burst_id	statement_id	first_event_id	second_event_id	second_stream_ordinal	neutral_stop_score	pair_index_within_statement	state_bank_id	first_decision	second_decision	burst_class	first_stop_safe	second_stop_safe	first_same_bank_unmutated_recovery_event	unmutated_card_distance	recovery_before_next_fault	post_bank_boundary_event_id	post_bank_boundary_id	post_bank_boundary_is_distinct
G455-B0340	P1009-S419	G407-E3093	G407-E3094	3094	1	1	f81v::gemeinsames zweireihiges Badfeld	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3095	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0341	P1009-S420	G407-E3099	G407-E3100	3100	2	2	f81v::gemeinsames zweireihiges Badfeld	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3101	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0342	P1009-S421	G407-E3105	G407-E3106	3106	2	5	f81v::gemeinsames zweireihiges Badfeld	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3107	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0343	P1009-S422	G407-E3109	G407-E3110	3110	1	1	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3111	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0344	P1009-S424	G407-E3114	G407-E3115	3115	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3116	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0345	P1009-S426	G407-E3126	G407-E3127	3127	1	10	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3128	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0346	P1009-S427	G407-E3128	G407-E3129	3129	1	1	f81v::gemeinsames zweireihiges Badfeld	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3130	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0347	P1009-S428	G407-E3137	G407-E3138	3138	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3139	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0348	P1009-S429	G407-E3146	G407-E3147	3147	1	6	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3149	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0349	P1009-S430	G407-E3149	G407-E3150	3150	1	2	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3151	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0350	P1009-S431	G407-E3158	G407-E3159	3159	1	8	f81v::gemeinsames zweireihiges Badfeld	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3160	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0351	P1009-S432	G407-E3167	G407-E3168	3168	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3169	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0352	P1009-S433	G407-E3171	G407-E3172	3172	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3173	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0353	P1009-S435	G407-E3174	G407-E3175	3175	2	1	f81v::gemeinsames zweireihiges Badfeld	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3176	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0354	P1009-S437	G407-E3179	G407-E3180	3180	1	3	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3181	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0355	P1009-S438	G407-E3188	G407-E3189	3189	1	2	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3190	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0356	P1009-S439	G407-E3190	G407-E3191	3191	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3193	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0357	P1009-S440	G407-E3200	G407-E3201	3201	2	6	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3204	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0358	P1009-S441	G407-E3208	G407-E3209	3209	2	6	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3210	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0359	P1009-S442	G407-E3210	G407-E3211	3211	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3212	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0360	P1009-S443	G407-E3215	G407-E3216	3216	1	2	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3218	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0361	P1009-S444	G407-E3218	G407-E3219	3219	1	2	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3221	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0362	P1009-S445	G407-E3226	G407-E3227	3227	1	2	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3228	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0363	P1009-S447	G407-E3233	G407-E3234	3234	1	5	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3235	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0364	P1009-S449	G407-E3245	G407-E3246	3246	2	10	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3247	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0365	P1009-S450	G407-E3249	G407-E3250	3250	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3251	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0366	P1009-S451	G407-E3252	G407-E3253	3253	1	2	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3255	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0367	P1009-S452	G407-E3265	G407-E3266	3266	2	8	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3267	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0368	P1009-S455	G407-E3280	G407-E3281	3281	1	12	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3282	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0369	P1009-S460	G407-E3291	G407-E3292	3292	1	6	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3295	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0370	P1009-S463	G407-E3303	G407-E3304	3304	1	9	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3306	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0371	P1009-S464	G407-E3307	G407-E3308	3308	2	3	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3309	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0372	P1009-S465	G407-E3309	G407-E3310	3310	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3311	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0373	P1009-S466	G407-E3313	G407-E3314	3314	1	3	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3315	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0374	P1009-S468	G407-E3326	G407-E3327	3327	1	11	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3328	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0375	P1009-S469	G407-E3329	G407-E3330	3330	2	2	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3331	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0376	P1009-S470	G407-E3331	G407-E3332	3332	2	1	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3333	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0377	P1009-S471	G407-E3333	G407-E3334	3334	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3335	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0378	P1009-S472	G407-E3339	G407-E3340	3340	1	3	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3341	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0379	P1009-S473	G407-E3354	G407-E3355	3355	2	14	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3356	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0380	P1009-S475	G407-E3365	G407-E3366	3366	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3367	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0381	P1009-S476	G407-E3374	G407-E3375	3375	1	8	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3376	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0382	P1009-S477	G407-E3376	G407-E3377	3377	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3378	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0383	P1009-S478	G407-E3378	G407-E3379	3379	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3381	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0384	P1009-S479	G407-E3381	G407-E3382	3382	2	2	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3384	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0385	P1009-S480	G407-E3386	G407-E3387	3387	1	4	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ_AMBER	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3389	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0386	P1009-S481	G407-E3394	G407-E3395	3395	1	7	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3396	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0387	P1009-S482	G407-E3396	G407-E3397	3397	2	1	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3398	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0388	P1009-S488	G407-E3403	G407-E3404	3404	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3405	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0389	P1009-S490	G407-E3406	G407-E3407	3407	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3410	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0390	P1009-S493	G407-E3417	G407-E3418	3418	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3419	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0391	P1009-S494	G407-E3425	G407-E3426	3426	1	6	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3427	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0392	P1009-S495	G407-E3427	G407-E3428	3428	1	1	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3429	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0393	P1009-S497	G407-E3433	G407-E3434	3434	2	4	f82r::mehrere getrennte Bad- und Leitungsstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3436	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0394	P1009-S498	G407-E3441	G407-E3442	3442	1	7	f82r::mehrere getrennte Bad- und Leitungsstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3444	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0395	P1009-S499	G407-E3455	G407-E3456	3456	2	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3459	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0396	P1009-S500	G407-E3459	G407-E3460	3460	2	2	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3461	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0397	P1009-S501	G407-E3461	G407-E3462	3462	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3463	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0398	P1009-S502	G407-E3469	G407-E3470	3470	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3471	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0399	P1009-S503	G407-E3474	G407-E3475	3475	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3476	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0400	P1009-S504	G407-E3478	G407-E3479	3479	1	3	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3480	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0401	P1009-S505	G407-E3482	G407-E3483	3483	1	3	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3484	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0402	P1009-S506	G407-E3484	G407-E3485	3485	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3486	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0403	P1009-S507	G407-E3486	G407-E3487	3487	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3490	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0404	P1009-S508	G407-E3493	G407-E3494	3494	1	4	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3496	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0405	P1009-S509	G407-E3499	G407-E3500	3500	2	2	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3501	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0406	P1009-S510	G407-E3501	G407-E3502	3502	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3503	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0407	P1009-S511	G407-E3504	G407-E3505	3505	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3506	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0408	P1009-S512	G407-E3507	G407-E3508	3508	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3510	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0409	P1009-S514	G407-E3517	G407-E3518	3518	2	8	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3519	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0410	P1009-S517	G407-E3521	G407-E3522	3522	2	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3523	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0411	P1009-S518	G407-E3527	G407-E3528	3528	2	5	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3530	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0412	P1009-S520	G407-E3530	G407-E3531	3531	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3532	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0413	P1009-S521	G407-E3533	G407-E3534	3534	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3535	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0414	P1009-S522	G407-E3552	G407-E3553	3553	2	2	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3555	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0415	P1009-S523	G407-E3555	G407-E3556	3556	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ_AMBER	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3559	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0416	P1009-S525	G407-E3559	G407-E3560	3560	2	2	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3563	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0417	P1009-S527	G407-E3569	G407-E3570	3570	1	3	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3571	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0418	P1009-S528	G407-E3573	G407-E3574	3574	1	3	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3576	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0419	P1009-S531	G407-E3578	G407-E3579	3579	2	2	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ_AMBER	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3580	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0420	P1009-S534	G407-E3582	G407-E3583	3583	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ_AMBER	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3584	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0421	P1009-S535	G407-E3593	G407-E3594	3594	2	10	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3595	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0422	P1009-S538	G407-E3597	G407-E3598	3598	2	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3599	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0423	P1009-S539	G407-E3602	G407-E3603	3603	1	4	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3604	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0424	P1009-S540	G407-E3613	G407-E3614	3614	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3615	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
