burst_id	burst_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	neutral_selection_class	schedule_rule
G455-B0043	1	G407-E0952	952	P1009-S037	f67r2	zwei getrennte Himmelsräder und Tabelle	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0043	2	G407-E0953	953	P1009-S037	f67r2	zwei getrennte Himmelsräder und Tabelle	LOCAL_CHAR_G+IIN	IIN	G447-N12938	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0044	1	G407-E0966	966	P1009-S038	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+T+O+E+O+P+CH+E+Y	Y+T+O+E+O+CHD+CH+E+Y	G447-N30603	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0044	2	G407-E0967	967	P1009-S038	f67r2	zwei getrennte Himmelsräder und Tabelle	CH+K+O+D_ADDR+Y	CH+CHD+O+D_ADDR+Y	G447-N04595	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0045	1	G407-E0980	980	P1009-S039	f67r2	zwei getrennte Himmelsräder und Tabelle	O+DA+LOCAL_CHAR_I+IIN	DA+LOCAL_CHAR_I+IIN	G447-N13422	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0045	2	G407-E0981	981	P1009-S039	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+E+K+EE+S	Y+E+K+S	G447-N28713	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0046	1	G407-E0983	983	P1009-S040	f67r2	zwei getrennte Himmelsräder und Tabelle	T+O+AIIN	O+AIIN	G447-N27729	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0046	2	G407-E0984	984	P1009-S040	f67r2	zwei getrennte Himmelsräder und Tabelle	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0047	1	G407-E1008	1008	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0047	2	G407-E1009	1009	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0048	1	G407-E1028	1028	P1009-S042	f68r1	mehrteilige Sternstellentafel	SH+OK+CH+Y	CHD+OK+CH+Y	G447-N26738	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0048	2	G407-E1029	1029	P1009-S042	f68r1	mehrteilige Sternstellentafel	CH+T+EE+Y	CH+CHD+EE+Y	G447-N07024	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0049	1	G407-E1041	1041	P1009-S043	f68r1	mehrteilige Sternstellentafel	CH+EE+T+EE+Y	CH+EE+EE+Y	G447-N03944	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0049	2	G407-E1042	1042	P1009-S043	f68r1	mehrteilige Sternstellentafel	Y+T+E+O+DY	Y+E+O+DY	G447-N30434	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0050	1	G407-E1043	1043	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+P+OR	CH+CHD+OR	G447-N06492	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0050	2	G407-E1044	1044	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+E+O+K+OR+CH+E+Y	CH+E+K+OR+CH+E+Y	G447-N03149	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0051	1	G407-E1076	1076	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	OT+CH+E+O+D_ADDR+AL	CH+E+O+D_ADDR+AL	G447-N18887	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0051	2	G407-E1077	1077	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	SH+EE+AL+O+DY	EE+AL+O+DY	G447-N25771	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0052	1	G407-E1081	1081	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	OT+E+O+D_ADDR+AR	E+O+D_ADDR+AR	G447-N19245	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0052	2	G407-E1082	1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+CHD+CH+Y	G447-N06089	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0053	1	G407-E1109	1109	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	OT+CH+R	OT+CH+CHD	G447-N19042	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0053	2	G407-E1110	1110	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	CH+T+O+S	CH+T+S	G447-N07177	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0054	1	G407-E1123	1123	P1009-S048	f71v	zweite lokale Figuren-/Sternringgruppe	OT+AL+Y	AL+Y	G447-N18771	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0054	2	G407-E1124	1124	P1009-S048	f71v	zweite lokale Figuren-/Sternringgruppe	OK+OL	OK	G447-N17110	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0055	1	G407-E1128	1128	P1009-S049	f71v	dritte lokale Ringgruppe	OT+AIIN	AIIN	G447-N18644	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0055	2	G407-E1129	1129	P1009-S049	f71v	dritte lokale Ringgruppe	CH+K+EE+AL	CH+CHD+EE+AL	G447-N04406	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0056	1	G407-E1137	1137	P1009-S050	f72r	Tierkreis-Ringgruppe A	OT+EE+O	EE+O	G447-N19408	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0056	2	G407-E1138	1138	P1009-S050	f72r	Tierkreis-Ringgruppe A	CH+T+E+Y	CH+CHD+E+Y	G447-N06996	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0057	1	G407-E1144	1144	P1009-S051	f72r	Tierkreis-Ringgruppe A	CHD+AL	AL	G447-N07538	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0057	2	G407-E1145	1145	P1009-S051	f72r	Tierkreis-Ringgruppe A	OT+EE+DY	EE+DY	G447-N19400	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0058	1	G407-E1150	1150	P1009-S052	f72r	Tierkreis-Ringgruppe A	OK+IIN+R	OK+R	G447-N16814	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0058	2	G407-E1151	1151	P1009-S052	f72r	Tierkreis-Ringgruppe A	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0059	1	G407-E1160	1160	P1009-S053	f72r	Tierkreis-Ringgruppe A	AL+AIIN	AIIN	G447-N00248	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0059	2	G407-E1161	1161	P1009-S053	f72r	Tierkreis-Ringgruppe A	CH+K+E+OL	CH+CHD+E+OL	G447-N04324	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0060	1	G407-E1190	1190	P1009-S054	f72r	Tierkreis-Ringgruppe B	OT+E+O	E+O	G447-N19225	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0060	2	G407-E1191	1191	P1009-S054	f72r	Tierkreis-Ringgruppe B	T+EE+O+DY	EE+O+DY	G447-N27642	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0061	1	G407-E1199	1199	P1009-S055	f72r	Tierkreis-Ringgruppe B	AR	AIR	G447-N00695	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0061	2	G407-E1200	1200	P1009-S055	f72r	Tierkreis-Ringgruppe B	CH+K+E+Y	CH+CHD+E+Y	G447-N04378	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0062	1	G407-E1217	1217	P1009-S056	f72r	Tierkreis-Ringgruppe C	A_ADDR+T+CH+OR	A_ADDR+CHD+CH+OR	G447-N01033	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0062	2	G407-E1218	1218	P1009-S056	f72r	Tierkreis-Ringgruppe C	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0063	1	G407-E1244	1244	P1009-S057	f72r	Tierkreis-Ringgruppe D	CH+K+AL	CH+CHD+AL	G447-N04115	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0063	2	G407-E1245	1245	P1009-S057	f72r	Tierkreis-Ringgruppe D	CH+K+AIIN	CH+CHD+AIIN	G447-N04043	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0064	1	G407-E1269	1269	P1009-S058	f72r	Tierkreis-Ringgruppe E	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0064	2	G407-E1270	1270	P1009-S058	f72r	Tierkreis-Ringgruppe E	SH+OK+AL	CHD+OK+AL	G447-N26674	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0065	1	G407-E1277	1277	P1009-S059	f72r	Tierkreis-Ringgruppe E	E+T+EEE+Y	E+CHD+EEE+Y	G447-N09428	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0065	2	G407-E1278	1278	P1009-S059	f72r	Tierkreis-Ringgruppe E	OK+AL	AL	G447-N14917	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0066	1	G407-E1281	1281	P1009-S060	f72r	Tierkreis-Ringgruppe E	SH+E+Y+CH+T+Y	SH+E+Y+CH+CHD+Y	G447-N25623	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0066	2	G407-E1282	1282	P1009-S060	f72r	Tierkreis-Ringgruppe E	OT+AL	AL	G447-N18695	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0067	1	G407-E1291	1291	P1009-S061	f72r	Tierkreis-Ringgruppe F	CH+S	CH+CHD	G447-N06592	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0067	2	G407-E1292	1292	P1009-S061	f72r	Tierkreis-Ringgruppe F	CH+CH+S	CH+CH+CHD	G447-N02326	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0068	1	G407-E1301	1301	P1009-S062	f72r	Tierkreis-Ringgruppe G	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0068	2	G407-E1302	1302	P1009-S062	f72r	Tierkreis-Ringgruppe G	CH+K+O+Y	CH+CHD+O+Y	G447-N04621	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0069	1	G407-E1327	1327	P1009-S063	f72r	Tierkreis-Ringgruppe G	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0069	2	G407-E1328	1328	P1009-S063	f72r	Tierkreis-Ringgruppe G	CH+E+CH+K+Y	CH+E+CH+CHD+Y	G447-N02724	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0070	1	G407-E1331	1331	P1009-S064	f72r	Tierkreis-Ringgruppe G	CH+K+AR	CH+CHD+AR	G447-N04160	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0070	2	G407-E1332	1332	P1009-S064	f72r	Tierkreis-Ringgruppe G	OK+AR	AR	G447-N15134	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0071	1	G407-E1351	1351	P1009-S066	f72r	Tierkreis-Ringgruppe H	K+O+E+Y	K+E+Y	G447-N10725	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0071	2	G407-E1352	1352	P1009-S066	f72r	Tierkreis-Ringgruppe H	SH+EE+DY	EE+DY	G447-N25791	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0072	1	G407-E1371	1371	P1009-S067	f72r	Tierkreis-Ringgruppe H	OT+EE+S	EE+S	G447-N19471	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0072	2	G407-E1372	1372	P1009-S067	f72r	Tierkreis-Ringgruppe H	CH+T+E+O+S	CH+CHD+E+O+S	G447-N06874	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0073	1	G407-E1390	1390	P1009-S068	f72r	Tierkreis-Ringgruppe I	P+AR+AR	AR+AR	G447-N19892	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0073	2	G407-E1391	1391	P1009-S068	f72r	Tierkreis-Ringgruppe I	EEE+DY	DY	G447-N09482	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0074	1	G407-E1393	1393	P1009-S069	f72r	Tierkreis-Ringgruppe I	SH+EE+S	SH+S	G447-N25978	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0074	2	G407-E1394	1394	P1009-S069	f72r	Tierkreis-Ringgruppe I	O+P+CH+OL+AL+AIIN	O+CHD+CH+OL+AL+AIIN	G447-N14297	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0075	1	G407-E1414	1414	P1009-S070	f72r	Tierkreis-Ringgruppe I	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0075	2	G407-E1415	1415	P1009-S070	f72r	Tierkreis-Ringgruppe I	CH+K+OL	CH+CHD+OL	G447-N04645	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0076	1	G407-E1419	1419	P1009-S071	f72r	Tierkreis-Ringgruppe J	OR+AIIN	AIIN	G447-N18506	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0076	2	G407-E1420	1420	P1009-S071	f72r	Tierkreis-Ringgruppe J	O+CH+T+E+OL+AR+L	O+CH+CHD+E+OL+AR+L	G447-N13189	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0077	1	G407-E1425	1425	P1009-S072	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	K+CHD+Y+K+AR+Y	K+CHD+K+AR+Y	G447-N10116	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0077	2	G407-E1426	1426	P1009-S072	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0078	1	G407-E1435	1435	P1009-S073	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+SH+E+OL	SH+S+E+OL	G447-N23501	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0078	2	G407-E1436	1436	P1009-S073	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	OL+DY	DY	G447-N17679	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0079	1	G407-E1437	1437	P1009-S074	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CHD+Y+K+AR	CHD+K+AR	G447-N07673	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0079	2	G407-E1438	1438	P1009-S074	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+K+EE+DY	CH+CHD+EE+DY	G447-N04434	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0080	1	G407-E1448	1448	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	OR	AIIN	G447-N18502	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0080	2	G407-E1449	1449	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	DA+CH+K+Y	DA+CH+CHD+Y	G447-N07784	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0081	1	G407-E1461	1461	P1009-S076	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0081	2	G407-E1462	1462	P1009-S076	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+K+E+Y	CH+CHD+E+Y	G447-N04378	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0082	1	G407-E1474	1474	P1009-S077	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+CH+T+Y	CH+CH+CHD+Y	G447-N02515	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0082	2	G407-E1475	1475	P1009-S077	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0083	1	G407-E1476	1476	P1009-S078	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	OK+Y	OK	G447-N17406	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0083	2	G407-E1477	1477	P1009-S078	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	P+CHD+DY	CHD+P+DY	G447-N20254	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0084	1	G407-E1487	1487	P1009-S080	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0084	2	G407-E1488	1488	P1009-S080	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	OK+AR+DY	AR+DY	G447-N15214	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0085	1	G407-E1491	1491	P1009-S081	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0085	2	G407-E1492	1492	P1009-S081	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	L+SH+E+DY	L+E+DY	G447-N12462	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
