join_ordinal	gdt800_occurrence_id	gdt791_occurrence_ordinal	gdt791_occurrence_id	source_selector	physical_page	locus	token_index	token_count	surface	stem	terminal	section	language	hand	distance_from_end	position_class	any_line_final	multi_line_final	single_token_line	occurrence_kind	line_kind	paragraph_start	paragraph_end_line	paragraph_role	paragraph_close	legacy_statement_id	statement_close	record_id	record_close	panel_id	panel_close	topology_family	register	context_scope	structurally_internal	semantic_export_credit
276	GDT800-O2852	3858	G407-E2658	f77r	f77r	f77r.41	8	10	chl	ch	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S386	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
277	GDT800-O2853	3860	G407-E2660	f77r	f77r	f77r.41	10	10	arol	aro	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S386	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
278	GDT800-O2854	3868	G407-E2668	f77r	f77r	f77r.42	8	8	al	a	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S390	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
279	GDT800-O2855	3871	G407-E2671	f77r	f77r	f77r.43	3	8	ol	o	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S390	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
280	GDT800-O2856	3888	G407-E2688	f77r	f77r	f77r.45	4	11	dal	da	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S392	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
281	GDT800-O2857	3893	G407-E2693	f77r	f77r	f77r.45	9	11	ol	o	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S392	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
282	GDT800-O2858	3898	G407-E2698	f77r	f77r	f77r.46	3	8	tal	ta	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S392	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
283	GDT800-O2859	3899	G407-E2699	f77r	f77r	f77r.46	4	8	cheol	cheo	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S392	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
284	GDT800-O2860	3905	G407-E2705	f77r	f77r	f77r.47	2	8	dal	da	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S392	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
285	GDT800-O2861	3907	G407-E2707	f77r	f77r	f77r.47	4	8	sal	sa	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S392	0	F77_P3	0	F77_LOWER_VESSEL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
286	GDT800-O2862	3594	G407-E2394	f77r	f77r	f77r.9	2	9	ol	o	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S311	0	F77_P1	0	F77_TOP_ARCH	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
287	GDT800-O2863	3595	G407-E2395	f77r	f77r	f77r.9	3	9	qokol	qoko	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S311	0	F77_P1	0	F77_TOP_ARCH	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
288	GDT800-O3275	3919	G407-E2716	f81r	f81r	f81r.1	3	7	shol	sho	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S394	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
289	GDT800-O3276	3978	G407-E2775	f81r	f81r	f81r.10	1	6	chol	cho	l	B	B	2	5	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S400	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
290	GDT800-O3277	3990	G407-E2787	f81r	f81r	f81r.12	3	6	ol	o	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S405	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
291	GDT800-O3278	3994	G407-E2791	f81r	f81r	f81r.13	1	6	dchol	dcho	l	B	B	2	5	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S406	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
292	GDT800-O3279	4004	G407-E2801	f81r	f81r	f81r.14	5	6	arol	aro	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S410	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
293	GDT800-O3280	4007	G407-E2804	f81r	f81r	f81r.15	2	5	ol	o	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S411	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
294	GDT800-O3281	4015	G407-E2812	f81r	f81r	f81r.16	5	6	opol	opo	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S415	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
295	GDT800-O3282	4022	G407-E2819	f81r	f81r	f81r.17	6	7	ol	o	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S417	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
296	GDT800-O3283	4026	G407-E2823	f81r	f81r	f81r.18	3	6	ol	o	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S419	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
297	GDT800-O3284	4034	G407-E2831	f81r	f81r	f81r.19	5	5	olam	ola	m	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S424	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
298	GDT800-O3285	3927	G407-E2724	f81r	f81r	f81r.2	4	8	qokol	qoko	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S396	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
299	GDT800-O3286	3928	G407-E2725	f81r	f81r	f81r.2	5	8	chol	cho	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S396	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
300	GDT800-O3287	4043	G407-E2840	f81r	f81r	f81r.21	2	7	qokal	qoka	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S425	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
301	GDT800-O3288	4048	G407-E2845	f81r	f81r	f81r.21	7	7	lol	lo	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S425	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
302	GDT800-O3289	4049	G407-E2846	f81r	f81r	f81r.22	1	9	qotal	qota	l	B	B	2	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S425	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
303	GDT800-O3290	4052	G407-E2849	f81r	f81r	f81r.22	4	9	ol	o	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S425	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
304	GDT800-O3291	4054	G407-E2851	f81r	f81r	f81r.22	6	9	ol	o	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S425	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
305	GDT800-O3292	4056	G407-E2853	f81r	f81r	f81r.22	8	9	ol	o	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S425	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
306	GDT800-O3293	4067	G407-E2864	f81r	f81r	f81r.24	4	7	cheol	cheo	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S426	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
307	GDT800-O3294	4076	G407-E2873	f81r	f81r	f81r.25	6	8	okal	oka	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S428	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
308	GDT800-O3295	4081	G407-E2878	f81r	f81r	f81r.26	3	7	oteol	oteo	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S429	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
309	GDT800-O3296	4086	G407-E2883	f81r	f81r	f81r.27	1	6	sol	so	l	B	B	2	5	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S430	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
310	GDT800-O3297	4090	G407-E2887	f81r	f81r	f81r.27	5	6	dol	do	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S432	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
311	GDT800-O3298	4107	G407-E2904	f81r	f81r	f81r.29	9	9	ol	o	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S434	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
312	GDT800-O3299	3935	G407-E2732	f81r	f81r	f81r.3	4	8	olkal	olka	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S396	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
313	GDT800-O3300	3936	G407-E2733	f81r	f81r	f81r.3	5	8	ol	o	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S396	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
314	GDT800-O3301	4113	G407-E2910	f81r	f81r	f81r.30	6	8	ol	o	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S436	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
315	GDT800-O3302	4116	G407-E2913	f81r	f81r	f81r.31	1	11	sol	so	l	B	B	2	10	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S436	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
316	GDT800-O3303	4118	G407-E2915	f81r	f81r	f81r.31	3	11	ol	o	l	B	B	2	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S437	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
317	GDT800-O3304	3942	G407-E2739	f81r	f81r	f81r.4	3	7	ol	o	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
318	GDT800-O3305	3943	G407-E2740	f81r	f81r	f81r.4	4	7	ol	o	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
319	GDT800-O3306	3946	G407-E2743	f81r	f81r	f81r.4	7	7	al	a	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
320	GDT800-O3307	3948	G407-E2745	f81r	f81r	f81r.5	2	9	cheol	cheo	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
321	GDT800-O3308	3950	G407-E2747	f81r	f81r	f81r.5	4	9	ol	o	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
322	GDT800-O3309	3951	G407-E2748	f81r	f81r	f81r.5	5	9	ol	o	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
323	GDT800-O3310	3953	G407-E2750	f81r	f81r	f81r.5	7	9	ol	o	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
324	GDT800-O3311	3957	G407-E2754	f81r	f81r	f81r.6	2	7	ol	o	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
325	GDT800-O3312	3962	G407-E2759	f81r	f81r	f81r.6	7	7	ol	o	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S397	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
326	GDT800-O3313	4130	G407-E2927	f81v	f81v	f81v.1	4	11	shekal	sheka	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S442	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
327	GDT800-O3314	4131	G407-E2928	f81v	f81v	f81v.1	5	11	dal	da	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S442	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
328	GDT800-O3315	4133	G407-E2930	f81v	f81v	f81v.1	7	11	ol	o	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S442	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
329	GDT800-O3316	4222	G407-E3019	f81v	f81v	f81v.10	8	8	dairam	daira	m	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S458	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
330	GDT800-O3317	4235	G407-E3032	f81v	f81v	f81v.12	2	9	ol	o	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S458	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
331	GDT800-O3318	4251	G407-E3048	f81v	f81v	f81v.13	9	9	okal	oka	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S465	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
332	GDT800-O3319	4260	G407-E3057	f81v	f81v	f81v.15	1	9	qokal	qoka	l	B	B	2	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S468	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
333	GDT800-O3320	4262	G407-E3059	f81v	f81v	f81v.15	3	9	ol	o	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S468	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
334	GDT800-O3321	4272	G407-E3069	f81v	f81v	f81v.16	4	10	ol	o	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S469	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
335	GDT800-O3322	4281	G407-E3078	f81v	f81v	f81v.17	3	9	ol	o	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S471	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
336	GDT800-O3323	4286	G407-E3083	f81v	f81v	f81v.17	8	9	dl	d	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S473	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
337	GDT800-O3324	4287	G407-E3084	f81v	f81v	f81v.17	9	9	ral	ra	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S473	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
338	GDT800-O3325	4290	G407-E3087	f81v	f81v	f81v.18	3	10	ol	o	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S474	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
339	GDT800-O3326	4292	G407-E3089	f81v	f81v	f81v.18	5	10	ol	o	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S474	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
340	GDT800-O3327	4299	G407-E3096	f81v	f81v	f81v.19	2	10	ol	o	l	B	B	2	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S477	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
341	GDT800-O3328	4305	G407-E3102	f81v	f81v	f81v.19	8	10	qokal	qoka	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S479	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
342	GDT800-O3329	4306	G407-E3103	f81v	f81v	f81v.19	9	10	dol	do	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S479	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
343	GDT800-O3330	4141	G407-E2938	f81v	f81v	f81v.2	4	12	okal	oka	l	B	B	2	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S444	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
