event_id	register	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	owner_zone	component_parse	small_value_de	lexicon_class	statement_position	previous_value_de	next_value_de	selection_layer	selection_reason	predicted_joint_tuple_id	exact_card_recovered
E346	BIOLOGICAL	B4	f83r	f83r.37	F123	B4-S013	qokol	232195d6ff2f326322f7	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+OL	Fortsetzung einsetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	absetzen; Schluss	UNIQUE_VALUE	only card with value	232195d6ff2f326322f7	YES
E347	BIOLOGICAL	B4	f83r	f83r.37	F123	B4-S013	shedy	bc4f1f5c006c74a4d26d	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	2	Fortsetzung einsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E348	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	or	7a4bb8136330ee4e6e56	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OR	Ansatz	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies	UNIQUE_VALUE	only card with value	7a4bb8136330ee4e6e56	YES
E349	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	chey	b921a237be883a820352	B4_ZONE_A_LEFT_AND_UPPER_FLOW	Y	dies	PRODUCTIVE_COMPOSITION	2	Ansatz	dies kurz durchführen	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E350	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	qockhey	ecce30bc8dcc400bf2c8	B4_ZONE_A_LEFT_AND_UPPER_FLOW	O+CKH+E+Y	dies kurz durchführen	PRODUCTIVE_COMPOSITION	3	dies	Wasserlauf schliessen	UNIQUE_VALUE	only card with value	ecce30bc8dcc400bf2c8	YES
E351	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	dairydy	8aedd154964a78e555d6	B4_ZONE_A_LEFT_AND_UPPER_FLOW	AIR+Y+DY	Wasserlauf schliessen	PRODUCTIVE_COMPOSITION	4	dies kurz durchführen	STATEMENT_END	UNIQUE_VALUE	only card with value	8aedd154964a78e555d6	YES
E352	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	qokain	1645e612504fcef59ced	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Klarauszug	UNIQUE_VALUE	only card with value	1645e612504fcef59ced	YES
E353	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	shey	b5df9126607030b95175	B4_ZONE_A_LEFT_AND_UPPER_FLOW	WHOLE[cheey|shey]	Klarauszug	MEMORIZED_WHOLE_CARD	2	eine Portion zugeben	eine Portion	UNIQUE_VALUE	only card with value	b5df9126607030b95175	YES
E354	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	kain	9da1b6ac2c929daea697	B4_ZONE_A_LEFT_AND_UPPER_FLOW	K+AIN	eine Portion	PRODUCTIVE_COMPOSITION	3	Klarauszug	Durchlassstelle	UNIQUE_VALUE	only card with value	9da1b6ac2c929daea697	YES
E355	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	chckhal	21ed2873b71e57269c08	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CH+CKH+AL	Durchlassstelle	PRODUCTIVE_COMPOSITION	4	eine Portion	kurz auffangen	UNIQUE_VALUE	only card with value	21ed2873b71e57269c08	YES
E356	BIOLOGICAL	B4	f83r	f83r.41	F126	B4-S015	solkey	42cdc187d5b9ffc60063	B4_ZONE_B_RIGHT_LOWER_FLOW	SOLK+E+Y	kurz auffangen	PRODUCTIVE_COMPOSITION	5	Durchlassstelle	hinausführen; Schluss	UNIQUE_VALUE	only card with value	42cdc187d5b9ffc60063	YES
E357	BIOLOGICAL	B4	f83r	f83r.41	F126	B4-S015	lchedy	de7321bface5628e35d6	B4_ZONE_B_RIGHT_LOWER_FLOW	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION	6	kurz auffangen	STATEMENT_END	UNIQUE_VALUE	only card with value	de7321bface5628e35d6	YES
E358	BIOLOGICAL	B4	f83r	f83r.41	F127	B4-S016	qolkain	94df4847b7b16c98394a	B4_ZONE_B_RIGHT_LOWER_FLOW	OL+K+AIN	weitere Portion	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Stelle	UNIQUE_VALUE	only card with value	94df4847b7b16c98394a	YES
E359	BIOLOGICAL	B4	f83r	f83r.41	F127	B4-S016	dal	dd0ecaf5e27d81befffc	B4_ZONE_B_RIGHT_LOWER_FLOW	AL	Stelle	PRODUCTIVE_COMPOSITION	2	weitere Portion	aus dem Vorrat zufuehren	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E360	BIOLOGICAL	B4	f83r	f83r.44	F128	B4-S016	skar	883a6708116c342cb10b	B4_ZONE_B_RIGHT_LOWER_FLOW	K+AR	aus dem Vorrat zufuehren	PRODUCTIVE_COMPOSITION	3	Stelle	absetzen; Schluss	UNIQUE_VALUE	only card with value	883a6708116c342cb10b	YES
E361	BIOLOGICAL	B4	f83r	f83r.44	F128	B4-S016	shedy	bc4f1f5c006c74a4d26d	B4_ZONE_B_RIGHT_LOWER_FLOW	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	4	aus dem Vorrat zufuehren	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E362	BIOLOGICAL	B5	f83r	f83r.47	F129	B5-S001	otchdy	601b77449028deed39de	B5_LOCAL_RECORD_OWNER	OT+CHD+DY	danach umsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	RECORD_RENDERER	B5 contraction	601b77449028deed39de	YES
E363	BIOLOGICAL	B5	f83r	f83r.47	F130	B5-S002	qokchdy	87411f84689b4f93a303	B5_LOCAL_RECORD_OWNER	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	LOCAL_CONTEXT	statement entry	87411f84689b4f93a303	YES
E364	BIOLOGICAL	B5	f83r	f83r.47	F131	B5-S003	shedal	abb23e5e6936b4147f76	B5_LOCAL_RECORD_OWNER	SHED+AL	an der Stelle absetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Stelle	UNIQUE_VALUE	only card with value	abb23e5e6936b4147f76	YES
E365	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	dal	dd0ecaf5e27d81befffc	B5_LOCAL_RECORD_OWNER	AL	Stelle	PRODUCTIVE_COMPOSITION	2	an der Stelle absetzen	fortsetzen	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E366	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	cheol	dcda95c81a5460feb191	B5_LOCAL_RECORD_OWNER	OL	fortsetzen	PRODUCTIVE_COMPOSITION	3	Stelle	weiterfuehren	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E367	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	lol	8c97dfde96fbc78e3355	B5_LOCAL_RECORD_OWNER	L+OL	weiterfuehren	PRODUCTIVE_COMPOSITION	4	fortsetzen	an der Stelle umsetzen	RECORD_RENDERER	B5 L+OL allograph	8c97dfde96fbc78e3355	YES
E368	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	chdal	00d8ebe3c68294eeac39	B5_LOCAL_RECORD_OWNER	CHD+AL	an der Stelle umsetzen	PRODUCTIVE_COMPOSITION	5	weiterfuehren	Mass	UNIQUE_VALUE	only card with value	00d8ebe3c68294eeac39	YES
E369	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	aiin	2f1c5e56e8f0ff459065	B5_LOCAL_RECORD_OWNER	AIIN	Mass	PRODUCTIVE_COMPOSITION	6	an der Stelle umsetzen	fortsetzen	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E370	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	sol	dcda95c81a5460feb191	B5_LOCAL_RECORD_OWNER	OL	fortsetzen	PRODUCTIVE_COMPOSITION	7	Mass	zweite Stufe	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E371	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	daiiin	fcc1deda9e24ec268eb0	B5_LOCAL_RECORD_OWNER	WHOLE[daiiin]	zweite Stufe	MEMORIZED_WHOLE_CARD	8	fortsetzen	dies umsetzen	UNIQUE_VALUE	only card with value	fcc1deda9e24ec268eb0	YES
E372	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	chedy	6f7ff8287eddf4da9fdb	B5_LOCAL_RECORD_OWNER	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	9	zweite Stufe	STATEMENT_END	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E373	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	solkeey	1bfd786e6b8b63734a59	B6_LOCAL_RECORD_OWNER	SOLK+EE+Y	laenger auffangen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies kurz zuführen	UNIQUE_VALUE	only card with value	1bfd786e6b8b63734a59	YES
E374	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	qekey	43eb9aa12959b4d5cdc9	B6_LOCAL_RECORD_OWNER	E+K+E+Y	dies kurz zuführen	PRODUCTIVE_COMPOSITION	2	laenger auffangen	dies abkuehlen	RECORD_RENDERER	H5/B6 atom order	43eb9aa12959b4d5cdc9	YES
E375	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	raly	3e9c7f217843b588489d	B6_LOCAL_RECORD_OWNER	R+AL+Y	dies abkuehlen	PRODUCTIVE_COMPOSITION	3	dies kurz zuführen	fortsetzen	UNIQUE_VALUE	only card with value	3e9c7f217843b588489d	YES
E376	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	ol	dcda95c81a5460feb191	B6_LOCAL_RECORD_OWNER	OL	fortsetzen	PRODUCTIVE_COMPOSITION	4	dies abkuehlen	Mass	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E377	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	daiin	2f1c5e56e8f0ff459065	B6_LOCAL_RECORD_OWNER	AIIN	Mass	PRODUCTIVE_COMPOSITION	5	fortsetzen	fortsetzen	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E378	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	ol	dcda95c81a5460feb191	B6_LOCAL_RECORD_OWNER	OL	fortsetzen	PRODUCTIVE_COMPOSITION	6	Mass	Portion	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E379	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	dain	53cd0637c6820ba5e91f	B6_LOCAL_RECORD_OWNER	AIN	Portion	PRODUCTIVE_COMPOSITION	7	fortsetzen	dies	UNIQUE_VALUE	only card with value	53cd0637c6820ba5e91f	YES
E380	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	chey	b921a237be883a820352	B6_LOCAL_RECORD_OWNER	Y	dies	PRODUCTIVE_COMPOSITION	8	Portion	Ansatz zur Stelle fuehren	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E381	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	ldalor	97ddca78c9ebcc956d04	B6_LOCAL_RECORD_OWNER	L+AL+OR	Ansatz zur Stelle fuehren	PRODUCTIVE_COMPOSITION	9	dies	STATEMENT_END	UNIQUE_VALUE	only card with value	97ddca78c9ebcc956d04	YES
