book_event_ordinal	event_id	physical_page	register	locus	kind	surface	component_recipe	portable_default_de	local_contextual_expansion_de	event_role	statement_id	source_release
2265	P912-E2265	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	otoaiin	OT+O+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2266	P912-E2266	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	oteeody	OT+EE+O+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2267	P912-E2267	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	sos	S_ADDR+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Sternbezug, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2268	P912-E2268	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	todaiin	T+O+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz einstellen, Reihe aufrufen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2269	P912-E2269	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	chokain	OK+AIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Einheit.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2270	P912-E2270	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	otalal	OT+AL+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2271	P912-E2271	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	oteeam	OT+EE+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2272	P912-E2272	f70v	CELESTIAL	f70v2.2	CURRENT_BASE	otalalg	OT+AL+AL+G_LABEL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, g-Zeichen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2273	P912-E2273	f70v	CELESTIAL	f70v2.3	CURRENT_BASE	ykary	Y+K+AR+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2274	P912-E2274	f70v	CELESTIAL	f70v2.4	CURRENT_BASE	otar	OT+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2275	P912-E2275	f70v	CELESTIAL	f70v2.5	CURRENT_BASE	oty	OT+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2276	P912-E2276	f70v	CELESTIAL	f70v2.6	CURRENT_BASE	oky	OK+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2277	P912-E2277	f70v	CELESTIAL	f70v2.6	CURRENT_BASE	ody	O+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2278	P912-E2278	f70v	CELESTIAL	f70v2.7	CURRENT_BASE	oty	OT+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2279	P912-E2279	f70v	CELESTIAL	f70v2.7	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2280	P912-E2280	f70v	CELESTIAL	f70v2.8	CURRENT_BASE	okala	OK+AL+A_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz, lokale Adresse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2281	P912-E2281	f70v	CELESTIAL	f70v2.9	CURRENT_BASE	otody	OT+O+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2282	P912-E2282	f70v	CELESTIAL	f70v2.10	CURRENT_BASE	otald	OT+AL+D_LABEL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, d-Zeichen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2283	P912-E2283	f70v	CELESTIAL	f70v2.11	CURRENT_BASE	otaldar	OT+AL+D_ADDR+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Unterplatz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2284	P912-E2284	f70v	CELESTIAL	f70v2.12	CURRENT_BASE	okody	OK+O+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2285	P912-E2285	f70v	CELESTIAL	f70v2.13	CURRENT_BASE	opysam	O+P+Y+S_ADDR+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz, Sternbezug, Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2286	P912-E2286	f70v	CELESTIAL	f70v2.14	CURRENT_BASE	chy	Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2287	P912-E2287	f70v	CELESTIAL	f70v2.15	CURRENT_BASE	otaly	OT+AL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2288	P912-E2288	f70v	CELESTIAL	f70v2.16	CURRENT_BASE	otal	OT+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2289	P912-E2289	f70v	CELESTIAL	f70v2.16	CURRENT_BASE	arar	AR+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2290	P912-E2290	f70v	CELESTIAL	f70v2.17	CURRENT_BASE	otaldy	OT+AL+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2291	P912-E2291	f70v	CELESTIAL	f70v2.18	CURRENT_BASE	okeoly	OK+E+OL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2292	P912-E2292	f70v	CELESTIAL	f70v2.19	CURRENT_BASE	okydy	OK+Y+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2293	P912-E2293	f70v	CELESTIAL	f70v2.20	CURRENT_BASE	okees	OK+EE+S_LABEL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, s-Zeichen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2294	P912-E2294	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	daii	DA+IIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2295	P912-E2295	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	amdy	AM_ADDR+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Innenplatz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2296	P912-E2296	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	otar	OT+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2297	P912-E2297	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	am	AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2298	P912-E2298	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	aral	AR+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2299	P912-E2299	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	otair	OT+AIR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2300	P912-E2300	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	chedaiin	CHD+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2301	P912-E2301	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2302	P912-E2302	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	dair	D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2303	P912-E2303	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	shchey	SH+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2304	P912-E2304	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	daiin	AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2305	P912-E2305	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	chalaly	CH+AL+AL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klassenkennung, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2306	P912-E2306	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	oteody	OT+E+O+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2307	P912-E2307	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	chotol	CH+OT+OL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2308	P912-E2308	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	chedy	CHD+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2309	P912-E2309	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	oteotey	OT+E+O+T+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2310	P912-E2310	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	oteeeor	OT+EEE+OR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, voller Grad, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2311	P912-E2311	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2312	P912-E2312	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	alody	AL+O+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2313	P912-E2313	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	daiir	DA+IIN+R	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2314	P912-E2314	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	oteedar	OT+EE+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2315	P912-E2315	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2316	P912-E2316	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	teey	T+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz einstellen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2317	P912-E2317	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	dalal	AL+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2318	P912-E2318	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	cheoltey	CH+E+OL+T+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, gleiche Reihe weiter, Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2319	P912-E2319	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	oteedy	OT+EE+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2320	P912-E2320	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	sheeteey	SH+EE+T+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Platz einstellen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2321	P912-E2321	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	okeeol	OK+EE+OL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2322	P912-E2322	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	ykeeos	Y+K+EE+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2323	P912-E2323	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	shey	SH+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2324	P912-E2324	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	ykair	Y+K+AIR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2325	P912-E2325	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	arar	AR+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2326	P912-E2326	f70v	CELESTIAL	f70v2.21	CURRENT_BASE	alos	AL+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2327	P912-E2327	f70v	CELESTIAL	f70v2.22	CURRENT_BASE	otar	OT+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2328	P912-E2328	f70v	CELESTIAL	f70v2.22	CURRENT_BASE	am	AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2329	P912-E2329	f70v	CELESTIAL	f70v2.23	CURRENT_BASE	otar	OT+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2330	P912-E2330	f70v	CELESTIAL	f70v2.23	CURRENT_BASE	al	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2331	P912-E2331	f70v	CELESTIAL	f70v2.24	CURRENT_BASE	otalar	OT+AL+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2332	P912-E2332	f70v	CELESTIAL	f70v2.25	CURRENT_BASE	otalam	OT+AL+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2333	P912-E2333	f70v	CELESTIAL	f70v2.26	CURRENT_BASE	dolaram	D_ADDR+OL+AR+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Unterplatz, gleiche Reihe weiter, Quell- oder Bezugsstelle, Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2334	P912-E2334	f70v	CELESTIAL	f70v2.27	CURRENT_BASE	okaram	OK+AR+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Quell- oder Bezugsstelle, Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2335	P912-E2335	f70v	CELESTIAL	f70v2.28	CURRENT_BASE	oteosal	OT+E+O+S_ADDR+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2336	P912-E2336	f70v	CELESTIAL	f70v2.29	CURRENT_BASE	salols	S_LABEL+AL+OL+S_LABEL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: s-Zeichen, Zielplatz, gleiche Reihe weiter, s-Zeichen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2337	P912-E2337	f70v	CELESTIAL	f70v2.30	CURRENT_BASE	okaldal	OK+AL+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2338	P912-E2338	f70v	CELESTIAL	f70v2.31	CURRENT_BASE	ykolaiin	Y+K+OL+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, gleiche Reihe weiter, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2339	P912-E2339	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	otal	OT+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2340	P912-E2340	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	daly	AL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2341	P912-E2341	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	oteoal	OT+E+O+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2342	P912-E2342	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	dal	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2343	P912-E2343	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	aildy	A_ADDR+IIN+L+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: lokale Adresse, Indexstufe, Verbindung, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2344	P912-E2344	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	otaiin	OT+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2345	P912-E2345	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2346	P912-E2346	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2347	P912-E2347	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	shal	SH+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2348	P912-E2348	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	o	O	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2349	P912-E2349	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	qoteeal	OT+EE+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2350	P912-E2350	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2351	P912-E2351	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	al	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2352	P912-E2352	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	otaiin	OT+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2353	P912-E2353	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	al	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2354	P912-E2354	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	teodaiin	T+E+O+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz einstellen, erster Grad, Reihe aufrufen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2355	P912-E2355	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	oteeo	OT+EE+O	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2356	P912-E2356	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	cthey	CTH+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bereitschaftsklasse, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2357	P912-E2357	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	oteeos	OT+EE+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2358	P912-E2358	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	oteos	OT+E+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2359	P912-E2359	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	aiin	AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2360	P912-E2360	f70v	CELESTIAL	f70v2.32	CURRENT_BASE	daim	DA+IIN+M_LOCAL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, m-Zeichen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2361	P912-E2361	f70v	CELESTIAL	f70v2.33	CURRENT_BASE	otolal	OT+OL+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, gleiche Reihe weiter, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2362	P912-E2362	f88r	PHARMA	f88r.1	CURRENT_BASE	otorchety	OT+OR+CH+E+T+Y	LOKALES DROGENETIKETT KOPIEREN	WURZELBÜNDEL	LOCAL_ADDRESS_OR_LABEL		PASS1002
2363	P912-E2363	f88r	PHARMA	f88r.2	CURRENT_BASE	osal	O+S+AL	LOKALES DROGENETIKETT KOPIEREN	SPINDELWURZEL	LOCAL_ADDRESS_OR_LABEL		PASS1002
