cell_id	page	locus	token_ordinal	surface	v99r6_spoken_cell_de	v99r7_semantic_value_de	v99r7_spoken_cell_de	gdt734_dispatch_class	gdt734_authority_id	gdt734_score_0_100_not_probability	gdt734_confidence_level	gdt734_semantic_scope	gdt734_global_export_scope	gdt734_candidate_decision	gdt734_composition_semantic_credit	practical_unit_layer	practical_unit_id	practical_unit_role	v99r6_practical_render_once_de	v99r7_practical_render_once_de	v99r7_changed_from_v99r6	editorial_override_applied	unknown_v99r6	unknown_v99r7	component_export_credit
G733-C00065	f100r	f100r.23	11	y	hierzu:	hierzu:	hierzu:	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	hierzu:	hierzu:	0	0	0	0	0
G733-C00066	f100r	f100r.23	12	ykeeam	[ykeeam:?]	[ykeeam:?]	[ykeeam:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ykeeam:?]	[ykeeam:?]	0	0	1	1	0
G733-C00067	f100r	f100r.24	1	saiichor	[saiichor:?]	[saiichor:?]	[saiichor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[saiichor:?]	[saiichor:?]	0	0	1	1	0
G733-C00068	f100r	f100r.24	2	sheor	feuchter Drogenteil	feuchter Drogenteil	feuchter Drogenteil	UNCHANGED_GDT733	sheor#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchter Drogenteil	feuchter Drogenteil	0	0	0	0	0
G733-C00069	f100r	f100r.24	3	qockhody	[qockhody:?]	[qockhody:?]	[qockhody:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qockhody:?]	[qockhody:?]	0	0	1	1	0
G733-C00070	f100r	f100r.24	4	odeor	[odeor:?]	[odeor:?]	[odeor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[odeor:?]	[odeor:?]	0	0	1	1	0
G733-C00071	f100r	f100r.24	5	yk	[yk:?]	[yk:?]	[yk:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[yk:?]	[yk:?]	0	0	1	1	0
G733-C00072	f100r	f100r.24	6	sheey	vollständig angefeuchtet	feucht am Ende des Grades	vollständig angefeuchtet	UNCHANGED_GDT733	G732-X0005	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig angefeuchtet	vollständig angefeuchtet	0	0	0	0	0
G733-C00073	f100r	f100r.24	7	cholsheody	[cholsheody:?]	[cholsheody:?]	[cholsheody:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cholsheody:?]	[cholsheody:?]	0	0	1	1	0
G733-C00074	f100r	f100r.24	8	sai	[sai:?]	[sai:?]	[sai:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sai:?]	[sai:?]	0	0	1	1	0
G733-C00075	f100r	f100r.24	9	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	trockener Drogenstoff	0	0	0	0	0
G733-C00076	f100r	f100r.24	10	raiin	Wurzel, Typ/Charge III	Wurzel, Typ/Charge III	Wurzel, Typ/Charge III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Wurzel, Typ/Charge III	Wurzel, Typ/Charge III	0	0	0	0	0
G733-C00077	f100r	f100r.25	1	sheor	feuchter Drogenteil	feuchter Drogenteil	feuchter Drogenteil	UNCHANGED_GDT733	sheor#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchter Drogenteil	feuchter Drogenteil	0	0	0	0	0
G733-C00078	f100r	f100r.25	2	qkeeody	[qkeeody:?]	[qkeeody:?]	[qkeeody:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qkeeody:?]	[qkeeody:?]	0	0	1	1	0
G733-C00079	f100r	f100r.25	3	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C00080	f100r	f100r.25	4	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	Qualitätsgrad III	0	0	0	0	0
G733-C00081	f100r	f100r.25	5	ctheol	Krautdrogenstoff der Mittelstufe	Krautdrogenstoff der Mittelstufe	Krautdrogenstoff der Mittelstufe	UNCHANGED_GDT733	ctheol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Krautdrogenstoff der Mittelstufe	Krautdrogenstoff der Mittelstufe	0	0	0	0	0
G733-C00082	f100r	f100r.25	6	olcheol	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	UNCHANGED_GDT733	olcheol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	0	0	0	0	0
G733-C00083	f100r	f100r.25	7	cheky	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	0	0	0	0	0
G733-C00084	f100r	f100r.25	8	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	trockener Drogenstoff	0	0	0	0	0
G733-C00085	f100r	f100r.25	9	cheockhy	trocken angesetztes Arzneikompositum, Anfangsstufe	trocken angesetztes Arzneikompositum am Gradanfang	trocken angesetztes Arzneikompositum, Anfangsstufe	UNCHANGED_GDT733	G732-X0006	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken angesetztes Arzneikompositum, Anfangsstufe	trocken angesetztes Arzneikompositum, Anfangsstufe	0	0	0	0	0
G733-C00086	f100r	f100r.25	10	okeol	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	UNCHANGED_GDT733	okeol#GLOBAL	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	0	0	0	0	0
G733-C00087	f100r	f100r.26	1	yaiin	[yaiin:?]	[yaiin:?]	[yaiin:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[yaiin:?]	[yaiin:?]	0	0	1	1	0
G733-C00088	f100r	f100r.26	2	chekeey	[chekeey:?]	[chekeey:?]	[chekeey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chekeey:?]	[chekeey:?]	0	0	1	1	0
G733-C00089	f100r	f100r.26	3	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C00090	f100r	f100r.26	4	cholody	Trockenstoff als Ansatz fertigstellen	Trockenstoff als Ansatz fertigstellen	Trockenstoff als Ansatz fertigstellen	UNCHANGED_GDT733	cholody#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenstoff als Ansatz fertigstellen	Trockenstoff als Ansatz fertigstellen	0	0	0	0	0
G733-C00091	f100r	f100r.26	5	chos	eine Charge Trockenansatz	eine Charge Trockenansatz	eine Charge Trockenansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Charge Trockenansatz	eine Charge Trockenansatz	0	0	0	0	0
G733-C00092	f100r	f100r.26	6	olchor	[olchor:?]	[olchor:?]	[olchor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[olchor:?]	[olchor:?]	0	0	1	1	0
G733-C00093	f100r	f100r.26	7	qokeol	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	UNCHANGED_GDT733	qokeol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	0	0	0	0	0
G733-C00094	f100r	f100r.26	8	okeeol	vollständig erhitzter Ansatzstoff	vollständig erhitzter Ansatzstoff	vollständig erhitzter Ansatzstoff	UNCHANGED_GDT733	okeeol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatzstoff	vollständig erhitzter Ansatzstoff	0	0	0	0	0
G733-C00095	f100r	f100r.26	9	cheols	[cheols:?]	[cheols:?]	[cheols:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheols:?]	[cheols:?]	0	0	1	1	0
G733-C00096	f100r	f100r.26	10	al	Rohstoffklasse I	Rohstoffklasse I	Rohstoffklasse I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I	Rohstoffklasse I	0	0	0	0	0
G733-C00097	f100r	f100r.27	1	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C00098	f100r	f100r.27	2	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	trockener Drogenstoff	0	0	0	0	0
G733-C00099	f100r	f100r.27	3	cho	Trockenansatz	Trockenansatz	Trockenansatz	UNCHANGED_GDT733	cho#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz	Trockenansatz	0	0	0	0	0
G733-C00100	f100r	f100r.27	4	chckheody	[chckheody:?]	[chckheody:?]	[chckheody:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chckheody:?]	[chckheody:?]	0	0	1	1	0
G733-C00101	f100r	f100r.27	5	otolchey	[otolchey:?]	[otolchey:?]	[otolchey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otolchey:?]	[otolchey:?]	0	0	1	1	0
G733-C00102	f100r	f100r.3	1	otear	[otear:?]	[otear:?]	[otear:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otear:?]	[otear:?]	0	0	1	1	0
G733-C00103	f100r	f100r.4	1	chofary	[chofary:?]	[chofary:?]	[chofary:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chofary:?]	[chofary:?]	0	0	1	1	0
G733-C00104	f100r	f100r.5	1	sar	Samenfraktion I	Samenfraktion I	Samenfraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samenfraktion I	Samenfraktion I	0	0	0	0	0
G733-C00105	f100r	f100r.5	2	char	[Trockenfraktionszeichen]	[Trockenfraktionszeichen]	[Trockenfraktionszeichen]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[Trockenfraktionszeichen]	[Trockenfraktionszeichen]	0	0	0	0	0
G733-C00106	f100r	f100r.5	3	daiindy	drei Maße, abgeteilt und abgeschlossen	drei Maße, abgeteilt und abgeschlossen	drei Maße, abgeteilt und abgeschlossen	UNCHANGED_GDT733	daiindy#GLOBAL	53	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	drei Maße, abgeteilt und abgeschlossen	drei Maße, abgeteilt und abgeschlossen	0	0	0	0	0
G733-C00107	f100r	f100r.6	1	oraro	[oraro:?]	[oraro:?]	[oraro:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[oraro:?]	[oraro:?]	0	0	1	1	0
G733-C00108	f100r	f100r.7	1	chalsain	[chalsain:?]	[chalsain:?]	[chalsain:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chalsain:?]	[chalsain:?]	0	0	1	1	0
G733-C00109	f100r	f100r.8	1	soity	[soity:?]	[soity:?]	[soity:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[soity:?]	[soity:?]	0	0	1	1	0
G733-C00110	f100r	f100r.9	1	sosam	[sosam:?]	[sosam:?]	[sosam:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sosam:?]	[sosam:?]	0	0	1	1	0
G733-C00111	f100v	f100v.1	1	tolchd	[tolchd:?]	[tolchd:?]	[tolchd:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[tolchd:?]	[tolchd:?]	0	0	1	1	0
G733-C00112	f100v	f100v.10	1	okcheor	[okcheor:?]	[okcheor:?]	[okcheor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[okcheor:?]	[okcheor:?]	0	0	1	1	0
G733-C00113	f100v	f100v.11	1	ytchol	[ytchol:?]	[ytchol:?]	[ytchol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ytchol:?]	[ytchol:?]	0	0	1	1	0
G733-C00114	f100v	f100v.12	1	dykchal	[dykchal:?]	[dykchal:?]	[dykchal:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dykchal:?]	[dykchal:?]	0	0	1	1	0
G733-C00115	f100v	f100v.13	1	chos	[eine Charge Trockenansatz-Zeichen]	[eine Charge Trockenansatz-Zeichen]	[eine Charge Trockenansatz-Zeichen]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[eine Charge Trockenansatz-Zeichen]	[eine Charge Trockenansatz-Zeichen]	0	0	0	0	0
G733-C00116	f100v	f100v.13	2	ctharal	Pflanzenanteil I aus Rohdroge I	Pflanzenanteil I aus Rohdroge I	Pflanzenanteil I aus Rohdroge I	UNCHANGED_GDT733	ctharal#GLOBAL	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzenanteil I aus Rohdroge I	Pflanzenanteil I aus Rohdroge I	0	0	0	0	0
G733-C00117	f100v	f100v.14	1	deey	die letzte Portion abmessen	die letzte Portion abmessen	die letzte Portion abmessen	UNCHANGED_GDT733	deey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	die letzte Portion abmessen	die letzte Portion abmessen	0	0	0	0	0
G733-C00118	f100v	f100v.14	2	sheocphy	[sheocphy:?]	[sheocphy:?]	[sheocphy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sheocphy:?]	[sheocphy:?]	0	0	1	1	0
G733-C00119	f100v	f100v.14	3	qoteody	[qoteody:?]	abgekühlten, fertigen Ansatz nehmen	abgekühlten, fertigen Ansatz nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteody#G734	59	W2_PROVISIONAL_WORKING	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	PROMOTE_COMPOSITIONAL_WHOLE	1	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qoteody:?]	abgekühlten, fertigen Ansatz nehmen	1	0	1	0	0
G733-C00120	f100v	f100v.14	4	ckhoor	[ckhoor:?]	[ckhoor:?]	[ckhoor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ckhoor:?]	[ckhoor:?]	0	0	1	1	0
G733-C00121	f100v	f100v.14	5	ar	Drogenfraktion I	Drogenfraktion I	Drogenfraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenfraktion I	Drogenfraktion I	0	0	0	0	0
G733-C00122	f100v	f100v.14	6	chor	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	0	0	0	0	0
G733-C00123	f100v	f100v.14	7	oteey	vollständig abgekühlter Ansatz	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	UNCHANGED_GDT733	oteey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlter Ansatz	vollständig abgekühlter Ansatz	0	0	0	0	0
G733-C00124	f100v	f100v.14	8	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C00125	f100v	f100v.14	9	qokomo	[qokomo:?]	[qokomo:?]	[qokomo:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qokomo:?]	[qokomo:?]	0	0	1	1	0
G733-C00126	f100v	f100v.15	1	sor	Samenportion	Samenportion	Samenportion	UNCHANGED_GDT733	sor#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samenportion	Samenportion	0	0	0	0	0
G733-C00127	f100v	f100v.15	2	cheey	vollständig getrocknet	trocken am Ende des Grades	vollständig getrocknet	UNCHANGED_GDT733	G732-X0007	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig getrocknet	vollständig getrocknet	0	0	0	0	0
G733-C00128	f100v	f100v.15	3	dair	abgemessene Fraktion II	abgemessene Fraktion II	abgemessene Fraktion II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Fraktion II	abgemessene Fraktion II	0	0	0	0	0
G733-C00129	f100v	f100v.15	4	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	0	0	0	0
G733-C00130	f100v	f100v.15	5	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	trockener Drogenstoff	0	0	0	0	0
