change_id	cell_id	page	locus	token_ordinal	surface	v99r6_before_de	v99r7_semantic_de	v99r7_spoken_de	dispatch_class	authority_id	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	exact_whole_surface_default_allowed	component_global_export_allowed	candidate_decision	composition_semantic_credit	score_formula	editorial_decision	editorial_blocker_status
G734-P0032	G733-C01842	f104r	f104r.3	7	otody	[otody:?]	kalter, fertiger Ansatz	kalter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	otody#G734	20	W1_WEAK_WORKING	Vierzehn Cache-Vorkommen stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant; o fügt keinen sicheren Slot hinzu und die Handlung wird nicht globalisiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0033	G733-C01859	f104r	f104r.30	11	qopaiin	[qopaiin:?]	drei Teile Pulverzubereitung	drei Teile Pulver	ACTIVE_WHOLE_EXPORT_REPAIR	qopaiin#1	30	W1_WEAK_WORKING	GDT722 schließt die Form als konkreten gebundenen, nicht zerlegten Rendererwert: Die einzige aktionslizenzierte Position bewahrt drei Teile und Pulverzubereitung; GDT691 verbindet op und qopaiin auf derselben Zeile. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT722 Grenze: Nehmen ist nur an P158 lizenziert und darf nicht als freier q-, op- oder aiin-Wert exportiert werden; die innere Zerlegung bleibt unbewiesen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0034	G733-C01926	f104r	f104r.37	7	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0035	G733-C01956	f104r	f104r.40	3	oair	[oair:?]	Zubereitungsanteil II	Zubereitungsanteil II	ACTIVE_WHOLE_EXPORT_REPAIR	oair#1	34	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet O+AIR an den ausgewaehlten Anteil II im Zubereitungsrahmen und bildet die direkte Schwester zu OAR; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: O waehlt keinen bestimmten Ansatz oder Pulverstoff; die benachbarte Pulverfolge ist nur Fundstellenkontext. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0036	G733-C01969	f104r	f104r.41	5	qokl	[qokl:?]	holzigen Pflanzenteil erhitzen	holzigen Pflanzenteil erhitzen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qokl#G734	37	W1_WEAK_WORKING	Neun Cache-Vorkommen und genau die Zweiteilung qok plus l verbinden den Heizbefehl mit dem gebundenen Kopf eines holzigen Pflanzenteils.	L ist allein nicht global exportierbar; Drogenholz bleibt ein Rivale dieser exakten Ganzform und wird nicht als freier Buchstabenwert exportiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0037	G733-C02023	f104r	f104r.6	2	cheeody	[cheeody:?]	vollständig getrockneter, fertiger Ansatz	vollständig getrockneter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeody#G734	42	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung chee plus ody verbinden zwei bereits gespeicherte kompatible Resultatzustände.	Zwei Resultatwörter können auch eine feste Ganzform bilden; Ansatz gegen Zubereitung bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0038	G733-C02026	f104r	f104r.6	5	cheeo	[cheeo:?]	vollständig getrocknet	vollständig getrocknet	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeo#G734	20	W1_WEAK_WORKING	Neunzehn Cache-Vorkommen sichern den vollständigen Trockenzustand als knappen Ganzwortdefault.	Der schwache o-Wert wählt keinen Patienten; die Zerlegung bleibt Navigation und erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0039	G733-C02052	f104r	f104r.8	8	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0040	G733-C02060	f104r	f104r.9	4	cheeo	[cheeo:?]	vollständig getrocknet	vollständig getrocknet	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeo#G734	20	W1_WEAK_WORKING	Neunzehn Cache-Vorkommen sichern den vollständigen Trockenzustand als knappen Ganzwortdefault.	Der schwache o-Wert wählt keinen Patienten; die Zerlegung bleibt Navigation und erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0041	G733-C02069	f104v	f104v.1	8	aiir	[aiir:?]	Anteil III	Anteil III	ACTIVE_WHOLE_EXPORT_REPAIR	aiir#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 waehlt fuer die exakte AIIR-Zelle den indexierten Anteil III und bindet P136 als R-Share; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: AIIR benennt keinen Drogenstoff; die trockene Zubereitung stammt nur aus dem unmittelbaren CHOS-Kontext und bleibt eine lokale Referenz. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0042	G733-C02083	f104v	f104v.10	10	cheeo	[cheeo:?]	vollständig getrocknet	vollständig getrocknet	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeo#G734	20	W1_WEAK_WORKING	Neunzehn Cache-Vorkommen sichern den vollständigen Trockenzustand als knappen Ganzwortdefault.	Der schwache o-Wert wählt keinen Patienten; die Zerlegung bleibt Navigation und erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0043	G733-C02118	f104v	f104v.14	1	ytedy	[ytedy:?]	hiervon bis zur Mittelstufe abkühlen und abschließen	bis zur Mittelstufe abkühlen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	ytedy#1	46	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_DEICTIC_SOURCE
G734-P0044	G733-C02213	f104v	f104v.22	6	ls	[ls:?]	eine Charge Holz	ein Posten Drogenholz	ACTIVE_WHOLE_EXPORT_REPAIR	ls#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0045	G733-C02294	f104v	f104v.3	1	shod	[shod:?]	eingeweichter, abgemessener Ansatz	eingeweichter, abgemessener Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shod#G734	27	W1_WEAK_WORKING	Zehn Cache-Vorkommen stützen einen feuchten abgemessenen Ganzwortzustand.	Die eindeutige Zerlegung beweist weder serielle Handlung noch gemeinsamen Patienten; sie erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0046	G733-C02313	f104v	f104v.30	8	cheeody	[cheeody:?]	vollständig getrockneter, fertiger Ansatz	vollständig getrockneter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeody#G734	42	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung chee plus ody verbinden zwei bereits gespeicherte kompatible Resultatzustände.	Zwei Resultatwörter können auch eine feste Ganzform bilden; Ansatz gegen Zubereitung bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0047	G733-C02351	f104v	f104v.33	10	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0048	G733-C02376	f104v	f104v.36	2	aiir	[aiir:?]	Anteil III	Anteil III	ACTIVE_WHOLE_EXPORT_REPAIR	aiir#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 waehlt fuer die exakte AIIR-Zelle den indexierten Anteil III und bindet P136 als R-Share; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: AIIR benennt keinen Drogenstoff; die trockene Zubereitung stammt nur aus dem unmittelbaren CHOS-Kontext und bleibt eine lokale Referenz. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0049	G733-C02464	f104v	f104v.43	2	keeey	[keeey:?]	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	ACTIVE_WHOLE_EXPORT_REPAIR	keeey#1	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: Die aktive Ganzform traegt STATE_HOT und VALUE_GRADE und besitzt bereits eine konkrete gelernte Ganzwortlesung. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: EEE liegt ausserhalb der direkten GDT647-EE-Zelle; eine scheinbare K+EEE+Y-Zerlegung wuerde mehr behaupten als der Atlas. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0050	G733-C02473	f104v	f104v.43	11	orom	[orom:?]	Portion	Portion	ACTIVE_WHOLE_EXPORT_REPAIR	orom#V84_1	42	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Die OR-Familie stützt Portion; die einzelne Position trägt nur eine lokale Materialrolle.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || OM und der Materialkopf bleiben offen; Handvoll, Droge und historische Einheit sind nicht unabhängig belegt.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0051	G733-C02476	f104v	f104v.44	3	cheeo	[cheeo:?]	vollständig getrocknet	vollständig getrocknet	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeo#G734	20	W1_WEAK_WORKING	Neunzehn Cache-Vorkommen sichern den vollständigen Trockenzustand als knappen Ganzwortdefault.	Der schwache o-Wert wählt keinen Patienten; die Zerlegung bleibt Navigation und erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0052	G733-C02478	f104v	f104v.44	5	okeeey	[okeeey:?]	stark erhitzt, Endstufe	stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	okeeey#G734	21	W1_WEAK_WORKING	Zwanzig Cache-Vorkommen und die eindeutige o-plus-keeey-Route stützen die stark erhitzte Endstufe als Ganzwortkern.	Der schwache o-Wert identifiziert keinen Patienten; Ansatz, Wasser oder Zubereitung werden deshalb nicht gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=8	NONE	NONE
G734-P0053	G733-C02515	f104v	f104v.8	2	cheeody	[cheeody:?]	vollständig getrockneter, fertiger Ansatz	vollständig getrockneter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeody#G734	42	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung chee plus ody verbinden zwei bereits gespeicherte kompatible Resultatzustände.	Zwei Resultatwörter können auch eine feste Ganzform bilden; Ansatz gegen Zubereitung bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0054	G733-C02517	f104v	f104v.8	4	ls	[ls:?]	eine Charge Holz	ein Posten Drogenholz	ACTIVE_WHOLE_EXPORT_REPAIR	ls#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0055	G733-C02540	f105r	f105r.1	3	chcphy	[chcphy:?]	trockene Mischung	trockene Mischung	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chcphy#G734	32	W1_WEAK_WORKING	Zehn Cache-Vorkommen und die ch/cphy-Familie stützen eine trockene Mischung als nominalen Ganzwortwert.	Context-only ch lizenziert keinen universellen Imperativ; Mischung gegen Arzneikompositum bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0056	G733-C02542	f105r	f105r.1	5	qopaiin	[qopaiin:?]	drei Teile Pulverzubereitung	drei Teile Pulver	ACTIVE_WHOLE_EXPORT_REPAIR	qopaiin#1	30	W1_WEAK_WORKING	GDT722 schließt die Form als konkreten gebundenen, nicht zerlegten Rendererwert: Die einzige aktionslizenzierte Position bewahrt drei Teile und Pulverzubereitung; GDT691 verbindet op und qopaiin auf derselben Zeile. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT722 Grenze: Nehmen ist nur an P158 lizenziert und darf nicht als freier q-, op- oder aiin-Wert exportiert werden; die innere Zerlegung bleibt unbewiesen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0057	G733-C02549	f105r	f105r.10	1	sairy	[sairy:?]	Samenanteil II, abgeschlossen	Samenanteil II, abgeschlossen	ACTIVE_WHOLE_EXPORT_REPAIR	sairy#1	30	W1_WEAK_WORKING	GDT724 audit: IDENTITY_SEED, STATE_FINISHED und Anteil II sind an der exakten Ganzform aktiv; GDT694 bewahrt den nominalen Ergebnisposten. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT724 Grenze: Samenposten II bleibt Rivale; Y und AIR werden nicht als freie Woerter oder Handlung exportiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0058	G733-C02562	f105r	f105r.11	10	polaiin	[polaiin:?]	Pulver, Wert III	Pulver, Wert III	UNIQUE_SPLIT_EXPLORATORY_WHOLE	polaiin#G734	37	W1_WEAK_WORKING	Acht Cache-Vorkommen und genau die Zweiteilung pol plus aiin werden durch die cth/p/s-Kreuzmatrix als Pulverkopf plus dritter Wert gestützt.	Wert III entscheidet nicht zwischen Menge, Form, Charge oder Grad; deshalb wird keine konkrete Einheit erfunden.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0059	G733-C02584	f105r	f105r.13	8	qoteody	[qoteody:?]	abgekühlten, fertigen Ansatz nehmen	abgekühlten, fertigen Ansatz nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteody#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teody verbinden Nehmen mit einem kalten fertigen Ansatz.	Die Fassung behauptet keine serielle Abkühl- oder Abschlussaktion; derselbe Patient bleibt eine Arbeitshypothese.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0060	G733-C02608	f105r	f105r.15	10	shod	[shod:?]	eingeweichter, abgemessener Ansatz	eingeweichter, abgemessener Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shod#G734	27	W1_WEAK_WORKING	Zehn Cache-Vorkommen stützen einen feuchten abgemessenen Ganzwortzustand.	Die eindeutige Zerlegung beweist weder serielle Handlung noch gemeinsamen Patienten; sie erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0061	G733-C02635	f105r	f105r.18	6	okeeey	[okeeey:?]	stark erhitzt, Endstufe	stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	okeeey#G734	21	W1_WEAK_WORKING	Zwanzig Cache-Vorkommen und die eindeutige o-plus-keeey-Route stützen die stark erhitzte Endstufe als Ganzwortkern.	Der schwache o-Wert identifiziert keinen Patienten; Ansatz, Wasser oder Zubereitung werden deshalb nicht gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=8	NONE	NONE
G734-P0062	G733-C02651	f105r	f105r.19	10	aiir	[aiir:?]	Anteil III	Anteil III	ACTIVE_WHOLE_EXPORT_REPAIR	aiir#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 waehlt fuer die exakte AIIR-Zelle den indexierten Anteil III und bindet P136 als R-Share; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: AIIR benennt keinen Drogenstoff; die trockene Zubereitung stammt nur aus dem unmittelbaren CHOS-Kontext und bleibt eine lokale Referenz. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0063	G733-C02674	f105r	f105r.20	9	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0064	G733-C02710	f105r	f105r.24	4	okeeey	[okeeey:?]	stark erhitzt, Endstufe	stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	okeeey#G734	21	W1_WEAK_WORKING	Zwanzig Cache-Vorkommen und die eindeutige o-plus-keeey-Route stützen die stark erhitzte Endstufe als Ganzwortkern.	Der schwache o-Wert identifiziert keinen Patienten; Ansatz, Wasser oder Zubereitung werden deshalb nicht gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=8	NONE	NONE
G734-P0065	G733-C02753	f105r	f105r.28	9	aiir	[aiir:?]	Anteil III	Anteil III	ACTIVE_WHOLE_EXPORT_REPAIR	aiir#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 waehlt fuer die exakte AIIR-Zelle den indexierten Anteil III und bindet P136 als R-Share; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: AIIR benennt keinen Drogenstoff; die trockene Zubereitung stammt nur aus dem unmittelbaren CHOS-Kontext und bleibt eine lokale Referenz. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
