page	locus	section	language	hand	token_count	practical_unit_count	gdt734_changed_cell_count	active_whole_repair_count	unique_split_candidate_count	editorial_override_count	unknown_cells_v99r6	unknown_cells_v99r7	unknown_delta	complete_line_v99r6	complete_line_v99r7	newly_complete_line	gdt734_changed_ordinals	gdt734_dispatch_classes	zl3b_line	v99r7_semantic_token_values_de	v99r7_spoken_token_values_de	v99r7_practical_units_de	v99r6_practical_render_de	v99r7_practical_render_de
f100v	f100v.16	P	A	1	11	11	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ykeeol chol chey eeoseeo s sheeo okeol ches okeor okeol dy	[ykeeol:?] | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | [eeoseeo:?] | Samen-/Saatgutposten | vollständig eingeweichter Ansatz | Grundansatz bis zur mittleren Heizstufe erwärmt | trockenes Drogenmaterial, Mittelstufe | eine Portion Ansatz bis zur Mittelstufe erhitzen | Grundansatz bis zur mittleren Heizstufe erwärmt | Qualitäts-/Wertfeld geschlossen	[ykeeol:?] | trocken; nominal trockenes Gut/Material | bis zur Mittelstufe getrocknet | [eeoseeo:?] | Samen-/Saatgutposten | vollständig eingeweichter Ansatz | Grundansatz bis zur mittleren Heizstufe erwärmt | trockenes Drogenmaterial, Mittelstufe | eine Portion Ansatz bis zur Mittelstufe erhitzen | Grundansatz bis zur mittleren Heizstufe erwärmt | Qualitäts-/Wertfeld geschlossen	[ykeeol:?] | trocken; nominal trockenes Gut/Material | bis zur Mittelstufe getrocknet | [eeoseeo:?] | Samen-/Saatgutposten | vollständig eingeweichter Ansatz | Grundansatz bis zur mittleren Heizstufe erwärmt | trockenes Drogenmaterial, Mittelstufe | eine Portion Ansatz bis zur Mittelstufe erhitzen | Grundansatz bis zur mittleren Heizstufe erwärmt | Qualitäts-/Wertfeld geschlossen	[ykeeol:?]; trocken; nominal trockenes Gut/Material; bis zur Mittelstufe getrocknet; [eeoseeo:?]; Samen-/Saatgutposten; vollständig eingeweichter Ansatz; Grundansatz bis zur mittleren Heizstufe erwärmt; trockenes Drogenmaterial, Mittelstufe; eine Portion Ansatz bis zur Mittelstufe erhitzen; Grundansatz bis zur mittleren Heizstufe erwärmt; Qualitäts-/Wertfeld geschlossen	[ykeeol:?]; trocken; nominal trockenes Gut/Material; bis zur Mittelstufe getrocknet; [eeoseeo:?]; Samen-/Saatgutposten; vollständig eingeweichter Ansatz; Grundansatz bis zur mittleren Heizstufe erwärmt; trockenes Drogenmaterial, Mittelstufe; eine Portion Ansatz bis zur Mittelstufe erhitzen; Grundansatz bis zur mittleren Heizstufe erwärmt; Qualitäts-/Wertfeld geschlossen
f100v	f100v.17	P	A	1	8	8	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	chockhey sholkcheol qokeol okol chol chotor chso solcthy	Arzneikompositum im Trockenansatz in der Gradmitte | [sholkcheol:?] | erhitze den Drogenstoff bis zur Mittelstufe | heißer Ansatzstoff | trocken; nominal trockenes Gut/Material | eine Portion abgekühlten Trockenansatzes | [chso:?] | [solcthy:?]	Arzneikompositum im Trockenansatz, Mittelstufe | [sholkcheol:?] | erhitze den Drogenstoff bis zur Mittelstufe | heißer Ansatzstoff | trocken; nominal trockenes Gut/Material | eine Portion abgekühlten Trockenansatzes | [chso:?] | [solcthy:?]	Arzneikompositum im Trockenansatz, Mittelstufe | [sholkcheol:?] | erhitze den Drogenstoff bis zur Mittelstufe | heißer Ansatzstoff | trocken; nominal trockenes Gut/Material | eine Portion abgekühlten Trockenansatzes | [chso:?] | [solcthy:?]	Arzneikompositum im Trockenansatz, Mittelstufe; [sholkcheol:?]; erhitze den Drogenstoff bis zur Mittelstufe; heißer Ansatzstoff; trocken; nominal trockenes Gut/Material; eine Portion abgekühlten Trockenansatzes; [chso:?]; [solcthy:?]	Arzneikompositum im Trockenansatz, Mittelstufe; [sholkcheol:?]; erhitze den Drogenstoff bis zur Mittelstufe; heißer Ansatzstoff; trocken; nominal trockenes Gut/Material; eine Portion abgekühlten Trockenansatzes; [chso:?]; [solcthy:?]
f100v	f100v.18	P	A	1	11	11	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	tachso s ol cheo cheeor odaidy ckhod sh chod qokeol sal	[tachso:?] | Samen-/Saatgutposten | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken angesetzte Zubereitung | eine Portion vollständig getrocknete Droge | [odaidy:?] | [ckhod:?] | einweichen | Trockenansatz abschließen | erhitze den Drogenstoff bis zur Mittelstufe | Saat-Rohstoff I	[tachso:?] | Samen-/Saatgutposten | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken angesetzte Zubereitung | eine Portion vollständig getrocknete Droge | [odaidy:?] | [ckhod:?] | einweichen | Trockenansatz abschließen | erhitze den Drogenstoff bis zur Mittelstufe | Saat-Rohstoff I	[tachso:?] | Samen-/Saatgutposten | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken angesetzte Zubereitung | eine Portion vollständig getrocknete Droge | [odaidy:?] | [ckhod:?] | einweichen | Trockenansatz abschließen | erhitze den Drogenstoff bis zur Mittelstufe | Saat-Rohstoff I	[tachso:?]; Samen-/Saatgutposten; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken angesetzte Zubereitung; eine Portion vollständig getrocknete Droge; [odaidy:?]; [ckhod:?]; einweichen; Trockenansatz abschließen; erhitze den Drogenstoff bis zur Mittelstufe; Saat-Rohstoff I	[tachso:?]; Samen-/Saatgutposten; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken angesetzte Zubereitung; eine Portion vollständig getrocknete Droge; [odaidy:?]; [ckhod:?]; einweichen; Trockenansatz abschließen; erhitze den Drogenstoff bis zur Mittelstufe; Saat-Rohstoff I
f100v	f100v.19	P	A	1	8	8	0	0	0	0	5	5	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	sain cheokeos chockhy chocthey keody choor chckhey du	Saatgut, Typ/Charge II | [cheokeos:?] | Arzneikompositum im Trockenansatz am Gradanfang | [chocthey:?] | [keody:?] | [choor:?] | Arzneikompositum: trocken, Gradmitte | [du:?]	Saatgut, Typ/Charge II | [cheokeos:?] | Arzneikompositum im Trockenansatz, Anfangsstufe | [chocthey:?] | [keody:?] | [choor:?] | Arzneikompositum: bis zur Mittelstufe getrocknet | [du:?]	Saatgut, Typ/Charge II | [cheokeos:?] | Arzneikompositum im Trockenansatz, Anfangsstufe | [chocthey:?] | [keody:?] | [choor:?] | Arzneikompositum: bis zur Mittelstufe getrocknet | [du:?]	Saatgut, Typ/Charge II; [cheokeos:?]; Arzneikompositum im Trockenansatz, Anfangsstufe; [chocthey:?]; [keody:?]; [choor:?]; Arzneikompositum: bis zur Mittelstufe getrocknet; [du:?]	Saatgut, Typ/Charge II; [cheokeos:?]; Arzneikompositum im Trockenansatz, Anfangsstufe; [chocthey:?]; [keody:?]; [choor:?]; Arzneikompositum: bis zur Mittelstufe getrocknet; [du:?]
f100v	f100v.2	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	chols	[chols:?]	[chols:?]	[chols:?]	[chols:?]	[chols:?]
f100v	f100v.20	P	A	1	8	8	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht | [shokeesy:?] | heiß am Ende des Grades | [chokeol:?] | [saraloaly:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chockhar:?]	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht | [shokeesy:?] | vollständig erhitzt | [chokeol:?] | [saraloaly:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chockhar:?]	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht | [shokeesy:?] | vollständig erhitzt | [chokeol:?] | [saraloaly:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chockhar:?]	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht; [shokeesy:?]; vollständig erhitzt; [chokeol:?]; [saraloaly:?]; trockener Drogenteil; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [chockhar:?]	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht; [shokeesy:?]; vollständig erhitzt; [chokeol:?]; [saraloaly:?]; trockener Drogenteil; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [chockhar:?]
f100v	f100v.21	P	A	1	10	10	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	soral okor ol choy ly araroy okar cheeeal cheokeol orey	Samen-Rohstoffportion | heiße Drogenportion im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz leicht abschließen | rohes Drogenholz | [araroy:?] | heiße Drogenfraktion I im Ansatz | [cheeeal:?] | [cheokeol:?] | [orey:?]	Samen-Rohstoffportion | heiße Drogenportion im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz leicht abschließen | rohes Drogenholz | [araroy:?] | heiße Drogenfraktion I im Ansatz | [cheeeal:?] | [cheokeol:?] | [orey:?]	Samen-Rohstoffportion | heiße Drogenportion im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz leicht abschließen | rohes Drogenholz | [araroy:?] | heiße Drogenfraktion I im Ansatz | [cheeeal:?] | [cheokeol:?] | [orey:?]	Samen-Rohstoffportion; heiße Drogenportion im Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Trockenansatz leicht abschließen; rohes Drogenholz; [araroy:?]; heiße Drogenfraktion I im Ansatz; [cheeeal:?]; [cheokeol:?]; [orey:?]	Samen-Rohstoffportion; heiße Drogenportion im Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Trockenansatz leicht abschließen; rohes Drogenholz; [araroy:?]; heiße Drogenfraktion I im Ansatz; [cheeeal:?]; [cheokeol:?]; [orey:?]
f100v	f100v.22	P	A	1	3	3	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	daiin cheky chory	Grad-/Maßwert III | bis zur mittleren Trockenstufe, dann leicht erhitzen | Pflanzenteil in Grundform	Grad-/Maßwert III | bis zur mittleren Trockenstufe, dann leicht erhitzen | Pflanzenteil in Grundform	Grad-/Maßwert III | bis zur mittleren Trockenstufe, dann leicht erhitzen | Pflanzenteil in Grundform	Grad-/Maßwert III; bis zur mittleren Trockenstufe, dann leicht erhitzen; Pflanzenteil in Grundform	Grad-/Maßwert III; bis zur mittleren Trockenstufe, dann leicht erhitzen; Pflanzenteil in Grundform
f100v	f100v.3	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	opchor	[opchor:?]	[opchor:?]	[opchor:?]	[opchor:?]	[opchor:?]
f100v	f100v.4	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	solsy	[solsy:?]	[solsy:?]	[solsy:?]	[solsy:?]	[solsy:?]
f100v	f100v.5	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	soleesos	[soleesos:?]	[soleesos:?]	[soleesos:?]	[soleesos:?]	[soleesos:?]
f100v	f100v.6	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	ykchochdy	[ykchochdy:?]	[ykchochdy:?]	[ykchochdy:?]	[ykchochdy:?]	[ykchochdy:?]
f100v	f100v.7	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	ykchdy	[ykchdy:?]	[ykchdy:?]	[ykchdy:?]	[ykchdy:?]	[ykchdy:?]
f100v	f100v.8	P	A	1	1	1	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733	dchdy	Trockendroge abmessen und fertigstellen	Trockendroge abmessen und fertigstellen	Trockendroge abmessen und fertigstellen	Trockendroge abmessen und fertigstellen	Trockendroge abmessen und fertigstellen
f100v	f100v.9	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	dalsy	[dalsy:?]	[dalsy:?]	[dalsy:?]	[dalsy:?]	[dalsy:?]
f102r1	f102r1.1	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	daarod	[daarod:?]	[daarod:?]	[daarod:?]	[daarod:?]	[daarod:?]
f102r1	f102r1.10	P	A	1	9	9	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ycheol sholdy chol chol ykeeol dol doleodaiin dal cthedy	trockener Drogenstoff dieser Droge | vollständig eingeweichte Droge | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykeeol:?] | Materialmaß | [doleodaiin:?] | abgemessene Rohstoffmenge I | [cthedy:?]	trockener Drogenstoff dieser Droge | vollständig eingeweichte Droge | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykeeol:?] | Materialmaß | [doleodaiin:?] | abgemessene Rohstoffmenge I | [cthedy:?]	trockener Drogenstoff dieser Droge | vollständig eingeweichte Droge | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykeeol:?] | Materialmaß | [doleodaiin:?] | abgemessene Rohstoffmenge I | [cthedy:?]	trockener Drogenstoff dieser Droge; vollständig eingeweichte Droge; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; [ykeeol:?]; Materialmaß; [doleodaiin:?]; abgemessene Rohstoffmenge I; [cthedy:?]	trockener Drogenstoff dieser Droge; vollständig eingeweichte Droge; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; [ykeeol:?]; Materialmaß; [doleodaiin:?]; abgemessene Rohstoffmenge I; [cthedy:?]
f102r1	f102r1.11	P	A	1	8	8	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	dcheo qockhy sol sheey okeody qokeodol shockhey oleeol	[dcheo:?] | bereite einen Arzneikompositum-Ansatz in Grundstufe | Samenmaterial | feucht am Ende des Grades | [okeody:?] | [qokeodol:?] | Arzneikompositum im Feuchtansatz in der Gradmitte | [oleeol:?]	[dcheo:?] | bereite einen Arzneikompositum-Ansatz in Grundstufe | Samenmaterial | vollständig angefeuchtet | [okeody:?] | [qokeodol:?] | Arzneikompositum im Feuchtansatz, Mittelstufe | [oleeol:?]	[dcheo:?] | bereite einen Arzneikompositum-Ansatz in Grundstufe | Samenmaterial | vollständig angefeuchtet | [okeody:?] | [qokeodol:?] | Arzneikompositum im Feuchtansatz, Mittelstufe | [oleeol:?]	[dcheo:?]; bereite einen Arzneikompositum-Ansatz in Grundstufe; Samenmaterial; vollständig angefeuchtet; [okeody:?]; [qokeodol:?]; Arzneikompositum im Feuchtansatz, Mittelstufe; [oleeol:?]	[dcheo:?]; bereite einen Arzneikompositum-Ansatz in Grundstufe; Samenmaterial; vollständig angefeuchtet; [okeody:?]; [qokeodol:?]; Arzneikompositum im Feuchtansatz, Mittelstufe; [oleeol:?]
f102r1	f102r1.12	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	ddardsh	[ddardsh:?]	[ddardsh:?]	[ddardsh:?]	[ddardsh:?]	[ddardsh:?]
f102r1	f102r1.13	P	A	1	7	7	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	teesody qoeol olcheor qokey okshey qokeol sheofoly	[teesody:?] | [qoeol:?] | [olcheor:?] | heiß in der Mitte des Grades | heiß-feuchter Ansatz in der Mitte des Grades | erhitze den Drogenstoff bis zur Mittelstufe | [sheofoly:?]	[teesody:?] | [qoeol:?] | [olcheor:?] | bis zur Mittelstufe erhitzt | heiß-feuchter Ansatz, Mittelstufe | erhitze den Drogenstoff bis zur Mittelstufe | [sheofoly:?]	[teesody:?] | [qoeol:?] | [olcheor:?] | bis zur Mittelstufe erhitzt | heiß-feuchter Ansatz, Mittelstufe | erhitze den Drogenstoff bis zur Mittelstufe | [sheofoly:?]	[teesody:?]; [qoeol:?]; [olcheor:?]; bis zur Mittelstufe erhitzt; heiß-feuchter Ansatz, Mittelstufe; erhitze den Drogenstoff bis zur Mittelstufe; [sheofoly:?]	[teesody:?]; [qoeol:?]; [olcheor:?]; bis zur Mittelstufe erhitzt; heiß-feuchter Ansatz, Mittelstufe; erhitze den Drogenstoff bis zur Mittelstufe; [sheofoly:?]
f102r1	f102r1.14	P	A	1	11	11	1	0	1	0	4	3	-1	0	0	0	6	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	doeey keeol qokeo daor shey qoteol okol chos s or oeeaiin	[doeey:?] | stark erhitzter Drogenstoff | bereite einen heißen Auszug | [daor:?] | feucht in der Mitte des Grades | abgekühlten Drogenstoff nehmen | heißer Ansatzstoff | eine Charge Trockenansatz | Samen-/Saatgutposten | Drogenportion | [oeeaiin:?]	[doeey:?] | stark erhitzter Drogenstoff | bereite einen heißen Auszug | [daor:?] | bis zur Mittelstufe angefeuchtet | abgekühlten Drogenstoff nehmen | heißer Ansatzstoff | eine Charge Trockenansatz | Samen-/Saatgutposten | Drogenportion | [oeeaiin:?]	[doeey:?] | stark erhitzter Drogenstoff | bereite einen heißen Auszug | [daor:?] | bis zur Mittelstufe angefeuchtet | abgekühlten Drogenstoff nehmen | heißer Ansatzstoff | eine Charge Trockenansatz | Samen-/Saatgutposten | Drogenportion | [oeeaiin:?]	[doeey:?]; stark erhitzter Drogenstoff; bereite einen heißen Auszug; [daor:?]; bis zur Mittelstufe angefeuchtet; [qoteol:?]; heißer Ansatzstoff; eine Charge Trockenansatz; Samen-/Saatgutposten; Drogenportion; [oeeaiin:?]	[doeey:?]; stark erhitzter Drogenstoff; bereite einen heißen Auszug; [daor:?]; bis zur Mittelstufe angefeuchtet; abgekühlten Drogenstoff nehmen; heißer Ansatzstoff; eine Charge Trockenansatz; Samen-/Saatgutposten; Drogenportion; [oeeaiin:?]
f102r1	f102r1.15	P	A	1	9	9	1	1	0	0	4	3	-1	0	0	0	8	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | ACTIVE_WHOLE_EXPORT_REPAIR | UNCHANGED_GDT733	or chol daiin dykeor sheey qokeody dor os ykeeykam	Drogenportion | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [dykeor:?] | feucht am Ende des Grades | [qokeody:?] | miss eine Portion Droge ab | Zubereitung | [ykeeykam:?]	Drogenportion | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [dykeor:?] | vollständig angefeuchtet | [qokeody:?] | miss eine Portion Droge ab | Zubereitung | [ykeeykam:?]	Drogenportion | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [dykeor:?] | vollständig angefeuchtet | [qokeody:?] | miss eine Portion Droge ab | Zubereitung | [ykeeykam:?]	Drogenportion; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; [dykeor:?]; vollständig angefeuchtet; [qokeody:?]; miss eine Portion Droge ab; [os:?]; [ykeeykam:?]	Drogenportion; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; [dykeor:?]; vollständig angefeuchtet; [qokeody:?]; miss eine Portion Droge ab; Zubereitung; [ykeeykam:?]
f102r1	f102r1.16	P	A	1	10	10	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ddor chordam soraiin ykeey dy okeol doeoear s aral dor	eine Portion abmessen | [chordam:?] | Samenportion III | erhitze hiervon bis zur Endstufe und schließe ab | Qualitäts-/Wertfeld geschlossen | Grundansatz bis zur mittleren Heizstufe erwärmt | [doeoear:?] | Samen-/Saatgutposten | Rohdrogenfraktion I | miss eine Portion Droge ab	eine Portion abmessen | [chordam:?] | Samenportion III | erhitze hiervon bis zur Endstufe und schließe ab | Qualitäts-/Wertfeld geschlossen | Grundansatz bis zur mittleren Heizstufe erwärmt | [doeoear:?] | Samen-/Saatgutposten | Rohdrogenfraktion I | miss eine Portion Droge ab	eine Portion abmessen | [chordam:?] | Samenportion III | erhitze hiervon bis zur Endstufe und schließe ab | Qualitäts-/Wertfeld geschlossen | Grundansatz bis zur mittleren Heizstufe erwärmt | [doeoear:?] | Samen-/Saatgutposten | Rohdrogenfraktion I | miss eine Portion Droge ab	eine Portion abmessen; [chordam:?]; Samenportion III; erhitze hiervon bis zur Endstufe und schließe ab; Qualitäts-/Wertfeld geschlossen; Grundansatz bis zur mittleren Heizstufe erwärmt; [doeoear:?]; Samen-/Saatgutposten; Rohdrogenfraktion I; miss eine Portion Droge ab	eine Portion abmessen; [chordam:?]; Samenportion III; erhitze hiervon bis zur Endstufe und schließe ab; Qualitäts-/Wertfeld geschlossen; Grundansatz bis zur mittleren Heizstufe erwärmt; [doeoear:?]; Samen-/Saatgutposten; Rohdrogenfraktion I; miss eine Portion Droge ab
f102r1	f102r1.17	P	A	1	6	6	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ydar arody oldaiin sody chockhy oly	[ydar:?] | [arody:?] | [oldaiin:?] | fertig aufbereitete Samen | Arzneikompositum im Trockenansatz am Gradanfang | abseihen	[ydar:?] | [arody:?] | [oldaiin:?] | fertig aufbereitete Samen | Arzneikompositum im Trockenansatz, Anfangsstufe | abseihen	[ydar:?] | [arody:?] | [oldaiin:?] | fertig aufbereitete Samen | Arzneikompositum im Trockenansatz, Anfangsstufe | abseihen	[ydar:?]; [arody:?]; [oldaiin:?]; fertig aufbereitete Samen; Arzneikompositum im Trockenansatz, Anfangsstufe; abseihen	[ydar:?]; [arody:?]; [oldaiin:?]; fertig aufbereitete Samen; Arzneikompositum im Trockenansatz, Anfangsstufe; abseihen
f102r1	f102r1.2	P	A	1	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	otodeeodor	[otodeeodor:?]	[otodeeodor:?]	[otodeeodor:?]	[otodeeodor:?]	[otodeeodor:?]
f102r1	f102r1.3	P	A	1	7	7	2	0	2	0	5	3	-2	0	0	0	1|3	UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	polaiin shocthy qoteol loiiin oteeor cpheodar sholdaiin	Pulver, Wert III | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | abgekühlten Drogenstoff nehmen | Drogenholz: Formklasse IV | [oteeor:?] | [cpheodar:?] | [sholdaiin:?]	Pulver, Wert III | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | abgekühlten Drogenstoff nehmen | Drogenholz: Formklasse IV | [oteeor:?] | [cpheodar:?] | [sholdaiin:?]	Pulver, Wert III | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | abgekühlten Drogenstoff nehmen | Drogenholz: Formklasse IV | [oteeor:?] | [cpheodar:?] | [sholdaiin:?]	[polaiin:?]; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; [qoteol:?]; Drogenholz: Formklasse IV; [oteeor:?]; [cpheodar:?]; [sholdaiin:?]	Pulver, Wert III; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; abgekühlten Drogenstoff nehmen; Drogenholz: Formklasse IV; [oteeor:?]; [cpheodar:?]; [sholdaiin:?]
f102r1	f102r1.4	P	A	1	7	7	0	0	0	0	7	7	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	dsheody okeeoy kod chkeeody daraiiin ctheoly qokcheololain	[dsheody:?] | [okeeoy:?] | [kod:?] | [chkeeody:?] | [daraiiin:?] | [ctheoly:?] | [qokcheololain:?]	[dsheody:?] | [okeeoy:?] | [kod:?] | [chkeeody:?] | [daraiiin:?] | [ctheoly:?] | [qokcheololain:?]	[dsheody:?] | [okeeoy:?] | [kod:?] | [chkeeody:?] | [daraiiin:?] | [ctheoly:?] | [qokcheololain:?]	[dsheody:?]; [okeeoy:?]; [kod:?]; [chkeeody:?]; [daraiiin:?]; [ctheoly:?]; [qokcheololain:?]	[dsheody:?]; [okeeoy:?]; [kod:?]; [chkeeody:?]; [daraiiin:?]; [ctheoly:?]; [qokcheololain:?]
