replay_slot_ordinal	carrier_slot_id	primary_governor_key	physical_page	register	gate_class	gdt583_rule_id	gdt584_rule_id	portable_runtime_rule_id	written_carrier_ordinal	carrier_root	portable_core	expected_context_family	expected_lemma_de	expected_object_form_de	expected_genitive_form_de	historical_rule_lemma_de	historical_rule_exact	portable_lookup_route	observed_register_root_alternatives_de	portable_context_family	portable_lemma_de	portable_object_form_de	portable_genitive_form_de	portable_exact	portable_visible_exact	expected_packet_rule_id	portable_packet_rule_id	guard	gdt590_context_family	gdt590_lemma_de	gdt590_object_form_de	gdt590_genitive_form_de	gdt590_changed	gdt590_decision_source	gdt590_retained_alternative_de	gdt590_guard
28	RUNNING:G407-E0076@1	ACTION:G407-E0076@2:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	Arbeitsgut	YES	KNOWN_PACKET_RULE	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	YES	YES	SOURCE_PART_OF_MATERIAL	SOURCE_PART_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
29	RUNNING:G407-E0076@3	ACTION:G407-E0076@2:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	2	AIN	ANTEIL	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	Teilmenge	YES	KNOWN_PACKET_RULE	Teilmenge	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	YES	YES	SOURCE_PART_OF_MATERIAL	SOURCE_PART_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
30	RUNNING:G407-E0077@4	ACTION:G407-E0077@3:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
31	RUNNING:G407-E0081@4	ACTION:G407-E0081@2:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
32	RUNNING:G407-E0085@4	ACTION:G407-E0085@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	AIN	ANTEIL	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	Teilmenge	YES	OBSERVED_ACTION_ROOT_CELL	Teilmenge	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
33	RUNNING:G407-E0088@3	ACTION:G407-E0088@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
34	RUNNING:G407-E0092@5	ACTION:G407-E0092@7:S	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	S_SOURCE_SORT_OUT	S_SOURCE_SORT_OUT	S_SOURCE_SORT_OUT	1	AIIN	WERT	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	Arbeitsflüssigkeit	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsflüssigkeit/Flüssigkeitsmenge	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
35	RUNNING:G407-E0093@4	ACTION:G407-E0093@2:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	Arbeitsgut	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
36	RUNNING:G407-E0095@2	ACTION:G407-E0094@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	AIN	ANTEIL	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	Teilmenge	YES	OBSERVED_ACTION_ROOT_CELL	Teilmenge	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
37	RUNNING:G407-E0097@1	ACTION:G407-E0094@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	2	AIN	ANTEIL	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	Teilmenge	YES	OBSERVED_ACTION_ROOT_CELL	Teilmenge	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_PART	Teilmenge	die Teilmenge	der Teilmenge	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
38	RUNNING:G407-E0100@3	ACTION:G407-E0094@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	3	AIIN	WERT	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	Arbeitsflüssigkeit	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsflüssigkeit/Flüssigkeitsmenge	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
39	RUNNING:G407-E0102@2	ACTION:G407-E0102@1:CHD	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	CHD_REST_PROCESS	CHD_REST_PROCESS	CHD_REST_PROCESS	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
40	RUNNING:G407-E0105@3	ACTION:G407-E0105@2:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	Arbeitsgut	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
41	RUNNING:G407-E0112@3	ACTION:G407-E0112@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
42	RUNNING:G407-E0121@3	ACTION:G407-E0121@2:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
43	RUNNING:G407-E0133@1	ACTION:G407-E0132@2:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
44	RUNNING:G407-E0134@3	ACTION:G407-E0134@2:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	Arbeitsgut	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
45	RUNNING:G407-E0135@4	ACTION:G407-E0134@2:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	2	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	Arbeitsgut	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
46	RUNNING:G407-E0136@1	ACTION:G407-E0136@2:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	Arbeitsgut	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsgut	das Arbeitsgut	des Arbeitsguts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
47	RUNNING:G407-E0139@6	ACTION:G407-E0139@4:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
48	RUNNING:G407-E0146@4	ACTION:G407-E0146@3:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	1	AIIN	WERT	SOURCE_LIQUID_OR_MEASURE	Flüssigkeitsmenge	die Flüssigkeitsmenge	der Flüssigkeitsmenge	Flüssigkeitsmenge	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsflüssigkeit/Flüssigkeitsmenge	SOURCE_LIQUID_OR_MEASURE	Flüssigkeitsmenge	die Flüssigkeitsmenge	der Flüssigkeitsmenge	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_LIQUID_OR_MEASURE	Flüssigkeitsmenge	die Flüssigkeitsmenge	der Flüssigkeitsmenge	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
49	RUNNING:G407-E0161@2	ACTION:G407-E0161@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	AIIN	WERT	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	Arbeitsflüssigkeit	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsflüssigkeit/Flüssigkeitsmenge	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
50	RUNNING:G407-E0164@7	ACTION:G407-E0164@6:S	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	S_SOURCE_SORT_OUT	S_SOURCE_SORT_OUT	S_SOURCE_SORT_OUT	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
51	RUNNING:G407-E0165@3	ACTION:G407-E0165@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
52	RUNNING:G407-E0178@3	ACTION:G407-E0178@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
53	RUNNING:G407-E0183@3	ACTION:G407-E0183@1:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	AIIN	WERT	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	Arbeitsflüssigkeit	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsflüssigkeit/Flüssigkeitsmenge	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_LIQUID_OR_MEASURE	Arbeitsflüssigkeit	die Arbeitsflüssigkeit	der Arbeitsflüssigkeit	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
54	RUNNING:G407-E0188@1	ACTION:G407-E0187@2:T	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	T_SOURCE_FIX	T_SOURCE_FIX	T_SOURCE_FIX	1	AIIN	WERT	SOURCE_LIQUID_OR_MEASURE	Flüssigkeitsmenge	die Flüssigkeitsmenge	der Flüssigkeitsmenge	Flüssigkeitsmenge	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsflüssigkeit/Flüssigkeitsmenge	SOURCE_LIQUID_OR_MEASURE	Flüssigkeitsmenge	die Flüssigkeitsmenge	der Flüssigkeitsmenge	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_LIQUID_OR_MEASURE	Flüssigkeitsmenge	die Flüssigkeitsmenge	der Flüssigkeitsmenge	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
55	RUNNING:G407-E0190@1	ACTION:G407-E0190@2:SH	f1r	SOURCE_SECTION_T	AUTO_CONTEXT	SH_SOURCE_REST	SH_SOURCE_REST	SH_SOURCE_REST	1	Y	POSTEN	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	Arbeitsmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Arbeitsgut/Arbeitsmaterial	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	SOURCE_ACTION_OBJECT	Arbeitsmaterial	das Arbeitsmaterial	des Arbeitsmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
