occurrence_id	source_cell_id	source_experiment	form	opaque_head_id	eva_transcription_label	sta_code	sta_family	body	body_role_de	semantic_family	page	locus	section	language	hand	token_index	token_ordinal	line_length	line_position	normalized_position	paragraph_start_line	paragraph_first_token	page_line1_first	line_end	previous_surface	previous_target_head	next_surface	next_target_head	all_readers_exact	split_normalized_all_readers	reader_status	record_location_axis	free_form_proxy_axis	body_affinity_axis	selected_formal_role	structural_render_de	aggressive_pharmaceutical_renderer_de	physical_attachment	literal_head_lexeme	eva_initial_credit	sound_credit	component_export_credit
G736-O0304	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f112r	f112r.18	S	B	3	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	al	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0305	G735-C003	GDT635_CORE	raiin	H3	r	C1	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f112r	f112r.19	S	B	3	6	6	12	MIDDLE	0.454545	1	0	0	0	y	NONE	sheky	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III [interner Bezug]	Ordinalstufe III; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0306	G735-C014	GDT635_CORE	sol	H2	s	C2	C	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f112r	f112r.21	S	B	3	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	keedy	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Stoff- oder Materialträger	Material-/Wertposten: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0307	G735-C003	GDT635_CORE	raiin	H3	r	C1	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f112r	f112r.21	S	B	3	3	3	10	MIDDLE	0.222222	0	0	0	0	keedy	NONE	chcthey	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III [interner Bezug]	Ordinalstufe III; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0308	G735-C039	GDT636_RESIDUAL	rair	H3	r	C1	C	air	Teil- oder Fraktionsstufe II	PART_SERIES	f112r	f112r.21	S	B	3	8	8	10	MIDDLE	0.777778	0	0	0	0	qeey	NONE	al	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Teil- oder Fraktionsstufe II [interner Bezug]	Teil- oder Fraktionsstufe II; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0309	G735-C034	GDT636_RESIDUAL	sy	H2	s	C2	C	y	unmarkierte Grund- oder Schlussform	BASE_OR_CLOSE	f112r	f112r.21	S	B	3	10	10	10	LAST	1.000000	0	0	0	1	al	NONE	NONE	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: unmarkierte Grund- oder Schlussform	Material-/Wertposten: unmarkierte Grund- oder Schlussform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0310	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f112r	f112r.22	S	B	3	2	2	3	MIDDLE	0.500000	0	0	0	0	daichy	NONE	qoinal	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0311	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f112r	f112r.29	S	B	3	1	1	11	FIRST	0.000000	0	0	0	0	NONE	NONE	aiin	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0312	G735-C030	GDT636_RESIDUAL	sal	H2	s	C2	C	al	Rohstoff- oder Materialstufe I	MATERIAL_SERIES	f112r	f112r.29	S	B	3	5	5	11	MIDDLE	0.400000	0	0	0	0	chokeey	NONE	okaiin	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Rohstoff- oder Materialstufe I	Material-/Wertposten: Rohstoff- oder Materialstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0313	G735-C037	GDT636_RESIDUAL	pair	H1	p	P1	P	air	Teil- oder Fraktionsstufe II	PART_SERIES	f112r	f112r.31	S	B	3	1	1	10	FIRST	0.000000	1	1	0	0	NONE	NONE	al	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Teil- oder Fraktionsstufe II	Form-/Zustandseintrag: Teil- oder Fraktionsstufe II	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0314	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f112r	f112r.31	S	B	3	7	7	10	MIDDLE	0.666667	1	0	0	0	oteey	NONE	okeeor	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0315	G735-C018	GDT635_CORE	sor	H2	s	C2	C	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f112r	f112r.32	S	B	3	1	1	13	FIRST	0.000000	0	0	0	0	NONE	NONE	ar	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Portionsträger	Material-/Wertposten: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0316	G735-C037	GDT636_RESIDUAL	pair	H1	p	P1	P	air	Teil- oder Fraktionsstufe II	PART_SERIES	f112r	f112r.34	S	B	3	1	1	11	FIRST	0.000000	1	1	0	0	NONE	NONE	ar	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Teil- oder Fraktionsstufe II	Form-/Zustandseintrag: Teil- oder Fraktionsstufe II	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0317	G735-C053	GDT636_RESIDUAL	pam	H1	p	P1	P	am	Eintragsabschluss I	ENTRY_CLOSE	f112r	f112r.37	S	B	3	1	1	10	FIRST	0.000000	1	1	0	0	NONE	NONE	okaiin	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Eintragsabschluss I	Form-/Zustandseintrag: Eintragsabschluss I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0318	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f112r	f112r.38	S	B	3	1	1	9	FIRST	0.000000	0	0	0	0	NONE	NONE	ain	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0319	G735-C013	GDT635_CORE	pol	H1	p	P1	P	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f112r	f112r.42	S	B	3	1	1	10	FIRST	0.000000	1	1	0	0	NONE	NONE	ar	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Stoff- oder Materialträger	Form-/Zustandseintrag: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0320	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f112r	f112r.44	S	B	3	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	ain	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0321	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f112v	f112v.6	S	B	3	1	1	5	FIRST	0.000000	0	0	0	0	NONE	NONE	ol	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0322	G735-C090	GDT636_RESIDUAL	soaiin	H2	s	C2	C	oaiin	Zubereitung: Index III	PREPARATION_VALUE	f112v	f112v.9	S	B	3	1	1	8	FIRST	0.000000	0	0	0	0	NONE	NONE	ar	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitung: Index III	Material-/Wertposten: Zubereitung: Index III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0323	G735-C084	GDT636_RESIDUAL	lody	H4	l	B2	B	ody	fertig aufbereitete Grundform	PREPARED_RESULT	f112v	f112v.11	S	B	3	6	6	10	MIDDLE	0.555556	1	0	0	0	qokey	NONE	chcfhy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: fertig aufbereitete Grundform	internes Form-/Zustandsfeld: fertig aufbereitete Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0324	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f112v	f112v.16	S	B	3	1	1	9	FIRST	0.000000	0	0	0	0	NONE	NONE	okeey	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0325	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f112v	f112v.18	S	B	3	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	or	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0326	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f112v	f112v.21	S	B	3	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	chekain	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0327	G735-C046	GDT636_RESIDUAL	soiin	H2	s	C2	C	oiin	Zubereitungsform III	PREPARATION_CLASS	f112v	f112v.22	S	B	3	1	1	6	FIRST	0.000000	0	0	0	0	NONE	NONE	ol	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitungsform III	Material-/Wertposten: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0328	G735-C046	GDT636_RESIDUAL	soiin	H2	s	C2	C	oiin	Zubereitungsform III	PREPARATION_CLASS	f112v	f112v.24	S	B	3	1	1	9	FIRST	0.000000	0	0	0	0	NONE	NONE	or	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitungsform III	Material-/Wertposten: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0329	G735-C020	GDT635_CORE	lor	H4	l	B2	B	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f112v	f112v.25	S	B	3	9	9	11	MIDDLE	0.800000	0	0	0	0	cheey	NONE	eeedy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Teil- oder Portionsträger	internes Form-/Zustandsfeld: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0330	G735-C030	GDT636_RESIDUAL	sal	H2	s	C2	C	al	Rohstoff- oder Materialstufe I	MATERIAL_SERIES	f112v	f112v.30	S	B	3	4	4	10	MIDDLE	0.333333	1	0	0	0	okeedey	NONE	aiin	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Rohstoff- oder Materialstufe I	Material-/Wertposten: Rohstoff- oder Materialstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0331	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f112v	f112v.34	S	B	3	1	1	8	FIRST	0.000000	0	0	0	0	NONE	NONE	chedaiin	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0332	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f112v	f112v.40	S	B	3	3	3	11	MIDDLE	0.200000	0	0	0	0	cheol	NONE	chckhy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0333	G735-C020	GDT635_CORE	lor	H4	l	B2	B	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f112v	f112v.46	S	B	3	2	2	12	MIDDLE	0.090909	0	0	0	0	ykeey	NONE	chaiin	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Teil- oder Portionsträger	internes Form-/Zustandsfeld: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0334	G735-C018	GDT635_CORE	sor	H2	s	C2	C	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f113r	f113r.6	S	B	3	1	1	16	FIRST	0.000000	0	0	0	0	NONE	NONE	cheo	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Portionsträger	Material-/Wertposten: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0335	G735-C004	GDT635_CORE	laiin	H4	l	B2	B	aiin	Ordinalstufe III	ORDINAL_VALUE	f113r	f113r.7	S	B	3	7	7	8	MIDDLE	0.857143	0	0	0	0	char	NONE	olkain	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Ordinalstufe III	internes Form-/Zustandsfeld: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0336	G735-C088	GDT636_RESIDUAL	lcheo	H4	l	B2	B	cheo	trockener Ansatz oder Zubereitung	DRY_PREPARATION	f113r	f113r.14	S	B	3	8	8	13	MIDDLE	0.583333	0	0	0	0	qokcheody	NONE	l	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: trockener Ansatz oder Zubereitung	internes Form-/Zustandsfeld: trockener Ansatz oder Zubereitung	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0337	G735-C017	GDT635_CORE	por	H1	p	P1	P	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f113r	f113r.16	S	B	3	9	9	11	MIDDLE	0.800000	1	0	0	0	qokeeol	NONE	aiin	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Teil- oder Portionsträger	Form-/Zustandseintrag: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0338	G735-C007	GDT635_CORE	rchedy	H3	r	C1	C	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f113r	f113r.18	S	B	3	11	11	11	LAST	1.000000	0	0	0	1	qokcheey	NONE	NONE	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	getrocknetes Ergebnis, Form I [interner Bezug]	getrocknetes Ergebnis, Form I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0339	G735-C031	GDT636_RESIDUAL	ral	H3	r	C1	C	al	Rohstoff- oder Materialstufe I	MATERIAL_SERIES	f113r	f113r.24	S	B	3	6	6	7	MIDDLE	0.833333	0	0	0	0	or	NONE	arody	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Rohstoff- oder Materialstufe I [interner Bezug]	Rohstoff- oder Materialstufe I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0340	G735-C039	GDT636_RESIDUAL	rair	H3	r	C1	C	air	Teil- oder Fraktionsstufe II	PART_SERIES	f113r	f113r.25	S	B	3	7	7	10	MIDDLE	0.666667	1	0	0	0	chpchshdy	NONE	shedy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Teil- oder Fraktionsstufe II [interner Bezug]	Teil- oder Fraktionsstufe II; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0341	G735-C092	GDT636_RESIDUAL	loaiin	H4	l	B2	B	oaiin	Zubereitung: Index III	PREPARATION_VALUE	f113r	f113r.26	S	B	3	9	9	10	MIDDLE	0.888889	0	0	0	0	oteeo	NONE	okeedy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Zubereitung: Index III	internes Form-/Zustandsfeld: Zubereitung: Index III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0342	G735-C003	GDT635_CORE	raiin	H3	r	C1	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f113r	f113r.27	S	B	3	7	7	13	MIDDLE	0.500000	1	0	0	0	y	NONE	sheol	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III [interner Bezug]	Ordinalstufe III; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0343	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f113r	f113r.28	S	B	3	1	1	13	FIRST	0.000000	0	0	0	0	NONE	NONE	al	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0344	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f113r	f113r.30	S	B	3	3	3	11	MIDDLE	0.200000	1	0	0	0	oteol	NONE	lkshedy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0345	G735-C007	GDT635_CORE	rchedy	H3	r	C1	C	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f113r	f113r.34	S	B	3	9	9	10	MIDDLE	0.888889	1	0	0	0	qoteedy	NONE	ldy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	getrocknetes Ergebnis, Form I [interner Bezug]	getrocknetes Ergebnis, Form I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
