gdt758_occurrence_id	surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	immediate_left_surface	immediate_left_reader_exact	immediate_right_surface	immediate_right_reader_exact	formula_predecessor	directly_after_ychor	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_neighbor_cells_with_axes_excluded	target_cache_value_background_not_used_as_anchor	gdt758_primary_candidate_de	gdt758_renderer_value_de	gdt758_working_confidence	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	exact_whole_only	literal_identity	confirmed_lexeme	component_export_credit
G758-O0045	cthy	f3v	f3	f3v.9	5	5	1.000000	LAST	0	0	H	A	1	ytcheear okeol cthodoaly chor cthy	chor	1	LINE_EDGE	0	NONE	0	4	0	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0046	chol	f3v	f3	f3v.10	5	6	0.800000	MIDDLE	0	0	H	A	1	ochos daiin qokshol daiim chol okary	daiim	1	okary	1	NONE	0	4	1	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R1	1	1	okary	HOT|PART|PREPARATION|CLOSE|END_STAGE	R1 okary=heiße Ansatzfraktion I, abgeschlossen [HOT|PART|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0047	s	f3v	f3	f3v.12	6	6	1.000000	LAST	0	0	H	A	1	osh chodair ytchy tchor kcham s	kcham	1	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	2	tchor|ytchy	COLD|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	L3 ytchy=Eintrag: kalt-trockene Grundform [COLD|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L2 tchor=kalt-trockene Drogenportion [COLD|DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0048	chor	f4r	f4	f4r.1	8	9	0.875000	MIDDLE	0	0	H	A	1	kodalchy chpady sheol ol sheey qotey doiin chor ytoy	doiin	1	ytoy	0	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	2	doiin|qotey	COLD|PREPARATION|MIDDLE_STAGE	L2 qotey=kalt in der Mitte des Grades [COLD|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L1 doiin=Zubereitungsmaß, Form III [PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0049	s	f4r	f4	f4r.2	7	9	0.750000	MIDDLE	0	0	H	A	1	dchor shol shol cthol shtchy chaiin s choraiin chom	chaiin	1	choraiin	1	NONE	0	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	cthol	MATERIAL	L3 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0050	chol	f4r	f4	f4r.3	2	7	0.166667	MIDDLE	0	0	H	A	1	otchol chol chy chaiin qotaiin daiin shain	otchol	1	chy	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	otchol	COLD|DRY|MATERIAL|PREPARATION	L1 otchol=kalt-trockener Zubereitungsstoff [COLD|DRY|MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0051	cthy	f4r	f4	f4r.4	6	6	1.000000	LAST	0	1	H	A	1	qotchol chy yty daiin okaiin cthy	okaiin	1	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	qotchol	COLD|DRY|MATERIAL	L5 qotchol=Material: kalt und trocken [COLD|DRY|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0052	chor	f4r	f4	f4r.6	1	3	0.000000	FIRST	0	0	H	A	1	chor shytchy dytcheey	LINE_EDGE	0	shytchy	1	NONE	0	0	2	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0053	cthy	f4r	f4	f4r.8	4	5	0.750000	MIDDLE	0	0	H	A	1	shor shol shol cthy cpholdy	shol	1	cpholdy	1	NONE	0	3	1	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0054	cthy	f4v	f4	f4v.2	4	8	0.428571	MIDDLE	0	0	H	A	1	ol chey chy cthy shkchor sheo cheory choldy	chy	1	shkchor	0	NONE	0	3	4	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R4	1	2	sheo|choldy	DRY|MOIST|MATERIAL|PREPARATION|CLOSE|END_STAGE	R2 sheo=Feuchtzubereitung [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || R4 choldy=fertig getrocknete Droge [DRY|MATERIAL|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0055	chor	f4v	f4	f4v.7	3	5	0.500000	MIDDLE	0	0	H	A	1	torchy sheeor chor chokchy cphydy	sheeor	1	chokchy	0	NONE	0	2	2	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0056	chor	f4v	f4	f4v.8	2	6	0.200000	MIDDLE	0	0	H	A	1	oleeeb chor cthol sho otor cthory	oleeeb	0	cthol	1	NONE	0	1	4	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R4	1	4	cthol|sho|otor|cthory	COLD|MOIST|AMOUNT|MATERIAL|PREPARATION	R1 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY] || R2 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || R3 otor=kalte Drogenportion im Ansatz [COLD|AMOUNT|MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY] || R4 cthory=eine Portion Pflanzendroge [AMOUNT|MATERIAL;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0057	chol	f4v	f4	f4v.10	4	5	0.750000	MIDDLE	0	0	H	A	1	otaiin sheo okeody chol chokeody	okeody	0	chokeody	1	NONE	0	3	1	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R1	1	1	sheo	MOIST|PREPARATION	L2 sheo=Feuchtzubereitung [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0058	s	f4v	f4	f4v.13	2	6	0.200000	MIDDLE	0	0	H	A	1	shody s cheor chokody shodaiin qoty	shody	1	cheor	1	NONE	0	1	4	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R4	1	2	shody|cheor	DRY|PART|MATERIAL|PREPARATION|END_STAGE	L1 shody=vollständig eingeweichter Ansatz [PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY] || R1 cheor=trockener Drogenteil [DRY|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0059	s	f5r	f5	f5r.4	4	6	0.600000	MIDDLE	0	0	H	A	1	otain sheody chan s cheor chocthy	chan	1	cheor	1	NONE	0	3	2	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R2	1	1	cheor	DRY|PART|MATERIAL	R1 cheor=trockener Drogenteil [DRY|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0060	cthy	f5r	f5	f5r.6	7	9	0.750000	MIDDLE	0	0	H	A	1	sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy	qoeor	1	shotshy	1	NONE	0	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0061	chor	f5v	f5	f5v.1	4	10	0.333333	MIDDLE	0	0	H	A	1	k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin	cheor	0	ytchey	0	NONE	0	3	1	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0062	chol	f5v	f5	f5v.2	2	7	0.166667	MIDDLE	0	0	H	A	1	dchol chol otaiin dain cthor chots ychopordg	dchol	1	otaiin	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	dchol|cthor	DRY|AMOUNT|MATERIAL	L1 dchol=Maß trockenen Materials [DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R3 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0063	chor	f5v	f5	f5v.5	2	8	0.142857	MIDDLE	0	0	H	A	1	shokeeol chor cheotol otchol daiin dal chol chotaiin	shokeeol	1	cheotol	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	otchol	COLD|DRY|MATERIAL|PREPARATION	R2 otchol=kalt-trockener Zubereitungsstoff [COLD|DRY|MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0064	chol	f5v	f5	f5v.5	7	8	0.857143	MIDDLE	0	0	H	A	1	shokeeol chor cheotol otchol daiin dal chol chotaiin	dal	1	chotaiin	1	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	2	otchol|chotaiin	COLD|DRY|MATERIAL|PREPARATION|LEVEL_III	L3 otchol=kalt-trockener Zubereitungsstoff [COLD|DRY|MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY] || R1 chotaiin=trockene Zubereitung: kalt, Grad III [COLD|DRY|PREPARATION|LEVEL_III;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0065	chol	f5v	f5	f5v.6	2	3	0.500000	MIDDLE	0	0	H	A	1	otol chol dairodg	otol	1	dairodg	1	NONE	0	1	1	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R1	1	2	otol|dairodg	COLD|PART|PREPARATION|CLOSE|END_STAGE	L1 otol=kaltes Zubereitungsgut [COLD|PREPARATION;W3_SOLID_WORKING_THEORY] || R1 dairodg=abgemessene Fraktion II, als Zubereitung abgeschlossen [PART|PREPARATION|CLOSE|END_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0066	chor	f6r	f6	f6r.1	6	9	0.625000	MIDDLE	0	0	H	A	1	foar y shol cholor cphol chor ch chopchol otcham	cphol	1	ch	0	NONE	0	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	2	cphol|cholor	DRY|MATERIAL	L2 cholor=trockene Zutat [DRY;W3_SOLID_WORKING_THEORY] || L1 cphol=zusammengesetzter Drogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0067	chor	f6r	f6	f6r.2	3	8	0.285714	MIDDLE	0	0	H	A	1	daiin chckhy chor chor kar cthy cthor chotols	chckhy	1	chor	1	NONE	0	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	2	kar|cthor	HOT|AMOUNT|PART|MATERIAL	R2 kar=heiße Drogenfraktion I [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0068	chor	f6r	f6	f6r.2	4	8	0.428571	MIDDLE	0	0	H	A	1	daiin chckhy chor chor kar cthy cthor chotols	chor	1	kar	1	NONE	0	3	4	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R4	1	2	kar|cthor	HOT|AMOUNT|PART|MATERIAL	R1 kar=heiße Drogenfraktion I [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY] || R3 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0069	cthy	f6r	f6	f6r.2	6	8	0.714286	MIDDLE	0	0	H	A	1	daiin chckhy chor chor kar cthy cthor chotols	kar	1	cthor	1	NONE	0	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	2	kar|cthor	HOT|AMOUNT|PART|MATERIAL	L1 kar=heiße Drogenfraktion I [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY] || R1 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0070	s	f6r	f6	f6r.7	4	7	0.500000	MIDDLE	0	0	H	A	1	daiin qodaiin cho s chol okaiin s	cho	1	chol	1	NONE	0	3	3	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R3	1	1	cho	DRY|PREPARATION	L1 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0071	chol	f6r	f6	f6r.7	5	7	0.666667	MIDDLE	0	0	H	A	1	daiin qodaiin cho s chol okaiin s	s	1	okaiin	1	NONE	0	4	2	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R2	1	1	cho	DRY|PREPARATION	L2 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0072	s	f6r	f6	f6r.7	7	7	1.000000	LAST	0	0	H	A	1	daiin qodaiin cho s chol okaiin s	okaiin	1	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	cho	DRY|PREPARATION	L4 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0073	chor	f6r	f6	f6r.12	4	5	0.750000	MIDDLE	0	0	H	A	1	or shol cthom chor cthy	cthom	1	cthy	1	NONE	0	3	1	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R1	1	1	cthom	AMOUNT|PREPARATION	L1 cthom=eine Handvoll Pflanzenansatz [AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	1	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0074	cthy	f6r	f6	f6r.12	5	5	1.000000	LAST	0	0	H	A	1	or shol cthom chor cthy	chor	1	LINE_EDGE	0	NONE	0	4	0	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R0	1	1	cthom	AMOUNT|PREPARATION	L2 cthom=eine Handvoll Pflanzenansatz [AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0075	cthy	f6r	f6	f6r.13	3	3	1.000000	LAST	0	0	H	A	1	qocthol yodaiin cthy	yodaiin	0	LINE_EDGE	0	NONE	0	2	0	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R0	1	1	qocthol	MATERIAL	L2 qocthol=nimm Krautdrogenstoff [MATERIAL;W2_PROVISIONAL_WORKING]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0076	s	f6v	f6	f6v.1	7	10	0.666667	MIDDLE	0	0	H	A	1	koary sar cheekar qoor shor chapchy s chear char otchy	chapchy	1	chear	1	NONE	0	4	3	STRICT_INITIAL_BEFORE_R5	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0077	chor	f6v	f6	f6v.2	2	9	0.125000	MIDDLE	0	0	H	A	1	oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin	oees	1	chckhy	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	oees	PREPARATION|END_STAGE	L1 oees=Ansatzcharge auf Endstufe [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0078	chol	f6v	f6	f6v.3	3	8	0.285714	MIDDLE	0	0	H	A	1	qoair ckhy chol oechockhy chekchoy ckhy okol rychos	ckhy	1	oechockhy	0	NONE	0	2	4	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0079	s	f6v	f6	f6v.6	4	4	1.000000	LAST	0	0	H	A	1	tchody shocthol choy s	choy	0	LINE_EDGE	0	NONE	0	3	0	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0080	chor	f6v	f6	f6v.8	2	4	0.333333	MIDDLE	0	0	H	A	1	ychor chor okchey qokom	ychor	1	okchey	1	ychor	1	1	2	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R2	1	2	okchey|qokom	HOT|DRY|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	R1 okchey=heiß-trockener Ansatz in der Mitte des Grades [HOT|DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 qokom=erhitze eine Handvoll Ansatz [HOT|AMOUNT|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0081	chor	f6v	f6	f6v.9	3	5	0.500000	MIDDLE	0	0	H	A	1	oeeo dal chor cthom s	dal	1	cthom	1	NONE	0	2	2	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R2	1	1	cthom	AMOUNT|PREPARATION	R1 cthom=eine Handvoll Pflanzenansatz [AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0082	s	f6v	f6	f6v.9	5	5	1.000000	LAST	0	0	H	A	1	oeeo dal chor cthom s	cthom	1	LINE_EDGE	0	NONE	0	4	0	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R0	1	1	cthom	AMOUNT|PREPARATION	L1 cthom=eine Handvoll Pflanzenansatz [AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0083	cthy	f6v	f6	f6v.12	4	4	1.000000	LAST	0	0	H	A	1	ytchos shy qokam cthy	qokam	1	LINE_EDGE	0	NONE	0	3	0	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0084	cthy	f6v	f6	f6v.13	2	6	0.200000	MIDDLE	0	0	H	A	1	yodaiin cthy s chor oees or	yodaiin	1	s	1	NONE	0	1	4	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R4	1	2	yodaiin|oees	AMOUNT|PREPARATION|PROCESS|END_STAGE	L1 yodaiin=hiervon drei Portionen Ansatz abmessen [AMOUNT|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING] || R3 oees=Ansatzcharge auf Endstufe [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0085	s	f6v	f6	f6v.13	3	6	0.400000	MIDDLE	0	0	H	A	1	yodaiin cthy s chor oees or	cthy	1	chor	1	NONE	0	2	3	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R3	1	2	yodaiin|oees	AMOUNT|PREPARATION|PROCESS|END_STAGE	L2 yodaiin=hiervon drei Portionen Ansatz abmessen [AMOUNT|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING] || R2 oees=Ansatzcharge auf Endstufe [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
