surface	neighbor_side	side_frequency_rank	exact_pair_expression	neighbor_surface	exact_pair_count	target_exact_neighbor_contexts	conditional_rate	neighbor_background_pairs_same_side	all_exact_adjacent_pairs	baseline_rate	descriptive_lift	neighbor_exact_occurrences	neighbor_is_ordered_value_form	neighbor_is_formula_whole	relation_is_exact_whole_adjacency_only	semantic_equivalence_inferred	component_export_credit
chol	LEFT	58	choteol chol	choteol	1	239	0.004184	2	16657	0.000120	34.847280	2	0	0	1	0	0
chol	LEFT	59	chotshol chol	chotshol	1	239	0.004184	2	16657	0.000120	34.847280	2	0	0	1	0	0
chol	LEFT	60	choty chol	choty	1	239	0.004184	26	16657	0.001561	2.680560	32	0	0	1	0	0
chol	LEFT	61	chty chol	chty	1	239	0.004184	7	16657	0.000420	9.956366	12	0	0	1	0	0
chol	LEFT	62	ckheey chol	ckheey	1	239	0.004184	7	16657	0.000420	9.956366	8	0	0	1	0	0
chol	LEFT	63	ckheol chol	ckheol	1	239	0.004184	4	16657	0.000240	17.423640	4	0	0	1	0	0
chol	LEFT	64	ckhey chol	ckhey	1	239	0.004184	17	16657	0.001021	4.099680	20	0	0	1	0	0
chol	LEFT	65	ckhol chol	ckhol	1	239	0.004184	12	16657	0.000720	5.807880	16	0	0	1	0	0
chol	LEFT	66	ckhy chol	ckhy	1	239	0.004184	18	16657	0.001081	3.871920	25	0	0	1	0	0
chol	LEFT	67	cphom chol	cphom	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	68	cthaiin chol	cthaiin	1	239	0.004184	8	16657	0.000480	8.711820	11	0	0	1	0	0
chol	LEFT	69	ctheol chol	ctheol	1	239	0.004184	7	16657	0.000420	9.956366	7	0	0	1	0	0
chol	LEFT	70	d chol	d	1	239	0.004184	5	16657	0.000300	13.938912	20	0	0	1	0	0
chol	LEFT	71	daiim chol	daiim	1	239	0.004184	2	16657	0.000120	34.847280	3	0	0	1	0	0
chol	LEFT	72	daiiny chol	daiiny	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	73	dain chol	dain	1	239	0.004184	101	16657	0.006064	0.690045	149	0	0	1	0	0
chol	LEFT	74	dair chol	dair	1	239	0.004184	39	16657	0.002341	1.787040	63	0	0	1	0	0
chol	LEFT	75	dcheey chol	dcheey	1	239	0.004184	7	16657	0.000420	9.956366	9	0	0	1	0	0
chol	LEFT	76	dchor chol	dchor	1	239	0.004184	17	16657	0.001021	4.099680	22	0	0	1	0	0
chol	LEFT	77	dochod chol	dochod	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	78	kaiin chol	kaiin	1	239	0.004184	32	16657	0.001921	2.177955	44	0	0	1	0	0
chol	LEFT	79	kchokchy chol	kchokchy	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	80	kchor chol	kchor	1	239	0.004184	16	16657	0.000961	4.355910	18	0	0	1	0	0
chol	LEFT	81	kchy chol	kchy	1	239	0.004184	18	16657	0.001081	3.871920	21	0	0	1	0	0
chol	LEFT	82	keol chol	keol	1	239	0.004184	13	16657	0.000780	5.361120	16	0	0	1	0	0
chol	LEFT	83	kshol chol	kshol	1	239	0.004184	2	16657	0.000120	34.847280	2	0	0	1	0	0
chol	LEFT	84	lchedy chol	lchedy	1	239	0.004184	51	16657	0.003062	1.366560	75	0	0	1	0	0
chol	LEFT	85	lkain chol	lkain	1	239	0.004184	22	16657	0.001321	3.167935	27	0	0	1	0	0
chol	LEFT	86	lkl chol	lkl	1	239	0.004184	5	16657	0.000300	13.938912	7	0	0	1	0	0
chol	LEFT	87	lol chol	lol	1	239	0.004184	11	16657	0.000660	6.335869	31	0	0	1	0	0
chol	LEFT	88	lshy chol	lshy	1	239	0.004184	3	16657	0.000180	23.231520	3	0	0	1	0	0
chol	LEFT	89	oain chol	oain	1	239	0.004184	10	16657	0.000600	6.969456	10	0	0	1	0	0
chol	LEFT	90	ochey chol	ochey	1	239	0.004184	5	16657	0.000300	13.938912	5	0	0	1	0	0
chol	LEFT	91	ochody chol	ochody	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	92	ochol chol	ochol	1	239	0.004184	3	16657	0.000180	23.231520	3	0	0	1	0	0
chol	LEFT	93	odaiin chol	odaiin	1	239	0.004184	29	16657	0.001741	2.403261	42	0	0	1	0	0
chol	LEFT	94	okcheol chol	okcheol	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	95	okchop chol	okchop	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	96	okeey chol	okeey	1	239	0.004184	85	16657	0.005103	0.819936	116	0	0	1	0	0
chol	LEFT	97	okeody chol	okeody	1	239	0.004184	8	16657	0.000480	8.711820	12	0	0	1	0	0
chol	LEFT	98	okeoschso chol	okeoschso	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	99	okol chol	okol	1	239	0.004184	36	16657	0.002161	1.935960	50	0	0	1	0	0
chol	LEFT	100	okom chol	okom	1	239	0.004184	2	16657	0.000120	34.847280	2	0	0	1	0	0
chol	LEFT	101	oky chol	oky	1	239	0.004184	44	16657	0.002642	1.583967	80	0	0	1	0	0
chol	LEFT	102	olkal chol	olkal	1	239	0.004184	6	16657	0.000360	11.615760	10	0	0	1	0	0
chol	LEFT	103	oraiin chol	oraiin	1	239	0.004184	15	16657	0.000901	4.646304	21	0	0	1	0	0
chol	LEFT	104	orain chol	orain	1	239	0.004184	5	16657	0.000300	13.938912	14	0	0	1	0	0
chol	LEFT	105	oraroekeol chol	oraroekeol	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	106	otaiin chol	otaiin	1	239	0.004184	97	16657	0.005823	0.718501	128	0	0	1	0	0
chol	LEFT	107	otal chol	otal	1	239	0.004184	72	16657	0.004323	0.967980	109	0	0	1	0	0
chol	LEFT	108	otarchol chol	otarchol	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	109	oteol chol	oteol	1	239	0.004184	15	16657	0.000901	4.646304	24	0	0	1	0	0
chol	LEFT	110	oykeey chol	oykeey	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	111	pcheor chol	pcheor	1	239	0.004184	4	16657	0.000240	17.423640	4	0	0	1	0	0
chol	LEFT	112	polchedy chol	polchedy	1	239	0.004184	3	16657	0.000180	23.231520	3	0	0	1	0	0
chol	LEFT	113	qeeey chol	qeeey	1	239	0.004184	3	16657	0.000180	23.231520	3	0	0	1	0	0
chol	LEFT	114	qkeeody chol	qkeeody	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	115	qochar chol	qochar	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	116	qocheor chol	qocheor	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	117	qodaiin chol	qodaiin	1	239	0.004184	25	16657	0.001501	2.787782	34	0	0	1	0	0
chol	LEFT	118	qokam chol	qokam	1	239	0.004184	4	16657	0.000240	17.423640	22	0	0	1	0	0
chol	LEFT	119	qokchody chol	qokchody	1	239	0.004184	2	16657	0.000120	34.847280	2	0	0	1	0	0
chol	LEFT	120	qokchy chol	qokchy	1	239	0.004184	49	16657	0.002942	1.422338	58	0	0	1	0	0
chol	LEFT	121	qokedy chol	qokedy	1	239	0.004184	121	16657	0.007264	0.575988	164	0	0	1	0	0
chol	LEFT	122	qokeeey chol	qokeeey	1	239	0.004184	14	16657	0.000840	4.978183	22	0	0	1	0	0
chol	LEFT	123	qokeey chol	qokeey	1	239	0.004184	189	16657	0.011347	0.368754	264	0	0	1	0	0
chol	LEFT	124	qokeol chol	qokeol	1	239	0.004184	27	16657	0.001621	2.581280	34	0	0	1	0	0
chol	LEFT	125	qokeor chol	qokeor	1	239	0.004184	8	16657	0.000480	8.711820	14	0	0	1	0	0
chol	LEFT	126	qokody chol	qokody	1	239	0.004184	3	16657	0.000180	23.231520	7	0	0	1	0	0
chol	LEFT	127	qokor chol	qokor	1	239	0.004184	18	16657	0.001081	3.871920	21	0	0	1	0	0
chol	LEFT	128	qoolkeey chol	qoolkeey	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	129	qopal chol	qopal	1	239	0.004184	1	16657	0.000060	69.694561	2	0	0	1	0	0
chol	LEFT	130	qor chol	qor	1	239	0.004184	13	16657	0.000780	5.361120	19	0	0	1	0	0
chol	LEFT	131	qotaiin chol	qotaiin	1	239	0.004184	50	16657	0.003002	1.393891	77	0	0	1	0	0
chol	LEFT	132	qotched chol	qotched	1	239	0.004184	4	16657	0.000240	17.423640	4	0	0	1	0	0
chol	LEFT	133	qotchol chol	qotchol	1	239	0.004184	11	16657	0.000660	6.335869	13	0	0	1	0	0
chol	LEFT	134	qotchy chol	qotchy	1	239	0.004184	42	16657	0.002521	1.659394	55	0	0	1	0	0
chol	LEFT	135	qoty chol	qoty	1	239	0.004184	48	16657	0.002882	1.451970	77	0	0	1	0	0
chol	LEFT	136	saiin chol	saiin	1	239	0.004184	69	16657	0.004142	1.010066	89	0	0	1	0	0
chol	LEFT	137	shar chol	shar	1	239	0.004184	18	16657	0.001081	3.871920	24	0	0	1	0	0
chol	LEFT	138	shckhdchy chol	shckhdchy	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	139	shedy chol	shedy	1	239	0.004184	162	16657	0.009726	0.430213	219	0	0	1	0	0
chol	LEFT	140	sheol chol	sheol	1	239	0.004184	57	16657	0.003422	1.222712	71	0	0	1	0	0
chol	LEFT	141	shey chol	shey	1	239	0.004184	133	16657	0.007985	0.524019	179	0	0	1	0	0
chol	LEFT	142	sho chol	sho	1	239	0.004184	80	16657	0.004803	0.871182	93	0	0	1	0	0
chol	LEFT	143	shodaiin chol	shodaiin	1	239	0.004184	11	16657	0.000660	6.335869	16	0	0	1	0	0
chol	LEFT	144	shody chol	shody	1	239	0.004184	27	16657	0.001621	2.581280	41	0	0	1	0	0
chol	LEFT	145	so chol	so	1	239	0.004184	3	16657	0.000180	23.231520	5	0	0	1	0	0
chol	LEFT	146	soiin chol	soiin	1	239	0.004184	10	16657	0.000600	6.969456	12	0	0	1	0	0
chol	LEFT	147	tchol chol	tchol	1	239	0.004184	11	16657	0.000660	6.335869	11	0	0	1	0	0
chol	LEFT	148	tchor chol	tchor	1	239	0.004184	15	16657	0.000901	4.646304	17	0	0	1	0	0
chol	LEFT	149	tchy chol	tchy	1	239	0.004184	12	16657	0.000720	5.807880	15	0	0	1	0	0
chol	LEFT	150	tdaiin chol	tdaiin	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	151	tol chol	tol	1	239	0.004184	24	16657	0.001441	2.903940	27	0	0	1	0	0
chol	LEFT	152	ty chol	ty	1	239	0.004184	9	16657	0.000540	7.743840	10	0	0	1	0	0
chol	LEFT	153	ycheor chol	ycheor	1	239	0.004184	5	16657	0.000300	13.938912	6	0	1	1	0	0
chol	LEFT	154	ychor chol	ychor	1	239	0.004184	13	16657	0.000780	5.361120	13	0	1	1	0	0
chol	LEFT	155	ykaiir chol	ykaiir	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	156	ykeeol chol	ykeeol	1	239	0.004184	6	16657	0.000360	11.615760	6	0	0	1	0	0
chol	LEFT	157	ykeor chol	ykeor	1	239	0.004184	4	16657	0.000240	17.423640	4	0	0	1	0	0
chol	LEFT	158	ytar chol	ytar	1	239	0.004184	16	16657	0.000961	4.355910	21	0	0	1	0	0
chol	LEFT	159	ytchdy chol	ytchdy	1	239	0.004184	3	16657	0.000180	23.231520	4	0	0	1	0	0
chol	LEFT	160	ytchey chol	ytchey	1	239	0.004184	6	16657	0.000360	11.615760	7	0	0	1	0	0
chol	LEFT	161	yto chol	yto	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	162	ytor chol	ytor	1	239	0.004184	11	16657	0.000660	6.335869	12	0	0	1	0	0
chol	RIGHT	1	chol daiin	daiin	25	251	0.099602	379	16657	0.022753	4.377477	602	0	0	1	0	0
chol	RIGHT	2	chol chol	chol	17	251	0.067729	239	16657	0.014348	4.720349	303	0	0	1	0	0
chol	RIGHT	3	chol chor	chor	7	251	0.027888	139	16657	0.008345	3.341999	176	0	0	1	0	0
chol	RIGHT	4	chol chy	chy	6	251	0.023904	94	16657	0.005643	4.235907	114	0	0	1	0	0
chol	RIGHT	5	chol shol	shol	6	251	0.023904	113	16657	0.006784	3.523675	146	0	0	1	0	0
chol	RIGHT	6	chol chey	chey	5	251	0.019920	216	16657	0.012968	1.536170	282	0	0	1	0	0
chol	RIGHT	7	chol ol	ol	5	251	0.019920	293	16657	0.017590	1.132467	376	0	0	1	0	0
chol	RIGHT	8	chol chody	chody	4	251	0.015936	49	16657	0.002942	5.417351	64	0	0	1	0	0
chol	RIGHT	9	chol cthol	cthol	4	251	0.015936	44	16657	0.002642	6.032959	50	0	0	1	0	0
chol	RIGHT	10	chol cthy	cthy	4	251	0.015936	77	16657	0.004623	3.447405	85	0	0	1	0	0
chol	RIGHT	11	chol dol	dol	4	251	0.015936	44	16657	0.002642	6.032959	64	0	0	1	0	0
chol	RIGHT	12	chol dy	dy	4	251	0.015936	122	16657	0.007324	2.175821	149	0	0	1	0	0
chol	RIGHT	13	chol or	or	4	251	0.015936	171	16657	0.010266	1.552340	235	0	0	1	0	0
chol	RIGHT	14	chol dain	dain	3	251	0.011952	93	16657	0.005583	2.140727	149	0	0	1	0	0
chol	RIGHT	15	chol s	s	3	251	0.011952	112	16657	0.006724	1.777568	154	0	0	1	0	0
chol	RIGHT	16	chol chaiin	chaiin	2	251	0.007968	37	16657	0.002221	3.587165	42	0	0	1	0	0
chol	RIGHT	17	chol chedy	chedy	2	251	0.007968	239	16657	0.014348	0.555335	296	0	0	1	0	0
chol	RIGHT	18	chol cheey	cheey	2	251	0.007968	102	16657	0.006124	1.301226	137	0	0	1	0	0
chol	RIGHT	19	chol cheol	cheol	2	251	0.007968	90	16657	0.005403	1.474723	118	0	0	1	0	0
chol	RIGHT	20	chol choky	choky	2	251	0.007968	27	16657	0.001621	4.915744	30	0	0	1	0	0
chol	RIGHT	21	chol cholody	cholody	2	251	0.007968	3	16657	0.000180	44.241700	4	0	0	1	0	0
chol	RIGHT	22	chol cthaiin	cthaiin	2	251	0.007968	10	16657	0.000600	13.272510	11	0	0	1	0	0
chol	RIGHT	23	chol daiiin	daiiin	2	251	0.007968	9	16657	0.000540	14.747233	12	0	0	1	0	0
chol	RIGHT	24	chol dam	dam	2	251	0.007968	31	16657	0.001861	4.281455	37	0	0	1	0	0
chol	RIGHT	25	chol dan	dan	2	251	0.007968	12	16657	0.000720	11.060425	14	0	0	1	0	0
chol	RIGHT	26	chol dar	dar	2	251	0.007968	140	16657	0.008405	0.948036	195	0	0	1	0	0
chol	RIGHT	27	chol dor	dor	2	251	0.007968	26	16657	0.001561	5.104812	48	0	0	1	0	0
chol	RIGHT	28	chol okaiin	okaiin	2	251	0.007968	140	16657	0.008405	0.948036	177	0	0	1	0	0
chol	RIGHT	29	chol otaiin	otaiin	2	251	0.007968	97	16657	0.005823	1.368300	128	0	0	1	0	0
chol	RIGHT	30	chol otar	otar	2	251	0.007968	82	16657	0.004923	1.618599	110	0	0	1	0	0
chol	RIGHT	31	chol qodaiin	qodaiin	2	251	0.007968	30	16657	0.001801	4.424170	34	0	0	1	0	0
chol	RIGHT	32	chol sho	sho	2	251	0.007968	54	16657	0.003242	2.457872	93	0	0	1	0	0
chol	RIGHT	33	chol aiin	aiin	1	251	0.003984	267	16657	0.016029	0.248549	338	1	0	1	0	0
chol	RIGHT	34	chol ar	ar	1	251	0.003984	193	16657	0.011587	0.343847	242	0	0	1	0	0
chol	RIGHT	35	chol chckhy	chckhy	1	251	0.003984	88	16657	0.005283	0.754120	115	0	0	1	0	0
chol	RIGHT	36	chol chcthal	chcthal	1	251	0.003984	2	16657	0.000120	33.181275	2	0	0	1	0	0
chol	RIGHT	37	chol chedchey	chedchey	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	38	chol cheo	cheo	1	251	0.003984	28	16657	0.001681	2.370091	36	0	0	1	0	0
chol	RIGHT	39	chol cheodal	cheodal	1	251	0.003984	5	16657	0.000300	13.272510	5	0	0	1	0	0
chol	RIGHT	40	chol cheody	cheody	1	251	0.003984	45	16657	0.002702	1.474723	54	0	0	1	0	0
chol	RIGHT	41	chol cheoky	cheoky	1	251	0.003984	6	16657	0.000360	11.060425	6	0	0	1	0	0
chol	RIGHT	42	chol cheor	cheor	1	251	0.003984	43	16657	0.002581	1.543315	56	0	0	1	0	0
chol	RIGHT	43	chol cheos	cheos	1	251	0.003984	21	16657	0.001261	3.160121	22	0	0	1	0	0
chol	RIGHT	44	chol ches	ches	1	251	0.003984	23	16657	0.001381	2.885328	28	0	0	1	0	0
chol	RIGHT	45	chol chky	chky	1	251	0.003984	12	16657	0.000720	5.530212	15	0	0	1	0	0
chol	RIGHT	46	chol chl	chl	1	251	0.003984	20	16657	0.001201	3.318127	24	0	0	1	0	0
chol	RIGHT	47	chol chodaiin	chodaiin	1	251	0.003984	27	16657	0.001621	2.457872	37	0	0	1	0	0
chol	RIGHT	48	chol choiin	choiin	1	251	0.003984	9	16657	0.000540	7.373617	10	0	0	1	0	0
chol	RIGHT	49	chol chokchodaiin	chokchodaiin	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	50	chol chokeody	chokeody	1	251	0.003984	2	16657	0.000120	33.181275	2	0	0	1	0	0
chol	RIGHT	51	chol choldy	choldy	1	251	0.003984	5	16657	0.000300	13.272510	5	0	0	1	0	0
chol	RIGHT	52	chol cholor	cholor	1	251	0.003984	4	16657	0.000240	16.590637	4	0	0	1	0	0
chol	RIGHT	53	chol chotaiin	chotaiin	1	251	0.003984	7	16657	0.000420	9.480364	7	0	0	1	0	0
chol	RIGHT	54	chol chotom	chotom	1	251	0.003984	1	16657	0.000060	66.362550	2	0	0	1	0	0
chol	RIGHT	55	chol chotor	chotor	1	251	0.003984	4	16657	0.000240	16.590637	4	0	0	1	0	0
chol	RIGHT	56	chol chpcheor	chpcheor	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	57	chol cphey	cphey	1	251	0.003984	5	16657	0.000300	13.272510	5	0	0	1	0	0
chol	RIGHT	58	chol cphol	cphol	1	251	0.003984	8	16657	0.000480	8.295319	10	0	0	1	0	0
chol	RIGHT	59	chol ctheees	ctheees	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	60	chol ctholy	ctholy	1	251	0.003984	4	16657	0.000240	16.590637	4	0	0	1	0	0
chol	RIGHT	61	chol cthor	cthor	1	251	0.003984	33	16657	0.001981	2.010986	39	0	0	1	0	0
chol	RIGHT	62	chol dair	dair	1	251	0.003984	39	16657	0.002341	1.701604	63	0	0	1	0	0
chol	RIGHT	63	chol dairin	dairin	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	64	chol dairodg	dairodg	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	65	chol dal	dal	1	251	0.003984	116	16657	0.006964	0.572091	147	0	0	1	0	0
chol	RIGHT	66	chol dchy	dchy	1	251	0.003984	15	16657	0.000901	4.424170	20	0	0	1	0	0
chol	RIGHT	67	chol dl	dl	1	251	0.003984	8	16657	0.000480	8.295319	13	0	0	1	0	0
chol	RIGHT	68	chol dockhy	dockhy	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	69	chol dolcheey	dolcheey	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	70	chol dolody	dolody	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	71	chol dytchy	dytchy	1	251	0.003984	1	16657	0.000060	66.362550	2	0	0	1	0	0
chol	RIGHT	72	chol ekey	ekey	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	73	chol kaiin	kaiin	1	251	0.003984	36	16657	0.002161	1.843404	44	0	0	1	0	0
chol	RIGHT	74	chol kar	kar	1	251	0.003984	33	16657	0.001981	2.010986	42	0	0	1	0	0
chol	RIGHT	75	chol kchoy	kchoy	1	251	0.003984	2	16657	0.000120	33.181275	2	0	0	1	0	0
chol	RIGHT	76	chol kedy	kedy	1	251	0.003984	13	16657	0.000780	5.104812	16	0	0	1	0	0
chol	RIGHT	77	chol keeaiin	keeaiin	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	78	chol keedy	keedy	1	251	0.003984	20	16657	0.001201	3.318127	22	0	0	1	0	0
chol	RIGHT	79	chol keol	keol	1	251	0.003984	15	16657	0.000901	4.424170	16	0	0	1	0	0
chol	RIGHT	80	chol kor	kor	1	251	0.003984	11	16657	0.000660	6.032959	13	0	0	1	0	0
chol	RIGHT	81	chol lcholkaiin	lcholkaiin	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	82	chol lkaiin	lkaiin	1	251	0.003984	32	16657	0.001921	2.073830	43	0	0	1	0	0
chol	RIGHT	83	chol lkain	lkain	1	251	0.003984	25	16657	0.001501	2.654502	27	0	0	1	0	0
chol	RIGHT	84	chol lsheol	lsheol	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	85	chol odaiin	odaiin	1	251	0.003984	32	16657	0.001921	2.073830	42	0	0	1	0	0
chol	RIGHT	86	chol odor	odor	1	251	0.003984	3	16657	0.000180	22.120850	3	0	0	1	0	0
chol	RIGHT	87	chol oeear	oeear	1	251	0.003984	2	16657	0.000120	33.181275	3	0	0	1	0	0
chol	RIGHT	88	chol okain	okain	1	251	0.003984	77	16657	0.004623	0.861851	112	0	0	1	0	0
chol	RIGHT	89	chol okair	okair	1	251	0.003984	12	16657	0.000720	5.530212	17	0	0	1	0	0
chol	RIGHT	90	chol okal	okal	1	251	0.003984	70	16657	0.004202	0.948036	102	0	0	1	0	0
chol	RIGHT	91	chol okarol	okarol	1	251	0.003984	1	16657	0.000060	66.362550	2	0	0	1	0	0
chol	RIGHT	92	chol okary	okary	1	251	0.003984	4	16657	0.000240	16.590637	5	0	0	1	0	0
chol	RIGHT	93	chol okeol	okeol	1	251	0.003984	28	16657	0.001681	2.370091	41	0	0	1	0	0
chol	RIGHT	94	chol okeoldy	okeoldy	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	95	chol okey	okey	1	251	0.003984	25	16657	0.001501	2.654502	36	0	0	1	0	0
chol	RIGHT	96	chol oky	oky	1	251	0.003984	62	16657	0.003722	1.070364	80	0	0	1	0	0
chol	RIGHT	97	chol oldaiin	oldaiin	1	251	0.003984	5	16657	0.000300	13.272510	5	0	0	1	0	0
chol	RIGHT	98	chol olkain	olkain	1	251	0.003984	25	16657	0.001501	2.654502	30	0	0	1	0	0
chol	RIGHT	99	chol olkar	olkar	1	251	0.003984	11	16657	0.000660	6.032959	14	0	0	1	0	0
chol	RIGHT	100	chol olkchey	olkchey	1	251	0.003984	2	16657	0.000120	33.181275	3	0	0	1	0	0
chol	RIGHT	101	chol olkol	olkol	1	251	0.003984	2	16657	0.000120	33.181275	3	0	0	1	0	0
chol	RIGHT	102	chol oly	oly	1	251	0.003984	40	16657	0.002401	1.659064	48	0	0	1	0	0
chol	RIGHT	103	chol opcheaiin	opcheaiin	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	104	chol otchol	otchol	1	251	0.003984	14	16657	0.000840	4.740182	24	0	0	1	0	0
chol	RIGHT	105	chol oteeedchey	oteeedchey	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	106	chol oteeol	oteeol	1	251	0.003984	4	16657	0.000240	16.590637	5	0	0	1	0	0
chol	RIGHT	107	chol oty	oty	1	251	0.003984	72	16657	0.004323	0.921702	92	0	0	1	0	0
chol	RIGHT	108	chol pchody	pchody	1	251	0.003984	1	16657	0.000060	66.362550	3	0	0	1	0	0
chol	RIGHT	109	chol qekeey	qekeey	1	251	0.003984	2	16657	0.000120	33.181275	2	0	0	1	0	0
chol	RIGHT	110	chol qoar	qoar	1	251	0.003984	5	16657	0.000300	13.272510	7	0	0	1	0	0
chol	RIGHT	111	chol qokain	qokain	1	251	0.003984	168	16657	0.010086	0.395015	256	0	0	1	0	0
chol	RIGHT	112	chol qokeedy	qokeedy	1	251	0.003984	132	16657	0.007925	0.502747	201	0	0	1	0	0
chol	RIGHT	113	chol qokeeody	qokeeody	1	251	0.003984	8	16657	0.000480	8.295319	10	0	0	1	0	0
chol	RIGHT	114	chol qokol	qokol	1	251	0.003984	56	16657	0.003362	1.185046	82	0	0	1	0	0
chol	RIGHT	115	chol qokom	qokom	1	251	0.003984	2	16657	0.000120	33.181275	2	0	0	1	0	0
chol	RIGHT	116	chol qooiin	qooiin	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	117	chol qotain	qotain	1	251	0.003984	46	16657	0.002762	1.442664	60	0	0	1	0	0
chol	RIGHT	118	chol qotchedy	qotchedy	1	251	0.003984	12	16657	0.000720	5.530212	17	0	0	1	0	0
chol	RIGHT	119	chol qotcheol	qotcheol	1	251	0.003984	2	16657	0.000120	33.181275	3	0	0	1	0	0
chol	RIGHT	120	chol qotchey	qotchey	1	251	0.003984	13	16657	0.000780	5.104812	18	0	0	1	0	0
chol	RIGHT	121	chol qoty	qoty	1	251	0.003984	56	16657	0.003362	1.185046	77	0	0	1	0	0
chol	RIGHT	122	chol raiin	raiin	1	251	0.003984	40	16657	0.002401	1.659064	45	0	0	1	0	0
chol	RIGHT	123	chol rar	rar	1	251	0.003984	11	16657	0.000660	6.032959	11	0	0	1	0	0
chol	RIGHT	124	chol sain	sain	1	251	0.003984	24	16657	0.001441	2.765106	53	0	0	1	0	0
chol	RIGHT	125	chol shar	shar	1	251	0.003984	19	16657	0.001141	3.492766	24	0	0	1	0	0
chol	RIGHT	126	chol shd	shd	1	251	0.003984	4	16657	0.000240	16.590637	5	0	0	1	0	0
chol	RIGHT	127	chol sheeol	sheeol	1	251	0.003984	8	16657	0.000480	8.295319	9	0	0	1	0	0
chol	RIGHT	128	chol sheey	sheey	1	251	0.003984	87	16657	0.005223	0.762788	105	0	0	1	0	0
chol	RIGHT	129	chol sheoees	sheoees	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	130	chol shoky	shoky	1	251	0.003984	6	16657	0.000360	11.060425	6	0	0	1	0	0
chol	RIGHT	131	chol shom	shom	1	251	0.003984	4	16657	0.000240	16.590637	4	0	0	1	0	0
chol	RIGHT	132	chol shotol	shotol	1	251	0.003984	2	16657	0.000120	33.181275	3	0	0	1	0	0
chol	RIGHT	133	chol shy	shy	1	251	0.003984	54	16657	0.003242	1.228936	67	0	0	1	0	0
chol	RIGHT	134	chol taidy	taidy	1	251	0.003984	1	16657	0.000060	66.362550	1	0	0	1	0	0
chol	RIGHT	135	chol tar	tar	1	251	0.003984	13	16657	0.000780	5.104812	33	0	0	1	0	0
chol	RIGHT	136	chol todaiin	todaiin	1	251	0.003984	1	16657	0.000060	66.362550	5	0	0	1	0	0
