factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G404-A00056	G404-S002	G404-E0050	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	4	oydar	O+Y+D_ADDR+AR	2	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0049	3	2	-1	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00057	G404-S002	G404-E0050	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	4	oydar	O+Y+D_ADDR+AR	4	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0049	3	2	-1	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00058	G404-S002	G404-E0053	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	7	cfhoaiin	CH+LOCAL_CHAR_F+O+AIIN	4	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0053	7	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00059	G404-S002	G404-E0054	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	8	shodary	SH+O+D_ADDR+AR+Y	4	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0054	8	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00060	G404-S002	G404-E0054	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	8	shodary	SH+O+D_ADDR+AR+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0054	8	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00061	G404-S002	G404-E0055	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	9	yshey	Y+SH+E+Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0055	9	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00062	G404-S002	G404-E0055	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	9	yshey	Y+SH+E+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0055	9	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00063	G404-S002	G404-E0055	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	9	yshey	Y+SH+E+Y	4	2	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0055	9	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00064	G404-S003	G404-E0057	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	1	okchoy	OK+CH+O+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0057	1	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00065	G404-S003	G404-E0059	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	3	chocthy	CH+O+CH+T+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0059	3	4	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00066	G404-S003	G404-E0061	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	5	chy	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0059	3	4	-2	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00067	G404-S003	G404-E0062	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	6	dain	AIN	1	1	AIN	ANTEIL	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0059	3	4	-3	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00068	G404-S003	G404-E0063	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	7	chor	CH+OR	2	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0063	7	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00069	G404-S003	G404-E0065	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	9	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0064	8	3	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00070	G404-S004	G404-E0069	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	1	dain	AIN	1	1	AIN	ANTEIL	ARGUMENT	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00071	G404-S004	G404-E0071	f1r	SOURCE_SECTION_T	F1R_PROSE_02	F1R_TEXT_BLOCK_B	3	teody	T+E+O+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0071	3	1	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00072	G404-S005	G404-E0072	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	1	ydain	Y+AIN	1	1	Y	AKTIVER POSTEN	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	G404-E0073	2	1	1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00073	G404-S005	G404-E0072	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	1	ydain	Y+AIN	2	1	AIN	ANTEIL	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	G404-E0073	2	1	1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00074	G404-S005	G404-E0073	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	2	cphesaiin	CH+P+E+S+AIIN	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0073	2	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00075	G404-S005	G404-E0073	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	2	cphesaiin	CH+P+E+S+AIIN	5	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0073	2	4	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00076	G404-S005	G404-E0075	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	4	cphey	CH+P+E+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0075	4	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00077	G404-S005	G404-E0075	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	4	cphey	CH+P+E+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0075	4	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00078	G404-S005	G404-E0076	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	5	ytain	Y+T+AIN	1	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0076	5	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00079	G404-S005	G404-E0076	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	5	ytain	Y+T+AIN	3	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0076	5	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00080	G404-S005	G404-E0077	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	6	shoshy	SH+O+SH+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0077	6	3	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00081	G404-S005	G404-E0078	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	7	cphodal	CH+P+O+D_ADDR+AL	5	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0078	7	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00082	G404-S005	G404-E0079	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	8	es	E+S	1	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0079	8	2	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00083	G404-S005	G404-E0081	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	10	kshoy	K+SH+O+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0081	10	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00084	G404-S005	G404-E0082	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	11	otairin	OT+AIR+IIN	2	1	AIR	LAUF	RELATION	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0081	10	2	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00085	G404-S005	G404-E0083	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	12	oteol	OT+E+OL	2	1	E	GRAD I	GRADE	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0081	10	2	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00086	G404-S005	G404-E0085	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	14	shodain	SH+O+D_ADDR+AIN	4	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0085	14	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00087	G404-S005	G404-E0086	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	15	sckhey	S+CH+K+E+Y	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0086	15	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00088	G404-S005	G404-E0086	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	15	sckhey	S+CH+K+E+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0086	15	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00089	G404-S005	G404-E0087	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	16	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0086	15	3	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00090	G404-S005	G404-E0088	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	17	shoy	SH+O+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0088	17	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00091	G404-S005	G404-E0089	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	18	ckhey	CH+K+E+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0089	18	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00092	G404-S005	G404-E0089	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	18	ckhey	CH+K+E+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0089	18	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00093	G404-S005	G404-E0090	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	19	kodaiin	K+O+D_ADDR+AIIN	4	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0090	19	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00094	G404-S005	G404-E0091	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	20	cphy	CH+P+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0091	20	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00095	G404-S005	G404-E0092	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	21	cphodaiils	CH+P+O+D_ADDR+AIIN+L+S	5	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0092	21	7	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00096	G404-S005	G404-E0092	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	21	cphodaiils	CH+P+O+D_ADDR+AIIN+L+S	6	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	G404-E0092	21	7	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00097	G404-S005	G404-E0093	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	22	cthey	CH+T+E+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0093	22	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00098	G404-S005	G404-E0093	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	22	cthey	CH+T+E+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0093	22	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00099	G404-S005	G404-E0095	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	24	oldain	OL+AIN	2	1	AIN	ANTEIL	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0094	23	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00100	G404-S005	G404-E0097	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	26	dain	AIN	1	1	AIN	ANTEIL	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0094	23	1	-3	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00101	G404-S005	G404-E0100	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	29	odaiin	O+D_ADDR+AIIN	3	1	AIIN	WERT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0094	23	1	-6	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00102	G404-S005	G404-E0101	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	30	chodain	CH+O+D_ADDR+AIN	4	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0101	30	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00103	G404-S005	G404-E0102	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	31	chdy	CHD+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0102	31	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00104	G404-S005	G404-E0103	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	32	okain	OK+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0103	32	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00105	G404-S005	G404-E0105	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	34	cthy	CH+T+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0105	34	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00106	G404-S005	G404-E0107	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	36	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0106	35	1	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00107	G404-S005	G404-E0108	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	37	shckhey	SH+CH+K+E+Y	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0108	37	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00108	G404-S005	G404-E0108	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	37	shckhey	SH+CH+K+E+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0108	37	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00109	G404-S005	G404-E0109	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	38	eo	E+O	1	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0108	37	3	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00110	G404-S005	G404-E0111	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	40	char	AR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0110	39	1	-1	R	MARKIEREN	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00111	G404-S005	G404-E0112	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	41	shey	SH+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0112	41	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00112	G404-S005	G404-E0112	f1r	SOURCE_SECTION_T	F1R_PROSE_03	F1R_TEXT_BLOCK_C	41	shey	SH+E+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0112	41	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
