page	locus	target_surfaces	zl3b_line	v32_tokenwise_de	v33_tokenwise_de	complete_v33
f105v	f105v.12	otal	ysheedy aiin okeol ykedor ar ar alkair otar otaiin otal tair am	[ysheedy:?] | Menge III | [okeol:?] | [ykedor:?] | Drogenfraktion I | Drogenfraktion I | [alkair:?] | kalte Drogenfraktion I im Ansatz | kalt im Zubereitungsrahmen, Grad III | Ansatz aus kaltem Rohstoff, Form I | [tair:?] | [am:?]	[ysheedy:?] | Menge III | [okeol:?] | [ykedor:?] | Drogenfraktion I | Drogenfraktion I | [alkair:?] | kalte Drogenfraktion I im Ansatz | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [tair:?] | [am:?]	False
f105v	f105v.16	okal	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	Grad-/Maßwert III | trocken am Ende des Grades | abgemessene Rohstoffmenge I | [chl:?] | [okair:?] | Menge III | [cpheor:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | [chodaiin:?] | kalt im Zubereitungsrahmen, Grad III | [opaiim:?]	Grad-/Maßwert III | trocken am Ende des Grades | abgemessene Rohstoffmenge I | [chl:?] | [okair:?] | Menge III | [cpheor:?] | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [chodaiin:?] | kalt im Zubereitungsrahmen, Grad III | [opaiim:?]	False
f105v	f105v.26	otal	lkl sheeodees otaiin otar otal or aiin chedor alkaiin chs alkaiin ry	[lkl:?] | [sheeodees:?] | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | Ansatz aus kaltem Rohstoff, Form I | Drogenportion | Menge III | [chedor:?] | [alkaiin:?] | [chs:?] | [alkaiin:?] | rohe Wurzel	[lkl:?] | [sheeodees:?] | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Drogenportion | Menge III | [chedor:?] | [alkaiin:?] | [chs:?] | [alkaiin:?] | rohe Wurzel	False
f106r	f106r.1	shal	pshdar shoefy yteedy shal korchy sheky otchedy okshed qotedy qoted yteeody	[pshdar:?] | [shoefy:?] | [yteedy:?] | [shal:?] | [korchy:?] | [sheky:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [okshed:?] | kalt in der Mitte des Grades, abgeschlossen | [qoted:?] | [yteeody:?]	[pshdar:?] | [shoefy:?] | [yteedy:?] | Rohstoffklasse I, feucht am Gradanfang | [korchy:?] | [sheky:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [okshed:?] | kalt in der Mitte des Grades, abgeschlossen | [qoted:?] | [yteeody:?]	False
f106r	f106r.14	otal	ychol okaiin olcheey dolchedy otair otal chedy okeor	[ychol:?] | heiß, Grad III, im Ansatzrahmen | [olcheey:?] | [dolchedy:?] | [otair:?] | Ansatz aus kaltem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | [okeor:?]	[ychol:?] | heiß, Grad III, im Ansatzrahmen | [olcheey:?] | [dolchedy:?] | [otair:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [okeor:?]	False
f106r	f106r.29	chal|okal	saiin chal chlal okal ykalaiin okain qokain ar okaiin char aiiny	Samen/Saatgut, Typ/Charge III | [chal:?] | [chlal:?] | Ansatz aus heißem Rohstoff, Form I | [ykalaiin:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | [char:?] | [aiiny:?]	Samen/Saatgut, Typ/Charge III | Rohstoffklasse I, trocken am Gradanfang | [chlal:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [ykalaiin:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | [char:?] | [aiiny:?]	False
f106r	f106r.40	qokal	shaiin ar aiin sheey lkaiin sheedy shedy qokal chey okaiin chdaldy	feucht, Grad III | Drogenfraktion I | Menge III | feucht am Ende des Grades | [lkaiin:?] | feucht am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiße Substanz | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | [chdaldy:?]	feucht, Grad III | Drogenfraktion I | Menge III | feucht am Ende des Grades | [lkaiin:?] | feucht am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | [chdaldy:?]	False
f106r	f106r.45	okal	y sheedal okain okain otar kaiin chdalkair olkai al keedy okal	[y:?] | [sheedal:?] | heiß im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | kalte Drogenfraktion I im Ansatz | heiß, Grad III | [chdalkair:?] | [olkai:?] | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I	[y:?] | [sheedal:?] | heiß im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | kalte Drogenfraktion I im Ansatz | heiß, Grad III | [chdalkair:?] | [olkai:?] | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang	False
f106v	f106v.12	qokal|otal	ycheey qoeeda chodain otalchdy qokaiin chokaiin chody qokal otal otam	[ycheey:?] | [qoeeda:?] | [chodain:?] | [otalchdy:?] | heiß, Grad III | [chokaiin:?] | [chody:?] | heiße Substanz | Ansatz aus kaltem Rohstoff, Form I | [otam:?]	[ycheey:?] | [qoeeda:?] | [chodain:?] | [otalchdy:?] | heiß, Grad III | [chokaiin:?] | [chody:?] | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [otam:?]	False
f106v	f106v.19	otal	darshy otaiin otal chedy r ain olaiin otaiin sain	[darshy:?] | kalt im Zubereitungsrahmen, Grad III | Ansatz aus kaltem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | [r:?] | Menge-/Klassenwert II | [olaiin:?] | kalt im Zubereitungsrahmen, Grad III | [sain:?]	[darshy:?] | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [r:?] | Menge-/Klassenwert II | [olaiin:?] | kalt im Zubereitungsrahmen, Grad III | [sain:?]	False
f106v	f106v.21	okal	ycheo lkaiin cheo lchdaiin osaiin okal sheedy qokchedy	[ycheo:?] | [lkaiin:?] | trocken angesetzte Zubereitung | [lchdaiin:?] | [osaiin:?] | Ansatz aus heißem Rohstoff, Form I | feucht am Ende des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen	[ycheo:?] | [lkaiin:?] | trocken angesetzte Zubereitung | [lchdaiin:?] | [osaiin:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht am Ende des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen	False
f106v	f106v.23	okal	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kalol:?] | [shar:?] | Pflanzen-/Reproduktionsteil | Ansatz aus heißem Rohstoff, Form I | trocken am Anfang des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Drogenportion | Menge III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kalol:?] | [shar:?] | Pflanzen-/Reproduktionsteil | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Drogenportion | Menge III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II	False
f106v	f106v.26	okal	tar air kshdain okal chdy lchedy kshar chopchy otches aral opchdy	kalte Drogenfraktion I | [air:?] | [kshdain:?] | Ansatz aus heißem Rohstoff, Form I | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz | [kshar:?] | [chopchy:?] | [otches:?] | [aral:?] | [opchdy:?]	kalte Drogenfraktion I | [air:?] | [kshdain:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz | [kshar:?] | [chopchy:?] | [otches:?] | [aral:?] | [opchdy:?]	False
f106v	f106v.42	chal	py chal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey	Pulver in Grundform | [chal:?] | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cheyky:?] | [okedaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Zubereitungsdosis III | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades | heiß am Ende des Grades, abgeschlossen | [lkey:?]	Pulver in Grundform | Rohstoffklasse I, trocken am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cheyky:?] | [okedaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Zubereitungsdosis III | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades | heiß am Ende des Grades, abgeschlossen | [lkey:?]	False
f106v	f106v.44	okal	cthey chey okal chey keeyrain okeeo otaiin chedar oteedy otol oty	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | trocken in der Mitte des Grades | Ansatz aus heißem Rohstoff, Form I | trocken in der Mitte des Grades | [keeyrain:?] | [okeeo:?] | kalt im Zubereitungsrahmen, Grad III | [chedar:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kaltes Zubereitungsgut | kalter Ansatz am Anfang des Grades	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | trocken in der Mitte des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken in der Mitte des Grades | [keeyrain:?] | [okeeo:?] | kalt im Zubereitungsrahmen, Grad III | [chedar:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kaltes Zubereitungsgut | kalter Ansatz am Anfang des Grades	False
f107r	f107r.10	qokal|sheal	yteedy qokeedy okeol lchedy qokal lor sheal cheedaiin chey sair alo m	[yteedy:?] | heiß am Ende des Grades, abgeschlossen | [okeol:?] | getrocknetes Drogenholz | heiße Substanz | Holzportion | [sheal:?] | [cheedaiin:?] | trocken in der Mitte des Grades | Samenfraktion II | [alo:?] | [m:?]	[yteedy:?] | heiß am Ende des Grades, abgeschlossen | [okeol:?] | getrocknetes Drogenholz | Rohstoffklasse I, heiß am Gradanfang | Holzportion | Rohstoffklasse I, feucht in der Gradmitte | [cheedaiin:?] | trocken in der Mitte des Grades | Samenfraktion II | [alo:?] | [m:?]	False
f107r	f107r.21	qotal	taror olal okain okaiin qotal shaiin qokeol lkaiin okeeo lkaiin aiin	[taror:?] | Ansatz aus Holzrohstoff, Form I | heiß im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | [qotal:?] | feucht, Grad III | [qokeol:?] | [lkaiin:?] | [okeeo:?] | [lkaiin:?] | Menge III	[taror:?] | Ansatz aus Holzrohstoff, Form I | heiß im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I, kalt am Gradanfang | feucht, Grad III | [qokeol:?] | [lkaiin:?] | [okeeo:?] | [lkaiin:?] | Menge III	False
f107r	f107r.22	qokal	yksheol okaiiin shoy daiin qotalal lshedy qokal r aiiin okair lldy	[yksheol:?] | heiß im Zubereitungsrahmen, Grad IV | [shoy:?] | Grad-/Maßwert III | [qotalal:?] | eingeweichtes Drogenholz | heiße Substanz | [r:?] | Menge-/Klassenwert IV | [okair:?] | [lldy:?]	[yksheol:?] | heiß im Zubereitungsrahmen, Grad IV | [shoy:?] | Grad-/Maßwert III | [qotalal:?] | eingeweichtes Drogenholz | Rohstoffklasse I, heiß am Gradanfang | [r:?] | Menge-/Klassenwert IV | [okair:?] | [lldy:?]	False
f107r	f107r.25	chal|kal|qokal	ycheain chal kal chedy qokaiin chody qokchdy qokal char chdalal om	[ycheain:?] | [chal:?] | [kal:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | [chody:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Substanz | [char:?] | [chdalal:?] | [om:?]	[ycheain:?] | Rohstoffklasse I, trocken am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | [chody:?] | heiß und trocken am Anfang des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [char:?] | [chdalal:?] | [om:?]	False
f107r	f107r.26	okal	ol cheor shey cheey olcheol kaiin otair okal cheody	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | feucht in der Mitte des Grades | trocken am Ende des Grades | [olcheol:?] | heiß, Grad III | [otair:?] | Ansatz aus heißem Rohstoff, Form I | getrockneter Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | feucht in der Mitte des Grades | trocken am Ende des Grades | [olcheol:?] | heiß, Grad III | [otair:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | getrockneter Ansatz	False
f107r	f107r.31	kal	daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols	Grad-/Maßwert III | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [sheykal:?] | feucht am Anfang des Grades | [kl:?] | Rohstoffklasse I | [kal:?] | trocken am Anfang des Grades, abgeschlossen | [r:?] | Menge III | trocken, Grad II | [yols:?]	Grad-/Maßwert III | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [sheykal:?] | feucht am Anfang des Grades | [kl:?] | Rohstoffklasse I | Rohstoffklasse I, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | [r:?] | Menge III | trocken, Grad II | [yols:?]	False
f107r	f107r.32	okal	salxar shy qokaiin okal qockhedy okr aiin otar qocthy rolky	[salxar:?] | feucht am Anfang des Grades | heiß, Grad III | Ansatz aus heißem Rohstoff, Form I | [qockhedy:?] | [okr:?] | Menge III | kalte Drogenfraktion I im Ansatz | [qocthy:?] | [rolky:?]	[salxar:?] | feucht am Anfang des Grades | heiß, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [qockhedy:?] | [okr:?] | Menge III | kalte Drogenfraktion I im Ansatz | [qocthy:?] | [rolky:?]	False
f107r	f107r.33	okal	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	[yaiin:?] | [chekain:?] | trocken angesetzte Zubereitung | heiß, Grad III | trocken in der Mitte des Grades | [qol:?] | heiß, Grad IV | [chky:?] | [lcheel:?] | heiße Holzfraktion I | Ansatz aus heißem Rohstoff, Form I	[yaiin:?] | [chekain:?] | trocken angesetzte Zubereitung | heiß, Grad III | trocken in der Mitte des Grades | [qol:?] | heiß, Grad IV | [chky:?] | [lcheel:?] | heiße Holzfraktion I | Rohstoffklasse I im Ansatz, heiß am Gradanfang	False
f107r	f107r.34	qotal	pairar al oro lkeey qotal cheotain dar okaiin otaiin otar opaim	[pairar:?] | Rohstoffklasse I | [oro:?] | [lkeey:?] | [qotal:?] | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	[pairar:?] | Rohstoffklasse I | [oro:?] | [lkeey:?] | Rohstoffklasse I, kalt am Gradanfang | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	False
f107r	f107r.40	chal|okal	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	[lolkaiin:?] | trocken in der Mitte des Grades | heiß, Grad III | [chal:?] | Menge III | heiß, Grad III, im Ansatzrahmen | [olkar:?] | [otair:?] | Ansatz aus heißem Rohstoff, Form I | Ansatz aus heißem Rohstoff, Form I	[lolkaiin:?] | trocken in der Mitte des Grades | heiß, Grad III | Rohstoffklasse I, trocken am Gradanfang | Menge III | heiß, Grad III, im Ansatzrahmen | [olkar:?] | [otair:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang	False
f107r	f107r.41	qokal|otal	qokaiin ar ockhey qokal otal otam	heiß, Grad III | Drogenfraktion I | Ansatz eines Arzneikompositums in der Gradmitte | heiße Substanz | Ansatz aus kaltem Rohstoff, Form I | [otam:?]	heiß, Grad III | Drogenfraktion I | Ansatz eines Arzneikompositums in der Gradmitte | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [otam:?]	False
f107r	f107r.43	otal	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiir aram	[okeear:?] | [ay:?] | Grad-/Maßwert III | [sheody:?] | [ykchedy:?] | [chykaiin:?] | Ansatz aus kaltem Rohstoff, Form I | kalt, Grad III | [chotaiir:?] | [aram:?]	[okeear:?] | [ay:?] | Grad-/Maßwert III | [sheody:?] | [ykchedy:?] | [chykaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | [chotaiir:?] | [aram:?]	False
f107r	f107r.46	otal	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	Samenfraktion I | trocken am Ende des Grades | [qodaiin:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | Menge III | Ansatz aus kaltem Rohstoff, Form I | kalt, Grad III | heiß, Grad III | Ansatz aus kaltem Rohstoff, Form I | [alkal:?]	Samenfraktion I | trocken am Ende des Grades | [qodaiin:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | Menge III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [alkal:?]	False
f107r	f107r.51	otal	sar ain chol ol cheey otal otal ol otchy qoky otaily	Samenfraktion I | Menge-/Klassenwert II | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Ansatz aus kaltem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz am Anfang des Grades | heiß am Anfang des Grades | [otaily:?]	Samenfraktion I | Menge-/Klassenwert II | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz am Anfang des Grades | heiß am Anfang des Grades | [otaily:?]	False
f107v	f107v.1	otal	kaisar olkeeey otalkchy lkaiin otody qokair lkal chey chody otal cheey	[kaisar:?] | [olkeeey:?] | [otalkchy:?] | [lkaiin:?] | [otody:?] | [qokair:?] | [lkal:?] | trocken in der Mitte des Grades | [chody:?] | Ansatz aus kaltem Rohstoff, Form I | trocken am Ende des Grades	[kaisar:?] | [olkeeey:?] | [otalkchy:?] | [lkaiin:?] | [otody:?] | [qokair:?] | [lkal:?] | trocken in der Mitte des Grades | [chody:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken am Ende des Grades	False
f107v	f107v.11	okal	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	kalt und feucht in der Mitte des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | [chky:?] | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | [qopchcfhy:?]	kalt und feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | [chky:?] | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | [qopchcfhy:?]	False
f107v	f107v.13	otal	ycheey qokain ockheody qokair otal qokaiin otal shoy qokaiin dalam	[ycheey:?] | heiß, Grad II | [ockheody:?] | [qokair:?] | Ansatz aus kaltem Rohstoff, Form I | heiß, Grad III | Ansatz aus kaltem Rohstoff, Form I | [shoy:?] | heiß, Grad III | [dalam:?]	[ycheey:?] | heiß, Grad II | [ockheody:?] | [qokair:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [shoy:?] | heiß, Grad III | [dalam:?]	False
f107v	f107v.14	qokal	daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal	Grad-/Maßwert III | feucht, Grad III | heiß, Grad III, im Ansatzrahmen | heiße Drogenfraktion I | heiße Substanz | heiße Substanz | getrockneter Ansatz | heiß, Grad II | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [dlkal:?]	Grad-/Maßwert III | feucht, Grad III | heiß, Grad III, im Ansatzrahmen | heiße Drogenfraktion I | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | getrockneter Ansatz | heiß, Grad II | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [dlkal:?]	False
