context_id	source_recipe	incoming_action	incoming_argument	scope_incoming_action	next_recipe	occurrence_count	event_ids	statement_ids	physical_pages	owners_de	actual_source_factor_gate_statuses	recomputed_source_factor_gate_status	source_context_gate_matches_actual
G448-C0121	AIIN	S	Y	S	OT+EE+Y	1	G407-E3391	P1009-S481	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0122	AIIN	S	Y	S	OT+Y	1	G407-E0361	P1009-S004	f11r	blühender dreikroniger Sodenstock	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0123	AIIN	S	Y	S	S+K+AL	1	G407-E3540	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0124	AIIN	S	Y	S	SH+EE+K+CH+Y	1	G407-E3717	P1009-S577	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0125	AIIN	S	Y	S	Y	1	G407-E4125	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0126	AIIN	S	Y	S	Y+SH+EE+Y	1	G407-E2703	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0127	AIIN	SH	AIIN	SH	OK+AR	1	G407-E4038	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0128	AIIN	SH	OR	NONE	SH+O+Y	1	G407-E4044	P1009-S606	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0129	AIIN	SH	OR	SH	OL+DA+L	1	G407-E3896	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0130	AIIN	SH	Y	NONE	CH+E+O+K	1	G407-E4306	P1009-S626	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0131	AIIN	SH	Y	NONE	CH+E+O+K+Y	1	G407-E3338	P1009-S472	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0132	AIIN	SH	Y	NONE	SH	1	G407-E2651	P1009-S375	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0133	AIIN	SH	Y	SH	CH+E+O+K+AL	1	G407-E3935	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0134	AIIN	SH	Y	SH	SH+E+Y	1	G407-E3183	P1009-S437	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0135	AIIN	SH	Y	SH	SH+EE+S_ADDR	1	G407-E4036	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0136	AIIN	SH	Y	SH	Y	2	G407-E2240|G407-E3342	P1009-S266|P1009-S473	f76r|f82r	mehrere getrennte Bad- und Leitungsstationen|unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0137	AIIN	SH	Y	SH	Y+CH+E+O+D_ADDR+Y	1	G407-E0977	P1009-S039	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0138	AIIN	SH	Y	SH	Y+T+Y	1	G407-E0319	P1009-S004	f11r	blühender dreikroniger Sodenstock	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0139	AIIN	T	AIIN	T	CH+T+OL+D_ADDR+AR	1	G407-E0188	G404-S006	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0140	AIIN	T	AIIN	T	D_ADDR+AIIN+Y	1	G407-E4220	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0141	AIIN	T	AIIN	T	OT+Y	1	G407-E0304	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0142	AIIN	T	AIN	T	AR	1	G407-E0788	P1009-S027	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0143	AIIN	T	OR	T	OR	1	G407-E0956	P1009-S037	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0144	AIIN	T	Y	T	AIIN	1	G407-E4219	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0145	AIIN	T	Y	T	CH+O+CH+T+Y	1	G407-E0236	P1009-S001	f10r	zweiknolliges blauköpfiges Heilkraut	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0146	AIIN	T	Y	T	CH+T	1	G407-E0272	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0147	AIIN	T	Y	T	OK+AIIN	1	G407-E0036	G404-S001	f1r	F1R_TEXT_BLOCK_A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0148	AIIN	T	Y	T	OK+Y	1	G407-E0593	P1009-S022	f18r	große abgebildete Blütenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0149	AIIN	T	Y	T	OT+E+O+K+EE+Y	1	G407-E1064	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0150	AIIN	T	Y	T	Y	1	G407-E4367	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0151	AIIN+Y	CHD	Y	CHD	NONE	1	G407-E1869	P1009-S188	f76r	unbebilderter Textabschnitt A0	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0152	AIN	CH	AIIN	CH	Y	1	G407-E3790	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0153	AIN	CH	Y	CH	CH+AIIN	1	G407-E0330	P1009-S004	f11r	blühender dreikroniger Sodenstock	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0154	AIN	CH	Y	CH	CH+K+E+Y	1	G407-E0156	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0155	AIN	CH	Y	CH	OK+CH+OR	1	G407-E0537	P1009-S019	f18r	große abgebildete Blütenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0156	AIN	CH	Y	CH	OT+E+O+S_ADDR	1	G407-E4181	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0157	AIN	CH	Y	CH	SH+E+DY	1	G407-E2042	P1009-S233	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0158	AIN	CHD	AIN	CHD	CH+K+Y	1	G407-E2294	P1009-S277	f76r	unbebilderter Textabschnitt C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0159	AIN	CHD	AIN	NONE	Y	1	G407-E2078	P1009-S239	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0160	AIN	CHD	Y	CHD	CH+K+EE+Y	1	G407-E1689	P1009-S120	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0161	AIN	CHD	Y	NONE	CH+K+AL	1	G407-E1676	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0162	AIN	CHD	Y	NONE	Y	1	G407-E2237	P1009-S266	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0163	AIN	K	AIIN	K	CH+T+AL	1	G407-E3542	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0164	AIN	K	AIIN	K	Y	1	G407-E2962	P1009-S389	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0165	AIN	K	AIN	K	CH+K+Y	1	G407-E1932	P1009-S204	f76r	unbebilderter Textabschnitt A3	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0166	AIN	K	AIN	K	SH+E+DY	1	G407-E4025	P1009-S604	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0167	AIN	K	Y	K	CH+E+O+S	1	G407-E4053	P1009-S606	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0168	AIN	K	Y	K	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	1	G407-E2933	P1009-S385	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0169	AIN	K	Y	K	OT+CH+Y	1	G407-E1918	P1009-S201	f76r	unbebilderter Textabschnitt A2	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0170	AIN	K	Y	K	S+AIIN	1	G407-E1943	P1009-S205	f76r	unbebilderter Textabschnitt A3	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0171	AIN	K	Y	K	SH+E+AR	1	G407-E2284	P1009-S273	f76r	unbebilderter Textabschnitt C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0172	AIN	K	Y	NONE	AL+K+AIN	1	G407-E4433	G404-S065	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0173	AIN	OK	AIIN	OK	OL+Y	1	G407-E1683	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0174	AIN	OK	AIIN	OK	Y	1	G407-E2130	P1009-S244	f76r	unbebilderter Textabschnitt A8	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0175	AIN	OK	AIIN	OK	Y+K+AL+Y	1	G407-E4446	G404-S065	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0176	AIN	OK	OR	NONE	CH+E+O+L	1	G407-E2580	P1009-S360	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0177	AIN	OK	OR	OK	CH	1	G407-E0738	P1009-S026	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0178	AIN	OK	OR	OK	S+AR	1	G407-E2752	G404-S015	f81r	F81R_UPPER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0179	AIN	OK	Y	NONE	CHD+Y	1	G407-E3686	P1009-S563	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0180	AIN	OK	Y	NONE	SH+E+DY	1	G407-E1828	P1009-S181	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0181	AIN	OK	Y	OK	CARRIER_Q+O+OL	1	G407-E0704	P1009-S024	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0182	AIN	OK	Y	OK	CHD+Y	2	G407-E1695|G407-E2234	P1009-S120|P1009-S265	f75r|f76r	großes Bad-/Stationsblatt mit dreieckiger Insel|unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0183	AIN	P	AIN	NONE	OL+K+EE+Y	1	G407-E1915	P1009-S201	f76r	unbebilderter Textabschnitt A2	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0184	AIN	P	AIN	P	CH+K+Y+D_ADDR+S	1	G407-E0143	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0185	AIN	P	Y	P	AIN	1	G407-E0142	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0186	AIN	P	Y	P	OK+AIN	1	G407-E1849	P1009-S184	f76r	unbebilderter Textabschnitt A0	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0187	AIN	P	Y	P	OL+OR	1	G407-E2052	P1009-S236	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0188	AIN	P	Y	P	OT+E+DY	1	G407-E2776	G404-S018	f81r	F81R_UPPER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0189	AIN	P	Y	P	SH+D_ADDR+Y	1	G407-E2216	P1009-S261	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0190	AIN	R	AIIN	R	AR	1	G407-E4387	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0191	AIN	R	AIN	R	OL	1	G407-E4389	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0192	AIN	R	NONE	R	OK+AIIN	1	G407-E2128	P1009-S244	f76r	unbebilderter Textabschnitt A8	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0193	AIN	R	Y	R	CH+CH+P+E+DY	1	G407-E1913	P1009-S200	f76r	unbebilderter Textabschnitt A2	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0194	AIN	R	Y	R	CH+L	1	G407-E2657	P1009-S376	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0195	AIN	R	Y	R	CH+T+AL	1	G407-E0172	G404-S006	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0196	AIN	R	Y	R	OL	2	G407-E1464|G407-E1646	P1009-S076|P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0197	AIN	R	Y	R	T+OL	1	G407-E4031	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0198	AIN	S	AIIN	S	CH+CH+K+E+Y	1	G407-E1970	P1009-S211	f76r	unbebilderter Textabschnitt A4	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0199	AIN	S	AIIN	S	OL	1	G407-E2692	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0200	AIN	S	NONE	S	AL+D_ADDR+Y	1	G407-E0904	P1009-S031	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0201	AIN	S	Y	S	AR	1	G407-E0920	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0202	AIN	SH	AIIN	NONE	OS	1	G407-E0069	G404-S004	f1r	F1R_TEXT_BLOCK_B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0203	AIN	SH	AIN	SH	O+IIN	1	G407-E0097	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0204	AIN	SH	AIN	SH	OL	1	G407-E1649	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0205	AIN	SH	OR	NONE	AR+OL	1	G407-E2800	G404-S028	f81r	F81R_UPPER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0206	AIN	SH	OR	NONE	SH+E+AL+S	1	G407-E1854	P1009-S185	f76r	unbebilderter Textabschnitt A0	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0207	AIN	SH	Y	NONE	SH+E+Y	1	G407-E1432	P1009-S073	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0208	AIN	T	AIIN	T	D_ADDR+AIR	1	G407-E0274	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0209	AIN	T	AIIN	T	S+Y+IIN+R	1	G407-E0021	G404-S001	f1r	F1R_TEXT_BLOCK_A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0210	AIN	T	AIIN	T	Y	1	G407-E0984	P1009-S040	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0211	AIN	T	Y	T	AL	1	G407-E4488	G404-S071	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0212	AIN	T	Y	T	CH+OR	1	G407-E0062	G404-S003	f1r	F1R_TEXT_BLOCK_B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0213	AIN+D_ADDR	CH	Y	CH	D_ADDR+AR	1	G407-E0646	G404-S010	f24v	F24V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0214	AIR	CH	Y	CH	CH+E+O+Y	1	G407-E4155	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0215	AIR	K	Y	K	OT+E+O+S_ADDR	1	G407-E1356	P1009-S067	f72r	Tierkreis-Ringgruppe H	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0216	AIR	NONE	NONE	NONE	AL+O+Y	1	G407-E1287	P1009-S061	f72r	Tierkreis-Ringgruppe F	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	YES
G448-C0217	AIR	OK	AIN	OK	A_ADDR+Y	1	G407-E1026	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0218	AIR	S	AIIN	S	AL+AIIN	1	G407-E0947	P1009-S036	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0219	AIR+Y+DY	K	Y	K	NONE	1	G407-E3744	P1009-S582	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0220	AL	CH	AIIN	CH	CH+R	1	G407-E2688	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0221	AL	CH	AIIN	CH	OK+E+OL	1	G407-E4079	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0222	AL	CH	AIN	CH	HO+M_LOCAL	1	G407-E4158	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0223	AL	CH	AIN	NONE	AL+AL	1	G407-E4141	P1009-S613	f89r	Gefäß-/Pflanzenteilgruppe B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0224	AL	CH	NONE	CH	CARRIER_Q+O+IIN+S	1	G407-E4194	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0225	AL	CH	NONE	CH	SH+E+K+Y	1	G407-E1098	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0226	AL	CH	OR	CH	CH+CH+T+OL	1	G407-E3802	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0227	AL	CH	OR	CH	Y+K+EEE+Y	1	G407-E3916	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0228	AL	CH	Y	CH	AIIN	1	G407-E1084	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0229	AL	CH	Y	CH	AIN	1	G407-E4180	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0230	AL	CH	Y	CH	CHD+Y	1	G407-E2096	P1009-S240	f76r	unbebilderter Textabschnitt A7	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0231	AL	CH	Y	CH	O	1	G407-E1234	P1009-S057	f72r	Tierkreis-Ringgruppe D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0232	AL	CH	Y	NONE	OT+EE+Y	1	G407-E1142	P1009-S051	f72r	Tierkreis-Ringgruppe A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0233	AL	CHD	AIIN	CHD	L+SH+EE	1	G407-E4571	G404-S087	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0234	AL	CHD	Y	CHD	OR	1	G407-E2366	P1009-S295	f76r	unbebilderter Textabschnitt D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0235	AL	CHD	Y	CHD	Y+T+AL	1	G407-E2098	P1009-S240	f76r	unbebilderter Textabschnitt A7	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0236	AL	K	AIIN	K	D_ADDR+AIR	1	G407-E4311	P1009-S626	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0237	AL	K	AIIN	K	OT+AIIN	1	G407-E1239	P1009-S057	f72r	Tierkreis-Ringgruppe D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0238	AL	K	AIN	K	OL	2	G407-E2943|G407-E3755	P1009-S386|P1009-S585	f81v|f83r	Variantenatlas lokaler Becken und Anwendungen|gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0239	AL	K	Y	K	AL	1	G407-E1066	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0240	AL	K	Y	K	CH+T+OR	1	G407-E0207	G404-S007	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0241	AL	K	Y	K	CHD+Y	1	G407-E4074	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C0242	AL	K	Y	K	D_ADDR+AR	1	G407-E2928	P1009-S384	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
