edition	model	attachment	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	phase	rule	debts	row_status
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	L	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	R	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	L	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	R	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	L	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	R	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	L	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	0	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
ZL3b	N	L	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f45v.9:2	cthy	0	LOCAL_LEFT		recorded
ZL3b	N	L	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	R	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	0	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
ZL3b	N	R	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f45v.9:2	cthy	0	LOCAL_LEFT		recorded
ZL3b	N	R	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	L	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	0	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
ZL3b	C	L	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	C	L	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	R	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	0	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
ZL3b	C	R	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	C	R	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	L	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f45v.5:1	qotol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
ZL3b	T	L	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f45v.9:2	cthy	0	LOCAL_LEFT		recorded
ZL3b	T	L	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	R	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f45v.5:1	qotol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
ZL3b	T	R	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f45v.9:2	cthy	0	LOCAL_LEFT		recorded
ZL3b	T	R	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	CT	L	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f45v.5:1	qotol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
ZL3b	CT	L	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	0	NOMINAL_INPUT		recorded
