component_recipe	portable_core_reading_de	portability_tier	global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	imperative_clause_de
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4367	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	daiin	Im laufenden Gang stelle den Mengenwert ein.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4379	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	aiin	Im laufenden Gang wähle den Mengenwert.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4384	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	daiin	Im laufenden Gang wähle den Mengenwert.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4391	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	daiin	Im laufenden Gang markiere den Mengenwert.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4395	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	daiin	Im laufenden Gang gib den Mengenwert zu.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4423	G407-S690	f95v	HERBAL	F95V_WHOLE_PLANT	aiin	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4428	G407-S691	f95v	HERBAL	F95V_WHOLE_PLANT	daiin	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4440	G407-S692	f95v	HERBAL	F95V_WHOLE_PLANT	aiin	Im laufenden Gang wähle den Arbeitswert.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4551	G407-S710	f95v	HERBAL	F95V_WHOLE_PLANT	daiin	Im laufenden Gang bearbeite den Arbeitswert.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4557	G407-S713	f95v	HERBAL	F95V_WHOLE_PLANT	aiin	Im laufenden Gang wähle den Arbeitswert.
AIIN	WERT	ALL_FIVE_REGISTERS	G407-E4564	G407-S713	f95v	HERBAL	F95V_WHOLE_PLANT	aiin	Im laufenden Gang wähle den Arbeitswert.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0021	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	dan	Im laufenden Gang lege den Teilwert fest.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0062	G407-S003	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	dain	Im laufenden Gang lege den Teilwert fest.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0069	G407-S004	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_B	dain	Im laufenden Gang halte den Teilwert fest.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0097	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	Im laufenden Gang halte den Teilwert fest.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0142	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ain	Im laufenden Gang setze den Teilwert ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0143	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	Im laufenden Gang setze den Teilwert ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0156	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	Im laufenden Gang entnimm den Teilwert.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0172	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dain	Im laufenden Gang kennzeichne den Teilwert.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0274	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	dain	Im laufenden Gang stelle den Materialanteil ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0330	G407-S011	f11r	HERBAL	blühender dreikroniger Sodenstock	dain	Im laufenden Gang nimm den Materialanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0537	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	dain	Im laufenden Gang nimm den Materialanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0704	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	ain	Im laufenden Gang setze den Materialanteil im Arbeitsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0738	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ain	Im laufenden Gang setze den Materialanteil im Arbeitsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0904	G407-S041	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ain	Im laufenden Gang wähle den Sektoranteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0920	G407-S042	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ain	Im laufenden Gang wähle den Sektoranteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E0984	G407-S050	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	dain	Im laufenden Gang stelle den Sektoranteil ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1432	G407-S083	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	Im laufenden Gang halte den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1464	G407-S086	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ain	Im laufenden Gang markiere den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1646	G407-S122	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	Im laufenden Gang markiere den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1649	G407-S122	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	Im laufenden Gang halte den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1676	G407-S129	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	Im laufenden Gang bearbeite den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1683	G407-S129	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1689	G407-S130	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	Im laufenden Gang bearbeite den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1695	G407-S130	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1828	G407-S191	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1849	G407-S194	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	dain	Im laufenden Gang setze den Stationsanteil ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1854	G407-S195	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	ain	Im laufenden Gang halte den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1913	G407-S210	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	ain	Im laufenden Gang markiere den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1915	G407-S211	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	ain	Im laufenden Gang setze den Stationsanteil ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1918	G407-S211	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	ain	Im laufenden Gang führe den Stationsanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1932	G407-S214	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	dain	Im laufenden Gang führe den Stationsanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1943	G407-S215	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	dain	Im laufenden Gang führe den Stationsanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E1970	G407-S221	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	ain	Im laufenden Gang wähle den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2042	G407-S243	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	ain	Im laufenden Gang entnimm den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2052	G407-S246	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	dain	Im laufenden Gang setze den Stationsanteil ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2078	G407-S249	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	ain	Im laufenden Gang bearbeite den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2128	G407-S254	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	ain	Im laufenden Gang markiere den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2130	G407-S254	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	dain	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2216	G407-S271	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	dain	Im laufenden Gang setze den Stationsanteil ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2234	G407-S275	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	dain	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2237	G407-S276	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	dain	Im laufenden Gang bearbeite den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2284	G407-S283	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	dain	Im laufenden Gang führe den Stationsanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2294	G407-S287	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	dain	Im laufenden Gang bearbeite den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2580	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ain	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2657	G407-S386	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ain	Im laufenden Gang markiere den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2692	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ain	Im laufenden Gang wähle den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2752	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ain	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2776	G407-S400	f81r	BIOLOGICAL	F81R_UPPER_POOL	dain	Im laufenden Gang setze den Stationsanteil ein.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2800	G407-S410	f81r	BIOLOGICAL	F81R_UPPER_POOL	ain	Im laufenden Gang halte den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2933	G407-S443	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dain	Im laufenden Gang führe den Stationsanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E2962	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dain	Im laufenden Gang führe den Stationsanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E3542	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dain	Im laufenden Gang führe den Stationsanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E3686	G407-S621	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dain	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E3790	G407-S647	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dain	Im laufenden Gang entnimm den Stationsanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4025	G407-S662	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	dain	Im laufenden Gang gib den Drogenanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4031	G407-S663	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	ain	Im laufenden Gang markiere den Drogenanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4053	G407-S664	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	dain	Im laufenden Gang gib den Drogenanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4181	G407-S672	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe C	dain	Im laufenden Gang nimm den Drogenanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4387	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	ain	Im laufenden Gang markiere den Drogenanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4389	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	ain	Im laufenden Gang markiere den Drogenanteil.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4433	G407-S692	f95v	HERBAL	F95V_WHOLE_PLANT	dain	Im laufenden Gang gib den Materialanteil zu.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4446	G407-S692	f95v	HERBAL	F95V_WHOLE_PLANT	dain	Im laufenden Gang setze den Materialanteil im Arbeitsgang an.
AIN	ANTEIL	ALL_FIVE_REGISTERS	G407-E4488	G407-S698	f95v	HERBAL	F95V_WHOLE_PLANT	dain	Im laufenden Gang stelle den Materialanteil ein.
AIR	BAHN	TWO_REGISTERS	G407-E0947	G407-S046	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	air	Im laufenden Gang wähle den Positionswert [wie zuvor]; entlang der Ringbahn.
AIR	BAHN	TWO_REGISTERS	G407-E1026	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	air	Im laufenden Gang setze den Sektoranteil [wie zuvor]; entlang der Ringbahn.
AIR	BAHN	TWO_REGISTERS	G407-E1287	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	air	Entlang der Ringbahn.
AIR	BAHN	TWO_REGISTERS	G407-E1356	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	air	Im laufenden Gang ordne den Positionsposten [wie zuvor] zu; entlang der Ringbahn.
AIR	BAHN	TWO_REGISTERS	G407-E4155	G407-S672	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe C	air	Im laufenden Gang nimm den Drogenposten [wie zuvor]; entlang der Transferbahn.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E0198	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dal	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; zur Zielspalte.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E0207	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dal	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; zur Zielspalte.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E0529	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	dal	Im laufenden Gang stelle die Arbeitseinheit [wie zuvor] ein; zur Zielstelle.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E0564	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	dal	Im laufenden Gang stelle den Pflanzenposten [wie zuvor] ein; zur Zielstelle.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E0706	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	al	Im laufenden Gang setze den Materialanteil [wie zuvor] im Arbeitsgang an; zur Zielstelle.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E0717	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	al	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E0843	G407-S039	f56r	HERBAL	stachelköpfiges Kraut in mehreren Reifestufen	dal	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E0918	G407-S042	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	dal	Im laufenden Gang setze den Positionswert [wie zuvor] ein; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1066	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	dal	Im laufenden Gang ordne den Positionsposten [wie zuvor] zu; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1067	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	al	Im laufenden Gang ordne den Positionsposten [wie zuvor] zu; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1084	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	al	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1098	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	al	Im laufenden Gang nimm auf; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1121	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	al	Im laufenden Gang halte den Positionsposten [wie zuvor]; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1142	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	al	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1195	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	al	Im laufenden Gang setze den Positionswert [wie zuvor]; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1203	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	al	Im laufenden Gang setze den Positionsposten [wie zuvor]; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1234	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1239	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	Im laufenden Gang ordne den Positionswert [wie zuvor] zu; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1251	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	Im laufenden Gang markiere den Positionswert [wie zuvor]; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1274	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	dal	Im laufenden Gang setze den Positionsposten [wie zuvor]; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1317	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	al	Im laufenden Gang halte den Positionsposten [wie zuvor]; zur Zielposition.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1543	G407-S109	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	al	Im laufenden Gang wähle den Stationsanteil [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1575	G407-S115	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dal	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1712	G407-S135	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dal	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1779	G407-S167	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dal	Im laufenden Gang halte den Stationsanteil [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1892	G407-S206	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	al	Im laufenden Gang wähle den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1893	G407-S206	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	al	Im laufenden Gang wähle den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1910	G407-S210	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	al	Im laufenden Gang halte den Stationsanteil [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1958	G407-S219	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	dal	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E1966	G407-S221	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	al	Im laufenden Gang wähle die Stationseinheit [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2096	G407-S250	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	dal	Im laufenden Gang entnimm den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2098	G407-S250	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	dal	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2325	G407-S290	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	al	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2366	G407-S305	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	dal	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2381	G407-S307	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	al	Im laufenden Gang halte die Stationseinheit [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2511	G407-S352	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	al	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2540	G407-S359	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dal	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2668	G407-S390	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	al	Im laufenden Gang wähle den Stationswert [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2688	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dal	Im laufenden Gang entnimm den Stationswert [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2705	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dal	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2743	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	al	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2928	G407-S442	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dal	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E2943	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	al	Im laufenden Gang führe den Stationsanteil [wie zuvor] zu; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3126	G407-S484	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dal	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3165	G407-S490	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dal	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3316	G407-S526	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	dal	Im laufenden Gang halte den Stationsanteil [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3347	G407-S531	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	dal	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3388	G407-S539	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	cheal	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3564	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	al	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3582	G407-S592	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dal	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3586	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dal	Im laufenden Gang stelle den Stationsposten [wie zuvor] ein; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3627	G407-S600	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dal	Im laufenden Gang stelle den Stationsanteil [wie zuvor] ein; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3755	G407-S643	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dal	Im laufenden Gang führe den Stationsanteil [wie zuvor] zu; zur Zielstation.
AL	ZIELORT	ALL_FIVE_REGISTERS	G407-E3772	G407-S646	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dal	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
