clause_id	physical_page	register	start_event	end_event	events	end_reason	portable_core_clause_de	owner_filled_clause_de	event_ids
P915-C183	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1113	P912-E1122	10	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · HALTEN · LÄNGER · TEIL · DIES ; SETZEN · KURZ · FORTSETZEN ; SOLLWERT ; HALTEN · DURCHLASS · DIES ; SETZEN · LÄNGER · SATZ ; HALTEN · LÄNGER · DIES ; SOLLWERT ; HALTEN · KURZ · DIES ; TEIL · UMSETZEN · DIES ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · AUSFÜHREN · HALTEN · LÄNGER · TEIL · DIES ; AN STATION SETZEN · KURZ · FORTSETZEN ; STATIONSWERT ; HALTEN · DURCHLASS · DIES ; AN STATION SETZEN · LÄNGER · ARBEITSSATZ ; HALTEN · LÄNGER · DIES ; STATIONSWERT ; HALTEN · KURZ · DIES ; TEIL · UMSETZEN · DIES ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1113|P912-E1114|P912-E1115|P912-E1116|P912-E1117|P912-E1118|P912-E1119|P912-E1120|P912-E1121|P912-E1122
P915-C184	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1123	P912-E1125	3	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1123|P912-E1124|P912-E1125
P915-C185	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1126	P912-E1130	5	LICENSED_DY_CLOSE	SETZEN · ZIEL ; LEITEN · DURCHLASS · DIES ; LEITEN · UMSETZEN ; SETZEN · LÄNGER · DIES ; LEITEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION ; LEITEN · DURCHLASS · DIES ; LEITEN · UMSETZEN ; AN STATION SETZEN · LÄNGER · DIES ; LEITEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1126|P912-E1127|P912-E1128|P912-E1129|P912-E1130
P915-C186	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1131	P912-E1138	8	LICENSED_DY_CLOSE	SETZEN · ZIEL · DIES ; AUFFANGEN · SOLLWERT ; DURCHLASS · DIES ; SETZEN · SOLLWERT ; SETZEN · SOLLWERT ; AUSFÜHREN · BEREIT · KURZ · FORTSETZEN ; BEHANDELN · LÄNGER · DIES ; LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION · DIES ; AUFFANGEN · STATIONSWERT ; DURCHLASS · DIES ; AN STATION SETZEN · STATIONSWERT ; AN STATION SETZEN · STATIONSWERT ; AUSFÜHREN · BEREIT · KURZ · FORTSETZEN ; BEHANDELN · LÄNGER · DIES ; LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1131|P912-E1132|P912-E1133|P912-E1134|P912-E1135|P912-E1136|P912-E1137|P912-E1138
P915-C187	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1139	P912-E1145	7	LICENSED_DY_CLOSE	DANACH · LÄNGER · DIES ; SETZEN · ZIEL ; HALTEN · KURZ · DURCHLASS · DIES ; SETZEN · DIES ; FORTSETZEN ; LEITEN · GEBEN · UMSETZEN · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · LÄNGER · DIES ; AN STATION SETZEN · ZIELSTATION ; HALTEN · KURZ · DURCHLASS · DIES ; AN STATION SETZEN · DIES ; FORTSETZEN ; LEITEN · IN STATION GEBEN · UMSETZEN · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1139|P912-E1140|P912-E1141|P912-E1142|P912-E1143|P912-E1144|P912-E1145
P915-C188	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1146	P912-E1149	4	LICENSED_DY_CLOSE	SETZEN · ZIEL ; BEREIT · FORTSETZEN ; UMSETZEN · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION ; BEREIT · FORTSETZEN ; UMSETZEN · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1146|P912-E1147|P912-E1148|P912-E1149
P915-C189	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1150	P912-E1152	3	LICENSED_DY_CLOSE	SETZEN · ZIEL ; AUSWÄHLEN · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION ; AUSWÄHLEN · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1150|P912-E1151|P912-E1152
P915-C190	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1153	P912-E1160	8	LICENSED_DY_CLOSE	FORTSETZEN ; ABSETZEN · SOLLWERT ; HALTEN · KURZ · DURCHLASS · DIES ; SETZEN · ZIEL ; HALTEN · KURZ · GEBEN · DIES ; DANACH · SOLLWERT ; UMSETZEN · FORTSETZEN ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN ; ABSETZEN · STATIONSWERT ; HALTEN · KURZ · DURCHLASS · DIES ; AN STATION SETZEN · ZIELSTATION ; HALTEN · KURZ · IN STATION GEBEN · DIES ; DANACH · STATIONSWERT ; UMSETZEN · FORTSETZEN ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1153|P912-E1154|P912-E1155|P912-E1156|P912-E1157|P912-E1158|P912-E1159|P912-E1160
P915-C191	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1161	P912-E1163	3	LICENSED_DY_CLOSE	AUSWÄHLEN · DANACH · SOLLWERT ; SETZEN · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN · DANACH · STATIONSWERT ; AN STATION SETZEN · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1161|P912-E1162|P912-E1163
P915-C192	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1164	P912-E1164	1	LICENSED_DY_CLOSE	FORTSETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1164
P915-C193	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1165	P912-E1170	6	LICENSED_DY_CLOSE	SETZEN · LÄNGER · DIES ; SETZEN · DIES ; FORTSETZEN ; HALTEN · LÄNGER · DIES ; BEGINNEN · KURZ · GEBEN · LÄNGER · DIES ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · DIES ; FORTSETZEN ; HALTEN · LÄNGER · DIES ; BEGINNEN · KURZ · IN STATION GEBEN · LÄNGER · DIES ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1165|P912-E1166|P912-E1167|P912-E1168|P912-E1169|P912-E1170
P915-C194	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1171	P912-E1171	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1171
P915-C195	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1172	P912-E1184	13	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	LEITEN · NEHMEN · AUSFÜHREN ; MARKIEREN ; HALTEN · LÄNGER · DIES ; SETZEN · KURZ · DIES ; DANACH · ZIEL ; UMSETZEN · DIES ; DANACH · KURZ · SATZ ; AUSWÄHLEN · HALTEN · AUSFÜHREN · SPÜLEN · KURZ · BEREIT · DIES ; SETZEN · SOLLWERT ; BEHANDELN · KURZ · TEIL · DIES ; MARKIEREN · NEHMEN · KURZ · DIES ; TEIL · LAUF · NEHMEN · KURZ · DIES ; SETZEN · SOLLWERT. LOKALER ABSCHNITT.	LEITEN · AUS STATION NEHMEN · AUSFÜHREN ; MARKIEREN ; HALTEN · LÄNGER · DIES ; AN STATION SETZEN · KURZ · DIES ; DANACH · ZIELSTATION ; UMSETZEN · DIES ; DANACH · KURZ · ARBEITSSATZ ; AUSWÄHLEN · HALTEN · AUSFÜHREN · SPÜLEN · KURZ · BEREIT · DIES ; AN STATION SETZEN · STATIONSWERT ; BEHANDELN · KURZ · TEIL · DIES ; MARKIEREN · AUS STATION NEHMEN · KURZ · DIES ; TEIL · BECKENLAUF · AUS STATION NEHMEN · KURZ · DIES ; AN STATION SETZEN · STATIONSWERT. LOKALER ABSCHNITT.	P912-E1172|P912-E1173|P912-E1174|P912-E1175|P912-E1176|P912-E1177|P912-E1178|P912-E1179|P912-E1180|P912-E1181|P912-E1182|P912-E1183|P912-E1184
P915-C196	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1186	P912-E1187	2	LICENSED_DY_CLOSE	GEBEN · FORTSETZEN · UMSETZEN · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	IN STATION GEBEN · FORTSETZEN · UMSETZEN · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1186|P912-E1187
P915-C197	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1188	P912-E1194	7	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · EINSETZEN · FORTSETZEN ; DANACH · KURZ · TEIL · SATZ ; NEHMEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES ; DANACH · ZIEL ; UMSETZEN · DIES ; GEBEN · INNEN ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · AUSFÜHREN · EINSETZEN · FORTSETZEN ; DANACH · KURZ · TEIL · ARBEITSSATZ ; AUS STATION NEHMEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES ; DANACH · ZIELSTATION ; UMSETZEN · DIES ; IN STATION GEBEN · INNEN ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1188|P912-E1189|P912-E1190|P912-E1191|P912-E1192|P912-E1193|P912-E1194
P915-C198	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1195	P912-E1203	9	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · TEIL · UMSETZEN ; FORTSETZEN · BEGINNEN · AUSFÜHREN ; TEIL · QUELLE ; NEHMEN · KURZ · DURCHLASS · AUSFÜHREN ; LEITEN · FORTSETZEN · FORTSETZEN ; SETZEN · ZIEL ; SETZEN · QUELLE · UMSETZEN · DIES ; EINSTELLEN · AUSZUG · LEITEN ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · AUSFÜHREN · TEIL · UMSETZEN ; FORTSETZEN · BEGINNEN · AUSFÜHREN ; TEIL · QUELLSTATION ; AUS STATION NEHMEN · KURZ · DURCHLASS · AUSFÜHREN ; LEITEN · FORTSETZEN · FORTSETZEN ; AN STATION SETZEN · ZIELSTATION ; AN STATION SETZEN · QUELLSTATION · UMSETZEN · DIES ; EINSTELLEN · AUSZUG · LEITEN ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1195|P912-E1196|P912-E1197|P912-E1198|P912-E1199|P912-E1200|P912-E1201|P912-E1202|P912-E1203
P915-C199	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1204	P912-E1204	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1204
P915-C200	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1205	P912-E1205	1	LICENSED_DY_CLOSE	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1205
P915-C201	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1206	P912-E1218	13	LICENSED_DY_CLOSE	UMSETZEN · QUELLE ; HALTEN · LÄNGER · DIES ; LEITEN · DIES ; AUSWÄHLEN · FORTSETZEN · QUELLE · FORTSETZEN ; MARKIEREN ; FORTSETZEN · NEHMEN · DIES ; SETZEN · ZIEL ; DIES ; SETZEN · EINHEIT ; TEIL · VOLL · TEIL · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · SOLLWERT ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · QUELLSTATION ; HALTEN · LÄNGER · DIES ; LEITEN · DIES ; AUSWÄHLEN · FORTSETZEN · QUELLSTATION · FORTSETZEN ; MARKIEREN ; FORTSETZEN · AUS STATION NEHMEN · DIES ; AN STATION SETZEN · ZIELSTATION ; DIES ; AN STATION SETZEN · TEILMENGE ; TEIL · VOLL · TEIL · DIES ; AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · STATIONSWERT ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1206|P912-E1207|P912-E1208|P912-E1209|P912-E1210|P912-E1211|P912-E1212|P912-E1213|P912-E1214|P912-E1215|P912-E1216|P912-E1217|P912-E1218
P915-C202	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1219	P912-E1219	1	LICENSED_DY_CLOSE	GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	IN STATION GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1219
P915-C203	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1220	P912-E1220	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1220
P915-C204	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1221	P912-E1221	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1221
P915-C205	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1222	P912-E1222	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1222
P915-C206	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1223	P912-E1229	7	LICENSED_DY_CLOSE	LEITEN · GEBEN · LÄNGER · TEIL · DIES ; SETZEN · SOLLWERT ; DIES ; SOLLWERT ; UMSETZEN · DIES ; DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · IN STATION GEBEN · LÄNGER · TEIL · DIES ; AN STATION SETZEN · STATIONSWERT ; DIES ; STATIONSWERT ; UMSETZEN · DIES ; DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1223|P912-E1224|P912-E1225|P912-E1226|P912-E1227|P912-E1228|P912-E1229
P915-C207	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1230	P912-E1230	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1230
P915-C208	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1231	P912-E1231	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1231
P915-C209	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1232	P912-E1241	10	LICENSED_DY_CLOSE	HALTEN · LÄNGER · DIES ; MARKIEREN ; SATZ ; FORTSETZEN ; AUSWÄHLEN ; SOLLWERT ; DIES ; MARKIEREN · ORT ; ZWEIT · INNEN ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · LÄNGER · DIES ; MARKIEREN ; ARBEITSSATZ ; FORTSETZEN ; AUSWÄHLEN ; STATIONSWERT ; DIES ; MARKIEREN · ORT ; ZWEIT · INNEN ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1232|P912-E1233|P912-E1234|P912-E1235|P912-E1236|P912-E1237|P912-E1238|P912-E1239|P912-E1240|P912-E1241
P915-C210	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1242	P912-E1245	4	LICENSED_DY_CLOSE	DANACH · LÄNGER · DIES ; UMSETZEN · DIES ; SETZEN · VOLL · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · LÄNGER · DIES ; UMSETZEN · DIES ; AN STATION SETZEN · VOLL · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1242|P912-E1243|P912-E1244|P912-E1245
P915-C211	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1246	P912-E1247	2	LICENSED_DY_CLOSE	LEITEN · EINSTELLEN · LÄNGER · TEIL · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · EINSTELLEN · LÄNGER · TEIL · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1246|P912-E1247
P915-C212	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1248	P912-E1251	4	LICENSED_DY_CLOSE	MARKIEREN · ZIEL · NEHMEN · KURZ · DIES ; EINSETZEN · FORTSETZEN · UMSETZEN ; DANACH · EINHEIT ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · ZIELSTATION · AUS STATION NEHMEN · KURZ · DIES ; EINSETZEN · FORTSETZEN · UMSETZEN ; DANACH · TEILMENGE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1248|P912-E1249|P912-E1250|P912-E1251
P915-C213	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1252	P912-E1252	1	LICENSED_DY_CLOSE	ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1252
P915-C214	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1253	P912-E1264	12	LICENSED_DY_CLOSE	ZIEL ; UMSETZEN · QUELLE ; SETZEN · LÄNGER · DIES ; DIES · GEBEN · LÄNGER · DIES ; LEITEN ; AUSWÄHLEN ; QUELLE · SOLLWERT ; SATZ · DIES ; SETZEN · EINHEIT ; QUELLE ; SETZEN · EINHEIT ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ZIELSTATION ; UMSETZEN · QUELLSTATION ; AN STATION SETZEN · LÄNGER · DIES ; DIES · IN STATION GEBEN · LÄNGER · DIES ; LEITEN ; AUSWÄHLEN ; QUELLSTATION · STATIONSWERT ; ARBEITSSATZ · DIES ; AN STATION SETZEN · TEILMENGE ; QUELLSTATION ; AN STATION SETZEN · TEILMENGE ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1253|P912-E1254|P912-E1255|P912-E1256|P912-E1257|P912-E1258|P912-E1259|P912-E1260|P912-E1261|P912-E1262|P912-E1263|P912-E1264
P915-C215	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1265	P912-E1267	3	LICENSED_DY_CLOSE	LEITEN · NEHMEN · DIES ; EINSETZEN · AUSFÜHREN · AUSWÄHLEN · ORT · SPÜLEN · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · AUS STATION NEHMEN · DIES ; EINSETZEN · AUSFÜHREN · AUSWÄHLEN · ORT · SPÜLEN · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1265|P912-E1266|P912-E1267
P915-C216	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1268	P912-E1269	2	LICENSED_DY_CLOSE	UMLEITEN · ZIEL ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMLEITEN · ZIELSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1268|P912-E1269
P915-C217	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1270	P912-E1273	4	LICENSED_DY_CLOSE	HALTEN · KURZ · FORTSETZEN ; GEBEN · VOLL · TEIL · DIES ; LEITEN · GEBEN · SOLLWERT ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · KURZ · FORTSETZEN ; IN STATION GEBEN · VOLL · TEIL · DIES ; LEITEN · IN STATION GEBEN · STATIONSWERT ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1270|P912-E1271|P912-E1272|P912-E1273
P915-C218	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1274	P912-E1277	4	LICENSED_DY_CLOSE	FORTSETZEN · DIES ; SOLLWERT ; AUSZUG · GEBEN · DIES ; LEITEN · GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN · DIES ; STATIONSWERT ; AUSZUG · IN STATION GEBEN · DIES ; LEITEN · IN STATION GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1274|P912-E1275|P912-E1276|P912-E1277
P915-C219	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1278	P912-E1300	23	LICENSED_DY_CLOSE	AUSWÄHLEN · ORT · SPÜLEN · KURZ · DIES ; SOLLWERT ; DIES ; FORTSETZEN ; UMSETZEN · DIES ; SETZEN · LÄNGER · DIES ; ZIEL ; SETZEN · SOLLWERT ; AUSZUG · MARKIEREN ; HALTEN · LÄNGER · DIES ; SETZEN · SOLLWERT ; HALTEN · DURCHLASS · KURZ · DIES ; FORTSETZEN ; GEBEN · VOLL · TEIL · DIES ; SETZEN · VOLL · DIES ; MARKIEREN · ORT · AUSWÄHLEN · DIES ; HALTEN · LÄNGER · DIES ; BEREIT · KURZ · DIES ; SETZEN · LÄNGER · DIES ; LEITEN · LÄNGER · DIES ; SOLLWERT ; DIES ; SETZEN · VOLL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN · ORT · SPÜLEN · KURZ · DIES ; STATIONSWERT ; DIES ; FORTSETZEN ; UMSETZEN · DIES ; AN STATION SETZEN · LÄNGER · DIES ; ZIELSTATION ; AN STATION SETZEN · STATIONSWERT ; AUSZUG · MARKIEREN ; HALTEN · LÄNGER · DIES ; AN STATION SETZEN · STATIONSWERT ; HALTEN · DURCHLASS · KURZ · DIES ; FORTSETZEN ; IN STATION GEBEN · VOLL · TEIL · DIES ; AN STATION SETZEN · VOLL · DIES ; MARKIEREN · ORT · AUSWÄHLEN · DIES ; HALTEN · LÄNGER · DIES ; BEREIT · KURZ · DIES ; AN STATION SETZEN · LÄNGER · DIES ; LEITEN · LÄNGER · DIES ; STATIONSWERT ; DIES ; AN STATION SETZEN · VOLL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1278|P912-E1279|P912-E1280|P912-E1281|P912-E1282|P912-E1283|P912-E1284|P912-E1285|P912-E1286|P912-E1287|P912-E1288|P912-E1289|P912-E1290|P912-E1291|P912-E1292|P912-E1293|P912-E1294|P912-E1295|P912-E1296|P912-E1297|P912-E1298|P912-E1299|P912-E1300
P915-C220	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1301	P912-E1301	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1301
P915-C221	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1302	P912-E1303	2	LICENSED_DY_CLOSE	LEITEN · QUELLE ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · QUELLSTATION ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1302|P912-E1303
P915-C222	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1304	P912-E1312	9	LICENSED_DY_CLOSE	LEITEN · NEHMEN · LÄNGER · TEIL · DIES ; SETZEN · KURZ · AUSFÜHREN · DIES ; AUSWÄHLEN · ZIEL ; MARKIEREN · SOLLWERT ; SETZEN · LÄNGER · DIES ; LEITEN · GEBEN · LÄNGER · DIES ; SETZEN · LÄNGER · DIES ; MARKIEREN · SOLLWERT ; DIES · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · AUS STATION NEHMEN · LÄNGER · TEIL · DIES ; AN STATION SETZEN · KURZ · AUSFÜHREN · DIES ; AUSWÄHLEN · ZIELSTATION ; MARKIEREN · STATIONSWERT ; AN STATION SETZEN · LÄNGER · DIES ; LEITEN · IN STATION GEBEN · LÄNGER · DIES ; AN STATION SETZEN · LÄNGER · DIES ; MARKIEREN · STATIONSWERT ; DIES · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1304|P912-E1305|P912-E1306|P912-E1307|P912-E1308|P912-E1309|P912-E1310|P912-E1311|P912-E1312
P915-C223	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1313	P912-E1314	2	LICENSED_DY_CLOSE	TEIL · FORTSETZEN ; BEGINNEN · AUSFÜHREN · KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · FORTSETZEN ; BEGINNEN · AUSFÜHREN · KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1313|P912-E1314
P915-C224	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1315	P912-E1316	2	LICENSED_DY_CLOSE	HALTEN · LÄNGER · ZIEL ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · LÄNGER · ZIELSTATION ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1315|P912-E1316
