held_out_page	slot_skeleton	head_or_pair	grade_slot	argument_slot	endpoint_slot	leave_page_replay_status	red_causes	event_count	surfaces	component_recipes
f76r	SH|EE|NONE|OPEN	SH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	olsheed|sheeoldy	OL+SH+EE+D_ADDR|SH+EE+OL
f76r	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	8	lsheedy|sheey	L+SH+EE+D_ADDR+Y|SH+EE+Y
f76r	SH|E|NONE|CLOSE	SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	34	dalshedy|dshedy|lshedy|shedy|solshedy	AL+SH+E+DY|L+SH+E+DY|OL+SH+E+DY|SH+E+DY
f76r	SH|E|NONE|OPEN	SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	lshed|shear|shed|shedal|sheol|yksheol	L+SH+E|SH+E+AL|SH+E+AR|SH+E+D_ADDR|SH+E+OL
f76r	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	12	lshey|shey|solshey	L+SH+E+Y|OL+SH+E+Y|SH+E+Y
f76r	SH|NONE|NONE|CLOSE	SH	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dshdy	SH+DY
f76r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	lsh|shol	L+SH|SH+OL
f76r	SH|NONE|Y|OPEN	SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	alshy|shdy	AL+SH+Y|SH+D_ADDR+Y
f76r	S|E|NONE|OPEN	S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qotes	OT+E+S
f76r	S|NONE|AIIN|OPEN	S	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	saiin	S+AIIN
f76r	S|NONE|AIN|OPEN	S	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	8	sain	S+AIN
f76r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	8	as|s|sal|sar|soin	A_ADDR+S|S|S+AL|S+AR|S+O+IIN
f76r	S|NONE|OR|OPEN	S	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	sor	S+OR
f76r	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	ytal	Y+T+AL
f77r	CH+K|EE|Y|OPEN	CH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeky	CH+K+EE+Y
f77r	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chckhy	CH+K+Y
f77r	CH+P|E|Y|OPEN	CH+P	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cphey	CH+P+E+Y
f77r	CH+R|NONE|NONE|OPEN	CH+R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chr	CH+R
f77r	CH+S|E|NONE|OPEN	CH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ches	CH+E+S
f77r	CH+S|E|Y|OPEN	CH+S	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dylches	D_ADDR+Y+L+CH+E+S
f77r	CH+T|EE|Y|OPEN	CH+T	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheety	CH+EE+T+Y
f77r	CHD|NONE|AIIN|OPEN	CHD	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	chedaiin	CHD+AIIN
f77r	CHD|NONE|NONE|CLOSE	CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	dalchedy|lchedy|qolchedy	AL+CHD+DY|L+CHD+DY|OL+CHD+DY
f77r	CHD|NONE|NONE|OPEN	CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ched	CHD
f77r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	13	chdy|chedy	CHD+Y
f77r	CH|EE|NONE|CLOSE	CH	EE	NONE	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	olcheedy	OL+CH+EE+DY
f77r	CH|EE|Y|OPEN	CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	cheedy	CH+EE+D_ADDR+Y
f77r	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	cheol|lchear|lfcheal	CH+E+O+L|L+CH+E+AR|L+LOCAL_CHAR_F+CH+E+AL
f77r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	cham|chl|dolchl	CH+AM_ADDR|CH+L|D_ADDR+OL+CH+L
f77r	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qolchy	OL+CH+Y
f77r	K|EE|NONE|CLOSE	K	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	keedy	K+EE+DY
f77r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	solkeey	OL+K+EE+Y
f77r	K|E|NONE|CLOSE	K	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olkedy	OL+K+E+DY
f77r	K|NONE|AIN|OPEN	K	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qolkain	OL+K+AIN
f77r	OK|EE|NONE|CLOSE	OK	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	20	qokeedy	OK+EE+DY
f77r	OK|EE|NONE|OPEN	OK	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokeed	OK+EE+D_ADDR
f77r	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	qokeey	OK+EE+Y
f77r	OK|E|NONE|CLOSE	OK	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okedy|qokedy	OK+E+DY
f77r	OK|E|NONE|OPEN	OK	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokear	OK+E+AR
f77r	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	16	okaiin|qokaiin	OK+AIIN
f77r	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	qokain	OK+AIN
f77r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	qokal|qokar|qokol	OK+AL|OK+AR|OK+OL
f77r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	oloky|qokaly|qoky	OK+AL+Y|OK+Y|OL+OK+Y
f77r	P+CHD|E|Y|OPEN	P+CHD	E	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE	1	qepchedy	CARRIER_Q+E+P+CHD+Y
f77r	P+CHD|NONE|NONE|CLOSE	P+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pchedy	P+CHD+DY
f77r	P+CHD|NONE|Y|OPEN	P+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	qopchedy	CARRIER_Q+O+P+CHD+Y
f77r	P+S|NONE|NONE|OPEN	P+S	NONE	NONE	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE	1	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S
f77r	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pol	P+OL
f77r	R|NONE|AIIN|OPEN	R	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	raiin	R+AIIN
f77r	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	r	R
f77r	R|NONE|Y|OPEN	R	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	dary	DA+R+Y
f77r	S+CHD|NONE|Y|OPEN	S+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	solchedy	S+OL+CHD+Y
f77r	S+R|NONE|NONE|OPEN	S+R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sodar	S+O+DA+R
f77r	S+SH|E|NONE|CLOSE	S+SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sshedy	S+SH+E+DY
f77r	S+S|NONE|NONE|OPEN	S+S	NONE	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	saiisol	S+A_ADDR+IIN+S+OL
f77r	SH+OK|E|Y|OPEN	SH+OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheoky	SH+E+OK+Y
f77r	SH+T|EE|Y|OPEN	SH+T	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	sheety	SH+EE+T+Y
f77r	SH|EE|NONE|CLOSE	SH	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	qolcheedy|sheedy	OL+SH+EE+DY|SH+EE+DY
f77r	SH|EE|NONE|OPEN	SH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	6	chee|cheeol|chees|sheed|sheeol	SH+EE|SH+EE+D_ADDR|SH+EE+OL|SH+EE+S_ADDR
f77r	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	10	cheey|lsheedy|lsheey|sheey	L+SH+EE+D_ADDR+Y|L+SH+EE+Y|SH+EE+Y
f77r	SH|E|AIIN|OPEN	SH	E	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shedaiin	SH+E+AIIN
f77r	SH|E|NONE|CLOSE	SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	14	dshedy|olshedy|shedy	OL+SH+E+DY|SH+E+DY
f77r	SH|E|NONE|OPEN	SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	sheal|shealol|shear|shedar	SH+E+AL|SH+E+AL+OL|SH+E+AR|SH+E+D_ADDR+AR
f77r	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	lshey|shey	L+SH+E+Y|SH+E+Y
f77r	SH|NONE|NONE|CLOSE	SH	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shody	SH+O+DY
f77r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	sh|shol	SH|SH+OL
f77r	SH|NONE|OR|OPEN	SH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shor	SH+OR
f77r	S|NONE|AIIN|OPEN	S	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	saiin	S+AIIN
f77r	S|NONE|AIN|OPEN	S	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sain	S+AIN
f77r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	10	as|s|sa|sal|sar|sl	A_ADDR+S|S|S+AL|S+AR|S+A_ADDR|S+L
f77r	T+CHD|NONE|NONE|OPEN	T+CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tolchd	T+OL+CHD
f77r	T|EE|AIN|OPEN	T	EE	AIN	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	teeolain	T+EE+OL+AIN
f77r	T|EE|NONE|CLOSE	T	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	solteedy	OL+T+EE+DY
f77r	T|E|NONE|CLOSE	T	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tedy	T+E+DY
f77r	T|E|NONE|OPEN	T	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qeteiiin	CARRIER_Q+E+T+IIN
f77r	T|NONE|AIIN|OPEN	T	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ltaiin	L+T+AIIN
f77r	T|NONE|AIN|OPEN	T	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tain	T+AIN
f77r	T|NONE|NONE|OPEN	T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tal	T+AL
f81r	CH+S|E|NONE|OPEN	CH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ches	CH+E+S
f81r	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	checthy	CH+T+Y
f81r	CHD|NONE|NONE|CLOSE	CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lchedy	L+CHD+DY
f81r	CHD|NONE|NONE|OPEN	CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	alched|chedar|ochedar	AL+CHD|CHD+AR|O+CHD+AR
f81r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	10	chedy|dchedy	CHD+Y|D_ADDR+CHD+Y
f81r	CH|EE|Y|OPEN	CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheedy	CH+EE+D_ADDR+Y
f81r	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheol	CH+E+O+L
f81r	CH|E|Y|OPEN	CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dchey	CH+E+Y
f81r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lchl	L+CH+L
f81r	K+SH|NONE|Y|OPEN	K+SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olkshdy	OL+K+SH+D_ADDR+Y
f81r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olkeey	OL+K+EE+Y
f81r	K|E|NONE|CLOSE	K	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	olkedy	OL+K+E+DY
f81r	K|E|NONE|OPEN	K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olsheol	OL+K+E+OL
f81r	K|NONE|AIIN|OPEN	K	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kaiin|olkaiin	K+AIIN|OL+K+AIIN
f81r	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	olkal|olkar	OL+K+AL|OL+K+AR
f81r	OK+CHD|E|NONE|CLOSE	OK+CHD	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokechedy	OK+E+CHD+DY
f81r	OK+CHD|NONE|Y|OPEN	OK+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokchedy	OK+CHD+Y
f81r	OK+S|E|NONE|CLOSE	OK+S	E	NONE	CLOSE	RED_PAGE_PRIVATE_HEAD_OR_SLOT	CLOSE_SLOT_PAGE_PRIVATE	1	qokesdy	OK+E+S+DY
f81r	OK|EE|NONE|CLOSE	OK	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okeedy|qokeedy	OK+EE+DY
f81r	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	okeey|qokeey	OK+EE+Y
f81r	OK|E|NONE|CLOSE	OK	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	qokedy	OK+E+DY
f81r	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokey	OK+E+Y
f81r	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okain|qokain	OK+AIN
f81r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	6	okair|okal|okar|qokal|qokar|qokol	OK+AIR|OK+AL|OK+AR|OK+OL
f81r	OK|NONE|OR|OPEN	OK	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokor	OK+OR
f81r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	oky	OK+Y
f81r	P+CHD|NONE|NONE|CLOSE	P+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	6	olpchedy|opchedy|pchedy|polchdy	O+P+CHD+DY|OL+P+CHD+DY|P+CHD+DY|P+OL+CHD+DY
f81r	P+CHD|NONE|Y|OPEN	P+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qopchedy	CARRIER_Q+O+P+CHD+Y
f81r	P+CH|NONE|NONE|OPEN	P+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qopchol	CARRIER_Q+O+P+CH+OL
f81r	P+CH|NONE|Y|OPEN	P+CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	polchoy	P+OL+CH+O+Y
f81r	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	opol|par	O+P+OL|P+AR
f81r	R|NONE|AIN|OPEN	R	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	rain	R+AIN
f81r	SH+S|EE|NONE|OPEN	SH+S	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dshees	D_ADDR+SH+EE+S
f81r	SH|EE|NONE|CLOSE	SH	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	osheedy|qolsheedy|sheedy	O+SH+EE+DY|OL+SH+EE+DY|SH+EE+DY
f81r	SH|EE|NONE|OPEN	SH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chees	SH+EE+S_ADDR
f81r	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheey	SH+EE+Y
f81r	SH|E|NONE|CLOSE	SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	10	dshedy|shedy	SH+E+DY
f81r	SH|E|OR|OPEN	SH	E	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheor	SH+E+OR
f81r	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	olshey|shey	OL+SH+E+Y|SH+E+Y
f81r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	lshl|shol	L+SH+L|SH+OL
f81r	SH|NONE|OR|OPEN	SH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shor	SH+OR
f81r	SH|NONE|Y|OPEN	SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ofshdy	O+LOCAL_CHAR_F+SH+D_ADDR+Y
f81r	S|EE|Y|OPEN	S	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qoteesy	OT+EE+S+Y
f81r	S|NONE|AIN|OPEN	S	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sain	S+AIN
f81r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	sar|soiin	S+AR|S+O+IIN
f81r	S|NONE|OR|OPEN	S	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sor	S+OR
f81r	T|E|NONE|CLOSE	T	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	oltedy|tedy	OL+T+E+DY|T+E+DY
f81r	T|NONE|AIIN|OPEN	T	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	taiin	T+AIIN
f81r	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ytar	Y+T+AR
f81v	CH+K|EE|Y|OPEN	CH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeky	CH+K+EE+Y
f81v	CH+K|E|Y|OPEN	CH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheky	CH+K+E+Y
f81v	CH+K|NONE|NONE|OPEN	CH+K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chekal	CH+K+AL
f81v	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	chckhy|ckhy	CH+K+Y
f81v	CH+P|E|NONE|CLOSE	CH+P	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cphedy	CH+P+E+DY
f81v	CH+S|E|NONE|OPEN	CH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dchsed	D_ADDR+CH+S+E+D_ADDR
f81v	CH+T|E|NONE|OPEN	CH+T	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	checholtar	CH+E+OL+T+AR
f81v	CH+T|E|Y|OPEN	CH+T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qocthey	CARRIER_Q+O+CH+T+E+Y
f81v	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olcthdy	OL+CH+T+D_ADDR+Y
f81v	CHD|NONE|NONE|CLOSE	CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	dchdy|lchedy|qolchedy|schedy	CHD+DY|L+CHD+DY|OL+CHD+DY
f81v	CHD|NONE|NONE|OPEN	CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lchedal	L+CHD+AL
f81v	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	14	chdy|chedy|dchedy|qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y|CHD+Y|D_ADDR+CHD+Y
f81v	CH|EE|Y|OPEN	CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheedy	CH+EE+D_ADDR+Y
f81v	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheol	CH+E+O+L
f81v	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chal	CH+AL
f81v	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olchy	OL+CH+Y
