paragraph	locus	group_index	raw	A	B	role_A	status	row_status
f102v2|f102v2.30-f102v2.39	f102v2.38	6	chos	[ungelesen: chos]	[ungelesen: chos]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	7	sho	Flüssigkeit	Flüssigkeit	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	8	ykeey	erwärme erneut	erwärme erneut	REPEAT_ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	9	okeeo	[ungelesen: okeeo]	[ungelesen: okeeo]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	10	ra[in:i?]	[ungelesen: ra[in:i?]]	[ungelesen: ra[in:i?]]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	1	yotaiin	[ungelesen: yotaiin]	[ungelesen: yotaiin]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	2	cheor	Auszug	Auszug	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	3	cheekey	[ungelesen: cheekey]	[ungelesen: cheekey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	4	orain	[ungelesen: orain]	[ungelesen: orain]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	1	porarchy	[ungelesen: porarchy]	[ungelesen: porarchy]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	2	orar	[ungelesen: orar]	[ungelesen: orar]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	3	ol	mit	mit	RELATION	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	4	kaiin	Wärmestufe Q	Wärmestufe Q	QUALITY_VALUE	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	5	shedy	[ungelesen: shedy]	[ungelesen: shedy]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	6	oteedy	kühle vollständig	kühle vollständig	ACTION	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	7	qotor	kühle ab	kühle ab	ACTION	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	8	qoteedo	[ungelesen: qoteedo]	[ungelesen: qoteedo]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	9	qoteedy	vollständig abgekühlt	vollständig abgekühlt	STATE	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	10	dair	Teilmenge R	Teilmenge R	AMOUNT	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	11	ok[ch:ee]daim	[ungelesen: ok[ch:ee]daim]	[ungelesen: ok[ch:ee]daim]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	1	ychor	ferner	nimm	LINK	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	2	chol	trocken	trocken	STATE	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	3	qokain	erwärmte Dosis P	erwärmte Dosis P	MATERIAL_DOSE	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	4	chocphol	[ungelesen: chocphol]	[ungelesen: chocphol]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	5	lchedy	[ungelesen: lchedy]	[ungelesen: lchedy]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	6	qocheo	[ungelesen: qocheo]	[ungelesen: qocheo]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	7	qokar	erwärmter Anteil	erwärmter Anteil	MATERIAL	ASSUMED	recorded
