group_serial	page	locus	page_role	visible_owner	namespace_id	visible_surface	exact_prose_card_id	portable_prose_value_de	curriculum_layer	concrete_diagram_reading_de	apprentice_action	portable_card_core_de	portable_card_role	revision_266	revision_267
212	f68r1	f68r1.3	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	chokal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
213	f68r1	f68r1.3	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	okeey	MC002	lange einwirken	KNOWN_PROSE_CARD_IN_ASTRO	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	reuse a learned prose card with diagram-local object	LANGSTUFE_SETZEN	GRADE_SET	UNCHANGED	UNCHANGED
214	f68r1	f68r1.3	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	ror	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
215	f68r1	f68r1.3	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	eckhear	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
216	f68r1	f68r1.3	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	daram	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
217	f68r1	f68r1.4	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MULTIPANEL_HEADER_FRAGMENT_04	F68_MULTIPANEL_HEADER_QUARANTINE_NS	dchor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
218	f68r1	f68r1.4	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MULTIPANEL_HEADER_FRAGMENT_04	F68_MULTIPANEL_HEADER_QUARANTINE_NS	okaiiin	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
219	f68r1	f68r1.5	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MULTIPANEL_HEADER_FRAGMENT_05	F68_MULTIPANEL_HEADER_QUARANTINE_NS	yky	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
220	f68r1	f68r1.6	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MULTIPANEL_HEADER_FRAGMENT_06	F68_MULTIPANEL_HEADER_QUARANTINE_NS	dary	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
221	f68r1	f68r1.7	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MULTIPANEL_HEADER_FRAGMENT_07	F68_MULTIPANEL_HEADER_QUARANTINE_NS	chkchykoly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
222	f68r1	f68r1.8	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_CENTRE_KEY_UNRESOLVED	F68_CENTRE_KEY_QUARANTINE_NS	okodaly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
223	f68r1	f68r1.9	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_01	F68_LOCAL_STAR_SLOT_NS	odchecthy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A2_STAR_STATION_01: feste abgeleitete Bedingung.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
224	f68r1	f68r1.10	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_02	F68_LOCAL_STAR_SLOT_NS	otcheody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_02: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
225	f68r1	f68r1.11	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_03	F68_LOCAL_STAR_SLOT_NS	okoaly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
226	f68r1	f68r1.12	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_04	F68_LOCAL_STAR_SLOT_NS	chocfhy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
227	f68r1	f68r1.13	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_05	F68_LOCAL_STAR_SLOT_NS	octhey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A2_STAR_STATION_05: ausgewählte Grundbedingung.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
228	f68r1	f68r1.14	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_06	F68_LOCAL_STAR_SLOT_NS	otshey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
229	f68r1	f68r1.15	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_07	F68_LOCAL_STAR_SLOT_NS	otydy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_07: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
230	f68r1	f68r1.16	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_08	F68_LOCAL_STAR_SLOT_NS	okear	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
231	f68r1	f68r1.17	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_09	F68_LOCAL_STAR_SLOT_NS	cphocthy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
232	f68r1	f68r1.18	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_10	F68_LOCAL_STAR_SLOT_NS	ytchody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
233	f68r1	f68r1.19	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_11	F68_LOCAL_STAR_SLOT_NS	otys	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_11: Teilsektor oder Untereintrag; lokaler Namensrest o/s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
234	f68r1	f68r1.20	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_12	F68_LOCAL_STAR_SLOT_NS	olor	MC157	derselbe Ansatz	THREE_REGISTER_COMMON_CORE	Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	reuse common card; expand it under the local diagram owner	derselbe Ansatz	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
235	f68r1	f68r1.21	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_13	F68_LOCAL_STAR_SLOT_NS	ockhy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
236	f68r1	f68r1.22	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_14	F68_LOCAL_STAR_SLOT_NS	ofcheor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
237	f68r1	f68r1.23	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_15	F68_LOCAL_STAR_SLOT_NS	otchdy	MC067	Nachtransfer; Schluss	KNOWN_PROSE_CARD_IN_ASTRO	Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	reuse a learned prose card with diagram-local object	FOLGEPLATZ_UEBERTRAGEN__SCHLUSS	ORDER_TRANSFER	UNCHANGED	UNCHANGED
238	f68r1	f68r1.24	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_16	F68_LOCAL_STAR_SLOT_NS	otykchs	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
239	f68r1	f68r1.25	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_17	F68_LOCAL_STAR_SLOT_NS	otol	MC053	Fortgang	KNOWN_PROSE_CARD_IN_ASTRO	Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	reuse a learned prose card with diagram-local object	DANACH_FORTSETZEN	ORDER	UNCHANGED	UNCHANGED
240	f68r1	f68r1.26	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_18	F68_LOCAL_STAR_SLOT_NS	otor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
241	f68r1	f68r1.27	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_19	F68_LOCAL_STAR_SLOT_NS	oiinar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
242	f68r1	f68r1.28	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_20	F68_LOCAL_STAR_SLOT_NS	okoldy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
243	f68r1	f68r1.29	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_21	F68_LOCAL_STAR_SLOT_NS	ykchdy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
244	f68r1	f68r1.30	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_22	F68_LOCAL_STAR_SLOT_NS	oeeody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
245	f68r1	f68r1.31	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_23	F68_LOCAL_STAR_SLOT_NS	ocphy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A2_STAR_STATION_23: Grundauswahl.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
246	f68r1	f68r1.32	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_24	F68_LOCAL_STAR_SLOT_NS	okeeodal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
247	f68r1	f68r1.33	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_25	F68_LOCAL_STAR_SLOT_NS	okshor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
248	f68r1	f68r1.34	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_26	F68_LOCAL_STAR_SLOT_NS	osdaiin	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	compose the short value; copy only the local residual core if present	voriger Aufnahmewert	COMPOSED_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
249	f68r1	f68r1.35	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_27	F68_LOCAL_STAR_SLOT_NS	otochedy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
250	f68r1	f68r1.36	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_STAR_STATION_28	F68_LOCAL_STAR_SLOT_NS	dolchedy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
251	f68r1	f68r1.37	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	oky	MC026	einsetzen	THREE_REGISTER_COMMON_CORE	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	reuse common card; expand it under the local diagram owner	einsetzen	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
252	f68r1	f68r1.37	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	okchdy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
253	f68r1	f68r1.37	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	okardy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
254	f68r1	f68r1.37	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	qear	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
255	f68r1	f68r1.37	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	oygy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
256	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	dair	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
257	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	cheyky	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
258	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	otaza	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
259	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	sar	MC055	davon	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	reuse common card; expand it under the local diagram owner	davon	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
260	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	ar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
261	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	chykar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
262	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	okoirsh	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
263	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	ar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
264	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	chetody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
265	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	okeeos	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
266	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	o	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
