patch_id	page	row_id	source_ordinal	column	valid	reason	ink_json	nuisance_json	core_samples	patch_width	patch_height
f77r:R013:W06	f77r	f77r:R013	13	6	0	INSUFFICIENT_PAPER	[]	[]	174	107	44
f77r:R013:W07	f77r	f77r:R013	13	7	0	INSUFFICIENT_PAPER	[]	[]	158	107	44
f77r:R013:W08	f77r	f77r:R013	13	8	0	INSUFFICIENT_PAPER	[]	[]	169	107	44
f77r:R013:W09	f77r	f77r:R013	13	9	0	INSUFFICIENT_PAPER	[]	[]	156	107	44
f77r:R013:W10	f77r	f77r:R013	13	10	1	PASS	[0.209185199064,0.22931006623,0.245616407166]	[0.586236193713,5.170483995038,4.48,2.465394781485,0.472972972973,0.966255989049,0.905127430849,0.854128920562,0.018160026805,0.02145298558,0.021716234224,0.010215274921,0.006375976964,0.01369121075,-0.008216302664,-0.008895996801,-0.011354890299,0.642141066953,0.36460554371]	175	107	44
f77r:R013:W11	f77r	f77r:R013	13	11	0	INSUFFICIENT_PAPER	[]	[]	177	108	44
f77r:R014:W00	f77r	f77r:R014	14	0	0	INSUFFICIENT_PAPER	[]	[]	181	107	44
f77r:R014:W01	f77r	f77r:R014	14	1	0	INSUFFICIENT_PAPER	[]	[]	158	107	44
f77r:R014:W02	f77r	f77r:R014	14	2	0	INSUFFICIENT_PAPER	[]	[]	140	107	44
f77r:R014:W03	f77r	f77r:R014	14	3	0	INSUFFICIENT_PAPER	[]	[]	161	107	44
f77r:R014:W04	f77r	f77r:R014	14	4	0	INSUFFICIENT_PAPER	[]	[]	125	107	44
f77r:R014:W05	f77r	f77r:R014	14	5	1	PASS	[0.220153715563,0.23624573701,0.257696263968]	[0.591971112999,5.209486152841,5.010989010989,2.635324303894,0.489247311828,0.959508425963,0.892682528503,0.839348378602,0.015637627404,0.015536467464,0.014722949101,-0.012707390649,-0.001665981078,-0.00026052379,-0.009179202692,-0.00433138421,-0.002575507688,0.450590762621,0.377665245203]	182	107	44
f77r:R014:W06	f77r	f77r:R014	14	6	0	INSUFFICIENT_PAPER	[]	[]	157	107	44
f77r:R014:W07	f77r	f77r:R014	14	7	0	INSUFFICIENT_PAPER	[]	[]	185	107	44
f77r:R014:W08	f77r	f77r:R014	14	8	0	INSUFFICIENT_PAPER	[]	[]	210	107	44
f77r:R014:W09	f77r	f77r:R014	14	9	0	INSUFFICIENT_PAPER	[]	[]	202	107	44
f77r:R014:W10	f77r	f77r:R014	14	10	1	PASS	[0.201552918722,0.228365495295,0.239582277657]	[0.530373831776,5.099866427824,4.766871165644,2.377219472195,0.422279792746,0.964154273197,0.906685822226,0.855379076099,0.01503217955,0.018604005157,0.019767403966,0.004473467709,0.005117921294,-0.005632112985,0.001705899012,0.009878887834,0.00670031819,0.642141066953,0.377665245203]	163	107	44
f77r:R014:W11	f77r	f77r:R014	14	11	0	INSUFFICIENT_PAPER	[]	[]	239	108	44
f81r:R001:W00	f81r	f81r:R001	1	0	0	INSUFFICIENT_PAPER	[]	[]	72	62	42
f81r:R001:W01	f81r	f81r:R001	1	1	0	INSUFFICIENT_PAPER	[]	[]	103	62	42
f81r:R001:W02	f81r	f81r:R001	1	2	0	INSUFFICIENT_PAPER	[]	[]	92	63	42
f81r:R001:W03	f81r	f81r:R001	1	3	0	INSUFFICIENT_PAPER	[]	[]	80	62	42
f81r:R001:W04	f81r	f81r:R001	1	4	0	INSUFFICIENT_PAPER	[]	[]	79	63	42
f81r:R001:W05	f81r	f81r:R001	1	5	0	INSUFFICIENT_PAPER	[]	[]	92	62	42
f81r:R001:W06	f81r	f81r:R001	1	6	0	INSUFFICIENT_PAPER	[]	[]	87	62	42
f81r:R001:W07	f81r	f81r:R001	1	7	0	INSUFFICIENT_PAPER	[]	[]	85	63	42
f81r:R001:W08	f81r	f81r:R001	1	8	1	PASS	[0.217185241731,0.234072621846,0.24487110702]	[0.554531490015,4.248495242049,4.347826086957,2.295718049121,0.389830508475,0.960628803245,0.902217714672,0.860574712644,0.01479292512,0.015075596313,0.014454092472,-0.024089635854,-0.022240896359,-0.015991285403,0.011865907653,0.011726755218,0.010796963947,0.411023054755,0.234680224779]	69	62	42
f81r:R001:W09	f81r	f81r:R001	1	9	1	PASS	[0.206419108373,0.226313126075,0.229862501563]	[0.577475434618,4.406719247264,4.358024691358,2.127472516399,0.361607142857,0.965589813743,0.900564733944,0.858770914448,0.014187587426,0.015694302748,0.015932853928,0.020410830999,0.023504512916,0.027201991908,0.006953003424,-0.000802987862,-0.005253657018,0.433537463977,0.234680224779]	81	63	42
f81r:R001:W10	f81r	f81r:R001	1	10	0	INSUFFICIENT_PAPER	[]	[]	117	62	42
f81r:R001:W11	f81r	f81r:R001	1	11	0	INSUFFICIENT_PAPER	[]	[]	72	63	42
f81r:R002:W00	f81r	f81r:R002	2	0	1	PASS	[0.209990776354,0.226967469564,0.245772577872]	[0.544162826421,4.418840607797,4.841463414634,2.568427022637,0.482352941176,0.952848671061,0.883261476452,0.827877166031,0.019564959469,0.022460967973,0.021396817343,-0.006946778711,-0.013370681606,-0.009262371615,-0.01770398482,-0.017994939911,-0.02431372549,0.231268011527,0.247257158148]	82	62	42
f81r:R002:W01	f81r	f81r:R002	2	1	0	INSUFFICIENT_PAPER	[]	[]	67	62	42
f81r:R002:W02	f81r	f81r:R002	2	2	0	INSUFFICIENT_PAPER	[]	[]	92	63	42
f81r:R002:W03	f81r	f81r:R002	2	3	0	INSUFFICIENT_PAPER	[]	[]	103	62	42
f81r:R002:W04	f81r	f81r:R002	2	4	0	INSUFFICIENT_PAPER	[]	[]	78	63	42
f81r:R002:W05	f81r	f81r:R002	2	5	0	INSUFFICIENT_PAPER	[]	[]	105	62	42
f81r:R002:W06	f81r	f81r:R002	2	6	0	INSUFFICIENT_PAPER	[]	[]	111	62	42
f81r:R002:W07	f81r	f81r:R002	2	7	1	PASS	[0.245615600917,0.251314428281,0.280701886629]	[0.572940287226,4.077537443906,5.396551724138,2.741379310345,0.360248447205,0.965205622072,0.897733819191,0.85556828041,0.014639574989,0.017432379156,0.017463668915,0.007226890756,0.001493930906,0.002564581388,0.015555555556,0.027762215998,0.029032057267,0.388508645533,0.247257158148]	58	63	42
f81r:R002:W08	f81r	f81r:R002	2	8	1	PASS	[0.211309093667,0.224212498503,0.248116472246]	[0.577956989247,4.477336814478,4.632183908046,2.440628063734,0.453125,0.964795090011,0.899616407072,0.859305250763,0.01947803786,0.020649670497,0.020520574118,-0.000877684407,0.003946467476,0.003741051976,0.029462365591,0.029563567362,0.021771030993,0.411023054755,0.247257158148]	87	62	42
f81r:R002:W09	f81r	f81r:R002	2	9	0	INSUFFICIENT_PAPER	[]	[]	102	63	42
f81r:R002:W10	f81r	f81r:R002	2	10	0	INSUFFICIENT_PAPER	[]	[]	75	62	42
f81r:R002:W11	f81r	f81r:R002	2	11	0	INSUFFICIENT_PAPER	[]	[]	82	63	42
f81r:R003:W00	f81r	f81r:R003	3	0	1	PASS	[0.216938774427,0.23875144898,0.260030541121]	[0.481518817204,4.304065093204,5.356164383562,2.916039080359,0.421965317919,0.937839452048,0.862546859314,0.802142503145,0.018971992599,0.019932767647,0.022971376662,-0.017423747277,-0.011236383442,-0.020125272331,-0.006904912503,-0.010304659498,-0.016919671094,0.231268011527,0.261172063152]	73	62	48
f81r:R003:W01	f81r	f81r:R003	3	1	0	INSUFFICIENT_PAPER	[]	[]	98	62	48
f81r:R003:W02	f81r	f81r:R003	3	2	0	INSUFFICIENT_PAPER	[]	[]	111	63	48
f81r:R003:W03	f81r	f81r:R003	3	3	0	INSUFFICIENT_PAPER	[]	[]	116	62	48
f81r:R003:W04	f81r	f81r:R003	3	4	1	PASS	[0.206419108373,0.223143551314,0.242385797537]	[0.588293650794,4.736198448394,4.398230088496,2.236225577176,0.434615384615,0.958292778959,0.889783447516,0.841159146389,0.012734496784,0.013472963456,0.015086258747,0.009449891068,0.01637254902,0.021421568627,-1.556178e-05,-0.000689905592,0.00055503683,0.321145533141,0.261172063152]	113	63	48
f81r:R003:W05	f81r	f81r:R003	3	5	0	INSUFFICIENT_PAPER	[]	[]	136	62	48
f81r:R003:W06	f81r	f81r:R003	3	6	0	INSUFFICIENT_PAPER	[]	[]	102	62	48
f81r:R003:W07	f81r	f81r:R003	3	7	0	INSUFFICIENT_PAPER	[]	[]	119	63	48
f81r:R003:W08	f81r	f81r:R003	3	8	0	INSUFFICIENT_PAPER	[]	[]	92	62	48
f81r:R003:W09	f81r	f81r:R003	3	9	0	INSUFFICIENT_PAPER	[]	[]	109	63	48
f81r:R003:W10	f81r	f81r:R003	3	10	1	PASS	[0.213855832124,0.237928996321,0.262583792433]	[0.465725806452,4.290459441148,4.819444444444,2.567566881574,0.270676691729,0.98051054384,0.920167714885,0.878520162782,0.012321494126,0.015385289663,0.016434017061,0.01802832244,0.034144880174,0.034531590414,0.00257221168,0.002440438541,0.011121652962,0.456051873199,0.261172063152]	72	62	48
f81r:R003:W11	f81r	f81r:R003	3	11	0	INSUFFICIENT_PAPER	[]	[]	123	63	48
f81r:R004:W00	f81r	f81r:R004	4	0	1	PASS	[0.198450938724,0.222037968006,0.247241102893]	[0.56482630273,4.584967478671,4.628865979381,2.69906279125,0.45971563981,0.950417173284,0.873732757536,0.814484368231,0.017854253777,0.019234183757,0.019184909763,-0.032473604827,-0.036892911011,-0.033222724987,0.015146207366,0.015292171459,0.025154478665,0.231268011527,0.276424939791]	97	62	52
f81r:R004:W01	f81r	f81r:R004	4	1	0	INSUFFICIENT_PAPER	[]	[]	120	62	52
f81r:R004:W02	f81r	f81r:R004	4	2	0	INSUFFICIENT_PAPER	[]	[]	127	63	52
f81r:R004:W03	f81r	f81r:R004	4	3	1	PASS	[0.248129300922,0.270297226307,0.314033344408]	[0.593052109181,4.553876891601,5.382978723404,2.817522613999,0.43119266055,0.937195121951,0.869386657102,0.8200023912,0.011378615651,0.013160836233,0.014279125713,-0.00407239819,-0.005625942685,-0.009064856712,-0.002311098137,0.006582980587,0.007687442223,0.298631123919,0.276424939791]	94	62	52
f81r:R004:W04	f81r	f81r:R004	4	4	0	INSUFFICIENT_PAPER	[]	[]	124	63	52
f81r:R004:W05	f81r	f81r:R004	4	5	0	INSUFFICIENT_PAPER	[]	[]	138	62	52
f81r:R004:W06	f81r	f81r:R004	4	6	0	INSUFFICIENT_PAPER	[]	[]	137	62	52
f81r:R004:W07	f81r	f81r:R004	4	7	1	PASS	[0.204888261258,0.223121481393,0.242172810325]	[0.54884004884,4.418840607797,3.853658536585,2.136340335654,0.307116104869,0.971845896681,0.908782403354,0.87189100268,0.01187364391,0.011164201655,0.012601629869,-0.004816490699,-0.011141277024,-0.008994469583,0.003093203093,0.002485096603,0.00059374177,0.388508645533,0.276424939791]	82	63	52
f81r:R004:W08	f81r	f81r:R004	4	8	0	INSUFFICIENT_PAPER	[]	[]	119	62	52
f81r:R004:W09	f81r	f81r:R004	4	9	0	INSUFFICIENT_PAPER	[]	[]	148	63	52
f81r:R004:W10	f81r	f81r:R004	4	10	0	INSUFFICIENT_PAPER	[]	[]	131	62	52
f81r:R004:W11	f81r	f81r:R004	4	11	1	PASS	[0.207173557336,0.222624283739,0.24651229024]	[0.595848595849,4.762173934798,4.577586206897,2.367709725878,0.451361867704,0.971103607606,0.908068242403,0.864513358213,0.016014621136,0.014352481127,0.015210258947,0.006621417798,0.010346907994,-0.001141277024,-0.025803825804,-0.023802341449,-0.01686418157,0.478566282421,0.276424939791]	116	63	52
f81r:R005:W00	f81r	f81r:R005	5	0	0	INSUFFICIENT_PAPER	[]	[]	139	62	52
f81r:R005:W01	f81r	f81r:R005	5	1	0	INSUFFICIENT_PAPER	[]	[]	86	62	52
f81r:R005:W02	f81r	f81r:R005	5	2	0	INSUFFICIENT_PAPER	[]	[]	90	63	52
f81r:R005:W03	f81r	f81r:R005	5	3	0	INSUFFICIENT_PAPER	[]	[]	153	62	52
f81r:R005:W04	f81r	f81r:R005	5	4	0	INSUFFICIENT_PAPER	[]	[]	142	63	52
f81r:R005:W05	f81r	f81r:R005	5	5	0	INSUFFICIENT_PAPER	[]	[]	96	62	52
f81r:R005:W06	f81r	f81r:R005	5	6	0	INSUFFICIENT_PAPER	[]	[]	109	62	52
f81r:R005:W07	f81r	f81r:R005	5	7	0	INSUFFICIENT_PAPER	[]	[]	143	63	52
f81r:R005:W08	f81r	f81r:R005	5	8	0	INSUFFICIENT_PAPER	[]	[]	113	62	52
f81r:R005:W09	f81r	f81r:R005	5	9	0	INSUFFICIENT_PAPER	[]	[]	111	63	52
f81r:R005:W10	f81r	f81r:R005	5	10	0	INSUFFICIENT_PAPER	[]	[]	115	62	52
f81r:R005:W11	f81r	f81r:R005	5	11	0	INSUFFICIENT_PAPER	[]	[]	101	63	52
f81r:R006:W00	f81r	f81r:R006	6	0	1	PASS	[0.204137957588,0.223714653604,0.249575296093]	[0.591191066998,4.418840607797,4.743902439024,2.631011006688,0.398058252427,0.932363355054,0.860831920021,0.806533964117,0.014736394385,0.015295081097,0.016938444527,0.01163901458,0.013066867773,0.023826043238,-0.018367148348,-0.015671678101,-0.017870870433,0.231268011527,0.324591918651]	82	62	52
f81r:R006:W01	f81r	f81r:R006	6	1	0	INSUFFICIENT_PAPER	[]	[]	85	62	52
f81r:R006:W02	f81r	f81r:R006	6	2	0	INSUFFICIENT_PAPER	[]	[]	108	63	52
f81r:R006:W03	f81r	f81r:R006	6	3	0	INSUFFICIENT_PAPER	[]	[]	113	62	52
f81r:R006:W04	f81r	f81r:R006	6	4	0	INSUFFICIENT_PAPER	[]	[]	111	63	52
f81r:R006:W05	f81r	f81r:R006	6	5	0	INSUFFICIENT_PAPER	[]	[]	110	62	52
f81r:R006:W06	f81r	f81r:R006	6	6	0	INSUFFICIENT_PAPER	[]	[]	96	62	52
f81r:R006:W07	f81r	f81r:R006	6	7	0	INSUFFICIENT_PAPER	[]	[]	116	63	52
f81r:R006:W08	f81r	f81r:R006	6	8	0	INSUFFICIENT_PAPER	[]	[]	129	62	52
f81r:R006:W09	f81r	f81r:R006	6	9	0	INSUFFICIENT_PAPER	[]	[]	141	63	52
f81r:R006:W10	f81r	f81r:R006	6	10	0	INSUFFICIENT_PAPER	[]	[]	116	62	52
f81r:R006:W11	f81r	f81r:R006	6	11	0	INSUFFICIENT_PAPER	[]	[]	90	63	52
f81r:R007:W00	f81r	f81r:R007	7	0	0	INSUFFICIENT_PAPER	[]	[]	147	62	52
f81r:R007:W01	f81r	f81r:R007	7	1	1	PASS	[0.21494678411,0.234572247138,0.254737916732]	[0.485421836228,4.54329478227,4.52688172043,2.538272199785,0.343173431734,0.938368258696,0.865314564644,0.809006134099,0.014125734337,0.014174050046,0.016313753906,0.000874811463,-0.013695324284,-0.022971342383,-0.006694886391,-0.006767868438,-0.010076387875,0.253602305476,0.343323521541]	93	62	52
f81r:R007:W02	f81r	f81r:R007	7	2	0	INSUFFICIENT_PAPER	[]	[]	101	63	52
f81r:R007:W03	f81r	f81r:R007	7	3	0	INSUFFICIENT_PAPER	[]	[]	107	62	52
f81r:R007:W04	f81r	f81r:R007	7	4	0	INSUFFICIENT_PAPER	[]	[]	108	63	52
f81r:R007:W05	f81r	f81r:R007	7	5	0	INSUFFICIENT_PAPER	[]	[]	97	62	52
f81r:R007:W06	f81r	f81r:R007	7	6	0	INSUFFICIENT_PAPER	[]	[]	100	62	52
f81r:R007:W07	f81r	f81r:R007	7	7	0	INSUFFICIENT_PAPER	[]	[]	112	63	52
f81r:R007:W08	f81r	f81r:R007	7	8	0	INSUFFICIENT_PAPER	[]	[]	96	62	52
f81r:R007:W09	f81r	f81r:R007	7	9	0	INSUFFICIENT_PAPER	[]	[]	119	63	52
f81r:R007:W10	f81r	f81r:R007	7	10	0	INSUFFICIENT_PAPER	[]	[]	96	62	52
f81r:R007:W11	f81r	f81r:R007	7	11	0	INSUFFICIENT_PAPER	[]	[]	108	63	52
f81r:R008:W00	f81r	f81r:R008	8	0	0	INSUFFICIENT_PAPER	[]	[]	87	62	52
f81r:R008:W01	f81r	f81r:R008	8	1	0	INSUFFICIENT_PAPER	[]	[]	119	62	52
f81r:R008:W02	f81r	f81r:R008	8	2	0	INSUFFICIENT_PAPER	[]	[]	133	63	52
f81r:R008:W03	f81r	f81r:R008	8	3	0	INSUFFICIENT_PAPER	[]	[]	98	62	52
f81r:R008:W04	f81r	f81r:R008	8	4	0	INSUFFICIENT_PAPER	[]	[]	94	63	52
f81r:R008:W05	f81r	f81r:R008	8	5	0	INSUFFICIENT_PAPER	[]	[]	116	62	52
f81r:R008:W06	f81r	f81r:R008	8	6	0	INSUFFICIENT_PAPER	[]	[]	131	62	52
f81r:R008:W07	f81r	f81r:R008	8	7	0	INSUFFICIENT_PAPER	[]	[]	119	63	52
f81r:R008:W08	f81r	f81r:R008	8	8	0	INSUFFICIENT_PAPER	[]	[]	129	62	52
f81r:R008:W09	f81r	f81r:R008	8	9	0	INSUFFICIENT_PAPER	[]	[]	111	63	52
f81r:R008:W10	f81r	f81r:R008	8	10	0	INSUFFICIENT_PAPER	[]	[]	123	62	52
f81r:R008:W11	f81r	f81r:R008	8	11	0	INSUFFICIENT_PAPER	[]	[]	137	63	52
f81r:R009:W00	f81r	f81r:R009	9	0	0	INSUFFICIENT_PAPER	[]	[]	88	62	52
f81r:R009:W01	f81r	f81r:R009	9	1	0	INSUFFICIENT_PAPER	[]	[]	83	62	52
f81r:R009:W02	f81r	f81r:R009	9	2	0	INSUFFICIENT_PAPER	[]	[]	114	63	52
f81r:R009:W03	f81r	f81r:R009	9	3	0	INSUFFICIENT_PAPER	[]	[]	105	62	52
f81r:R009:W04	f81r	f81r:R009	9	4	0	INSUFFICIENT_PAPER	[]	[]	115	63	52
f81r:R009:W05	f81r	f81r:R009	9	5	0	INSUFFICIENT_PAPER	[]	[]	102	62	52
f81r:R009:W06	f81r	f81r:R009	9	6	0	INSUFFICIENT_PAPER	[]	[]	136	62	52
f81r:R009:W07	f81r	f81r:R009	9	7	0	INSUFFICIENT_PAPER	[]	[]	59	63	52
f81r:R009:W08	f81r	f81r:R009	9	8	0	INSUFFICIENT_PAPER	[]	[]	100	62	52
f81r:R009:W09	f81r	f81r:R009	9	9	1	PASS	[0.214147988406,0.23293155768,0.25196398985]	[0.590659340659,4.770684624466,5.034188034188,2.69514163696,0.491596638655,0.955254346332,0.891699200187,0.850299015952,0.017794342827,0.022189682725,0.021690380161,0.004379084967,0.009477124183,0.012654600302,0.015063803299,0.024530153942,0.019966961143,0.433537463977,0.374899652127]	117	63	52
f81r:R009:W10	f81r	f81r:R009	9	10	0	INSUFFICIENT_PAPER	[]	[]	68	62	52
f81r:R009:W11	f81r	f81r:R009	9	11	0	INSUFFICIENT_PAPER	[]	[]	126	63	52
f81r:R010:W00	f81r	f81r:R010	10	0	0	INSUFFICIENT_PAPER	[]	[]	108	62	52
f81r:R010:W01	f81r	f81r:R010	10	1	0	INSUFFICIENT_PAPER	[]	[]	115	62	52
f81r:R010:W02	f81r	f81r:R010	10	2	0	INSUFFICIENT_PAPER	[]	[]	92	63	52
f81r:R010:W03	f81r	f81r:R010	10	3	0	INSUFFICIENT_PAPER	[]	[]	138	62	52
f81r:R010:W04	f81r	f81r:R010	10	4	0	INSUFFICIENT_PAPER	[]	[]	81	63	52
f81r:R010:W05	f81r	f81r:R010	10	5	0	INSUFFICIENT_PAPER	[]	[]	129	62	52
f81r:R010:W06	f81r	f81r:R010	10	6	0	INSUFFICIENT_PAPER	[]	[]	96	62	52
f81r:R010:W07	f81r	f81r:R010	10	7	0	INSUFFICIENT_PAPER	[]	[]	93	63	52
f81r:R010:W08	f81r	f81r:R010	10	8	0	INSUFFICIENT_PAPER	[]	[]	120	62	52
f81r:R010:W09	f81r	f81r:R010	10	9	0	INSUFFICIENT_PAPER	[]	[]	108	63	52
f81r:R010:W10	f81r	f81r:R010	10	10	0	INSUFFICIENT_PAPER	[]	[]	108	62	52
f81r:R010:W11	f81r	f81r:R010	10	11	0	INSUFFICIENT_PAPER	[]	[]	99	63	52
f81r:R011:W00	f81r	f81r:R011	11	0	0	INSUFFICIENT_PAPER	[]	[]	136	62	48
f81r:R011:W01	f81r	f81r:R011	11	1	0	INSUFFICIENT_PAPER	[]	[]	123	62	48
f81r:R011:W02	f81r	f81r:R011	11	2	0	INSUFFICIENT_PAPER	[]	[]	121	63	48
f81r:R011:W03	f81r	f81r:R011	11	3	0	INSUFFICIENT_PAPER	[]	[]	106	62	48
f81r:R011:W04	f81r	f81r:R011	11	4	0	INSUFFICIENT_PAPER	[]	[]	110	63	48
f81r:R011:W05	f81r	f81r:R011	11	5	0	INSUFFICIENT_PAPER	[]	[]	74	62	48
f81r:R011:W06	f81r	f81r:R011	11	6	0	INSUFFICIENT_PAPER	[]	[]	89	62	48
f81r:R011:W07	f81r	f81r:R011	11	7	0	INSUFFICIENT_PAPER	[]	[]	72	63	48
f81r:R011:W08	f81r	f81r:R011	11	8	0	INSUFFICIENT_PAPER	[]	[]	90	62	48
f81r:R011:W09	f81r	f81r:R011	11	9	0	INSUFFICIENT_PAPER	[]	[]	93	63	48
f81r:R011:W10	f81r	f81r:R011	11	10	0	INSUFFICIENT_PAPER	[]	[]	85	62	48
f81r:R011:W11	f81r	f81r:R011	11	11	0	INSUFFICIENT_PAPER	[]	[]	95	63	48
f81r:R012:W00	f81r	f81r:R012	12	0	0	INSUFFICIENT_PAPER	[]	[]	98	62	48
f81r:R012:W01	f81r	f81r:R012	12	1	0	INSUFFICIENT_PAPER	[]	[]	116	62	48
f81r:R012:W02	f81r	f81r:R012	12	2	0	INSUFFICIENT_PAPER	[]	[]	123	63	48
f81r:R012:W03	f81r	f81r:R012	12	3	0	INSUFFICIENT_PAPER	[]	[]	90	62	48
f81r:R012:W04	f81r	f81r:R012	12	4	0	INSUFFICIENT_PAPER	[]	[]	92	63	48
f81r:R012:W05	f81r	f81r:R012	12	5	0	INSUFFICIENT_PAPER	[]	[]	89	62	48
f81r:R012:W06	f81r	f81r:R012	12	6	0	INSUFFICIENT_PAPER	[]	[]	108	62	48
f81r:R012:W07	f81r	f81r:R012	12	7	0	INSUFFICIENT_PAPER	[]	[]	132	63	48
f81r:R012:W08	f81r	f81r:R012	12	8	0	INSUFFICIENT_PAPER	[]	[]	131	62	48
f81r:R012:W09	f81r	f81r:R012	12	9	0	INSUFFICIENT_PAPER	[]	[]	110	63	48
f81r:R012:W10	f81r	f81r:R012	12	10	0	INSUFFICIENT_PAPER	[]	[]	130	62	48
f81r:R012:W11	f81r	f81r:R012	12	11	0	INSUFFICIENT_PAPER	[]	[]	112	63	48
f81r:R013:W00	f81r	f81r:R013	13	0	0	INSUFFICIENT_PAPER	[]	[]	125	62	52
f81r:R013:W01	f81r	f81r:R013	13	1	0	INSUFFICIENT_PAPER	[]	[]	141	62	52
f81r:R013:W02	f81r	f81r:R013	13	2	0	INSUFFICIENT_PAPER	[]	[]	92	63	52
f81r:R013:W03	f81r	f81r:R013	13	3	0	INSUFFICIENT_PAPER	[]	[]	119	62	52
f81r:R013:W04	f81r	f81r:R013	13	4	0	INSUFFICIENT_PAPER	[]	[]	120	63	52
f81r:R013:W05	f81r	f81r:R013	13	5	0	INSUFFICIENT_PAPER	[]	[]	115	62	52
f81r:R013:W06	f81r	f81r:R013	13	6	0	INSUFFICIENT_PAPER	[]	[]	108	62	52
f81r:R013:W07	f81r	f81r:R013	13	7	0	INSUFFICIENT_PAPER	[]	[]	110	63	52
f81r:R013:W08	f81r	f81r:R013	13	8	0	INSUFFICIENT_PAPER	[]	[]	144	62	52
f81r:R013:W09	f81r	f81r:R013	13	9	0	INSUFFICIENT_PAPER	[]	[]	85	63	52
f81r:R013:W10	f81r	f81r:R013	13	10	0	INSUFFICIENT_PAPER	[]	[]	113	62	52
f81r:R013:W11	f81r	f81r:R013	13	11	0	INSUFFICIENT_PAPER	[]	[]	168	63	52
f81r:R014:W00	f81r	f81r:R014	14	0	0	INSUFFICIENT_PAPER	[]	[]	124	62	48
f81r:R014:W01	f81r	f81r:R014	14	1	0	INSUFFICIENT_PAPER	[]	[]	119	62	48
f81r:R014:W02	f81r	f81r:R014	14	2	0	INSUFFICIENT_PAPER	[]	[]	126	63	48
f81r:R014:W03	f81r	f81r:R014	14	3	0	INSUFFICIENT_PAPER	[]	[]	73	62	48
f81r:R014:W04	f81r	f81r:R014	14	4	0	INSUFFICIENT_PAPER	[]	[]	114	63	48
f81r:R014:W05	f81r	f81r:R014	14	5	0	INSUFFICIENT_PAPER	[]	[]	130	62	48
f81r:R014:W06	f81r	f81r:R014	14	6	0	INSUFFICIENT_PAPER	[]	[]	110	62	48
f81r:R014:W07	f81r	f81r:R014	14	7	0	INSUFFICIENT_PAPER	[]	[]	102	63	48
f81r:R014:W08	f81r	f81r:R014	14	8	0	INSUFFICIENT_PAPER	[]	[]	90	62	48
f81r:R014:W09	f81r	f81r:R014	14	9	0	INSUFFICIENT_PAPER	[]	[]	96	63	48
f81r:R014:W10	f81r	f81r:R014	14	10	0	INSUFFICIENT_PAPER	[]	[]	99	62	48
f81r:R014:W11	f81r	f81r:R014	14	11	0	INSUFFICIENT_PAPER	[]	[]	104	63	48
f81r:R015:W00	f81r	f81r:R015	15	0	1	PASS	[0.211061573043,0.228196651422,0.256534969424]	[0.598527349229,4.418840607797,5.036585365854,2.652403980705,0.38679245283,0.937881667951,0.863683534549,0.804476410652,0.013298813478,0.013382718031,0.012008815158,0.006865586814,0.000869565217,0.003461210571,-0.012172963027,-0.014087746536,-0.008487148525,0.231268011527,0.494514316296]	82	62	46
f81r:R015:W01	f81r	f81r:R015	15	1	0	INSUFFICIENT_PAPER	[]	[]	117	62	46
f81r:R015:W02	f81r	f81r:R015	15	2	0	INSUFFICIENT_PAPER	[]	[]	115	63	46
f81r:R015:W03	f81r	f81r:R015	15	3	0	INSUFFICIENT_PAPER	[]	[]	96	62	46
f81r:R015:W04	f81r	f81r:R015	15	4	0	INSUFFICIENT_PAPER	[]	[]	75	63	46
f81r:R015:W05	f81r	f81r:R015	15	5	0	INSUFFICIENT_PAPER	[]	[]	108	62	46
f81r:R015:W06	f81r	f81r:R015	15	6	0	INSUFFICIENT_PAPER	[]	[]	99	62	46
f81r:R015:W07	f81r	f81r:R015	15	7	0	INSUFFICIENT_PAPER	[]	[]	116	63	46
f81r:R015:W08	f81r	f81r:R015	15	8	0	INSUFFICIENT_PAPER	[]	[]	73	62	46
f81r:R015:W09	f81r	f81r:R015	15	9	0	INSUFFICIENT_PAPER	[]	[]	111	63	46
f81r:R015:W10	f81r	f81r:R015	15	10	0	INSUFFICIENT_PAPER	[]	[]	106	62	46
f81r:R015:W11	f81r	f81r:R015	15	11	0	INSUFFICIENT_PAPER	[]	[]	119	63	46
f81r:R016:W00	f81r	f81r:R016	16	0	0	INSUFFICIENT_PAPER	[]	[]	132	62	46
f81r:R016:W01	f81r	f81r:R016	16	1	0	INSUFFICIENT_PAPER	[]	[]	102	62	46
f81r:R016:W02	f81r	f81r:R016	16	2	0	INSUFFICIENT_PAPER	[]	[]	112	63	46
f81r:R016:W03	f81r	f81r:R016	16	3	0	INSUFFICIENT_PAPER	[]	[]	135	62	46
f81r:R016:W04	f81r	f81r:R016	16	4	0	INSUFFICIENT_PAPER	[]	[]	104	63	46
f81r:R016:W05	f81r	f81r:R016	16	5	0	INSUFFICIENT_PAPER	[]	[]	89	62	46
f81r:R016:W06	f81r	f81r:R016	16	6	0	INSUFFICIENT_PAPER	[]	[]	116	62	46
f81r:R016:W07	f81r	f81r:R016	16	7	0	INSUFFICIENT_PAPER	[]	[]	122	63	46
f81r:R016:W08	f81r	f81r:R016	16	8	0	INSUFFICIENT_PAPER	[]	[]	101	62	46
