surface	occurrence_count	physical_pages	truth_recipe	candidate_count_capped	gdt523_rank	gdt523_top1	gdt524_rank	gdt524_top1	gdt524_top5	truth_gdt523_score	truth_consensus_feature	truth_gdt524_score	truth_consensus_trace	top1_gdt523_score	top1_consensus_feature	top1_gdt524_score	top1_consensus_trace	top1_alignment_trace	decision_change_class	working_policy
sheocthy	1	f66r	SH+E+O+CH+T+Y	40	1	SH+E+O+CH+T+Y	1	SH+E+O+CH+T+Y	SH+E+O+CH+T+Y | S+SH+E+O+CH+T+Y | SH+E+O+LOCAL_C+T+Y | SH+E+O+D_ADDR+CH+T+Y | S+E+O+CH+T+Y	2.853642633	1.345302638	1.508339995	BASE1[shecthy+o=>O@INNER/INNER;n=46/61;p=0.704545;r=0.958333;b=0.718556] | BASE2[shocthy+e=>E@INNER/INNER;n=78/117;p=0.633065;r=0.975000;b=0.626747]	2.853642633	1.345302638	1.508339995	BASE1[shecthy+o=>O@INNER/INNER;n=46/61;p=0.704545;r=0.958333;b=0.718556] | BASE2[shocthy+e=>E@INNER/INNER;n=78/117;p=0.633065;r=0.975000;b=0.626747]	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cthy=>cthy~CH+T+Y@edit0+alias0.501	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
sheod	1	f66r	SH+E+O+D_ADDR	21	1	SH+E+O+D_ADDR	1	SH+E+O+D_ADDR	SH+E+O+D_ADDR | SH+E+O | S+SH+E+O+D_ADDR | SH+E+O+D_ADDR+D_ADDR | SH+SH+E+O+D_ADDR	1.898665334	1.425793982	0.472871353	BASE1[shed+o=>O@INNER/INNER;n=46/61;p=0.704545;r=0.958333;b=0.718556] | BASE2[sheo+d=>D_ADDR@RIGHT/RIGHT;n=10/12;p=0.777778;r=0.833333;b=0.707238]	1.898665334	1.425793982	0.472871353	BASE1[shed+o=>O@INNER/INNER;n=46/61;p=0.704545;r=0.958333;b=0.718556] | BASE2[sheo+d=>D_ADDR@RIGHT/RIGHT;n=10/12;p=0.777778;r=0.833333;b=0.707238]	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
sheodaiin	1	f66r	SH+E+O+D_ADDR+AIIN	100	1	SH+E+O+D_ADDR+AIIN	1	SH+E+O+D_ADDR+AIIN	SH+E+O+D_ADDR+AIIN | SH+E+O+AIIN | S+SH+E+O+D_ADDR+AIIN | SH+E+O+D_ADDR+IIN | SH+E+O+D_ADDR+D_ADDR+AIIN	2.977737520	0.000000000	2.977737520	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	2.977737520	0.000000000	2.977737520	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
sheoy	1	f20v	SH+E+O+Y	5	1	SH+E+O+Y	1	SH+E+O+Y	SH+E+O+Y | S+SH+E+O+Y | SH+E+O+D_ADDR+Y | SH+SH+E+O+Y | S+E+O+Y	1.849265928	1.739821420	0.109444508	BASE1[sheo+y=>Y@RIGHT/RIGHT;n=69/72;p=0.952055;r=0.971831;b=1.021265] | BASE2[shey+o=>O@INNER/INNER;n=46/61;p=0.704545;r=0.958333;b=0.718556]	1.849265928	1.739821420	0.109444508	BASE1[sheo+y=>Y@RIGHT/RIGHT;n=69/72;p=0.952055;r=0.971831;b=1.021265] | BASE2[shey+o=>O@INNER/INNER;n=46/61;p=0.704545;r=0.958333;b=0.718556]	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
shofol	1	f66r	SH+O+LOCAL_CHAR_F+OL	12	1	SH+O+LOCAL_CHAR_F+OL	1	SH+O+LOCAL_CHAR_F+OL	SH+O+LOCAL_CHAR_F+OL | S+O+LOCAL_CHAR_F+OL | S+SH+O+LOCAL_CHAR_F+OL | SH+O+LOCAL_CHAR_F+O+L | SH+SH+O+LOCAL_CHAR_F+OL	3.939489284	0.000000000	3.939489284	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	3.939489284	0.000000000	3.939489284	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
shokaiir	1	f66r	SH+OK+IIN+R	100	1	SH+OK+IIN+R	1	SH+OK+IIN+R	SH+OK+IIN+R | SH+OK+AIIN+R | SH+OK+AIR | SH+OK+LOCAL_CHAR_I+R | SH+OK+CH+IIN+R	6.989651087	0.000000000	6.989651087	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	6.989651087	0.000000000	6.989651087	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	sh=>sh~SH@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
sholfordaiin	1	f66r	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	100	1	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	1	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN | SH+OL+LOCAL_CHAR_F+OR+AIIN | SH+OL+LOCAL_CHAR_F+OR+DA+AIIN | SH+OL+LOCAL_CHAR_F+OR+D_ADDR+IIN | SH+OL+LOCAL_CHAR_F+OR+DA+IIN	6.065890151	0.000000000	6.065890151	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	6.065890151	0.000000000	6.065890151	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | or=>or~OR@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
shso	1	f31r	SH+S+O	13	1	SH+S+O	1	SH+S+O	SH+S+O | S+S+O | S+SH+S+O | SH+S+OT | SH+S+O+LOCAL_CHAR_I	3.183931926	0.000000000	3.183931926	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	3.183931926	0.000000000	3.183931926	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	sh=>sh~SH@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
shtchy	1	f4r	SH+T+CH+Y	27	1	SH+T+CH+Y	1	SH+T+CH+Y	SH+T+CH+Y | SH+T+Y | SH+T+LOCAL_C+Y | S+T+CH+Y | S+SH+T+CH+Y	5.046624361	0.000000000	5.046624361	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	5.046624361	0.000000000	5.046624361	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	sh=>sh~SH@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
shyshol	1	f4r	SH+Y+SH+OL	74	1	SH+Y+SH+OL	1	SH+Y+SH+OL	SH+Y+SH+OL | Y+SH+OL | SH+Y+OL | S+Y+SH+OL | SH+Y+SH+O+L	4.859455844	0.000000000	4.859455844	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	4.859455844	0.000000000	4.859455844	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
shytchy	1	f4r	SH+Y+T+CH+Y	60	1	SH+Y+T+CH+Y	1	SH+Y+T+CH+Y	SH+Y+T+CH+Y | SH+Y+T+Y | SH+Y+T+LOCAL_C+Y | Y+T+CH+Y | Y+T+Y	5.037153005	0.000000000	5.037153005	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	5.037153005	0.000000000	5.037153005	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
soaiin	1	f20v	S+O+AIIN	100	1	S+O+AIIN	1	S+O+AIIN	S+O+AIIN | SH+O+AIIN | S+O+IIN | S+OT+AIIN | S+O+A_ADDR+AIIN	3.004766083	1.379979634	1.624786449	BASE1[saiin+o=>O@INNER/INNER;n=46/61;p=0.704545;r=0.958333;b=0.718556] | BASE2[oaiin+s=>S@LEFT/LEFT;n=25/36;p=0.680000;r=0.925926;b=0.661424]	3.004766083	1.379979634	1.624786449	BASE1[saiin+o=>O@INNER/INNER;n=46/61;p=0.704545;r=0.958333;b=0.718556] | BASE2[oaiin+s=>S@LEFT/LEFT;n=25/36;p=0.680000;r=0.925926;b=0.661424]	s=>s~S@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
tcheo	1	f66r	T+CH+E+O	7	1	T+CH+E+O	1	T+CH+E+O	T+CH+E+O | T+LOCAL_C+E+O | T+E+O | T+CH+O | T+LOCAL_C+SH+E+O	2.493150197	1.359691070	1.133459127	BASE1[cheo+t=>T@LEFT/LEFT;n=20/25;p=0.745455;r=0.909091;b=0.732944] | BASE2[tcho+e=>E@INNER/INNER;n=78/117;p=0.633065;r=0.975000;b=0.626747]	2.493150197	1.359691070	1.133459127	BASE1[cheo+t=>T@LEFT/LEFT;n=20/25;p=0.745455;r=0.909091;b=0.732944] | BASE2[tcho+e=>E@INNER/INNER;n=78/117;p=0.633065;r=0.975000;b=0.626747]	t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
tocpheey	1	f66r	T+O+CH+P+EE+Y	34	1	T+O+CH+P+EE+Y	1	T+O+CH+P+EE+Y	T+O+CH+P+EE+Y | T+CH+P+EE+Y | T+O+CH+P+SH+EE+Y | T+O+LOCAL_C+P+EE+Y | OT+CH+P+EE+Y	5.041377281	0.000000000	5.041377281	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	5.041377281	0.000000000	5.041377281	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cph=>cph~CH+P@edit0+alias0.505 | ee=>ee~EE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
todeeey	1	f66r	T+O+D_ADDR+EEE+Y	45	1	T+O+D_ADDR+EEE+Y	1	T+O+D_ADDR+EEE+Y	T+O+D_ADDR+EEE+Y | T+O+EEE+Y | T+O+D_ADDR+EE+E+Y | T+O+D_ADDR+E+EE+Y | T+O+E+EE+Y	6.024654873	0.000000000	6.024654873	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	6.024654873	0.000000000	6.024654873	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | eee=>eee~EEE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
tolchedy	1	f66r	T+OL+CHD+DY	100	1	T+OL+CHD+DY	1	T+OL+CHD+DY	T+OL+CHD+DY | T+OL+CHD+Y | T+OL+CH+E+DY | T+OL+LOCAL_C+E+DY | T+OL+CH+DY	6.032265945	0.000000000	6.032265945	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	6.032265945	0.000000000	6.032265945	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	t=>t~T@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | che=>chd~CHD@edit1+alias0.500 | dy=>dy~DY@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
tolshy	1	f20v	T+OL+SH+Y	26	1	T+OL+SH+Y	1	T+OL+SH+Y	T+OL+SH+Y | T+OL+Y | T+O+L+SH+Y | T+OL+S+Y | T+OL+S+SH+Y	4.161702133	0.000000000	4.161702133	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	4.161702133	0.000000000	4.161702133	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	t=>t~T@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
tosheo	1	f66r	T+O+SH+E+O	16	1	T+O+SH+E+O	1	T+O+SH+E+O	T+O+SH+E+O | T+O+S+SH+E+O | T+O+S+E+O | T+O+SH+E+O+D_ADDR | T+OS+SH+E+O	3.388420809	0.000000000	3.388420809	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	3.388420809	0.000000000	3.388420809	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
tshokeody	1	f31r	T+SH+OK+E+O+D_ADDR+Y	100	1	T+SH+OK+E+O+D_ADDR+Y	1	T+SH+OK+E+O+D_ADDR+Y	T+SH+OK+E+O+D_ADDR+Y | T+SH+OK+E+O+DY | SH+OK+E+O+D_ADDR+Y | T+OK+E+O+D_ADDR+Y | T+SH+OK+E+O+Y	5.749749134	0.000000000	5.749749134	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	5.749749134	0.000000000	5.749749134	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	t=>t~T@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
tydy	1	f4r	T+Y+DY	9	1	T+Y+DY	1	T+Y+DY	T+Y+DY | T+Y+Y | Y+T+DY | T+Y+D_ADDR+Y | Y+T+Y	3.139557062	0.000000000	3.139557062	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	3.139557062	0.000000000	3.139557062	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	t=>t~T@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
x	3	f66r	LOCAL_X	1	1	LOCAL_X	1	LOCAL_X	LOCAL_X	3.113567624	0.000000000	3.113567624	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	3.113567624	0.000000000	3.113567624	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	x=>x~LOCAL_X@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
yches	1	f31r	Y+CH+E+S	24	1	Y+CH+E+S	1	Y+CH+E+S	Y+CH+E+S | Y+E+S | Y+LOCAL_C+E+S | Y+CH+S | Y+CH+E+O	2.825992577	0.000000000	2.825992577	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	2.825992577	0.000000000	2.825992577	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	y=>y~Y@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
ykeedar	1	f31r	Y+K+EE+D_ADDR+AR	81	1	Y+K+EE+D_ADDR+AR	1	Y+K+EE+D_ADDR+AR	Y+K+EE+D_ADDR+AR | Y+K+D_ADDR+AR | Y+K+EE+DA+R | Y+K+EE+DA+AR | Y+K+EE+D_ADDR+A_ADDR+R	3.398541098	0.639541033	2.759000065	BASE1[ydar+kee=>K+EE@INNER/INNER;n=5/6;p=0.785714;r=0.714286;b=0.613456] | BASE2[ykar+eed=>EE+D_ADDR@INNER/INNER;n=4/10;p=0.346154;r=0.666667;b=0.026085]	3.398541098	0.639541033	2.759000065	BASE1[ydar+kee=>K+EE@INNER/INNER;n=5/6;p=0.785714;r=0.714286;b=0.613456] | BASE2[ykar+eed=>EE+D_ADDR@INNER/INNER;n=4/10;p=0.346154;r=0.666667;b=0.026085]	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
ykeol	1	f66r	Y+K+E+OL	10	1	Y+K+E+OL	1	Y+K+E+OL	Y+K+E+OL | Y+K+E+O+L | Y+K+E+O+AL | Y+OL+K+E | Y+K+E+O+D_ADDR+L	1.950778790	1.570940034	0.379838756	BASE1[keol+y=>Y@LEFT/LEFT;n=54/59;p=0.886179;r=0.964286;b=0.944193] | BASE2[ykol+e=>E@INNER/INNER;n=78/117;p=0.633065;r=0.975000;b=0.626747]	1.950778790	1.570940034	0.379838756	BASE1[keol+y=>Y@LEFT/LEFT;n=54/59;p=0.886179;r=0.964286;b=0.944193] | BASE2[ykol+e=>E@INNER/INNER;n=78/117;p=0.633065;r=0.975000;b=0.626747]	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
ykesho	1	f66r	Y+K+E+SH+O	9	1	Y+K+E+SH+O	1	Y+K+E+SH+O	Y+K+E+SH+O | Y+K+E+O | Y+K+E+S_ADDR+O | Y+K+E+S_ADDR+SH+O | Y+K+E+S+O	3.130259407	0.000000000	3.130259407	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	3.130259407	0.000000000	3.130259407	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
ykoiin	1	f20v	Y+K+O+IIN	72	1	Y+K+O+IIN	1	Y+K+O+IIN	Y+K+O+IIN | Y+K+O+AIIN | Y+K+O+IIN+T | Y+K+O+AIN | Y+K+O+LOCAL_CHAR_I+IIN	2.603201584	0.000000000	2.603201584	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	2.603201584	0.000000000	2.603201584	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | iin=>iin~IIN@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
ykshedy	1	f66r	Y+K+SH+E+DY	47	1	Y+K+SH+E+DY	1	Y+K+SH+E+DY	Y+K+SH+E+DY | SH+E+DY | Y+K+SH+E+Y | SH+E+Y | Y+K+S+SH+E+DY	3.548544929	1.521462789	2.027082140	BASE1[kshedy+y=>Y@LEFT/LEFT;n=54/59;p=0.886179;r=0.964286;b=0.944193] | BASE2[yshedy+k=>K@INNER/INNER;n=30/45;p=0.616162;r=0.937500;b=0.577269]	3.548544929	1.521462789	2.027082140	BASE1[kshedy+y=>Y@LEFT/LEFT;n=54/59;p=0.886179;r=0.964286;b=0.944193] | BASE2[yshedy+k=>K@INNER/INNER;n=30/45;p=0.616162;r=0.937500;b=0.577269]	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
ypches	1	f66r	Y+P+CH+E+S	85	1	Y+P+CH+E+S	1	Y+P+CH+E+S	Y+P+CH+E+S | Y+P+E+S | Y+P+LOCAL_C+E+S | Y+P+CH+LOCAL_C+E+S | Y+P+CH+E+O	3.532390627	0.630544126	2.901846501	BASE1[ypch+es=>E+S@RIGHT/RIGHT;n=5/7;p=0.647059;r=0.714286;b=0.474773] | BASE2[ches+yp=>Y+P@LEFT/LEFT;n=2/4;p=0.454545;r=0.500000;b=0.155771]	3.532390627	0.630544126	2.901846501	BASE1[ypch+es=>E+S@RIGHT/RIGHT;n=5/7;p=0.647059;r=0.714286;b=0.474773] | BASE2[ches+yp=>Y+P@LEFT/LEFT;n=2/4;p=0.454545;r=0.500000;b=0.155771]	y=>y~Y@edit0+alias0.000 | p=>p~P@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
yshedair	1	f31r	Y+SH+E+D_ADDR+AIR	100	1	Y+SH+E+D_ADDR+AIR	1	Y+SH+E+D_ADDR+AIR	Y+SH+E+D_ADDR+AIR | Y+SH+E+AIR | SH+E+Y+AIR | SH+E+DY+AIR | SH+E+Y+D_ADDR+AIR	5.507691369	0.000000000	5.507691369	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	5.507691369	0.000000000	5.507691369	NO_TWO_DISTINCT_BASE_AND_EDIT_CHANNELS	y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000	GDT523_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__TWO_DISTINCT_OLD_BASES_MUST_POSITIVELY_SUPPORT_THE_SAME_CANDIDATE
