unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status
U555	ASTRO	f67r2	A1:G174	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	oaiin	AR135	ASTRO_OWNER_VALUE_135	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U556	ASTRO	f67r2	A1:G175	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	okol	AR136	ASTRO_OWNER_VALUE_136	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U557	ASTRO	f67r2	A1:G176	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ar	AR134	ASTRO_OWNER_VALUE_134	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U558	ASTRO	f67r2	A1:G177	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	olar	AR137	ASTRO_OWNER_VALUE_137	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U559	ASTRO	f67r2	A1:G178	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	AR133	ASTRO_OWNER_VALUE_133	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U560	ASTRO	f67r2	A1:G179	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	AR131	ASTRO_OWNER_VALUE_131	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U561	ASTRO	f67r2	A1:G180	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	AR125	ASTRO_OWNER_VALUE_125	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U562	ASTRO	f67r2	A1:G181	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	AR128	ASTRO_OWNER_VALUE_128	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	OWNER_PLUS_SURFACE_ASTRO_PASS
U563	ASTRO	f67r2	A1:G182	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	AR130	ASTRO_OWNER_VALUE_130	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U564	ASTRO	f67r2	A1:G183	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	AR126	ASTRO_OWNER_VALUE_126	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U565	ASTRO	f67r2	A1:G184	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	AR121	ASTRO_OWNER_VALUE_121	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U566	ASTRO	f67r2	A1:G185	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	AR129	ASTRO_OWNER_VALUE_129	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U567	ASTRO	f67r2	A1:G186	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	AR132	ASTRO_OWNER_VALUE_132	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U568	ASTRO	f67r2	A1:G187	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	AR127	ASTRO_OWNER_VALUE_127	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS
U569	ASTRO	f67r2	A1:G188	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	AR123	ASTRO_OWNER_VALUE_123	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U570	ASTRO	f67r2	A1:G189	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	AR122	ASTRO_OWNER_VALUE_122	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	OWNER_PLUS_SURFACE_ASTRO_PASS
U571	ASTRO	f67r2	A1:G190	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	AR124	ASTRO_OWNER_VALUE_124	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U572	ASTRO	f68r1	A2:G001	f68r1.1	A2_LEFT_PANEL_HEADER	shokchy	AR203	ASTRO_OWNER_VALUE_203	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U573	ASTRO	f68r1	A2:G002	f68r1.1	A2_LEFT_PANEL_HEADER	chteey	AR198	ASTRO_OWNER_VALUE_198	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U574	ASTRO	f68r1	A2:G003	f68r1.1	A2_LEFT_PANEL_HEADER	choteey	AR197	ASTRO_OWNER_VALUE_197	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U575	ASTRO	f68r1	A2:G004	f68r1.1	A2_LEFT_PANEL_HEADER	cphol	AR199	ASTRO_OWNER_VALUE_199	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	OWNER_PLUS_SURFACE_ASTRO_PASS
U576	ASTRO	f68r1	A2:G005	f68r1.1	A2_LEFT_PANEL_HEADER	cheor	AR195	ASTRO_OWNER_VALUE_195	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	OWNER_PLUS_SURFACE_ASTRO_PASS
U577	ASTRO	f68r1	A2:G006	f68r1.1	A2_LEFT_PANEL_HEADER	opcheeol	AR201	ASTRO_OWNER_VALUE_201	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	OWNER_PLUS_SURFACE_ASTRO_PASS
U578	ASTRO	f68r1	A2:G007	f68r1.1	A2_LEFT_PANEL_HEADER	otor	AR202	ASTRO_OWNER_VALUE_202	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U579	ASTRO	f68r1	A2:G008	f68r1.1	A2_LEFT_PANEL_HEADER	choctheeey	AR196	ASTRO_OWNER_VALUE_196	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U580	ASTRO	f68r1	A2:G009	f68r1.1	A2_LEFT_PANEL_HEADER	okchoal	AR200	ASTRO_OWNER_VALUE_200	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	OWNER_PLUS_SURFACE_ASTRO_PASS
U581	ASTRO	f68r1	A2:G010	f68r1.2	A2_MIDDLE_PANEL_HEADER	tochso	AR211	ASTRO_OWNER_VALUE_211	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U582	ASTRO	f68r1	A2:G011	f68r1.2	A2_MIDDLE_PANEL_HEADER	otchl	AR209	ASTRO_OWNER_VALUE_209	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	OWNER_PLUS_SURFACE_ASTRO_PASS
U583	ASTRO	f68r1	A2:G012	f68r1.2	A2_MIDDLE_PANEL_HEADER	qokeeedy	AR210	ASTRO_OWNER_VALUE_210	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U584	ASTRO	f68r1	A2:G013	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheey	AR205	ASTRO_OWNER_VALUE_205	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U585	ASTRO	f68r1	A2:G014	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheeteey	AR204	ASTRO_OWNER_VALUE_204	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U586	ASTRO	f68r1	A2:G015	f68r1.2	A2_MIDDLE_PANEL_HEADER	yteody	AR212	ASTRO_OWNER_VALUE_212	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U587	ASTRO	f68r1	A2:G016	f68r1.2	A2_MIDDLE_PANEL_HEADER	chpor	AR208	ASTRO_OWNER_VALUE_208	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	OWNER_PLUS_SURFACE_ASTRO_PASS
U588	ASTRO	f68r1	A2:G017	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheokorchey	AR206	ASTRO_OWNER_VALUE_206	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	OWNER_PLUS_SURFACE_ASTRO_PASS
U589	ASTRO	f68r1	A2:G018	f68r1.2	A2_MIDDLE_PANEL_HEADER	chod	AR207	ASTRO_OWNER_VALUE_207	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U590	ASTRO	f68r1	A2:G019	f68r1.3	A2_RIGHT_PANEL_HEADER	ykor	AR225	ASTRO_OWNER_VALUE_225	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS
U591	ASTRO	f68r1	A2:G020	f68r1.3	A2_RIGHT_PANEL_HEADER	shey	AR224	ASTRO_OWNER_VALUE_224	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U592	ASTRO	f68r1	A2:G021	f68r1.3	A2_RIGHT_PANEL_HEADER	qocheey	AR222	ASTRO_OWNER_VALUE_222	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	OWNER_PLUS_SURFACE_ASTRO_PASS
U593	ASTRO	f68r1	A2:G022	f68r1.3	A2_RIGHT_PANEL_HEADER	chokal	AR218	ASTRO_OWNER_VALUE_218	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	OWNER_PLUS_SURFACE_ASTRO_PASS
U594	ASTRO	f68r1	A2:G023	f68r1.3	A2_RIGHT_PANEL_HEADER	okeey	AR221	ASTRO_OWNER_VALUE_221	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U595	ASTRO	f68r1	A2:G024	f68r1.3	A2_RIGHT_PANEL_HEADER	ror	AR223	ASTRO_OWNER_VALUE_223	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	OWNER_PLUS_SURFACE_ASTRO_PASS
U596	ASTRO	f68r1	A2:G025	f68r1.3	A2_RIGHT_PANEL_HEADER	eckhear	AR220	ASTRO_OWNER_VALUE_220	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	OWNER_PLUS_SURFACE_ASTRO_PASS
U597	ASTRO	f68r1	A2:G026	f68r1.3	A2_RIGHT_PANEL_HEADER	daram	AR219	ASTRO_OWNER_VALUE_219	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	OWNER_PLUS_SURFACE_ASTRO_PASS
U598	ASTRO	f68r1	A2:G027	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor	AR213	ASTRO_OWNER_VALUE_213	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	OWNER_PLUS_SURFACE_ASTRO_PASS
U599	ASTRO	f68r1	A2:G028	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	okaiiin	AR214	ASTRO_OWNER_VALUE_214	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	OWNER_PLUS_SURFACE_ASTRO_PASS
U600	ASTRO	f68r1	A2:G029	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	AR215	ASTRO_OWNER_VALUE_215	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	OWNER_PLUS_SURFACE_ASTRO_PASS
U601	ASTRO	f68r1	A2:G030	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	AR216	ASTRO_OWNER_VALUE_216	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U602	ASTRO	f68r1	A2:G031	f68r1.7	A2_MULTIPANEL_HEADER_FRAGMENT_07	chkchykoly	AR217	ASTRO_OWNER_VALUE_217	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U603	ASTRO	f68r1	A2:G032	f68r1.8	A2_CENTRE_KEY_UNRESOLVED	okodaly	AR194	ASTRO_OWNER_VALUE_194	Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U604	ASTRO	f68r1	A2:G033	f68r1.9	A2_STAR_STATION_01	odchecthy	AR226	ASTRO_OWNER_VALUE_226	A2_STAR_STATION_01: feste abgeleitete Bedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS
U605	ASTRO	f68r1	A2:G034	f68r1.10	A2_STAR_STATION_02	otcheody	AR227	ASTRO_OWNER_VALUE_227	Sternplatz A2_STAR_STATION_02: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U606	ASTRO	f68r1	A2:G035	f68r1.11	A2_STAR_STATION_03	okoaly	AR228	ASTRO_OWNER_VALUE_228	Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U607	ASTRO	f68r1	A2:G036	f68r1.12	A2_STAR_STATION_04	chocfhy	AR229	ASTRO_OWNER_VALUE_229	Sternplatz A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U608	ASTRO	f68r1	A2:G037	f68r1.13	A2_STAR_STATION_05	octhey	AR230	ASTRO_OWNER_VALUE_230	A2_STAR_STATION_05: ausgewählte Grundbedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS
U609	ASTRO	f68r1	A2:G038	f68r1.14	A2_STAR_STATION_06	otshey	AR231	ASTRO_OWNER_VALUE_231	Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U610	ASTRO	f68r1	A2:G039	f68r1.15	A2_STAR_STATION_07	otydy	AR232	ASTRO_OWNER_VALUE_232	Sternplatz A2_STAR_STATION_07: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U611	ASTRO	f68r1	A2:G040	f68r1.16	A2_STAR_STATION_08	okear	AR233	ASTRO_OWNER_VALUE_233	Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	OWNER_PLUS_SURFACE_ASTRO_PASS
U612	ASTRO	f68r1	A2:G041	f68r1.17	A2_STAR_STATION_09	cphocthy	AR234	ASTRO_OWNER_VALUE_234	Sternplatz A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U613	ASTRO	f68r1	A2:G042	f68r1.18	A2_STAR_STATION_10	ytchody	AR235	ASTRO_OWNER_VALUE_235	Sternplatz A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U614	ASTRO	f68r1	A2:G043	f68r1.19	A2_STAR_STATION_11	otys	AR236	ASTRO_OWNER_VALUE_236	Sternplatz A2_STAR_STATION_11: Teilsektor oder Untereintrag; lokaler Namensrest o/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U615	ASTRO	f68r1	A2:G044	f68r1.20	A2_STAR_STATION_12	olor	AR237	ASTRO_OWNER_VALUE_237	Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U616	ASTRO	f68r1	A2:G045	f68r1.21	A2_STAR_STATION_13	ockhy	AR238	ASTRO_OWNER_VALUE_238	Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U617	ASTRO	f68r1	A2:G046	f68r1.22	A2_STAR_STATION_14	ofcheor	AR239	ASTRO_OWNER_VALUE_239	Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.	OWNER_PLUS_SURFACE_ASTRO_PASS
U618	ASTRO	f68r1	A2:G047	f68r1.23	A2_STAR_STATION_15	otchdy	AR240	ASTRO_OWNER_VALUE_240	Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U619	ASTRO	f68r1	A2:G048	f68r1.24	A2_STAR_STATION_16	otykchs	AR241	ASTRO_OWNER_VALUE_241	Sternplatz A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U620	ASTRO	f68r1	A2:G049	f68r1.25	A2_STAR_STATION_17	otol	AR242	ASTRO_OWNER_VALUE_242	Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U621	ASTRO	f68r1	A2:G050	f68r1.26	A2_STAR_STATION_18	otor	AR243	ASTRO_OWNER_VALUE_243	Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U622	ASTRO	f68r1	A2:G051	f68r1.27	A2_STAR_STATION_19	oiinar	AR244	ASTRO_OWNER_VALUE_244	Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U623	ASTRO	f68r1	A2:G052	f68r1.28	A2_STAR_STATION_20	okoldy	AR245	ASTRO_OWNER_VALUE_245	Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U624	ASTRO	f68r1	A2:G053	f68r1.29	A2_STAR_STATION_21	ykchdy	AR246	ASTRO_OWNER_VALUE_246	Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U625	ASTRO	f68r1	A2:G054	f68r1.30	A2_STAR_STATION_22	oeeody	AR247	ASTRO_OWNER_VALUE_247	Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U626	ASTRO	f68r1	A2:G055	f68r1.31	A2_STAR_STATION_23	ocphy	AR248	ASTRO_OWNER_VALUE_248	A2_STAR_STATION_23: Grundauswahl.	OWNER_PLUS_SURFACE_ASTRO_PASS
U627	ASTRO	f68r1	A2:G056	f68r1.32	A2_STAR_STATION_24	okeeodal	AR249	ASTRO_OWNER_VALUE_249	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS
U628	ASTRO	f68r1	A2:G057	f68r1.33	A2_STAR_STATION_25	okshor	AR250	ASTRO_OWNER_VALUE_250	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U629	ASTRO	f68r1	A2:G058	f68r1.34	A2_STAR_STATION_26	osdaiin	AR251	ASTRO_OWNER_VALUE_251	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	OWNER_PLUS_SURFACE_ASTRO_PASS
U630	ASTRO	f68r1	A2:G059	f68r1.35	A2_STAR_STATION_27	otochedy	AR252	ASTRO_OWNER_VALUE_252	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U631	ASTRO	f68r1	A2:G060	f68r1.36	A2_STAR_STATION_28	dolchedy	AR253	ASTRO_OWNER_VALUE_253	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U632	ASTRO	f68r1	A2:G061	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oky	AR191	ASTRO_OWNER_VALUE_191	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U633	ASTRO	f68r1	A2:G062	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	okchdy	AR190	ASTRO_OWNER_VALUE_190	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U634	ASTRO	f68r1	A2:G063	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	okardy	AR189	ASTRO_OWNER_VALUE_189	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U635	ASTRO	f68r1	A2:G064	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	qear	AR193	ASTRO_OWNER_VALUE_193	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	OWNER_PLUS_SURFACE_ASTRO_PASS
U636	ASTRO	f68r1	A2:G065	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oygy	AR192	ASTRO_OWNER_VALUE_192	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	OWNER_PLUS_SURFACE_ASTRO_PASS
U637	ASTRO	f69v	A3:G001	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dair	AR297	ASTRO_OWNER_VALUE_297	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U638	ASTRO	f69v	A3:G002	f69v.1	A3_LEFT_WHEEL_RING_TEXT	cheyky	AR292	ASTRO_OWNER_VALUE_292	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	OWNER_PLUS_SURFACE_ASTRO_PASS
U639	ASTRO	f69v	A3:G003	f69v.1	A3_LEFT_WHEEL_RING_TEXT	otaza	AR313	ASTRO_OWNER_VALUE_313	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	OWNER_PLUS_SURFACE_ASTRO_PASS
U640	ASTRO	f69v	A3:G004	f69v.1	A3_LEFT_WHEEL_RING_TEXT	sar	AR317	ASTRO_OWNER_VALUE_317	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
