gap_ordinal	host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	primary_governor_key	anchor_event_id	action_slot_id	action_root	gdt584_rule_id	cut_ordinal_in_statement	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	typing_card_id	baseline_typing_card_id	reference_scope_card_id	selection_route	baseline_selection_route	source_pointer	baseline_source_pointer	source_distance_hosts	skipped_incompatible_candidate_count	q_right_station_suppressed_unique_source_count	q_right_station_suppressed_source_pointers	q_right_station_suppressed_tier_check_count	input_role	aiin_substrate_object_class	aiin_substrate_object_lemma_de	aiin_substrate_source_pointer	aiin_substrate_selection_route	aiin_substrate_reference_mode	aiin_consecutive_quantity	aiin_substrate_override_id	aiin_substrate_override_reason_de	reference_mode	baseline_object_class	baseline_object_lemma_de	object_class	object_lemma_de	grammatical_gender	determiner_de	rendered_object_np_de	gdt584_upstream_clause_de	gdt599_completed_clause_de	clause_changed	manual_override_id	manual_override_reason_de	renderer_policy	manual_clause_polish_id	q_result_transition	state_commit_object_class	state_commit_object_lemma_de	state_commit_channel	default_is_replaceable	guard
24	1761	G407-S086	3	f75r	BIOLOGICAL	ACTION:G407-E1462@1:CH	G407-E1462	RUNNING:G407-E1462@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E1462@2:K	ACTION:G407-E1462@2:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
25	1762	G407-S086	4	f75r	BIOLOGICAL	ACTION:G407-E1462@2:K	G407-E1462	RUNNING:G407-E1462@2	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1462@2:K	ACTION:G407-E1462@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz auf Grad I zu	Führe den Stationsansatz auf Grad I zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
26	1763	G407-S086	5	f75r	BIOLOGICAL	ACTION:G407-E1463@1:R	G407-E1463	RUNNING:G407-E1463@1	R	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1463@1:R	ACTION:G407-E1463@1:R	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Kennzeichne oder prüfe die Anwendungsportion	Kennzeichne oder prüfe die Anwendungsportion	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
27	1766	G407-S086	8	f75r	BIOLOGICAL	ACTION:G407-E1466@2:SH	G407-E1466	RUNNING:G407-E1466@2	SH	SH_REST_HOLD	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E1463@1:R	ACTION:G407-E1463@1:R	3	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	dieselbe	dieselbe Anwendungsportion	Halte den Zustand	Halte dieselbe Anwendungsportion	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
28	1769	G407-S087	1	f75r	BIOLOGICAL	ACTION:G407-E1467@1:OK	G407-E1467	RUNNING:G407-E1467@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1467@1:OK	ACTION:G407-E1467@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz auf Grad II vor	Beschicke oder bereite den Stationsansatz auf Grad II vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
29	1770	G407-S087	2	f75r	BIOLOGICAL	ACTION:G407-E1468@1:OK	G407-E1468	RUNNING:G407-E1468@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1468@1:OK	ACTION:G407-E1468@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz vor	Beschicke oder bereite den Stationsansatz vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
30	1771	G407-S087	3	f75r	BIOLOGICAL	ACTION:G407-E1469@1:P	G407-E1469	RUNNING:G407-E1469@1	P	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1469@1:P	ACTION:G407-E1469@1:P	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Wende den Stationsansatz an	Wende den Stationsansatz an	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
31	1772	G407-S087	4	f75r	BIOLOGICAL	ACTION:G407-E1469@3:K	G407-E1469	RUNNING:G407-E1469@3	K	GDT582_RETAINED_NON_TARGET	0	1	OR	Becken- oder Körpereinheit	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1469@3:K	ACTION:G407-E1469@3:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	UNIT	Becken- oder Körpereinheit	UNIT	Becken- oder Körpereinheit	FEMININE	die	die Becken- oder Körpereinheit	Führe die Becken- oder Körpereinheit auf Grad II zu	Führe die Becken- oder Körpereinheit auf Grad II zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	UNIT	Becken- oder Körpereinheit	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
32	1774	G407-S087	6	f75r	BIOLOGICAL	ACTION:G407-E1470@2:K	G407-E1470	RUNNING:G407-E1470@2	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1470@2:K	ACTION:G407-E1470@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz an der Stations-Arbeitsstelle und von der Ausgangsstation oder aus dem Ausgangsbecken zu	Führe den Stationsansatz an der Stations-Arbeitsstelle und von der Ausgangsstation oder aus dem Ausgangsbecken zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
33	1775	G407-S087	7	f75r	BIOLOGICAL	ACTION:G407-E1472@1:OK	G407-E1472	RUNNING:G407-E1472@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1472@1:OK	ACTION:G407-E1472@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz auf Grad I vor	Beschicke oder bereite den Stationsansatz auf Grad I vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
34	1776	G407-S087	8	f75r	BIOLOGICAL	ACTION:G407-E1473@1:OK	G407-E1473	RUNNING:G407-E1473@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1473@1:OK	ACTION:G407-E1473@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
35	1777	G407-S087	9	f75r	BIOLOGICAL	ACTION:G407-E1474@1:CH	G407-E1474	RUNNING:G407-E1474@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E1474@3:T	ACTION:G407-E1474@3:T	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
36	1778	G407-S087	10	f75r	BIOLOGICAL	ACTION:G407-E1474@2:CH	G407-E1474	RUNNING:G407-E1474@2	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E1474@3:T	ACTION:G407-E1474@3:T	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
37	1780	G407-S087	12	f75r	BIOLOGICAL	ACTION:G407-E1475@1:OK	G407-E1475	RUNNING:G407-E1475@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E1474@3:T	ACTION:G407-E1474@3:T	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad II vor	Beschicke oder bereite denselben Stationsansatz auf Grad II vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
38	1782	G407-S088	1	f75r	BIOLOGICAL	ACTION:G407-E1476@1:OK	G407-E1476	RUNNING:G407-E1476@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1476@1:OK	ACTION:G407-E1476@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz vor	Beschicke oder bereite den Stationsansatz vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
39	1783	G407-S088	2	f75r	BIOLOGICAL	ACTION:G407-E1477@1:P	G407-E1477	RUNNING:G407-E1477@1	P	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E1476@1:OK	ACTION:G407-E1476@1:OK	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Wende an	Setze denselben Stationsansatz ein	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
40	1786	G407-S089	1	f75r	BIOLOGICAL	ACTION:G407-E1478@1:OK	G407-E1478	RUNNING:G407-E1478@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T07_ROOT_DEFAULT	T07_ROOT_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	ROOT_DEFAULT	ROOT_DEFAULT	DEFAULT:OK:STATION	DEFAULT:OK:STATION	0	1	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite vor	Beschicke oder bereite den Stationsansatz vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
41	1787	G407-S089	2	f75r	BIOLOGICAL	ACTION:G407-E1478@2:SH	G407-E1478	RUNNING:G407-E1478@2	SH	SH_REST_HOLD	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E1478@1:OK	ACTION:G407-E1478@1:OK	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Halte den Zustand	Halte denselben Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
42	1791	G407-S090	3	f75r	BIOLOGICAL	ACTION:G407-E1481@1:OK	G407-E1481	RUNNING:G407-E1481@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1481@1:OK	ACTION:G407-E1481@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung vor	Beschicke oder bereite den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
43	1794	G407-S090	6	f75r	BIOLOGICAL	ACTION:G407-E1485@1:OK	G407-E1485	RUNNING:G407-E1485@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1485@1:OK	ACTION:G407-E1485@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz vor	Beschicke oder bereite den Stationsansatz vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
44	1796	G407-S090	8	f75r	BIOLOGICAL	ACTION:G407-E1488@1:OK	G407-E1488	RUNNING:G407-E1488@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E1486@1:S	ACTION:G407-E1486@1:S	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite von der Ausgangsstation oder aus dem Ausgangsbecken vor	Beschicke oder bereite denselben Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
45	1799	G407-S091	2	f75r	BIOLOGICAL	ACTION:G407-E1489@4:CH	G407-E1489	RUNNING:G407-E1489@4	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E1489@5:K	ACTION:G407-E1489@5:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
46	1800	G407-S091	3	f75r	BIOLOGICAL	ACTION:G407-E1489@5:K	G407-E1489	RUNNING:G407-E1489@5	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1489@5:K	ACTION:G407-E1489@5:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz zu	Führe den Stationsansatz zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
47	1801	G407-S091	4	f75r	BIOLOGICAL	ACTION:G407-E1490@1:OK	G407-E1490	RUNNING:G407-E1490@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E1490@1:OK	ACTION:G407-E1490@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
