statement_id	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	source_class	literal_owner_card_exemplar_layer	complete_concrete_operational_statement	frozen_v72_technical_paraphrase	strongest_medical_rival	strongest_iconographic_or_formal_rival	repair_cost_0_4	repair_reason	line_crossing	contact_direction_constraint	hardest_contradiction	semantic_ceiling
B3-S028	B3	f83r	F101	2	293|294	F101=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F101:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F101=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E293[CARD=TEMPERIEREN?] > E294[CARD=SPÜLEN?]	Halte den Arbeitsbereich der Station „unteres f83r-Hauptpaar am gemeinsamen Bogen“ für das eingetragene Intervall handwarm und notiere danach den lokalen Zustand. Spüle den örtlichen Arbeitsbereich der Station „unteres f83r-Hauptpaar am gemeinsamen Bogen“ einmal und streiche nur diesen Feldposten als abgeschlossen; erzeuge keinen Weiterfluss.	Fortschreibe Buchung `B3-S028` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B3-S028:ACTION_TEMPER_01` ein; schließe den lokalen Spül-/Endposten `B3-S028:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T013`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: zwei Figuren unter Regenbogen- oder Himmelsband.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.20	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S029	B3	f83r	F102	3	295|296|297	F102=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F102:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F102=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E295[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E296[EXEMPLAR_VALUE_UNKNOWN] > E297[CARD=SPÜLEN?]	Markiere den aktuellen B3-Arbeitszettel als zur Station „unteres f83r-Hauptpaar am gemeinsamen Bogen“ gehörig; ergänze dadurch keine physische Leitung. Schließe den Doppelposten, ohne einen Rücklauf zum Randstapel zu buchen. Spüle den örtlichen Arbeitsbereich der Station „unteres f83r-Hauptpaar am gemeinsamen Bogen“ einmal und streiche nur diesen Feldposten als abgeschlossen; erzeuge keinen Weiterfluss.	Fortschreibe Buchung `B3-S029` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: verknüpfe den laufenden Recordposten `B3:I003` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt; schließe den lokalen Spül-/Endposten `B3-S029:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: zwei Figuren unter Regenbogen- oder Himmelsband.	1	mehrere formale Expansionen	NO:f83r.20	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S030	B3	f83r	F103|F104	4	298|299|300|301	F103=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR > F104=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F103:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F104:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	LOCAL_ACTION_OR_CONDITION_ENTRY	OWNER[F103=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR > F104=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E298[CARD=ANWENDEN?] > E299[CARD=MASS?] > E300[EXEMPLAR_VALUE_UNKNOWN] > E301[EXEMPLAR_VALUE_UNKNOWN]	Führe am eingetragenen Platz der Station „unteres f83r-Hauptpaar am gemeinsamen Bogen“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab. Trage an der Station „unteres f83r-Hauptpaar am gemeinsamen Bogen“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B3. Prüfe den Bogenkontakt an beiden Enden und notiere nur Kontakt vorhanden oder offen. Markiere den im Exemplar bezeichneten Platz innerhalb des Paars als aktuellen Bedienposten.	Fortschreibe Buchung `B3-S030` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S030:ACTION_APPLY_01` am aktuellen Besitzer aus; trage den Masterwert `B3-S030:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: zwei Figuren unter Regenbogen- oder Himmelsband.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S031	B3	f83r	F105	1	302	F105=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F105:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F105=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E302[EXEMPLAR_VALUE_UNKNOWN]	Schließe den Doppelposten, ohne einen Rücklauf zum Randstapel zu buchen.	Fortschreibe Buchung `B3-S031` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S031` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T014`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: zwei Figuren unter Regenbogen- oder Himmelsband.	2	vollständiger Quellenwert exemplar-only	NO:f83r.22	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S032	B3	f83r	F106	5	303|304|305|306|307	F106=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F106:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F106=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E303[EXEMPLAR_VALUE_UNKNOWN] > E304[EXEMPLAR_VALUE_UNKNOWN] > E305[EXEMPLAR_VALUE_UNKNOWN] > E306[EXEMPLAR_VALUE_UNKNOWN] > E307[EXEMPLAR_VALUE_UNKNOWN]	Vergleiche die Zustände beider Seiten des sichtbaren Bogens, ohne Quelle und Senke zu bestimmen. Reinige beide Figurenplätze des Hauptpaars als gleichrangige lokale Posten. Lege an beiden Seiten gleiche Arbeitsgefäße oder Tücher für den Paarvergleich bereit. Prüfe den Bogenkontakt an beiden Enden und notiere nur Kontakt vorhanden oder offen. Markiere den im Exemplar bezeichneten Platz innerhalb des Paars als aktuellen Bedienposten.	Fortschreibe Buchung `B3-S032` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S032` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T015`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T015`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: zwei Figuren unter Regenbogen- oder Himmelsband.	2	vollständiger Quellenwert exemplar-only	NO:f83r.22	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S033	B3	f83r	F107	1	308	F107=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F107:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F107=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E308[EXEMPLAR_VALUE_UNKNOWN]	Schließe den Doppelposten, ohne einen Rücklauf zum Randstapel zu buchen.	Fortschreibe Buchung `B3-S033` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S033` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T015`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T015`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: zwei Figuren unter Regenbogen- oder Himmelsband.	2	vollständiger Quellenwert exemplar-only	NO:f83r.22	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S034	B3	f83r	F108	6	309|310|311|312|313|314	F108=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F108:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> RESET_AT_RECORD_END	LOCAL_STATE_RELEASE_ENTRY	OWNER[F108=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E309[EXEMPLAR_VALUE_UNKNOWN] > E310[CARD=BEREIT?] > E311[EXEMPLAR_VALUE_UNKNOWN] > E312[EXEMPLAR_VALUE_UNKNOWN] > E313[EXEMPLAR_VALUE_UNKNOWN] > E314[EXEMPLAR_VALUE_UNKNOWN]	Vergleiche die Zustände beider Seiten des sichtbaren Bogens, ohne Quelle und Senke zu bestimmen. Prüfe an der Station „unteres f83r-Hauptpaar am gemeinsamen Bogen“ die im Exemplar bezeichnete Freigabebedingung und öffne erst dann den lokalen Bedienposten. Lege an beiden Seiten gleiche Arbeitsgefäße oder Tücher für den Paarvergleich bereit. Prüfe den Bogenkontakt an beiden Enden und notiere nur Kontakt vorhanden oder offen. Markiere den im Exemplar bezeichneten Platz innerhalb des Paars als aktuellen Bedienposten. Schließe den Doppelposten, ohne einen Rücklauf zum Randstapel zu buchen.	Fortschreibe Buchung `B3-S034` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: prüfe den im Master bezeichneten Freigabezustand `B3-S034:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I004`, TARGET `B3:T016`, PREVIOUS `B3:I003`.	MEDICAL_RIVAL: paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: zwei Figuren unter Regenbogen- oder Himmelsband.	1	mehrere formale Expansionen	NO:f83r.24	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S001	B4	f83r	F109	1	315	F109=DIRECT_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	RESET_RECORD -> SET_DIRECT_OWNER[F109:DIRECT_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F109=DIRECT_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E315[EXEMPLAR_VALUE_UNKNOWN]	Eröffne im B4-Record einen neuen Paarvergleich für beide Seiten des sichtbaren Bogens.	Eröffne Buchung `B4-S001` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I001` und gegebenenfalls Ziel `B4-S001:TARGET_UNSET`. Endstand nur in B4: ACTIVE `B4:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	2	vollständiger Quellenwert exemplar-only	NO:f83r.25	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S002	B4	f83r	F110	3	316|317|318	F110=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F110:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F110=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E316[EXEMPLAR_VALUE_UNKNOWN] > E317[CARD=TEMPERIEREN?] > E318[CARD=SPÜLEN?]	Prüfe beide Bogenenden auf Kontakt und halte ihre Betriebsrichtung unbestimmt. Halte den Arbeitsbereich der Station „f83r-Hauptpaar als eigener B4-Record“ für das eingetragene Intervall handwarm und notiere danach den lokalen Zustand. Spüle den örtlichen Arbeitsbereich der Station „f83r-Hauptpaar als eigener B4-Record“ einmal und streiche nur diesen Feldposten als abgeschlossen; erzeuge keinen Weiterfluss.	Fortschreibe Buchung `B4-S002` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B4-S002:ACTION_TEMPER_01` ein; schließe den lokalen Spül-/Endposten `B4-S002:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B4: ACTIVE `B4:I001`, TARGET `B4:T001`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	1	mehrere formale Expansionen	NO:f83r.25	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S003	B4	f83r	F111|F112	7	319|320|321|322|323|324|325	F111=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR > F112=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F111:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F112:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	LOCAL_ACTION_OR_CONDITION_ENTRY	OWNER[F111=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR > F112=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E319[EXEMPLAR_VALUE_UNKNOWN] > E320[EXEMPLAR_VALUE_UNKNOWN] > E321[CARD=ANTEIL?] > E322[CARD=TEMPERIEREN?] > E323[CARD=ANWENDEN?] > E324[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E325[EXEMPLAR_VALUE_UNKNOWN]	Notiere den Zustandsunterschied der zwei Paarplätze. Schließe den aktuellen Paarposten vor dem Wechsel zu einem Unterlauf. Wähle innerhalb der Station „f83r-Hauptpaar als eigener B4-Record“ genau den im Exemplar bezeichneten Figuren-, Gefäß- oder Anschlussteil als lokalen SOURCE-Posten. Halte den Arbeitsbereich der Station „f83r-Hauptpaar als eigener B4-Record“ für das eingetragene Intervall handwarm und notiere danach den lokalen Zustand. Führe am eingetragenen Platz der Station „f83r-Hauptpaar als eigener B4-Record“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab. Markiere den aktuellen B4-Arbeitszettel als zur Station „f83r-Hauptpaar als eigener B4-Record“ gehörig; ergänze dadurch keine physische Leitung. Notiere den Zustandsunterschied der zwei Paarplätze.	Fortschreibe Buchung `B4-S003` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: wähle den im Master bezeichneten Teilposten `B4-S003:SELECT_PART_01` des sichtbaren Besitzers; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B4-S003:ACTION_TEMPER_01` ein; führe die exemplarisch bestimmte örtliche Stationshandlung `B4-S003:ACTION_APPLY_01` am aktuellen Besitzer aus; verknüpfe den laufenden Recordposten `B4:I002` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I002`, TARGET `B4:T002`, PREVIOUS `B4:I001`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S004	B4	f83r	F113	1	326	F113=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F113:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F113=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E326[EXEMPLAR_VALUE_UNKNOWN]	Schließe den aktuellen Paarposten vor dem Wechsel zu einem Unterlauf.	Fortschreibe Buchung `B4-S004` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S004` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I002` und gegebenenfalls Ziel `B4:T002`. Endstand nur in B4: ACTIVE `B4:I002`, TARGET `B4:T002`, PREVIOUS `B4:I001`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	2	vollständiger Quellenwert exemplar-only	NO:f83r.26	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S005	B4	f83r	F114	3	327|328|329	F114=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F114:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F114=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E327[EXEMPLAR_VALUE_UNKNOWN] > E328[EXEMPLAR_VALUE_UNKNOWN] > E329[EXEMPLAR_VALUE_UNKNOWN]	Eröffne im B4-Record einen neuen Paarvergleich für beide Seiten des sichtbaren Bogens. Prüfe beide Bogenenden auf Kontakt und halte ihre Betriebsrichtung unbestimmt. Reinige den im Exemplar gewählten Figurenplatz des Paars.	Fortschreibe Buchung `B4-S005` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S005` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T003`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T003`, PREVIOUS `B4:I002`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	2	vollständiger Quellenwert exemplar-only	NO:f83r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S006	B4	f83r	F115	1	330	F115=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F115:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F115=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E330[EXEMPLAR_VALUE_UNKNOWN]	Lege für beide Seiten gleiche lokale Arbeitsmittel bereit.	Fortschreibe Buchung `B4-S006` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S006` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T004`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T004`, PREVIOUS `B4:I002`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	2	vollständiger Quellenwert exemplar-only	NO:f83r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S007	B4	f83r	F116	1	331	F116=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F116:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F116=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E331[EXEMPLAR_VALUE_UNKNOWN]	Notiere den Zustandsunterschied der zwei Paarplätze.	Fortschreibe Buchung `B4-S007` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S007` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T005`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T005`, PREVIOUS `B4:I002`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	2	vollständiger Quellenwert exemplar-only	NO:f83r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S008	B4	f83r	F117	4	332|333|334|335	F117=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F117:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F117=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E332[CARD=MASS?] > E333[EXEMPLAR_VALUE_UNKNOWN] > E334[EXEMPLAR_VALUE_UNKNOWN] > E335[CARD=SPÜLEN?]	Trage an der Station „f83r-Hauptpaar als eigener B4-Record“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B4. Eröffne im B4-Record einen neuen Paarvergleich für beide Seiten des sichtbaren Bogens. Prüfe beide Bogenenden auf Kontakt und halte ihre Betriebsrichtung unbestimmt. Spüle den örtlichen Arbeitsbereich der Station „f83r-Hauptpaar als eigener B4-Record“ einmal und streiche nur diesen Feldposten als abgeschlossen; erzeuge keinen Weiterfluss.	Fortschreibe Buchung `B4-S008` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: trage den Masterwert `B4-S008:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen Spül-/Endposten `B4-S008:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	1	mehrere formale Expansionen	NO:f83r.28	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S009	B4	f83r	F118	1	336	F118=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F118:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F118=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E336[EXEMPLAR_VALUE_UNKNOWN]	Lege für beide Seiten gleiche lokale Arbeitsmittel bereit.	Fortschreibe Buchung `B4-S009` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S009` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I004` und gegebenenfalls Ziel `B4:T007`. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	2	vollständiger Quellenwert exemplar-only	NO:f83r.28	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
