event_serial	page	locus	record_unit_id	field_id	statement_id	event_ordinal_in_field	joint_tuple_id	surface_display_only	formal_formula_opaque	terminal_status	parse_status	selected_exact_mnemonic	strict_formal_prompt	event_template	literal_exact_card_formal_exemplar_layer	local_owner_status	local_visible_or_inherited_owner	owner_gloss_not_translation	incoming_contact_and_reset	concrete_german_operational_default	operational_register_effect	source_class	operational_default_confidence	strongest_medical_rival	strongest_iconographic_or_formal_rival	contact_direction_constraint	hardest_contradiction	semantic_ceiling
154	f81v	f81v.24	B1	F038	B1-S016	3	dcda95c81a5460feb191	qol	FRAME_O(LINK)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	E154:[TUPLE:dcda95c81a5460feb191;SURFACE_DISPLAY_ONLY:qol;FORMULA:FRAME_O(LINK);CARD:UNKNOWN;PROMPT:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TEMPLATE:LINK_ACTIVE;FROZEN_V72_SEGMENT:FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Markiere den aktuellen B1-Arbeitszettel als zur Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ gehörig; ergänze dadurch keine physische Leitung.	ACTIVE_LEDGER:=LINK(ACTIVE_LEDGER,LOCAL_OWNER);NO_PHYSICAL_EDGE_CREATED	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
155	f81v	f81v.24	B1	F038	B1-S016	4	bc4f1f5c006c74a4d26d	cheedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E155:[TUPLE:bc4f1f5c006c74a4d26d;SURFACE_DISPLAY_ONLY:cheedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
156	f81v	f81v.24	B1	F039	B1-S017	1	dd0ecaf5e27d81befffc	sal	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_EXACT	ZIEL?	NONE	TARGET_ASSIGN	E156:[TUPLE:dd0ecaf5e27d81befffc;SURFACE_DISPLAY_ONLY:sal;FORMULA:OPAQUE_PAYLOAD;CARD:ZIEL?;PROMPT:NONE;TEMPLATE:TARGET_ASSIGN;FROZEN_V72_SEGMENT:CARD=ZIEL?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Setze an der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert.	TARGET:=EXEMPLAR_LOCAL_POST	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
157	f81v	f81v.24	B1	F039	B1-S017	2	a06244ef1f2b37ca44c1	teol	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E157:[TUPLE:a06244ef1f2b37ca44c1;SURFACE_DISPLAY_ONLY:teol;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
158	f81v	f81v.24	B1	F039	B1-S017	3	d225b7a7b95da7aee437	dchdy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E158:[TUPLE:d225b7a7b95da7aee437;SURFACE_DISPLAY_ONLY:dchdy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Lege für den bezeichneten Platz ein sauberes Tuch und ein Arbeitsgefäß bereit.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
159	f81v	f81v.24	B1	F040	B1-S018	1	b38d70daefd663d74625	ly	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E159:[TUPLE:b38d70daefd663d74625;SURFACE_DISPLAY_ONLY:ly;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
160	f81v	f81v.27	B1	F041	B1-S018	1	74c76d589d44120f647b	dsheol	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E160:[TUPLE:74c76d589d44120f647b;SURFACE_DISPLAY_ONLY:dsheol;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Erneuere die am Platz verbrauchte Wassermenge aus einem unbebilderten Vorrat.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
161	f81v	f81v.27	B1	F041	B1-S018	2	2c82523794dcb7d2b343	oiiin	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E161:[TUPLE:2c82523794dcb7d2b343;SURFACE_DISPLAY_ONLY:oiiin;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
162	f81v	f81v.27	B1	F041	B1-S018	3	3b70942557b3a40e8030	olkeedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E162:[TUPLE:3b70942557b3a40e8030;SURFACE_DISPLAY_ONLY:olkeedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Prüfe den gemeinsamen Wasserstand an der grünen Einfassung und markiere den örtlichen Sollstrich.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
163	f81v	f81v.27	B1	F042	B1-S019	1	bc4f1f5c006c74a4d26d	tedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E163:[TUPLE:bc4f1f5c006c74a4d26d;SURFACE_DISPLAY_ONLY:tedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
164	f81v	f81v.27	B1	F043	B1-S020	1	d904bf7b044dd3922781	cheky	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E164:[TUPLE:d904bf7b044dd3922781;SURFACE_DISPLAY_ONLY:cheky;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Lege für den bezeichneten Platz ein sauberes Tuch und ein Arbeitsgefäß bereit.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
165	f81v	f81v.27	B1	F043	B1-S020	2	d68bc8de3bcee09db23c	shckhedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E165:[TUPLE:d68bc8de3bcee09db23c;SURFACE_DISPLAY_ONLY:shckhedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
166	f81v	f81v.27	B1	F044	B1-S021	1	dd0ecaf5e27d81befffc	chal	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_EXACT	ZIEL?	NONE	TARGET_ASSIGN	E166:[TUPLE:dd0ecaf5e27d81befffc;SURFACE_DISPLAY_ONLY:chal;FORMULA:OPAQUE_PAYLOAD;CARD:ZIEL?;PROMPT:NONE;TEMPLATE:TARGET_ASSIGN;FROZEN_V72_SEGMENT:CARD=ZIEL?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Setze an der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert.	TARGET:=EXEMPLAR_LOCAL_POST	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
167	f82r	f82r.2	B2	F045	B2-S001	1	259b2b3b0bf859882e2c	dchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E167:[TUPLE:259b2b3b0bf859882e2c;SURFACE_DISPLAY_ONLY:dchedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	DIRECT_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Paarbecken-/Zylinderstation	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	Vergleiche die Füllstände der beiden oberen Figurenbecken und notiere nur die Abweichung.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.34	MEDICAL_RIVAL: zwei örtliche therapeutische Bade- oder Applikationsplätze mit gemeinsamem Vorratsgefäß.	FORMAL_RIVAL: benachbarte Figuren-, Bogen- und Zylindervignetten ohne gemeinsame Bedienung.	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum; mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
168	f82r	f82r.2	B2	F046	B2-S002	1	28ffbc88b97772a75f1e	qolchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E168:[TUPLE:28ffbc88b97772a75f1e;SURFACE_DISPLAY_ONLY:qolchedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Paarbecken-/Zylinderstation	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Prüfe beide sichtbaren Bogenkontakte am Mittelzylinder, ohne Ein- und Ausgang festzulegen.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: zwei örtliche therapeutische Bade- oder Applikationsplätze mit gemeinsamem Vorratsgefäß.	FORMAL_RIVAL: benachbarte Figuren-, Bogen- und Zylindervignetten ohne gemeinsame Bedienung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum; mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
