field_id	record_unit_id	page	locus	statement_id	event_serials	local_image_owner	owner_status	literal_event_sequence	balneological_field_text	v69_template	parse_status	strongest_rival	unsupported_nouns	strongest_contradiction	semantic_ceiling
F110	B4	f83r	f83r.25	B4-S002	316|317|318	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E316=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:e2eb77ca9d9e1a8ba29a] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E317=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [CARD:TEMPERIEREN?] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E318=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Gefäß|Charge|Wärme/Temperatur|Waschflotte|Lauf|Station|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F111	B4	f83r	f83r.25	B4-S003	319|320	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E319=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E320=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:90bcf0a9ec0ef56399e6] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf|Strom/Flussrichtung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F112	B4	f83r	f83r.26	B4-S003	321|322|323|324|325	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E321=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:faf321940aed922846a9] > [CARD:ANTEIL?] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E322=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [CARD:TEMPERIEREN?] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E323=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E324=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E325=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Teilcharge aus lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F112; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F112; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	Anteil|Charge|Wärme/Temperatur|Station|Haut-/Wundstelle|Posten|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F113	B4	f83r	f83r.26	B4-S004	326	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E326=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:eb2e4bc143f623ee03ac] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F114	B4	f83r	f83r.27	B4-S005	327|328|329	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E327=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:53cd0637c6820ba5e91f] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] || E328=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E329=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	Tuch|Flüssigkeit|Auflage|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F115	B4	f83r	f83r.27	B4-S006	330	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E330=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:d68bc8de3bcee09db23c] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Tuch	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F116	B4	f83r	f83r.27	B4-S007	331	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E331=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:d68bc8de3bcee09db23c] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Tuch	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F117	B4	f83r	f83r.28	B4-S008	332|333|334|335	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E332=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E333=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:2c1a5fd92b9e3c762242] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E334=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:92e43836d82f98bf02d3] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E335=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Posten|Wärme/Temperatur|Öffnung|erste/zweite Richtung|Waschflotte|Lauf|Station|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F118	B4	f83r	f83r.28	B4-S009	336	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E336=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F119	B4	f83r	f83r.28	B4-S010	337	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E337=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:1b1ffdd869fb1429ad03] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F120	B4	f83r	f83r.35	B4-S011	338|339|340|341|342	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	E338=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E339=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:d904bf7b044dd3922781] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E340=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:daf32e6db9e04413ce7f] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E341=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E342=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT]	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückgabe an die Vorstation buchen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Posten|Wärme/Temperatur|Gefäß|Anteil|Maß/Menge	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F121	B4	f83r	f83r.37	B4-S011	343|344	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	E343=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E344=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:b958a512ca6a3559e86e] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F121; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel.	Posten|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F122	B4	f83r	f83r.37	B4-S012	345	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	E345=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	TERMINAL_DRAIN	UNIQUE	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F123	B4	f83r	f83r.37	B4-S013	346|347	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	E346=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:232195d6ff2f326322f7] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E347=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Lasse die Mischung einlaufen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Mischung|Strom/Flussrichtung|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F124	B4	f83r	f83r.38	B4-S014	348|349|350|351	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	E348=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:7a4bb8136330ee4e6e56] > [CARD:ANSATZ?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E349=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E350=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:ecce30bc8dcc400bf2c8] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E351=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:8aedd154964a78e555d6] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Diese aktive Portion. Über der örtlich bezeichneten Stelle. Gebrauche sie sofort und beende den Schritt.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F124; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Ablauf wieder schließen; keine Vererbung über einen Stationswechsel.	Posten|Portion|Station	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F125	B4	f83r	f83r.39	B4-S015	352|353|354|355	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	E352=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E353=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:b5df9126607030b95175] > [CARD:KLAR?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E354=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:9da1b6ac2c929daea697] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E355=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:21ed2873b71e57269c08] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE]	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Ein abgemessener Anteil. Für die angegebene Dauer.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Bodensatz zurückhalten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Klarstand im Register buchen; keine Vererbung über einen Stationswechsel.	Anteil|Gefäß|Maß/Menge|Charge|Station|Dauer	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F126	B4	f83r	f83r.41	B4-S015	356|357	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	E356=[OWNER:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] > [OPAQUE_CARD:42cdc187d5b9ffc60063] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E357=[OWNER:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Öffne danach den oberen Lauf. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Lauf|erste/zweite Richtung|Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F127	B4	f83r	f83r.41	B4-S016	358|359	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	E358=[OWNER:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] > [OPAQUE_CARD:94df4847b7b16c98394a] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E359=[OWNER:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [CARD:ZIEL?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Das untere Becken. Den aktiven Posten an der örtlich bezeichneten Station führen.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Becken|Posten|Station	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F128	B4	f83r	f83r.44	B4-S016	360|361	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	E360=[OWNER:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] > [OPAQUE_CARD:883a6708116c342cb10b] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] || E361=[OWNER:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Gieße das erwärmte Wasser ein. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
