statement_id	record_unit_id	page	constituent_fields	event_serials	local_owner_sequence	contains_visible_owner_break	balneological_statement_text	literal_event_sequence	v72_selected_technical_statement	strongest_rival	unsupported_nouns	line_crossing	strongest_contradiction	semantic_ceiling
B3-S033	B3	f83r	F107	308	B3_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe es ab und beende den Schritt.	E308=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:04a3877f0fc81b7597c9] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	Fortschreibe Buchung `B3-S033` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S033` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T015`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T015`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Ablassen/Ablauf	NO:f83r.22	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S034	B3	f83r	F108	309|310|311|312|313|314	B3_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	E309=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:2c82523794dcb7d2b343] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E310=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [CARD:BEREIT?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E311=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:80ebbbbf238eee9f0aef] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E312=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:54d0e228ca346110af05] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E313=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7811a7daff25d476e28d] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E314=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B3-S034` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: prüfe den im Master bezeichneten Freigabezustand `B3-S034:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I004`, TARGET `B3:T016`, PREVIOUS `B3:I003`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Klarzustand|Charge|Station|Dauer|Becken|Bereitschaft	NO:f83r.24	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S001	B4	f83r	F109	315	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	E315=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Eröffne Buchung `B4-S001` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I001` und gegebenenfalls Ziel `B4-S001:TARGET_UNSET`. Endstand nur in B4: ACTIVE `B4:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Flüssigkeit|Tuch|Auflage|Wärme/Temperatur	NO:f83r.25	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S002	B4	f83r	F110	316|317|318	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	E316=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:e2eb77ca9d9e1a8ba29a] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E317=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [CARD:TEMPERIEREN?] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E318=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B4-S002` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B4-S002:ACTION_TEMPER_01` ein; schließe den lokalen Spül-/Endposten `B4-S002:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B4: ACTIVE `B4:I001`, TARGET `B4:T001`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Gefäß|Charge|Wärme/Temperatur|Waschflotte|Lauf|Station|Spülen	NO:f83r.25	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S003	B4	f83r	F111|F112	319|320|321|322|323|324|325	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin. Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	E319=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E320=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:90bcf0a9ec0ef56399e6] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E321=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:faf321940aed922846a9] > [CARD:ANTEIL?] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E322=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [CARD:TEMPERIEREN?] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E323=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E324=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E325=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B4-S003` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: wähle den im Master bezeichneten Teilposten `B4-S003:SELECT_PART_01` des sichtbaren Besitzers; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B4-S003:ACTION_TEMPER_01` ein; führe die exemplarisch bestimmte örtliche Stationshandlung `B4-S003:ACTION_APPLY_01` am aktuellen Besitzer aus; verknüpfe den laufenden Recordposten `B4:I002` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I002`, TARGET `B4:T002`, PREVIOUS `B4:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Ablassen/Ablauf|Strom/Flussrichtung|Anteil|Charge|Wärme/Temperatur|Station|Haut-/Wundstelle|Posten|Bereitschaft	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S004	B4	f83r	F113	326	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.	E326=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:eb2e4bc143f623ee03ac] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B4-S004` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S004` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I002` und gegebenenfalls Ziel `B4:T002`. Endstand nur in B4: ACTIVE `B4:I002`, TARGET `B4:T002`, PREVIOUS `B4:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	NO:f83r.26	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S005	B4	f83r	F114	327|328|329	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	E327=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:53cd0637c6820ba5e91f] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] || E328=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E329=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B4-S005` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S005` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T003`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T003`, PREVIOUS `B4:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Tuch|Flüssigkeit|Auflage|Wärme/Temperatur	NO:f83r.27	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S006	B4	f83r	F115	330	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	E330=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:d68bc8de3bcee09db23c] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	Fortschreibe Buchung `B4-S006` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S006` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T004`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T004`, PREVIOUS `B4:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Tuch	NO:f83r.27	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S007	B4	f83r	F116	331	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	E331=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:d68bc8de3bcee09db23c] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	Fortschreibe Buchung `B4-S007` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S007` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I003` und gegebenenfalls Ziel `B4:T005`. Endstand nur in B4: ACTIVE `B4:I003`, TARGET `B4:T005`, PREVIOUS `B4:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Tuch	NO:f83r.27	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S008	B4	f83r	F117	332|333|334|335	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	E332=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E333=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:2c1a5fd92b9e3c762242] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E334=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:92e43836d82f98bf02d3] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E335=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B4-S008` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: trage den Masterwert `B4-S008:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen Spül-/Endposten `B4-S008:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Wärme/Temperatur|Öffnung|erste/zweite Richtung|Waschflotte|Lauf|Station|Spülen	NO:f83r.28	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S009	B4	f83r	F118	336	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	E336=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B4-S009` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S009` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I004` und gegebenenfalls Ziel `B4:T007`. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Bereitschaft	NO:f83r.28	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S010	B4	f83r	F119	337	B4_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	E337=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:1b1ffdd869fb1429ad03] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	Fortschreibe Buchung `B4-S010` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S010` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I004` und gegebenenfalls Ziel `B4:T007`. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	NO:f83r.28	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S011	B4	f83r	F120|F121	338|339|340|341|342|343|344	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.	E338=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E339=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:d904bf7b044dd3922781] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E340=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:daf32e6db9e04413ce7f] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E341=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E342=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E343=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E344=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:b958a512ca6a3559e86e] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	Fortschreibe Buchung `B4-S011` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: trage den Masterwert `B4-S011:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; verknüpfe den laufenden Recordposten `B4:I005` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Wärme/Temperatur|Gefäß|Anteil|Maß/Menge|Waschung/Bad	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S012	B4	f83r	F122	345	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	E345=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B4-S012` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: schließe den lokalen End-/Ablassposten `B4-S012:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Flüssigkeit|Ablassen/Ablauf	NO:f83r.37	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S013	B4	f83r	F123	346|347	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Lasse die Mischung einlaufen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	E346=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:232195d6ff2f326322f7] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E347=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B4-S013` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S013` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I005` und gegebenenfalls Ziel `B4:T008`. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Mischung|Strom/Flussrichtung|Bereitschaft	NO:f83r.37	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B4-S014	B4	f83r	F124	348|349|350|351	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Diese aktive Portion. Über der örtlich bezeichneten Stelle. Gebrauche sie sofort und beende den Schritt.	E348=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:7a4bb8136330ee4e6e56] > [CARD:ANSATZ?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E349=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E350=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:ecce30bc8dcc400bf2c8] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E351=[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION] > [OPAQUE_CARD:8aedd154964a78e555d6] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	Fortschreibe Buchung `B4-S014` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: verknüpfe den laufenden Recordposten `B4:I006` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I006`, TARGET `B4:T009`, PREVIOUS `B4:I005`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Portion|Station	NO:f83r.38	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
