page	locus	reader	world	source_text	literal_json	confidence
f83r	f83r.52	zl3b_clean	V_CONTAINS	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	zl3b_clean	B_CONTAINS	solkeey qekey raly ol	"[""Becken?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	it2a_clean	V_BECOMES	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	it2a_clean	B_BECOMES	solkeey qekey raly ol	"[""Becken?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	it2a_clean	V_CONTAINS	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	it2a_clean	B_CONTAINS	solkeey qekey raly ol	"[""Becken?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	rf1b_clean	V_BECOMES	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	rf1b_clean	B_BECOMES	solkeey qekey raly ol	"[""Becken?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	rf1b_clean	V_CONTAINS	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.52	rf1b_clean	B_CONTAINS	solkeey qekey raly ol	"[""Becken?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	zl3b_clean	V_BECOMES	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	zl3b_clean	B_BECOMES	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	zl3b_clean	V_CONTAINS	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	zl3b_clean	B_CONTAINS	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	it2a_clean	V_BECOMES	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	it2a_clean	B_BECOMES	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	it2a_clean	V_CONTAINS	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	it2a_clean	B_CONTAINS	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	rf1b_clean	V_BECOMES	solchkal cheal qotar ol	"[""[solchkal]"", ""[cheal]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	rf1b_clean	B_BECOMES	solchkal cheal qotar ol	"[""[solchkal]"", ""[cheal]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	rf1b_clean	V_CONTAINS	solchkal cheal qotar ol	"[""[solchkal]"", ""[cheal]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.53	rf1b_clean	B_CONTAINS	solchkal cheal qotar ol	"[""[solchkal]"", ""[cheal]"", ""[qotar]"", ""[ol]""]"	C0_UNCONFIRMED
f83r	f83r.54	zl3b_clean	V_BECOMES	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	zl3b_clean	B_BECOMES	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	zl3b_clean	V_CONTAINS	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	zl3b_clean	B_CONTAINS	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	it2a_clean	V_BECOMES	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	it2a_clean	B_BECOMES	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	it2a_clean	V_CONTAINS	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	it2a_clean	B_CONTAINS	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	rf1b_clean	V_BECOMES	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	rf1b_clean	B_BECOMES	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	rf1b_clean	V_CONTAINS	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	rf1b_clean	B_CONTAINS	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.55	zl3b_clean	V_BECOMES	sol rtain cthal	"[""[sol]"", ""[rtain]"", ""[cthal]""]"	C0_UNCONFIRMED
f83r	f83r.55	zl3b_clean	B_BECOMES	sol rtain cthal	"[""[sol]"", ""[rtain]"", ""[cthal]""]"	C0_UNCONFIRMED
f83r	f83r.55	zl3b_clean	V_CONTAINS	sol rtain cthal	"[""[sol]"", ""[rtain]"", ""[cthal]""]"	C0_UNCONFIRMED
f83r	f83r.55	zl3b_clean	B_CONTAINS	sol rtain cthal	"[""[sol]"", ""[rtain]"", ""[cthal]""]"	C0_UNCONFIRMED
f83r	f83r.55	it2a_clean	V_BECOMES	sol rtain cthol	"[""[sol]"", ""[rtain]"", ""[cthol]""]"	C0_UNCONFIRMED
f83r	f83r.55	it2a_clean	B_BECOMES	sol rtain cthol	"[""[sol]"", ""[rtain]"", ""[cthol]""]"	C0_UNCONFIRMED
f83r	f83r.55	it2a_clean	V_CONTAINS	sol rtain cthol	"[""[sol]"", ""[rtain]"", ""[cthol]""]"	C0_UNCONFIRMED
f83r	f83r.55	it2a_clean	B_CONTAINS	sol rtain cthol	"[""[sol]"", ""[rtain]"", ""[cthol]""]"	C0_UNCONFIRMED
f83r	f83r.55	rf1b_clean	V_BECOMES	sol r tain cth l	"[""[sol]"", ""[r]"", ""[tain]"", ""[cth]"", ""[l]""]"	C0_UNCONFIRMED
f83r	f83r.55	rf1b_clean	B_BECOMES	sol r tain cth l	"[""[sol]"", ""[r]"", ""[tain]"", ""[cth]"", ""[l]""]"	C0_UNCONFIRMED
f83r	f83r.55	rf1b_clean	V_CONTAINS	sol r tain cth l	"[""[sol]"", ""[r]"", ""[tain]"", ""[cth]"", ""[l]""]"	C0_UNCONFIRMED
f83r	f83r.55	rf1b_clean	B_CONTAINS	sol r tain cth l	"[""[sol]"", ""[r]"", ""[tain]"", ""[cth]"", ""[l]""]"	C0_UNCONFIRMED
