corpus	statement_id	target_event_id	target_surface	target_recipe	actual_q_role	other_q_event_count	predicted_q_role	prediction_correct	other_event_ids	other_surfaces	other_recipes	relation
CURRENT4	G515-S038	G515-E0339	qokeeody	OK+EE+O+D_ADDR+Y	NONCARRIER_Q	5	NONCARRIER_Q	YES	G515-E0336|G515-E0340|G515-E0341|G515-E0342|G515-E0344	qotey|qokeody|qokeody|qokar|qokeeody	OT+E+Y|OK+E+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+AR|OK+EE+O+D_ADDR+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S038	G515-E0340	qokeody	OK+E+O+D_ADDR+Y	NONCARRIER_Q	5	NONCARRIER_Q	YES	G515-E0336|G515-E0339|G515-E0341|G515-E0342|G515-E0344	qotey|qokeeody|qokeody|qokar|qokeeody	OT+E+Y|OK+EE+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+AR|OK+EE+O+D_ADDR+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S038	G515-E0341	qokeody	OK+E+O+D_ADDR+Y	NONCARRIER_Q	5	NONCARRIER_Q	YES	G515-E0336|G515-E0339|G515-E0340|G515-E0342|G515-E0344	qotey|qokeeody|qokeody|qokar|qokeeody	OT+E+Y|OK+EE+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+AR|OK+EE+O+D_ADDR+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S038	G515-E0342	qokar	OK+AR	NONCARRIER_Q	5	NONCARRIER_Q	YES	G515-E0336|G515-E0339|G515-E0340|G515-E0341|G515-E0344	qotey|qokeeody|qokeody|qokeody|qokeeody	OT+E+Y|OK+EE+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+EE+O+D_ADDR+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S038	G515-E0344	qokeeody	OK+EE+O+D_ADDR+Y	NONCARRIER_Q	5	NONCARRIER_Q	YES	G515-E0336|G515-E0339|G515-E0340|G515-E0341|G515-E0342	qotey|qokeeody|qokeody|qokeody|qokar	OT+E+Y|OK+EE+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S042	G515-E0363	qopaiin	CARRIER_Q+O+P+AIIN	CARRIER_Q	4	NONCARRIER_Q	NO	G515-E0361|G515-E0362|G515-E0369|G515-E0376	qokeody|qokshy|qoky|qo	OK+E+O+D_ADDR+Y|OK+SH+Y|OK+Y|O	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S043	G515-E0389	qokchedy	OK+CHD+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0390|G515-E0391	qopchy|qoty	O+P+Y|OT+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S043	G515-E0390	qopchy	O+P+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0389|G515-E0391	qokchedy|qoty	OK+CHD+Y|OT+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S043	G515-E0391	qoty	OT+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0389|G515-E0390	qokchedy|qopchy	OK+CHD+Y|O+P+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S044	G515-E0395	qokchey	OK+CH+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0396	qokaiir	OK+IIN+R	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S044	G515-E0396	qokaiir	OK+IIN+R	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0395	qokchey	OK+CH+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S056	G515-E0473	qokaldy	OK+AL+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0477	qoky	OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S056	G515-E0477	qoky	OK+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0473	qokaldy	OK+AL+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S064	G515-E0513	qoteeod	OT+EE+O+D_ADDR	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0514|G515-E0515	qotol|qoky	OT+OL|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S064	G515-E0514	qotol	OT+OL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0513|G515-E0515	qoteeod|qoky	OT+EE+O+D_ADDR|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S064	G515-E0515	qoky	OK+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0513|G515-E0514	qoteeod|qotol	OT+EE+O+D_ADDR|OT+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S068	G515-E0545	qocthedy	CARRIER_Q+O+CH+T+E+Y	CARRIER_Q	2	NONCARRIER_Q	NO	G515-E0528|G515-E0546	qoky|qokedy	OK+Y|OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S069	G515-E0548	qokaly	OK+AL+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0550	qotal	OT+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S069	G515-E0550	qotal	OT+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0548	qokaly	OK+AL+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S070	G515-E0552	qokey	OK+E+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0555|G515-E0560	qokal|qoky	OK+AL|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S070	G515-E0555	qokal	OK+AL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0552|G515-E0560	qokey|qoky	OK+E+Y|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S070	G515-E0560	qoky	OK+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0552|G515-E0555	qokey|qokal	OK+E+Y|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	NONE	G515-E0256	qor	OR	NONCARRIER_Q	3	NONCARRIER_Q	YES	G515-E0262|G515-E0266|G515-E0267	qotesy|qokal|qolsa	OT+E+S+Y|OK+AL|OL+S+A_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	NONE	G515-E0262	qotesy	OT+E+S+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G515-E0256|G515-E0266|G515-E0267	qor|qokal|qolsa	OR|OK+AL|OL+S+A_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	NONE	G515-E0266	qokal	OK+AL	NONCARRIER_Q	3	NONCARRIER_Q	YES	G515-E0256|G515-E0262|G515-E0267	qor|qotesy|qolsa	OR|OT+E+S+Y|OL+S+A_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	NONE	G515-E0267	qolsa	OL+S+A_ADDR	NONCARRIER_Q	3	NONCARRIER_Q	YES	G515-E0256|G515-E0262|G515-E0266	qor|qotesy|qokal	OR|OT+E+S+Y|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
