fresh_event_id	physical_page	locus	kind	group_index	surface	register	owner_id	visible_owner_de	transfer_class	source_surface	edit_distance	component_recipe	portable_default_de	local_contextual_expansion_de	confidence	note
P1003-E0049	f17r	f17r.6	P	5	cheteg	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VISIBLE_ROOT_COMPOSITION_RESOLVED	cheteg	0	CH+E+T+E+LOCAL_CHAR_G	NEHMEN · KURZ · STELLEN · KURZ · EINMAL	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: vom bezeichneten Pflanzenteil entnehmen · kurz einwirken lassen · Menge, Dauer oder Stufe stellen · kurz einwirken lassen · einmal oder eine Portion	MEDIUM_HIGH	Direkte sichtbare Zerlegung mit dem vorhandenen Wurzelvorrat; kein neuer Stamm.
P1003-E0050	f17r	f17r.7	P	1	ksheo	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	sheo	1	SH+E+O	HALTEN · KURZ · AUSFÜHREN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: halten, ziehen oder stehen lassen · kurz einwirken lassen · den Arbeitsschritt ausführen	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -5.13.
P1003-E0051	f17r	f17r.7	P	2	qokchy	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	qokchy	0	OK+Y	SETZEN · POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: im Ansatz ansetzen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0052	f17r	f17r.7	P	3	choldshy	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VISIBLE_NEW_COMPOSITION	cfholdy	3	CH+OL+D_ADDR+SH+Y	NEHMEN · FORTSETZEN · TEIL · HALTEN · POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: vom bezeichneten Pflanzenteil entnehmen · denselben Ansatz fortführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · halten, ziehen oder stehen lassen · dieser Pflanzen-/Drogenposten	WORKING	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0053	f17r	f17r.7	P	4	zepchy	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VISIBLE_ROOT_COMPOSITION_RESOLVED	zepchy	0	S+E+P+CH+Y	AUSWÄHLEN · KURZ · EINSETZEN · NEHMEN · POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: den bezeichneten Drogenposten wählen · kurz einwirken lassen · den Pflanzenteil einbringen · vom bezeichneten Pflanzenteil entnehmen · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Direkte sichtbare Zerlegung mit dem vorhandenen Wurzelvorrat; kein neuer Stamm.
P1003-E0054	f17r	f17r.7	P	5	d	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	d	0	D_ADDR	TEIL	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: Wurzel-, Blatt-, Blüten- oder Fruchtteil	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0055	f17r	f17r.7	P	6	opchordy	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VISIBLE_NEW_COMPOSITION	opcholdy	1	O+P+CH+OR+DY	AUSFÜHREN · EINSETZEN · NEHMEN · ANSATZ · SCHLUSS	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: den Arbeitsschritt ausführen · den Pflanzenteil einbringen · vom bezeichneten Pflanzenteil entnehmen · der laufende Ansatz · Teilansatz abschließen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0056	f17r	f17r.8	P	1	dchchy	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VISIBLE_NEW_COMPOSITION	chchs	2	D_ADDR+CH+Y	TEIL · NEHMEN · POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: Wurzel-, Blatt-, Blüten- oder Fruchtteil · vom bezeichneten Pflanzenteil entnehmen · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0057	f17r	f17r.8	P	2	dychear	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VISIBLE_ROOT_COMPOSITION_RESOLVED	dychear	0	D_ADDR+Y+CH+E+AR	TEIL · POSTEN · NEHMEN · KURZ · QUELLE	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten · vom bezeichneten Pflanzenteil entnehmen · kurz einwirken lassen · aus Wurzelstock oder Vorrat	MEDIUM_HIGH	Direkte sichtbare Zerlegung mit dem vorhandenen Wurzelvorrat; kein neuer Stamm.
P1003-E0058	f17r	f17r.8	P	3	schar	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	char	1	AR	QUELLE	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: aus Wurzelstock oder Vorrat	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -1.23.
P1003-E0059	f17r	f17r.8	P	4	ykchy	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	ykchy	0	Y+K+Y	POSTEN · GEBEN · POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0060	f17r	f17r.9	P	1	soy	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	shy	1	Y	POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: dieser Pflanzen-/Drogenposten	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -3.57.
P1003-E0061	f17r	f17r.9	P	2	chckho	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	chckhy	1	CKH+Y	DURCHLASS · POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -0.57.
P1003-E0062	f17r	f17r.9	P	3	o	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	o	0	O	AUSFÜHREN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: den Arbeitsschritt ausführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0063	f17r	f17r.9	P	4	das	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	odas	1	O+DA+S	AUSFÜHREN · ZWEIT · AUSWÄHLEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: den Arbeitsschritt ausführen · zweiter Ansatz oder zweite Zugabe · den bezeichneten Drogenposten wählen	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -5.42.
P1003-E0064	f17r	f17r.9	P	5	chypcham	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VISIBLE_ROOT_COMPOSITION_RESOLVED	chypcham	0	CH+Y+P+CH+AM_ADDR	NEHMEN · POSTEN · EINSETZEN · NEHMEN · INNEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: vom bezeichneten Pflanzenteil entnehmen · dieser Pflanzen-/Drogenposten · den Pflanzenteil einbringen · vom bezeichneten Pflanzenteil entnehmen · im Gefäß oder inneren Anteil	MEDIUM_HIGH	Direkte sichtbare Zerlegung mit dem vorhandenen Wurzelvorrat; kein neuer Stamm.
P1003-E0065	f17r	f17r.10	P	1	dar	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	dar	0	D_ADDR+AR	TEIL · QUELLE	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: Wurzel-, Blatt-, Blüten- oder Fruchtteil · aus Wurzelstock oder Vorrat	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0066	f17r	f17r.10	P	2	chear	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	chear	0	CH+E+AR	NEHMEN · KURZ · QUELLE	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: vom bezeichneten Pflanzenteil entnehmen · kurz einwirken lassen · aus Wurzelstock oder Vorrat	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0067	f17r	f17r.10	P	3	dcheor	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VISIBLE_NEW_COMPOSITION	cheor	1	D_ADDR+CHEO+R	TEIL · AUSZUG · MERKEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: Wurzel-, Blatt-, Blüten- oder Fruchtteil · der gewonnene Auszug · Teilgang oder Zustand merken	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0068	f17r	f17r.10	P	4	sain	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	sain	0	S+AIN	AUSWÄHLEN · PORTION	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: den bezeichneten Drogenposten wählen · eine Portion	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0069	f17r	f17r.10	P	5	y	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	y	0	Y	POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0070	f17r	f17r.10	P	6	mol	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	ol	1	OL	FORTSETZEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: denselben Ansatz fortführen	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -0.43.
P1003-E0071	f17r	f17r.11	P	1	otchol	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	otchol	0	OT+CH+OL	DANACH · NEHMEN · FORTSETZEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: den nächsten Teilgang nehmen · vom bezeichneten Pflanzenteil entnehmen · denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0072	f17r	f17r.11	P	2	cthar	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	char	1	AR	QUELLE	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: aus Wurzelstock oder Vorrat	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -4.23.
P1003-E0073	f17r	f17r.11	P	3	okaiin	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	okaiin	0	OK+AIIN	SETZEN · MASS	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: im Ansatz ansetzen · nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0074	f17r	f17r.11	P	4	chol	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	chol	0	OL	FORTSETZEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0075	f17r	f17r.11	P	5	daiiin	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	daiiin	0	DA+IIN	ZWEIT · STUFE	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: zweiter Ansatz oder zweite Zugabe · Ernte-, Reife- oder Arbeitsstufe	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0076	f17r	f17r.12	P	1	ychod	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	chod	1	CH+O+D_ADDR	NEHMEN · AUSFÜHREN · TEIL	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: vom bezeichneten Pflanzenteil entnehmen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -5.17.
P1003-E0077	f17r	f17r.12	P	2	y	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	EXACT_REGISTERED_SURFACE	y	0	Y	POSTEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0078	f17r	f17r.12	P	3	chotom	MATERIAL	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	NEAR_REGISTERED_ALLOGRAPH	chotol	1	CH+OT+OL	NEHMEN · DANACH · FORTSETZEN	am Stoffbild abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen: vom bezeichneten Pflanzenteil entnehmen · den nächsten Teilgang nehmen · denselben Ansatz fortführen	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -3.19.
P1003-E0079	f17r	f17r.13	L	1	oteeeon	MATERIAL	F17R_PLANT_CAPTION	Bezeichnung bei der abgebildeten ganzen Bluetenpflanze	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer Bezeichnung bei der abgebildeten ganzen Bluetenpflanze	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0080	f17r	f17r.13	L	2	oiil	MATERIAL	F17R_PLANT_CAPTION	Bezeichnung bei der abgebildeten ganzen Bluetenpflanze	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer Bezeichnung bei der abgebildeten ganzen Bluetenpflanze	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0081	f77r	f77r.1	L	1	darchdar	STATION	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0082	f77r	f77r.2	L	1	olkchs	STATION	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0083	f77r	f77r.3	L	1	otedy	STATION	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	LOCAL_OWNER_ADDRESS	otedy	0	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0084	f77r	f77r.4	L	1	otork	STATION	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0085	f77r	f77r.5	L	1	otol	STATION	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	LOCAL_OWNER_ADDRESS	otol	0	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0086	f77r	f77r.6	L	1	dchdy	STATION	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	LOCAL_OWNER_ADDRESS	dchdy	0	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0087	f77r	f77r.7	L	1	soral	STATION	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0088	f77r	f77r.8	L	1	dotedy	STATION	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	LOCAL_OWNER_ADDRESS	OWNER_COPY		LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	OWNER_BOUND	Etikett zuerst als lokaler Name/Kennung lesen; eine sichtbare Wurzelaehnlichkeit ist nur Merkhilfe.
P1003-E0089	f77r	f77r.9	P	1	poldarais	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	dolaram	4	P+OL+D_ADDR+AR+A_ADDR+IIN+S	EINSETZEN · FORTSETZEN · TEIL · QUELLE · ORT · STUFE · AUSWÄHLEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: in Becken oder Anschluss einsetzen · im selben Lauf fortfahren · Teilbecken oder Arbeitsanteil · von Ausgangs-/Entnahmestelle · sichtbare Station · Stationsstufe · sichtbare Station wählen	WORKING	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0090	f77r	f77r.9	P	2	ol	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	ol	0	OL	FORTSETZEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im selben Lauf fortfahren	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0091	f77r	f77r.9	P	3	qokol	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokol	0	OK+OL	SETZEN · FORTSETZEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · im selben Lauf fortfahren	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0092	f77r	f77r.9	P	4	chey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	chey	0	Y	POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0093	f77r	f77r.9	P	5	qopchedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qopchedy	0	CARRIER_Q+O+P+CHD+Y	BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: eine neue Stationszelle beginnen · Stationshandlung ausführen · in Becken oder Anschluss einsetzen · zur nächsten Station versetzen · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0094	f77r	f77r.9	P	6	qopchedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qopchedy	0	CARRIER_Q+O+P+CHD+Y	BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: eine neue Stationszelle beginnen · Stationshandlung ausführen · in Becken oder Anschluss einsetzen · zur nächsten Station versetzen · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0095	f77r	f77r.9	P	7	dylches	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	ches	3	D_ADDR+Y+L+CH+E+S	TEIL · POSTEN · LEITEN · NEHMEN · KURZ · AUSWÄHLEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Teilbecken oder Arbeitsanteil · dieser Stationsposten · über den sichtbaren Weg leiten · aus Becken oder Vorrat entnehmen · kurz halten · sichtbare Station wählen	WORKING	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0096	f77r	f77r.9	P	8	olkedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	olkedy	0	SOLK+E+DY	AUFFANGEN · KURZ · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im Empfangsbecken auffangen · kurz halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0097	f77r	f77r.9	P	9	loly	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	lol	1	L+OL+Y	LEITEN · FORTSETZEN · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · im selben Lauf fortfahren · dieser Stationsposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0098	f77r	f77r.10	P	1	tolchd	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	kolchdy	2	T+OL+CHD	STELLEN · FORTSETZEN · UMSETZEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Stufe oder Stellung setzen · im selben Lauf fortfahren · zur nächsten Station versetzen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0099	f77r	f77r.10	P	2	ar	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	ar	0	AR	QUELLE	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: von Ausgangs-/Entnahmestelle	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
