case_id	occurrence_id	surface	composition	head	working_value	working_roman	page	locus	token_index	section	hand	line_position	triple_reader_token_stable	global_context_mode	global_axis	contextual_renderer_de	visible_head_surface	visible_head_gloss_de	evidence_id	evidence_source	left_surface	left_gloss_de	right_surface	right_gloss_de	decision	surface_line
G686-V0047	G626-M00496	daiin	D+A+III	d	3	III	f105v	f105v.34	2	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	sheeo	vollständig eingeweichter Ansatz	chsd	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain
G686-V0048	G626-M00428	daiin	D+A+III	d	3	III	f105v	f105v.5	3	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qopchdy	nimm fertig getrocknetes Pulver	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom
G686-V0049	G626-M00429	daiin	D+A+III	d	3	III	f105v	f105v.5	5	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chedy	trocken in der Mitte des Grades, abgeschlossen	okaildy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom
G686-V0050	G626-M00436	daiin	D+A+III	d	3	III	f105v	f105v.9	4	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	y	OPEN	okairy	zweite Fraktion des erhitzten Ansatzes abschließen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam
G686-V0051	G626-M00437	daiin	D+A+III	d	3	III	f105v	f105v.9	9	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otchey	kalt-trockener Ansatz in der Mitte des Grades	or	Drogenportion	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam
G686-V0052	G626-M00529	daiin	D+A+III	d	3	III	f106r	f106r.16	8	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	lkeeeody	OPEN	chedar	abgemessene Trockenfraktion I, Mittelstufe	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	soin oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam
G686-V0053	G626-M00582	daiin	D+A+III	d	3	III	f106r	f106r.43	3	S	3	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	sheol	feuchtes Material	otedy	kalter Ansatz in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiiral sheol daiin otedy qokain okar cheor al taiin chekal otaras
G686-V0054	G626-M00598	daiin	D+A+III	d	3	III	f106v	f106v.2	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	al	Rohstoffklasse I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy
G686-V0055	G626-M00608	daiin	D+A+III	d	3	III	f106v	f106v.6	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shody	vollständig eingeweichter Ansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shody kchedy sheody olkaiin shkar chody talshdy qokain kararo
G686-V0056	G626-M00733	daiin	D+A+III	d	3	III	f107r	f107r.22	4	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shoy	OPEN	qotalal	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	yksheol okaiiin shoy daiin qotalal lshedy qokal r aiiin okair lldy
G686-V0057	G626-M00750	daiin	D+A+III	d	3	III	f107r	f107r.31	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	sheol	feuchtes Material	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols
G686-V0058	G626-M00763	daiin	D+A+III	d	3	III	f107r	f107r.35	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shl	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim
G686-V0059	G626-M00781	daiin	D+A+III	d	3	III	f107r	f107r.43	3	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ay	ein gleicher Teil, abgeschlossen	sheody	angefeuchteter Ansatz, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiir aram
G686-V0060	G626-M00843	daiin	D+A+III	d	3	III	f107v	f107v.14	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shaiin	feucht, Grad III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal
G686-V0061	G626-M00806	daiin	D+A+III	d	3	III	f107v	f107v.2	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	dckhy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol
G686-V0062	G626-M00807	daiin	D+A+III	d	3	III	f107v	f107v.2	4	S	3	MIDDLE	1	BARE_OL_VALUE_AXIS_OPEN	OPEN	III. Wertstufe des OL-Trägers; Sachachse offen	ol	Qualitäts-/Materialträger, Wert III; Kern offen	G630-E010	experiments/yolo/gdt630_outer_carrier_attachment/artifacts/VALUE_EXPRESSION_OCCURRENCES.tsv	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	chkal	Rohstoffklasse I, trocken-heiß am Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol
G686-V0063	G626-M00927	daiin	D+A+III	d	3	III	f107v	f107v.47	8	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qokeey	heiß am Ende des Grades	y	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	y cheey qokeey okeoteey qokey qokey qokeey daiin y okeey odain
G686-V0064	G626-M00955	daiin	D+A+III	d	3	III	f108r	f108r.16	4	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chckhy	Arzneikompositum: trocken, Gradanfang	dal	abgemessene Rohstoffmenge I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	say olkaiin chckhy daiin dal daiin
G686-V0065	G626-M00956	daiin	D+A+III	d	3	III	f108r	f108r.16	6	S	3	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dal	abgemessene Rohstoffmenge I	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	say olkaiin chckhy daiin dal daiin
G686-V0066	G626-M00960	daiin	D+A+III	d	3	III	f108r	f108r.18	3	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	lkal	OPEN	ykchedy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okeedy lkal daiin ykchedy qokol chedy qokedy lkedy okalo l chedl y
G686-V0067	G626-M00984	daiin	D+A+III	d	3	III	f108r	f108r.41	6	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	keesho	OPEN	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky
G686-V0068	G626-M01011	daiin	D+A+III	d	3	III	f108v	f108v.13	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	cheol	trockener Drogenstoff	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin cheol qokeey qokeedy qokeey raiin chckhy okeey qokeedy okedain aldor
G686-V0069	G626-M00993	daiin	D+A+III	d	3	III	f108v	f108v.2	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shal	Rohstoffklasse I, feucht am Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam
G686-V0070	G626-M01022	daiin	D+A+III	d	3	III	f108v	f108v.21	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shol	feucht; nominal feuchtes Gut/Material	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shol olkeeey lky chedar chey kechey qotedy otedy oteedain cheody llod
G686-V0071	G626-M01024	daiin	D+A+III	d	3	III	f108v	f108v.22	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shey	feucht in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shey sheey dain alsar sheeo lkain shey cheeegaiin oloeeedy otaiin al
G686-V0072	G626-M01029	daiin	D+A+III	d	3	III	f108v	f108v.23	5	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chodaal	OPEN	checthal	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokeeor okeey qoeey chodaal daiin checthal cheeky otar aiin chckhy lteedy
G686-V0073	G626-M01031	daiin	D+A+III	d	3	III	f108v	f108v.24	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chekeek	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram
G686-V0074	G626-M01033	daiin	D+A+III	d	3	III	f108v	f108v.24	9	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	sheey	feucht am Ende des Grades	tchar	erste Drogenfraktion abkühlen und trocknen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram
G686-V0075	G626-M01056	daiin	D+A+III	d	3	III	f108v	f108v.35	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin chedy lchedy sholkeedy qokeedy chey qokeey qokeedy oteedy lchedam
G686-V0076	G626-M01057	daiin	D+A+III	d	3	III	f108v	f108v.36	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shechy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys
G686-V0077	G626-M01067	daiin	D+A+III	d	3	III	f108v	f108v.40	1	S	3	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	sheeal	Rohstoffklasse I, feucht am Gradende	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin
G686-V0078	G626-M01083	daiin	D+A+III	d	3	III	f108v	f108v.52	9	S	3	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	llchey	OPEN	okeey	heißer Ansatz am Ende des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey
G686-V0079	G626-M01098	daiin	D+A+III	d	3	III	f10r	f10r.12	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	odaiin	Zubereitungsdosis III	qotchy	kalt und trocken am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	odaiin daiin qotchy qotor
G686-V0080	G626-M01084	daiin	D+A+III	d	3	III	f10r	f10r.2	9	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	oky	heißer Ansatz am Anfang des Grades	etyd	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchey cthoor char chty os chair otytchol oky daiin etyd
G686-V0081	G626-M01085	daiin	D+A+III	d	3	III	f10r	f10r.3	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	tchy	kalt und trocken am Anfang des Grades	chocthy	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotor o tchy daiin chocthy qotchy chol or yty dy dy
G686-V0082	G626-M01091	daiin	D+A+III	d	3	III	f10r	f10r.7	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	yty	kühle hiervon leicht ab	cth	Kraut- oder Blattdroge	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchy qokchol y kchaiin yty daiin cth dain dair am
G686-V0083	G626-M01093	daiin	D+A+III	d	3	III	f10r	f10r.8	7	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad III	chol	unmarkiert: trocken, Grad III	G628-L005	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	dar	abgemessene Fraktion I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotchor chor otol chol cholor chol daiin dar
G686-V0084	G626-M01100	daiin	D+A+III	d	3	III	f10v	f10v.1	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	paiin	Pulver, Typ/Charge III	sheo	Feuchtzubereitung	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	paiin daiin sheo pcheey qoty daiin cthor otydy sain
G686-V0085	G626-M01101	daiin	D+A+III	d	3	III	f10v	f10v.1	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qoty	kalt am Anfang des Grades	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	paiin daiin sheo pcheey qoty daiin cthor otydy sain
G686-V0086	G626-M01104	daiin	D+A+III	d	3	III	f10v	f10v.2	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dain	Grad-/Maßwert II	ckhy	Arzneikompositum am Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G686-V0087	G626-M01106	daiin	D+A+III	d	3	III	f10v	f10v.2	9	H	1	LAST	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf cthy; absolute Einheit offen	cthy	cthy, Portion/Maß III	G627-D002	experiments/yolo/gdt627_value_head_role_atlas/artifacts/D_PART_CONTACTS.tsv	cthy	CTH-Drogenmaterial	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G686-V0088	G626-M01107	daiin	D+A+III	d	3	III	f10v	f10v.4	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shoiin	Feuchtansatz, Form III	qotchey	kalt und trocken in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotchytor shoiin daiin qotchey shy ytor dain
G686-V0089	G626-M01109	daiin	D+A+III	d	3	III	f10v	f10v.5	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ykeey	erhitze hiervon bis zur Endstufe und schließe ab	qotchy	kalt und trocken am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sho ykeey daiin qotchy qotor chol daiin qokchy ky
G686-V0090	G626-M01110	daiin	D+A+III	d	3	III	f10v	f10v.5	7	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad III	chol	unmarkiert: trocken, Grad III	G628-L006	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	qokchy	heiß und trocken am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sho ykeey daiin qotchy qotor chol daiin qokchy ky
G686-V0091	G626-M01112	daiin	D+A+III	d	3	III	f10v	f10v.7	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cheky	bis zur mittleren Trockenstufe, dann leicht erhitzen	dain	Grad-/Maßwert II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokol chy ky chol cheky daiin dain chckhan
G686-V0092	G626-M01134	daiin	D+A+III	d	3	III	f111r	f111r.11	11	S	3	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chey	trocken in der Mitte des Grades	daram	ein Maß Fraktion I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram
