locus	selected_path_id	source	segmentation	rule
f102r2.9	f102r2.9|P02	dor oiin okeody qokeol sheoy qoochey ckheol seeey skekyd	d+o+r o+i+i+n o+k+e+o+d+y q+o+k+e+o+l s+h+e+o+y q+o+o+c+h+e+y c+k+h+e+o+l s+e+e+e+y s+k+e+k+y+d	source-symbol stream
f102v1.1	f102v1.1|P01	keoraiiin	k+e+o+r+a+i+i+i+n	source-symbol stream
f102v1.10	f102v1.10|P02	kochor ol ydaiin choraiin cheey ykeey kor shey qokey dy	k+o+c+h+o+r o+l y+d+a+i+i+n c+h+o+r+a+i+i+n c+h+e+e+y y+k+e+e+y k+o+r s+h+e+y q+o+k+e+y d+y	source-symbol stream
f102v1.11	f102v1.11|P02	sol chol qooiin qokal cheol chey kolcheey daiin cheody dy	s+o+l c+h+o+l q+o+o+i+i+n q+o+k+a+l c+h+e+o+l c+h+e+y k+o+l+c+h+e+e+y d+a+i+i+n c+h+e+o+d+y d+y	source-symbol stream
f102v1.12	f102v1.12|P02	ycheol cheol doiir shekcheor sar cheor ckhey pchodaiin	y+c+h+e+o+l c+h+e+o+l d+o+i+i+r s+h+e+k+c+h+e+o+r s+a+r c+h+e+o+r c+k+h+e+y p+c+h+o+d+a+i+i+n	source-symbol stream
f102v1.13	f102v1.13|P02	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim	t+o+i+i+n o+l d+a+i+i+n q+k+o+l c+h+e+o+l d+a+i+i+n q+o+k+a+r o+a+i+i+n c+h+e+e+y s+a+i+i+m	source-symbol stream
f102v1.14	f102v1.14|P02	chor cheor ckhey oteol aikheky	c+h+o+r c+h+e+o+r c+k+h+e+y o+t+e+o+l a+i+k+h+e+k+y	source-symbol stream
f102v1.15	f102v1.15|P01	dindy	d+i+n+d+y	source-symbol stream
f102v1.16	f102v1.16|P01	ypcholdy	y+p+c+h+o+l+d+y	source-symbol stream
f102v1.17	f102v1.17|P01	loralody	l+o+r+a+l+o+d+y	source-symbol stream
f102v1.18	f102v1.18|P01	opchdard	o+p+c+h+d+a+r+d	source-symbol stream
f102v1.19	f102v1.19|P02	fodaiin dair or sheol okeeol qoteol orockhey olkey	f+o+d+a+i+i+n d+a+i+r o+r s+h+e+o+l o+k+e+e+o+l q+o+t+e+o+l o+r+o+c+k+h+e+y o+l+k+e+y	source-symbol stream
f102v1.2	f102v1.2|P01	okeody	o+k+e+o+d+y	source-symbol stream
f102v1.20	f102v1.20|P01	soiin shey qokeey qoeeol qokeody sheody qoeteey okeey dam	s+o+i+i+n s+h+e+y q+o+k+e+e+y q+o+e+e+o+l q+o+k+e+o+d+y s+h+e+o+d+y q+o+e+t+e+e+y o+k+e+e+y d+a+m	source-symbol stream
f102v1.21	f102v1.21|P02	qoeeody ychey okeody deody okody cheo doiin cheody sam	q+o+e+e+o+d+y y+c+h+e+y o+k+e+o+d+y d+e+o+d+y o+k+o+d+y c+h+e+o d+o+i+i+n c+h+e+o+d+y s+a+m	source-symbol stream
f102v1.22	f102v1.22|P03	ykeeody chodaiin qokeos cheol qool chsey oteody okchy	y+k+e+e+o+d+y c+h+o+d+a+i+i+n q+o+k+e+o+s c+h+e+o+l q+o+o+l c+h+s+e+y o+t+e+o+d+y o+k+c+h+y	source-symbol stream
f102v1.23	f102v1.23|P01	ksheody sho qokey sheody qockhey olcheor odain okchody	k+s+h+e+o+d+y s+h+o q+o+k+e+y s+h+e+o+d+y q+o+c+k+h+e+y o+l+c+h+e+o+r o+d+a+i+n o+k+c+h+o+d+y	source-symbol stream
f102v1.24	f102v1.24|P01	ysaiin ckhey qoor cheol	y+s+a+i+i+n c+k+h+e+y q+o+o+r c+h+e+o+l	source-symbol stream
f102v1.3	f102v1.3|P01	okeody	o+k+e+o+d+y	source-symbol stream
f102v1.4	f102v1.4|P01	daiisaly	d+a+i+i+s+a+l+y	source-symbol stream
f102v1.5	f102v1.5|P01	ypary	y+p+a+r+y	source-symbol stream
f102v1.6	f102v1.6|P02	opchytcy	o+p+c+h+y+t+c+y	source-symbol stream
f102v1.7	f102v1.7|P01	poaiin ockhey pchol doiin shey shockhsy sheocthy qokeody	p+o+a+i+i+n o+c+k+h+e+y p+c+h+o+l d+o+i+i+n s+h+e+y s+h+o+c+k+h+s+y s+h+e+o+c+t+h+y q+o+k+e+o+d+y	source-symbol stream
f102v1.8	f102v1.8|P02	daisn ol chey ckheol qokeor osaiin cheor qokey choky	d+a+i+s+n o+l c+h+e+y c+k+h+e+o+l q+o+k+e+o+r o+s+a+i+i+n c+h+e+o+r q+o+k+e+y c+h+o+k+y	source-symbol stream
f102v1.9	f102v1.9|P01	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	t+e+o+d+y c+k+h+e+e+y q+o+k+e+o+l s+h+e+k+y q+o+c+k+h+e+o+r o+r c+h+e+o r+c+h+o+l q+o+t+e+o+r d+a+r	source-symbol stream
f102v2.1	f102v2.1|P01	porshols	p+o+r+s+h+o+l+s	source-symbol stream
f102v2.10	f102v2.10|P01	okody	o+k+o+d+y	source-symbol stream
f102v2.11	f102v2.11|P01	cheor	c+h+e+o+r	source-symbol stream
f102v2.12	f102v2.12|P01	okoroeey	o+k+o+r+o+e+e+y	source-symbol stream
f102v2.13	f102v2.13|P01	opchy	o+p+c+h+y	source-symbol stream
f102v2.14	f102v2.14|P01	sarol	s+a+r+o+l	source-symbol stream
f102v2.15	f102v2.15|P01	olrodar	o+l+r+o+d+a+r	source-symbol stream
f102v2.16	f102v2.16|P02	tod	t+o+d	source-symbol stream
f102v2.17	f102v2.17|P02	podeesho oteeos sheos qokeeo chckhhy shkeey chekeod	p+o+d+e+e+s+h+o o+t+e+e+o+s s+h+e+o+s q+o+k+e+e+o c+h+c+k+h+h+y s+h+k+e+e+y c+h+e+k+e+o+d	source-symbol stream
f102v2.18	f102v2.18|P02	ocheos chy okeor okeol okeol shy o	o+c+h+e+o+s c+h+y o+k+e+o+r o+k+e+o+l o+k+e+o+l s+h+y o	source-symbol stream
f102v2.19	f102v2.19|P02	dcheo qoeeor oeoikhy cheos ol or ol okeeor ain	d+c+h+e+o q+o+e+e+o+r o+e+o+i+k+h+y c+h+e+o+s o+l o+r o+l o+k+e+e+o+r a+i+n	source-symbol stream
f102v2.2	f102v2.2|P01	soaimy	s+o+a+i+m+y	source-symbol stream
f102v2.20	f102v2.20|P01	qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc	q+o+k+e+o+r c+h+o k+e+e+o+l o+k+e+e+e+y q+o+k+e+o+d+y c+h+o+c+k+h+e+y q+o+k+e+e+y d+o+l o+l s+h+e+e+o+y t+o+d+y c+h+e+o+c	source-symbol stream
f102v2.21	f102v2.21|P02	ycheey s odeeeey okeeor cheol or oiin oeees okear chey keey saiin oteos	y+c+h+e+e+y s o+d+e+e+e+e+y o+k+e+e+o+r c+h+e+o+l o+r o+i+i+n o+e+e+e+s o+k+e+a+r c+h+e+y k+e+e+y s+a+i+i+n o+t+e+o+s	source-symbol stream
f102v2.22	f102v2.22|P02	doin or oiin cheol soiir chol sheey qockhy ol keor okeody okeor chos	d+o+i+n o+r o+i+i+n c+h+e+o+l s+o+i+i+r c+h+o+l s+h+e+e+y q+o+c+k+h+y o+l k+e+o+r o+k+e+o+d+y o+k+e+o+r c+h+o+s	source-symbol stream
f102v2.23	f102v2.23|P01	okey okey shey okey oiees or eey	o+k+e+y o+k+e+y s+h+e+y o+k+e+y o+i+e+e+s o+r e+e+y	source-symbol stream
f102v2.24	f102v2.24|P02	otolky	o+t+o+l+k+y	source-symbol stream
f102v2.25	f102v2.25|P01	osain	o+s+a+i+n	source-symbol stream
f102v2.26	f102v2.26|P01	aiky	a+i+k+y	source-symbol stream
f102v2.27	f102v2.27|P01	okeeoraiin	o+k+e+e+o+r+a+i+i+n	source-symbol stream
f102v2.28	f102v2.28|P01	okockhy	o+k+o+c+k+h+y	source-symbol stream
f102v2.29	f102v2.29|P01	os	o+s	source-symbol stream
f102v2.3	f102v2.3|P01	oror	o+r+o+r	source-symbol stream
f102v2.30	f102v2.30|P02	pydaeey odey pcheody qoekeey oteey qokeod sheey opaiin deeor	p+y+d+a+e+e+y o+d+e+y p+c+h+e+o+d+y q+o+e+k+e+e+y o+t+e+e+y q+o+k+e+o+d s+h+e+e+y o+p+a+i+i+n d+e+e+o+r	source-symbol stream
f102v2.31	f102v2.31|P02	oldeey ckhy sheeody eeos shesee oeor ykoear chekeey ykory	o+l+d+e+e+y c+k+h+y s+h+e+e+o+d+y e+e+o+s s+h+e+s+e+e o+e+o+r y+k+o+e+a+r c+h+e+k+e+e+y y+k+o+r+y	source-symbol stream
f102v2.32	f102v2.32|P02	dar cheor sheor okeol shoy s ar oky cheeor ol daiin sy	d+a+r c+h+e+o+r s+h+e+o+r o+k+e+o+l s+h+o+y s a+r o+k+y c+h+e+e+o+r o+l d+a+i+i+n s+y	source-symbol stream
f102v2.33	f102v2.33|P02	qokeor sho keeeos cheor os al chos aiiin oky okar aiin	q+o+k+e+o+r s+h+o k+e+e+e+o+s c+h+e+o+r o+s a+l c+h+o+s a+i+i+i+n o+k+y o+k+a+r a+i+i+n	source-symbol stream
f102v2.34	f102v2.34|P01	sorshey okeeor sheockhey qokeos okchol ctheor okey sal	s+o+r+s+h+e+y o+k+e+e+o+r s+h+e+o+c+k+h+e+y q+o+k+e+o+s o+k+c+h+o+l c+t+h+e+o+r o+k+e+y s+a+l	source-symbol stream
f102v2.35	f102v2.35|P02	ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	y+c+h+o+r s+h+e+o+l p+o+r s+h+e+e+o+r s+h+e+k+e+e+y q+o+k+y c+h+e+o k+e+o+d+y q+o+k+e+o+l d+a+i+n	source-symbol stream
f102v2.36	f102v2.36|P02	okeeor cheey okeey sor chey okey okey okeey qokeor	o+k+e+e+o+r c+h+e+e+y o+k+e+e+y s+o+r c+h+e+y o+k+e+y o+k+e+y o+k+e+e+y q+o+k+e+o+r	source-symbol stream
f102v2.37	f102v2.37|P01	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	t+c+h+o+r a+r c+h+e+y k+o+r o+r c+t+h+e+y q+o+e+e+e+y q+o+k+e+e+y o+k+e+o+r+o+l+y s+a+r	source-symbol stream
f102v2.38	f102v2.38|P02	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	d+o+r c+h+e+e+y c+k+h+e+e+y q+o+k+e+o+r o+k+e+y c+h+o+s s+h+o y+k+e+e+y o+k+e+e+o r+a+i+i+n	source-symbol stream
f102v2.39	f102v2.39|P01	yotaiin cheor cheekey orain	y+o+t+a+i+i+n c+h+e+o+r c+h+e+e+k+e+y o+r+a+i+n	source-symbol stream
f102v2.4	f102v2.4|P01	chor	c+h+o+r	source-symbol stream
f102v2.5	f102v2.5|P01	sachy	s+a+c+h+y	source-symbol stream
f102v2.6	f102v2.6|P03	oteos	o+t+e+o+s	source-symbol stream
f102v2.7	f102v2.7|P02	otol	o+t+o+l	source-symbol stream
f102v2.8	f102v2.8|P01	otory	o+t+o+r+y	source-symbol stream
f102v2.9	f102v2.9|P01	ok	o+k	source-symbol stream
f103r.1	f103r.1|P02	pchedal shdy yteechypchy otey ylshey qoteey qotal shedy yshdal dain okol dal dy	p+c+h+e+d+a+l s+h+d+y y+t+e+e+c+h+y+p+c+h+y o+t+e+y y+l+s+h+e+y q+o+t+e+e+y q+o+t+a+l s+h+e+d+y y+s+h+d+a+l d+a+i+n o+k+o+l d+a+l d+y	source-symbol stream
f103r.10	f103r.10|P02	daiin ol oain okeol chal okam chety shedy otaiin shedy teolshy oteedy sarain	d+a+i+i+n o+l o+a+i+n o+k+e+o+l c+h+a+l o+k+a+m c+h+e+t+y s+h+e+d+y o+t+a+i+i+n s+h+e+d+y t+e+o+l+s+h+y o+t+e+e+d+y s+a+r+a+i+n	source-symbol stream
f103r.11	f103r.11|P02	dar oteey otain lol shedy okain chey qorain shey otoy qokeol key daikhyky	d+a+r o+t+e+e+y o+t+a+i+n l+o+l s+h+e+d+y o+k+a+i+n c+h+e+y q+o+r+a+i+n s+h+e+y o+t+o+y q+o+k+e+o+l k+e+y d+a+i+k+h+y+k+y	source-symbol stream
f103r.12	f103r.12|P01	oain shey shckhy oteey qokeol keedy shar aiin otedy	o+a+i+n s+h+e+y s+h+c+k+h+y o+t+e+e+y q+o+k+e+o+l k+e+e+d+y s+h+a+r a+i+i+n o+t+e+d+y	source-symbol stream
f103r.13	f103r.13|P01	podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol	p+o+d+a+r s+h+e+o+r q+o+t+e+d+y o+k+e+e+y q+o+k+a+r c+h+e+c+k+h+y q+o+k+a+i+n c+h+e+d+y p+c+h+d+y t+s+h+d+y d+a+l k+a+s+o+l	source-symbol stream
f103r.14	f103r.14|P02	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	o+k+a+i+n s+h+e+k+a+i+n c+h+e+d+y q+o+k+e+e+c+h+y q+o+k+y s+h+e+y l+o+l s a+i+i+n c+h+e+y e+e+k+a+i+n c+h+c+t+h+y q+o+k+y	source-symbol stream
f103r.15	f103r.15|P02	qotedy qokeey shol qotey shkain	q+o+t+e+d+y q+o+k+e+e+y s+h+o+l q+o+t+e+y s+h+k+a+i+n	source-symbol stream
f103r.16	f103r.16|P03	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky	d+s+h+o+l s+h+o+l+k+a+r s+h+d+a+i+i+n c+h+e+e+y r+a+r o+k+e+e+y s+h+c+f+h+e+d+y o+p+c+h+e+o+l o+t+e+e+d+y t+c+h+e+y s+h+k+y	source-symbol stream
f103r.17	f103r.17|P01	sar shey qokey keedy qokeey chckhy qokal oty or aiin	s+a+r s+h+e+y q+o+k+e+y k+e+e+d+y q+o+k+e+e+y c+h+c+k+h+y q+o+k+a+l o+t+y o+r a+i+i+n	source-symbol stream
f103r.18	f103r.18|P02	polchedy qokeol okain checthy oteey lshedy okain qokain qokalshedy oteys	p+o+l+c+h+e+d+y q+o+k+e+o+l o+k+a+i+n c+h+e+c+t+h+y o+t+e+e+y l+s+h+e+d+y o+k+a+i+n q+o+k+a+i+n q+o+k+a+l+s+h+e+d+y o+t+e+y+s	source-symbol stream
f103r.19	f103r.19|P01	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	o+k+a+i+i+n c+h+e+y q+o+y s+h+e+y q+o+k+a+i+i+n c+h+e+d+y q+o+k+a+i+n o+t+e+o+l l+k+a+r o+k+a+r+a+l l+k+l+d+y l+r	source-symbol stream
f103r.2	f103r.2|P02	dain shek chcphhdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	d+a+i+n s+h+e+k c+h+c+p+h+h+d+y d+a+l+o+k+y o+p+c+h+e+d+y p+e+s+h+o+l c+h+e+p a+r o+t+c+h+y s+a+l l+k+e+e+y s+a+r a+i+n o+k c+h+e+d+y	source-symbol stream
f103r.20	f103r.20|P01	ychain shckhy qokaiin shey qokaiin shedy olor	y+c+h+a+i+n s+h+c+k+h+y q+o+k+a+i+i+n s+h+e+y q+o+k+a+i+i+n s+h+e+d+y o+l+o+r	source-symbol stream
f103r.21	f103r.21|P01	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	p+c+h+e+a+m s+o+k+e+d+y d+a+l+k+a+r o+t+a+l q+o+k+a+l c+h+e+p+y o+k+e+d+y q+o+k+y p+c+h+e+d+y o+k+a+l+y q+o+k+e+e+d+y l+o+r	source-symbol stream
f103r.22	f103r.22|P02	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chepar otar opchy	d+a+l+s+h+y o+k+a+i+n s+h+c+k+h+o+d+y s+h+d+a+l q+o+k+e+e+d+y s+h+e+d+y q+o+t+a+r c+h+c+t+h+y c+h+e+p+a+r o+t+a+r o+p+c+h+y	source-symbol stream
f103r.23	f103r.23|P01	daiin sheckhy lchedy chckhy shol	d+a+i+i+n s+h+e+c+k+h+y l+c+h+e+d+y c+h+c+k+h+y s+h+o+l	source-symbol stream
f103r.24	f103r.24|P01	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	t+c+h+o+k+y o+k+e+a+l s+h+e+d+y q+o+k+a+l o+t+y o+p+c+h+e+d+y q+o+t+a+i+n s+h+c+t+h+y o+t+e+y d+a+i+n o+t+e+e+y o+k+y	source-symbol stream
f103r.25	f103r.25|P02	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	d+a+r s+h+e+y q+o+k+a+i+n c+h+c+k+h+e+y c+h+e+y k+a+i+n c+h+e+d+a+l o+k+e+e+e+y q+o+o+d+a+i+n o+k+a+i+n o+t+e+e+y o+l	source-symbol stream
f103r.26	f103r.26|P02	oteedy okeey qotchy shey olcheedar shey lotos	o+t+e+e+d+y o+k+e+e+y q+o+t+c+h+y s+h+e+y o+l+c+h+e+e+d+a+r s+h+e+y l+o+t+o+s	source-symbol stream
f103r.27	f103r.27|P01	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly	q+o+k+e+c+h+y o+k+e+e+y q+o+k+e+e+y l+k+e+e+o+d+y s+h+e+e+y q+o+k+e+e+y l+k+e+o+l t+c+h+e+y q+o+k+e+e+y o+k+e+e+y q+o+k+a+l+y	source-symbol stream
f103r.28	f103r.28|P01	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	d+e+s+h+e+d+y q+o+k+e+e+e+y d+a+l+k+a+i+n o+k+a+i+i+n c+h+e+d+y q+o+k+e+e+y o+t+a+i+n a+i+n o+l c+h+e+e+y l+k+e+e+d+y	source-symbol stream
f103r.29	f103r.29|P01	qokeeechy shokeey qochey qokeey chal chedy	q+o+k+e+e+e+c+h+y s+h+o+k+e+e+y q+o+c+h+e+y q+o+k+e+e+y c+h+a+l c+h+e+d+y	source-symbol stream
f103r.3	f103r.3|P02	yshdain sheek cheoty chokal chedy chckhy or orol okain chal ot kar ot chym	y+s+h+d+a+i+n s+h+e+e+k c+h+e+o+t+y c+h+o+k+a+l c+h+e+d+y c+h+c+k+h+y o+r o+r+o+l o+k+a+i+n c+h+a+l o+t k+a+r o+t c+h+y+m	source-symbol stream
f103r.30	f103r.30|P01	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	p+c+h+o+l+k+c+h+d+y s+h+e+c+k+h+y q+o+k+e+y o+k+a+i+i+n s+h+e+d+y c+h+p+c+h+y o+p+c+h+e+d+y o+t+e+e+y+k+s+h+y c+h+d+a+l+y	source-symbol stream
f103r.31	f103r.31|P03	saiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty	s+a+i+i+n c+h+o+l k+a+i+i+n c+h+a+l o+k+a+i+i+n s+h+c+k+h+y q+o+k+a+l s+h+d+a+r s+h+c+h+d+y o+k+a+i+i+n c+h+t+y	source-symbol stream
f103r.32	f103r.32|P01	okeey shedy qokedy qokal shety otedy shcthy oraiin	o+k+e+e+y s+h+e+d+y q+o+k+e+d+y q+o+k+a+l s+h+e+t+y o+t+e+d+y s+h+c+t+h+y o+r+a+i+i+n	source-symbol stream
f103r.33	f103r.33|P01	qokeey chechy qokey shckhy choldy qokal y shedy yteedy qotail shedy	q+o+k+e+e+y c+h+e+c+h+y q+o+k+e+y s+h+c+k+h+y c+h+o+l+d+y q+o+k+a+l y s+h+e+d+y y+t+e+e+d+y q+o+t+a+i+l s+h+e+d+y	source-symbol stream
f103r.34	f103r.34|P01	sheod oshey cheedalaiin	s+h+e+o+d o+s+h+e+y c+h+e+e+d+a+l+a+i+i+n	source-symbol stream
f103r.35	f103r.35|P02	qokeear chain olain chey kain sheol shedain qokeedy ykeedy lcheg	q+o+k+e+e+a+r c+h+a+i+n o+l+a+i+n c+h+e+y k+a+i+n s+h+e+o+l s+h+e+d+a+i+n q+o+k+e+e+d+y y+k+e+e+d+y l+c+h+e+g	source-symbol stream
f103r.36	f103r.36|P01	okool chedy okeedy qokeedy qokeey shdy otey qokeey	o+k+o+o+l c+h+e+d+y o+k+e+e+d+y q+o+k+e+e+d+y q+o+k+e+e+y s+h+d+y o+t+e+y q+o+k+e+e+y	source-symbol stream
f103r.37	f103r.37|P02	pchedy qokeey qokeodair qokshy qokeedy qokeedy chsky shey shalky	p+c+h+e+d+y q+o+k+e+e+y q+o+k+e+o+d+a+i+r q+o+k+s+h+y q+o+k+e+e+d+y q+o+k+e+e+d+y c+h+s+k+y s+h+e+y s+h+a+l+k+y	source-symbol stream
f103r.38	f103r.38|P01	otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey	o+t+e+c+h+e+d+y q+o+k+a+i+n s+h+c+t+h+y c+h+c+k+h+y l+o+k+e+e+d+y c+h+e+c+k+h+y l+o+k+a+i+n s+h+e+d+y o+k+e+e+y	source-symbol stream
f103r.39	f103r.39|P01	ykeedy qokeey lsheey qotal shedy oteey	y+k+e+e+d+y q+o+k+e+e+y l+s+h+e+e+y q+o+t+a+l s+h+e+d+y o+t+e+e+y	source-symbol stream
f103r.4	f103r.4|P01	ychedy qokedy okedy qokeey okey chdar ol loty chedaraly	y+c+h+e+d+y q+o+k+e+d+y o+k+e+d+y q+o+k+e+e+y o+k+e+y c+h+d+a+r o+l l+o+t+y c+h+e+d+a+r+a+l+y	source-symbol stream
f103r.40	f103r.40|P02	qokeey sheeol shckhy sheol shody ol aiin otedy qoteey lotar otam	q+o+k+e+e+y s+h+e+e+o+l s+h+c+k+h+y s+h+e+o+l s+h+o+d+y o+l a+i+i+n o+t+e+d+y q+o+t+e+e+y l+o+t+a+r o+t+a+m	source-symbol stream
f103r.41	f103r.41|P02	cheol sheeey qotey oteeal oteedy shetsho keeos shey qokeedy qokal dal	c+h+e+o+l s+h+e+e+e+y q+o+t+e+y o+t+e+e+a+l o+t+e+e+d+y s+h+e+t+s+h+o k+e+e+o+s s+h+e+y q+o+k+e+e+d+y q+o+k+a+l d+a+l	source-symbol stream
f103r.42	f103r.42|P01	tshey sheol cheolshy chalal	t+s+h+e+y s+h+e+o+l c+h+e+o+l+s+h+y c+h+a+l+a+l	source-symbol stream
f103r.43	f103r.43|P01	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	t+a+r c+h+e+a+l o+l s+h+e+e+y q+o+t+a+l s+h+e+a+l q+o+k+a+l s+h+e+e+d+y o+k+e+s+h+e+d+y s+h+o+k+e+y q+o+k+a+i+i+n	source-symbol stream
f103r.44	f103r.44|P01	odeeey qokeey shey sheal otshedy	o+d+e+e+e+y q+o+k+e+e+y s+h+e+y s+h+e+a+l o+t+s+h+e+d+y	source-symbol stream
f103r.45	f103r.45|P02	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltary	q+o+k+e+e+d+y q+o+k+e+e+d+y s+h+o+l s+h+e+d+a+r c+h+e+d+y q+o+t+e+e+d+y o+t+e+e+d+y o+l+k+e+o+l l+t+a+r+y	source-symbol stream
f103r.46	f103r.46|P02	chol keey qokeey cheol chorol shedy qokeey qokeey ol laiin chedan	c+h+o+l k+e+e+y q+o+k+e+e+y c+h+e+o+l c+h+o+r+o+l s+h+e+d+y q+o+k+e+e+y q+o+k+e+e+y o+l l+a+i+i+n c+h+e+d+a+n	source-symbol stream
f103r.47	f103r.47|P02	ssheey okeeol lchey qokaly lcheedy oloraiin	s+s+h+e+e+y o+k+e+e+o+l l+c+h+e+y q+o+k+a+l+y l+c+h+e+e+d+y o+l+o+r+a+i+i+n	source-symbol stream
f103r.48	f103r.48|P01	polarar lshedy qotolaiin qokeey qokeey shkchy opchealol kchy sam	p+o+l+a+r+a+r l+s+h+e+d+y q+o+t+o+l+a+i+i+n q+o+k+e+e+y q+o+k+e+e+y s+h+k+c+h+y o+p+c+h+e+a+l+o+l k+c+h+y s+a+m	source-symbol stream
f103r.49	f103r.49|P01	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	o+k+e+e+y l+r a+i+n l o+l s+h+e+e+d q+o+k+e+e+y s+h+e+o+l q+o+k+e+e+d+y s+h+e+d+y q+o+k+y l+e+e+e+s+a+i+n a+m	source-symbol stream
f103r.5	f103r.5|P02	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy rkar otan okdy	p+o+c+h+a+r+a+l o+k+e+d+a+r s+h+e+d+y o+t+e+e+y q+o+k+e+y l+k+a+r s+h+e+e+k+y o+k+a+l+o+r s+h+e+d+y r+k+a+r o+t+a+n o+k+d+y	source-symbol stream
f103r.50	f103r.50|P02	ssheey lshey qol cheey chey qokeey okeey qokain cheey qotain	s+s+h+e+e+y l+s+h+e+y q+o+l c+h+e+e+y c+h+e+y q+o+k+e+e+y o+k+e+e+y q+o+k+a+i+n c+h+e+e+y q+o+t+a+i+n	source-symbol stream
f103r.51	f103r.51|P02	saiin chekeey shey cheosaiin	s+a+i+i+n c+h+e+k+e+e+y s+h+e+y c+h+e+o+s+a+i+i+n	source-symbol stream
f103r.52	f103r.52|P01	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	p+c+h+e+d+a+l o+t+e+e+y q+o+l k+e+e+d+y q+o+k+e+e+y q+o+t+y c+h+e+p+c+h+y q+o+p+c+h+e+y l+k+a+i+i+n o+t+a+l+s+y	source-symbol stream
f103r.53	f103r.53|P01	sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty	s+s+h+e+y q+o+k+e+d+y q+o+k+a+i+i+n s+h+d+y q+o+k+e+e+y c+h+e+d+y q+o+k+e+e+y q+o+k+e+e+y l+c+h+e+d+y l+o+t+y	source-symbol stream
f103r.54	f103r.54|P02	dshey qoteeey darchedy qokey qoty	d+s+h+e+y q+o+t+e+e+e+y d+a+r+c+h+e+d+y q+o+k+e+y q+o+t+y	source-symbol stream
f103r.6	f103r.6|P02	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qot san am	o+c+h+e+e+y d+a+i+n s+h+e+k o+k+e+e+d+y o+k+e+y s+h+e+d+y q+o+k+e+a+l+d+y s+h+c+t+h+y q+o+t+e+d+y q+o+t s+a+n a+m	source-symbol stream
f103r.7	f103r.7|P02	sain chey she olshedy qokeey okeeody qoeedy olshedy	s+a+i+n c+h+e+y s+h+e o+l+s+h+e+d+y q+o+k+e+e+y o+k+e+e+o+d+y q+o+e+e+d+y o+l+s+h+e+d+y	source-symbol stream
f103r.8	f103r.8|P02	daroal okey chedy okey rain okechy qoisol qotar adchey ofcho lteody oral kechdy lo	d+a+r+o+a+l o+k+e+y c+h+e+d+y o+k+e+y r+a+i+n o+k+e+c+h+y q+o+i+s+o+l q+o+t+a+r a+d+c+h+e+y o+f+c+h+o l+t+e+o+d+y o+r+a+l k+e+c+h+d+y l+o	source-symbol stream
f103r.9	f103r.9|P02	oteeos ar cheal okeey shey lkaiin shey lkeor otain shedy otey l ledy okeedaram	o+t+e+e+o+s a+r c+h+e+a+l o+k+e+e+y s+h+e+y l+k+a+i+i+n s+h+e+y l+k+e+o+r o+t+a+i+n s+h+e+d+y o+t+e+y l l+e+d+y o+k+e+e+d+a+r+a+m	source-symbol stream
f103v.1	f103v.1|P02	pol dar olfchey qoky dy qokeey qokeey daiin okeedaky qotear shedy dal	p+o+l d+a+r o+l+f+c+h+e+y q+o+k+y d+y q+o+k+e+e+y q+o+k+e+e+y d+a+i+i+n o+k+e+e+d+a+k+y q+o+t+e+a+r s+h+e+d+y d+a+l	source-symbol stream
f103v.10	f103v.10|P02	or cheey qokeeshy okeey loiin oithy otedy lor aiin sheor qotain olldy	o+r c+h+e+e+y q+o+k+e+e+s+h+y o+k+e+e+y l+o+i+i+n o+i+t+h+y o+t+e+d+y l+o+r a+i+i+n s+h+e+o+r q+o+t+a+i+n o+l+l+d+y	source-symbol stream
