case_id	surface	page	locus	token_index	section	hand	line_position	reader_status	composition	quality_core	state_card	default_de	ol_function	context_mode	contextual_renderer_de	head_policy	degree_expression_id	degree_roman	visible_part_surface	visible_part_role	local_materia_surface	local_materia_gloss_de	local_materia_offset	all_local_materia_neighbors	left_surface	left_gloss_de	right_surface	right_gloss_de	old_generic_gloss_de	rejected_universal_default_de	live_rival_de	decision	surface_line
G685-O0033	chol	f106v	f106v.23	7	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chdy	trocken am Anfang des Grades, abgeschlossen	chedy	trocken in der Mitte des Grades, abgeschlossen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain
G685-O0034	chol	f106v	f106v.25	3	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Samenfraktion I: trocken	LOCAL_CANDIDATE:sar	NONE	NONE	NONE	NONE	sar	Samenfraktion I	-2	-2:sar=Samenfraktion I	sheol	feuchtes Material	shar	angefeuchtete Drogenfraktion I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sar sheol chol shar chol okarol
G685-O0035	chol	f106v	f106v.25	5	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shar	angefeuchtete Drogenfraktion I	okarol	Ansatzstoff aus heißer Drogenfraktion I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sar sheol chol shar chol okarol
G685-O0036	chol	f107r	f107r.12	2	S	3	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Holzdrogenportion der dritten Fraktion: trocken	LOCAL_CANDIDATE:loraiir	NONE	NONE	NONE	NONE	loraiir	Holzdrogenportion der dritten Fraktion	2	+2:loraiir=Holzdrogenportion der dritten Fraktion	y	OPEN	chol	trocken; nominal trockenes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	y chol chol loraiir aiinal
G685-O0037	chol	f107r	f107r.12	3	S	3	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Holzdrogenportion der dritten Fraktion: trocken	LOCAL_CANDIDATE:loraiir	NONE	NONE	NONE	NONE	loraiir	Holzdrogenportion der dritten Fraktion	1	+1:loraiir=Holzdrogenportion der dritten Fraktion	chol	trocken; nominal trockenes Gut/Material	loraiir	Holzdrogenportion der dritten Fraktion	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	y chol chol loraiir aiinal
G685-O0038	chol	f107r	f107r.50	4	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Drogenholz, heiß am Gradende: trocken	LOCAL_CANDIDATE:lkeey	NONE	NONE	NONE	NONE	lkeey	Drogenholz, heiß am Gradende	-1	-1:lkeey=Drogenholz, heiß am Gradende	lkeey	Drogenholz, heiß am Gradende	taidy	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar
G685-O0039	chol	f107r	f107r.51	3	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_CELL_NEXT_TO_OL_CONTACT	trocken; benachbartes ol separat beziehungsweise lesergebunden prüfen	DO_NOT_SILENTLY_ABSORB_ADJACENT_OL	NONE	NONE	NONE	NONE	sar	Samenfraktion I	-2	-2:sar=Samenfraktion I	ain	Menge-/Klassenwert II	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sar ain chol ol cheey otal otal ol otchy qoky otaily
G685-O0040	chol	f107v	f107v.12	3	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Holzdrogenansatz aus Rohstoff I leicht erhitzt: trocken	LOCAL_CANDIDATE:olkal	NONE	NONE	NONE	NONE	olkal	Holzdrogenansatz aus Rohstoff I leicht erhitzt	2	+2:olkal=Holzdrogenansatz aus Rohstoff I leicht erhitzt	lcheol	OPEN	kaiin	heiß, Grad III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam
G685-O0041	chol	f107v	f107v.18	6	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Wurzel, Typ/Charge III: trocken	LOCAL_CANDIDATE:raiin	NONE	NONE	NONE	NONE	raiin	Wurzel, Typ/Charge III	1	+1:raiin=Wurzel, Typ/Charge III	lkl	OPEN	raiin	Wurzel, Typ/Charge III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal
G685-O0042	chol	f107v	f107v.21	4	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	kaiin	heiß, Grad III	kchedy	heiß und trocken in der Mitte des Grades, abgeschlossen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal
G685-O0043	chol	f107v	f107v.22	5	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Holzdrogenansatz aus Rohstoff I leicht erhitzt: trocken	LOCAL_CANDIDATE:olkal	NONE	NONE	NONE	NONE	olkal	Holzdrogenansatz aus Rohstoff I leicht erhitzt	-1	-1:olkal=Holzdrogenansatz aus Rohstoff I leicht erhitzt	olkal	Holzdrogenansatz aus Rohstoff I leicht erhitzt	chdar	abgemessene Trockenfraktion I, Anfangsstufe	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dar alol olaiin olkal chol chdar
G685-O0044	chol	f107v	f107v.24	3	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Holzdroge, heiß auf Stufe III: trocken	LOCAL_CANDIDATE:lkaiin	NONE	NONE	NONE	NONE	lkaiin	Holzdroge, heiß auf Stufe III	2	+2:lkaiin=Holzdroge, heiß auf Stufe III	olaiin	Drogenstoff, Menge III	olkain	heißes Drogenmaterial, Grad II	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dain olaiin chol olkain lkaiin
G685-O0045	chol	f107v	f107v.30	6	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Holzdroge, heiß auf Stufe III: trocken	LOCAL_CANDIDATE:lkaiin	NONE	NONE	NONE	NONE	lkaiin	Holzdroge, heiß auf Stufe III	1	+1:lkaiin=Holzdroge, heiß auf Stufe III	otaiin	kalt im Zubereitungsrahmen, Grad III	lkaiin	Holzdroge, heiß auf Stufe III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky
G685-O0046	chol	f107v	f107v.33	2	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	orain	Drogenportion II	qodaiin	Qualitätsgrad III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy
G685-O0047	chol	f108r	f108r.40	7	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	cheykeeed	OPEN	qekeey	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom
G685-O0048	chol	f108v	f108v.28	12	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	sheey	feucht am Ende des Grades	tan	kalt, Grad I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	paror aiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol tan al
G685-O0049	chol	f10r	f10r.3	7	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung: trocken	LOCAL_CANDIDATE:chocthy	NONE	NONE	NONE	NONE	chocthy	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	-2	-2:chocthy=trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	qotchy	kalt und trocken am Anfang des Grades	or	Drogenportion	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qotor o tchy daiin chocthy qotchy chol or yty dy dy
G685-O0050	chol	f10r	f10r.5	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qotchol	Material: kalt und trocken	cthy	CTH-Drogenmaterial	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokchy qotchol chol cthy
G685-O0051	chol	f10r	f10r.8	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	otol	kaltes Zubereitungsgut	cholor	trockene Zutat	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qotchor chor otol chol cholor chol daiin dar
G685-O0052	chol	f10r	f10r.8	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E011	III	NONE	NONE	NONE	NONE	0	NONE	cholor	trockene Zutat	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qotchor chor otol chol cholor chol daiin dar
G685-O0053	chol	f10v	f10v.3	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ty	kalt am Anfang des Grades	dy	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dsho ytey kchol ol ty chol dy
G685-O0054	chol	f10v	f10v.5	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E012	III	NONE	NONE	NONE	NONE	0	NONE	qotor	kalte Drogenportion	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sho ykeey daiin qotchy qotor chol daiin qokchy ky
G685-O0055	chol	f10v	f10v.7	4	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ky	heiß am Anfang des Grades	cheky	bis zur mittleren Trockenstufe, dann leicht erhitzen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokol chy ky chol cheky daiin dain chckhan
G685-O0056	chol	f111r	f111r.37	2	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dain	Grad-/Maßwert II	l	Pfund / Gewichtseinheit	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy
G685-O0057	chol	f111r	f111r.7	6	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	getrocknetes Drogenholz: trocken	LOCAL_CANDIDATE:lchedy	NONE	NONE	NONE	NONE	lchedy	getrocknetes Drogenholz	-1	-1:lchedy=getrocknetes Drogenholz	lchedy	getrocknetes Drogenholz	sheeol	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om
G685-O0058	chol	f111v	f111v.6	7	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Drogenholz, heiß am Gradende: trocken	LOCAL_CANDIDATE:lkeey	NONE	NONE	NONE	NONE	lkeey	Drogenholz, heiß am Gradende	-1	-1:lkeey=Drogenholz, heiß am Gradende	lkeey	Drogenholz, heiß am Gradende	l	Pfund / Gewichtseinheit	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym
G685-O0059	chol	f112r	f112r.2	7	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	olaiin	Drogenstoff, Menge III	otar	kalte Drogenfraktion I im Ansatz	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	saiin oar qolkaiin otail ol olaiin chol otar
G685-O0060	chol	f112r	f112r.30	5	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_CELL_NEXT_TO_OL_CONTACT	trocken; benachbartes ol separat beziehungsweise lesergebunden prüfen	DO_NOT_SILENTLY_ABSORB_ADJACENT_OL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	okeody	OPEN	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tar ar cheokey okeody chol ol chedy qokedy cheom
G685-O0061	chol	f112r	f112r.8	4	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	eedy	OPEN	qotchedy	kalt und trocken in der Mitte des Grades, abgeschlossen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sairo r eedy chol qotchedy dody qokeeey dairam
G685-O0062	chol	f112v	f112v.21	5	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qoeedy	nimm den vollständig fertiggestellten Ansatz	keedy	heiß am Ende des Grades, abgeschlossen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain
G685-O0063	chol	f112v	f112v.33	10	S	3	LAST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	cheekey	OPEN	<END>	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol
G685-O0064	chol	f112v	f112v.37	9	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokaiin	heiß, Grad III	kedy	heiß in der Mitte des Grades, abgeschlossen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam
G685-O0065	chol	f112v	f112v.38	7	S	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chedy	trocken in der Mitte des Grades, abgeschlossen	otaiin	kalt im Zubereitungsrahmen, Grad III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain
