resolution_id	attachment_id	ambiguity_ids	ambiguity_classes	physical_page	register	statement_id	event_id	locus	card_ordinal_in_statement	surface_card	component_recipe	focus_core	focus_value_de	pass1022_attachment_class	pass1022_chosen_attachment_de	pass1023_decisions	pass1023_selected_target_de	pass1023_scope_de	pass1023_rule_ids	changed_from_pass1022	reason_de	former_alternatives_de	resolution_status
P1023-R0164	SA02225	SAA0164	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S291	P1008-E0999	f76r.52	1	otain	OT+AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt D[AIN=ANTEIL]	BOUNDED_FORWARD	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0165	SA02243	SAA0165	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S297	P1008-E1021	f76r.54	3	y	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt D[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0166	SA02252	SAA0166	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S299	P1008-E1029	f76r.55	1	ldaiin	AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt D[AIIN=WERT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0167	SA02253	SAA0167	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S299	P1008-E1030	f76r.55	2	checkhey	CH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0168	SA02264	SAA0168	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S301	P1003-E0089	f77r.9	1	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	AR	AUSGANG	SAME_CARD_LEFT_ACTION	P=EINSETZEN[AR=AUSGANG]	EQUAL_LEFT	P=EINSETZEN@CURRENT_CARD_ATOM1	P@1[AR@4; S@7[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	S=WÄHLEN@ATOM7	SELECTED_WORKSHOP_SCOPE
P1023-R0169	SA02270	SAA0169	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S301	P1003-E0095	f77r.9	7	dylches	D_ADDR+Y+L+CH+E+S	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM4	CH@4[E@5; S@6[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM6	SELECTED_WORKSHOP_SCOPE
P1023-R0170	SA02272	SAA0170	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S302	P1003-E0097	f77r.9	1	loly	L+OL+Y	L	VERBINDUNG	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[L=VERBINDUNG]	BOUNDED_FORWARD	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0171	SA02273	SAA0171	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S302	P1003-E0097	f77r.9	1	loly	L+OL+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	T=EINSTELLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0172	SA02281	SAA0172	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S303	P1003-E0106	f77r.10	4	chetey	CH+E+T+E+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0173	SA02310	SAA0173	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S315	P1003-E0133	f77r.13	1	qolal	OL+AL	AL	ZIELORT	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0174	SA02325	SAA0174	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S322	P1003-E0148	f77r.15	2	sheety	SH+EE+T+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0175	SA02330	SAA0175	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S323	P1003-E0152	f77r.15	1	lol	L+OL	L	VERBINDUNG	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[L=VERBINDUNG]	BOUNDED_FORWARD	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0176	SA02332	SAA0176	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S324	P1003-E0154	f77r.16	1	qotaiin	OT+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIIN=WERT]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0177	SA02346	SAA0177	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S330	P1003-E0167	f77r.17	4	sheety	SH+EE+T+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0178	SA02350	SAA0178	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S331	P1003-E0170	f77r.18	2	daiin	AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIIN=WERT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0179	SA02359	SAA0179	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S331	P1003-E0177	f77r.18	9	sheckhedy	SH+E+CH+K+E+DY	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0180	SA02365	SAA0180	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S333	P1003-E0182	f77r.19	1	lchey	L+Y	L	VERBINDUNG	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[L=VERBINDUNG]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0181	SA02366	SAA0181	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S333	P1003-E0182	f77r.19	1	lchey	L+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0182	SA02382	SAA0182	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S336	P1003-E0193	f77r.20	1	qoteey	OT+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[EE=GRAD II]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0183	SA02383	SAA0183	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S336	P1003-E0193	f77r.20	1	qoteey	OT+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0184	SA02401	SAA0184	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S342	P1003-E0207	f77r.22	1	al	AL	AL	ZIELORT	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0185	SA02409	SAA0185	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S344	P1003-E0216	f77r.23	2	sheoky	SH+E+OK+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; OK@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	OK=SETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0186	SA02452	SAA0186	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S355	P1003-E0252	f77r.28	2	qotey	OT+E+Y	E	GRAD I	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[E=GRAD I]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0187	SA02453	SAA0187	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S355	P1003-E0252	f77r.28	2	qotey	OT+E+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0188	SA02462	SAA0188	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S358	P1003-E0261	f77r.29	1	qotal	OT+AL	AL	ZIELORT	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0189	SA02479	SAA0189	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S360	P1003-E0276	f77r.32	3	ain	AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIN=ANTEIL]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0190	SA02487	SAA0190	R_HEAD_OR_TAIL	f77r	BIOLOGICAL	P1009-S360	P1003-E0282	f77r.32	9	dary	DA+R+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	R=MARKIEREN[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN[Y=AKTIVER POSTEN]	R=MARKIEREN[Y=AKTIVER POSTEN]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung Y; es eröffnet MARKIEREN.	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0191	SA02488	SAA0191	R_HEAD_OR_TAIL	f77r	BIOLOGICAL	P1009-S360	P1003-E0283	f77r.33	10	daiin	AIIN	AIIN	WERT	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AIIN=WERT]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[AIIN=WERT]	R=MARKIEREN⟨VORIGE KARTE⟩[AIIN=WERT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung Y; es eröffnet MARKIEREN.	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0192	SA02493	SAA0192	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S362	P1003-E0290	f77r.33	3	cheety	CH+EE+T+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	CH=NEHMEN[EE=GRAD II]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[EE@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0193	SA02501	SAA0193	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S364	P1003-E0298	f77r.34	3	checkhy	CH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0194	SA02503	SAA0194	R_HEAD_OR_TAIL	f77r	BIOLOGICAL	P1009-S364	P1003-E0299	f77r.34	4	raiin	R+AIIN	AIIN	WERT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AIIN=WERT]	R_HEAD	R=MARKIEREN[AIIN=WERT]	R=MARKIEREN[AIIN=WERT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0195	SA02515	SAA0195	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S367	P1003-E0310	f77r.36	1	qotain	OT+AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIN=ANTEIL]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0196	SA02531	SAA0196	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S371	P1003-E0325	f77r.38	1	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	EE	GRAD II	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[EE=GRAD II]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	Q_PACKET_FORWARD	YES	Q oeffnet das lokale Paket, dessen erster Kopf auf der unmittelbar folgenden Karte steht.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0197	SA02532	SAA0197	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S371	P1003-E0325	f77r.38	1	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	Q_PACKET_FORWARD	YES	Q oeffnet das lokale Paket, dessen erster Kopf auf der unmittelbar folgenden Karte steht.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0198	SA02539	SAA0198	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S372	P1003-E0332	f77r.39	2	olaiin	OL+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIIN=WERT]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0199	SA02542	SAA0199	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S372	P1003-E0334	f77r.39	4	sheckhey	SH+E+CH+K+E+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0200	SA02558	SAA0200	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S375	P1003-E0347	f77r.41	2	daiin	AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIIN=WERT]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0201	SA02561	SAA0201	OWNER_OR_NEXT_CARD_ACTION	f77r	BIOLOGICAL	P1009-S376	P1003-E0351	f77r.41	1	qotal	OT+AL	AL	ZIELORT	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0202	SA02594	SAA0202	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S382	P1003-E0382	f77r.45	11	ches	CH+E+S	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0203	SA02601	SAA0203	R_HEAD_OR_TAIL	f77r	BIOLOGICAL	P1009-S382	P1003-E0390	f77r.45	19	raiin	R+AIIN	AIIN	WERT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AIIN=WERT]	R_HEAD	R=MARKIEREN[AIIN=WERT]	R=MARKIEREN[AIIN=WERT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	S=WÄHLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
