modifier_host_ordinal	slot_id	event_id	statement_id	physical_page	register	owner_id	surface	final_recipe	atom_position	atom_root	modifier_subtype	primary_governor_kind	primary_governor_key	host_source	guard
69	RUNNING:G407-E0120@3	G407-E0120	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shodan	SH+O+D_ADDR+AN	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0120@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
70	RUNNING:G407-E0120@4	G407-E0120	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shodan	SH+O+D_ADDR+AN	4	AN	CLASS	SAME_CARD_ACTION	ACTION:G407-E0120@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
71	RUNNING:G407-E0123@1	G407-E0123	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	d	D_ADDR	1	D_ADDR	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G407-E0122@1:K	GDT581-I0037	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
72	RUNNING:G407-E0125@2	G407-E0125	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chodaiin	CH+O+D_ADDR+AIIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0125@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
73	RUNNING:G407-E0125@3	G407-E0125	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chodaiin	CH+O+D_ADDR+AIIN	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0125@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
74	RUNNING:G407-E0126@2	G407-E0126	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	SH+O	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0126@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
75	RUNNING:G407-E0127@2	G407-E0127	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	koeam	K+O+E+AM_ADDR	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0127@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
76	RUNNING:G407-E0127@4	G407-E0127	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	koeam	K+O+E+AM_ADDR	4	AM_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0127@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
77	RUNNING:G407-E0128@3	G407-E0128	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ycho	Y+CH+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0128@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
78	RUNNING:G407-E0131@3	G407-E0131	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sheo	SH+E+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0131@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
79	RUNNING:G407-E0133@3	G407-E0133	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dydyd	Y+DY+D_LABEL	3	D_LABEL	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E0133:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
80	RUNNING:G407-E0135@1	G407-E0135	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0134@2:T	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
81	RUNNING:G407-E0135@2	G407-E0135	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	2	A_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0134@2:T	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
82	RUNNING:G407-E0135@3	G407-E0135	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	3	LOCAL_CHAR_I	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0134@2:T	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
83	RUNNING:G407-E0136@3	G407-E0136	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	yto	Y+T+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0136@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
84	RUNNING:G407-E0139@2	G407-E0139	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kodshey	K+O+D_ADDR+SH+E+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0139@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
85	RUNNING:G407-E0139@3	G407-E0139	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kodshey	K+O+D_ADDR+SH+E+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0139@4:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
86	RUNNING:G407-E0141@1	G407-E0141	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0140@2:P	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
87	RUNNING:G407-E0144@4	G407-E0144	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ckhyds	CH+K+Y+D_ADDR+S	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0144@5:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
88	RUNNING:G407-E0145@1	G407-E0145	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dchar	D_ADDR+CH+AR	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0145@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
89	RUNNING:G407-E0147@2	G407-E0147	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	okaiir	OK+IIN+R	2	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0147@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
90	RUNNING:G407-E0152@1	G407-E0152	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dloo	D_ADDR+L+O+O	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0151@4:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
91	RUNNING:G407-E0152@3	G407-E0152	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dloo	D_ADDR+L+O+O	3	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0151@4:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
92	RUNNING:G407-E0152@4	G407-E0152	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dloo	D_ADDR+L+O+O	4	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0151@4:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
93	RUNNING:G407-E0159@1	G407-E0159	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiiin	DA+IIN	1	DA	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0157@2:K	GDT581-I0050	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
94	RUNNING:G407-E0159@2	G407-E0159	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiiin	DA+IIN	2	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0157@2:K	GDT581-I0050	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
95	RUNNING:G407-E0160@3	G407-E0160	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cpho	CH+P+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0160@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
96	RUNNING:G407-E0164@3	G407-E0164	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	tshodeesy	T+SH+O+D_ADDR+EE+S+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0164@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
97	RUNNING:G407-E0164@4	G407-E0164	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	tshodeesy	T+SH+O+D_ADDR+EE+S+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0164@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
98	RUNNING:G407-E0166@3	G407-E0166	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	pydeey	P+Y+D_ADDR+EE+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0166@1:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
99	RUNNING:G407-E0167@2	G407-E0167	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cha	CH+A_ADDR	2	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0167@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
100	RUNNING:G407-E0168@2	G407-E0168	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ro	R+O	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0168@1:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
101	RUNNING:G407-E0169@1	G407-E0169	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0168@1:R	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
102	RUNNING:G407-E0170@2	G407-E0170	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ydoin	Y+D_ADDR+O+IIN	2	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0168@1:R	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
103	RUNNING:G407-E0170@3	G407-E0170	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ydoin	Y+D_ADDR+O+IIN	3	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0168@1:R	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
104	RUNNING:G407-E0170@4	G407-E0170	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ydoin	Y+D_ADDR+O+IIN	4	IIN	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0168@1:R	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
105	RUNNING:G407-E0174@1	G407-E0174	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0173@2:T	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
106	RUNNING:G407-E0177@1	G407-E0177	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0176@1:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
107	RUNNING:G407-E0180@1	G407-E0180	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cho	HO	1	HO	CLASS	INHERITED_ACTION_ALIAS	G407-E0179@2:T	GDT581-I0058	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
108	RUNNING:G407-E0181@1	G407-E0181	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	o	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0179@2:T	GDT581-I0059	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
109	RUNNING:G407-E0183@2	G407-E0183	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shoaiin	SH+O+AIIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0183@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
110	RUNNING:G407-E0186@1	G407-E0186	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	far	LOCAL_CHAR_F+AR	1	LOCAL_CHAR_F	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0184@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
111	RUNNING:G407-E0189@4	G407-E0189	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ctholdar	CH+T+OL+D_ADDR+AR	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0189@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
112	RUNNING:G407-E0196@1	G407-E0196	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ochol	O+OL	1	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E0196:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
113	RUNNING:G407-E0197@2	G407-E0197	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	kdchy	K+D_ADDR+Y	2	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0197@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
114	RUNNING:G407-E0199@1	G407-E0199	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dcheo	D_ADDR+CH+E+O	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0199@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
115	RUNNING:G407-E0199@4	G407-E0199	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dcheo	D_ADDR+CH+E+O	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0199@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
116	RUNNING:G407-E0200@2	G407-E0200	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shody	SH+O+DY	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0200@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
117	RUNNING:G407-E0201@2	G407-E0201	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	koshey	K+O+SH+E+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0201@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
118	RUNNING:G407-E0209@2	G407-E0209	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	eo	E+O	2	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E0208@2:T	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
119	RUNNING:G407-E0214@1	G407-E0214	G407-S007	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dchaiin	D_ADDR+CH+AIIN	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0214@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
120	RUNNING:G407-E0215@3	G407-E0215	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	pchocthy	P+CH+O+CH+T+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0215@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
121	RUNNING:G407-E0217@1	G407-E0217	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	octhody	O+CH+T+O+D_ADDR+Y	1	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E0217@2:CH	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
122	RUNNING:G407-E0217@4	G407-E0217	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	octhody	O+CH+T+O+D_ADDR+Y	4	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E0217@3:T	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
123	RUNNING:G407-E0217@5	G407-E0217	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	octhody	O+CH+T+O+D_ADDR+Y	5	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0217@3:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
124	RUNNING:G407-E0219@3	G407-E0219	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	pchodol	P+CH+O+D_ADDR+OL	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0219@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
125	RUNNING:G407-E0219@4	G407-E0219	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	pchodol	P+CH+O+D_ADDR+OL	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0219@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
126	RUNNING:G407-E0220@2	G407-E0220	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chopchal	CH+O+P+CH+AL	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0220@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
127	RUNNING:G407-E0222@2	G407-E0222	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	kom	K+O+M_LOCAL	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0222@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
128	RUNNING:G407-E0222@3	G407-E0222	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	kom	K+O+M_LOCAL	3	M_LOCAL	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0222@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
129	RUNNING:G407-E0224@3	G407-E0224	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	cthoor	CH+T+O+OR	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0224@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
130	RUNNING:G407-E0227@1	G407-E0227	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	os	OS	1	OS	OS_VORBEZUG	INHERITED_ACTION_ALIAS	G407-E0226@2:T	GDT581-I0071	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
131	RUNNING:G407-E0234@1	G407-E0234	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	o	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E0232@2:T	GDT581-I0074	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
132	RUNNING:G407-E0237@2	G407-E0237	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chocthy	CH+O+CH+T+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0237@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
133	RUNNING:G407-E0247@3	G407-E0247	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	ctho	CH+T+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0247@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
134	RUNNING:G407-E0252@1	G407-E0252	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	doiir	D_ADDR+O+IIN+R	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E0252@4:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
135	RUNNING:G407-E0252@2	G407-E0252	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	doiir	D_ADDR+O+IIN+R	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0252@4:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
136	RUNNING:G407-E0252@3	G407-E0252	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	doiir	D_ADDR+O+IIN+R	3	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E0252@4:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
137	RUNNING:G407-E0253@1	G407-E0253	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	ody	O+DY	1	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E0253:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
