card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	neighbor_override	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
25	COMPOSITE_FRACTION	ockhdar	READER_CONDITIONED_COMPOUND	O_PREP+CKH_COMPOSITE+DAR_MEASURE_FRACTION_I	erste abgemessene Fraktion des Arzneikompositum-Ansatzes	erste abgemessene Fraktion des Arzneikompositum-Ansatzes	abgemessene Portion des Arzneikompositums (IT2a ockhdor)	MEDIUM_READER_CONDITIONED	0	f85r2	f85r2.5	C	B	2	1	3	INITIAL	BOS	olkar	HOLD_SAME_CARD	NONE	ONE	ockhdor	EXACT	ockhdar	RF1B_ONLY_EXACT	1	0	ockhdar olkar shoral	⟦ockhdar:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦shoral:?⟧.	erste abgemessene Fraktion des Arzneikompositum-Ansatzes · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦shoral:?⟧.	erste abgemessene Fraktion des Arzneikompositum-Ansatzes | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | [shoral:?]	the readers agree on the compound preparation and differ only on fraction versus portion
26	FLOWER_FRUIT_RAW_I	shoral	LEARNED_BLOCK_COMPOUND	SHOR_FLOWER_FRUIT_PART+AL_RAW_I	Blüten- oder Frucht-Rohdroge I	Blüten- oder Frucht-Rohdroge I	angefeuchtete Portion Rohdroge I (sh+or+al)	MEDIUM_EXACT_WHOLE	0	f85r2	f85r2.5	C	B	2	3	3	FINAL	olkar	EOS	HOLD_SAME_CARD	NONE	EXACT	shoral	EXACT	shoral	BOTH_EXACT	1	0	ockhdar olkar shoral	⟦ockhdar:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦shoral:?⟧.	⟦ockhdar:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Blüten- oder Frucht-Rohdroge I.	[ockhdar:?] | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Blüten- oder Frucht-Rohdroge I	known shor followed by raw class al is more economical than splitting three shorter values
27	DRY_POWDER_DOSE_III	pchedaiin	PRODUCTIVE_COMPOUND	P_POWDER+CH_DRY+E_MIDDLE+D_MEASURE+AIIN_III	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	Pulver in drei Teilen bis Mittelstufe trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f105v	f105v.14	S	B	3	1	10	INITIAL	BOS	chckhdy	HOLD_SAME_CARD	NONE	EXACT	pchedaiin	EXACT	pchedaiin	BOTH_EXACT	1	0	pchedaiin chckhdy qokaiir olpchedy olord aiiin tail odar kard chtchy	⟦pchedaiin:?⟧ · Arzneikompositum: trocken, Gradanfang, abgeschlossen · nimm die dritte erhitzte Drogenfraktion · fertiggestelltes Trockenpulver aus Holzdrogenansatz · ⟦olord:?⟧ · Menge-/Klassenwert IV · ⟦tail:?⟧ · erste Ansatzfraktion abmessen · ⟦kard:?⟧ · Droge kalt trocknen und leicht nachtrocknen.	drei Dosen bis Mittelstufe getrocknetes Pulver · Arzneikompositum: trocken, Gradanfang, abgeschlossen · nimm die dritte erhitzte Drogenfraktion · fertiggestelltes Trockenpulver aus Holzdrogenansatz · ⟦olord:?⟧ · Menge-/Klassenwert IV · ⟦tail:?⟧ · erste Ansatzfraktion abmessen · ⟦kard:?⟧ · Droge kalt trocknen und leicht nachtrocknen.	drei Dosen bis Mittelstufe getrocknetes Pulver | Arzneikompositum: trocken, Gradanfang, abgeschlossen | nimm die dritte erhitzte Drogenfraktion | fertiggestelltes Trockenpulver aus Holzdrogenansatz | [olord:?] | Menge-/Klassenwert IV | [tail:?] | erste Ansatzfraktion abmessen | [kard:?] | Droge kalt trocknen und leicht nachtrocknen	all four initial contexts accept a concrete powder dose while pched preserves the process rival
27	DRY_POWDER_DOSE_III	pchedaiin	PRODUCTIVE_COMPOUND	P_POWDER+CH_DRY+E_MIDDLE+D_MEASURE+AIIN_III	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	Pulver in drei Teilen bis Mittelstufe trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f108v	f108v.7	S	B	3	1	11	INITIAL	BOS	okedy	HOLD_SAME_CARD	NONE	EXACT	pchedaiin	EXACT	pchedaiin	BOTH_EXACT	1	1	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	⟦pchedaiin:?⟧ · heißer Ansatz in der Mitte des Grades, abgeschlossen · ⟦otedal:?⟧ · ⟦lkedeed:?⟧ · ⟦okedar:?⟧ · heißer Ansatz am Ende des Grades · ⟦qoteol:?⟧ · erhitzte Holzdroge, Mittelstufe, fertig · kalter Ansatz in der Mitte des Grades · Wurzel, Typ/Charge III · Maßeinheit I.	drei Dosen bis Mittelstufe getrocknetes Pulver · heißer Ansatz in der Mitte des Grades, abgeschlossen · ⟦otedal:?⟧ · ⟦lkedeed:?⟧ · ⟦okedar:?⟧ · heißer Ansatz am Ende des Grades · ⟦qoteol:?⟧ · erhitzte Holzdroge, Mittelstufe, fertig · kalter Ansatz in der Mitte des Grades · Wurzel, Typ/Charge III · Maßeinheit I.	drei Dosen bis Mittelstufe getrocknetes Pulver | heißer Ansatz in der Mitte des Grades, abgeschlossen | [otedal:?] | [lkedeed:?] | [okedar:?] | heißer Ansatz am Ende des Grades | [qoteol:?] | erhitzte Holzdroge, Mittelstufe, fertig | kalter Ansatz in der Mitte des Grades | Wurzel, Typ/Charge III | Maßeinheit I	all four initial contexts accept a concrete powder dose while pched preserves the process rival
27	DRY_POWDER_DOSE_III	pchedaiin	PRODUCTIVE_COMPOUND	P_POWDER+CH_DRY+E_MIDDLE+D_MEASURE+AIIN_III	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	Pulver in drei Teilen bis Mittelstufe trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v3	f86v3.18	C	B	2	1	7	INITIAL	BOS	dchedy	HOLD_SAME_CARD	NONE	EXACT	pchedaiin	ONE	y	IT2A_ONLY_EXACT	1	0	pchedaiin dchedy qokchdy qopchol shol sheody solkam	⟦pchedaiin:?⟧ · abgemessene Trockendroge, fertig · heiß und trocken am Anfang des Grades, abgeschlossen · nimm getrockneten Pulverstoff · feucht; nominal feuchtes Gut/Material · angefeuchteter Ansatz, abgeschlossen · ⟦solkam:?⟧.	drei Dosen bis Mittelstufe getrocknetes Pulver · abgemessene Trockendroge, fertig · heiß und trocken am Anfang des Grades, abgeschlossen · nimm getrockneten Pulverstoff · feucht; nominal feuchtes Gut/Material · angefeuchteter Ansatz, abgeschlossen · ⟦solkam:?⟧.	drei Dosen bis Mittelstufe getrocknetes Pulver | abgemessene Trockendroge, fertig | heiß und trocken am Anfang des Grades, abgeschlossen | nimm getrockneten Pulverstoff | feucht; nominal feuchtes Gut/Material | angefeuchteter Ansatz, abgeschlossen | [solkam:?]	all four initial contexts accept a concrete powder dose while pched preserves the process rival
27	DRY_POWDER_DOSE_III	pchedaiin	PRODUCTIVE_COMPOUND	P_POWDER+CH_DRY+E_MIDDLE+D_MEASURE+AIIN_III	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	Pulver in drei Teilen bis Mittelstufe trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f94v	f94v.8	H	B	3	1	9	INITIAL	BOS	sheocthy	HOLD_SAME_CARD	NONE	EXACT	pchedaiin	EXACT	pchedaiin	BOTH_EXACT	1	0	pchedaiin sheocthy daiin cphedy fchd otchy qotchy par ar	⟦pchedaiin:?⟧ · attributiv feuchte CTH-Drogenzubereitung · Menge/Portion III · ⟦cphedy:?⟧ · ⟦fchd:?⟧ · kalt-trockener Ansatz am Anfang des Grades · kalt und trocken am Anfang des Grades · Pulverfraktion I · Drogenfraktion I.	drei Dosen bis Mittelstufe getrocknetes Pulver · attributiv feuchte CTH-Drogenzubereitung · Menge/Portion III · ⟦cphedy:?⟧ · ⟦fchd:?⟧ · kalt-trockener Ansatz am Anfang des Grades · kalt und trocken am Anfang des Grades · Pulverfraktion I · Drogenfraktion I.	drei Dosen bis Mittelstufe getrocknetes Pulver | attributiv feuchte CTH-Drogenzubereitung | Menge/Portion III | [cphedy:?] | [fchd:?] | kalt-trockener Ansatz am Anfang des Grades | kalt und trocken am Anfang des Grades | Pulverfraktion I | Drogenfraktion I	all four initial contexts accept a concrete powder dose while pched preserves the process rival
28	HOT_SEED_PREP_UNIT	solkam	PRODUCTIVE_COMPOUND	SOL_SEED_PREP+K_HOT+AM_UNIT_I	ein Maß erhitzter Saatgutzubereitung	ein Maß erhitzter Saatgutzubereitung	ein Maß erhitztes Saatgut ohne Ansatzstatus	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v3	f86v3.18	C	B	2	7	7	FINAL	sheody	EOS	HOLD_SAME_CARD	NONE	ONE	rolkam	EXACT	solkam	RF1B_ONLY_EXACT	1	0	pchedaiin dchedy qokchdy qopchol shol sheody solkam	⟦pchedaiin:?⟧ · abgemessene Trockendroge, fertig · heiß und trocken am Anfang des Grades, abgeschlossen · nimm getrockneten Pulverstoff · feucht; nominal feuchtes Gut/Material · angefeuchteter Ansatz, abgeschlossen · ⟦solkam:?⟧.	⟦pchedaiin:?⟧ · abgemessene Trockendroge, fertig · heiß und trocken am Anfang des Grades, abgeschlossen · nimm getrockneten Pulverstoff · feucht; nominal feuchtes Gut/Material · angefeuchteter Ansatz, abgeschlossen · ein Maß erhitzter Saatgutzubereitung.	[pchedaiin:?] | abgemessene Trockendroge, fertig | heiß und trocken am Anfang des Grades, abgeschlossen | nimm getrockneten Pulverstoff | feucht; nominal feuchtes Gut/Material | angefeuchteter Ansatz, abgeschlossen | ein Maß erhitzter Saatgutzubereitung	sol, k and am combine without adding an unattested salt value
29	HOT_DRY_WOOD_COMMAND	olkechy	PRODUCTIVE_COMPOUND	OL_WOOD_PREP+KECHY_HEAT_DRY_CLOSE	Holzdrogenansatz mäßig erhitzen, trocknen und abschließen	Holzdrogenansatz mäßig erhitzen, trocknen und abschließen	heiß-trocken aufbereiteter Holzdrogenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f86v3	f86v3.19	C	B	2	3	10	MEDIAL	otain	qokam	HOLD_SAME_CARD	NONE	EXACT	olkechy	EXACT	olkechy	BOTH_EXACT	1	0	dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy	eine Dosis bis zur Mittelstufe trocknen und abschließen · kalt im Zubereitungsrahmen, Grad II · ⟦olkechy:?⟧ · nimm ein Maß und erhitze es · trocken; nominal trockenes Gut/Material · heiß und trocken am Anfang des Grades, abgeschlossen · trocken; nominal trockenes Gut/Material · kalt und trocken am Anfang des Grades, abgeschlossen · abgemessene Fraktion I · ⟦aiindy:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · kalt im Zubereitungsrahmen, Grad II · Holzdrogenansatz mäßig erhitzen, trocknen und abschließen · nimm ein Maß und erhitze es · trocken; nominal trockenes Gut/Material · heiß und trocken am Anfang des Grades, abgeschlossen · trocken; nominal trockenes Gut/Material · kalt und trocken am Anfang des Grades, abgeschlossen · abgemessene Fraktion I · ⟦aiindy:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | kalt im Zubereitungsrahmen, Grad II | Holzdrogenansatz mäßig erhitzen, trocknen und abschließen | nimm ein Maß und erhitze es | trocken; nominal trockenes Gut/Material | heiß und trocken am Anfang des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | kalt und trocken am Anfang des Grades, abgeschlossen | abgemessene Fraktion I | [aiindy:?]	the learned kechy instruction takes the ol wood preparation as its explicit object
30	QUANTITY_III_CLOSE	aiindy	READER_CONDITIONED_COMPOUND	AIIN_III+DY_FINISHED	drei Teile, fertig abgeteilt	drei Teile, fertig abgeteilt	Grad III, abgeschlossen	MEDIUM_READER_CONDITIONED	0	f86v3	f86v3.19	C	B	2	10	10	FINAL	dar	EOS	HOLD_TRUE_READER_RIVAL_SPLIT_SUPPORT	NONE	SPLIT_2	aiindy	ONE	y	NEITHER_EXACT	1	0	dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy	eine Dosis bis zur Mittelstufe trocknen und abschließen · kalt im Zubereitungsrahmen, Grad II · ⟦olkechy:?⟧ · nimm ein Maß und erhitze es · trocken; nominal trockenes Gut/Material · heiß und trocken am Anfang des Grades, abgeschlossen · trocken; nominal trockenes Gut/Material · kalt und trocken am Anfang des Grades, abgeschlossen · abgemessene Fraktion I · ⟦aiindy:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · kalt im Zubereitungsrahmen, Grad II · ⟦olkechy:?⟧ · nimm ein Maß und erhitze es · trocken; nominal trockenes Gut/Material · heiß und trocken am Anfang des Grades, abgeschlossen · trocken; nominal trockenes Gut/Material · kalt und trocken am Anfang des Grades, abgeschlossen · abgemessene Fraktion I · drei Teile, fertig abgeteilt.	eine Dosis bis zur Mittelstufe trocknen und abschließen | kalt im Zubereitungsrahmen, Grad II | [olkechy:?] | nimm ein Maß und erhitze es | trocken; nominal trockenes Gut/Material | heiß und trocken am Anfang des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | kalt und trocken am Anfang des Grades, abgeschlossen | abgemessene Fraktion I | drei Teile, fertig abgeteilt	IT2a splits aiin dy and supports the composition; RF1b keeps only aiin y.
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f108r	f108r.26	S	B	3	5	11	MEDIAL	qokeedy	al	HOLD_SAME_CARD	NONE	EXACT	oteor	EXACT	oteor	BOTH_EXACT	1	0	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	abgemessene Fraktion II · Rohstoffklasse I im Ansatz, heiß am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades, abgeschlossen · ⟦oteor:?⟧ · Rohstoffklasse I · heiß in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · kalt im Zubereitungsrahmen, Grad III · ⟦otedar:?⟧ · ⟦chalkeedy:?⟧.	abgemessene Fraktion II · Rohstoffklasse I im Ansatz, heiß am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades, abgeschlossen · eine Portion kalten Ansatzes, Mittelstufe · Rohstoffklasse I · heiß in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · kalt im Zubereitungsrahmen, Grad III · ⟦otedar:?⟧ · ⟦chalkeedy:?⟧.	abgemessene Fraktion II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | eine Portion kalten Ansatzes, Mittelstufe | Rohstoffklasse I | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [otedar:?] | [chalkeedy:?]	ten state and quantity registers preserve preparation, cold middle stage and one portion
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f112r	f112r.23	S	B	3	8	10	MEDIAL	chdy	octhdy	HOLD_SAME_CARD	NONE	EXACT	oteor	EXACT	oteor	BOTH_EXACT	1	0	qoain qoiin olcheedy dairiy teedy qopol chdy oteor octhdy otychey	nimm zwei Teile · ⟦qoiin:?⟧ · ⟦olcheedy:?⟧ · ⟦dairiy:?⟧ · kalt am Ende des Grades, abgeschlossen · ⟦qopol:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦oteor:?⟧ · fertig aufbereitete Drogenzubereitung, Grundform · ⟦otychey:?⟧.	nimm zwei Teile · ⟦qoiin:?⟧ · ⟦olcheedy:?⟧ · ⟦dairiy:?⟧ · kalt am Ende des Grades, abgeschlossen · ⟦qopol:?⟧ · trocken am Anfang des Grades, abgeschlossen · eine Portion kalten Ansatzes, Mittelstufe · fertig aufbereitete Drogenzubereitung, Grundform · ⟦otychey:?⟧.	nimm zwei Teile | [qoiin:?] | [olcheedy:?] | [dairiy:?] | kalt am Ende des Grades, abgeschlossen | [qopol:?] | trocken am Anfang des Grades, abgeschlossen | eine Portion kalten Ansatzes, Mittelstufe | fertig aufbereitete Drogenzubereitung, Grundform | [otychey:?]	ten state and quantity registers preserve preparation, cold middle stage and one portion
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f112r	f112r.31	S	B	3	9	10	MEDIAL	okeeor	karainy	HOLD_SAME_CARD	NONE	EXACT	oteor	EXACT	oteor	BOTH_EXACT	1	0	pair al keolor okaiin otain oteey lchedy okeeor oteor karainy	Pulverfraktion II · Rohstoffklasse I · ⟦keolor:?⟧ · heiß, Grad III, im Ansatzrahmen · kalt im Zubereitungsrahmen, Grad II · kalter Ansatz am Ende des Grades · getrocknetes Drogenholz · ⟦okeeor:?⟧ · ⟦oteor:?⟧ · ⟦karainy:?⟧.	Pulverfraktion II · Rohstoffklasse I · ⟦keolor:?⟧ · heiß, Grad III, im Ansatzrahmen · kalt im Zubereitungsrahmen, Grad II · kalter Ansatz am Ende des Grades · getrocknetes Drogenholz · ⟦okeeor:?⟧ · eine Portion kalten Ansatzes, Mittelstufe · ⟦karainy:?⟧.	Pulverfraktion II | Rohstoffklasse I | [keolor:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad II | kalter Ansatz am Ende des Grades | getrocknetes Drogenholz | [okeeor:?] | eine Portion kalten Ansatzes, Mittelstufe | [karainy:?]	ten state and quantity registers preserve preparation, cold middle stage and one portion
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f112v	f112v.7	S	B	3	6	8	MEDIAL	aiin	opchdar	HOLD_SAME_CARD	NONE	EXACT	oteor	ONE	teor	IT2A_ONLY_EXACT	1	0	pcheokeey oeeeky qoteedy oees aiin oteor opchdar opary	⟦pcheokeey:?⟧ · ⟦oeeeky:?⟧ · kalt am Ende des Grades, abgeschlossen · Ansatzcharge auf Endstufe · Menge III · ⟦oteor:?⟧ · ⟦opchdar:?⟧ · ⟦opary:?⟧.	⟦pcheokeey:?⟧ · ⟦oeeeky:?⟧ · kalt am Ende des Grades, abgeschlossen · Ansatzcharge auf Endstufe · Menge III · eine Portion kalten Ansatzes, Mittelstufe · ⟦opchdar:?⟧ · ⟦opary:?⟧.	[pcheokeey:?] | [oeeeky:?] | kalt am Ende des Grades, abgeschlossen | Ansatzcharge auf Endstufe | Menge III | eine Portion kalten Ansatzes, Mittelstufe | [opchdar:?] | [opary:?]	ten state and quantity registers preserve preparation, cold middle stage and one portion
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f116r	f116r.3	S	B	3	6	9	MEDIAL	lshedy	shey	HOLD_SAME_CARD	NONE	EXACT	oteor	EXACT	oteor	BOTH_EXACT	1	0	dain chl lshey cthy lshedy oteor shey qo saly	Grad-/Maßwert II · trocknen · eingeweichtes Drogenholz, Form I · CTH-Drogenmaterial · eingeweichtes Drogenholz · ⟦oteor:?⟧ · feucht in der Mitte des Grades · nehmen · ⟦saly:?⟧.	Grad-/Maßwert II · trocknen · eingeweichtes Drogenholz, Form I · CTH-Drogenmaterial · eingeweichtes Drogenholz · eine Portion kalten Ansatzes, Mittelstufe · feucht in der Mitte des Grades · nehmen · ⟦saly:?⟧.	Grad-/Maßwert II | trocknen | eingeweichtes Drogenholz, Form I | CTH-Drogenmaterial | eingeweichtes Drogenholz | eine Portion kalten Ansatzes, Mittelstufe | feucht in der Mitte des Grades | nehmen | [saly:?]	ten state and quantity registers preserve preparation, cold middle stage and one portion
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f31r	f31r.16	H	B	2	1	2	INITIAL	BOS	aiicthy	HOLD_SAME_CARD	NONE	EXACT	oteor	EXACT	oteor	BOTH_EXACT	1	1	oteor aiicthy	⟦oteor:?⟧ · ⟦aiicthy:?⟧.	eine Portion kalten Ansatzes, Mittelstufe · ⟦aiicthy:?⟧.	eine Portion kalten Ansatzes, Mittelstufe | [aiicthy:?]	ten state and quantity registers preserve preparation, cold middle stage and one portion
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f58r	f58r.6	S	A	3	4	9	MEDIAL	chary	y	HOLD_JOIN_RIGHT_SAME_CORE	NONE	MERGE_2	oteory	MERGE_2	oteory	NEITHER_EXACT	1	0	torchey otaiin chary oteor y otal dalchor ykeey choltam	⟦torchey:?⟧ · kalt im Zubereitungsrahmen, Grad III · ⟦chary:?⟧ · ⟦oteor:?⟧ · hierzu: · Rohstoffklasse I im Ansatz, kalt am Gradanfang · ⟦dalchor:?⟧ · erhitze hiervon bis zur Endstufe und schließe ab · ⟦choltam:?⟧.	⟦torchey:?⟧ · kalt im Zubereitungsrahmen, Grad III · ⟦chary:?⟧ · eine Portion kalten Ansatzes, Mittelstufe · hierzu: · Rohstoffklasse I im Ansatz, kalt am Gradanfang · ⟦dalchor:?⟧ · erhitze hiervon bis zur Endstufe und schließe ab · ⟦choltam:?⟧.	[torchey:?] | kalt im Zubereitungsrahmen, Grad III | [chary:?] | eine Portion kalten Ansatzes, Mittelstufe | hierzu: | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [dalchor:?] | erhitze hiervon bis zur Endstufe und schließe ab | [choltam:?]	Both alternate readers join following y as oteory; the cold middle preparation portion remains unchanged.
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f58v	f58v.7	S	A	3	8	10	MEDIAL	sheols	aiin	HOLD_SAME_CARD	NONE	EXACT	oteor	EXACT	oteor	BOTH_EXACT	1	0	y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky	Eintrag: · Grad-/Maßwert III · heiß am Ende des Grades · heiße Drogenfraktion I · getrocknetes Drogenholz · ⟦qokalor:?⟧ · ⟦sheols:?⟧ · ⟦oteor:?⟧ · Menge III · bis zur mittleren Trockenstufe, dann leicht erhitzen.	Eintrag: · Grad-/Maßwert III · heiß am Ende des Grades · heiße Drogenfraktion I · getrocknetes Drogenholz · ⟦qokalor:?⟧ · ⟦sheols:?⟧ · eine Portion kalten Ansatzes, Mittelstufe · Menge III · bis zur mittleren Trockenstufe, dann leicht erhitzen.	Eintrag: | Grad-/Maßwert III | heiß am Ende des Grades | heiße Drogenfraktion I | getrocknetes Drogenholz | [qokalor:?] | [sheols:?] | eine Portion kalten Ansatzes, Mittelstufe | Menge III | bis zur mittleren Trockenstufe, dann leicht erhitzen	ten state and quantity registers preserve preparation, cold middle stage and one portion
31	COLD_MIDDLE_PORTION	oteor	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	eine Portion Ansatz bis Mittelstufe abkühlen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v6	f86v6.4	T	B	2	8	13	MEDIAL	shdal	chdar	HOLD_SAME_CARD	NONE	EXACT	oteor	ONE	r	IT2A_ONLY_EXACT	1	0	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	abgemessene Blüten-/Fruchtdroge · feucht am Anfang des Grades, abgeschlossen · Blüten-/Fruchtstand; reproduktiver Teil · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · Menge III · Holzdrogenansatz vollständig erhitzt und abgeschlossen · feuchte abgemessene Rohstoffmenge I am Gradanfang · ⟦oteor:?⟧ · abgemessene Trockenfraktion I, Anfangsstufe · Holzdroge in der gebundenen Anschlussform · ⟦karchees:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ein Maß Rohdroge I.	abgemessene Blüten-/Fruchtdroge · feucht am Anfang des Grades, abgeschlossen · Blüten-/Fruchtstand; reproduktiver Teil · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · Menge III · Holzdrogenansatz vollständig erhitzt und abgeschlossen · feuchte abgemessene Rohstoffmenge I am Gradanfang · eine Portion kalten Ansatzes, Mittelstufe · abgemessene Trockenfraktion I, Anfangsstufe · Holzdroge in der gebundenen Anschlussform · ⟦karchees:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ein Maß Rohdroge I.	abgemessene Blüten-/Fruchtdroge | feucht am Anfang des Grades, abgeschlossen | Blüten-/Fruchtstand; reproduktiver Teil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | Holzdrogenansatz vollständig erhitzt und abgeschlossen | feuchte abgemessene Rohstoffmenge I am Gradanfang | eine Portion kalten Ansatzes, Mittelstufe | abgemessene Trockenfraktion I, Anfangsstufe | Holzdroge in der gebundenen Anschlussform | [karchees:?] | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | ein Maß Rohdroge I	ten state and quantity registers preserve preparation, cold middle stage and one portion
