occurrence_id	template_id	clause_id	physical_page	register	action_position	action_pair	first_instruction	second_instruction	crosses_instruction_boundary	first_event_span	second_event_span	spoken_template_de
P927-O0473	ANSETZEN_DANN_AUSFUEHREN	P915-C346	f67r2	ZODIAC	27	OK>O	P917-I1311	P917-I1311	NO	P912-E1927..P912-E1927	P912-E1927..P912-E1927	ansetzen und den Gang ausführen
P927-O0474	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C346	f67r2	ZODIAC	28	O>S	P917-I1311	P917-I1312	YES	P912-E1927..P912-E1927	P912-E1928..P912-E1928	ausführen, dann den nächsten Posten auswählen
P927-O0475	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C346	f67r2	ZODIAC	31	O>S	P917-I1313	P917-I1313	NO	P912-E1929..P912-E1929	P912-E1929..P912-E1929	ausführen, dann den nächsten Posten auswählen
P927-O0476	ENTNEHMEN_DANN_AUSFUEHREN	P915-C346	f67r2	ZODIAC	34	CH>O	P917-I1315	P917-I1315	NO	P912-E1931..P912-E1931	P912-E1931..P912-E1931	entnehmen und den Gang ausführen
P927-O0477	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C346	f67r2	ZODIAC	35	O>S	P917-I1315	P917-I1315	NO	P912-E1931..P912-E1931	P912-E1931..P912-E1931	ausführen, dann den nächsten Posten auswählen
P927-O0478	AUSWAEHLEN_DANN_ANSETZEN	P915-C346	f67r2	ZODIAC	36	S>OK	P917-I1315	P917-I1316	YES	P912-E1931..P912-E1931	P912-E1932..P912-E1933	auswählen und ansetzen
P927-O0479	ANSETZEN_DANN_AUSFUEHREN	P915-C346	f67r2	ZODIAC	37	OK>O	P917-I1316	P917-I1316	NO	P912-E1932..P912-E1933	P912-E1932..P912-E1933	ansetzen und den Gang ausführen
P927-O0480	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C346	f67r2	ZODIAC	38	O>OK	P917-I1316	P917-I1317	YES	P912-E1932..P912-E1933	P912-E1934..P912-E1934	ausführen und einen neuen Zug ansetzen
P927-O0481	ANSETZEN_DANN_AUSFUEHREN	P915-C346	f67r2	ZODIAC	39	OK>O	P917-I1317	P917-I1317	NO	P912-E1934..P912-E1934	P912-E1934..P912-E1934	ansetzen und den Gang ausführen
P927-O0482	HALTEN_DANN_WEITERANSETZEN	P915-C347	f68r1	ZODIAC	1	SH>OK	P917-I1320	P917-I1320	NO	P912-E1939..P912-E1939	P912-E1939..P912-E1939	halten, dann erneut ansetzen
P927-O0483	ANSETZEN_DANN_ENTNEHMEN	P915-C347	f68r1	ZODIAC	2	OK>CH	P917-I1320	P917-I1320	NO	P912-E1939..P912-E1939	P912-E1939..P912-E1939	ansetzen, dann einen Anteil entnehmen
P927-O0484	ZWEIMAL_ENTNEHMEN	P915-C347	f68r1	ZODIAC	3	CH>CH	P917-I1320	P917-I1321	YES	P912-E1939..P912-E1939	P912-E1940..P912-E1940	zweimal nacheinander entnehmen
P927-O0485	ZWEIMAL_ENTNEHMEN	P915-C347	f68r1	ZODIAC	11	CH>CH	P917-I1325	P917-I1326	YES	P912-E1944..P912-E1944	P912-E1945..P912-E1946	zweimal nacheinander entnehmen
P927-O0486	ENTNEHMEN_DANN_AUSFUEHREN	P915-C347	f68r1	ZODIAC	12	CH>O	P917-I1326	P917-I1326	NO	P912-E1945..P912-E1946	P912-E1945..P912-E1946	entnehmen und den Gang ausführen
P927-O0487	AUSFUEHREN_BIS_BEREIT	P915-C347	f68r1	ZODIAC	13	O>CTH	P917-I1326	P917-I1326	NO	P912-E1945..P912-E1946	P912-E1945..P912-E1946	den Gang bis zum Bereitschaftspunkt ausführen
P927-O0488	ANSETZEN_DANN_ENTNEHMEN	P915-C347	f68r1	ZODIAC	15	OK>CH	P917-I1327	P917-I1327	NO	P912-E1947..P912-E1947	P912-E1947..P912-E1947	ansetzen, dann einen Anteil entnehmen
P927-O0489	ENTNEHMEN_DANN_AUSFUEHREN	P915-C347	f68r1	ZODIAC	16	CH>O	P917-I1327	P917-I1327	NO	P912-E1947..P912-E1947	P912-E1947..P912-E1947	entnehmen und den Gang ausführen
P927-O0490	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C347	f68r1	ZODIAC	20	CH>S	P917-I1328	P917-I1328	NO	P912-E1948..P912-E1948	P912-E1948..P912-E1948	entnehmen, dann den nächsten Posten auswählen
P927-O0491	ENTNEHMEN_DANN_ANSETZEN	P915-C347	f68r1	ZODIAC	23	CH>OK	P917-I1329	P917-I1330	YES	P912-E1949..P912-E1949	P912-E1950..P912-E1950	einen Anteil entnehmen und ansetzen
P927-O0492	ZUGEBEN_DANN_ENTNEHMEN	P915-C349	f68r1	ZODIAC	3	K>CH	P917-I1335	P917-I1335	NO	P912-E1955..P912-E1955	P912-E1955..P912-E1955	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0493	ZWEIMAL_ENTNEHMEN	P915-C349	f68r1	ZODIAC	4	CH>CH	P917-I1335	P917-I1336	YES	P912-E1955..P912-E1955	P912-E1956..P912-E1956	zweimal nacheinander entnehmen
P927-O0494	ENTNEHMEN_DANN_AUSFUEHREN	P915-C349	f68r1	ZODIAC	5	CH>O	P917-I1336	P917-I1336	NO	P912-E1956..P912-E1956	P912-E1956..P912-E1956	entnehmen und den Gang ausführen
P927-O0495	AUSFUEHREN_DANN_ZUGEBEN	P915-C349	f68r1	ZODIAC	6	O>K	P917-I1336	P917-I1337	YES	P912-E1956..P912-E1956	P912-E1957..P912-E1957	den Gang ausführen und danach zugeben
P927-O0496	HALTEN_DANN_AUSFUEHREN	P915-C349	f68r1	ZODIAC	8	SH>O	P917-I1338	P917-I1339	YES	P912-E1958..P912-E1958	P912-E1959..P912-E1959	halten, dann den Gang ausführen
P927-O0497	ENTNEHMEN_DANN_ANSETZEN	P915-C349	f68r1	ZODIAC	10	CH>OK	P917-I1339	P917-I1340	YES	P912-E1959..P912-E1959	P912-E1960..P912-E1960	einen Anteil entnehmen und ansetzen
P927-O0498	ZWEISTUFIG_ANSETZEN	P915-C349	f68r1	ZODIAC	11	OK>OK	P917-I1340	P917-I1341	YES	P912-E1960..P912-E1960	P912-E1961..P912-E1961	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0499	ENTNEHMEN_DANN_ANSETZEN	P915-C349	f68r1	ZODIAC	15	CH>OK	P917-I1344	P917-I1345	YES	P912-E1965..P912-E1965	P912-E1966..P912-E1966	einen Anteil entnehmen und ansetzen
P927-O0500	ANSETZEN_DANN_ZUGEBEN	P915-C349	f68r1	ZODIAC	16	OK>K	P917-I1345	P917-I1346	YES	P912-E1966..P912-E1966	P912-E1967..P912-E1967	ansetzen und zugeben
P927-O0501	ENTNEHMEN_DANN_ZUGEBEN	P915-C349	f68r1	ZODIAC	20	CH>K	P917-I1348	P917-I1348	NO	P912-E1969..P912-E1969	P912-E1969..P912-E1969	entnehmen und zugeben
P927-O0502	HALTEN_DANN_AUSFUEHREN	P915-C350	f88r	PHARMA	1	SH>O	P917-I1349	P917-I1349	NO	P912-E2368..P912-E2368	P912-E2368..P912-E2368	halten, dann den Gang ausführen
P927-O0503	AUSFUEHREN_BIS_BEREIT	P915-C350	f88r	PHARMA	2	O>CTH	P917-I1349	P917-I1350	YES	P912-E2368..P912-E2368	P912-E2369..P912-E2369	den Gang bis zum Bereitschaftspunkt ausführen
P927-O0504	ZWEIMAL_ENTNEHMEN	P915-C350	f88r	PHARMA	7	CH>CH	P917-I1353	P917-I1354	YES	P912-E2373..P912-E2373	P912-E2374..P912-E2375	zweimal nacheinander entnehmen
P927-O0505	HALTEN_DANN_AUSFUEHREN	P915-C350	f88r	PHARMA	11	SH>O	P917-I1356	P917-I1356	NO	P912-E2377..P912-E2377	P912-E2377..P912-E2377	halten, dann den Gang ausführen
P927-O0506	AUSFUEHREN_DANN_ZUGEBEN	P915-C350	f88r	PHARMA	12	O>K	P917-I1356	P917-I1357	YES	P912-E2377..P912-E2377	P912-E2378..P912-E2378	den Gang ausführen und danach zugeben
P927-O0507	ZUGEBEN_DANN_ENTNEHMEN	P915-C350	f88r	PHARMA	13	K>CH	P917-I1357	P917-I1358	YES	P912-E2378..P912-E2378	P912-E2379..P912-E2379	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0508	HALTEN_DANN_ZUGEBEN	P915-C350	f88r	PHARMA	15	SH>K	P917-I1359	P917-I1359	NO	P912-E2380..P912-E2380	P912-E2380..P912-E2380	halten und anschließend zugeben
P927-O0509	ZUGEBEN_DANN_ANSETZEN	P915-C350	f88r	PHARMA	16	K>OK	P917-I1359	P917-I1360	YES	P912-E2380..P912-E2380	P912-E2381..P912-E2381	zugeben und neu ansetzen
P927-O0510	AUSWAEHLEN_DANN_ANSETZEN	P915-C350	f88r	PHARMA	19	S>OK	P917-I1362	P917-I1363	YES	P912-E2384..P912-E2384	P912-E2385..P912-E2386	auswählen und ansetzen
P927-O0511	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C350	f88r	PHARMA	23	O>OK	P917-I1366	P917-I1367	YES	P912-E2389..P912-E2390	P912-E2391..P912-E2392	ausführen und einen neuen Zug ansetzen
P927-O0512	ANSETZEN_DANN_AUSFUEHREN	P915-C350	f88r	PHARMA	24	OK>O	P917-I1367	P917-I1367	NO	P912-E2391..P912-E2392	P912-E2391..P912-E2392	ansetzen und den Gang ausführen
P927-O0513	ENTNEHMEN_DANN_ANSETZEN	P915-C350	f88r	PHARMA	26	CH>OK	P917-I1368	P917-I1369	YES	P912-E2393..P912-E2393	P912-E2394..P912-E2394	einen Anteil entnehmen und ansetzen
P927-O0514	ANSETZEN_DANN_AUSFUEHREN	P915-C350	f88r	PHARMA	27	OK>O	P917-I1369	P917-I1369	NO	P912-E2394..P912-E2394	P912-E2394..P912-E2394	ansetzen und den Gang ausführen
P927-O0515	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C350	f88r	PHARMA	29	O>OK	P917-I1370	P917-I1371	YES	P912-E2395..P912-E2397	P912-E2398..P912-E2399	ausführen und einen neuen Zug ansetzen
P927-O0516	AUSWAEHLEN_DANN_ANSETZEN	P915-C350	f88r	PHARMA	32	S>OK	P917-I1373	P917-I1374	YES	P912-E2402..P912-E2402	P912-E2403..P912-E2408	auswählen und ansetzen
P927-O0517	ANSETZEN_DANN_AUSFUEHREN	P915-C350	f88r	PHARMA	33	OK>O	P917-I1374	P917-I1374	NO	P912-E2403..P912-E2408	P912-E2403..P912-E2408	ansetzen und den Gang ausführen
P927-O0518	ENTNEHMEN_DANN_ZUGEBEN	P915-C350	f88r	PHARMA	36	CH>K	P917-I1376	P917-I1377	YES	P912-E2411..P912-E2411	P912-E2412..P912-E2412	entnehmen und zugeben
P927-O0519	ENTNEHMEN_DANN_ANSETZEN	P915-C352	f88r	PHARMA	3	CH>OK	P917-I1386	P917-I1387	YES	P912-E2428..P912-E2428	P912-E2429..P912-E2429	einen Anteil entnehmen und ansetzen
P927-O0520	ANSETZEN_DANN_AUSFUEHREN	P915-C352	f88r	PHARMA	4	OK>O	P917-I1387	P917-I1388	YES	P912-E2429..P912-E2429	P912-E2430..P912-E2431	ansetzen und den Gang ausführen
P927-O0521	AUSFUEHREN_DANN_ZUGEBEN	P915-C352	f88r	PHARMA	5	O>K	P917-I1388	P917-I1388	NO	P912-E2430..P912-E2431	P912-E2430..P912-E2431	den Gang ausführen und danach zugeben
P927-O0522	AUSFUEHREN_DANN_ZUGEBEN	P915-C352	f88r	PHARMA	7	O>K	P917-I1389	P917-I1389	NO	P912-E2432..P912-E2432	P912-E2432..P912-E2432	den Gang ausführen und danach zugeben
P927-O0523	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C352	f88r	PHARMA	9	O>OK	P917-I1390	P917-I1391	YES	P912-E2433..P912-E2433	P912-E2434..P912-E2434	ausführen und einen neuen Zug ansetzen
P927-O0524	HALTEN_DANN_WEITERANSETZEN	P915-C352	f88r	PHARMA	11	SH>OK	P917-I1392	P917-I1393	YES	P912-E2435..P912-E2436	P912-E2437..P912-E2437	halten, dann erneut ansetzen
P927-O0525	ZWEIMAL_ENTNEHMEN	P915-C352	f88r	PHARMA	15	CH>CH	P917-I1396	P917-I1397	YES	P912-E2441..P912-E2442	P912-E2443..P912-E2445	zweimal nacheinander entnehmen
P927-O0526	ENTNEHMEN_DANN_AUSFUEHREN	P915-C352	f88r	PHARMA	16	CH>O	P917-I1397	P917-I1397	NO	P912-E2443..P912-E2445	P912-E2443..P912-E2445	entnehmen und den Gang ausführen
P927-O0527	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C352	f88r	PHARMA	17	O>S	P917-I1397	P917-I1397	NO	P912-E2443..P912-E2445	P912-E2443..P912-E2445	ausführen, dann den nächsten Posten auswählen
P927-O0528	ENTNEHMEN_DANN_AUSFUEHREN	P915-C352	f88r	PHARMA	20	CH>O	P917-I1398	P917-I1399	YES	P912-E2446..P912-E2447	P912-E2448..P912-E2448	entnehmen und den Gang ausführen
P927-O0529	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C352	f88r	PHARMA	23	O>OK	P917-I1399	P917-I1400	YES	P912-E2448..P912-E2448	P912-E2449..P912-E2449	ausführen und einen neuen Zug ansetzen
P927-O0530	HALTEN_DANN_AUSFUEHREN	P915-C352	f88r	PHARMA	25	SH>O	P917-I1401	P917-I1401	NO	P912-E2450..P912-E2450	P912-E2450..P912-E2450	halten, dann den Gang ausführen
P927-O0531	HALTEN_DANN_WEITERANSETZEN	P915-C352	f88r	PHARMA	28	SH>OK	P917-I1403	P917-I1404	YES	P912-E2453..P912-E2453	P912-E2454..P912-E2455	halten, dann erneut ansetzen
P927-O0532	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C352	f88r	PHARMA	31	CH>S	P917-I1406	P917-I1406	NO	P912-E2458..P912-E2459	P912-E2458..P912-E2459	entnehmen, dann den nächsten Posten auswählen
P927-O0533	HALTEN_DANN_WEITERANSETZEN	P915-C353	f88r	PHARMA	3	SH>OK	P917-I1408	P917-I1408	NO	P912-E2465..P912-E2465	P912-E2465..P912-E2465	halten, dann erneut ansetzen
P927-O0534	AUSWAEHLEN_DANN_ANSETZEN	P915-C353	f88r	PHARMA	8	S>OK	P917-I1412	P917-I1413	YES	P912-E2469..P912-E2469	P912-E2470..P912-E2470	auswählen und ansetzen
P927-O0535	ZWEISTUFIG_ANSETZEN	P915-C354	f88r	PHARMA	1	OK>OK	P917-I1414	P917-I1415	YES	P912-E2471..P912-E2471	P912-E2472..P912-E2473	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0536	ZWEISTUFIG_ANSETZEN	P915-C354	f88r	PHARMA	2	OK>OK	P917-I1415	P917-I1416	YES	P912-E2472..P912-E2473	P912-E2474..P912-E2474	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0537	HALTEN_DANN_ZUGEBEN	P915-C354	f88r	PHARMA	4	SH>K	P917-I1417	P917-I1418	YES	P912-E2475..P912-E2476	P912-E2477..P912-E2480	halten und anschließend zugeben
P927-O0538	ZUGEBEN_DANN_ANSETZEN	P915-C354	f88r	PHARMA	9	K>OK	P917-I1422	P917-I1423	YES	P912-E2490..P912-E2490	P912-E2491..P912-E2492	zugeben und neu ansetzen
P927-O0539	ANSETZEN_DANN_ENTNEHMEN	P915-C354	f88r	PHARMA	10	OK>CH	P917-I1423	P917-I1424	YES	P912-E2491..P912-E2492	P912-E2493..P912-E2494	ansetzen, dann einen Anteil entnehmen
P927-O0540	ENTNEHMEN_DANN_AUSFUEHREN	P915-C354	f88r	PHARMA	11	CH>O	P917-I1424	P917-I1424	NO	P912-E2493..P912-E2494	P912-E2493..P912-E2494	entnehmen und den Gang ausführen
P927-O0541	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C354	f88r	PHARMA	12	O>OK	P917-I1424	P917-I1425	YES	P912-E2493..P912-E2494	P912-E2495..P912-E2495	ausführen und einen neuen Zug ansetzen
P927-O0542	ANSETZEN_DANN_ZUGEBEN	P915-C354	f88r	PHARMA	13	OK>K	P917-I1425	P917-I1426	YES	P912-E2495..P912-E2495	P912-E2496..P912-E2496	ansetzen und zugeben
P927-O0543	ZUGEBEN_DANN_ENTNEHMEN	P915-C354	f88r	PHARMA	14	K>CH	P917-I1426	P917-I1426	NO	P912-E2496..P912-E2496	P912-E2496..P912-E2496	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0544	ENTNEHMEN_DANN_ZUGEBEN	P915-C354	f88r	PHARMA	15	CH>K	P917-I1426	P917-I1427	YES	P912-E2496..P912-E2496	P912-E2497..P912-E2499	entnehmen und zugeben
P927-O0545	EINSTELLEN_DANN_ANSETZEN	P915-C354	f88r	PHARMA	18	T>OK	P917-I1429	P917-I1430	YES	P912-E2501..P912-E2501	P912-E2502..P912-E2503	einstellen und danach ansetzen
P927-O0546	ANSETZEN_DANN_ENTNEHMEN	P915-C354	f88r	PHARMA	19	OK>CH	P917-I1430	P917-I1431	YES	P912-E2502..P912-E2503	P912-E2504..P912-E2504	ansetzen, dann einen Anteil entnehmen
P927-O0547	ENTNEHMEN_DANN_AUSFUEHREN	P915-C354	f88r	PHARMA	22	CH>O	P917-I1431	P917-I1432	YES	P912-E2504..P912-E2504	P912-E2505..P912-E2505	entnehmen und den Gang ausführen
P927-O0548	ENTNEHMEN_DANN_AUSFUEHREN	P915-C354	f88r	PHARMA	24	CH>O	P917-I1433	P917-I1434	YES	P912-E2506..P912-E2507	P912-E2508..P912-E2510	entnehmen und den Gang ausführen
P927-O0549	AUSFUEHREN_DANN_ZUGEBEN	P915-C354	f88r	PHARMA	25	O>K	P917-I1434	P917-I1434	NO	P912-E2508..P912-E2510	P912-E2508..P912-E2510	den Gang ausführen und danach zugeben
