id,reader,paragraph_id,page,leaf,groups,known_positions,unknown_positions,known_type_count,unknown_type_count,known_fraction_numerator,known_fraction_denominator,operation_values,strict_anchor_eligible,eligible,reasons,pair_id
ZL3b|f105v|f105v.1-f105v.4,ZL3b,f105v|f105v.1-f105v.4,f105v,105,40,5,35,5,34,5,40,LIFT_OUT|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f105v|f105v.1,f105v.2,f105v.3,f105v.4"
ZL3b|f105v|f105v.5-f105v.7,ZL3b,f105v|f105v.5-f105v.7,f105v,105,30,4,26,3,25,4,30,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f105v|f105v.5,f105v.6,f105v.7"
ZL3b|f105v|f105v.8-f105v.13,ZL3b,f105v|f105v.8-f105v.13,f105v,105,73,12,61,10,54,12,73,RETRIEVE|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f105v|f105v.8,f105v.9,f105v.10,f105v.11,f105v.12,f105v.13"
ZL3b|f105v|f105v.14-f105v.17,ZL3b,f105v|f105v.14-f105v.17,f105v,105,45,7,38,5,36,7,45,RETRIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f105v|f105v.14,f105v.15,f105v.16,f105v.17"
ZL3b|f105v|f105v.18-f105v.19,ZL3b,f105v|f105v.18-f105v.19,f105v,105,21,1,20,1,20,1,21,RINSE,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f105v|f105v.18,f105v.19"
ZL3b|f105v|f105v.20-f105v.22,ZL3b,f105v|f105v.20-f105v.22,f105v,105,28,4,24,3,24,4,28,RINSE|SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f105v|f105v.20,f105v.21,f105v.22"
ZL3b|f105v|f105v.23-f105v.24,ZL3b,f105v|f105v.23-f105v.24,f105v,105,18,2,16,2,16,2,18,RINSE,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f105v|f105v.23,f105v.24"
ZL3b|f105v|f105v.25-f105v.28,ZL3b,f105v|f105v.25-f105v.28,f105v,105,40,4,36,3,35,4,40,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f105v|f105v.25,f105v.26,f105v.27,f105v.28"
ZL3b|f105v|f105v.29-f105v.31,ZL3b,f105v|f105v.29-f105v.31,f105v,105,32,6,26,4,23,6,32,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f105v|f105v.29,f105v.30,f105v.31"
ZL3b|f105v|f105v.32-f105v.38,ZL3b,f105v|f105v.32-f105v.38,f105v,105,72,11,61,6,59,11,72,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f105v|f105v.32,f105v.33,f105v.34,f105v.35,f105v.36,f105v.37,f105v.38"
ZL3b|f106r|f106r.1-f106r.3,ZL3b,f106r|f106r.1-f106r.3,f106r,106,29,0,29,0,28,0,29,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.1,f106r.2,f106r.3"
ZL3b|f106r|f106r.4-f106r.7,ZL3b,f106r|f106r.4-f106r.7,f106r,106,39,3,36,3,34,3,39,DRY|RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106r|f106r.4,f106r.5,f106r.6,f106r.7"
ZL3b|f106r|f106r.8-f106r.9,ZL3b,f106r|f106r.8-f106r.9,f106r,106,18,2,16,2,16,2,18,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.8,f106r.9"
ZL3b|f106r|f106r.10-f106r.12,ZL3b,f106r|f106r.10-f106r.12,f106r,106,26,1,25,1,21,1,26,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.10,f106r.11,f106r.12"
ZL3b|f106r|f106r.13-f106r.14,ZL3b,f106r|f106r.13-f106r.14,f106r,106,19,1,18,1,17,1,19,RINSE,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.13,f106r.14"
ZL3b|f106r|f106r.15-f106r.17,ZL3b,f106r|f106r.15-f106r.17,f106r,106,28,2,26,2,25,2,28,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.15,f106r.16,f106r.17"
ZL3b|f106r|f106r.18-f106r.21,ZL3b,f106r|f106r.18-f106r.21,f106r,106,37,0,37,0,33,0,37,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.18,f106r.19,f106r.20,f106r.21"
ZL3b|f106r|f106r.22-f106r.23,ZL3b,f106r|f106r.22-f106r.23,f106r,106,20,0,20,0,19,0,20,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.22,f106r.23"
ZL3b|f106r|f106r.24-f106r.26,ZL3b,f106r|f106r.24-f106r.26,f106r,106,22,1,21,1,21,1,22,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.24,f106r.25,f106r.26"
ZL3b|f106r|f106r.27-f106r.31,ZL3b,f106r|f106r.27-f106r.31,f106r,106,52,9,43,6,40,9,52,DRY|GRIND|RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106r|f106r.27,f106r.28,f106r.29,f106r.30,f106r.31"
ZL3b|f106r|f106r.32-f106r.33,ZL3b,f106r|f106r.32-f106r.33,f106r,106,19,2,17,2,17,2,19,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.32,f106r.33"
ZL3b|f106r|f106r.34-f106r.35,ZL3b,f106r|f106r.34-f106r.35,f106r,106,14,1,13,1,13,1,14,RINSE,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.34,f106r.35"
ZL3b|f106r|f106r.36-f106r.37,ZL3b,f106r|f106r.36-f106r.37,f106r,106,13,1,12,1,12,1,13,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106r|f106r.36,f106r.37"
ZL3b|f106r|f106r.38-f106r.41,ZL3b,f106r|f106r.38-f106r.41,f106r,106,39,6,33,6,30,6,39,DRY|RINSE|SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106r|f106r.38,f106r.39,f106r.40,f106r.41"
ZL3b|f106r|f106r.42-f106r.47,ZL3b,f106r|f106r.42-f106r.47,f106r,106,57,6,51,6,44,6,57,DRY|GRIND|KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106r|f106r.42,f106r.43,f106r.44,f106r.45,f106r.46,f106r.47"
ZL3b|f106v|f106v.1-f106v.4,ZL3b,f106v|f106v.1-f106v.4,f106v,106,45,3,42,3,37,3,45,MIX,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.1,f106v.2,f106v.3,f106v.4"
ZL3b|f106v|f106v.5-f106v.8,ZL3b,f106v|f106v.5-f106v.8,f106v,106,40,6,34,5,32,6,40,KEEP|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106v|f106v.5,f106v.6,f106v.7,f106v.8"
ZL3b|f106v|f106v.9-f106v.10,ZL3b,f106v|f106v.9-f106v.10,f106v,106,17,1,16,1,16,1,17,DRY,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.9,f106v.10"
ZL3b|f106v|f106v.11-f106v.14,ZL3b,f106v|f106v.11-f106v.14,f106v,106,39,0,39,0,39,0,39,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.11,f106v.12,f106v.13,f106v.14"
ZL3b|f106v|f106v.15-f106v.17,ZL3b,f106v|f106v.15-f106v.17,f106v,106,25,1,24,1,21,1,25,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.15,f106v.16,f106v.17"
ZL3b|f106v|f106v.18-f106v.19,ZL3b,f106v|f106v.18-f106v.19,f106v,106,19,4,15,3,15,4,19,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.18,f106v.19"
ZL3b|f106v|f106v.20-f106v.21,ZL3b,f106v|f106v.20-f106v.21,f106v,106,17,0,17,0,17,0,17,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.20,f106v.21"
ZL3b|f106v|f106v.22-f106v.25,ZL3b,f106v|f106v.22-f106v.25,f106v,106,38,10,28,7,28,10,38,DRY|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106v|f106v.22,f106v.23,f106v.24,f106v.25"
ZL3b|f106v|f106v.26-f106v.27,ZL3b,f106v|f106v.26-f106v.27,f106v,106,17,0,17,0,17,0,17,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.26,f106v.27"
ZL3b|f106v|f106v.28-f106v.31,ZL3b,f106v|f106v.28-f106v.31,f106v,106,34,6,28,3,28,6,34,SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.28,f106v.29,f106v.30,f106v.31"
ZL3b|f106v|f106v.32-f106v.33,ZL3b,f106v|f106v.32-f106v.33,f106v,106,19,1,18,1,17,1,19,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.32,f106v.33"
ZL3b|f106v|f106v.34-f106v.36,ZL3b,f106v|f106v.34-f106v.36,f106v,106,28,7,21,7,19,7,28,RINSE|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106v|f106v.34,f106v.35,f106v.36"
ZL3b|f106v|f106v.37-f106v.39,ZL3b,f106v|f106v.37-f106v.39,f106v,106,26,1,25,1,24,1,26,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.37,f106v.38,f106v.39"
ZL3b|f106v|f106v.40-f106v.41,ZL3b,f106v|f106v.40-f106v.41,f106v,106,21,1,20,1,20,1,21,RINSE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.40,f106v.41"
ZL3b|f106v|f106v.42-f106v.47,ZL3b,f106v|f106v.42-f106v.47,f106v,106,59,9,50,8,43,9,59,GRIND|SIEVE|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106v|f106v.42,f106v.43,f106v.44,f106v.45,f106v.46,f106v.47"
ZL3b|f107r|f107r.1-f107r.3,ZL3b,f107r|f107r.1-f107r.3,f107r,107,31,2,29,2,27,2,31,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.1,f107r.2,f107r.3"
ZL3b|f107r|f107r.4-f107r.7,ZL3b,f107r|f107r.4-f107r.7,f107r,107,37,3,34,3,33,3,37,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.4,f107r.5,f107r.6,f107r.7"
ZL3b|f107r|f107r.8-f107r.12,ZL3b,f107r|f107r.8-f107r.12,f107r,107,50,7,43,4,39,7,50,RINSE|SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.8,f107r.9,f107r.10,f107r.11,f107r.12"
ZL3b|f107r|f107r.13-f107r.17,ZL3b,f107r|f107r.13-f107r.17,f107r,107,43,2,41,2,35,2,43,SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.13,f107r.14,f107r.15,f107r.16,f107r.17"
ZL3b|f107r|f107r.18-f107r.20,ZL3b,f107r|f107r.18-f107r.20,f107r,107,25,4,21,3,21,4,25,SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.18,f107r.19,f107r.20"
ZL3b|f107r|f107r.21-f107r.23,ZL3b,f107r|f107r.21-f107r.23,f107r,107,25,4,21,4,19,4,25,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.21,f107r.22,f107r.23"
ZL3b|f107r|f107r.24-f107r.26,ZL3b,f107r|f107r.24-f107r.26,f107r,107,32,3,29,3,28,3,32,DRY,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.24,f107r.25,f107r.26"
ZL3b|f107r|f107r.27-f107r.29,ZL3b,f107r|f107r.27-f107r.29,f107r,107,24,4,20,4,19,4,24,KEEP|LIFT_OUT,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.27,f107r.28,f107r.29"
ZL3b|f107r|f107r.30-f107r.33,ZL3b,f107r|f107r.30-f107r.33,f107r,107,45,5,40,5,35,5,45,DRY|RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.30,f107r.31,f107r.32,f107r.33"
ZL3b|f107r|f107r.34-f107r.37,ZL3b,f107r|f107r.34-f107r.37,f107r,107,39,6,33,6,29,6,39,RINSE|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.34,f107r.35,f107r.36,f107r.37"
ZL3b|f107r|f107r.38-f107r.41,ZL3b,f107r|f107r.38-f107r.41,f107r,107,37,5,32,4,29,5,37,DRY|RINSE|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.38,f107r.39,f107r.40,f107r.41"
ZL3b|f107r|f107r.42-f107r.44,ZL3b,f107r|f107r.42-f107r.44,f107r,107,25,2,23,2,22,2,25,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.42,f107r.43,f107r.44"
ZL3b|f107r|f107r.45-f107r.47,ZL3b,f107r|f107r.45-f107r.47,f107r,107,28,2,26,2,23,2,28,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.45,f107r.46,f107r.47"
ZL3b|f107r|f107r.48-f107r.51,ZL3b,f107r|f107r.48-f107r.51,f107r,107,46,9,37,7,33,9,46,LIFT_OUT|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.48,f107r.49,f107r.50,f107r.51"
ZL3b|f107v|f107v.1-f107v.4,ZL3b,f107v|f107v.1-f107v.4,f107v,107,44,7,37,5,34,7,44,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.1,f107v.2,f107v.3,f107v.4"
ZL3b|f107v|f107v.5-f107v.7,ZL3b,f107v|f107v.5-f107v.7,f107v,107,26,3,23,3,23,3,26,RINSE|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.5,f107v.6,f107v.7"
ZL3b|f107v|f107v.8-f107v.10,ZL3b,f107v|f107v.8-f107v.10,f107v,107,28,2,26,1,23,2,28,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.8,f107v.9,f107v.10"
ZL3b|f107v|f107v.11-f107v.15,ZL3b,f107v|f107v.11-f107v.15,f107v,107,50,5,45,5,37,5,50,RINSE|SEPARATE_BY_GRADE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.11,f107v.12,f107v.13,f107v.14,f107v.15"
ZL3b|f107v|f107v.16-f107v.19,ZL3b,f107v|f107v.16-f107v.19,f107v,107,37,8,29,5,27,8,37,DRY|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.16,f107v.17,f107v.18,f107v.19"
ZL3b|f107v|f107v.20-f107v.22,ZL3b,f107v|f107v.20-f107v.22,f107v,107,28,4,24,3,22,4,28,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.20,f107v.21,f107v.22"
ZL3b|f107v|f107v.23-f107v.24,ZL3b,f107v|f107v.23-f107v.24,f107v,107,15,3,12,3,12,3,15,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.23,f107v.24"
ZL3b|f107v|f107v.25-f107v.28,ZL3b,f107v|f107v.25-f107v.28,f107v,107,40,7,33,7,30,7,40,DRY|RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.25,f107v.26,f107v.27,f107v.28"
ZL3b|f107v|f107v.29-f107v.31,ZL3b,f107v|f107v.29-f107v.31,f107v,107,28,4,24,4,22,4,28,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.29,f107v.30,f107v.31"
ZL3b|f107v|f107v.32-f107v.34,ZL3b,f107v|f107v.32-f107v.34,f107v,107,26,4,22,4,21,4,26,RINSE|SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.32,f107v.33,f107v.34"
ZL3b|f107v|f107v.35-f107v.36,ZL3b,f107v|f107v.35-f107v.36,f107v,107,20,3,17,3,16,3,20,DRY,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.35,f107v.36"
ZL3b|f107v|f107v.37-f107v.40,ZL3b,f107v|f107v.37-f107v.40,f107v,107,36,3,33,2,31,3,36,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.37,f107v.38,f107v.39,f107v.40"
ZL3b|f107v|f107v.41-f107v.42,ZL3b,f107v|f107v.41-f107v.42,f107v,107,17,3,14,2,14,3,17,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.41,f107v.42"
ZL3b|f107v|f107v.43-f107v.44,ZL3b,f107v|f107v.43-f107v.44,f107v,107,18,1,17,1,15,1,18,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.43,f107v.44"
ZL3b|f107v|f107v.45-f107v.49,ZL3b,f107v|f107v.45-f107v.49,f107v,107,49,1,48,1,35,1,49,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.45,f107v.46,f107v.47,f107v.48,f107v.49"
ZL3b|f108r|f108r.1-f108r.4,ZL3b,f108r|f108r.1-f108r.4,f108r,108,38,1,37,1,34,1,38,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.1,f108r.2,f108r.3,f108r.4"
ZL3b|f108r|f108r.5-f108r.7,ZL3b,f108r|f108r.5-f108r.7,f108r,108,36,3,33,3,30,3,36,DRY,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.5,f108r.6,f108r.7"
ZL3b|f108r|f108r.8-f108r.13,ZL3b,f108r|f108r.8-f108r.13,f108r,108,61,9,52,5,50,9,61,RETRIEVE|RINSE|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108r|f108r.8,f108r.9,f108r.10,f108r.11,f108r.12,f108r.13"
ZL3b|f108r|f108r.14-f108r.16,ZL3b,f108r|f108r.14-f108r.16,f108r,108,28,4,24,3,24,4,28,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.14,f108r.15,f108r.16"
ZL3b|f108r|f108r.17-f108r.20,ZL3b,f108r|f108r.17-f108r.20,f108r,108,39,3,36,3,33,3,39,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.17,f108r.18,f108r.19,f108r.20"
ZL3b|f108r|f108r.21-f108r.23,ZL3b,f108r|f108r.21-f108r.23,f108r,108,25,2,23,2,21,2,25,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.21,f108r.22,f108r.23"
ZL3b|f108r|f108r.24-f108r.28,ZL3b,f108r|f108r.24-f108r.28,f108r,108,52,4,48,4,38,4,52,DRY|RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108r|f108r.24,f108r.25,f108r.26,f108r.27,f108r.28"
ZL3b|f108r|f108r.29-f108r.30,ZL3b,f108r|f108r.29-f108r.30,f108r,108,17,1,16,1,16,1,17,SEPARATE_BY_GRADE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.29,f108r.30"
ZL3b|f108r|f108r.31-f108r.34,ZL3b,f108r|f108r.31-f108r.34,f108r,108,36,2,34,2,26,2,36,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.31,f108r.32,f108r.33,f108r.34"
