target_surface	prior_role_axes	reference_surface	reference_axes	reference_gloss_de	outside_occurrences_reader_exact	outside_occurrences_all_readings	reference_occurrences_reader_exact	section_similarity	line_position_similarity	left_axis_context_similarity	right_axis_context_similarity	closure_proximity_similarity	left_exact_whole_similarity	right_exact_whole_similarity	hybrid_distribution_similarity	section_removed_local_similarity	all_reading_hybrid_similarity	expected_axis_overlap	contains_all_prior_axes	same_dimension_rival_overlap	literal_identity_credit	confirmed_lexeme	component_export_credit	reference_rank	reference_rank_percentile	section_removed_rank_percentile	top_five_reference	gdt749_score_id
cheky	MIDDLE_STAGE	cheey	DRY|END_STAGE	trocken am Ende des Grades	48	53	137	0.879875	0.979907	0.950779	0.944329	0.958655	0.245023	0.159987	0.791517	0.807235	0.797982	NONE	0	END_STAGE	0	0	0	3	0.945652	0.923913	1	G749-S0094
cheky	MIDDLE_STAGE	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	48	53	12	0.961339	0.993936	0.928563	0.883735	0.911194	0.225603	0.167768	0.789945	0.782822	0.792342	NONE	0	BEGIN_STAGE	0	0	0	4	0.923913	0.836957	1	G749-S0095
cheky	MIDDLE_STAGE	chol	DRY	trocken	48	53	303	0.929693	0.947756	0.913924	0.943999	0.964566	0.142644	0.212226	0.786082	0.789536	0.799147	NONE	0	NONE	0	0	0	5	0.902174	0.880435	1	G749-S0096
cheky	MIDDLE_STAGE	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	48	53	49	0.812942	0.989720	0.943719	0.956837	0.954740	0.242464	0.180519	0.781900	0.811302	0.787827	NONE	0	END_STAGE	0	0	0	6	0.880435	0.945652	0	G749-S0097
cheky	MIDDLE_STAGE	chl	DRY|PROCESS	trocknen	48	53	24	0.889702	0.989259	0.887076	0.919771	0.917920	0.248691	0.129233	0.773260	0.780598	0.762883	NONE	0	NONE	0	0	0	7	0.858696	0.815217	0	G749-S0098
cheky	MIDDLE_STAGE	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	48	53	22	0.907017	0.924517	0.918113	0.878058	0.943290	0.240107	0.171570	0.771076	0.773963	0.773281	NONE	0	BEGIN_STAGE|END_STAGE	0	0	0	8	0.836957	0.771739	0	G749-S0099
cheky	MIDDLE_STAGE	chal	DRY|MATERIAL|BEGIN_STAGE	trockenes Material I, Anfangsstufe	48	53	35	0.850907	0.993072	0.923502	0.912969	0.965534	0.129702	0.156080	0.767351	0.787594	0.777927	NONE	0	BEGIN_STAGE	0	0	0	9	0.815217	0.858696	0	G749-S0100
cheky	MIDDLE_STAGE	cheedy	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	48	53	39	0.754445	0.980440	0.922801	0.905069	0.937986	0.310040	0.138764	0.757657	0.794139	0.768356	NONE	0	END_STAGE	0	0	0	10	0.793478	0.902174	0	G749-S0101
cheky	MIDDLE_STAGE	alol	MATERIAL	Drogenstoff aus Rohdroge I	48	53	7	0.817272	0.997497	0.911232	0.821222	0.934492	0.161115	0.282432	0.756740	0.777243	0.760401	NONE	0	NONE	0	0	0	11	0.771739	0.793478	0	G749-S0102
cheky	MIDDLE_STAGE	oteol	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	48	53	24	0.936078	0.911163	0.849630	0.898063	0.943997	0.127757	0.171293	0.755817	0.750476	0.763979	MIDDLE_STAGE	1	NONE	0	0	0	12	0.750000	0.706522	0	G749-S0103
cheky	MIDDLE_STAGE	sheedy	MOIST|END_STAGE	feucht am Ende des Grades	48	53	41	0.780242	0.922927	0.928571	0.880251	0.910550	0.200448	0.054261	0.727865	0.753931	0.736301	NONE	0	END_STAGE	0	0	0	13	0.728261	0.728261	0	G749-S0104
cheky	MIDDLE_STAGE	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	48	53	7	0.900273	0.945851	0.873247	0.820524	0.866005	0.161115	0.045008	0.726927	0.721738	0.736618	NONE	0	NONE	0	0	0	14	0.706522	0.597826	0	G749-S0105
cheky	MIDDLE_STAGE	qotchey	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	48	53	18	0.924025	0.892351	0.855008	0.847318	0.962086	0.080181	0.032288	0.726650	0.722599	0.730436	MIDDLE_STAGE	1	NONE	0	0	0	15	0.684783	0.641304	0	G749-S0106
cheky	MIDDLE_STAGE	cheeol	DRY|MATERIAL|END_STAGE	vollständig getrockneter Drogenstoff	48	53	6	0.941009	0.945851	0.869708	0.775369	0.934492	0.094361	0.000000	0.724326	0.714520	0.758717	NONE	0	END_STAGE	0	0	0	16	0.663043	0.467391	0	G749-S0107
cheky	MIDDLE_STAGE	qockhey	PREPARATION|MIDDLE_STAGE	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	48	53	12	0.908623	0.945851	0.910251	0.829172	0.853800	0.075201	0.000000	0.721345	0.715335	0.729620	MIDDLE_STAGE	1	NONE	0	0	0	17	0.641304	0.489130	0	G749-S0108
cheky	MIDDLE_STAGE	ykeedy	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	48	53	19	0.879645	0.882920	0.773737	0.962299	0.871421	0.046688	0.150464	0.719248	0.717791	0.747194	NONE	0	END_STAGE	0	0	0	18	0.619565	0.554348	0	G749-S0109
cheky	MIDDLE_STAGE	otaly	MATERIAL|PREPARATION	Rohstoff-I-Ansatz leicht kühlen und abschließen	48	53	11	0.814080	0.885466	0.811908	0.820012	0.951341	0.098303	0.295257	0.719115	0.733101	0.708418	NONE	0	NONE	0	0	0	19	0.597826	0.684783	0	G749-S0110
cheky	MIDDLE_STAGE	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	48	53	24	0.874427	0.885328	0.813503	0.867525	0.952860	0.099060	0.086090	0.718361	0.722358	0.720012	MIDDLE_STAGE	1	NONE	0	0	0	20	0.576087	0.619565	0	G749-S0111
cheky	MIDDLE_STAGE	chekar	HOT|DRY|PART|MIDDLE_STAGE	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	48	53	6	0.938186	0.945851	0.856182	0.803862	0.883029	0.075201	0.000000	0.718064	0.705305	0.735081	MIDDLE_STAGE	1	NONE	0	0	0	21	0.554348	0.402174	0	G749-S0112
cheky	MIDDLE_STAGE	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	48	53	41	0.950572	0.835296	0.812635	0.871911	0.934473	0.045022	0.045022	0.714430	0.699867	0.745504	NONE	0	END_STAGE	0	0	0	22	0.532609	0.380435	0	G749-S0113
cheky	MIDDLE_STAGE	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	48	53	5	0.868589	0.945851	0.905898	0.814943	0.799035	0.080136	0.099550	0.714241	0.711114	0.709270	NONE	0	BEGIN_STAGE	0	0	0	23	0.510870	0.423913	0	G749-S0114
cheky	MIDDLE_STAGE	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	48	53	4	0.852998	0.973017	0.774216	0.818055	0.934492	0.052981	0.154767	0.713960	0.720731	0.712547	NONE	0	NONE	0	0	0	24	0.489130	0.576087	0	G749-S0115
cheky	MIDDLE_STAGE	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	48	53	11	0.844986	0.945851	0.824024	0.861473	0.894319	0.038773	0.087188	0.709927	0.717730	0.711661	NONE	0	END_STAGE	0	0	0	25	0.467391	0.532609	0	G749-S0116
cheky	MIDDLE_STAGE	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	48	53	16	0.616083	0.945851	0.930132	0.841437	0.959374	0.178087	0.067607	0.697698	0.759928	0.723651	MIDDLE_STAGE	1	NONE	0	0	0	26	0.445652	0.750000	0	G749-S0117
cheky	MIDDLE_STAGE	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	48	53	4	0.852998	0.945851	0.845783	0.702687	0.934492	0.000000	0.000000	0.681830	0.685763	0.703243	MIDDLE_STAGE	1	NONE	0	0	0	27	0.423913	0.315217	0	G749-S0118
cheky	MIDDLE_STAGE	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	vollständig erhitzter Ansatzstoff	48	53	6	0.748369	0.945851	0.858893	0.842438	0.760648	0.000000	0.000000	0.664501	0.681566	0.681542	NONE	0	END_STAGE	0	0	0	28	0.402174	0.293478	0	G749-S0119
cheky	MIDDLE_STAGE	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	48	53	2	0.671999	0.857210	0.784345	0.766545	0.934492	0.063097	0.200341	0.658179	0.694862	0.656523	NONE	0	NONE	0	0	0	29	0.380435	0.358696	0	G749-S0120
cheky	MIDDLE_STAGE	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	48	53	2	0.849892	0.857210	0.722743	0.766545	0.756103	0.000000	0.200341	0.656185	0.640554	0.730226	NONE	0	END_STAGE	0	0	0	30	0.358696	0.206522	0	G749-S0121
cheky	MIDDLE_STAGE	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	48	53	10	0.556610	0.897913	0.843329	0.873462	0.934492	0.061907	0.000000	0.648004	0.716030	0.725055	NONE	0	END_STAGE	0	0	0	31	0.336957	0.510870	0	G749-S0122
cheky	MIDDLE_STAGE	sheeal	MOIST|MATERIAL|END_STAGE	Rohstoffklasse I, feucht am Gradende	48	53	1	0.474907	0.945851	0.887076	0.795212	0.934492	0.126194	0.000000	0.640242	0.725146	0.662702	NONE	0	END_STAGE	0	0	0	32	0.315217	0.663043	0	G749-S0123
cheky	MIDDLE_STAGE	sheeo	PREPARATION|END_STAGE	vollständig eingeweichter Ansatz	48	53	5	0.766486	0.845962	0.739442	0.769517	0.886063	0.000000	0.000000	0.636412	0.648197	0.662426	NONE	0	END_STAGE	0	0	0	33	0.293478	0.228261	0	G749-S0124
cheky	MIDDLE_STAGE	keeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	48	53	2	0.474907	0.945851	0.887076	0.795212	0.934492	0.000000	0.000000	0.627623	0.712526	0.745411	NONE	0	END_STAGE	0	0	0	34	0.271739	0.445652	0	G749-S0125
cheky	MIDDLE_STAGE	oteeo	COLD|PREPARATION|PASS	zweiter Kaltansatz	48	53	5	0.474907	0.945851	0.865429	0.800943	0.848810	0.000000	0.000000	0.614794	0.692207	0.618642	NONE	0	NONE	0	0	0	35	0.250000	0.336957	0	G749-S0126
cheky	MIDDLE_STAGE	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	48	53	2	0.849892	0.945851	0.887076	0.227307	0.934492	0.000000	0.000000	0.611755	0.598945	0.706702	NONE	0	END_STAGE	0	0	0	36	0.228261	0.141304	0	G749-S0127
cheky	MIDDLE_STAGE	qolchey	DRY|MATERIAL|MIDDLE_STAGE	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	48	53	8	0.546208	0.885328	0.739934	0.785156	0.918143	0.043143	0.000000	0.609400	0.670027	0.617956	MIDDLE_STAGE	1	NONE	0	0	0	37	0.206522	0.250000	0	G749-S0128
cheky	MIDDLE_STAGE	choar	DRY|PART|PREPARATION	Trockenansatz, Fraktion I	48	53	2	0.474907	0.945851	0.730443	0.795212	0.934492	0.000000	0.000000	0.602562	0.681200	0.596711	NONE	0	NONE	0	0	0	38	0.184783	0.271739	0	G749-S0129
cheky	MIDDLE_STAGE	alchey	DRY|MATERIAL|MIDDLE_STAGE	Rohstoff I, trocken in der Gradmitte	48	53	2	0.759849	0.656870	0.621873	0.795212	0.934492	0.000000	0.063097	0.602251	0.607999	0.707630	MIDDLE_STAGE	1	NONE	0	0	0	39	0.163043	0.163043	0	G749-S0130
cheky	MIDDLE_STAGE	dchey	DRY|AMOUNT|MIDDLE_STAGE	Eine abgemessene Portion bis zur Mittelstufe trocknen	48	53	13	0.855689	0.493521	0.430342	0.820236	0.934492	0.000000	0.000000	0.562333	0.535718	0.561959	MIDDLE_STAGE	1	NONE	0	0	0	40	0.141304	0.054348	0	G749-S0131
cheky	MIDDLE_STAGE	otaldy	COLD|MATERIAL|PREPARATION|CLOSE|END_STAGE	kalten Rohstoff-I-Ansatz fertigstellen	48	53	3	0.720693	0.691412	0.725298	0.336074	0.934492	0.000000	0.220210	0.558744	0.559476	0.647189	NONE	0	END_STAGE	0	0	0	41	0.119565	0.097826	0	G749-S0132
cheky	MIDDLE_STAGE	alam	AMOUNT|MATERIAL	ein Maß Rohdroge I	48	53	6	0.474907	0.568864	0.900071	0.533304	0.934492	0.047180	0.235902	0.555787	0.615655	0.526016	NONE	0	NONE	0	0	0	42	0.097826	0.184783	0	G749-S0133
cheky	MIDDLE_STAGE	sheeod	PREPARATION|END_STAGE	vollständig eingeweichten Ansatz abschließen	48	53	1	0.671999	0.945851	0.167477	0.795212	0.934492	0.000000	0.000000	0.551905	0.568607	0.681110	NONE	0	END_STAGE	0	0	0	43	0.076087	0.119565	0	G749-S0134
cheky	MIDDLE_STAGE	qochy	DRY|MATERIAL	nimm leicht getrocknete Droge	48	53	1	0.671999	0.945851	0.074774	0.795212	0.934492	0.000000	0.000000	0.537073	0.550066	0.533496	NONE	0	NONE	0	0	0	44	0.054348	0.076087	0	G749-S0135
cheky	MIDDLE_STAGE	dsheey	MOIST|MATERIAL|END_STAGE	abgemessene, vollständig angefeuchtete Droge	48	53	5	0.826415	0.375617	0.359616	0.831858	0.886063	0.000000	0.000000	0.522345	0.490631	0.494991	NONE	0	END_STAGE	0	0	0	45	0.032609	0.032609	0	G749-S0136
cheky	MIDDLE_STAGE	dshedy	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	bis zur Mittelstufe angefeuchtete Drogenportion	48	53	19	0.767141	0.321097	0.308193	0.802178	0.925559	0.000000	0.146125	0.508143	0.486018	0.489426	MIDDLE_STAGE	1	NONE	0	0	0	46	0.010870	0.010870	0	G749-S0137
cheol	DRY	cheey	DRY|END_STAGE	trocken am Ende des Grades	114	138	137	0.959037	0.994312	0.949172	0.983793	0.984126	0.321951	0.254080	0.835870	0.839884	0.846426	DRY	1	NONE	0	0	0	1	0.989130	0.967391	1	G749-S0138
cheol	DRY	sheol	MOIST|MATERIAL	feuchtes Material	114	138	71	0.970795	0.998115	0.976764	0.970016	0.981225	0.251467	0.229731	0.831209	0.833344	0.845317	NONE	0	MOIST	0	0	0	2	0.967391	0.945652	1	G749-S0139
cheol	DRY	chckhy	DRY|PREPARATION|BEGIN_STAGE	trockene Mischung, Anfangsstufe	114	138	115	0.899939	0.973879	0.947800	0.984932	0.986983	0.255016	0.281290	0.817114	0.832349	0.825582	DRY	1	NONE	0	0	0	3	0.945652	0.923913	1	G749-S0140
cheol	DRY	chol	DRY	trocken	114	138	303	0.829103	0.997213	0.960236	0.974213	0.986412	0.289817	0.303908	0.812629	0.842987	0.823320	DRY	1	NONE	0	0	0	4	0.923913	0.989130	1	G749-S0141
cheol	DRY	cheedy	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	114	138	39	0.848346	0.976997	0.938163	0.956719	0.954089	0.330046	0.175585	0.794224	0.815757	0.808742	DRY	1	NONE	0	0	0	5	0.902174	0.902174	1	G749-S0142
cheol	DRY	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	114	138	49	0.874608	0.984151	0.959282	0.959425	0.948833	0.219660	0.172598	0.792465	0.809564	0.816885	NONE	0	NONE	0	0	0	6	0.880435	0.858696	0	G749-S0143
cheol	DRY	sheedy	MOIST|END_STAGE	feucht am Ende des Grades	114	138	41	0.855285	0.982187	0.951200	0.941059	0.963783	0.292041	0.142471	0.790073	0.811097	0.807292	NONE	0	MOIST	0	0	0	7	0.858696	0.880435	0	G749-S0144
cheol	DRY	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	114	138	41	0.974883	0.932135	0.900469	0.928654	0.954417	0.127018	0.166120	0.780622	0.772449	0.801674	NONE	0	NONE	0	0	0	8	0.836957	0.750000	0	G749-S0145
cheol	DRY	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	114	138	22	0.852696	0.982230	0.968345	0.917340	0.939328	0.219422	0.147464	0.778814	0.798137	0.793399	DRY	1	NONE	0	0	0	9	0.815217	0.836957	0	G749-S0146
cheol	DRY	oteol	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	114	138	24	0.941082	0.950880	0.907022	0.909688	0.949801	0.154032	0.174657	0.777876	0.776347	0.788004	NONE	0	NONE	0	0	0	10	0.793478	0.793478	0	G749-S0147
cheol	DRY	chl	DRY|PROCESS	trocknen	114	138	24	0.885700	0.977600	0.864750	0.933498	0.975617	0.222296	0.122227	0.772802	0.784745	0.778063	DRY	1	NONE	0	0	0	11	0.771739	0.815217	0	G749-S0148
cheol	DRY	chal	DRY|MATERIAL|BEGIN_STAGE	trockenes Material I, Anfangsstufe	114	138	35	0.884335	0.940939	0.923840	0.908489	0.936664	0.110718	0.220189	0.766080	0.775077	0.776132	DRY	1	NONE	0	0	0	12	0.750000	0.771739	0	G749-S0149
cheol	DRY	qockhey	PREPARATION|MIDDLE_STAGE	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	114	138	12	0.971982	0.959356	0.916064	0.898715	0.901791	0.100894	0.000000	0.756562	0.745274	0.765746	NONE	0	NONE	0	0	0	13	0.728261	0.576087	0	G749-S0150
cheol	DRY	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	114	138	24	0.879626	0.967369	0.869087	0.929223	0.980502	0.112535	0.076387	0.754987	0.768129	0.765616	DRY	1	NONE	0	0	0	14	0.706522	0.684783	0	G749-S0151
cheol	DRY	ykeedy	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	114	138	19	0.844249	0.948489	0.873523	0.964103	0.918475	0.156933	0.119389	0.752478	0.768550	0.783023	NONE	0	NONE	0	0	0	15	0.684783	0.706522	0	G749-S0152
cheol	DRY	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	114	138	7	0.882624	0.959356	0.893798	0.882391	0.858395	0.152017	0.128232	0.745244	0.746813	0.756815	DRY	1	NONE	0	0	0	16	0.663043	0.597826	0	G749-S0153
cheol	DRY	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	114	138	12	0.806770	0.942853	0.898127	0.852443	0.923553	0.097237	0.238975	0.736749	0.757016	0.741053	DRY	1	NONE	0	0	0	17	0.641304	0.641304	0	G749-S0154
cheol	DRY	qotchey	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	114	138	18	0.818538	0.971366	0.904804	0.879304	0.921634	0.151227	0.055567	0.735859	0.756101	0.742975	DRY	1	NONE	0	0	0	18	0.619565	0.619565	0	G749-S0155
cheol	DRY	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	114	138	16	0.743254	0.959356	0.901190	0.914084	0.916816	0.216353	0.110267	0.735272	0.770951	0.781650	DRY	1	NONE	0	0	0	19	0.597826	0.728261	0	G749-S0156
cheol	DRY	otaly	MATERIAL|PREPARATION	Rohstoff-I-Ansatz leicht kühlen und abschließen	114	138	11	0.957299	0.829082	0.869682	0.781289	0.918496	0.168039	0.176346	0.732926	0.714148	0.730022	NONE	0	NONE	0	0	0	20	0.576087	0.402174	0	G749-S0157
cheol	DRY	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	114	138	11	0.870076	0.959356	0.815942	0.920799	0.918715	0.082753	0.077463	0.731658	0.738984	0.743010	DRY	1	NONE	0	0	0	21	0.554348	0.554348	0	G749-S0158
cheol	DRY	cheeol	DRY|MATERIAL|END_STAGE	vollständig getrockneter Drogenstoff	114	138	6	0.901760	0.959356	0.828743	0.826821	0.926000	0.102837	0.029427	0.723086	0.721411	0.752047	DRY	1	NONE	0	0	0	22	0.532609	0.445652	0	G749-S0159
cheol	DRY	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	114	138	10	0.721387	0.974253	0.886379	0.923893	0.926000	0.168171	0.043993	0.722138	0.763321	0.760307	NONE	0	NONE	0	0	0	23	0.510870	0.663043	0	G749-S0160
cheol	DRY	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	vollständig erhitzter Ansatzstoff	114	138	6	0.880807	0.959356	0.872061	0.921053	0.822244	0.050245	0.000000	0.720250	0.719967	0.736201	NONE	0	NONE	0	0	0	24	0.489130	0.423913	0	G749-S0161
cheol	DRY	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	114	138	5	0.884825	0.959356	0.872658	0.857440	0.815750	0.070242	0.043993	0.716591	0.712464	0.723883	DRY	1	NONE	0	0	0	25	0.467391	0.358696	0	G749-S0162
cheol	DRY	sheeo	PREPARATION|END_STAGE	vollständig eingeweichter Ansatz	114	138	5	0.875193	0.940336	0.773986	0.814513	0.887731	0.109133	0.084930	0.705586	0.702720	0.739409	NONE	0	NONE	0	0	0	26	0.445652	0.336957	0	G749-S0163
cheol	DRY	alol	MATERIAL	Drogenstoff aus Rohdroge I	114	138	7	0.784708	0.951996	0.869664	0.779152	0.926000	0.125267	0.063727	0.703091	0.724262	0.705444	NONE	0	NONE	0	0	0	27	0.423913	0.489130	0	G749-S0164
cheol	DRY	chekar	HOT|DRY|PART|MIDDLE_STAGE	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	114	138	6	0.772330	0.959356	0.825819	0.866348	0.873838	0.080570	0.000000	0.691627	0.713129	0.711677	DRY	1	NONE	0	0	0	28	0.402174	0.380435	0	G749-S0165
cheol	DRY	sheeal	MOIST|MATERIAL|END_STAGE	Rohstoffklasse I, feucht am Gradende	114	138	1	0.607347	0.959356	0.864750	0.870069	0.926000	0.088282	0.036324	0.676118	0.736496	0.704830	NONE	0	MOIST	0	0	0	29	0.380435	0.532609	0	G749-S0166
cheol	DRY	qolchey	DRY|MATERIAL|MIDDLE_STAGE	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	114	138	8	0.582461	0.967369	0.830363	0.866988	0.917707	0.093124	0.050990	0.667384	0.730897	0.682427	DRY	1	NONE	0	0	0	30	0.358696	0.510870	0	G749-S0167
cheol	DRY	keeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	114	138	2	0.607347	0.959356	0.864750	0.870069	0.926000	0.000000	0.000000	0.663658	0.724035	0.733774	NONE	0	NONE	0	0	0	31	0.336957	0.467391	0	G749-S0168
cheol	DRY	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	114	138	4	0.677985	0.959356	0.847570	0.720263	0.926000	0.027634	0.055268	0.659357	0.698928	0.695170	NONE	0	NONE	0	0	0	32	0.315217	0.315217	0	G749-S0169
cheol	DRY	oteeo	COLD|PREPARATION|PASS	zweiter Kaltansatz	114	138	5	0.607347	0.959356	0.832836	0.862202	0.783319	0.026249	0.070242	0.649820	0.697192	0.662574	NONE	0	NONE	0	0	0	33	0.293478	0.293478	0	G749-S0170
cheol	DRY	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	114	138	4	0.677985	0.905909	0.773119	0.772571	0.926000	0.027634	0.076709	0.649407	0.685954	0.647674	DRY	1	NONE	0	0	0	34	0.271739	0.250000	0	G749-S0171
cheol	DRY	choar	DRY|PART|PREPARATION	Trockenansatz, Fraktion I	114	138	2	0.607347	0.959356	0.692472	0.870069	0.926000	0.000000	0.000000	0.636093	0.689579	0.639818	DRY	1	NONE	0	0	0	35	0.250000	0.271739	0	G749-S0172
cheol	DRY	alchey	DRY|MATERIAL|MIDDLE_STAGE	Rohstoff I, trocken in der Gradmitte	114	138	2	0.598956	0.774829	0.718438	0.870069	0.926000	0.109982	0.125369	0.632580	0.681402	0.715476	DRY	1	NONE	0	0	0	36	0.228261	0.228261	0	G749-S0173
cheol	DRY	dchey	DRY|AMOUNT|MIDDLE_STAGE	Eine abgemessene Portion bis zur Mittelstufe trocknen	114	138	13	0.714207	0.618738	0.556227	0.861477	0.926000	0.160739	0.020414	0.597908	0.610604	0.603231	DRY	1	NONE	0	0	0	37	0.206522	0.184783	0	G749-S0174
cheol	DRY	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	114	138	2	0.759496	0.959356	0.864750	0.239994	0.926000	0.000000	0.000000	0.593275	0.598020	0.698623	DRY	1	NONE	0	0	0	38	0.184783	0.163043	0	G749-S0175
cheol	DRY	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	114	138	2	0.759496	0.758269	0.700386	0.705082	0.700369	0.000000	0.093422	0.591484	0.582164	0.675168	DRY	1	NONE	0	0	0	39	0.163043	0.141304	0	G749-S0176
cheol	DRY	dsheey	MOIST|MATERIAL|END_STAGE	abgemessene, vollständig angefeuchtete Droge	114	138	5	0.771488	0.503591	0.477782	0.891019	0.887731	0.124355	0.052499	0.578094	0.569710	0.573265	NONE	0	MOIST	0	0	0	40	0.141304	0.097826	0	G749-S0177
cheol	DRY	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	114	138	2	0.403455	0.758269	0.762313	0.705082	0.926000	0.000000	0.125388	0.560456	0.642872	0.558529	DRY	1	NONE	0	0	0	41	0.119565	0.206522	0	G749-S0178
cheol	DRY	dshedy	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	bis zur Mittelstufe angefeuchtete Drogenportion	114	138	19	0.729767	0.449948	0.429130	0.838670	0.942105	0.125936	0.087104	0.555150	0.553275	0.558338	NONE	0	MOIST	0	0	0	42	0.097826	0.054348	0	G749-S0179
cheol	DRY	otaldy	COLD|MATERIAL|PREPARATION|CLOSE|END_STAGE	kalten Rohstoff-I-Ansatz fertigstellen	114	138	3	0.734468	0.607459	0.806373	0.223552	0.926000	0.097800	0.100490	0.539824	0.532506	0.646104	NONE	0	NONE	0	0	0	43	0.076087	0.010870	0	G749-S0180
cheol	DRY	alam	AMOUNT|MATERIAL	ein Maß Rohdroge I	114	138	6	0.607347	0.442035	0.887527	0.421416	0.926000	0.050245	0.106009	0.528371	0.551021	0.496361	NONE	0	NONE	0	0	0	44	0.054348	0.032609	0	G749-S0181
cheol	DRY	qochy	DRY|MATERIAL	nimm leicht getrocknete Droge	114	138	1	0.403455	0.959356	0.083195	0.870069	0.926000	0.000000	0.036324	0.501463	0.571357	0.495024	DRY	1	NONE	0	0	0	45	0.032609	0.119565	0	G749-S0182
cheol	DRY	sheeod	PREPARATION|END_STAGE	vollständig eingeweichten Ansatz abschließen	114	138	1	0.403455	0.959356	0.065985	0.870069	0.926000	0.000000	0.000000	0.495077	0.564282	0.669192	NONE	0	NONE	0	0	0	46	0.010870	0.076087	0	G749-S0183
kchdy	HOT	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	10	14	12	0.897754	0.943679	0.864008	0.898010	0.907541	0.000000	0.127258	0.734093	0.735373	0.736525	NONE	0	COLD	0	0	0	1	0.989130	0.815217	1	G749-S0184
