gdt749_occurrence_id	target_surface	cell_id	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	section	language	hand	line_token_count	line_position	line_third	left_whole_surface	left_whole_axes	right_whole_surface	right_whole_axes	immediate_known_axis_union	immediate_prior_axis_hits	immediate_rival_axis_hits	nearest_close_signature	left_close_distance_le5	right_close_distance_le5	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G749-O0081	cheey	G733-C01488	f103v	f103	f103v.4	2	0	0	0	S	B	3	8	MIDDLE	FIRST_THIRD	y	OPEN	qokeey	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y cheey qokeey okeey lkees ol qoteedy ykeedy	OPEN	0	0
G749-O0082	okeey	G733-C01490	f103v	f103	f103v.4	4	1	0	1	S	B	3	8	MIDDLE	MIDDLE_THIRD	qokeey	HOT|END_STAGE	lkees	OPEN	HOT|END_STAGE	HOT	NONE	RIGHT_D3_5	NA	4	y cheey qokeey okeey lkees ol qoteedy ykeedy	OPEN	0	0
G749-O0083	qokaiin	G733-C01501	f103v	f103	f103v.40	7	0	0	0	S	B	3	10	MIDDLE	LAST_THIRD	keey	OPEN	shckhy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	OPEN	0	0
G749-O0084	qokaiin	G733-C01526	f103v	f103	f103v.43	3	1	0	1	S	B	3	9	MIDDLE	FIRST_THIRD	chckhey	DRY|PREPARATION|MIDDLE_STAGE	shckhy	OPEN	DRY|MIDDLE_STAGE|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	OPEN	0	0
G749-O0085	chdy	G733-C01531	f103v	f103	f103v.43	8	0	0	0	S	B	3	9	MIDDLE	LAST_THIRD	lkeedy	OPEN	lchedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	OPEN	0	0
G749-O0086	cheey	G733-C01546	f103v	f103	f103v.45	3	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	ol	OPEN	lcheey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	OPEN	0	0
G749-O0087	chdy	G733-C01560	f103v	f103	f103v.46	6	1	0	1	S	B	3	9	MIDDLE	MIDDLE_THIRD	rorol	OPEN	raly	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tain shol qokain chckhy rorol chdy raly osaiin chary	OPEN	0	0
G749-O0088	cheky	G733-C01566	f103v	f103	f103v.5	3	1	0	1	S	B	3	10	MIDDLE	FIRST_THIRD	olkeey	OPEN	qokshdy	HOT|MOIST|CLOSE|BEGIN_STAGE|END_STAGE	HOT|MOIST|BEGIN_STAGE|END_STAGE|CLOSE	NONE	BEGIN_STAGE|END_STAGE	RIGHT_D1	NA	1	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	OPEN	0	0
G749-O0089	qokaiin	G733-C01568	f103v	f103	f103v.5	5	1	0	1	S	B	3	10	MIDDLE	MIDDLE_THIRD	qokshdy	HOT|MOIST|CLOSE|BEGIN_STAGE|END_STAGE	okechdy	OPEN	HOT|MOIST|BEGIN_STAGE|END_STAGE|CLOSE	HOT	NONE	LEFT_D1	1	3	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	OPEN	0	0
G749-O0090	qokaiin	G733-C01572	f103v	f103	f103v.5	9	0	0	0	S	B	3	10	MIDDLE	LAST_THIRD	qotedy	COLD|CLOSE|MIDDLE_STAGE|END_STAGE	oly	PROCESS	COLD|MIDDLE_STAGE|END_STAGE|PROCESS|CLOSE	NONE	COLD	LEFT_D1	1	NA	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	OPEN	0	0
G749-O0091	cheol	G733-C01577	f103v	f103	f103v.6	4	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	qokeedy	OPEN	qoeeor	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam	OPEN	0	0
G749-O0092	qokaiin	G733-C01582	f103v	f103	f103v.6	9	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	shedy	OPEN	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam	OPEN	0	0
G749-O0093	qokaiin	G733-C01594	f103v	f103	f103v.7	10	1	0	1	S	B	3	12	MIDDLE	LAST_THIRD	shedy	OPEN	ol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy	OPEN	0	0
G749-O0094	okeey	G733-C01602	f103v	f103	f103v.8	6	1	0	1	S	B	3	6	LAST	LAST_THIRD	chekoal	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sain shey olsheey dair chekoal okeey	OPEN	0	0
G749-O0095	cheey	G733-C01641	f104r	f104	f104r.11	6	1	0	1	S	B	3	8	MIDDLE	LAST_THIRD	shodar	OPEN	okar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	otodchy lkeody qokair otoly shodar cheey okar olkeedy	OPEN	0	0
G749-O0096	chdy	G733-C01664	f104r	f104	f104r.13	10	1	0	1	S	B	3	10	LAST	LAST_THIRD	qodam	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	OPEN	0	0
G749-O0097	okal	G733-C01680	f104r	f104	f104r.15	6	1	0	1	S	B	3	8	MIDDLE	LAST_THIRD	otolkeechdy	OPEN	kaiin	HOT|LEVEL_III	HOT|LEVEL_III	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	OPEN	0	0
G749-O0098	qokedy	G733-C01698	f104r	f104	f104r.17	6	0	0	0	S	B	3	10	MIDDLE	MIDDLE_THIRD	chedy	OPEN	oteechy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody	OPEN	0	0
G749-O0099	qokaiin	G733-C01738	f104r	f104	f104r.20	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	qokchdy	OPEN	chol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	OPEN	0	0
G749-O0100	qokaiin	G733-C01748	f104r	f104	f104r.21	2	1	0	1	S	B	3	5	MIDDLE	FIRST_THIRD	dsheedy	OPEN	chear	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dsheedy qokaiin chear olkchedy charaiin	OPEN	0	0
G749-O0101	sheey	G733-C01799	f104r	f104	f104r.26	2	1	0	1	S	B	3	4	MIDDLE	MIDDLE_THIRD	shar	MOIST|PART|MATERIAL	kar	HOT|PART|MATERIAL	HOT|MOIST|PART|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shar sheey kar sheody	OPEN	0	0
G749-O0102	qokaiin	G733-C01803	f104r	f104	f104r.27	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	pchedar	OPEN	qotaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	OPEN	0	0
G749-O0103	sheey	G733-C01817	f104r	f104	f104r.28	5	0	0	0	S	B	3	15	MIDDLE	FIRST_THIRD	aror	OPEN	olkeechy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	OPEN	0	0
G749-O0104	okal	G733-C01847	f104r	f104	f104r.3	12	1	0	1	S	B	3	13	MIDDLE	LAST_THIRD	aky	OPEN	daram	AMOUNT|PART	AMOUNT|PART	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiir o cthedy otech ykar otedy otody qoteeor yteeody oteedy aky okal daram	OPEN	0	0
G749-O0105	okeey	G733-C01862	f104r	f104	f104r.31	3	0	0	0	S	B	3	10	MIDDLE	FIRST_THIRD	aiin	OPEN	okolchey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	OPEN	0	0
G749-O0106	qokaiin	G733-C01867	f104r	f104	f104r.31	8	1	0	1	S	B	3	10	MIDDLE	LAST_THIRD	lkechedy	OPEN	chedar	DRY|PART|MIDDLE_STAGE	DRY|MIDDLE_STAGE|PART	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	OPEN	0	0
G749-O0107	cheol	G733-C01874	f104r	f104	f104r.32	5	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	otechshy	OPEN	kaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd	OPEN	0	0
G749-O0108	qokaiin	G733-C01896	f104r	f104	f104r.34	6	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	chedy	OPEN	otaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy	OPEN	0	0
G749-O0109	cheol	G733-C01908	f104r	f104	f104r.35	7	1	0	1	S	B	3	8	MIDDLE	LAST_THIRD	chol	OPEN	olaly	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yshoiin qocheol chedaiin qodal chey chol cheol olaly	OPEN	0	0
G749-O0110	qokaiin	G733-C01927	f104r	f104	f104r.37	8	1	0	1	S	B	3	10	MIDDLE	LAST_THIRD	oteody	OPEN	okal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	OPEN	0	0
G749-O0111	okal	G733-C01928	f104r	f104	f104r.37	9	1	0	1	S	B	3	10	MIDDLE	LAST_THIRD	qokaiin	OPEN	qotir	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	OPEN	0	0
G749-O0112	olkaiin	G733-C01955	f104r	f104	f104r.40	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	olkeeos	OPEN	oair	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin	OPEN	0	0
G749-O0113	qokaiin	G733-C01979	f104r	f104	f104r.43	2	0	0	0	S	B	3	11	MIDDLE	FIRST_THIRD	tsheodl	OPEN	qokchedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal	OPEN	0	0
G749-O0114	cheey	G733-C01990	f104r	f104	f104r.44	2	1	0	1	S	B	3	10	MIDDLE	FIRST_THIRD	okcheochy	OPEN	qoeedaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	OPEN	0	0
G749-O0115	cheol	G733-C01994	f104r	f104	f104r.44	6	1	0	1	S	B	3	10	MIDDLE	MIDDLE_THIRD	ar	OPEN	olkair	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	OPEN	0	0
G749-O0116	qokaiin	G733-C01996	f104r	f104	f104r.44	8	0	0	0	S	B	3	10	MIDDLE	LAST_THIRD	olkair	OPEN	otaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	OPEN	0	0
G749-O0117	qokaiin	G733-C02007	f104r	f104	f104r.45	9	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	chedy	OPEN	otaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	OPEN	0	0
G749-O0118	qokaiin	G733-C02049	f104r	f104	f104r.8	5	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	lkeody	OPEN	chedal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	OPEN	0	0
G749-O0119	qokaiin	G733-C02076	f104v	f104	f104v.10	3	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	cheedy	DRY|CLOSE|END_STAGE	qoteedy	COLD|CLOSE|END_STAGE	COLD|DRY|END_STAGE|CLOSE	NONE	COLD	BOTH_D1	1	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey	OPEN	0	0
G749-O0120	cheol	G733-C02103	f104v	f104	f104v.12	10	1	0	1	S	B	3	13	MIDDLE	LAST_THIRD	l	OPEN	par	OPEN	NONE	NONE	NONE	LEFT_D2	2	NA	polchechy oteoy chotchs cheeta oteeey oteedy qoty ched l cheol par oltedy chedam	OPEN	0	0
G749-O0121	cheky	G733-C02123	f104v	f104	f104v.14	6	1	0	1	S	B	3	7	MIDDLE	LAST_THIRD	aiin	OPEN	daindl	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ytedy qokeeo lcheolshedy s aiin cheky daindl	OPEN	0	0
G749-O0122	chdy	G733-C02143	f104v	f104	f104v.16	8	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	dchdar	OPEN	qokchedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam	OPEN	0	0
G749-O0123	cheey	G733-C02149	f104v	f104	f104v.17	2	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	ycheechy	OPEN	cheos	DRY|AMOUNT|PREPARATION	DRY|AMOUNT|PREPARATION	DRY	NONE	RIGHT_D3_5	NA	5	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	OPEN	0	0
G749-O0124	cheol	G733-C02159	f104v	f104	f104v.17	12	1	0	1	S	B	3	12	LAST	LAST_THIRD	ain	OPEN	EDGE	EDGE	NONE	NONE	NONE	LEFT_D3_5	5	NA	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	OPEN	0	0
G749-O0125	qokaiin	G733-C02162	f104v	f104	f104v.18	3	1	0	1	S	B	3	7	MIDDLE	MIDDLE_THIRD	qokaiiin	OPEN	lkar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain	OPEN	0	0
G749-O0126	qochey	G733-C02194	f104v	f104	f104v.20	5	1	1	0	S	B	3	12	MIDDLE	MIDDLE_THIRD	qokeey	HOT|END_STAGE	qotcheedy	COLD|DRY|CLOSE|END_STAGE	HOT|COLD|DRY|END_STAGE|CLOSE	DRY	END_STAGE	RIGHT_D1	NA	1	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	OPEN	0	0
G749-O0127	qokaiin	G733-C02204	f104v	f104	f104v.21	3	1	0	1	S	B	3	6	MIDDLE	MIDDLE_THIRD	sheedy	OPEN	shokchey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yshor sheedy qokaiin shokchey qokeey chodain	OPEN	0	0
G749-O0128	qochey	G733-C02222	f104v	f104	f104v.23	3	1	1	0	S	B	3	11	MIDDLE	FIRST_THIRD	qokchey	HOT|DRY|MIDDLE_STAGE	qodeey	OPEN	HOT|DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	OPEN	0	0
G749-O0129	cheey	G733-C02249	f104v	f104	f104v.25	8	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	daiin	OPEN	sair	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	OPEN	0	0
G749-O0130	sheey	G733-C02255	f104v	f104	f104v.26	2	0	0	0	S	B	3	5	MIDDLE	FIRST_THIRD	ysheor	OPEN	qodaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ysheor sheey qodaiin chodar chochs	OPEN	0	0
G749-O0131	cheey	G733-C02326	f104v	f104	f104v.31	8	1	0	1	S	B	3	9	MIDDLE	LAST_THIRD	qoeey	OPEN	lkeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	OPEN	0	0
G749-O0132	qokaiin	G733-C02346	f104v	f104	f104v.33	5	1	1	0	S	B	3	15	MIDDLE	FIRST_THIRD	kaiin	HOT|LEVEL_III	cheey	OPEN	HOT|LEVEL_III	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	OPEN	0	0
G749-O0133	cheey	G733-C02347	f104v	f104	f104v.33	6	1	0	1	S	B	3	15	MIDDLE	MIDDLE_THIRD	qokaiin	OPEN	or	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	OPEN	0	0
G749-O0134	cheol	G733-C02363	f104v	f104	f104v.34	7	1	0	1	S	B	3	8	MIDDLE	LAST_THIRD	okain	OPEN	olcho	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheo lkeed qotain okaiin chokain okain cheol olcho	OPEN	0	0
G749-O0135	qokedy	G733-C02372	f104v	f104	f104v.35	8	0	0	0	S	B	3	10	MIDDLE	LAST_THIRD	sheody	OPEN	topaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am	OPEN	0	0
G749-O0136	lkeey	G733-C02412	f104v	f104	f104v.39	6	1	0	1	S	B	3	16	MIDDLE	MIDDLE_THIRD	char	OPEN	roiir	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	OPEN	0	0
G749-O0137	cheey	G733-C02415	f104v	f104	f104v.39	9	1	0	1	S	B	3	16	MIDDLE	MIDDLE_THIRD	shey	OPEN	kar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	OPEN	0	0
G749-O0138	sheey	G733-C02457	f104v	f104	f104v.42	6	0	1	0	S	B	3	11	MIDDLE	MIDDLE_THIRD	qoteey	COLD|END_STAGE	teeeo	OPEN	COLD|END_STAGE	END_STAGE	NONE	LEFT_D2	2	NA	oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy	OPEN	0	0
G749-O0139	lkeey	G733-C02466	f104v	f104	f104v.43	4	0	0	0	S	B	3	11	MIDDLE	FIRST_THIRD	qockheey	OPEN	o	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom	OPEN	0	0
G749-O0140	okeey	G733-C02480	f104v	f104	f104v.44	7	1	0	1	S	B	3	8	MIDDLE	LAST_THIRD	qokeeey	OPEN	okeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin y cheeo chey okeeey qokeeey okeey okeey	OPEN	0	0
G749-O0141	okeey	G733-C02481	f104v	f104	f104v.44	8	0	0	0	S	B	3	8	LAST	LAST_THIRD	okeey	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin y cheeo chey okeeey qokeeey okeey okeey	OPEN	0	0
G749-O0142	cheey	G733-C02504	f104v	f104	f104v.7	4	1	0	1	S	B	3	13	MIDDLE	FIRST_THIRD	lchody	OPEN	qoy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	o scheo lchody cheey qoy cheo ain o chedy cheedy chedy sol cheodalol	OPEN	0	0
G749-O0143	qokaiin	G733-C02530	f104v	f104	f104v.9	5	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	qokeedy	OPEN	cheor	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	OPEN	0	0
G749-O0144	lkeey	G733-C02598	f105r	f105	f105r.14	12	0	0	0	S	B	3	12	LAST	LAST_THIRD	sheo	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	OPEN	0	0
G749-O0145	qokedy	G733-C02621	f105r	f105	f105r.17	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	sheokedy	OPEN	shol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky	OPEN	0	0
G749-O0146	okedy	G733-C02627	f105r	f105	f105r.17	10	1	0	1	S	B	3	12	MIDDLE	LAST_THIRD	daiin	OPEN	q	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky	OPEN	0	0
G749-O0147	chdy	G733-C02641	f105r	f105	f105r.18	12	1	0	1	S	B	3	12	LAST	LAST_THIRD	oteey	COLD|PREPARATION|END_STAGE	EDGE	EDGE	COLD|END_STAGE|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	OPEN	0	0
G749-O0148	cheey	G733-C02655	f105r	f105	f105r.2	3	1	0	1	S	B	3	13	MIDDLE	FIRST_THIRD	yey	OPEN	raiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody	OPEN	0	0
G749-O0149	cheey	G733-C02661	f105r	f105	f105r.2	9	0	0	0	S	B	3	13	MIDDLE	LAST_THIRD	or	AMOUNT|MATERIAL	okees	HOT|PREPARATION|END_STAGE	HOT|END_STAGE|AMOUNT|MATERIAL|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody	OPEN	0	0
G749-O0150	olkaiin	G733-C02672	f105r	f105	f105r.20	7	1	0	1	S	B	3	14	MIDDLE	MIDDLE_THIRD	paiir	OPEN	olfaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	OPEN	0	0
G749-O0151	qokedy	G733-C02683	f105r	f105	f105r.21	4	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	qoeey	OPEN	qokedal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	OPEN	0	0
G749-O0152	sheey	G733-C02727	f105r	f105	f105r.26	2	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	pdal	OPEN	yqopchy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	OPEN	0	0
G749-O0153	sheey	G733-C02730	f105r	f105	f105r.26	5	0	0	0	S	B	3	12	MIDDLE	MIDDLE_THIRD	airal	OPEN	fchdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	OPEN	0	0
G749-O0154	qokedy	G733-C02737	f105r	f105	f105r.26	12	0	0	0	S	B	3	12	LAST	LAST_THIRD	qodeedy	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	OPEN	0	0
G749-O0155	okal	G733-C02796	f105r	f105	f105r.31	7	1	0	1	S	B	3	13	MIDDLE	MIDDLE_THIRD	cpheesy	OPEN	lkedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	OPEN	0	0
G749-O0156	qokaiin	G733-C02800	f105r	f105	f105r.31	11	1	0	1	S	B	3	13	MIDDLE	LAST_THIRD	chedy	OPEN	or	AMOUNT|MATERIAL	AMOUNT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	OPEN	0	0
G749-O0157	lkeey	G733-C02816	f105r	f105	f105r.33	3	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	oteey	COLD|PREPARATION|END_STAGE	teeolteedy	OPEN	COLD|END_STAGE|PREPARATION	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	OPEN	0	0
G749-O0158	okal	G733-C02819	f105r	f105	f105r.33	6	0	0	0	S	B	3	11	MIDDLE	MIDDLE_THIRD	ot	OPEN	or	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	OPEN	0	0
G749-O0159	qokaiin	G733-C02822	f105r	f105	f105r.33	9	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	aiiin	OPEN	ar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	OPEN	0	0
G749-O0160	cheky	G733-C02827	f105r	f105	f105r.34	3	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	ail	MATERIAL|LEVEL_II	kar	HOT|PART|MATERIAL	HOT|LEVEL_II|PART|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dor ail cheky kar odaiin ykl al oees al ar alkam	OPEN	0	0
