certificate_id	current_status	source_neighbor_count	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	factor_gate_matches_gdt441
G445-CAN-0040	ABSENT	1	AIIN+K+AR	3	AIIN|K|AR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:K<-AIIN|FOCUS:K<-AR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · AUSGANG	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0041	ABSENT	1	AIIN+K+A_ADDR+K+Y	5	AIIN|K|A_ADDR|K|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|K	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · HIER · GEBEN · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0042	ABSENT	1	AIIN+K+CH+E+Y	5	AIIN|K|CH|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|CH	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:CH<-E|FOCUS:CH<-Y|PAIR:K>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · NEHMEN · GRAD I · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0043	ABSENT	1	AIIN+K+CH+O	4	AIIN|K|CH|O	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|CH	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|PAIR:K>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · NEHMEN · AUSFÜHRUNG	CH	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0044	ABSENT	1	AIIN+K+CH+OR	4	AIIN|K|CH|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|CH	AIIN|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:CH<-OR|PAIR:K>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · NEHMEN · EINHEIT	CH	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0045	ABSENT	1	AIIN+K+CH+Y	4	AIIN|K|CH|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|CH	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:CH<-Y|PAIR:K>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0046	ABSENT	1	AIIN+K+CHD+Y	4	AIIN|K|CHD|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|CHD	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:CHD<-Y|PAIR:K>CHD	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · BEARBEITEN · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0047	ABSENT	1	AIIN+K+E+DA+Y	5	AIIN|K|E|DA|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-E|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD I · ZWEITE STUFE · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0048	ABSENT	1	AIIN+K+E+DY	4	AIIN|K|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-E|CLOSE:K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD I · SCHLUSS	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0049	ABSENT	1	AIIN+K+E+O	4	AIIN|K|E|O	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD I · AUSFÜHRUNG	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0050	ABSENT	1	AIIN+K+E+O+DY	5	AIIN|K|E|O|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-E|CLOSE:K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD I · AUSFÜHRUNG · SCHLUSS	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0051	ABSENT	1	AIIN+K+E+O+D_ADDR+AIN	6	AIIN|K|E|O|D_ADDR|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-E|FOCUS:K<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD I · AUSFÜHRUNG · HIER · ANTEIL	K	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0052	ABSENT	1	AIIN+K+E+OL+OL	5	AIIN|K|E|OL|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD I · FORTSETZEN · FORTSETZEN	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0053	ABSENT	1	AIIN+K+E+OR	4	AIIN|K|E|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-E|FOCUS:K<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD I · EINHEIT	K	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0054	ABSENT	1	AIIN+K+E+SH+E+Y	6	AIIN|K|E|SH|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|SH	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-E|FOCUS:SH<-E|FOCUS:SH<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD I · HALTEN · GRAD I · POSTEN	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0055	ABSENT	1	AIIN+K+EE+D_ADDR+Y	5	AIIN|K|EE|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-EE|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD II · HIER · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0056	ABSENT	1	AIIN+K+EE+OR	4	AIIN|K|EE|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-EE|FOCUS:K<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD II · EINHEIT	K	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0057	ABSENT	1	AIIN+K+EE+S+AN	5	AIIN|K|EE|S|AN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|S	AIIN	2:K+EE+S__DIRECT_K>S_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-EE	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	WERT · GEBEN · GRAD II · WÄHLEN · KLASSE	S	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0058	ABSENT	1	AIIN+K+EE+Y	4	AIIN|K|EE|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-EE|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD II · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0059	ABSENT	1	AIIN+K+EEE+Y	4	AIIN|K|EEE|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-EEE|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · GRAD III · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0060	ABSENT	1	AIIN+K+O+AIIN	4	AIIN|K|O|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · AUSFÜHRUNG · WERT	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0061	ABSENT	1	AIIN+K+OL	3	AIIN|K|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · FORTSETZEN	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0062	ABSENT	1	AIIN+K+OL+Y	4	AIIN|K|OL|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · FORTSETZEN · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0063	ABSENT	1	AIIN+K+OR	3	AIIN|K|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · EINHEIT	K	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0064	ABSENT	1	AIIN+K+Y	3	AIIN|K|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0065	ABSENT	1	AIIN+K+Y+CH+Y	5	AIIN|K|Y|CH|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|CH	AIIN|Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-AIIN|FOCUS:K<-Y|FOCUS:CH<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · GEBEN · POSTEN · NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0066	ABSENT	1	AIIN+L	2	AIIN|L	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-L	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · VERBINDUNG	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0067	ABSENT	1	AIIN+LOCAL_CHAR_F+OL+AIIN	4	AIIN|LOCAL_CHAR_F|OL|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · HIER · FORTSETZEN · WERT	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0068	ABSENT	1	AIIN+LOCAL_CHAR_I+AIIN	3	AIIN|LOCAL_CHAR_I|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · VARIANTE · WERT	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0069	ABSENT	1	AIIN+O	2	AIIN|O	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT	FOCUS:OWNER<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · AUSFÜHRUNG	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0070	ABSENT	1	AIIN+O+AR	3	AIIN|O|AR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · AUSFÜHRUNG · AUSGANG	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0071	ABSENT	1	AIIN+O+DY	3	AIIN|O|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	STOP__UNLICENSED_FACTOR	OWNER_CONTEXT	FOCUS:OWNER<-AIIN	NONE	CLOSE:NO_ACTIVE_ACTION	CLOSE:NO_ACTIVE_ACTION:CLOSE_CONTEXT:STOP	NAMED_STOP_RULE	STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	Schlusskarte besitzt weder sichtbaren noch geerbten Handlungskopf.	WERT · AUSFÜHRUNG · SCHLUSS	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0072	ABSENT	1	AIIN+OK+E+O+D_ADDR+Y	6	AIIN|OK|E|O|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK	AIIN|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIIN|FOCUS:OK<-E|FOCUS:OK<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · SETZEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0073	ABSENT	1	AIIN+OK+EE+OL	4	AIIN|OK|EE|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIIN|FOCUS:OK<-EE	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · SETZEN · GRAD II · FORTSETZEN	OK	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0074	ABSENT	1	AIIN+OL	2	AIIN|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT	FOCUS:OWNER<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · FORTSETZEN	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0075	ABSENT	2	AIIN+OR	2	AIIN|OR	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN|OR	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-OR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	WERT · EINHEIT	NONE	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0076	ABSENT	1	AIIN+P+AIR	3	AIIN|P|AIR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIIN|FOCUS:P<-AIR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · EINSETZEN · BAHN	P	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-0077	ABSENT	1	AIIN+P+CH	3	AIIN|P|CH	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CH	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIIN|PAIR:P>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	WERT · EINSETZEN · NEHMEN	CH	AIIN	YES	NO	NO	NO	NO	NO	YES
