entry	kind	working_meaning_de	composition	context_rule	status
qokeedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß am Ende des Grades, abgeschlossen	qo+k+ee+d+y	exact complete ZL3b surface only; 292 audited occurrences, 201 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qoty@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt am Anfang des Grades	qo+t+y	exact complete ZL3b surface only; 86 audited occurrences, 77 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt in der Mitte des Grades	qo+t+e+y	exact complete ZL3b surface only; 24 audited occurrences, 23 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qoteey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt am Ende des Grades	qo+t+ee+y	exact complete ZL3b surface only; 40 audited occurrences, 38 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt am Anfang des Grades, abgeschlossen	qo+t+d+y	exact complete ZL3b surface only; 1 audited occurrences, 0 all-reader exact; migration decision ADD_V24_READER_WARNING_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt in der Mitte des Grades, abgeschlossen	qo+t+e+d+y	exact complete ZL3b surface only; 78 audited occurrences, 49 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qoteedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt am Ende des Grades, abgeschlossen	qo+t+ee+d+y	exact complete ZL3b surface only; 74 audited occurrences, 51 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otol@GDT648_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRICT_V24_COMPLETION	kaltes Zubereitungsgut	o+t+ol	exact complete surface only; 58 audited occurrences; 56 all-reader exact; components remain whole-bound; no substring, absent-cell or unrelated-family transfer	NEW_V25_ACCEPTED_ROUND_01
sheor@GDT648_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRICT_V24_COMPLETION	feuchter Drogenteil	sh+e+or	exact complete surface only; 40 audited occurrences; 31 all-reader exact; components remain whole-bound; no substring, absent-cell or unrelated-family transfer	NEW_V25_ACCEPTED_ROUND_02
keol@GDT648_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRICT_V24_COMPLETION	heißer Drogenstoff	k+e+ol	exact complete surface only; 18 audited occurrences; 16 all-reader exact; components remain whole-bound; no substring, absent-cell or unrelated-family transfer	NEW_V25_ACCEPTED_ROUND_03
odaiin@GDT648_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRICT_V24_COMPLETION	Zubereitungsdosis III	o+d+(a+iin)	exact complete surface only; 55 audited occurrences; 42 all-reader exact; components remain whole-bound; no substring, absent-cell or unrelated-family transfer	NEW_V25_ACCEPTED_ROUND_04
cholkaiin@GDT648_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRICT_V24_COMPLETION	Trockengut, heiß im dritten Grad	chol+(k+a+iin)	exact complete surface only; 5 audited occurrences; 4 all-reader exact; components remain whole-bound; no substring, absent-cell or unrelated-family transfer	NEW_V25_ACCEPTED_ROUND_05
lkar@GDT648_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRICT_V24_COMPLETION	heiße Holzfraktion I	l+(k+ar)	exact complete surface only; 31 audited occurrences; 29 all-reader exact; components remain whole-bound; no substring, absent-cell or unrelated-family transfer	NEW_V25_ACCEPTED_ROUND_06
lsheey@GDT648_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRICT_V24_COMPLETION	eingeweichtes Drogenholz, Form II	l+(sh+ee+y)	exact complete surface only; 6 audited occurrences; 6 all-reader exact; components remain whole-bound; no substring, absent-cell or unrelated-family transfer	NEW_V25_ACCEPTED_ROUND_07
shoiin@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_FAMILY_DEFAULT	Feuchtansatz, Form III	sh+(oiin)	exact complete surface only; tier=STRONG_FAMILY_DEFAULT; 6 audited occurrences; 6 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_01
toiin@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_FAMILY_DEFAULT	kalte Zubereitung, Form III	t+(oiin)	exact complete surface only; tier=PROVISIONAL_LOW_N_FAMILY_DEFAULT; 2 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_02
dar@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_FAMILY_DEFAULT	abgemessene Fraktion I	d+(ar)	exact complete surface only; tier=STRONG_FAMILY_DEFAULT; 245 audited occurrences; 195 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_03
dair@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_FAMILY_DEFAULT	abgemessene Fraktion II	d+(air)	exact complete surface only; tier=STRONG_FAMILY_DEFAULT; 77 audited occurrences; 63 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_04
daiir@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_FAMILY_DEFAULT	abgemessene Fraktion III	d+(aiir)	exact complete surface only; tier=STRONG_FAMILY_DEFAULT; 14 audited occurrences; 8 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_05
dairodg@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_WHOLE	abgemessene Fraktion II, als Zubereitung abgeschlossen	d+air+o+d+g	exact complete surface only; tier=EXPLORATORY_LEARNED_WHOLE; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_06
chckhy@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_HEAD_FAMILY	trockene Arzneimischung am Gradanfang	ch+CKH_LEARNED+y	exact complete surface only; tier=EXPLORATORY_LEARNED_HEAD_FAMILY; 126 audited occurrences; 115 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_07
chckhey@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_HEAD_FAMILY	trockene Arzneimischung in der Gradmitte	ch+CKH_LEARNED+e+y	exact complete surface only; tier=EXPLORATORY_LEARNED_HEAD_FAMILY; 29 audited occurrences; 25 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_08
chckheey@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_HEAD_FAMILY	trockene Arzneimischung am Gradende	ch+CKH_LEARNED+ee+y	exact complete surface only; tier=EXPLORATORY_LEARNED_HEAD_FAMILY; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_09
chckhdy@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_HEAD_FAMILY	trockene Arzneimischung am Gradanfang, abgeschlossen	ch+CKH_LEARNED+d+y	exact complete surface only; tier=EXPLORATORY_LEARNED_HEAD_FAMILY; 12 audited occurrences; 7 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_10
chckhedy@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_HEAD_FAMILY	trockene Arzneimischung in der Gradmitte, abgeschlossen	ch+CKH_LEARNED+e+d+y	exact complete surface only; tier=EXPLORATORY_LEARNED_HEAD_FAMILY; 9 audited occurrences; 6 all-reader exact; learned components remain family-bound	NEW_V26_ACCEPTED_ROUND_11
otcho@GDT650_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_ATTESTED_FAMILY	kalt-trockene Zubereitung	o+(t+ch)+o	exact complete surface only; tier=STRONG_ATTESTED_FAMILY; 7 audited occurrences; 6 all-reader exact; learned components remain family-bound	NEW_V27_ACCEPTED_ROUND_01
cholor@GDT650_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_BOUNDARY_FAMILY	trockene Zutat	chol+or	exact complete surface only; tier=PROVISIONAL_BOUNDARY_FAMILY; 5 audited occurrences; 4 all-reader exact; learned components remain family-bound	NEW_V27_ACCEPTED_ROUND_02
sheo@GDT650_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPOSITIONAL_SHELL	Feuchtzubereitung	sh+e+o	exact complete surface only; tier=STRONG_COMPOSITIONAL_SHELL; 37 audited occurrences; 28 all-reader exact; learned components remain family-bound	NEW_V27_ACCEPTED_ROUND_03
ycheol@GDT650_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LOCAL_ENTRY_FAMILY	trockener Drogenstoff dieser Droge	y|(ch+e+ol)	exact complete surface only; tier=STRONG_LOCAL_ENTRY_FAMILY; 11 audited occurrences; 8 all-reader exact; learned components remain family-bound	NEW_V27_ACCEPTED_ROUND_04
sheckhy@GDT650_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_CKH_HEAD	feuchte Arzneimischung, Anfangsgrad, gebunden	sh+e+CKH_LEARNED+y	exact complete surface only; tier=EXPLORATORY_LEARNED_CKH_HEAD; 33 audited occurrences; 24 all-reader exact; learned components remain family-bound	NEW_V27_ACCEPTED_ROUND_05
sheckhey@GDT650_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_CKH_HEAD	feuchte Arzneimischung, Mittelgrad, gebunden	sh+e+CKH_LEARNED+e+y	exact complete surface only; tier=EXPLORATORY_LEARNED_CKH_HEAD; 4 audited occurrences; 4 all-reader exact; learned components remain family-bound	NEW_V27_ACCEPTED_ROUND_06
sheckhedy@GDT650_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_CKH_HEAD	feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen	sh+e+CKH_LEARNED+e+d+y	exact complete surface only; tier=EXPLORATORY_LEARNED_CKH_HEAD; 4 audited occurrences; 3 all-reader exact; learned components remain family-bound	NEW_V27_ACCEPTED_ROUND_07
chckhy@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	Arzneikompositum: trocken, Gradanfang	ch+CKH_LEARNED+y	exact complete surface only; 126 audited occurrences; 115 all-reader exact; CKH and E_ATTR remain family-bound; this row supersedes the earlier Arzneimischung wording	REVISED_V28_FAMILY_DEFAULT
chckhey@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	Arzneikompositum: trocken, Gradmitte	ch+CKH_LEARNED+e+y	exact complete surface only; 29 audited occurrences; 25 all-reader exact; CKH and E_ATTR remain family-bound; this row supersedes the earlier Arzneimischung wording	REVISED_V28_FAMILY_DEFAULT
chckheey@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	Arzneikompositum: trocken, Gradende	ch+CKH_LEARNED+ee+y	exact complete surface only; 1 audited occurrences; 1 all-reader exact; CKH and E_ATTR remain family-bound; this row supersedes the earlier Arzneimischung wording	REVISED_V28_FAMILY_DEFAULT
chckhdy@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	Arzneikompositum: trocken, Gradanfang, abgeschlossen	ch+CKH_LEARNED+d+y	exact complete surface only; 12 audited occurrences; 7 all-reader exact; CKH and E_ATTR remain family-bound; this row supersedes the earlier Arzneimischung wording	REVISED_V28_FAMILY_DEFAULT
chckhedy@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	Arzneikompositum: trocken, Gradmitte, abgeschlossen	ch+CKH_LEARNED+e+d+y	exact complete surface only; 9 audited occurrences; 6 all-reader exact; CKH and E_ATTR remain family-bound; this row supersedes the earlier Arzneimischung wording	REVISED_V28_FAMILY_DEFAULT
sheckhy@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	feuchtes Arzneikompositum am Gradanfang	sh+E_ATTR+CKH_LEARNED+y	exact complete surface only; 33 audited occurrences; 24 all-reader exact; CKH and E_ATTR remain family-bound; this row supersedes the earlier Arzneimischung wording	REVISED_V28_FAMILY_DEFAULT
sheckhey@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	feuchtes Arzneikompositum in der Gradmitte	sh+E_ATTR+CKH_LEARNED+e+y	exact complete surface only; 4 audited occurrences; 4 all-reader exact; CKH and E_ATTR remain family-bound; this row supersedes the earlier Arzneimischung wording	REVISED_V28_FAMILY_DEFAULT
sheckhedy@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	sh+E_ATTR+CKH_LEARNED+e+d+y	exact complete surface only; 4 audited occurrences; 3 all-reader exact; CKH and E_ATTR remain family-bound; this row supersedes the earlier Arzneimischung wording	REVISED_V28_FAMILY_DEFAULT
checkhy@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LEARNED_CKH_FAMILY	trockenes Arzneikompositum am Gradanfang	ch+E_ATTR+CKH_LEARNED+y	exact complete surface only; tier=STRONG_LEARNED_CKH_FAMILY; 46 audited occurrences; 43 all-reader exact; learned components remain family-bound	NEW_V28_ACCEPTED_ROUND_01
checkhey@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LEARNED_CKH_FAMILY	trockenes Arzneikompositum in der Gradmitte	ch+E_ATTR+CKH_LEARNED+e+y	exact complete surface only; tier=STRONG_LEARNED_CKH_FAMILY; 10 audited occurrences; 9 all-reader exact; learned components remain family-bound	NEW_V28_ACCEPTED_ROUND_02
checkhdy@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_CKH_FAMILY	trockenes Arzneikompositum am Gradanfang, abgeschlossen	ch+E_ATTR+CKH_LEARNED+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_CKH_FAMILY; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V28_ACCEPTED_ROUND_03
shckhy@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LEARNED_CKH_FAMILY	Arzneikompositum: feucht, Gradanfang	sh+CKH_LEARNED+y	exact complete surface only; tier=STRONG_LEARNED_CKH_FAMILY; 51 audited occurrences; 44 all-reader exact; learned components remain family-bound	NEW_V28_ACCEPTED_ROUND_04
shckhey@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LEARNED_CKH_FAMILY	Arzneikompositum: feucht, Gradmitte	sh+CKH_LEARNED+e+y	exact complete surface only; tier=STRONG_LEARNED_CKH_FAMILY; 10 audited occurrences; 8 all-reader exact; learned components remain family-bound	NEW_V28_ACCEPTED_ROUND_05
shckhdy@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_CKH_FAMILY	Arzneikompositum: feucht, Gradanfang, abgeschlossen	sh+CKH_LEARNED+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_CKH_FAMILY; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V28_ACCEPTED_ROUND_06
shckhedy@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_CKH_FAMILY	Arzneikompositum: feucht, Gradmitte, abgeschlossen	sh+CKH_LEARNED+e+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_CKH_FAMILY; 5 audited occurrences; 3 all-reader exact; learned components remain family-bound	NEW_V28_ACCEPTED_ROUND_07
ckhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_NEUTRAL_CKH_FAMILY	Arzneikompositum am Gradanfang	CKH_LEARNED+y	exact complete surface only; tier=STRONG_NEUTRAL_CKH_FAMILY; 34 audited occurrences; 25 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_01
ckhey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_NEUTRAL_CKH_FAMILY	Arzneikompositum in der Gradmitte	CKH_LEARNED+e+y	exact complete surface only; tier=STRONG_NEUTRAL_CKH_FAMILY; 22 audited occurrences; 20 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_02
ckheey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_NEUTRAL_CKH_FAMILY	Arzneikompositum am Gradende	CKH_LEARNED+ee+y	exact complete surface only; tier=STRONG_NEUTRAL_CKH_FAMILY; 8 audited occurrences; 8 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_03
ckhdy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_CKH_FAMILY	Arzneikompositum am Gradanfang, abgeschlossen	CKH_LEARNED+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_CKH_FAMILY; 4 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_04
ckhedy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_CKH_FAMILY	Arzneikompositum in der Gradmitte, abgeschlossen	CKH_LEARNED+e+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_CKH_FAMILY; 2 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_05
ockhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_BOUNDARY_COMPOUND	Ansatz eines Arzneikompositums am Gradanfang	O_PREP+CKH_LEARNED+y	exact complete surface only; tier=STRONG_BOUNDARY_COMPOUND; 6 audited occurrences; 6 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_06
ockhey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_BOUNDARY_COMPOUND	Ansatz eines Arzneikompositums in der Gradmitte	O_PREP+CKH_LEARNED+e+y	exact complete surface only; tier=STRONG_BOUNDARY_COMPOUND; 7 audited occurrences; 5 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_07
ockhedy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	O_PREP+CKH_LEARNED+e+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_BOUNDARY_COMPOUND; 5 audited occurrences; 3 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_08
chockhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	Arzneikompositum im Trockenansatz am Gradanfang	ch+O_PREP+CKH_LEARNED+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 18 audited occurrences; 18 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_09
chockhey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	Arzneikompositum im Trockenansatz in der Gradmitte	ch+O_PREP+CKH_LEARNED+e+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 4 audited occurrences; 3 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_10
chockhedy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	Arzneikompositum im Trockenansatz in der Gradmitte, abgeschlossen	ch+O_PREP+CKH_LEARNED+e+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_11
cheockhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	trocken angesetztes Arzneikompositum am Gradanfang	ch+E_ATTR+O_PREP+CKH_LEARNED+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 8 audited occurrences; 7 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_12
cheockhey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	trocken angesetztes Arzneikompositum in der Gradmitte	ch+E_ATTR+O_PREP+CKH_LEARNED+e+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_13
shockhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	Arzneikompositum im Feuchtansatz am Gradanfang	sh+O_PREP+CKH_LEARNED+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 4 audited occurrences; 4 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_14
shockhey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	Arzneikompositum im Feuchtansatz in der Gradmitte	sh+O_PREP+CKH_LEARNED+e+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 3 audited occurrences; 3 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_15
sheockhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	feucht angesetztes Arzneikompositum am Gradanfang	sh+E_ATTR+O_PREP+CKH_LEARNED+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 2 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_16
sheockhey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	feucht angesetztes Arzneikompositum in der Gradmitte	sh+E_ATTR+O_PREP+CKH_LEARNED+e+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 2 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_17
chokey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	heiß-trockener Ansatz in der Gradmitte	ch+O_PREP+K_HEISS+e+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 4 audited occurrences; 4 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_18
chokeey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	heiß-trockener Ansatz am Gradende	ch+O_PREP+K_HEISS+ee+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 10 audited occurrences; 9 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_19
chokedy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	heiß-trockener Ansatz in der Gradmitte, abgeschlossen	ch+O_PREP+K_HEISS+e+d+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 4 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_20
chokeedy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	heiß-trockener Ansatz am Gradende, abgeschlossen	ch+O_PREP+K_HEISS+ee+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 2 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_21
cheoky@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	trocken angesetzte heiße Zubereitung am Gradanfang	ch+E_ATTR+O_PREP+K_HEISS+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 6 audited occurrences; 6 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_22
cheokey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	trocken angesetzte heiße Zubereitung in der Gradmitte	ch+E_ATTR+O_PREP+K_HEISS+e+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 2 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_23
cheokeey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	trocken angesetzte heiße Zubereitung am Gradende	ch+E_ATTR+O_PREP+K_HEISS+ee+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 4 audited occurrences; 4 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_24
cheokedy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen	ch+E_ATTR+O_PREP+K_HEISS+e+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 2 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_25
shoky@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	heiß-feuchter Ansatz am Gradanfang	sh+O_PREP+K_HEISS+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 6 audited occurrences; 6 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_26
shokey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	heiß-feuchter Ansatz in der Gradmitte	sh+O_PREP+K_HEISS+e+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 3 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_27
shokeey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	heiß-feuchter Ansatz am Gradende	sh+O_PREP+K_HEISS+ee+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 2 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_28
sheoky@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	feucht angesetzte heiße Zubereitung am Gradanfang	sh+E_ATTR+O_PREP+K_HEISS+y	exact complete surface only; tier=STRONG_COMPONENT_GRID; 7 audited occurrences; 5 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_29
