page	locus	target_surfaces	zl3b_line	v31_tokenwise_de	v32_tokenwise_de	complete_v32
f105v	f105v.9	ail	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	Drogenholz, trocken gebunden, Form II | [qoeees:?] | [y:?] | Grad-/Maßwert III | [okairy:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Drogenportion | [r:?] | [ail:?] | [l:?] | [okam:?]	Drogenholz, trocken gebunden, Form II | [qoeees:?] | [y:?] | Grad-/Maßwert III | [okairy:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Drogenportion | [r:?] | Rohstoffklasse II | [l:?] | [okam:?]	False
f106r	f106r.23	al	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	[ychedy:?] | [qckhedy:?] | abgemessene Fraktion II | [al:?] | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	[ychedy:?] | [qckhedy:?] | abgemessene Fraktion II | Rohstoffklasse I | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	False
f106r	f106r.30	al	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam	[ycheeo:?] | [lkaiin:?] | [cho:?] | Wurzelportion | Feuchtzubereitung | [l:?] | heiß, Grad II | Blüten-/Fruchtstand; reproduktiver Teil | Samenfraktion I | [aiiry:?] | Feuchtzubereitung | [al:?] | [kairam:?]	[ycheeo:?] | [lkaiin:?] | [cho:?] | Wurzelportion | Feuchtzubereitung | [l:?] | heiß, Grad II | Blüten-/Fruchtstand; reproduktiver Teil | Samenfraktion I | [aiiry:?] | Feuchtzubereitung | Rohstoffklasse I | [kairam:?]	False
f106r	f106r.32	al	poral sho keeody qokain chckhy olteeedy qopcher al karchy qotedary	Pulver-Rohstoffportion | feuchter Ansatz | [keeody:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [olteeedy:?] | [qopcher:?] | [al:?] | [karchy:?] | [qotedary:?]	Pulver-Rohstoffportion | feuchter Ansatz | [keeody:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [olteeedy:?] | [qopcher:?] | Rohstoffklasse I | [karchy:?] | [qotedary:?]	False
f106r	f106r.43	al	daiiral sheol daiin otedy qokain okar cheor al taiin chekal otaras	[daiiral:?] | feuchtes Material | Qualitätsgrad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | heiße Drogenfraktion I im Ansatz | trockener Drogenteil | [al:?] | kalt, Grad III | [chekal:?] | [otaras:?]	[daiiral:?] | feuchtes Material | Qualitätsgrad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | heiße Drogenfraktion I im Ansatz | trockener Drogenteil | Rohstoffklasse I | kalt, Grad III | [chekal:?] | [otaras:?]	False
f106r	f106r.45	al	y sheedal okain okain otar kaiin chdalkair olkai al keedy okal	[y:?] | [sheedal:?] | heiß im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | kalte Drogenfraktion I im Ansatz | heiß, Grad III | [chdalkair:?] | [olkai:?] | [al:?] | heiß am Ende des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I	[y:?] | [sheedal:?] | heiß im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | kalte Drogenfraktion I im Ansatz | heiß, Grad III | [chdalkair:?] | [olkai:?] | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I	False
f106v	f106v.1	aly	fsheda looin opaiiral oteodaiin chopchy otair kar alalor aiin aly kar	[fsheda:?] | [looin:?] | [opaiiral:?] | [oteodaiin:?] | [chopchy:?] | [otair:?] | heiße Drogenfraktion I | [alalor:?] | Menge III | [aly:?] | heiße Drogenfraktion I	[fsheda:?] | [looin:?] | [opaiiral:?] | [oteodaiin:?] | [chopchy:?] | [otair:?] | heiße Drogenfraktion I | [alalor:?] | Menge III | Rohstoffklasse I, Grundform | heiße Drogenfraktion I	False
f106v	f106v.13	al	olkeealkchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam	[olkeealkchedy:?] | [qoeeey:?] | Wurzelrohstoff I | [ches:?] | [al:?] | [ytar:?] | [shsy:?] | Drogenholz, trocken gebunden, Form I | [ykaiin:?] | feucht am Anfang des Grades | [lkam:?]	[olkeealkchedy:?] | [qoeeey:?] | Wurzelrohstoff I | [ches:?] | Rohstoffklasse I | [ytar:?] | [shsy:?] | Drogenholz, trocken gebunden, Form I | [ykaiin:?] | feucht am Anfang des Grades | [lkam:?]	False
f106v	f106v.2	al	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy	Grad-/Maßwert III | [al:?] | [sheeodar:?] | [y:?] | kalt-trocken, Grad II | [char:?] | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [shed:?] | Feuchtzubereitung | [keorain:?] | [amchy:?]	Grad-/Maßwert III | Rohstoffklasse I | [sheeodar:?] | [y:?] | kalt-trocken, Grad II | [char:?] | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [shed:?] | Feuchtzubereitung | [keorain:?] | [amchy:?]	False
f106v	f106v.24	chdal	soraiin solshedy qokchdy qokol chdaiin chdal air odl charain okay	Samenportion III | [solshedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [qokol:?] | [chdaiin:?] | [chdal:?] | [air:?] | [odl:?] | [charain:?] | [okay:?]	Samenportion III | [solshedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [qokol:?] | [chdaiin:?] | trockene abgemessene Rohstoffmenge I am Gradanfang | [air:?] | [odl:?] | [charain:?] | [okay:?]	False
f106v	f106v.3	al|daly	yshedaiin shckhy cheokchy sar al cho lchedy ytain otar al chdy daly lody	[yshedaiin:?] | Arzneikompositum: feucht, Gradanfang | [cheokchy:?] | Samenfraktion I | [al:?] | [cho:?] | getrocknetes Drogenholz | [ytain:?] | kalte Drogenfraktion I im Ansatz | [al:?] | trocken am Anfang des Grades, abgeschlossen | [daly:?] | Drogenholz, fertig aufbereitet	[yshedaiin:?] | Arzneikompositum: feucht, Gradanfang | [cheokchy:?] | Samenfraktion I | Rohstoffklasse I | [cho:?] | getrocknetes Drogenholz | [ytain:?] | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I | trocken am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I, Grundform | Drogenholz, fertig aufbereitet	False
f106v	f106v.32	al	polos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram	[polos:?] | [shdair:?] | [sheky:?] | heiß am Ende des Grades, abgeschlossen | [qoeedy:?] | [qofchedy:?] | Samenfraktion II | [al:?] | getrocknetes Pulver | [ypodaiin:?] | [saram:?]	[polos:?] | [shdair:?] | [sheky:?] | heiß am Ende des Grades, abgeschlossen | [qoeedy:?] | [qofchedy:?] | Samenfraktion II | Rohstoffklasse I | getrocknetes Pulver | [ypodaiin:?] | [saram:?]	False
f106v	f106v.34	al|odal	pchodaiin kcheeor al ky shcthy otos ar odal pcheody qotaiin otor alodam	[pchodaiin:?] | [kcheeor:?] | [al:?] | heiß am Anfang des Grades | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [otos:?] | Drogenfraktion I | [odal:?] | [pcheody:?] | kalt, Grad III | kalte Drogenportion im Ansatz | [alodam:?]	[pchodaiin:?] | [kcheeor:?] | Rohstoffklasse I | heiß am Anfang des Grades | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [otos:?] | Drogenfraktion I | abgemessene Rohstoffmenge I im Ansatz | [pcheody:?] | kalt, Grad III | kalte Drogenportion im Ansatz | [alodam:?]	False
f106v	f106v.35	al	shody shockhy qokeey qokcho l kchedy shdy kchedy chedy qockhey okaiin al	[shody:?] | Arzneikompositum im Feuchtansatz am Gradanfang | heiß am Ende des Grades | [qokcho:?] | [l:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qockhey:?] | heiß, Grad III, im Ansatzrahmen | [al:?]	[shody:?] | Arzneikompositum im Feuchtansatz am Gradanfang | heiß am Ende des Grades | [qokcho:?] | [l:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qockhey:?] | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I	False
f106v	f106v.37	al	pyoaly cheo aiir al kcheodar qodaiin shcphoor shedy otedar opol fchedy odr	[pyoaly:?] | trocken angesetzte Zubereitung | [aiir:?] | [al:?] | [kcheodar:?] | [qodaiin:?] | [shcphoor:?] | feucht in der Mitte des Grades, abgeschlossen | [otedar:?] | [opol:?] | [fchedy:?] | [odr:?]	[pyoaly:?] | trocken angesetzte Zubereitung | [aiir:?] | Rohstoffklasse I | [kcheodar:?] | [qodaiin:?] | [shcphoor:?] | feucht in der Mitte des Grades, abgeschlossen | [otedar:?] | [opol:?] | [fchedy:?] | [odr:?]	False
f106v	f106v.4	chdal	ycheoto lsheo aiin chcthy okain chdal chdam charam	[ycheoto:?] | [lsheo:?] | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß im Zubereitungsrahmen, Grad II | [chdal:?] | [chdam:?] | [charam:?]	[ycheoto:?] | [lsheo:?] | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß im Zubereitungsrahmen, Grad II | trockene abgemessene Rohstoffmenge I am Gradanfang | [chdam:?] | [charam:?]	False
f106v	f106v.43	al	chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy	trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | feucht am Ende des Grades | heiß, Grad III | [al:?] | [al:?] | [kalos:?] | trocken in der Mitte des Grades, abgeschlossen | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | feucht am Ende des Grades | heiß, Grad III | Rohstoffklasse I | Rohstoffklasse I | [kalos:?] | trocken in der Mitte des Grades, abgeschlossen | [dkaiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	False
f106v	f106v.7	ail|dal	soy shealsho dy chain shol kain shokaiin qotaiin chodar ail dal dar loror	[soy:?] | [shealsho:?] | [dy:?] | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | [ail:?] | [dal:?] | abgemessene Fraktion I | [loror:?]	[soy:?] | [shealsho:?] | [dy:?] | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | Rohstoffklasse II | abgemessene Rohstoffmenge I | abgemessene Fraktion I | [loror:?]	False
f107r	f107r.15	al	ychol oiin chey qockhal al otaraiin sheky okeeey raiin airal	[ychol:?] | Zubereitungsform III | trocken in der Mitte des Grades | [qockhal:?] | [al:?] | [otaraiin:?] | [sheky:?] | [okeeey:?] | Wurzel, Typ/Charge III | [airal:?]	[ychol:?] | Zubereitungsform III | trocken in der Mitte des Grades | [qockhal:?] | Rohstoffklasse I | [otaraiin:?] | [sheky:?] | [okeeey:?] | Wurzel, Typ/Charge III | [airal:?]	False
f107r	f107r.19	aldy	oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin aldy	Ansatzmenge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzelfraktion I | feucht am Ende des Grades | [ylar:?] | Menge III | [cholal:?] | [dy:?] | [cheeody:?] | [okeeey:?] | [cheodaiin:?] | [aldy:?]	Ansatzmenge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzelfraktion I | feucht am Ende des Grades | [ylar:?] | Menge III | [cholal:?] | [dy:?] | [cheeody:?] | [okeeey:?] | [cheodaiin:?] | Rohstoffklasse I, abgeschlossen	False
f107r	f107r.31	al	daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols	Grad-/Maßwert III | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [sheykal:?] | feucht am Anfang des Grades | [kl:?] | [al:?] | [kal:?] | trocken am Anfang des Grades, abgeschlossen | [r:?] | Menge III | trocken, Grad II | [yols:?]	Grad-/Maßwert III | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [sheykal:?] | feucht am Anfang des Grades | [kl:?] | Rohstoffklasse I | [kal:?] | trocken am Anfang des Grades, abgeschlossen | [r:?] | Menge III | trocken, Grad II | [yols:?]	False
f107r	f107r.34	al	pairar al oro lkeey qotal cheotain dar okaiin otaiin otar opaim	[pairar:?] | [al:?] | [oro:?] | [lkeey:?] | [qotal:?] | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	[pairar:?] | Rohstoffklasse I | [oro:?] | [lkeey:?] | [qotal:?] | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	False
f107r	f107r.35	al	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	Grad-/Maßwert III | [shl:?] | [lkeeol:?] | getrocknetes Drogenholz | heiße Drogenportion | [lkaiin:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | [al:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kaldaim:?]	Grad-/Maßwert III | [shl:?] | [lkeeol:?] | getrocknetes Drogenholz | heiße Drogenportion | [lkaiin:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Rohstoffklasse I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kaldaim:?]	False
f107r	f107r.36	al|dal	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	abgemessene Fraktion I | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | [al:?] | [dal:?] | heiß und trocken in der Mitte des Grades | [qokl:?] | trocken in der Mitte des Grades | [lkaiin:?] | heiße Holzfraktion I	abgemessene Fraktion I | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | Rohstoffklasse I | abgemessene Rohstoffmenge I | heiß und trocken in der Mitte des Grades | [qokl:?] | trocken in der Mitte des Grades | [lkaiin:?] | heiße Holzfraktion I	False
f107r	f107r.38	aly	poaral orar ofchey qoteedy qotaiin opchedy qokchey otlchdain aly	[poaral:?] | [orar:?] | [ofchey:?] | kalt am Ende des Grades, abgeschlossen | kalt, Grad III | [opchedy:?] | heiß und trocken in der Mitte des Grades | [otlchdain:?] | [aly:?]	[poaral:?] | [orar:?] | [ofchey:?] | kalt am Ende des Grades, abgeschlossen | kalt, Grad III | [opchedy:?] | heiß und trocken in der Mitte des Grades | [otlchdain:?] | Rohstoffklasse I, Grundform	False
f107r	f107r.39	al	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	[tair:?] | trockener Drogenstoff | trockener Drogenstoff | [kchekain:?] | [cheear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | [cho:?] | [lkain:?] | [al:?] | [oeedy:?] | trocken in der Mitte des Grades	[tair:?] | trockener Drogenstoff | trockener Drogenstoff | [kchekain:?] | [cheear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | [cho:?] | [lkain:?] | Rohstoffklasse I | [oeedy:?] | trocken in der Mitte des Grades	False
f107r	f107r.50	al	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	trocken, Grad II | [al:?] | [lkeey:?] | trocken; nominal trockenes Gut/Material | [taidy:?] | kalt, Grad III | [y:?] | kalt, Grad III | [lkl:?] | [lfchal:?] | Pulver, getrocknete Kurz-/Kompaktform | Pulverrohstoff I | kalte Drogenfraktion I	trocken, Grad II | Rohstoffklasse I | [lkeey:?] | trocken; nominal trockenes Gut/Material | [taidy:?] | kalt, Grad III | [y:?] | kalt, Grad III | [lkl:?] | [lfchal:?] | Pulver, getrocknete Kurz-/Kompaktform | Pulverrohstoff I | kalte Drogenfraktion I	False
f107r	f107r.8	al	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokar al okiroley	[torshor:?] | [sheeey:?] | [oteeol:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | [lkaiin:?] | heiß, Grad III | heiße Drogenfraktion I | [al:?] | [okiroley:?]	[torshor:?] | [sheeey:?] | [oteeol:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | [lkaiin:?] | heiß, Grad III | heiße Drogenfraktion I | Rohstoffklasse I | [okiroley:?]	False
f107v	f107v.18	dal	qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal	heiß, Grad II | heiß und trocken in der Mitte des Grades | [qekchdy:?] | heiß, Grad III, im Ansatzrahmen | [lkl:?] | trocken; nominal trockenes Gut/Material | Wurzel, Typ/Charge III | kalt im Zubereitungsrahmen, Grad III | [alkaiin:?] | [dal:?]	heiß, Grad II | heiß und trocken in der Mitte des Grades | [qekchdy:?] | heiß, Grad III, im Ansatzrahmen | [lkl:?] | trocken; nominal trockenes Gut/Material | Wurzel, Typ/Charge III | kalt im Zubereitungsrahmen, Grad III | [alkaiin:?] | abgemessene Rohstoffmenge I	False
f107v	f107v.25	al	kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey rag	[kaolkar:?] | [kolkar:?] | [okeol:?] | [qokeor:?] | [al:?] | [tody:?] | [opchey:?] | kalter Ansatz am Anfang des Grades | [al:?] | heiß am Anfang des Grades | Pulver, trocken gebunden, Form I | [rag:?]	[kaolkar:?] | [kolkar:?] | [okeol:?] | [qokeor:?] | Rohstoffklasse I | [tody:?] | [opchey:?] | kalter Ansatz am Anfang des Grades | Rohstoffklasse I | heiß am Anfang des Grades | Pulver, trocken gebunden, Form I | [rag:?]	False
f107v	f107v.26	al	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	Portion III | feuchter Drogenteil | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | [r:?] | Drogenfraktion I | [al:?] | [oldy:?]	Portion III | feuchter Drogenteil | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | [r:?] | Drogenfraktion I | Rohstoffklasse I | [oldy:?]	False
f107v	f107v.27	dal	dal okain okchey qokshy okol lkshedy taraiin sho qokor cheey qokam	[dal:?] | heiß im Zubereitungsrahmen, Grad II | heiß-trockener Ansatz in der Mitte des Grades | heiß und feucht am Anfang des Grades | [okol:?] | [lkshedy:?] | [taraiin:?] | feuchter Ansatz | heiße Drogenportion | trocken am Ende des Grades | [qokam:?]	abgemessene Rohstoffmenge I | heiß im Zubereitungsrahmen, Grad II | heiß-trockener Ansatz in der Mitte des Grades | heiß und feucht am Anfang des Grades | [okol:?] | [lkshedy:?] | [taraiin:?] | feuchter Ansatz | heiße Drogenportion | trocken am Ende des Grades | [qokam:?]	False
f107v	f107v.3	al	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	[sain:?] | Menge-/Klassenwert II | Menge-/Klassenwert IV | heiß, Grad III | feucht; nominal feuchtes Gut/Material | [kal:?] | heiße Drogenfraktion I | [al:?] | [ochedy:?] | [lkaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [olkiir:?] | [alody:?]	[sain:?] | Menge-/Klassenwert II | Menge-/Klassenwert IV | heiß, Grad III | feucht; nominal feuchtes Gut/Material | [kal:?] | heiße Drogenfraktion I | Rohstoffklasse I | [ochedy:?] | [lkaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [olkiir:?] | [alody:?]	False
f107v	f107v.33	aldy	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy	[orain:?] | trocken; nominal trockenes Gut/Material | [qodaiin:?] | [odain:?] | Menge III | heiß im Zubereitungsrahmen, Grad II | [chkaly:?] | Wurzel, Typ/Charge III | [y:?] | heiß, Grad III | [aldy:?]	[orain:?] | trocken; nominal trockenes Gut/Material | [qodaiin:?] | [odain:?] | Menge III | heiß im Zubereitungsrahmen, Grad II | [chkaly:?] | Wurzel, Typ/Charge III | [y:?] | heiß, Grad III | Rohstoffklasse I, abgeschlossen	False
f107v	f107v.45	dal|al	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	[porain:?] | heiß im Zubereitungsrahmen, Grad II | [okechdy:?] | [dal:?] | [keeedal:?] | feucht in der Mitte des Grades, abgeschlossen | [okeeolkcheey:?] | heiße Holzfraktion I | Menge III | [al:?]	[porain:?] | heiß im Zubereitungsrahmen, Grad II | [okechdy:?] | abgemessene Rohstoffmenge I | [keeedal:?] | feucht in der Mitte des Grades, abgeschlossen | [okeeolkcheey:?] | heiße Holzfraktion I | Menge III | Rohstoffklasse I	False
f107v	f107v.46	al	soain aiin chey qolaiin al chedy kedy qoteey oteey qokeeylkain	[soain:?] | Menge III | trocken in der Mitte des Grades | [qolaiin:?] | [al:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | [qokeeylkain:?]	[soain:?] | Menge III | trocken in der Mitte des Grades | [qolaiin:?] | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | [qokeeylkain:?]	False
