event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	current_channel	current_spoken_unit	current_reading_de
P912-E0055	P910-E0055	P912-D1272	f10r	f10r	HERBAL	f10r.7	P	PROSE	7	3	y	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0037	Nach Sollmaß diesen Posten zugeben und entnehmen.
P912-E0056	P910-E0056	P912-D0419	f10r	f10r	HERBAL	f10r.7	P	PROSE	7	4	kchaiin	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	K+CH+AIIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · ENTNEHMEN/ABLESEN · SOLL-MASS	Material zugeben; den Pflanzenteil entnehmen; nach Sollmaß	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0037	Nach Sollmaß diesen Posten zugeben und entnehmen.
P912-E0057	P910-E0057	P912-D1382	f10r	f10r	HERBAL	f10r.7	P	PROSE	7	5	yty	abgebildeter Pflanzenartikel f10r	NO	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W010 aus	Y+T+Y	REPAIRED_COMPONENT_COMPOSITION	PASS911_WORKSHOP_CARD	H-W010	DIESER POSTEN · BEARBEITEN/MARKIEREN · DIESER POSTEN	diesen Posten; den Teil bearbeiten; diesen Posten	NO	PASS911_LOCAL_DRAWER_REPAIR	WORKSHOP_PROSE	P917-I0038	Diesen Posten einstellen.
P912-E0058	P910-E0058	P912-D0289	f10r	f10r	HERBAL	f10r.7	P	PROSE	7	6	daiin	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0039	Nach Sollmaß bereitstellen.
P912-E0059	P910-E0059	P912-D0266	f10r	f10r	HERBAL	f10r.7	P	PROSE	7	7	cth	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	CTH	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	STATUS	den Zubereitungsstatus prüfen	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0039	Nach Sollmaß bereitstellen.
P912-E0060	P910-E0060	P912-D0298	f10r	f10r	HERBAL	f10r.7	P	PROSE	7	8	dain	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	PORTION	eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0040	Danach aus diesem Teil als eine Portion den Ansatz entnehmen entlang des Laufs zur Innenstelle.
P912-E0061	P910-E0061	P912-D0301	f10r	f10r	HERBAL	f10r.7	P	PROSE	7	9	dair	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	D_ADDR+AIR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · LAUF	an der Teiladresse; entlang des Laufs	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0040	Danach aus diesem Teil als eine Portion den Ansatz entnehmen entlang des Laufs zur Innenstelle.
P912-E0062	P910-E0062	P912-D0033	f10r	f10r	HERBAL	f10r.7	P	PROSE	7	10	am	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	AM_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GEGEN-/INNENFELD	am Gegen-/Innenfeld	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0040	Danach aus diesem Teil als eine Portion den Ansatz entnehmen entlang des Laufs zur Innenstelle.
P912-E0063	P910-E0063	P912-D1014	f10r	f10r	HERBAL	f10r.8	P	PROSE	8	1	qotchor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+CH+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	DANACH · ENTNEHMEN/ABLESEN · ANSATZ/EINTRAG	danach; den Pflanzenteil entnehmen; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0040	Danach aus diesem Teil als eine Portion den Ansatz entnehmen entlang des Laufs zur Innenstelle.
P912-E0064	P910-E0064	P912-D0226	f10r	f10r	HERBAL	f10r.8	P	PROSE	8	2	chor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	CH+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · ANSATZ/EINTRAG	den Pflanzenteil entnehmen; mit dem Pflanzenansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0041	Den Ansatz entnehmen.
P912-E0065	P910-E0065	P912-D0849	f10r	f10r	HERBAL	f10r.8	P	PROSE	8	3	otol	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · FORTSETZEN	danach; fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0042	Danach weiter aus diesem Teil von der Entnahmestelle nach Sollmaß den Ansatz und diesen Posten ausführen, zugeben und entnehmen.
P912-E0066	P910-E0066	P912-D0215	f10r	f10r	HERBAL	f10r.8	P	PROSE	8	4	chol	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0042	Danach weiter aus diesem Teil von der Entnahmestelle nach Sollmaß den Ansatz und diesen Posten ausführen, zugeben und entnehmen.
P912-E0067	P910-E0067	P912-D0221	f10r	f10r	HERBAL	f10r.8	P	PROSE	8	5	cholor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OL+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	FORTSETZEN · ANSATZ/EINTRAG	fortsetzen; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0042	Danach weiter aus diesem Teil von der Entnahmestelle nach Sollmaß den Ansatz und diesen Posten ausführen, zugeben und entnehmen.
P912-E0068	P910-E0068	P912-D0215	f10r	f10r	HERBAL	f10r.8	P	PROSE	8	6	chol	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0042	Danach weiter aus diesem Teil von der Entnahmestelle nach Sollmaß den Ansatz und diesen Posten ausführen, zugeben und entnehmen.
P912-E0069	P910-E0069	P912-D0289	f10r	f10r	HERBAL	f10r.8	P	PROSE	8	7	daiin	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0042	Danach weiter aus diesem Teil von der Entnahmestelle nach Sollmaß den Ansatz und diesen Posten ausführen, zugeben und entnehmen.
P912-E0070	P910-E0070	P912-D0322	f10r	f10r	HERBAL	f10r.8	P	PROSE	8	8	dar	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	D_ADDR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · QUELLSTELLE	an der Teiladresse; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0042	Danach weiter aus diesem Teil von der Entnahmestelle nach Sollmaß den Ansatz und diesen Posten ausführen, zugeben und entnehmen.
P912-E0071	P910-E0071	P912-D0877	f10r	f10r	HERBAL	f10r.9	P	PROSE	9	1	oykchor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	O+Y+K+CH+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	GANG · DIESER POSTEN · ZUORDNEN/ZUGEBEN · ENTNEHMEN/ABLESEN · ANSATZ/EINTRAG	den Verarbeitungsgang ausführen; diesen Posten; Material zugeben; den Pflanzenteil entnehmen; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0042	Danach weiter aus diesem Teil von der Entnahmestelle nach Sollmaß den Ansatz und diesen Posten ausführen, zugeben und entnehmen.
P912-E0072	P910-E0072	P912-D1179	f10r	f10r	HERBAL	f10r.9	P	PROSE	9	2	shor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	SH+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	HALTEN · ANSATZ/EINTRAG	den Ansatz halten; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0043	Den Ansatz halten.
P912-E0073	P910-E0073	P912-D0226	f10r	f10r	HERBAL	f10r.9	P	PROSE	9	3	chor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	CH+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · ANSATZ/EINTRAG	den Pflanzenteil entnehmen; mit dem Pflanzenansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0044	Den Ansatz entnehmen.
P912-E0074	P910-E0074	P912-D0248	f10r	f10r	HERBAL	f10r.9	P	PROSE	9	4	chy	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0045	Von der lokalen Stelle auf der angegebenen Stufe diesen Posten zugeben mit i-Zeichen.
P912-E0075	P910-E0075	P912-D0409	f10r	f10r	HERBAL	f10r.9	P	PROSE	9	5	kaiiin	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	K+A_ADDR+LOCAL_CHAR_I+IIN	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · LOKALE ADRESSE · I-KENNZEICHEN · STUFE	Material zugeben; an der lokalen Adresse; mit lokalem I-Kennzeichen; auf der Stufe	NO	HEURISTIC_PLUS_LOCAL_SIGN	WORKSHOP_PROSE	P917-I0045	Von der lokalen Stelle auf der angegebenen Stufe diesen Posten zugeben mit i-Zeichen.
P912-E0076	P910-E0076	P912-D0390	f10r	f10r	HERBAL	f10r.9	P	PROSE	9	6	dy	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0046	Aus diesem Teil nach Sollmaß diesen Posten entnehmen und ausführen.
P912-E0077	P910-E0077	P912-D0193	f10r	f10r	HERBAL	f10r.9	P	PROSE	9	7	chodaiin	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	CH+O+D_ADDR+AIIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · GANG · TEILADRESSE · SOLL-MASS	den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; an der Teiladresse; nach Sollmaß	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0046	Aus diesem Teil nach Sollmaß diesen Posten entnehmen und ausführen.
P912-E0078	P910-E0078	P912-D0736	f10r	f10r	HERBAL	f10r.10	P	PROSE	10	1	oqotor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	O+OT+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	GANG · DANACH · ANSATZ/EINTRAG	den Verarbeitungsgang ausführen; danach; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0047	Danach den Ansatz ausführen.
P912-E0079	P910-E0079	P912-D0857	f10r	f10r	HERBAL	f10r.10	P	PROSE	10	2	otor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · ANSATZ/EINTRAG	danach; mit dem Pflanzenansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0048	Danach den Ansatz und diesen Posten trennen.
P912-E0080	P910-E0080	P912-D0057	f10r	f10r	HERBAL	f10r.10	P	PROSE	10	3	cfhy	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	CFH+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TRENNEN/PRESSEN · DIESER POSTEN	auspressen oder trennen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0048	Danach den Ansatz und diesen Posten trennen.
P912-E0081	P910-E0081	P912-D0276	f10r	f10r	HERBAL	f10r.10	P	PROSE	10	4	cthor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	CTH+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	STATUS · ANSATZ/EINTRAG	den Zubereitungsstatus prüfen; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0049	Den Ansatz bereitstellen.
P912-E0082	P910-E0082	P912-D0752	f10r	f10r	HERBAL	f10r.10	P	PROSE	10	5	osain	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	O+S+AIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	GANG · KONTEXT/PROBE · PORTION	den Verarbeitungsgang ausführen; prüfen oder weitergehen; eine Portion	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0050	Als eine Portion ausführen und wählen.
P912-E0083	P910-E0083	P912-D1377	f10r	f10r	HERBAL	f10r.10	P	PROSE	10	6	ytoiin	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	Y+T+O+IIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG · STUFE	diesen Posten; den Teil bearbeiten; den Verarbeitungsgang ausführen; auf der Stufe	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0051	Auf der angegebenen Stufe diesen Posten einstellen und ausführen.
P912-E0084	P910-E0084	P912-D0801	f10r	f10r	HERBAL	f10r.11	P	PROSE	11	1	otchoshor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+CH+O+SH+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	DANACH · ENTNEHMEN/ABLESEN · GANG · HALTEN · ANSATZ/EINTRAG	danach; den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; den Ansatz halten; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0052	Danach den Ansatz entnehmen, ausführen und halten.
P912-E0085	P910-E0085	P912-D1028	f10r	f10r	HERBAL	f10r.11	P	PROSE	11	2	qoty	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · DIESER POSTEN	danach; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0053	Danach aus diesem Teil diesen Posten und den Ansatz bereitstellen.
P912-E0086	P910-E0086	P912-D1026	f10r	f10r	HERBAL	f10r.11	P	PROSE	11	3	qotor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	DANACH · ANSATZ/EINTRAG	danach; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0053	Danach aus diesem Teil diesen Posten und den Ansatz bereitstellen.
P912-E0087	P910-E0087	P912-D0278	f10r	f10r	HERBAL	f10r.11	P	PROSE	11	4	cthyd	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	CTH+Y+D_ADDR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	STATUS · DIESER POSTEN · TEILADRESSE	den Zubereitungsstatus prüfen; diesen Posten; an der Teiladresse	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0053	Danach aus diesem Teil diesen Posten und den Ansatz bereitstellen.
P912-E0088	P910-E0088	P912-D0785	f10r	f10r	HERBAL	f10r.11	P	PROSE	11	5	otar	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · QUELLSTELLE	danach; von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0054	Danach von der Entnahmestelle aus diesem Teil nach Sollmaß ausführen.
P912-E0089	P910-E0089	P912-D0531	f10r	f10r	HERBAL	f10r.12	P	PROSE	12	1	odaiin	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	O+D_ADDR+AIIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	GANG · TEILADRESSE · SOLL-MASS	den Verarbeitungsgang ausführen; an der Teiladresse; nach Sollmaß	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0054	Danach von der Entnahmestelle aus diesem Teil nach Sollmaß ausführen.
P912-E0090	P910-E0090	P912-D0289	f10r	f10r	HERBAL	f10r.12	P	PROSE	12	2	daiin	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0055	Danach nach Sollmaß diesen Posten und den Ansatz weiterarbeiten.
P912-E0091	P910-E0091	P912-D1015	f10r	f10r	HERBAL	f10r.12	P	PROSE	12	3	qotchy	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · DIESER POSTEN	danach; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0055	Danach nach Sollmaß diesen Posten und den Ansatz weiterarbeiten.
P912-E0092	P910-E0092	P912-D1026	f10r	f10r	HERBAL	f10r.12	P	PROSE	12	4	qotor	abgebildeter Pflanzenartikel f10r	NO	abgebildeter Pflanzenartikel f10r	OT+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	DANACH · ANSATZ/EINTRAG	danach; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0055	Danach nach Sollmaß diesen Posten und den Ansatz weiterarbeiten.
P912-E0093	P910-E0093	P912-D1269	f11r	f11r	HERBAL	f11r.1	P	PROSE	1	1	tshol	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	T+SH+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEARBEITEN/MARKIEREN · HALTEN · FORTSETZEN	den Teil bearbeiten; den Ansatz halten; fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0056	Weiter einstellen und halten.
P912-E0094	P910-E0094	P912-D1105	f11r	f11r	HERBAL	f11r.1	P	PROSE	1	2	schoal	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	SH+O+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · GANG · ZIELSTELLE	den Ansatz halten; den Verarbeitungsgang ausführen; zur Zielstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0057	Halten und ausführen zur Ziel- oder Anschlussstelle.
P912-E0095	P910-E0095	P912-D0057	f11r	f11r	HERBAL	f11r.1	P	PROSE	1	3	cfhy	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	CFH+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TRENNEN/PRESSEN · DIESER POSTEN	auspressen oder trennen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0058	Diesen Posten trennen.
P912-E0096	P910-E0096	P912-D1165	f11r	f11r	HERBAL	f11r.1	P	PROSE	1	4	shfydaiin	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	SH+Y+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · DIESER POSTEN · SOLL-MASS	den Ansatz halten; diesen Posten; nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0059	Nach Sollmaß diesen Posten halten.
P912-E0097	P910-E0097	P912-D0265	f11r	f11r	HERBAL	f11r.1	P	PROSE	1	5	cphy	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	CPH+Y	CPH_COMPONENT_COMPOSITION	PASS911_CPH_EXTERNAL	NONE	GEGEN-/EMPFANGSGANG · DIESER POSTEN	in den Nachlauf oder zweiten Durchgang geben; diesen Posten	NO	PASS911_CPH_FAMILY_REPAIR	WORKSHOP_PROSE	P917-I0060	Diesen Posten umleiten.
P912-E0098	P910-E0098	P912-D1162	f11r	f11r	HERBAL	f11r.1	P	PROSE	1	6	shey	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Ansatz halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0061	Diesen Posten kurz halten.
P912-E0099	P910-E0099	P912-D1246	f11r	f11r	HERBAL	f11r.1	P	PROSE	1	7	tchody	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	T+CH+O+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEARBEITEN/MARKIEREN · ENTNEHMEN/ABLESEN · GANG · SCHLUSS	den Teil bearbeiten; den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0062	Einstellen, entnehmen und ausführen; fertig.
P912-E0100	P910-E0100	P912-D1183	f11r	f11r	HERBAL	f11r.1	P	PROSE	1	8	shoyty	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	SH+O+Y+T+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · GANG · DIESER POSTEN · BEARBEITEN/MARKIEREN · DIESER POSTEN	den Ansatz halten; den Verarbeitungsgang ausführen; diesen Posten; den Teil bearbeiten; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0063	Diesen Posten halten, ausführen und einstellen.
P912-E0101	P910-E0101	P912-D1193	f11r	f11r	HERBAL	f11r.2	P	PROSE	2	1	socthody	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	S+O+CTH+O+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	KONTEXT/PROBE · GANG · STATUS · GANG · TEILADRESSE · DIESER POSTEN	prüfen oder weitergehen; den Verarbeitungsgang ausführen; den Zubereitungsstatus prüfen; den Verarbeitungsgang ausführen; an der Teiladresse; diesen Posten	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0064	Aus diesem Teil diesen Posten wählen, ausführen, bereitstellen und ausführen.
P912-E0102	P910-E0102	P912-D0923	f11r	f11r	HERBAL	f11r.2	P	PROSE	2	2	qodor	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	CARRIER_Q+O+D_ADDR+OR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	GANG · TEILADRESSE · ANSATZ/EINTRAG	den Verarbeitungsgang ausführen; an der Teiladresse; mit dem Pflanzenansatz	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0065	Aus diesem Teil den Ansatz ausführen unter q-Träger.
P912-E0103	P910-E0103	P912-D1272	f11r	f11r	HERBAL	f11r.2	P	PROSE	2	3	y	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0066	Diesen Posten zugeben und halten.
P912-E0104	P910-E0104	P912-D0450	f11r	f11r	HERBAL	f11r.2	P	PROSE	2	4	kshy	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	K+SH+Y	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · HALTEN · DIESER POSTEN	Material zugeben; den Ansatz halten; diesen Posten	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0066	Diesen Posten zugeben und halten.
P912-E0105	P910-E0105	P912-D0289	f11r	f11r	HERBAL	f11r.2	P	PROSE	2	5	daiin	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0067	Nach Sollmaß diesen Posten einstellen.
P912-E0106	P910-E0106	P912-D1362	f11r	f11r	HERBAL	f11r.2	P	PROSE	2	6	ytchy	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	Y+T+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · BEARBEITEN/MARKIEREN · DIESER POSTEN	diesen Posten; den Teil bearbeiten; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0067	Nach Sollmaß diesen Posten einstellen.
P912-E0107	P910-E0107	P912-D1361	f11r	f11r	HERBAL	f11r.2	P	PROSE	2	7	ytchoky	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	Y+T+OK+Y	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	DIESER POSTEN · BEARBEITEN/MARKIEREN · ANSETZEN · DIESER POSTEN	diesen Posten; den Teil bearbeiten; die Zubereitung ansetzen; diesen Posten	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0068	Diesen Posten einstellen und ansetzen.
P912-E0108	P910-E0108	P912-D0429	f11r	f11r	HERBAL	f11r.2	P	PROSE	2	8	kchol	abgebildeter Pflanzenartikel f11r	NO	abgebildeter Pflanzenartikel f11r	K+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · FORTSETZEN	Material zugeben; fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0069	Weiter zugeben.
