physical_page	source_page	locus	register	usage_classes	visible_owner_de	events	surfaces	recipes	spoken_units	current_complete_reading_de
f56r	f56r	f56r.16	HERBAL	PROSE	abgebildeter Pflanzenartikel f56r	6	qotchy · chody · ctho · r · chey · kcharg	OT+Y | CH+O+D_ADDR+Y | CTH+O | R | Y | K+CH+AR+LOCAL_CHAR_G	4	Danach aus diesem Teil diesen Posten entnehmen und ausführen. Bereitstellen und ausführen. Kennzeichnen. Von der Entnahmestelle diesen Posten zugeben und entnehmen mit g-Zeichen.
f56r	f56r	f56r.17	HERBAL	PROSE	abgebildeter Pflanzenartikel f56r	6	chokeey · qokcheey · schey · d · aiin · dy	OK+EE+Y | OK+CH+EE+Y | S+CH+E+Y | D_ADDR | AIIN | Y	4	Diesen Posten länger ansetzen. Diesen Posten länger ansetzen und entnehmen. Diesen Posten kurz wählen und entnehmen. Aus diesem Teil nach Sollmaß diesen Posten halten und ausführen.
f56r	f56r	f56r.18	HERBAL	PROSE	abgebildeter Pflanzenartikel f56r	4	sho · chokchy · kchoar · sotodan	SH+O | OK+CH+Y | K+CH+O+AR | S+OT+O+D_ADDR+AN	4	Aus diesem Teil nach Sollmaß diesen Posten halten und ausführen. Diesen Posten ansetzen und entnehmen. Von der Entnahmestelle zugeben, entnehmen und ausführen. Danach aus diesem Teil wählen und ausführen.
f56r	f56r	f56r.19	HERBAL	PROSE	abgebildeter Pflanzenartikel f56r	3	otchey · keol · daiin	OT+Y | K+E+OL | AIIN	2	Danach weiter diesen Posten kurz zugeben. Nach Sollmaß weiterarbeiten.
f75r	f75r	f75r.1	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	7	kchedykary · okeey · qokar · shyk · chedy · qotar · shedy	K+CHD+Y+K+AR+Y | OK+EE+Y | OK+AR | Y+K | CHD+Y | OT+AR | SHED+DY	6	Von der Entnahmestelle diesen Posten zugeben, umsetzen und zugeben. Diesen Posten länger ansetzen. Von der Entnahmestelle ansetzen. Diesen Posten zugeben. Diesen Posten umsetzen. Danach von der Entnahmestelle absetzen; fertig.
f75r	f75r	f75r.2	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	dain · shey · ly · ssheol · qoldy · chedykar · chekeedy · ror	AIN | SH+E+Y | L+Y | S+SH+E+OL | OL+DY | CHD+Y+K+AR | CHK+EE+DY | R+OR	6	Als eine Portion diesen Posten kurz halten. Weiter diesen Posten kurz wählen und halten in den nächsten Lauf. Weiter weiterarbeiten; fertig. Von der Entnahmestelle diesen Posten umsetzen und zugeben. Länger behandeln; fertig. Den Ansatz kennzeichnen.
f75r	f75r	f75r.3	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	qokain · chal · orchey · qey · kain · sheeky · ltain · olkar · or	OK+AIN | CH+AL | OR+Y | E+Y | K+AIN | SH+EE+K+Y | L+T+AIN | SOLK+AR | OR	7	Als eine Portion ansetzen. Entnehmen zur Ziel- oder Anschlussstelle. Als eine Portion den Ansatz und diesen Posten kurz zugeben. Diesen Posten länger halten und zugeben. Als eine Portion einstellen in den nächsten Lauf. Von der Entnahmestelle auffangen. Auf der zweiten Stufe den Ansatz und diesen Posten zugeben und ausführen durch den Durchlass in den nächsten Lauf zur Innenstelle.
f75r	f75r	f75r.4	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	10	dackhy · lkamo · ykeey · lshey · kal · dy · shey · ok · shey · qokeedy	DA+CKH+Y | L+K+AM_ADDR+O | Y+K+EE+Y | L+SH+E+Y | K+AL | Y | SH+E+Y | OK | SH+E+Y | OK+EE+DY	8	Auf der zweiten Stufe den Ansatz und diesen Posten zugeben und ausführen durch den Durchlass in den nächsten Lauf zur Innenstelle. Diesen Posten länger zugeben. Diesen Posten kurz halten in den nächsten Lauf. Zugeben zur Ziel- oder Anschlussstelle. Diesen Posten kurz halten. Ansetzen. Diesen Posten kurz halten. Länger ansetzen; fertig.
f75r	f75r	f75r.5	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	10	shey · kar · chey · ckhey · r · ain · ol · olsheedy · qokeey · qoky	SH+E+Y | K+AR | Y | CKH+E+Y | R | AIN | OL | OL+SH+EE+DY | OK+EE+Y | OK+Y	6	Diesen Posten kurz halten. Von der Entnahmestelle zugeben. Diesen Posten kurz kennzeichnen durch den Durchlass. Weiter als eine Portion länger halten; fertig. Diesen Posten länger ansetzen. Diesen Posten ansetzen.
f75r	f75r	f75r.6	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	pcheykeeor · olky · dar · okey · qokain · chcthy · qokeedy · qoky	P+Y+K+EE+OR | SOLK+Y | D_ADDR+AR | OK+E+Y | OK+AIN | CH+CTH+Y | OK+EE+DY | OK+Y	7	Diesen Posten und den Ansatz länger einsetzen und zugeben. Diesen Posten auffangen. Aus diesem Teil von der Entnahmestelle diesen Posten kurz ansetzen. Als eine Portion ansetzen. Diesen Posten entnehmen und bereitstellen. Länger ansetzen; fertig. Diesen Posten ansetzen.
f75r	f75r	f75r.7	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	pchedy · qokshdy · ytain · chedy · qokar · chy · lol · chedy · qoky	P+CHD+DY | OK+SH+DY | Y+T+AIN | CHD+Y | OK+AR | Y | L+OL | CHD+Y | OK+Y	7	Einsetzen und umsetzen; fertig. Ansetzen und halten; fertig. Als eine Portion diesen Posten einstellen. Diesen Posten umsetzen. Von der Entnahmestelle ansetzen. Weiter diesen Posten umsetzen in den nächsten Lauf. Diesen Posten ansetzen.
f75r	f75r	f75r.8	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	sor · chey · qokardy · dsheckhy · qokain · chckhy · lshedy · okeedy	S+OR | Y | OK+AR+DY | D_ADDR+SH+E+CKH+Y | OK+AIN | CKH+Y | LSH+E+DY | OK+EE+DY	6	Den Ansatz wählen. Von der Entnahmestelle diesen Posten ansetzen; fertig. Aus diesem Teil diesen Posten kurz halten durch den Durchlass. Als eine Portion ansetzen. Diesen Posten kurz spülen durch den Durchlass; fertig. Länger ansetzen; fertig.
f75r	f75r	f75r.9	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	qokchdy · chcthy · lo · qokedy · qokan · checkhy · qokar · olchedy · sal	OK+CHD+DY | CH+CTH+Y | L+O | OK+E+DY | OK+AN | CH+E+CKH+Y | OK+AR | OL+CHD+DY | S+AL	9	Ansetzen und umsetzen; fertig. Diesen Posten entnehmen und bereitstellen. Ausführen in den nächsten Lauf. Kurz ansetzen; fertig. Ansetzen. Diesen Posten kurz entnehmen durch den Durchlass. Von der Entnahmestelle ansetzen. Weiter umsetzen; fertig. Wählen zur Ziel- oder Anschlussstelle.
f75r	f75r	f75r.10	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	10	dshor · qotar · chdy · shey · qokain · chckhy · dy · otey · tedy · lchedy	D_ADDR+SH+OR | OT+AR | CHD+Y | SH+E+Y | OK+AIN | CKH+Y | Y | OT+E+Y | T+E+DY | L+CHD+DY	6	Aus diesem Teil den Ansatz halten. Danach von der Entnahmestelle diesen Posten umsetzen. Diesen Posten kurz halten. Als eine Portion ansetzen. Danach diesen Posten kurz einstellen durch den Durchlass; fertig. Umsetzen in den nächsten Lauf; fertig.
f75r	f75r	f75r.11	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	10	qokeedy · qokair · oly · qokeedy · dy · qokal · okar · shedy · dor · chekam	OK+EE+DY | OK+AIR | OL+Y | OK+EE+DY | Y | OK+AL | OK+AR | SHED+DY | D_ADDR+OR | CHK+AM_ADDR	7	Länger ansetzen; fertig. Ansetzen entlang des Laufs. Weiter diesen Posten länger ansetzen; fertig. Diesen Posten ansetzen zur Ziel- oder Anschlussstelle. Von der Entnahmestelle ansetzen. Absetzen; fertig. Aus diesem Teil den Ansatz behandeln zur Innenstelle.
f75r	f75r	f75r.12	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	11	ssheckhy · qokal · oly · shey · r · ol · cheey · shey · dy · olshedy · qoky	S+SH+E+CKH+Y | OK+AL | OL+Y | SH+E+Y | R | OL | SH+EE+Y | SH+E+Y | Y | OL+SH+E+DY | OK+Y	8	Diesen Posten kurz wählen und halten durch den Durchlass. Ansetzen zur Ziel- oder Anschlussstelle. Weiter diesen Posten kurz halten. Kennzeichnen. Weiter diesen Posten länger halten. Diesen Posten kurz halten. Weiter diesen Posten kurz halten; fertig. Diesen Posten ansetzen.
f75r	f75r	f75r.13	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	pchedy · keedy · qokedy · qokedy · qokedy · qokedy · qokain · olshedy	P+CHD+DY | K+EE+DY | OK+E+DY | OK+E+DY | OK+E+DY | OK+E+DY | OK+AIN | OL+SH+E+DY	8	Einsetzen und umsetzen; fertig. Länger zugeben; fertig. Kurz ansetzen; fertig. Kurz ansetzen; fertig. Kurz ansetzen; fertig. Kurz ansetzen; fertig. Als eine Portion ansetzen. Weiter kurz halten; fertig.
f75r	f75r	f75r.14	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	11	sain · al · keishy · qokain · dy · olshedy · qokain · chckhy · qokain · otar · aly	S+AIN | AL | K+E+SH+Y | OK+AIN | Y | OL+SH+E+DY | OK+AIN | CKH+Y | OK+AIN | OT+AR | AL+Y	7	Als eine Portion wählen. Diesen Posten kurz zugeben und halten zur Ziel- oder Anschlussstelle. Als eine Portion ansetzen. Weiter diesen Posten kurz halten; fertig. Als eine Portion ansetzen. Als eine Portion diesen Posten ansetzen durch den Durchlass. Danach von der Entnahmestelle als eine Portion diesen Posten wählen zur Ziel- oder Anschlussstelle.
f75r	f75r	f75r.15	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	10	sain · qokain · qolkeeoly · saiin · chedy · sol · or · shedy · okchdy · qoky	S+AIN | OK+AIN | SOLK+EE+OL+Y | S+AIIN | CHD+Y | OL | OR | SHED+DY | OK+CHD+DY | OK+Y	8	Danach von der Entnahmestelle als eine Portion diesen Posten wählen zur Ziel- oder Anschlussstelle. Als eine Portion ansetzen. Weiter diesen Posten länger auffangen. Nach Sollmaß wählen. Diesen Posten umsetzen. Weiter den Ansatz absetzen; fertig. Ansetzen und umsetzen; fertig. Diesen Posten ansetzen.
f75r	f75r	f75r.16	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	dshedy · qokar · sheedy · lch · shokain · chy · okshedy · qokain · chedy	SH+E+DY | OK+AR | SH+EE+DY | L+CH | SH+OK+AIN | Y | OK+SH+E+DY | OK+AIN | CHD+Y	8	Kurz halten; fertig. Von der Entnahmestelle ansetzen. Länger halten; fertig. Entnehmen in den nächsten Lauf. Als eine Portion halten und ansetzen. Diesen Posten kurz ansetzen und halten; fertig. Als eine Portion ansetzen. Diesen Posten umsetzen.
f75r	f75r	f75r.17	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	pchedar · shepchy · lshedary · dal · shal · shy · kol · shedy · qokam	P+CHD+AR | SH+E+P+Y | L+SH+E+D_ADDR+AR+Y | AL | SH+AL | Y | K+OL | SHED+DY | OK+AM_ADDR	7	Von der Entnahmestelle einsetzen und umsetzen. Diesen Posten kurz halten und einsetzen. Aus diesem Teil von der Entnahmestelle diesen Posten kurz halten in den nächsten Lauf. Halten zur Ziel- oder Anschlussstelle. Weiter diesen Posten zugeben. Absetzen; fertig. Ansetzen zur Innenstelle.
f75r	f75r	f75r.18	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	sol · sheedy · qol · shedy · qol · otain · char · sar · oly	OL | SH+EE+DY | OL | SHED+DY | OL | OT+AIN | AR | S+AR | OL+Y	4	Weiter länger halten; fertig. Weiter absetzen; fertig. Weiter danach von der Entnahmestelle als eine Portion wählen. Weiter diesen Posten kurz ansetzen und halten; fertig.
f75r	f75r	f75r.19	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	qokshedy · qol · shey · qoky · shey · ey · qokain · ar	OK+SH+E+DY | OL | SH+E+Y | OK+Y | SH+E+Y | E+Y | OK+AIN | AR	6	Weiter diesen Posten kurz ansetzen und halten; fertig. Weiter diesen Posten kurz halten. Diesen Posten ansetzen. Diesen Posten kurz halten. Als eine Portion diesen Posten kurz ansetzen. Von der Entnahmestelle diesen Posten kennzeichnen.
f75r	f75r	f75r.20	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	ry · shey · qor · chey · lchey · lo · ydain · shey · qokain	R+Y | SH+E+Y | OR | Y | L+Y | L+O | Y+AIN | SH+E+Y | OK+AIN	5	Von der Entnahmestelle diesen Posten kennzeichnen. Diesen Posten kurz halten. Den Ansatz und diesen Posten ausführen in den nächsten Lauf. Als eine Portion diesen Posten kurz halten. Als eine Portion ansetzen.
f75r	f75r	f75r.21	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	oqokain · chey · qckhsy · or · ysheor · ol · lor · am	O+OK+AIN | Y | CKH+Y | OR | Y+SH+E+OR | OL | L+OR | AM_ADDR	3	Als eine Portion ausführen und ansetzen. Diesen Posten und den Ansatz kurz halten durch den Durchlass. Weiter aus diesem Teil von der Entnahmestelle den Ansatz ausführen in den nächsten Lauf zur Innenstelle.
f75r	f75r	f75r.22	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	odar · shey · qokain · chedy · or · shey · kar · chedy · sar	O+D_ADDR+AR | SH+E+Y | OK+AIN | CHD+Y | OR | SH+E+Y | K+AR | CHD+Y | S+AR	8	Weiter aus diesem Teil von der Entnahmestelle den Ansatz ausführen in den nächsten Lauf zur Innenstelle. Diesen Posten kurz halten. Als eine Portion ansetzen. Diesen Posten umsetzen. Den Ansatz und diesen Posten kurz halten. Von der Entnahmestelle zugeben. Diesen Posten umsetzen. Von der Entnahmestelle wählen.
f75r	f75r	f75r.23	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	7	pchey · kshey · qokeey · qokal · sshey · qol · chedyqokam	P+Y | K+SH+E+Y | OK+EE+Y | OK+AL | S+SH+E+Y | OL | CHD+Y+OK+AM_ADDR	6	Diesen Posten einsetzen. Diesen Posten kurz zugeben und halten. Diesen Posten länger ansetzen. Ansetzen zur Ziel- oder Anschlussstelle. Diesen Posten kurz wählen und halten. Weiter diesen Posten umsetzen und ansetzen zur Innenstelle.
f75r	f75r	f75r.24	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	7	qokain · olkeey · qolkary · sain · checthy · lor · ol	OK+AIN | SOLK+EE+Y | SOLK+AR+Y | S+AIN | CTH+Y | L+OR | OL	6	Als eine Portion ansetzen. Diesen Posten länger auffangen. Von der Entnahmestelle diesen Posten auffangen. Als eine Portion wählen. Diesen Posten bereitstellen. Weiter als eine Portion den Ansatz wählen in den nächsten Lauf.
f75r	f75r	f75r.25	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	sain · shckhy · qokeedy · shy · dy · qokeedy · lchedy · ram	S+AIN | SH+CKH+Y | OK+EE+DY | Y | Y | OK+EE+DY | L+CHD+DY | R+AM_ADDR	6	Weiter als eine Portion den Ansatz wählen in den nächsten Lauf. Diesen Posten halten durch den Durchlass. Länger ansetzen; fertig. Diesen Posten länger ansetzen; fertig. Umsetzen in den nächsten Lauf; fertig. Kennzeichnen zur Innenstelle.
f75r	f75r	f75r.26	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	dain · ol · sheol · dain · ol · qoly · dar · ajy	AIN | OL | SH+E+OL | AIN | OL | OL+Y | D_ADDR+AR | A_ADDR+Y	2	Weiter als eine Portion kurz halten. Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.
f75r	f75r	f75r.27	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	11	pdalshor · shtol · qoty · pshar · shedy · okaldy · dar · otar · otody · dy · rol	P+D_ADDR+AL+SH+OR | SH+T+OL | OT+Y | P+SH+AR | SHED+DY | OK+AL+DY | D_ADDR+AR | OT+AR | OT+O+DY | Y | R+OL	7	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle. Weiter halten und einstellen. Danach von der Entnahmestelle diesen Posten einsetzen und halten. Absetzen; fertig. Ansetzen zur Ziel- oder Anschlussstelle; fertig. Danach aus diesem Teil von der Entnahmestelle ausführen; fertig. Weiter diesen Posten kennzeichnen.
f75r	f75r	f75r.28	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	11	tchedy · pchedy · qokeey · sol · oldair · shecthy · qol · l · sheedy · qokeedy · lolchedy	T+CHD+Y | P+CHD+DY | OK+EE+Y | OL | OL+D_ADDR+AIR | SH+E+CTH+Y | OL | L | SH+EE+DY | OK+EE+DY | L+OL+CHD+DY	7	Diesen Posten einstellen und umsetzen. Einsetzen und umsetzen; fertig. Diesen Posten länger ansetzen. Weiter aus diesem Teil diesen Posten kurz halten und bereitstellen entlang des Laufs. Weiter länger halten in den nächsten Lauf; fertig. Länger ansetzen; fertig. Weiter umsetzen in den nächsten Lauf; fertig.
f75r	f75r	f75r.29	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	12	dain · chkal · dy · lo · lkaiin · ol · okeedyqol · dain · olchey · qokeedy · chedy · qotan	AIN | CHK+AL | Y | L+O | L+K+AIIN | OL | OK+EE+DY+OL | AIN | OL+Y | OK+EE+DY | CHD+Y | OT+AN	7	Als eine Portion behandeln zur Ziel- oder Anschlussstelle. Diesen Posten ausführen in den nächsten Lauf. Nach Sollmaß zugeben in den nächsten Lauf. Weiter länger ansetzen; fertig. Weiter als eine Portion diesen Posten länger ansetzen; fertig. Diesen Posten umsetzen. Danach ausführen.
f75r	f75r	f75r.30	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	14	qo · dain · cheeky · qokey · qokain · cheky · qokal · dain · chedy · o · kalol · shedy · okar · olom	O | AIN | CHK+EE+Y | OK+E+Y | OK+AIN | CHK+E+Y | OK+AL | AIN | CHD+Y | O | K+AL+OL | SHED+DY | OK+AR | OL+O+AM_ADDR	12	Danach ausführen. Als eine Portion diesen Posten länger behandeln. Diesen Posten kurz ansetzen. Als eine Portion ansetzen. Diesen Posten kurz behandeln. Ansetzen zur Ziel- oder Anschlussstelle. Als eine Portion diesen Posten umsetzen. Ausführen. Weiter zugeben zur Ziel- oder Anschlussstelle. Absetzen; fertig. Von der Entnahmestelle ansetzen. Weiter ausführen zur Innenstelle.
f75r	f75r	f75r.31	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	9	dshedy · qokey · chckhy · qokar · shedy · chey · qoked · qokedy · daldy	SH+E+DY | OK+E+Y | CKH+Y | OK+AR | SHED+DY | Y | OK+E+D_ADDR | OK+E+DY | AL+DY	7	Kurz halten; fertig. Diesen Posten kurz ansetzen. Von der Entnahmestelle diesen Posten ansetzen durch den Durchlass. Absetzen; fertig. Aus diesem Teil diesen Posten kurz ansetzen. Kurz ansetzen; fertig. Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.
f75r	f75r	f75r.32	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	10	polshy · dal · shedy · qokain · dar · chsdy · shedy · qotar · shedy · ldy	P+OL+SH+Y | AL | SHED+DY | OK+AIN | D_ADDR+AR | CH+S+DY | SHED+DY | OT+AR | SHED+DY | L+DY	7	Weiter diesen Posten einsetzen und halten. Absetzen zur Ziel- oder Anschlussstelle; fertig. Als eine Portion ansetzen. Aus diesem Teil von der Entnahmestelle entnehmen und wählen; fertig. Absetzen; fertig. Danach von der Entnahmestelle absetzen; fertig. In den nächsten Lauf weiterarbeiten; fertig.
f75r	f75r	f75r.33	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	10	qokeey · l · shedy · qo · l · chedy · qokain · chcthedy · ltedy · darom	OK+EE+Y | L | SHED+DY | O | L | CHD+Y | OK+AIN | CH+CTH+E+DY | L+T+E+DY | D_ADDR+AR+O+AM_ADDR	8	Diesen Posten länger ansetzen. Absetzen in den nächsten Lauf; fertig. Ausführen. Diesen Posten umsetzen in den nächsten Lauf. Als eine Portion ansetzen. Kurz entnehmen und bereitstellen; fertig. Kurz einstellen in den nächsten Lauf; fertig. Aus diesem Teil von der Entnahmestelle ausführen zur Innenstelle.
f75r	f75r	f75r.34	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	10	s · olkedy · okal · dar · oty · okar · otar · ol · kain · oltedy	S | SOLK+E+DY | OK+AL | D_ADDR+AR | OT+Y | OK+AR | OT+AR | OL | K+AIN | OL+T+E+DY	6	Wählen. Kurz auffangen; fertig. Ansetzen zur Ziel- oder Anschlussstelle. Danach aus diesem Teil von der Entnahmestelle diesen Posten ansetzen. Danach weiter von der Entnahmestelle als eine Portion zugeben. Weiter kurz einstellen; fertig.
f75r	f75r	f75r.35	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	8	qokain · sheety · qokain · dar · dar · shedy · qokain · oldy	OK+AIN | SH+EE+T+Y | OK+AIN | D_ADDR+AR | D_ADDR+AR | SHED+DY | OK+AIN | OL+DY	6	Als eine Portion ansetzen. Diesen Posten länger halten und einstellen. Als eine Portion ansetzen. Aus diesem Teil von der Entnahmestelle absetzen; fertig. Als eine Portion ansetzen. Weiter weiterarbeiten; fertig.
f75r	f75r	f75r.36	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	7	sol · keedy · qokeedy · qokey · okar · otar · dardardy	OL | K+EE+DY | OK+EE+DY | OK+E+Y | OK+AR | OT+AR | D_ADDR+AR+D_ADDR+AR+DY	5	Weiter länger zugeben; fertig. Länger ansetzen; fertig. Diesen Posten kurz ansetzen. Von der Entnahmestelle ansetzen. Danach von der Entnahmestelle aus diesem Teil weiterarbeiten; fertig.
f75r	f75r	f75r.37	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	7	qokedy · dy · sheety · qokedy · qokeedy · qokechdy · lol	OK+E+DY | Y | SH+EE+T+Y | OK+E+DY | OK+EE+DY | OK+E+CHD+DY | L+OL	6	Kurz ansetzen; fertig. Diesen Posten länger halten und einstellen. Kurz ansetzen; fertig. Länger ansetzen; fertig. Kurz ansetzen und umsetzen; fertig. Weiter länger ansetzen in den nächsten Lauf; fertig.
f75r	f75r	f75r.38	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	6	qokeedy · qokeedy · qokedy · qokedy · qokeedy · ldy	OK+EE+DY | OK+EE+DY | OK+E+DY | OK+E+DY | OK+EE+DY | L+DY	6	Weiter länger ansetzen in den nächsten Lauf; fertig. Länger ansetzen; fertig. Kurz ansetzen; fertig. Kurz ansetzen; fertig. Länger ansetzen; fertig. In den nächsten Lauf weiterarbeiten; fertig.
f75r	f75r	f75r.39	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	6	yshedy · qokeedy · qokeedy · olkeedy · otey · koldy	Y+SH+E+DY | OK+EE+DY | OK+EE+DY | SOLK+EE+DY | OT+E+Y | K+OL+DY	5	Diesen Posten kurz halten; fertig. Länger ansetzen; fertig. Länger ansetzen; fertig. Länger auffangen; fertig. Danach weiter diesen Posten kurz zugeben; fertig.
f75r	f75r	f75r.40	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	7	dar · shedy · qokain · shedy · dal · keedy · rshedy	D_ADDR+AR | SHED+DY | OK+AIN | SHED+DY | AL | K+EE+DY | R+SHED+DY	5	Aus diesem Teil von der Entnahmestelle absetzen; fertig. Als eine Portion ansetzen. Absetzen; fertig. Länger zugeben zur Ziel- oder Anschlussstelle; fertig. Kennzeichnen und absetzen; fertig.
f75r	f75r	f75r.41	BIOLOGICAL	PROSE	mehrstufige Becken-, Figuren- und Laufseite	7	sokeedy · qokeedy · oteedy · qoky · dy · keedy · sy	S+OK+EE+DY | OK+EE+DY | OT+EE+DY | OK+Y | Y | K+EE+DY | Y	6	Länger wählen und ansetzen; fertig. Länger ansetzen; fertig. Danach länger weiterarbeiten; fertig. Diesen Posten ansetzen. Diesen Posten länger zugeben; fertig. Diesen Posten kurz halten; fertig.
