source_group_id	edition	locus	page	collapsed_page	physical_folio	side	page_state	section	currier	hand	kind	grammar_scope	ascii_length	line_position_quartile	group_position_class	site_prefix
ZL3b|f68r3.4|G004	ZL3b	f68r3.4	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
ZL3b|f68r3.5|G002	ZL3b	f68r3.5	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	7	3	MIDDLE	ch
ZL3b|f68r3.5|G004	ZL3b	f68r3.5	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	3	3	MIDDLE	ch
ZL3b|f68r3.6|G001	ZL3b	f68r3.6	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	8	3	FIRST	ch
ZL3b|f68r3.7|G001	ZL3b	f68r3.7	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	6	3	FIRST	ch
ZL3b|f68r3.7|G003	ZL3b	f68r3.7	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	5	3	MIDDLE	sh
ZL3b|f68r3.8|G004	ZL3b	f68r3.8	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	8	3	MIDDLE	ch
ZL3b|f68r3.9|G001	ZL3b	f68r3.9	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	5	3	FIRST	ch
ZL3b|f68r3.9|G003	ZL3b	f68r3.9	f68r3	f68r	f68	r	1	A		4	R	DIAGNOSTIC_NONPROSE	6	3	MIDDLE	ch
ZL3b|f68v1.1|G001	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	FIRST	sh
ZL3b|f68v1.1|G004	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	sh
ZL3b|f68v1.1|G006	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	6	3	MIDDLE	sh
ZL3b|f68v1.1|G007	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	sh
ZL3b|f68v1.1|G009	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	9	3	MIDDLE	sh
ZL3b|f68v1.1|G013	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	3	3	MIDDLE	ch
ZL3b|f68v1.1|G016	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
ZL3b|f68v1.1|G017	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	6	3	MIDDLE	ch
ZL3b|f68v1.1|G020	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	sh
ZL3b|f68v1.1|G026	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	3	MIDDLE	ch
ZL3b|f68v1.1|G029	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	5	3	MIDDLE	ch
ZL3b|f68v1.1|G033	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	5	3	MIDDLE	sh
ZL3b|f68v1.1|G036	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	3	MIDDLE	ch
ZL3b|f68v1.1|G037	ZL3b	f68v1.1	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
ZL3b|f68v1.2|G001	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	5	3	FIRST	ch
ZL3b|f68v1.2|G005	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	9	3	MIDDLE	ch
ZL3b|f68v1.2|G010	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	3	3	MIDDLE	sh
ZL3b|f68v1.2|G015	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
ZL3b|f68v1.2|G019	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
ZL3b|f68v1.2|G021	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	sh
ZL3b|f68v1.2|G023	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	9	3	MIDDLE	ch
ZL3b|f68v1.2|G024	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	9	3	MIDDLE	ch
ZL3b|f68v1.2|G030	ZL3b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
ZL3b|f68v1.7|G002	ZL3b	f68v1.7	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
ZL3b|f68v1.8|G002	ZL3b	f68v1.8	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
ZL3b|f68v1.8|G003	ZL3b	f68v1.8	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	7	3	LAST	ch
ZL3b|f68v1.9|G002	ZL3b	f68v1.9	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	sh
ZL3b|f68v1.9|G003	ZL3b	f68v1.9	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	6	3	LAST	sh
ZL3b|f68v2.1|G003	ZL3b	f68v2.1	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	sh
ZL3b|f68v2.1|G004	ZL3b	f68v2.1	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	sh
ZL3b|f68v2.1|G007	ZL3b	f68v2.1	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	1	MIDDLE	sh
ZL3b|f68v2.10|G002	ZL3b	f68v2.10	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	5	2	LAST	ch
ZL3b|f68v2.12|G002	ZL3b	f68v2.12	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	6	2	LAST	ch
ZL3b|f68v2.14|G002	ZL3b	f68v2.14	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	6	3	LAST	ch
ZL3b|f68v2.16|G001	ZL3b	f68v2.16	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	7	3	FIRST	ch
ZL3b|f68v2.18|G001	ZL3b	f68v2.18	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	7	3	FIRST	ch
ZL3b|f68v2.2|G002	ZL3b	f68v2.2	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	sh
ZL3b|f68v2.2|G003	ZL3b	f68v2.2	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
ZL3b|f68v2.2|G008	ZL3b	f68v2.2	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	sh
ZL3b|f68v2.3|G002	ZL3b	f68v2.3	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	sh
ZL3b|f68v2.3|G005	ZL3b	f68v2.3	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	6	2	MIDDLE	ch
ZL3b|f68v2.4|G002	ZL3b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	sh
ZL3b|f68v2.4|G004	ZL3b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
ZL3b|f68v2.4|G006	ZL3b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	sh
ZL3b|f68v2.4|G008	ZL3b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
ZL3b|f68v2.4|G009	ZL3b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	LAST	ch
ZL3b|f68v2.5|G001	ZL3b	f68v2.5	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	6	2	FIRST	ch
ZL3b|f68v2.5|G004	ZL3b	f68v2.5	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
ZL3b|f68v2.5|G006	ZL3b	f68v2.5	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
ZL3b|f68v2.6|G005	ZL3b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
ZL3b|f68v2.6|G007	ZL3b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
ZL3b|f68v2.6|G010	ZL3b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
ZL3b|f68v2.6|G012	ZL3b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
ZL3b|f68v2.6|G013	ZL3b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
ZL3b|f68v2.6|G022	ZL3b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
ZL3b|f68v2.6|G033	ZL3b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
ZL3b|f68v2.9|G001	ZL3b	f68v2.9	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	7	2	FIRST	sh
ZL3b|f68v3.1|G001	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	FIRST	ch
ZL3b|f68v3.1|G002	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f68v3.1|G004	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	sh
ZL3b|f68v3.1|G005	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f68v3.1|G006	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f68v3.1|G007	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	sh
ZL3b|f68v3.1|G009	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
ZL3b|f68v3.1|G010	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	8	0	MIDDLE	sh
ZL3b|f68v3.1|G012	ZL3b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
ZL3b|f68v3.10|G003	ZL3b	f68v3.10	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
ZL3b|f68v3.10|G007	ZL3b	f68v3.10	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	5	1	LAST	ch
ZL3b|f68v3.11|G001	ZL3b	f68v3.11	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	1	FIRST	ch
ZL3b|f68v3.12|G001	ZL3b	f68v3.12	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	5	1	FIRST	ch
ZL3b|f68v3.12|G002	ZL3b	f68v3.12	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
ZL3b|f68v3.12|G004	ZL3b	f68v3.12	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
ZL3b|f68v3.12|G005	ZL3b	f68v3.12	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	9	1	MIDDLE	ch
ZL3b|f68v3.13|G003	ZL3b	f68v3.13	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	4	1	MIDDLE	ch
ZL3b|f68v3.14|G004	ZL3b	f68v3.14	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
ZL3b|f68v3.16|G001	ZL3b	f68v3.16	f68v3	f68v	f68	v	0	C		4	L	DIAGNOSTIC_NONPROSE	8	1	SINGLE	ch
ZL3b|f68v3.2|G001	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	FIRST	sh
ZL3b|f68v3.2|G002	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.2|G003	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
ZL3b|f68v3.2|G005	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
ZL3b|f68v3.2|G006	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.2|G008	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
ZL3b|f68v3.2|G010	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	sh
ZL3b|f68v3.2|G013	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
ZL3b|f68v3.2|G014	ZL3b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.3|G001	ZL3b	f68v3.3	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	3	0	FIRST	sh
ZL3b|f68v3.3|G002	ZL3b	f68v3.3	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.3|G004	ZL3b	f68v3.3	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
ZL3b|f68v3.3|G005	ZL3b	f68v3.3	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f68v3.4|G001	ZL3b	f68v3.4	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	FIRST	ch
ZL3b|f68v3.5|G004	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f68v3.5|G005	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.5|G012	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
ZL3b|f68v3.5|G016	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.5|G018	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f68v3.5|G028	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f68v3.5|G036	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
ZL3b|f68v3.5|G039	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	sh
ZL3b|f68v3.5|G040	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
ZL3b|f68v3.5|G048	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f68v3.5|G053	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f68v3.5|G054	ZL3b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	6	0	LAST	sh
ZL3b|f68v3.6|G001	ZL3b	f68v3.6	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	0	FIRST	ch
ZL3b|f68v3.6|G004	ZL3b	f68v3.6	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.6|G006	ZL3b	f68v3.6	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f68v3.7|G004	ZL3b	f68v3.7	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f68v3.8|G002	ZL3b	f68v3.8	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.8|G004	ZL3b	f68v3.8	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f68v3.9|G001	ZL3b	f68v3.9	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	9	1	FIRST	sh
ZL3b|f68v3.9|G002	ZL3b	f68v3.9	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	5	1	MIDDLE	sh
ZL3b|f68v3.9|G003	ZL3b	f68v3.9	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	8	1	MIDDLE	ch
ZL3b|f73r.14|G001	ZL3b	f73r.14	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	6	1	SINGLE	sh
ZL3b|f73r.18|G001	ZL3b	f73r.18	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	7	1	SINGLE	sh
ZL3b|f73r.2|G001	ZL3b	f73r.2	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE	ch
ZL3b|f73r.22|G016	ZL3b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
ZL3b|f73r.22|G018	ZL3b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
ZL3b|f73r.22|G019	ZL3b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
ZL3b|f73r.22|G021	ZL3b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
ZL3b|f73r.22|G023	ZL3b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
ZL3b|f73r.22|G025	ZL3b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	2	LAST	ch
ZL3b|f73r.27|G001	ZL3b	f73r.27	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	5	2	SINGLE	ch
ZL3b|f73r.29|G001	ZL3b	f73r.29	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	4	3	SINGLE	ch
ZL3b|f73r.33|G002	ZL3b	f73r.33	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	3	MIDDLE	ch
ZL3b|f73r.33|G004	ZL3b	f73r.33	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	3	MIDDLE	ch
ZL3b|f73r.5|G001	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	9	0	FIRST	ch
ZL3b|f73r.5|G002	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	9	0	MIDDLE	ch
ZL3b|f73r.5|G009	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f73r.5|G011	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	sh
ZL3b|f73r.5|G014	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f73r.5|G015	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f73r.5|G017	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f73r.5|G018	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f73r.5|G019	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	9	0	MIDDLE	ch
ZL3b|f73r.5|G022	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f73r.5|G024	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f73r.5|G028	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	sh
ZL3b|f73r.5|G030	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f73r.5|G034	ZL3b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	LAST	ch
ZL3b|f73v.16|G001	ZL3b	f73v.16	f73v	f73v	f73	v	1	Z		4	L	DIAGNOSTIC_NONPROSE	8	1	SINGLE	ch
ZL3b|f73v.22|G004	ZL3b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	9	2	MIDDLE	ch
ZL3b|f73v.22|G007	ZL3b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	sh
ZL3b|f73v.22|G009	ZL3b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
ZL3b|f73v.22|G011	ZL3b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
ZL3b|f73v.22|G012	ZL3b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
ZL3b|f73v.22|G015	ZL3b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
ZL3b|f73v.22|G017	ZL3b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
ZL3b|f73v.22|G018	ZL3b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
ZL3b|f73v.33|G001	ZL3b	f73v.33	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	8	3	FIRST	ch
ZL3b|f73v.33|G003	ZL3b	f73v.33	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	3	MIDDLE	ch
ZL3b|f73v.5|G004	ZL3b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
ZL3b|f73v.5|G009	ZL3b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
ZL3b|f73v.5|G011	ZL3b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
ZL3b|f73v.5|G015	ZL3b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
ZL3b|f73v.5|G023	ZL3b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f73v.5|G032	ZL3b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
ZL3b|f73v.7|G001	ZL3b	f73v.7	f73v	f73v	f73	v	1	Z		4	L	DIAGNOSTIC_NONPROSE	5	0	SINGLE	sh
ZL3b|f87r.1|G002	ZL3b	f87r.1	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	sh
ZL3b|f87r.1|G003	ZL3b	f87r.1	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
ZL3b|f87r.10|G001	ZL3b	f87r.10	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	3	2	FIRST	sh
ZL3b|f87r.10|G003	ZL3b	f87r.10	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
ZL3b|f87r.11|G001	ZL3b	f87r.11	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	9	2	FIRST	sh
