locus	page	section	currier	hand	code	kind	grammar_scope	symbol_count	family_sequence	zl_sta_codes	it_sta_codes	rf_sta_codes	alternative_sites	strict_zero_alternative	union_boundary_positions	synchronized_boundary_positions	three_reading_boundary_positions	two_reading_boundary_positions	one_reading_boundary_positions	exact_boundary_position_sets	exact_typed_boundary_maps
f102r1.17	f102r1	P	A	1	+P0	P	CONFIRMED_PROSE	25	ABACACABAABBAGCABAKAUAABA	A2 B1 A3 C1 A3 C1 A1 B1 A2 A1 B2 B1 A3 G1 C2 A1 B1 A2 K1 A1 U1 A2 A1 B2 A2	A2 B1 A3 C1 A3 C1 A1 B1 A2 A1 B2 B1 A3 G1 C2 A1 B1 A2 K1 A1 U1 A2 A1 B2 A2	A2 Ba A3 C1 A3 C1 A1 B1 A2 A1 B2 B1 A3 G1 C2 A1 B1 A2 K1 A1 U1 A2 A1 B2 A2	0	1	4,9,14,18,22	4,9,14,18,22	4,9,14,18,22			1	0
f102r1.2	f102r1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	9	AQABKABAC	A1 Q2 A1 B1 K2 A1 B1 A1 C1	A1 Q2 A1 B1 K2 A1 B1 A1 C1	A1 Q2 A1 B1 K2 A1 B1 A1 C1	0	1						1	1
f102r1.3	f102r1	P	A	1	@P0	P	CONFIRMED_PROSE	35	PABAGLAUADAQJABBAHAQKACTJABACLABBAG	P1 A1 B2 A3 G1 L1 A1 U2 A2 D1 A1 Q2 J1 A1 B2 B2 A1 H1 A1 Q2 K2 A1 C1 T1 J1 A1 B1 A3 C1 L1 A1 B2 B1 A3 G1	P1 A1 B2 A3 G1 L1 A1 U2 A2 D1 A1 Q2 J1 A1 B2 B2 A1 H1 A1 Q2 K2 A1 C1 T1 J1 A1 B1 A3 C1 L1 A1 B2 B1 A3 G1	P1 A1 B2 A3 G1 L1 A1 U2 A2 D1 A1 Q2 J1 A1 B2 B2 A1 H1 A1 Q2 K2 A1 C1 T1 J1 A1 B1 A3 C1 L1 A1 B2 B1 A3 G1	0	1	5,9,15,18,23,29	5,9,15,18,23,29	5,9,15,18,23,29			1	1
f102r1.5	f102r1	P	A	1	+P0	P	CONFIRMED_PROSE	43	AQABLJABLJABAGACAFACACAJQJABKABJQJADAQABBAF	A2 Q2 A1 B2 L1 J1 A1 B2 L1 J1 A1 B2 A3 G1 A1 C1 A3 F1 A1 C1 A3 C1 A1 J1 Q1 J1 A1 B2 K1 A1 B2 J1 Q1 J1 A2 D1 A1 Q1 A1 B2 B1 A3 F1	A2 Q2 A1 B2 L1 J1 A1 B2 L1 J1 A1 B2 A3 G1 A1 C1 A3 F1 A1 C1 A3 C1 A1 J1 Q1 J1 A1 B2 K1 A1 B2 J1 Q1 J1 A2 D1 A1 Q1 A1 B2 B1 A3 F1	A2 Q2 A1 B2 L1 J1 A1 B2 L1 J1 A1 B2 A3 G1 A1 C1 A3 F1 A1 C1 A3 C1 A1 J1 Q1 J1 A1 B2 K1 A1 B2 J1 Q1 J1 A2 D1 A1 Q1 A1 B2 Ba A3 F1	0	1	4,8,10,14,18,28,31,35,40	4,8,10,14,18,28,31,35,40	4,8,10,14,18,28,31,35,40			1	1
f102r1.6	f102r1	P	A	1	+P0	P	CONFIRMED_PROSE	18	BAGAQKABABBAAQABAG	B1 A3 G1 A2 Q1 K2 A1 B2 A1 B2 B1 A2 A1 Q1 A1 B1 A3 G1	B1 A3 G1 A2 Q1 K2 A1 B2 A1 B2 B1 A2 A1 Q1 A1 B1 A3 G1	Ba A3 G1 A2 Q1 K2 A1 B2 A1 B2 B1 A2 A1 Q1 A1 B1 A3 G1	0	1	3,8,12	3,8,12	3,8,12			1	1
f102r1.8	f102r1	P	A	1	@P0	P	CONFIRMED_PROSE	39	PLABAGDAACACKAPAKAPABBAGAQJABDAQJABBABA	P1 L1 A1 B1 A3 G1 D1 A1 A1 C1 A3 C1 K1 A1 P1 A2 K1 A1 P2 A1 B2 B1 A3 G1 A1 Q2 J1 A1 B2 D1 A1 Q2 J1 A1 B2 B1 A1 B2 A2	P1 L1 A1 B1 A3 G1 D1 A1 A1 C1 A3 C1 K1 A1 P1 A2 K1 A1 P2 A1 B2 B1 A3 G1 A1 Q2 J1 A1 B2 D1 A1 Q2 J1 A1 B2 B1 A1 B2 A2	P1 L1 A1 B1 A3 G1 D1 A1 A1 C1 A3 C1 K1 A1 P1 A2 K1 A1 P2 A1 B2 B1 A3 G1 A1 Q2 J1 A1 B2 D1 A1 Q2 J1 A1 B2 B1 A1 B2 A2	0	1	6,12,16,21,24,29,35	6,12,16,21,24,29,35	6,12,16,21,24,29,35			1	1
f102r1.9	f102r1	P	A	1	+P0	P	CONFIRMED_PROSE	42	BAGACLJABBADAQJABAQKABABLABAQJABABDAQLBACA	B1 A3 G1 A1 C1 L1 J1 A1 B2 B1 A2 D1 A1 Q1 J1 A1 B2 A1 Q2 K2 A1 B1 A2 B2 L1 A1 B1 A2 Q1 J1 A1 B1 A3 B2 D1 A1 Q1 L1 B1 A2 C2 A2	B1 A3 G1 A1 C1 L1 J1 A1 B2 B1 A2 D1 A1 Q1 J1 A1 B2 A1 Q2 K2 A1 B1 A2 B2 L1 A1 B1 A2 Q1 J1 A1 B1 A3 B2 D1 A1 Q1 L1 B1 A2 C2 A2	Ba A3 G1 A1 C1 L1 J1 A1 B2 B1 A2 D1 A1 Q1 J1 A1 B2 A1 Q2 K2 A1 B1 A2 B2 L1 A1 B1 A2 Q1 J1 A1 B1 A3 B2 D1 A1 Q1 L1 Ba A2 C2 A2	0	1	3,11,17,23,28,34,40	3,11,17,23,34,40	3,11,17,23,34,40		28	0	0
f102r2.12	f102r2	P	A	1	+P0	P	CONFIRMED_PROSE	33	AQKAABAUAAQKAKJABACAGBABAUAAQJABA	A2 Q2 K1 A2 A1 B2 A1 U1 A2 A1 Q1 K2 A2 K1 J1 A1 B1 A2 C2 A3 G1 B1 A1 B2 A1 U1 A2 A1 Q1 J1 A3 B1 A2	A2 Q2 K1 A2 A1 B2 A1 U1 A2 A1 Q1 K2 A2 K1 J1 A1 B1 A2 C2 A1 G1 B1 A1 B2 A1 U1 A2 A1 Q1 J1 A1 B1 A2	A2 Q2 K1 A2 A1 B2 A1 U1 A2 A1 Q1 K2 A2 K1 J1 A1 B1 A2 C2 A1 G1 B1 A1 B2 A1 U1 A2 A1 Q1 J1 A1 Ba A2	0	1	1,4,5,6,9,13,18,19,21,24,27	4,9,13,18,21,24,27	4,9,13,18,21,24,27		1,5,6,19	0	0
f102r2.18	f102r2	P	A	1	+P0	P	CONFIRMED_PROSE	38	AQABLJADAUJABABLJABABLKADAQABBAGAQAAQA	A1 Q2 A1 B2 L1 J1 A2 D1 A1 U1 J1 A2 B1 A1 B2 L1 J1 A2 B1 A1 B2 L1 K2 A2 D1 A1 Q1 A1 B2 B1 A3 G1 A1 Q1 A2 A1 Q1 A2	A1 Q1 A1 B2 L1 J1 A2 D1 A1 U1 J1 A2 B1 A1 B2 L1 J1 A2 B1 A1 B2 L1 K2 A2 D1 A1 Q1 A1 B2 B1 A3 G1 A1 Q1 A2 A1 Q1 A2	A1 Q1 A1 B2 L1 J1 A2 D1 A1 U1 J1 A2 B1 A1 B2 L1 J1 A2 B1 A1 B2 L1 K2 A2 D1 A1 Q1 A1 B2 B1 A3 G1 A1 Q1 A2 A1 Q1 A2	0	1	4,7,12,15,18,21,24,29,32,35	4,7,12,15,18,21,24,29,32,35	4,7,12,15,18,21,24,29,32,35			1	1
f102r2.2	f102r2	P	A	1	@P0	P	CONFIRMED_PROSE	25	BCAECABBKKATJAPACAGKJPABA	B2 C2 A3 E1 C2 A3 B6 B4 K1 K2 A2 T2 J1 A2 P1 A1 C1 A3 G1 K1 J1 P2 A1 B2 A2	B2 C2 A3 E1 C2 A3 B3 B4 K1 K2 A2 T2 J1 A2 P1 A1 C1 A3 G1 K1 J1 P2 A1 B2 A2	B2 C2 A3 E1 C2 A3 B3 B4 K1 K2 A2 T2 J1 A2 P1 A1 C1 A3 G1 K1 J1 P2 A1 B2 A2	0	1	5,8,11,14,17,19,24	5,8,11,14,17,19	5,8,11,14,17,19		24	0	0
f102r2.21	f102r2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	8	QABBACAB	Q1 A1 B2 B1 A3 C1 A1 B1	Q1 A1 B2 B1 A3 C1 A1 B1	Q1 A1 B2 B1 A3 C1 A1 B1	0	1						1	1
f102r2.22	f102r2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	9	ABABABACA	A1 B1 A3 B2 A2 B1 A3 C1 A2	A1 B1 A3 B2 A2 B1 A3 C1 A2	A1 B1 A3 B2 A2 B1 A2 C1 A2	0	1						1	1
f102r2.3	f102r2	P	A	1	+P0	P	CONFIRMED_PROSE	27	AKJACABAGABLADAQABABAGABBAB	A2 K1 J1 A1 C1 A1 B2 A3 G1 A1 B2 L1 A1 D1 A1 Q1 A1 B2 A1 B2 A3 G1 A1 B2 B1 A3 B3	A2 K1 J1 A1 C1 A1 B2 A3 G1 A1 B2 L1 A1 D1 A1 Q1 A1 B2 A1 B2 A3 G1 A1 B2 B1 A3 B3	A2 K1 J1 A1 C1 A1 B2 A3 G1 A1 B2 L1 A1 D1 A1 Q1 Aa B2 A1 B2 A3 G1 A1 B2 B1 A3 B3	0	1	5,7,9,11,13,18,22	5,9,13,18,22	5,9,13,18,22		7,11	0	0
f102r2.4	f102r2	P	A	1	+P0	P	CONFIRMED_PROSE	29	BAGUKABABBACAQABKJABACCACAFAB	B1 A3 G1 U1 K2 A1 B2 A1 B2 B1 A1 C1 A1 Q1 A1 B2 K1 J1 A1 B1 A1 C1 C2 A1 C1 A3 F3 A3 B3	B1 A3 G1 U1 K2 A1 B2 A1 B2 B1 A1 C1 A1 Q1 A1 B2 K1 J1 A1 B1 A1 C1 C2 A1 C1 A3 F3 A3 B3	B1 A3 G1 U1 K2 A1 B2 A1 B2 B1 A1 C1 A1 Q1 A1 B2 K1 J1 A1 B1 A1 C1 C2 A1 C1 A3 F3 A3 B3	0	1	3,7,9,12,16,22,25	3,7,9,12,16,22,25	3,7,12,16,22,25	9		0	0
f102r2.5	f102r2	P	A	1	+P0	P	CONFIRMED_PROSE	27	QACLJAACKJADAACAQJACKABKAQA	Q2 A1 C1 L1 J1 A1 A1 C1 K1 J1 A2 D1 A1 A1 C1 A2 Q2 J1 A1 C1 K1 A1 B2 K1 A1 Q1 A2	Q2 A1 C1 L1 J1 A1 A1 C1 K1 J1 A2 D1 A1 A1 C2 A2 Q2 J1 A1 C1 K1 A1 B2 K1 A1 Q1 A2	Q2 A1 C1 L1 J1 A1 A1 C1 K1 J1 A2 D1 A1 A1 C1 A2 Q2 J1 A1 C1 K1 A1 B2 K1 A1 Q1 A2	0	1	3,6,8,11,13,15,20,23	3,6,8,11,15,20,23	3,6,8,11,15,20,23		13	0	0
f102r2.6	f102r2	P	A	1	+P0	P	CONFIRMED_PROSE	36	BAGAQABADAQJABAAQJABBACKUAAQJABCACCA	B1 A3 G1 A1 Q1 A1 B1 A2 D1 A1 Q1 J1 A1 B1 A2 A1 Q1 J1 A1 B2 B1 A1 C1 K1 U1 A2 A1 Q2 J1 A1 B1 C2 A1 C1 C2 A2	B1 A3 G1 A1 Q1 A1 B1 A2 D1 A1 Q1 J1 A1 B1 A2 A1 Q1 J1 A1 B2 B1 A1 C1 K1 U1 A2 A1 Q2 J1 A1 B1 C2 A1 C2 C2 A2	B1 A3 G1 A1 Q1 A1 B1 A2 D1 A1 Q1 J1 A1 B1 A2 A1 Q1 J1 A1 B2 B1 A1 C1 K1 U1 A2 A1 Q2 J1 A1 B1 C2 A1 C2 C2 A2	0	1	3,8,15,20,23,26,31,32	3,8,15,20,23,26,31,32	3,8,15,20,23,26,31	32		0	0
f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	38	CABKABDAAGDAQABKJABKJAQABKKABAGKJABABA	C2 A1 B2 K1 A1 B2 D1 A1 A1 G1 D1 A1 Q1 A1 B2 K1 J1 A1 B2 K1 J1 A2 Q1 A1 B2 K1 K2 A2 B1 A3 G1 K1 J1 A1 B1 A2 B1 A2	C2 A1 B2 K1 A1 B2 D1 A1 A1 G1 D1 A1 Q1 A3 B2 K1 J1 A1 B2 K1 J1 A2 Q1 A1 B2 K1 K2 A2 B1 A3 G1 K1 J1 A1 B1 A2 B1 A2	C2 A1 B2 K1 A1 B2 D1 A1 A1 G1 D1 A1 Q1 A1 B2 K1 J1 A1 B2 K1 J1 A2 Q1 Aa B2 K1 K2 A2 B1 A3 G1 K1 J1 A1 B1 A2 B1 A2	0	1	1,3,6,10,15,19,22,28,31,36	3,6,10,15,19,22,28,31,36	3,6,10,15,19,22,28,31,36		1	0	0
f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	35	AKJABKJABBAGLJQKJACCACKJACUJAPKABAG	A2 K1 J1 A1 B2 K1 J1 A1 B2 B1 A1 G3 L1 J1 Q1 K1 J1 A1 C1 C2 A3 C1 K1 J1 A1 C1 Uo J1 A2 P1 K1 A1 B1 A3 G1	A2 K1 J1 A1 B2 K1 J1 A1 B2 B1 A1 G3 L1 J1 Q1 K1 J1 A1 C1 C2 A3 C1 K1 J1 A1 C1 U1 J1 A2 P1 K1 A1 B1 A3 G1	A2 K1 J1 A1 B2 K1 J1 A1 B2 B1 A1 G3 L1 J1 Q1 K1 J1 A1 C1 C2 A3 C1 K1 J1 A1 C1 U1 J1 A2 P1 K1 A1 B1 A3 G1	0	1	1,5,9,12,19,20,22,26,29	1,5,9,12,19,20,22,26,29	5,9,12,19,22,26,29	1,20		0	0
f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	34	QAGABBAGDQABKJABBAGDAQACAAGKKACAFB	Q2 A1 G1 A1 B2 B1 A3 G1 D1 Q1 A1 B2 K1 J1 A1 B2 B1 A3 G1 D1 A1 Q1 A3 C1 A1 A3 G1 K1 K2 A2 C2 A3 F2 B3	Q2 A1 G1 A1 B2 B1 A3 G1 D1 Q1 A1 B2 K1 J1 A1 B2 B1 A3 G1 D1 A1 Q1 A3 C1 A1 A3 G1 K1 K2 A2 C2 A3 F2 B3	Q2 A1 G1 A1 B2 Ba A3 G1 D1 Q1 A1 B2 K1 J1 A1 B2 B1 A3 G1 D1 A1 Q1 A3 C1 A1 A3 G1 K1 K2 A2 C2 A3 F2 B3	1	0	3,5,8,12,16,19,24,27,30	3,5,8,12,16,19,24,27,30	3,5,8,12,16,19,24,27,30			1	1
f102v1.16	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	7	APKABBA	A2 P1 K1 A1 B2 B1 A2	A2 P1 K1 A1 B2 B1 A2	A2 P1 K1 A1 B2 B1 A2	0	1						1	1
f102v1.17	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	8	BACABABA	B2 A1 C1 A3 B2 A1 B1 A2	B2 A1 C1 A3 B2 A1 B1 A2	B2 A1 C2 A3 B2 A1 B1 A2	0	1						1	1
f102v1.18	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	7	APKBACB	A1 P1 K1 B1 A3 C1 B1	A1 P1 K1 B1 A3 C1 B1	A1 P1 K1 B1 A3 C1 B1	0	1						1	1
f102v1.2	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	6	AQJABA	A1 Q1 J1 A1 B1 A2	A2 Q1 J1 A1 B1 A2	A1 Q1 J1 A1 B1 A2	0	1						1	1
f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	41	CAGLJADAQKADAKABDAQJABALJABADAJQKAAQKABAB	C2 A1 G1 L1 J1 A2 D1 A1 Q1 K2 A2 D1 A1 K2 A1 B2 D1 A1 Q1 J1 A1 B1 A2 L1 J1 A1 B1 A2 D1 A1 J1 Q2 K2 A2 A1 Q1 K2 A2 B1 A3 B3	C2 A1 G1 L1 J1 A2 D1 A1 Q1 K2 A2 D1 A1 K2 A1 B2 D1 A1 Q1 J1 A1 B1 A2 L1 J1 A1 B1 A2 D1 A1 J1 Q2 K2 A2 A1 Q1 K2 A2 B1 A1 B3	C2 A1 G1 L1 J1 A2 D1 A1 Q1 K2 A2 D1 A1 K2 A1 B2 D1 A1 Q1 J1 A1 B1 A2 L1 J1 A1 B1 A2 D1 A1 J1 Q2 K2 A2 A1 Q1 K2 A2 B1 A3 B3	0	1	3,6,11,16,23,28,34,38	3,6,11,16,23,28,34,38	3,6,11,16,23,28,34,38			1	1
f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	40	DAKABAAKJAAQJABABJABAAQABAKJABAGKJABACAB	D1 A1 K2 A1 B1 A2 A2 K1 J1 A2 A1 Q1 J1 A1 B1 A2 B1 J1 A1 B1 A2 A1 Q1 A1 B1 A2 K1 J1 A1 B1 A3 G1 K1 J1 A1 B1 A2 C1 A3 B3	D1 A1 K2 A1 B1 A2 A2 K1 J1 A2 A1 Q1 J1 A1 B1 A2 B1 J1 A1 B1 A2 A1 Q1 A1 B1 A2 K1 J1 A1 B1 A1 G1 K1 J1 A1 B1 A2 C2 A3 B3	D1 A1 K2 A1 Ba A2 Ab K1 J1 A2 A1 Q1 J1 A1 Ba A2 Ba J1 A1 B1 A2 A1 Q1 A1 B1 A2 K1 J1 A1 B1 Aa G1 K1 J1 A1 B1 A2 C2 A3 B3	1	0	6,10,16,21,26,29,32,37	6,10,16,21,26,29,32,37	6,10,16,21,26,32,37	29		0	0
f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	39	AQKABAKABAGDAQJACKJABDAABKCJAAQJABAAQKA	A2 Q1 K2 A1 B1 A2 K1 A1 B1 A3 G1 D1 A1 Q1 J1 A1 C2 K1 J1 A1 B2 D1 A1 A1 B2 K1 C2 J1 A2 A1 Q2 J1 A1 B1 A2 A1 Q1 K1 A2	A2 Q1 K1 A1 B1 A2 K1 A1 B1 A3 G1 D1 A1 Q1 J1 A1 C2 K1 J1 A1 B2 D1 A1 A1 B2 K1 C2 J1 A3 A1 Q2 J1 A1 B1 A2 A1 Q1 K1 A2	A2 Q1 K2 A1 B1 A2 K1 A1 B1 A3 G1 D1 A1 Q1 J1 A1 C2 K1 J1 A1 B2 D1 A1 A1 B2 K1 C2 J1 A2 A1 Q2 J1 A1 B1 A2 A1 Q1 K1 A2	1	0	6,11,17,21,25,29,35	6,11,17,21,25,29,35	6,11,17,21,25,29,35			1	1
f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	39	QLJABALADAQJALJABADAUJAABKJACABAFAQKABA	Q1 L1 J1 A1 B1 A2 L1 A1 D1 A1 Q1 J1 A2 L1 J1 A1 B1 A2 D1 A1 U1 J1 A2 A1 B2 K1 J1 A1 C1 A1 B1 A3 F1 A1 Q1 K1 A1 B1 A2	Q1 L1 J1 A1 B1 A2 L1 A1 D1 A1 Q1 J1 A2 L1 J1 A1 B1 A2 D1 A1 U1 J1 A2 A1 B2 K1 J1 A1 C1 A1 B1 A3 F1 A1 Q1 K1 A1 B1 A3	Q1 L1 J1 A1 B1 A2 L1 A1 D1 A1 Q1 J1 A2 L1 J1 A1 B1 A2 D1 A1 U1 J1 A2 A1 B2 K1 J1 A1 C1 A1 B1 A3 F1 A1 Q1 K1 A1 B1 A2	0	1	6,8,13,18,23,25,29,33	6,8,13,18,23,29,33	6,8,13,18,23,29,33		25	0	0
f102v1.24	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	15	ACAGUJADAACKJAB	A2 C2 A3 G1 U1 J1 A2 D1 A1 A1 C1 K1 J1 A1 B2	A2 C2 A3 G1 U1 J1 A2 D1 A1 A1 C1 K1 J1 A1 B2	A2 C2 A3 G1 U1 J1 A2 D1 A1 A1 C1 K1 J1 A1 B2	0	1	4,7,11	4,7,11	4,7,11			1	1
f102v1.3	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	6	AQJABA	A1 Q1 J1 A1 B1 A2	A1 Q1 J1 A1 B1 A2	A1 Q1 J1 A1 B1 A2	0	1						1	1
f102v1.4	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	7	BAFCABA	B1 A3 F2 C2 A3 B2 A2	B1 A1 F2 C2 A3 B2 A2	B1 A3 F2 C2 A3 B2 A2	0	1						1	1
f102v1.5	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	5	APACA	A2 P1 A3 C1 A2	A2 P1 A1 C1 A2	A2 P1 Aa C1 A2	0	1						1	1
f102v1.6	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	6	APKAQK	A1 P1 K1 A2 Q2 Kc	A1 P1 K1 A2 Q2 Kc	A1 P1 K1 A2 Q2 Kc	0	1						1	1
f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	35	PAAGAUJAPKABBAGLJALAUCALJAUADAQJABA	P1 A1 A3 G1 A1 U1 J1 A2 P1 K1 A1 B2 B1 A1 G1 L1 J1 A2 L1 A1 U1 C2 A2 L1 J1 A1 U2 A2 D1 A1 Q1 J1 A1 B1 A2	P1 A1 A3 G1 A1 U1 J1 A2 P1 K1 A1 B2 B1 A1 G1 L1 J1 A2 L1 A1 U1 C2 A2 L1 J1 A1 U2 A2 D1 A1 Q2 J1 A1 B1 A2	P1 Aa A3 G1 A1 U1 J1 A2 P1 K1 A1 B2 B1 A1 G1 L1 J1 A2 L1 A1 U1 C2 A2 L1 J1 A1 U2 A2 D1 A1 Q1 J1 A1 B1 A2	0	1	4,8,12,15,18,23,26,28	4,8,12,15,18,23,28	4,8,12,15,18,23,28		26	0	0
f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	42	QJABAUKADAQJABLJQADAUJACACKJACKABDAQJACBAC	Q2 J1 A1 B1 A2 U1 K2 A2 D1 A1 Q1 J1 A1 B2 L1 J1 Q1 A2 D1 A1 U1 J1 A1 C1 A1 C1 K1 J1 A1 C1 K1 A1 B2 D1 A1 Q2 J1 A1 C1 B1 A3 C1	Q2 J1 A1 B1 A2 U1 K2 A2 D1 A1 Q1 J1 A1 B2 L1 J1 Q1 A2 D1 A1 U1 J1 A1 C1 A1 C2 K1 J1 A1 C1 K1 A1 B2 D1 A1 Q2 J1 A1 C1 B1 A3 C1	Q2 J1 A1 B1 A2 U1 K2 A2 D1 A1 Q1 J1 A1 B2 L1 J1 Q1 A2 D1 A1 U1 J1 A1 C1 A1 C1 K1 J1 A1 C1 K1 A1 B2 D1 A1 Q2 J1 A1 C1 B1 A3 C1	0	1	5,8,14,18,24,26,29,30,33,39	5,8,14,18,24,26,29,33,39	5,8,14,18,24,26,29,33,39		30	0	0
f102v2.1	f102v2	P	A	1	@Lc	L	DIAGNOSTIC_NONPROSE	7	PACLABC	P1 A1 C1 L1 A1 B2 C2	P1 A1 C1 L1 A1 B2 C2	P1 A1 C1 L1 A1 B2 C2	0	1						1	1
f102v2.10	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	5	AQABA	A1 Q1 A1 B1 A2	A1 Q1 A1 B1 A2	A1 Q1 A1 Ba A2	0	1						1	1
f102v2.11	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4	KJAC	K1 J1 A1 C1	K1 J1 A1 C1	K1 J1 A1 C1	0	1						1	1
f102v2.12	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	7	AQACAKA	A1 Q1 A1 C1 A1 K2 A2	A1 Q1 A1 C1 A1 K2 A2	A1 Q1 A1 C1 A1 K2 A2	0	1						1	1
f102v2.13	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4	APKA	A1 P1 K1 A2	A1 P1 K1 A2	A1 P1 K1 A2	0	1						1	1
f102v2.14	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	5	CACAB	C2 A3 C1 A1 B2	C2 A3 C1 A1 B2	C2 A3 C1 A1 B2	0	1						1	1
f102v2.15	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	7	ABCABAC	A1 B2 C1 A1 B1 A3 C1	A1 B2 C1 A1 B1 A3 C1	A1 B2 C1 A1 B1 A3 C1	0	1						1	1
f102v2.16	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4	QABZ	Q2 A1 B1 Z1	Q2 A1 B1 Z1	Q2 A1 B1 Z1	1	0						1	1
f102v2.18	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	25	AKJACKAAQJACAQJABAQJABLAA	A1 K1 J1 A1 C2 K1 A2 A1 Q1 J1 A1 C1 A1 Q1 J1 A1 B2 A1 Q1 J1 A1 B2 L1 A2 A2	A1 K1 J1 A1 C2 K1 A2 A1 Q1 J1 A1 C1 A1 Q1 J1 A1 B2 A1 Q1 J1 A1 B2 L1 A2 A1	A1 K1 J1 A1 C2 K1 A2 A1 Q1 J1 A1 C1 A1 Q1 J1 A1 B2 A1 Q1 J1 A1 B2 L1 A2 Aa	0	1	4,5,7,12,17,22,24	5,7,12,17,22,24	5,12,17,22,24	7	4	0	0
f102v2.23	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	23	AQJAAQJALJAAQJAAEKCACKA	A1 Q1 J1 A2 A1 Q1 J1 A2 L1 J1 A2 A1 Q1 J1 A2 A1 E1 K2 C2 A1 C1 K2 A2	A1 Q2 J1 A1 A1 Q1 J1 A2 L1 J1 A2 A1 Q1 J1 A2 A3 E1 K2 C2 A1 C1 K2 A2	A1 Q2 J1 Aa A1 Q1 J1 A1 L1 J1 A2 A1 Q1 J1 A2 A1 E1 K2 C2 A1 C1 K2 A2	0	1	4,8,11,15,19,21	4,8,11,15,19,21	4,8,11,15,19	21		0	0
f102v2.24	f102v2	P	A	1	@Lc	L	DIAGNOSTIC_NONPROSE	6	AQABQA	A1 Q1 A1 B2 Q1 A2	A1 Q2 A1 B2 Q1 A2	A1 Q1 A1 B2 Q1 A2	0	1						1	1
f102v2.26	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4	AEQA	A3 E1 Q1 A2	A1 E1 Q1 A3	A3 E1 Q1 A2	0	1						1	1
f102v2.27	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	7	AQKACAG	A1 Q1 K2 A1 C1 A3 G1	A1 Q1 K2 A1 C1 A3 G1	A1 Q1 K2 A1 C1 A3 G1	0	1						1	1
f102v2.28	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	5	AQAUA	A1 Q1 A1 U1 A2	A1 Q1 A1 U1 A2	A1 Q1 A1 U1 A2	0	1						1	1
f102v2.3	f102v2	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4	ACAC	A1 C1 A1 C1	A1 C1 A1 C1	A1 C1 A1 C1	0	1						1	1
f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	35	DAQJACLAZQMACKJACACABKACAHAQAAQACAG	D1 A1 Q1 J1 A1 C1 L1 A1 Z1 Q1 M1 A1 C2 K1 J1 A1 C1 A1 C2 A3 B2 K1 A1 C2 A3 H1 A1 Q1 A2 A1 Q1 A3 C1 A3 G1	D1 A1 Q1 J1 A1 C1 L1 A1 Z1 Q1 M1 A1 C2 K1 J1 A1 C1 A1 C2 A3 B2 K1 A1 C2 A3 H1 A1 Q1 A2 A1 Q1 A3 C1 A3 G1	D1 A1 Q1 J1 A1 C1 L1 A1 Z1 Q1 M1 A1 C2 K1 J1 A1 C1 A1 C2 A3 B2 K1 A1 C2 A3 H1 A1 Q1 A2 A1 Q1 A3 C1 A3 G1	0	1	6,8,13,17,18,19,21,24,26,27,29,33	6,8,13,17,18,19,21,24,26,29,33	6,8,13,17,19,21,24,26,29	18,33	27	0	0
