pair_order	target_record_order	target_segment_id	target_page	target_section	target_currier	target_hand	target_group_count	target_family_expression	target_sta_expression	target_basic_eva_lossy	target_formal_expression	candidate_rank	candidate_pool_size	candidate_record_order	candidate_segment_id	candidate_page	candidate_section	candidate_currier	candidate_hand	same_section	candidate_family_expression	candidate_sta_expression	candidate_basic_eva_lossy	candidate_formal_expression	structure_distance	adjacency_distance	first_last_mismatches	edge_core_mismatches	opening_count_distance	closing_count_distance	family_distance	sta_member_distance	favored_path_distance	exact_structure_match
553	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	15	48	240	f9v.3|S01	f9v	H	A	1	0	AQJA KAC AQAG BAG UA AQAG AQA	A2 Q1 J1 A2 | K1 A1 C1 | A2 Q1 A3 G1 | B1 A3 G1 | U2 A2 | A1 Q2 A3 G1 | A1 Q1 A2	ykey chor ykaiin daiin cthy otaiin oky	F:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:UA{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | L:AQA{adj=FU;fl=L;ec=U;o=0;c=1;p=AQ}	34	11	5	3	4	11	21	24	10	0
554	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	16	48	3071	f96r.6|S01	f96r	H	A	1	0	BAC UKA KAB KABABA KJAB UJAC CAC	B2 A1 C1 | U1 K2 A2 | K1 A1 B2 | K1 A1 B2 A1 B1 A2 | K1 J1 A1 B2 | U2 J1 A1 C1 | C2 A1 C1	lor ckheey chol cholody cheol ctheor sor	F:BAC{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:UKA{adj=DU;fl=I;ec=I;o=1;c=1;p=-} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:KABABA{adj=UUUUU;fl=I;ec=I;o=0;c=2;p=-} | C:KJAB{adj=FUU;fl=I;ec=U;o=0;c=4;p=KJ} | C:UJAC{adj=UUU;fl=I;ec=I;o=2;c=1;p=-} | L:CAC{adj=UU;fl=U;ec=E;o=4;c=0;p=-}	34	11	3	6	4	10	21	25	12	0
555	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	17	48	491	f22r.4|S01	f22r	H	A	1	0	PKAG APKA BAG TA BACAG APKAB CA	P1 K1 A3 G1 | A1 P2 K1 A2 | B1 A3 G1 | T2 A2 | B1 A1 C1 A1 G1 | A2 P1 K1 A1 B2 | C2 A2	pchaiin ofchy daiin cfhy doroiin ypchol sy	F:PKAG{adj=FUU;fl=I;ec=I;o=2;c=0;p=PK} | C:APKA{adj=UFU;fl=I;ec=I;o=1;c=1;p=PK} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:TA{adj=U;fl=I;ec=I;o=0;c=1;p=-} | C:BACAG{adj=UUUU;fl=I;ec=I;o=0;c=1;p=-} | C:APKAB{adj=UFUU;fl=I;ec=I;o=0;c=3;p=PK} | L:CA{adj=U;fl=L;ec=E;o=2;c=2;p=-}	34	13	2	5	4	10	23	26	12	0
556	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	18	48	468	f20v.10|S01	f20v	H	A	1	0	LAQAG KAUA KAB BAG KA KAC JQA	L1 A1 Q1 A3 G1 | K1 A1 U2 A2 | K1 A1 B2 | B1 A3 G1 | K1 A2 | K1 A1 C1 | J1 Q2 A2	shokaiin chocthy chol daiin chy chor ety	F:LAQAG{adj=UFUU;fl=I;ec=I;o=1;c=0;p=AQ} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:KA{adj=U;fl=I;ec=C;o=1;c=3;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:JQA{adj=UU;fl=I;ec=I;o=0;c=1;p=-}	34	12	2	4	3	13	24	26	12	0
557	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	19	48	2794	f87r.4|S01	f87r	H	A	1	0	CACAG DAUAC KJABAC UJAQJA KUABA C ABAC	C2 A1 C1 A3 G1 | D1 A1 U1 A1 C2 | K1 J1 A1 B1 A1 C1 | U1 J1 A1 Q1 J1 A2 | K1 U2 A1 B1 A2 | C2 | A1 B1 A3 C1	soraiin qockhos cheodor ckheokey chcthody s odar	F:CACAG{adj=UUUU;fl=I;ec=I;o=2;c=0;p=-} | C:DAUAC{adj=FUUU;fl=I;ec=I;o=2;c=0;p=DA} | C:KJABAC{adj=FUUUU;fl=I;ec=I;o=2;c=2;p=KJ} | C:UJAQJA{adj=UUFUU;fl=I;ec=I;o=1;c=1;p=AQ} | C:KUABA{adj=UUUU;fl=I;ec=I;o=0;c=2;p=-} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | L:ABAC{adj=UUU;fl=I;ec=U;o=2;c=1;p=-}	34	14	2	5	6	7	27	33	10	0
558	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	20	48	410	f17v.21|S01	f17v	H	A	1	0	AAB LJAC LABAC AC LJUA TJAC BAG	A1 A3 B2 | L1 J1 A1 C1 | L1 A1 B2 A1 C1 | A1 C1 | L1 J1 U2 A2 | T1 J1 A1 C1 | B1 A3 G1	oal sheor sholor or shecthy cpheor daiin	F:AAB{adj=DU;fl=I;ec=I;o=1;c=2;p=-} | C:LJAC{adj=FUU;fl=I;ec=C;o=2;c=1;p=LJ} | C:LABAC{adj=UUUU;fl=I;ec=I;o=3;c=0;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:LJUA{adj=FUU;fl=I;ec=C;o=0;c=2;p=LJ} | C:TJAC{adj=UUU;fl=I;ec=I;o=2;c=0;p=-} | L:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-}	35	11	3	5	7	9	24	27	12	0
559	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	21	48	316	f14v.4|S01	f14v	H	A	1	0	AQAKA QLA AQLA LAQLAC AQA BACABA BAAQABC	A2 Q2 A2 K1 A2 | Q1 L1 A1 | A2 Q1 L1 A2 | L1 A1 Q1 L1 A1 C1 | A2 Q2 A2 | B1 A3 C1 A1 B1 A2 | B1 A2 A1 Q2 A2 B1 C2	ytychy ksho ykshy shokshor yty darody dyotyds	F:AQAKA{adj=FUDU;fl=I;ec=I;o=1;c=0;p=AQ} | C:QLA{adj=UU;fl=I;ec=I;o=3;c=0;p=-} | C:AQLA{adj=FUU;fl=I;ec=I;o=1;c=0;p=AQ} | C:LAQLAC{adj=UFUUU;fl=I;ec=I;o=3;c=0;p=AQ} | C:AQA{adj=FU;fl=L;ec=U;o=0;c=1;p=AQ} | C:BACABA{adj=UUUUU;fl=I;ec=I;o=0;c=1;p=-} | L:BAAQABC{adj=UDFUUD;fl=I;ec=I;o=1;c=2;p=AQ}	35	13	2	5	8	7	25	31	8	0
560	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	22	48	951	f42r.8|S01	f42r	H	A	1	0	ALAB KKC UAB LAC LAB JQA KACA	A2 L1 A1 B2 | K1 K2 C2 | U2 A1 B2 | L1 A1 C1 | L1 A1 B2 | J1 Q2 A2 | K1 A3 C1 A2	yshol chees cthol shor shol ety chary	F:ALAB{adj=DUU;fl=I;ec=I;o=1;c=2;p=-} | C:KKC{adj=UD;fl=I;ec=C;o=2;c=2;p=-} | C:UAB{adj=UU;fl=I;ec=U;o=0;c=4;p=-} | C:LAC{adj=UU;fl=I;ec=U;o=3;c=0;p=-} | C:LAB{adj=UU;fl=I;ec=U;o=1;c=2;p=-} | C:JQA{adj=UU;fl=I;ec=I;o=0;c=1;p=-} | L:KACA{adj=UUU;fl=I;ec=I;o=0;c=3;p=-}	36	13	1	3	8	11	24	28	12	0
561	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	23	48	2966	f90v2.6|S01	f90v2	H	A	1	0	CAB LJAB LJA DAQKA DAQJAB KJABA C	C2 A3 B2 | L1 J1 A1 B2 | L1 J1 A2 | D1 A1 Q1 K2 A2 | D1 A1 Q1 J1 A1 B2 | K1 J1 A1 B1 A2 | C2	sal sheol shey qokeey qokeol cheody s	F:CAB{adj=UU;fl=U;ec=E;o=2;c=2;p=-} | C:LJAB{adj=FUU;fl=I;ec=C;o=0;c=3;p=LJ} | C:LJA{adj=FU;fl=I;ec=C;o=1;c=1;p=LJ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:DAQJAB{adj=FFUUU;fl=I;ec=U;o=0;c=2;p=DAQ} | C:KJABA{adj=FUUU;fl=I;ec=U;o=0;c=2;p=KJ} | L:C{adj=-;fl=U;ec=U;o=2;c=2;p=-}	36	10	4	4	7	11	25	30	11	0
562	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	24	48	452	f20r.7|S01	f20r	H	A	1	0	AKABLAB BAG KAQJAB KAB BAB LAB AQAG	A1 K1 A1 B2 L1 A1 B1 | B1 A3 G1 | K1 A1 Q2 J1 A1 B2 | K1 A1 B2 | B1 A1 B2 | L1 A1 B2 | A1 Q2 A3 G1	ocholshod daiin choteol chol dol shol otaiin	F:AKABLAB{adj=DUUUUU;fl=I;ec=I;o=1;c=2;p=-} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:KAQJAB{adj=UFUUU;fl=I;ec=I;o=0;c=4;p=AQ} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-} | C:LAB{adj=UU;fl=I;ec=U;o=1;c=2;p=-} | L:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ}	37	13	5	3	3	13	24	31	12	0
563	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	25	48	84	f3r.19|S01	f3r	H	A	1	0	AQKAC AB KJAC DAJAC BAF DAQJAB DACAG	A1 Q2 K1 A1 C1 | A1 B2 | K1 J1 A1 C1 | D1 A1 J1 A1 C1 | B1 A3 F3 | D1 A1 Q2 J1 A1 B2 | D1 A1 C2 A3 G1	otchor ol cheor qoeor dair qoteol qosaiin	F:AQKAC{adj=FFUU;fl=I;ec=U;o=2;c=0;p=AQK} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:KJAC{adj=FUU;fl=I;ec=C;o=2;c=2;p=KJ} | C:DAJAC{adj=FDUU;fl=I;ec=I;o=2;c=0;p=DA} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:DAQJAB{adj=FFUUU;fl=I;ec=U;o=0;c=2;p=DAQ} | L:DACAG{adj=FUUU;fl=I;ec=I;o=0;c=0;p=DA}	37	11	3	4	11	8	25	30	14	0
564	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	26	48	1269	f56v.3|S01	f56v	H	A	1	0	AKJA KAB KAB DAQKJA BAG KAQMA BAB	A1 K1 J1 A2 | K1 A1 B2 | K1 A1 B2 | D1 A1 Q2 K1 J1 A2 | B1 A3 G1 | K1 A1 Q2 M1 A2 | B1 A3 B2	ochey chol chol qotchey daiin choteeey dal	F:AKJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=KJ} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:DAQKJA{adj=FFFFU;fl=I;ec=U;o=1;c=0;p=DAQKJ} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:KAQMA{adj=UFUU;fl=I;ec=I;o=1;c=2;p=AQ} | L:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-}	38	12	4	4	5	13	22	26	9	0
565	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	27	48	1005	f44r.9|S01	f44r	H	A	1	0	AQKAB AB BKUA DAQA DAQKA DAQKA DAQAB	A1 Q2 K1 A1 B2 | A1 B2 | B1 K1 U1 A2 | D1 A1 Q1 A2 | D1 A1 Q2 K1 A2 | D1 A1 Q1 K1 A2 | D1 A1 Q1 A2 B1	otchol ol dchckhy qoky qotchy qokchy qokyd	F:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:BKUA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | L:DAQAB{adj=FFUU;fl=U;ec=U;o=0;c=2;p=DAQ}	38	14	6	3	6	9	25	29	15	0
566	1331	f58v.28|S01	f58v	S	A	3	7	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	28	48	537	f24r.1|S01	f24r	H	A	1	0	PACACA KAC APKAC LJ KJAB BAG AC	P1 A1 C1 A1 C1 A2 | K1 A1 C1 | A1 P1 K1 A3 C1 | L1 J1 | K1 J1 A1 B2 | B1 A3 G1 | A1 C1	porory chor opchar she cheol daiin or	F:PACACA{adj=UUUUU;fl=I;ec=I;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | C:APKAC{adj=UFUU;fl=I;ec=I;o=2;c=1;p=PK} | C:LJ{adj=F;fl=I;ec=I;o=0;c=2;p=LJ} | C:KJAB{adj=FUU;fl=I;ec=U;o=0;c=4;p=KJ} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	38	12	3	4	7	12	27	29	12	0
