anonymous_event_id	trigger_family_surface	trigger_state	physical_folio	section	currier	hand	code	kind	trigger_group_index	locus_group_count	remaining_groups_after_trigger
EO001-e08dfb453ce50bf7f252	CAG	CORE	f106	S	B	3	+P0	P	2	7	5
EO001-e08fdb63e31565026aa3	QAC	FIRST	f84	B	B	2	@P0	P	1	6	5
EO001-e0ad015c1440916bd289	DAQKBA	CORE	f78	B	B	2	+P0	P	2	8	6
EO001-e0ad50076cd3336b1c3b	CAG	FIRST	f111	S	B	3	+P0	P	1	12	11
EO001-e0be836939a2ca7bf246	DAQKA	CORE	f86	T	B	2	+P0	P	7	10	3
EO001-e0eeffd0a624c245e929	QAC	CORE	f3	H	A	1	+P0	P	3	5	2
EO001-e0f6787caff69390cd3a	DAQKA	CORE	f108	S	B	3	+P0	P	5	10	5
EO001-e1543a4efea58e9e41a1	LA	FIRST	f30	H	A	1	+P0	P	1	4	3
EO001-e17065b388bea0b75efa	AQKA	CORE	f107	S	B	3	+P0	P	2	4	2
EO001-e26db57d77c6745de3c3	LA	CORE	f111	S	B	3	+P0	P	8	14	6
EO001-e273b0908b6e05b03a93	AQKA	CORE	f82	B	B	2	+P0	P	5	8	3
EO001-e30dd93ad9738a3a25ef	DAQKA	CORE	f104	S	B	3	+P0	P	3	11	8
EO001-e32028736c052ba34d58	DAQKA	FIRST	f19	H	A	1	+P0	P	1	4	3
EO001-e3886e38ef5ea8687b61	AQKA	CORE	f104	S	B	3	+P0	P	4	10	6
EO001-e3907d5dcaca2fc172a1	BLJBA	CORE	f76	B	B	2	+P0	P	2	11	9
EO001-e3fa7676f48df6854fc3	DAQKA	CORE	f103	S	B	3	+P0	P	5	10	5
EO001-e43f2aa50b056a192eea	QKJBA	CORE	f86	T	B	2	+P0	P	10	12	2
EO001-e4f2791fc4e0c826974b	AQKA	CORE	f13	H	A	1	@P0	P	3	7	4
EO001-e54edcede2777a69a18c	DAQKA	CORE	f82	B	B	2	+P0	P	3	9	6
EO001-e558c7a05e3fe2d519bc	DAQKBA	CORE	f66	H	B	5	+P0	P	6	8	2
EO001-e5781dd0115628e12f45	CAF	FIRST	f107	S	B	3	+P0	P	1	13	12
EO001-e58479a4c9da83657435	QKJBA	FIRST	f76	B	B	2	+P0	P	1	11	10
EO001-e593b462e4dbd0afa593	DAQKA	CORE	f108	S	B	3	+P0	P	8	10	2
EO001-e5b8b946be1c3b3cb794	DAQKBA	CORE	f108	S	B	3	+P0	P	7	11	4
EO001-e5fbfe67cdd115fc74ce	BLJBA	FIRST	f105	S	B	3	+P0	P	1	11	10
EO001-e61279097b55c59f7473	CAG	CORE	f114	S	B	3	+P0	P	6	11	5
EO001-e62a90504e3ce3ce462f	CAG	FIRST	f111	S	B	3	+P0	P	1	7	6
EO001-e63ea9f1c3518de4c0ec	CAG	CORE	f75	B	B	2	+P0	P	7	9	2
EO001-e66ccac0185c15832327	DAQKA	CORE	f103	S	B	3	+P0	P	5	10	5
EO001-e698d0b775675b344533	DAQKBA	CORE	f111	S	B	3	+P0	P	10	13	3
EO001-e6c045c7fa34a341158f	AQKA	CORE	f86	T	B	2	+P0	P	5	11	6
EO001-e6e827a9553def22d0a5	AQKA	CORE	f47	H	A	1	+P0	P	6	9	3
EO001-e71ecfd817d26fe6ccb4	AQKA	CORE	f13	H	A	1	+P0	P	6	9	3
EO001-e742283f5f069116f110	AQKA	CORE	f106	S	B	3	+P0	P	9	11	2
EO001-e743607c65c457899e6c	LA	FIRST	f56	H	A	1	+P0	P	1	4	3
EO001-e7a683062320bd148b6e	AQKA	CORE	f35	H	A	1	+P0	P	2	4	2
EO001-e7b3de26d1c244ea52d2	BLJBA	CORE	f76	B	B	2	+P0	P	4	9	5
EO001-e7b844401749c74f47b1	CAG	FIRST	f40	H	B	2	+P0	P	1	10	9
EO001-e7ce82470d1eb86f7a1b	BLJBA	CORE	f75	B	B	2	+P0	P	2	8	6
EO001-e803a1018c5c8d45cf16	DAQKBA	CORE	f112	S	B	3	+P0	P	5	10	5
EO001-e816fe6a0d5b0ab2054b	CAF	CORE	f89	P	A	1	+P0	P	4	7	3
EO001-e855ab93d3378e1301c6	AQKA	FIRST	f33	H	B	2	+P0	P	1	8	7
EO001-e8a768c11a32bbdfdfea	DAQKBA	CORE	f77	B	B	2	+P0	P	5	7	2
EO001-e8afcd867ba9081ebab8	DAQKBA	CORE	f103	S	B	3	+P0	P	3	11	8
EO001-e8c246ed85223645c8a6	AQKA	CORE	f107	S	B	3	+P0	P	9	11	2
EO001-e8d313579ca746a689d7	DAQKBA	CORE	f82	B	B	2	+P0	P	6	8	2
EO001-e936b51b1b5b4d09c2fd	DAQKBA	CORE	f79	B	B	2	+P0	P	2	8	6
EO001-e99514254b5e6cca981d	DAQKBA	CORE	f76	T	B	2	+P0	P	2	13	11
EO001-e9b44d4acab52d12c2a9	CAF	FIRST	f108	S	B	3	+P0	P	1	5	4
EO001-e9c6539cd91ba8a79e61	DAQKBA	CORE	f77	B	B	2	+P0	P	3	8	5
EO001-e9e5d0ac193107dafa38	AQKA	CORE	f13	H	A	1	+P0	P	5	9	4
EO001-ea01bca976382439abfc	DAQKA	CORE	f86	T	B	2	+P0	P	6	11	5
EO001-ea46ef3d79c051587c1a	DAQKA	FIRST	f35	H	A	1	+P0	P	1	6	5
EO001-ea4aeb4571f85ce0deee	DAQKA	FIRST	f5	H	A	1	+P0	P	1	9	8
EO001-ea8285cd39a7670307e3	QAC	CORE	f47	H	A	1	+P0	P	4	9	5
EO001-ea8407a703d793b46397	AQKA	CORE	f113	S	B	3	+P0	P	8	10	2
EO001-eadbbaeb0c0bd7b35fc5	DAQKA	FIRST	f36	H	A	1	+P0	P	1	5	4
EO001-eb085179d35ecf693de4	DAQKBA	CORE	f77	B	B	2	+P0	P	3	7	4
EO001-eb38082437f9e03849cd	LA	CORE	f104	S	B	3	+P0	P	9	13	4
EO001-eb7b996766269cef92f8	DAQKA	CORE	f83	B	B	2	+P0	P	4	10	6
EO001-eb97a9f90fd93b993397	AQKA	CORE	f17	H	A	1	+P0	P	2	6	4
EO001-ebb0d5d2092b1578d059	CAG	FIRST	f83	B	B	2	+P0	P	1	9	8
EO001-ebb6545c2693e1bc7ecf	LA	CORE	f47	H	A	1	+P0	P	5	7	2
EO001-ebfbef27d4f5b80551fa	CAF	FIRST	f66	T	B	5	+P0	P	1	12	11
EO001-ec255e1c2ddcb4d6f0be	DAQKBA	CORE	f75	B	B	2	+P1	P	2	6	4
EO001-ec59338754cf09460b16	CAF	FIRST	f114	S	B	3	+P0	P	1	13	12
EO001-ec9c3447709fdf757ecc	DAQKBA	CORE	f82	B	B	2	+P0	P	3	8	5
EO001-ed31cdabb1232ec8bf8f	CAG	CORE	f39	H	B	2	+P0	P	5	10	5
EO001-ed4f4c4bce9cb8a2bcaf	AQKA	CORE	f10	H	A	1	+P0	P	2	10	8
EO001-ed6e3ab345d76d51f5af	DAQKBA	CORE	f84	B	B	2	+P0	P	2	8	6
EO001-ed72439234374ac51170	CAG	CORE	f115	S	B	3	+P0	P	4	8	4
EO001-ed7ce0fcb6f95fb6d395	DAQKA	CORE	f93	H	A	1	+P0	P	2	4	2
EO001-eddb30514f686b439eef	QAC	CORE	f50	H	B	2	+P0	P	6	10	4
EO001-edf61ad5ebc57a6d4944	LA	CORE	f56	H	A	1	+P0	P	4	7	3
EO001-ee42256d806067a3df68	DAQKBA	CORE	f108	S	B	3	+P0	P	3	11	8
EO001-eeb6fd9e442385006180	DAQKBA	CORE	f83	B	B	2	+P0	P	4	9	5
EO001-eed82561b7f15c7a5c7f	CAF	CORE	f85	T	B	2	@P0	P	8	11	3
EO001-ef29049d21f9d3731803	AQKA	CORE	f42	H	A	1	+P0	P	6	8	2
EO001-ef3610e4830042a60914	DAQKBA	CORE	f82	B	B	2	+P0	P	4	8	4
EO001-ef80a31ef84c5204872d	DAQKBA	CORE	f79	B	B	2	+P0	P	2	8	6
EO001-efa5ccc86794722b087f	DAQKBA	CORE	f83	B	B	2	+P0	P	7	11	4
EO001-efb75c3906bbc59306cd	AQKA	CORE	f108	S	B	3	+P0	P	10	12	2
EO001-eff0b4254a70c68470a4	DAQKA	CORE	f94	H	B	3	+P0	P	7	9	2
EO001-f0122038e55e881ddaff	AQKA	CORE	f86	T	B	2	+P0	P	4	10	6
EO001-f08bd0139ac481759b27	CAG	FIRST	f81	B	B	2	+P0	P	1	9	8
EO001-f092c424c78a429b2091	DAQKA	FIRST	f82	B	B	2	+P0	P	1	10	9
EO001-f0abe88c090fedab85bf	DAQKA	CORE	f103	S	B	3	+P0	P	7	11	4
EO001-f0e86d9171f315ea4bf9	DAQKBA	CORE	f111	S	B	3	+P0	P	8	12	4
EO001-f133d997dfc6f58d70f4	AQKA	CORE	f107	S	B	3	+P0	P	8	12	4
EO001-f19a08d540ae96e0bc74	DAQKA	CORE	f79	B	B	2	+P0	P	3	7	4
EO001-f1b7d7828427456a7b29	DAQKBA	CORE	f84	B	B	2	+P0	P	7	13	6
EO001-f1d0d57220854b3647af	DAQKBA	CORE	f108	S	B	3	+P0	P	8	10	2
EO001-f22236a759ff5e9d4e9f	DAQKBA	CORE	f83	B	B	2	+P1	P	3	5	2
EO001-f236b9b45b07adad6621	DAQKBA	CORE	f85	T	B	2	+P0	P	5	11	6
EO001-f247fe5fd8b70f22e3f8	LA	CORE	f42	H	A	1	+P0	P	4	6	2
EO001-f2ba6c2cdf5f8afd7c65	CAF	FIRST	f76	T	B	2	=P0	P	1	13	12
EO001-f2f06090996c539c6fd9	QKJBA	CORE	f113	S	B	3	+P0	P	9	12	3
EO001-f2f2ca2c1d6a460d1156	CAG	CORE	f42	H	A	1	+P0	P	4	6	2
EO001-f2f628437687ae56aec8	DAQKA	CORE	f112	S	B	3	+P0	P	2	8	6
EO001-f39a4f7f062070e050c3	DAQKBA	FIRST	f112	S	B	3	+P0	P	1	7	6
EO001-f3a891ee6f228ed2c61e	LA	FIRST	f56	H	A	1	+P0	P	1	6	5
EO001-f3c4f92df026e3245f3d	DAQKBA	FIRST	f103	S	B	3	+P0	P	1	11	10
EO001-f3c64fcd26bc720db9e1	LA	CORE	f55	H	B	2	+P0	P	3	7	4
EO001-f416ae3fbad9eef4b770	DAQKA	CORE	f82	B	B	2	+P0	P	3	11	8
EO001-f42b437228a264c6ae86	AQKA	CORE	f14	H	A	1	+P0	P	6	9	3
EO001-f48b84ecac4afbcf3542	LA	CORE	f27	H	A	1	@P0	P	4	9	5
EO001-f4d05bdeb99dc64600da	DAQKA	CORE	f78	B	B	2	+P0	P	5	9	4
EO001-f52601d18e7350f9354b	CAG	CORE	f115	S	B	@	+P0	P	4	7	3
EO001-f5b94f7f6987bf4429e7	CAG	FIRST	f82	B	B	2	+P0	P	1	9	8
EO001-f61999a59f5f8249be4e	DAQKA	CORE	f113	S	B	3	+P0	P	3	12	9
EO001-f630cb651b96f9e0d06f	BLJBA	CORE	f76	T	B	2	=P0	P	9	11	2
EO001-f678909d22a76d8a0713	DAQKA	CORE	f23	H	A	1	+P0	P	5	10	5
EO001-f68da19ce9d2826b06ea	DAQKA	CORE	f111	S	B	3	+P0	P	5	11	6
EO001-f69089a80281b3b5cdee	CAF	CORE	f79	B	B	2	+P0	P	6	10	4
EO001-f6ce91cd1aabf856f958	DAQKBA	CORE	f95	H	B	3	+P0	P	7	9	2
EO001-f6da9d9fda71e3c829f8	DAQKA	CORE	f83	B	B	2	+P0	P	3	9	6
EO001-f6de4553142520780a9d	DAQKA	CORE	f84	B	B	2	+P0	P	5	9	4
EO001-f70cebefe7654a16509d	AQKA	CORE	f112	S	B	3	+P0	P	7	11	4
EO001-f76e2280341433b7fe71	CAF	CORE	f77	B	B	2	+P0	P	2	8	6
EO001-f7d22a13b3acf42c5f5c	DAQKA	CORE	f79	B	B	2	+P0	P	6	8	2
EO001-f810e04caa8852d3fdf3	DAQKA	CORE	f84	B	B	2	+P0	P	14	16	2
EO001-f88c9fa9353cc11625c7	LA	CORE	f106	S	B	3	+P0	P	2	10	8
EO001-f893d981e399445e5a7f	DAQKA	FIRST	f77	B	B	2	+P0	P	1	9	8
EO001-f8d9d3bac9296513aebb	AQKA	CORE	f108	S	B	3	+P0	P	4	12	8
EO001-f8f2084a92a53b8be53e	CAF	CORE	f76	T	B	2	+P0	P	5	11	6
EO001-f920fd1f3ab5c706c9e0	CAG	CORE	f105	S	B	3	+P0	P	6	11	5
EO001-f971168c71c831149a54	AQKA	FIRST	f20	H	A	1	+P0	P	1	9	8
EO001-f9a82cae31df7cc46fd4	DAQKBA	CORE	f103	S	B	3	+P0	P	4	8	4
EO001-fa0cb89bcc1e7e41a625	AQKA	FIRST	f103	S	B	3	+P0	P	1	8	7
EO001-fa6d92bf573659bd43a2	DAQKBA	FIRST	f34	H	B	2	+P0	P	1	10	9
EO001-fac151d2c0479f6f532f	AQKA	CORE	f116	S	B	3	+P0	P	9	12	3
EO001-fac296200a09817906c3	AQKA	FIRST	f103	S	B	3	+P0	P	1	6	5
EO001-fb1db81a4b809c5cc9bc	QAC	FIRST	f86	T	B	2	+P0	P	1	12	11
EO001-fb3f2fa78d7a8854d013	DAQKBA	CORE	f114	S	B	3	+P0	P	2	9	7
EO001-fb649d31cf1b943cb9a4	AQKA	CORE	f114	S	B	3	+P0	P	8	10	2
EO001-fb9ce47a826808dfd708	CAF	FIRST	f108	S	B	3	+P0	P	1	13	12
EO001-fbf539a32ea7f7220a30	AQKA	FIRST	f75	B	B	2	+P1	P	1	6	5
EO001-fd3eadd9f5ebeef383bd	DAQKBA	CORE	f75	B	B	2	+P0	P	2	6	4
EO001-fd449bce9663f971e7da	LA	CORE	f19	H	A	1	+P0	P	2	6	4
EO001-fd5b668db221f9873b6d	DAQKA	CORE	f106	S	B	3	+P0	P	2	10	8
EO001-fdab47cf948046c71f84	CAG	CORE	f84	B	B	2	+P0	P	10	13	3
EO001-fde9957d09731845efb2	QAC	CORE	f105	S	B	3	+P0	P	4	11	7
EO001-fe037eb0c9264d8ae6e9	DAQKBA	CORE	f76	T	B	2	=P0	P	11	13	2
EO001-fe09b266b6c411748577	DAQKA	CORE	f44	H	A	1	+P0	P	2	6	4
EO001-fe45c53b9611270b7054	LA	FIRST	f20	H	A	1	+P0	P	1	5	4
EO001-fea6fa59997e002c5c44	DAQKBA	CORE	f76	B	B	2	+P0	P	3	9	6
EO001-feb40985220981462422	AQKA	CORE	f116	S	B	3	+P0	P	4	12	8
EO001-feb4bcf504e6c0f542a4	DAQKA	CORE	f44	H	A	1	+P0	P	5	7	2
EO001-feccf5b044fc7007d23e	DAQKA	CORE	f79	B	B	2	+P0	P	6	11	5
EO001-ff15a95cb3663e9b4ab7	AQKA	FIRST	f85	T	B	2	+Pr	P	1	5	4
EO001-ff76022db49c46fa6ed6	DAQKA	CORE	f55	H	B	2	+P0	P	2	10	8
EO001-ff799a6cc514635d180c	LA	FIRST	f47	H	A	1	+P0	P	1	9	8
EO001-ffb48dcd17925204a15f	LA	CORE	f19	H	A	1	+P0	P	2	5	3
EO001-ffc61e2b5f36ec1dcf6d	AQKA	CORE	f111	S	B	3	+P0	P	8	12	4
EO001-ffdbc9a535bbba948e79	AQKA	CORE	f111	S	B	3	+P0	P	12	15	3
EO001-ffe9aeaaccf191a20bd9	AQKA	CORE	f106	S	B	3	+P0	P	5	12	7
