page	locus	source_locus	old_locus	unit	normalized_code	unit_description	local_comment	object_tags	context_class	local_relation_tags	unit_relation_tags	relation_scope	certainty	source_path
f67r2	f67r2.57	f67r2.57	f67r2.M2.7	M2	&Ls	Circle of 12 labels under the moons.	Moon at 02:30, yellow.	STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.58	f67r2.58	f67r2.M2.8	M2	&Ls	Circle of 12 labels under the moons.	Moon at 03:30, yellow.	STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.59	f67r2.59	f67r2.M2.9	M2	&Ls	Circle of 12 labels under the moons.	Moon at 04:30, red.	STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.60	f67r2.60	f67r2.M2.10	M2	&Ls	Circle of 12 labels under the moons.	Moon at 05:30, red, no label above.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.61	f67r2.61	f67r2.M2.11	M2	&Ls	Circle of 12 labels under the moons.	Moon at 06:30, yellow, no label above.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.62	f67r2.62	f67r2.M2.12	M2	&Ls	Circle of 12 labels under the moons.	Moon at 07:30, red.	STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.64	f67r2.64	f67r2.M3.1	M3	@L0	Circle of 8 labels around central star/flower.	"Transcribed clockwise from 08:30 after the ""dotted tail"" emanating from the central ""star"". At 09:00."	PLANT;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.65	f67r2.65	f67r2.M3.2	M3	&L0	Circle of 8 labels around central star/flower.	At 10:30.	PLANT;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.66	f67r2.66	f67r2.M3.3	M3	&L0	Circle of 8 labels around central star/flower.	At 00:30.	PLANT;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.67	f67r2.67	f67r2.M3.4	M3	&L0	Circle of 8 labels around central star/flower.	At 02:30. The final glyph is ambiguous, could be @r or @s.	PLANT;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.68	f67r2.68	f67r2.M3.5	M3	&L0	Circle of 8 labels around central star/flower.	At 03:30. The @e is glued at bottom to the left leg of the @p. Assumed accident.	PLANT;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.69	f67r2.69	f67r2.M3.6	M3	&L0	Circle of 8 labels around central star/flower.	At 05:30.	PLANT;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67r2	f67r2.70	f67r2.70	f67r2.M3.7	M3	&L0	Circle of 8 labels around central star/flower.	At 07:00. The next two labels have aligned baselines, so assumed to be single label.	PLANT;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.2	f67v2.2	f67v2.M1.1	M1	@La	Labels inside the circles at the four corners.	Label inside Northeast circle.	LABEL	LABEL_ONLY	REL_ENCLOSURE	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.22	f67v2.22	f67v2.M1.2	M1	@La	Labels inside the circles at the four corners.	Label inside Southeast circle.	LABEL	LABEL_ONLY	REL_ENCLOSURE	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.21	f67v2.21		M1		Labels inside the circles at the four corners.	Label near(?) Southwest circle. In the 2004 Beinecke scans, the vellum is is partly curled up here. In the scans available in 2025, the vellum was unfolded, with some loss of paint. Traces of brown ink suggest that there was a label written sideways upwards just inside the W side of the cicle, but it is quite unreadable.	LABEL	LABEL_ONLY	REL_ENCLOSURE;REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.1	f67v2.1	f67v2.M1.4	M1	@La	Labels inside the circles at the four corners.	Label inside Northwest circle.	LABEL	LABEL_ONLY	REL_ENCLOSURE	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.18	f67v2.18	f67v2.E1.5	E1	@Ri	Radial titles inside large circle, reading inwards.	Title on Northwest path, at 10:30, ending with sun.	STAR_OR_SKY	OBJECT_BEARING		REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.12	f67v2.12	f67v2.E1.6	E1	@Ri	Radial titles inside large circle, reading inwards.	Title on Northeast path, at 01:30, ending with moon.	STAR_OR_SKY	OBJECT_BEARING		REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.14	f67v2.14	f67v2.E1.7	E1	@Ri	Radial titles inside large circle, reading inwards.	Title on Southeast path, at 04:30, ending with sun.	STAR_OR_SKY	OBJECT_BEARING		REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.16	f67v2.16	f67v2.E1.8	E1	@Ri	Radial titles inside large circle, reading inwards.	Title on Southwest path, at 07:30, ending with moon. Last glyph looks like @o with a square SW corner. Presumed accident.	STAR_OR_SKY	OBJECT_BEARING		REL_ENCLOSURE	UNIT_DESCRIPTION	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.19	f67v2.19	f67v2.X1.1	X1	@La	Labels next to central square, bisected by outwards paths.	North of central square.	LABEL	LABEL_ONLY		REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v2	f67v2.20	f67v2.20	f67v2.X1.2	X1	+La	Labels next to central square, bisected by outwards paths.	South of central square.	LABEL	LABEL_ONLY		REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.6	f67v1.6	f67v1.X1.1	X1	&L0	Band of framed labels around the diagram.	Transcribed clockwise from double ray at 02:00. At 02:00, near double sun ray; sector 6 (last) in top half. Followed by a wide gap next to the binding gutter at right.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.7	f67v1.7	f67v1.X1.4	X1	&L0	Band of framed labels around the diagram.	At 03:30, sector 1 in bottom half. Follows a wide gap next to the binding gutter at right.	LABEL	LABEL_ONLY	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.8	f67v1.8	f67v1.X1.5	X1	&L0	Band of framed labels around the diagram.	At 03:45, sector 2 in bottom half.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.9	f67v1.9	f67v1.X1.6	X1	&L0	Band of framed labels around the diagram.	At 05:30, sector 3 in bottom half.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.10	f67v1.10	f67v1.X1.7	X1	&L0	Band of framed labels around the diagram.	At 06:30, sector 4 in bottom half.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.11	f67v1.11	f67v1.X1.8	X1	&L0	Band of framed labels around the diagram.	At 07:15, sector 5 in bottom half.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.12	f67v1.12	f67v1.X1.9	X1	&L0	Band of framed labels around the diagram.	At 07:45, sector 6 (last) in bottom half. Followed by a wide gap next to the <f67v1>/<f67v2> fold at left.	LABEL	LABEL_ONLY	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.1	f67v1.1	f67v1.X1.13	X1	@L0	Band of framed labels around the diagram.	At 10:30, sector 1 of top half. Follows a wide gap next to the <f67v1>/<f67v2> fold at left. Gabriel says that the final @m has a very long tail.	LABEL	LABEL_ONLY	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.2	f67v1.2	f67v1.X1.14	X1	&L0	Band of framed labels around the diagram.	At 11:00, sector 2 of top half.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.3	f67v1.3	f67v1.X1.15	X1	&L0	Band of framed labels around the diagram.	At 11:30, sector 3 of top half.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.4	f67v1.4	f67v1.X1.16	X1	&L0	Band of framed labels around the diagram.	At 00:30, sector 4 of top half.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.5	f67v1.5	f67v1.X1.17	X1	&L0	Band of framed labels around the diagram.	At 01:30, sector 5 of top half.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f67v1	f67v1.19	f67v1.19	f67v1.E1.1	E1	@Ro	Radial titles inside diagram.	Numbered clockwise, starting from the double ray at 02:00. At 02:00, connected to two sun rays.	STAR_OR_SKY	OBJECT_BEARING		REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.3	f68r1.3	f68r1.P1.3	P1	+P0	Paragraph at top of page.	There is a wide gap were the text runs into the diagram. &CHKh; = a @C ligd to an @H a platf gallows @K ligd to an @h. The first @r in @'ror' is misshapen, looking like &164; but with longer descending stem. Assumed accident.	PLANT	OBJECT_BEARING	REL_OVERLAP_OR_CONTACT		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.5	f68r1.5	f68r1.X1.1	X1	@Pb	Text inside top medallion (face in sun).	The text is in three short horizontal lines, East and South of the face inside the medallion. Inside top medallion, line 1 (East of face).	STAR_OR_SKY	OBJECT_BEARING	REL_ENCLOSURE;REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.6	f68r1.6	f68r1.X1.2	X1	+Pb	Text inside top medallion (face in sun).	Inside top medallion, line 2 (East of face).	STAR_OR_SKY	OBJECT_BEARING	REL_ENCLOSURE;REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.7	f68r1.7	f68r1.X1.3	X1	+Pb	Text inside top medallion (face in sun).	Inside top medallion, line 3 (below face).	STAR_OR_SKY	OBJECT_BEARING	REL_ENCLOSURE;REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.12	f68r1.12	f68r1.S1.1	S1	@Ls	Labels on 29 stars.	Label on star at 00:00 - South of sun. Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.17	f68r1.17	f68r1.S1.2	S1	@Ls	Labels on 29 stars.	Label on star at 01:30 - halfway to border. Nine points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.36	f68r1.36	f68r1.S1.3	S1	@Ls	Labels on 29 stars.	Label on star at 05:00 - East of moon. Six points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.21	f68r1.21	f68r1.S1.4	S1	@Ls	Labels on 29 stars.	Label on star at 09:00 - nearest to center. Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.31	f68r1.31	f68r1.S1.5	S1	@Ls	Labels on 29 stars.	Label on star at 08:00 - next to border. Seven points, dark core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.13	f68r1.13	f68r1.S1.6	S1	@Ls	Labels on 29 stars.	Label on star at 01:00 - Southeast of sun. Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.10	f68r1.10	f68r1.S1.7	S1	@Ls	Labels on 29 stars.	Label on star at 10:30 - near border. Six points,no core. The @e after @'ch' is a tiny dot. Assumed accident.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.9	f68r1.9	f68r1.S1.8	S1	@Ls	Labels on 29 stars.	Label on star at 00:30 - East of sun. Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.22	f68r1.22	f68r1.S1.9	S1	@Ls	Labels on 29 stars.	Label on star at center of diagram. Seven points, no core (but unpainted near center).	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.27	f68r1.27	f68r1.S1.10	S1	@Ls	Labels on 29 stars.	Label on star at 08:00 - second from border. Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.16	f68r1.16	f68r1.S1.11	S1	@Ls	Labels on 29 stars.	Label on star at 10:30 - near center. Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.32	f68r1.32	f68r1.S1.12	S1	@Ls	Labels on 29 stars.	Label on star at 07:15 - near border. Seven points, no core (or maybe incomplete one).	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.11	f68r1.11	f68r1.S1.13	S1	@Ls	Labels on 29 stars.	Label on star at 11:00 - second from border. Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.28	f68r1.28	f68r1.S1.14	S1	@Ls	Labels on 29 stars.	Label on star at 07:15 - nearest to center. Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.33	f68r1.33	f68r1.S1.15	S1	@Ls	Labels on 29 stars.	Label on star at 07:00 - Northwest of moon. Eight points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.20	f68r1.20	f68r1.S1.16	S1	@Ls	Labels on 29 stars.	Label on star at 09:30 - middle of three. Seven points, dark core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.34	f68r1.34	f68r1.S1.17	S1	@Ls	Labels on 29 stars.	Label on star at 06:30 - Northeast of moon. Six points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.23	f68r1.23	f68r1.S1.18	S1	@Ls	Labels on 29 stars.	Label on star at 02:00 - midway to border Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.35	f68r1.35	f68r1.S1.19	S1	@Ls	Labels on 29 stars.	Label on star at 04:30 - near border. Seven points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.8	f68r1.8	f68r1.S1.20	S1	@Ls	Labels on 29 stars.	Label on star at 11:00 - near border, West of sun. Eight points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.25	f68r1.25	f68r1.S1.21	S1	@Ls	Labels on 29 stars.	Label on star at 03:00 - next to border. Eight points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.26	f68r1.26	f68r1.S1.22	S1	@Ls	Labels on 29 stars.	Label on star at 08:30 - next to border. Six points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.14	f68r1.14	f68r1.S1.23	S1	@Ls	Labels on 29 stars.	Label on star at 09:45 - next to border. Eight points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.15	f68r1.15	f68r1.S1.24	S1	@Ls	Labels on 29 stars.	Label on star at 10:15 - mid-radius. Six points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.24	f68r1.24	f68r1.S1.25	S1	@Ls	Labels on 29 stars.	Label on star at 02:30 - near border. Six points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.19	f68r1.19	f68r1.S1.26	S1	@Ls	Labels on 29 stars.	Label on star at 09:00 - next to border. There is a period dot after the @s. Dirt? Seven points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.30	f68r1.30	f68r1.S1.27	S1	@Ls	Labels on 29 stars.	Label on star at 03:30 - mid-radius. Bridging 4-loop gallows. Seven points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.29	f68r1.29	f68r1.S1.28	S1	@Ls	Labels on 29 stars.	Label on star at 04:30 - near center. Six points,no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.18	f68r1.18	f68r1.S1.29	S1	@Ls	Labels on 29 stars.	Label on star at 02:00 - near border. Eight points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r1	f68r1.37	f68r1.37	f68r1.Y1.1	Y1	@Cc	Circular text around bottom medallion (face in moon).	Single text ring. Grove's C1. The writing is awkward: the letters tend to remain upright even at the ends, where the text is almost vertical. The beginning of the fourth word is an undecipherable jumble of strokes. major accident.	STAR_OR_SKY	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r2	f68r2.6	f68r2.6	f68r2.R1.1	R1	@Cc	Circular text around top medallion (face in moon).	"No obvious starting place. Transcribed clockwise from wider gap and slight baseline misalignment ""{\}"" at 09:30."	STAR_OR_SKY	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r2	f68r2.7	f68r2.7	f68r2.S1.0	S1	@Ls	Labels on 25 stars inside diagram.	Read in row from left to right across the page, and from top to bottom (i.e. normal reading order). Distances from the diagram's center are given as fractions of the diagram's radius. Label on star at 11:00, distance 0.8. Six points, no code, yellow	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r2	f68r2.8	f68r2.8	f68r2.S1.1	S1	@Ls	Labels on 25 stars inside diagram.	There is an un-named star at 00:45, distance 0.8. Seven points, no core, fully painted minus 2 rays. Label on star at 10:30, distance 0.8. Seven points, blank core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r2	f68r2.9	f68r2.9	f68r2.S1.2	S1	@Ls	Labels on 25 stars inside diagram.	Label on star at 11:00, distance 0.6. Six points, no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r2	f68r2.10	f68r2.10	f68r2.S1.3	S1	@Ls	Labels on 25 stars inside diagram.	Label on star at 12:30, distance 0.7. Seven points, no core, fully painted.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r2	f68r2.11	f68r2.11	f68r2.S1.4	S1	@Ls	Labels on 25 stars inside diagram.	Unnnamed star at 01:15, distance 0.8. Seven points, no core. Label on star at 10:00, distance 0.8. Seven points, dot core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f68r2	f68r2.12	f68r2.12	f68r2.S1.5	S1	@Ls	Labels on 25 stars inside diagram.	Unnnamed star at 10:15, distance 0.6. Six points, no core. Label on star at 10:00, distance 0.6. Seven points, dot core or no core.	STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT;REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
