consensus_group_id	locus	page	section	currier	hand	code	kind	grammar_scope	strict_zero_alternative	consensus_group_index	consensus_group_count	start_symbol_1based	end_symbol_1based	symbol_count	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	right_boundary_profile
f100v.16|C001	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	10	1	5	5	AQKAB	A2 Q1 K2 A1 B2	A2 Q1 K2 A1 B2	A2 Q1 K2 A1 B2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C002	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	2	10	6	8	3	KAB	K1 A1 B2	K1 A1 B2	K1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C003	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	10	9	11	3	KJA	K1 J1 A2	K1 J1 A2	K1 J1 Ab	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C004	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	4	10	12	17	6	KACKAC	K2 A1 C2 K2 A1 C2	K2 A1 C2 K2 A1 C2	K2 A1 C2 K2 A1 C2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C005	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	5	10	18	20	3	LKA	L1 K2 A1	L1 K2 A1	L1 K2 A1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C006	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	6	10	21	25	5	AQJAB	A1 Q1 J1 A1 B2	A1 Q1 J1 A1 B2	A1 Q1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C007	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	7	10	26	28	3	KJC	K1 J1 C2	K1 J1 C2	K1 J1 C2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C008	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	8	10	29	33	5	AQJAC	A1 Q1 J1 A1 C1	A1 Q1 J1 A1 C1	A1 Q1 J1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C009	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	9	10	34	38	5	AQJAB	A1 Q1 J1 A1 B2	A1 Q1 J1 A1 B2	A1 Q1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.16|C010	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	10	10	39	40	2	BA	B1 A2	B1 A2	B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f100v.2|C001	f100v.2	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	KABC	K1 A1 B2 C2	K1 A1 B2 C2	K1 A1 B2 C2	LINE_START	LINE_END
f100v.20|C001	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	8	1	6	6	AKJAQA	A2 K1 J1 A1 Q1 A2	A2 K1 J1 A1 Q1 A2	A2 K1 J1 A1 Q1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.20|C002	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	2	8	7	12	6	LAQKCA	L1 A1 Q1 K2 C2 A2	L1 A1 Q1 K2 C2 A2	L1 A1 Q1 K2 C2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.20|C003	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	8	13	17	5	DAQKA	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.20|C004	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	4	8	18	23	6	KAQJAB	K1 A1 Q1 J1 A1 B2	K1 A1 Q1 J1 A1 B2	K1 A1 Q1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.20|C005	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	5	8	24	32	9	CACABAABA	C2 A3 C1 A3 B2 A1 A3 B2 A2	C2 A1 C1 A3 B2 A1 A3 B2 A2	C2 Aa C1 A3 B2 A1 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.20|C006	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	6	8	33	36	4	KJAC	K1 J1 A1 C1	K1 J1 A1 C1	K1 J1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.20|C007	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	7	8	37	38	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.20|C008	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	8	8	39	43	5	KAUAC	K1 A1 U1 A3 C1	K1 A1 U1 A3 C1	K1 A1 U1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f100v.21|C001	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	10	1	5	5	CACAB	C2 A1 C1 A3 B2	C2 A1 C1 A3 B2	C2 A1 C1 A3 B2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C002	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	2	10	6	9	4	AQAC	A1 Q1 A1 C1	A1 Q1 A1 C1	A1 Q1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C003	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	10	10	11	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C004	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	4	10	12	14	3	KAA	K1 A1 A2	K1 A1 A2	K1 A1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C005	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	5	10	15	16	2	BA	B2 A2	B2 A2	B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C006	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	6	10	17	22	6	ACACAA	A3 C1 A3 C1 A1 A2	A3 C1 A3 C1 A1 A2	A3 C1 A3 C1 A1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C007	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	7	10	23	26	4	AQAC	A1 Q1 A3 C1	A1 Q1 A3 C1	A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C008	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	8	10	27	30	4	KMAB	K1 M1 A3 B2	K1 M1 A3 B2	K1 M1 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C009	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	9	10	31	37	7	KJAQJAB	K1 J1 A1 Q1 J1 A1 B2	K1 J1 A1 Q1 J1 A1 B2	K1 J1 A1 Q1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.21|C010	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	10	10	38	41	4	ACJA	A1 C1 J1 A2	A1 C1 J1 A2	A1 C1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f100v.22|C001	f100v.22	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	3	1	3	3	BAG	B1 A3 G1	B1 A3 G1	B1 A3 G1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.22|C002	f100v.22	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	2	3	4	7	4	KJQA	K1 J1 Q1 A2	K1 J1 Q1 A2	K1 J1 Q1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f100v.22|C003	f100v.22	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	3	8	11	4	KACA	K1 A1 C1 A2	K1 A1 C1 A2	K1 A1 C1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f100v.3|C001	f100v.3	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	APKAC	A1 P1 K1 A1 C1	A1 P1 K1 A1 C1	A1 P1 K1 A1 C1	LINE_START	LINE_END
f100v.4|C001	f100v.4	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	CABCA	C2 A1 B2 C2 A2	C1 A1 B2 C2 A2	C2 A1 B2 C2 A2	LINE_START	LINE_END
f100v.5|C001	f100v.5	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	1	1	1	7	7	CABKCAC	C2 A1 B2 K2 C2 A1 C2	C2 A1 B2 K2 C2 A1 C2	C2 A1 B2 K2 C2 A1 C2	LINE_START	LINE_END
f100v.6|C001	f100v.6	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	1	1	1	7	7	AQKAKBA	A2 Q1 K1 A1 K1 B1 A2	A2 Q1 K1 A1 K1 B1 A2	A2 Q1 K1 A1 K1 B1 A2	LINE_START	LINE_END
f100v.7|C001	f100v.7	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQKBA	A2 Q1 K1 B1 A2	A2 Q1 K1 B1 A2	A2 Q1 K1 B1 A2	LINE_START	LINE_END
f100v.8|C001	f100v.8	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	BKBA	B1 K1 B1 A2	B1 K1 B1 A2	B1 K1 B1 A2	LINE_START	LINE_END
f100v.9|C001	f100v.9	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	BABCA	B1 A3 B2 C2 A2	B1 A3 B2 C2 A2	B1 A3 B2 C2 A2	LINE_START	LINE_END
f101r.5|C001	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	1	26	1	3	3	BAG	B1 A3 G1	B1 A3 G1	B1 A3 G1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C002	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	2	26	4	7	4	UJAB	U2 J1 A1 B2	U2 J1 A1 B2	U2 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C003	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	3	26	8	11	4	KJAB	K1 J1 A1 B2	K1 J1 A1 B2	K1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C004	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	4	26	12	15	4	AQAC	A1 Q1 A1 C1	A1 Q1 A1 C1	A1 Q1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C005	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	5	26	16	17	2	AC	A1 C1	A1 C1	A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C006	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	6	26	18	19	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C007	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	7	26	20	23	4	KJAB	K1 J1 A1 B2	K1 J1 A1 B2	K1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C008	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	8	26	24	25	2	KA	K1 A1	K1 A1	K1 A1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C009	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	9	26	26	32	7	QKABKJA	Q1 K2 A1 B1 K1 J1 A2	Q1 K2 A1 B1 K1 J1 A2	Q1 K2 A1 B1 K1 J1 A2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C010	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	10	26	33	36	4	AQAB	A1 Q1 A1 B2	A1 Q1 A1 B2	A1 Q1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C011	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	11	26	37	41	5	AQJAB	A1 Q1 J1 A1 B2	A1 Q1 J1 A1 B2	A1 Q1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C012	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	12	26	42	44	3	BAC	B1 A1 C1	B1 A1 C1	Ba A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C013	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	13	26	45	47	3	KAB	K1 A1 B2	K1 A1 B2	K1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C014	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	14	26	48	49	2	KA	K1 A2	K1 A2	K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C015	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	15	26	50	50	1	C	C1	C1	C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C016	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	16	26	51	52	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C017	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	17	26	53	57	5	AQJAB	A1 Q2 J1 A1 B2	A1 Q2 J1 A1 B2	A1 Q2 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C018	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	18	26	58	59	2	AC	A1 C1	A1 C1	A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE
f101r.5|C019	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	19	26	60	61	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C020	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	20	26	62	63	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE
f101r.5|C021	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	21	26	64	66	3	KJA	K1 J1 A2	K1 J1 A2	K1 J1 A2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C022	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	22	26	67	71	5	AQKAB	A1 Q2 K2 A1 B1	A1 Q2 K2 A1 B1	A1 Q2 K2 A1 B1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C023	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	23	26	72	75	4	LJAB	L1 J1 A1 B2	L1 J1 A1 B2	L1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C024	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	24	26	76	80	5	AQJAB	A1 Q1 J1 A1 B2	A1 Q1 J1 A1 B2	A1 Q1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C025	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	25	26	81	85	5	KACAG	K1 A1 C2 A3 G1	K1 A1 C2 A3 G1	K1 A1 C2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.5|C026	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	26	26	86	89	4	LJAB	L1 J1 A3 B3	L1 J1 A1 B3	L1 J1 A1 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f101r.8|C001	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	25	1	4	4	ABAG	A1 B2 A3 G1	A1 B2 A3 G1	A1 B2 A3 G1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.8|C002	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	2	25	5	9	5	AQJAB	A1 Q2 J1 A1 B2	A1 Q2 J1 A1 B2	A1 Q2 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.8|C003	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	25	10	12	3	KAC	K1 A1 C1	K1 A1 C1	K1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.8|C004	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	4	25	13	16	4	AQKA	A1 Q2 K2 A2	A1 Q2 K2 A2	A1 Q2 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.8|C005	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	5	25	17	22	6	KAQKJA	K1 A1 Q1 K1 J1 A2	K1 A1 Q1 K1 J1 A2	K1 A1 Q1 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.8|C006	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	6	25	23	25	3	QAC	Q1 A1 C1	Q1 A1 C1	Q1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.8|C007	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	7	25	26	28	3	BAG	B1 A3 G1	B1 A3 G1	Ba A3 G1	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.8|C008	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	8	25	29	31	3	LAQ	L1 A1 Q1	L1 A1 Q1	L1 A1 Q1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f101r.8|C009	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	9	25	32	34	3	KAB	K1 A1 B2	K1 A1 B2	K1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
