edition	locus	page	section	currier	hand	code	kind	grammar_scope	paragraph_state	line_carrier	word_count	surface	root_sequence	role_sequence	formal_interlinear	confirmed_edges	core34_covered_words	hybrid95_covered_words
IT2a	f101r.3	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	OPEN	e	24	etolctheol okeor r sheol qotol sheo dol shey okeey ctheea yteeoldy kchdol sheody or ol sheor qotoiir otol sheey ssheo tchey ol dar am	e+t+ol+cth+ol ok+or r H+ol ot+ol H+o ol H ok cth e+ol+d Hd+ol H+od or ol H+or ot+oiir ot+ol H H+o H ol ar a	BARE+BARE+BARE+BOUND_E+BARE BOUND_E+BARE BARE BOUND_E+BARE Q_BARE+BARE BOUND_E+BARE BARE BOUND_E BOUND_E BOUND_E BOUND_E+BARE+BARE BARE+BARE BOUND_E+BARE BARE BARE BOUND_E+BARE Q_BARE+BARE BARE+BARE BOUND_E BOUND_E+BARE BOUND_E BARE BARE BARE	etolctheol=C11+C24+C03+C17+C03[BARE+BARE+BARE+BOUND_E+BARE]{H95:COMP} | okeor=C02+C07[BOUND_E+BARE]{H95:COMP} | r=C20[BARE]{H95:COMP} | sheol=C01+C03[BOUND_E+BARE]{H95:COMP} | qotol=C04+C03[Q_BARE+BARE]{H95:COMP} | sheo=C01+C05[BOUND_E+BARE]{H95:COMP} | dol=C03[BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | okeey=C02[BOUND_E]{H95:COMP} | ctheea=C17[BOUND_E]{H95:COMP} | yteeoldy=C11+C03+C16[BOUND_E+BARE+BARE]{H95:COMP} | kchdol=C14+C03[BARE+BARE]{H95:COMP} | sheody=C01+C10[BOUND_E+BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | sheor=C01+C07[BOUND_E+BARE]{H95:COMP} | qotoiir=C04+R:oiir[Q_BARE+BARE]{H95:OPEN} | otol=C04+C03[BARE+BARE]{H95:COMP} | sheey=C01[BOUND_E]{H95:COMP} | ssheo=C01+C05[BOUND_E+BARE]{H95:COMP} | tchey=C01[BOUND_E]{H95:COMP} | ol=C03[BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | am=C23[BARE]{H95:EXACT}		23	23
IT2a	f101r.4	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		21	ycheeo or sheeol daiin sheeol okeol ctheol shkeeo qockheol daiin shy csol okeeor ctody chkchol doteoda okeol daisin okeey okeey dairin	H+o or H+ol aii H+ol ok+ol cth+ol Hk+o o+ckh+ol aii H cs+ol ok+or ct+od Hk+H ot+od ok+ol ai+si ok ok airi	BOUND_E+BARE BARE BOUND_E+BARE BARE BOUND_E+BARE BOUND_E+BARE BOUND_E+BARE BOUND_E+BARE Q_BARE+BOUND_E+BARE BARE BARE BARE+BARE BOUND_E+BARE BARE+BARE BARE+FREE_L BOUND_E+FREE_A BOUND_E+BARE BARE+BARE BOUND_E BOUND_E BARE	ycheeo=C01+C05[BOUND_E+BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | sheeol=C01+C03[BOUND_E+BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | sheeol=C01+C03[BOUND_E+BARE]{H95:COMP} | okeol=C02+C03[BOUND_E+BARE]{H95:COMP} | ctheol=C17+C03[BOUND_E+BARE]{H95:COMP} | shkeeo=C29+C05[BOUND_E+BARE]{H95:OPEN} | qockheol=C05+C21+C03[Q_BARE+BOUND_E+BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | shy=C01[BARE]{H95:COMP} | csol=R:cs+C03[BARE+BARE]{H95:OPEN} | okeeor=C02+C07[BOUND_E+BARE]{H95:COMP} | ctody=R:ct+C10[BARE+BARE]{H95:OPEN} | chkchol=C29+C01[BARE+FREE_L]{H95:EXACT} | doteoda=C04+C10[BOUND_E+FREE_A]{H95:COMP} | okeol=C02+C03[BOUND_E+BARE]{H95:COMP} | daisin=C19+R:si[BARE+BARE]{H95:OPEN} | okeey=C02[BOUND_E]{H95:COMP} | okeey=C02[BOUND_E]{H95:COMP} | dairin=R:airi[BARE]{H95:OPEN}		17	16
IT2a	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		25	daiin ctheol cheol okor or aiin cheol cho keeo dchey okol okeol dor chol chy r aiin oteol oraiin olchey oteeod sheol okeol chosaiin sheom	aii cth+ol H+ol ok+or or aii H+ol Ho e+o H ok+ol ok+ol or H H r aii ot+ol or ol+H ot+od H+ol ok+ol Hos H+o	BARE BOUND_E+BARE BOUND_E+BARE BARE+BARE BARE BARE BOUND_E+BARE BARE BOUND_E+BARE BOUND_E BARE+BARE BOUND_E+BARE BARE FREE_L BARE BARE BARE BOUND_E+BARE REL_I BARE+BOUND_E BOUND_E+BARE BOUND_E+BARE BOUND_E+BARE REL_I BOUND_E+BARE	daiin=C06[BARE]{H95:EXACT} | ctheol=C17+C03[BOUND_E+BARE]{H95:COMP} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP} | okor=C02+C07[BARE+BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP} | cho=C15[BARE]{H95:COMP} | keeo=C11+C05[BOUND_E+BARE]{H95:COMP} | dchey=C01[BOUND_E]{H95:COMP} | okol=C02+C03[BARE+BARE]{H95:COMP} | okeol=C02+C03[BOUND_E+BARE]{H95:COMP} | dor=C07[BARE]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | chy=C01[BARE]{H95:COMP} | r=C20[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | oteol=C04+C03[BOUND_E+BARE]{H95:COMP} | oraiin=C07[REL_I]{H95:COMP} | olchey=C03+C01[BARE+BOUND_E]{H95:COMP} | oteeod=C04+C10[BOUND_E+BARE]{H95:COMP} | sheol=C01+C03[BOUND_E+BARE]{H95:COMP} | okeol=C02+C03[BOUND_E+BARE]{H95:COMP} | chosaiin=R:Hos[REL_I]{H95:EXACT} | sheom=C01+C05[BOUND_E+BARE]{H95:COMP}		24	25
IT2a	f101r.6	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		16	okeeol sho shody sho shol okeeeol cheos sheokeey sheeor chchy chodaiin sheeckhey teeol scheol sar oeeor	ok+ol Ho Hod Ho H ok+ol H+os H+ok H+or Hch Hod H+ckh e+ol H+ol ar o+or	BOUND_E+BARE BARE BARE BARE FREE_L BOUND_E+BARE BOUND_E+BARE BOUND_E+BOUND_E BOUND_E+BARE BARE REL_I BOUND_E+BOUND_E BOUND_E+BARE BOUND_E+BARE BARE BOUND_E+BARE	okeeol=C02+C03[BOUND_E+BARE]{H95:COMP} | sho=C15[BARE]{H95:COMP} | shody=C22[BARE]{H95:EXACT} | sho=C15[BARE]{H95:COMP} | shol=C01[FREE_L]{H95:COMP} | okeeeol=C02+C03[BOUND_E+BARE]{H95:COMP} | cheos=C01+C27[BOUND_E+BARE]{H95:COMP} | sheokeey=C01+C02[BOUND_E+BOUND_E]{H95:COMP} | sheeor=C01+C07[BOUND_E+BARE]{H95:COMP} | chchy=R:Hch[BARE]{H95:EXACT} | chodaiin=C22[REL_I]{H95:EXACT} | sheeckhey=C01+C21[BOUND_E+BOUND_E]{H95:COMP} | teeol=C11+C03[BOUND_E+BARE]{H95:COMP} | scheol=C01+C03[BOUND_E+BARE]{H95:COMP} | sar=C12[BARE]{H95:EXACT} | oeeor=C05+C07[BOUND_E+BARE]{H95:COMP}		15	16
IT2a	f101r.7	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	OPEN		19	cphoar oaiin ypcholy daiin otaiin otaiin yfolaiin fcheolain ypchey yphoo shotey odariin sheoor sheor ckheey ykhey qokchey cholp cheol dy	cpho o H aii ot ot ol H+ol H h+oo Hot odarii H+o H+or ckh h ok+H H H+ol	FREE_R REL_I FREE_L BARE REL_I REL_I REL_I BOUND_E+REL_I BOUND_E BARE+BARE BOUND_E BARE BOUND_E+FREE_R BOUND_E+BARE BOUND_E BOUND_E Q_BARE+BOUND_E FREE_L BOUND_E+BARE	cphoar=R:cpho[FREE_R]{H95:EXACT} | oaiin=C05[REL_I]{H95:COMP} | ypcholy=C01[FREE_L]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | otaiin=C04[REL_I]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | yfolaiin=C03[REL_I]{H95:COMP} | fcheolain=C01+C03[BOUND_E+REL_I]{H95:COMP} | ypchey=C01[BOUND_E]{H95:COMP} | yphoo=R:h+R:oo[BARE+BARE]{H95:OPEN} | shotey=C31[BOUND_E]{H95:EXACT} | odariin=R:odarii[BARE]{H95:OPEN} | sheoor=C01+C05[BOUND_E+FREE_R]{H95:COMP} | sheor=C01+C07[BOUND_E+BARE]{H95:COMP} | ckheey=C21[BOUND_E]{H95:COMP} | ykhey=R:h[BOUND_E]{H95:OPEN} | qokchey=C02+C01[Q_BARE+BOUND_E]{H95:COMP} | cholp=C01[FREE_L]{H95:COMP} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP}	W16>W17:BOUND_E>Q_BARE	15	16
IT2a	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		25	olaiin oteol chor oteey chokchey kor daiin shok chol chol qoky daiin ol s al ydar daiin or ory okeey daiin shea daiin okol chear	ol ot+ol H ot Hok+H or aii Hok H H ok aii ol s al ar aii or or ok aii H aii ok+ol H	REL_I BOUND_E+BARE FREE_R BOUND_E BARE+BOUND_E BARE BARE BARE FREE_L FREE_L Q_BARE BARE BARE BARE BARE BARE BARE BARE BARE BOUND_E BARE BOUND_E BARE BARE+BARE BOUND_E	olaiin=C03[REL_I]{H95:COMP} | oteol=C04+C03[BOUND_E+BARE]{H95:COMP} | chor=C01[FREE_R]{H95:COMP} | oteey=C04[BOUND_E]{H95:COMP} | chokchey=C28+C01[BARE+BOUND_E]{H95:COMP} | kor=C07[BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | shok=C28[BARE]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | qoky=C02[Q_BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | s=C18[BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | ydar=C12[BARE]{H95:EXACT} | daiin=C06[BARE]{H95:EXACT} | or=C07[BARE]{H95:COMP} | ory=C07[BARE]{H95:COMP} | okeey=C02[BOUND_E]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | shea=C01[BOUND_E]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | okol=C02+C03[BARE+BARE]{H95:COMP} | chear=C01[BOUND_E]{H95:COMP}		25	25
IT2a	f101r.9	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		23	daiin okeol qokcheol ykeor dar ol otechy ykeor dor aiin chls cheol okol shey qodar soiin choko qokeol daiin odar okchol cheor chety	aii ok+ol ok+H+ol e+or ar ol ot+H e+or or aii Hl+s H+ol ok+ol H od oii Hok+o ok+ol aii od ok+H H+or H+t	BARE BOUND_E+BARE Q_BARE+BOUND_E+BARE BARE+BARE BARE BARE BOUND_E+BARE BARE+BARE BARE BARE BARE+BARE BOUND_E+BARE BARE+BARE BOUND_E Q_FREE_R BARE BARE+BARE Q_BOUND_E+BARE BARE FREE_R BARE+FREE_L BOUND_E+BARE BOUND_E+BARE	daiin=C06[BARE]{H95:EXACT} | okeol=C02+C03[BOUND_E+BARE]{H95:COMP} | qokcheol=C02+C01+C03[Q_BARE+BOUND_E+BARE]{H95:COMP} | ykeor=C11+C07[BARE+BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | otechy=C04+C01[BOUND_E+BARE]{H95:COMP} | ykeor=C11+C07[BARE+BARE]{H95:COMP} | dor=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | chls=R:Hl+C18[BARE+BARE]{H95:OPEN} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP} | okol=C02+C03[BARE+BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | qodar=C10[Q_FREE_R]{H95:COMP} | soiin=C33[BARE]{H95:EXACT} | choko=C28+C05[BARE+BARE]{H95:COMP} | qokeol=C02+C03[Q_BOUND_E+BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | odar=C10[FREE_R]{H95:COMP} | okchol=C02+C01[BARE+FREE_L]{H95:COMP} | cheor=C01+C07[BOUND_E+BARE]{H95:COMP} | chety=C01+C24[BOUND_E+BARE]{H95:COMP}		22	22
IT2a	f101v.1	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	sairaly	air	FREE_L	sairaly=C26[FREE_L]{H95:EXACT}		1	1
IT2a	f101v.10	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	okol	ok+ol	BARE+BARE	okol=C02+C03[BARE+BARE]{H95:COMP}		1	1
IT2a	f101v.11	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	arom	ar+o	BARE+BARE	arom=C12+C05[BARE+BARE]{H95:EXACT}		1	1
IT2a	f101v.12	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		2	orar am	or a	FREE_R BARE	orar=C07[FREE_R]{H95:COMP} | am=C23[BARE]{H95:EXACT}		2	2
IT2a	f101v.13	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	or	or	BARE	or=C07[BARE]{H95:COMP}		1	1
IT2a	f101v.14	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	dytoly	t+ol	BARE+BARE	dytoly=C24+C03[BARE+BARE]{H95:COMP}		1	1
IT2a	f101v.15	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	olkor	ol+k+or	BARE+BARE+BARE	olkor=C03+C08+C07[BARE+BARE+BARE]{H95:COMP}		1	1
IT2a	f101v.16	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	dolary	ol	FREE_R	dolary=C03[FREE_R]{H95:COMP}		1	1
IT2a	f101v.17	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	odor	od+or	BARE+BARE	odor=C10+C07[BARE+BARE]{H95:COMP}		1	1
IT2a	f101v.18	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	olaran	olar	FREE_A	olaran=R:olar[FREE_A]{H95:OPEN}		0	0
IT2a	f101v.19	f101v	P	A	1	@P0	P	CONFIRMED_PROSE	OPEN	t	18	tolchor cheopor or ody cpheyr shee fol soiin otsheey oto kcho pcholy chor or choror sy dorar okoraiin orolodain	ol+H H+o or od cpher H ol oii ot+H ot+o Ho H H or H+or or ok+or or+ol+od	BARE+FREE_R BOUND_E+FREE_R BARE BARE BARE BOUND_E BARE BARE BARE+BOUND_E BARE+BARE BARE FREE_L FREE_R BARE FREE_R+BARE FREE_R BARE+REL_I BARE+BARE+REL_I	tolchor=C03+C01[BARE+FREE_R]{H95:COMP} | cheopor=C01+C05[BOUND_E+FREE_R]{H95:COMP} | or=C07[BARE]{H95:COMP} | ody=C10[BARE]{H95:COMP} | cpheyr=R:cpher[BARE]{H95:OPEN} | shee=C01[BOUND_E]{H95:COMP} | fol=C03[BARE]{H95:COMP} | soiin=C33[BARE]{H95:EXACT} | otsheey=C04+C01[BARE+BOUND_E]{H95:COMP} | oto=C04+C05[BARE+BARE]{H95:COMP} | kcho=C15[BARE]{H95:COMP} | pcholy=C01[FREE_L]{H95:COMP} | chor=C01[FREE_R]{H95:COMP} | or=C07[BARE]{H95:COMP} | choror=C01+C07[FREE_R+BARE]{H95:COMP} | dorar=C07[FREE_R]{H95:COMP} | okoraiin=C02+C07[BARE+REL_I]{H95:COMP} | orolodain=C07+C03+C10[BARE+BARE+REL_I]{H95:COMP}		17	17
IT2a	f101v.2	f101v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	CONT		1	otaldy	ot+d	FREE_L+BARE	otaldy=C04+C16[FREE_L+BARE]{H95:COMP}		1	1
IT2a	f101v.20	f101v	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		26	or aiin or o or omam chor s aiin okor cheeor sheeol qokol ol qoor cheey qokeod oeeo r choy s okeeody chodaiin cthy okody dar	or aii or o or o H s aii ok+or H+or H+ol ok+ol ol o H ok+od o+o r Ho s ok+od Hod cth ok+od ar	BARE BARE BARE BARE BARE FREE_A FREE_R BARE BARE BARE+BARE BOUND_E+BARE BOUND_E+BARE Q_BARE+BARE BARE Q_FREE_R BOUND_E Q_BOUND_E+BARE BOUND_E+BARE BARE BARE BARE BOUND_E+BARE REL_I BARE BARE+BARE BARE	or=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | or=C07[BARE]{H95:COMP} | o=C05[BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | omam=C05[FREE_A]{H95:COMP} | chor=C01[FREE_R]{H95:COMP} | s=C18[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | okor=C02+C07[BARE+BARE]{H95:COMP} | cheeor=C01+C07[BOUND_E+BARE]{H95:COMP} | sheeol=C01+C03[BOUND_E+BARE]{H95:COMP} | qokol=C02+C03[Q_BARE+BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | qoor=C05[Q_FREE_R]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP} | qokeod=C02+C10[Q_BOUND_E+BARE]{H95:COMP} | oeeo=C05+C05[BOUND_E+BARE]{H95:COMP} | r=C20[BARE]{H95:COMP} | choy=C15[BARE]{H95:COMP} | s=C18[BARE]{H95:COMP} | okeeody=C02+C10[BOUND_E+BARE]{H95:COMP} | chodaiin=C22[REL_I]{H95:EXACT} | cthy=C17[BARE]{H95:COMP} | okody=C02+C10[BARE+BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT}	W16>W17:BOUND_E>Q_BOUND_E	26	26
IT2a	f101v.21	f101v	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		13	ycheor oeo dain cheokal ykhody cheeods oraiin qoeey cthey eocthy dain chedo dydy	H+or o+o ai H+ok h+od H+ods or o cth e+o+cth ai H+o d	BOUND_E+BARE BOUND_E+BARE BARE BOUND_E+FREE_L BARE+BARE BOUND_E+BARE REL_I Q_BOUND_E BOUND_E BARE+BARE+BARE BARE BOUND_D+BARE BARE	ycheor=C01+C07[BOUND_E+BARE]{H95:COMP} | oeo=C05+C05[BOUND_E+BARE]{H95:COMP} | dain=C19[BARE]{H95:EXACT} | cheokal=C01+C02[BOUND_E+FREE_L]{H95:COMP} | ykhody=R:h+C10[BARE+BARE]{H95:OPEN} | cheeods=C01+R:ods[BOUND_E+BARE]{H95:OPEN} | oraiin=C07[REL_I]{H95:COMP} | qoeey=C05[Q_BOUND_E]{H95:COMP} | cthey=C17[BOUND_E]{H95:COMP} | eocthy=C11+C05+C17[BARE+BARE+BARE]{H95:COMP} | dain=C19[BARE]{H95:EXACT} | chedo=C01+C05[BOUND_D+BARE]{H95:COMP} | dydy=C16[BARE]{H95:COMP}		11	11
IT2a	f101v.22	f101v	P	A	1	+P0	P	CONFIRMED_PROSE	OPEN	k	21	kshar lol keeol otal or ol aiin okeod ykeey dain olcheol opcheol cthey qekeoldy qocthor sheody qockheey odaiin sho ytolaiir sodaiin dy	H l+ol e+ol ot or ol aii ok+od e ai ol+H+ol o+H+ol cth e+k+ol+d o+cth H+od o+ckh od Ho olaiir od	FREE_R BARE+BARE BOUND_E+BARE FREE_L BARE BARE BARE BOUND_E+BARE BOUND_E BARE BARE+BOUND_E+BARE BARE+BOUND_E+BARE BOUND_E Q_BARE+BOUND_E+BARE+BARE Q_BARE+FREE_R BOUND_E+BARE Q_BARE+BOUND_E REL_I BARE BARE REL_I	kshar=C01[FREE_R]{H95:COMP} | lol=C09+C03[BARE+BARE]{H95:COMP} | keeol=C11+C03[BOUND_E+BARE]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | or=C07[BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | okeod=C02+C10[BOUND_E+BARE]{H95:COMP} | ykeey=C11[BOUND_E]{H95:COMP} | dain=C19[BARE]{H95:EXACT} | olcheol=C03+C01+C03[BARE+BOUND_E+BARE]{H95:COMP} | opcheol=C05+C01+C03[BARE+BOUND_E+BARE]{H95:COMP} | cthey=C17[BOUND_E]{H95:COMP} | qekeoldy=C11+C08+C03+C16[Q_BARE+BOUND_E+BARE+BARE]{H95:COMP} | qocthor=C05+C17[Q_BARE+FREE_R]{H95:COMP} | sheody=C01+C10[BOUND_E+BARE]{H95:COMP} | qockheey=C05+C21[Q_BARE+BOUND_E]{H95:COMP} | odaiin=C10[REL_I]{H95:COMP} | sho=C15[BARE]{H95:COMP} | ytolaiir=R:olaiir[BARE]{H95:OPEN} | sodaiin=C10[REL_I]{H95:COMP}	W13>W14:BOUND_E>Q_BARE	20	20
IT2a	f101v.23	f101v	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		25	oaiin ol olor daiin okeey qok ykeol daiin qockhy daiin olch dar qokeol dol oraiin oldaiin keeol rch qokeeeor sydy cheor okeey chol do dar	o ol ol+or aii ok ok e+ol aii o+ckh aii ol+H ar ok+ol ol or ol+d e+ol r+H ok+or d H+or ok H o ar	REL_I BARE BARE+BARE BARE BOUND_E Q_BARE BARE+BARE BARE Q_BARE+BARE BARE BARE+BARE BARE Q_BOUND_E+BARE BARE REL_I BARE+REL_I BOUND_E+BARE BARE+BARE Q_BOUND_E+BARE BARE BOUND_E+BARE BOUND_E FREE_L BARE BARE	oaiin=C05[REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP} | olor=C03+C07[BARE+BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | okeey=C02[BOUND_E]{H95:COMP} | qok=C02[Q_BARE]{H95:COMP} | ykeol=C11+C03[BARE+BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | qockhy=C05+C21[Q_BARE+BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | olch=C03+C01[BARE+BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | qokeol=C02+C03[Q_BOUND_E+BARE]{H95:COMP} | dol=C03[BARE]{H95:COMP} | oraiin=C07[REL_I]{H95:COMP} | oldaiin=C03+C16[BARE+REL_I]{H95:COMP} | keeol=C11+C03[BOUND_E+BARE]{H95:COMP} | rch=C20+C01[BARE+BARE]{H95:COMP} | qokeeeor=C02+C07[Q_BOUND_E+BARE]{H95:COMP} | sydy=C16[BARE]{H95:COMP} | cheor=C01+C07[BOUND_E+BARE]{H95:COMP} | okeey=C02[BOUND_E]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | do=C05[BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT}	W5>W6:BOUND_E>Q_BARE	25	25
IT2a	f101v.24	f101v	P	A	1	+P0	P	CONFIRMED_PROSE	CONT		17	teeal sheol qokeor qkhol olchor chokey chor ctheey das daiin cheeody cheey keo cheol daiiin deeor cheedy	e H+ol ok+or kh+ol ol+H Hok H cth a+s aii H+od H e+o H+ol aiii e+or H	BOUND_E BOUND_E+BARE Q_BOUND_E+BARE Q_BARE+BARE BARE+FREE_R BOUND_E FREE_R BOUND_E BARE+BARE BARE BOUND_E+BARE BOUND_E BARE+BARE BOUND_E+BARE BARE BOUND_E+BARE BOUND_D	teeal=C11[BOUND_E]{H95:COMP} | sheol=C01+C03[BOUND_E+BARE]{H95:COMP} | qokeor=C02+C07[Q_BOUND_E+BARE]{H95:COMP} | qkhol=R:kh+C03[Q_BARE+BARE]{H95:OPEN} | olchor=C03+C01[BARE+FREE_R]{H95:COMP} | chokey=C28[BOUND_E]{H95:COMP} | chor=C01[FREE_R]{H95:COMP} | ctheey=C17[BOUND_E]{H95:COMP} | das=C23+C18[BARE+BARE]{H95:EXACT} | daiin=C06[BARE]{H95:EXACT} | cheeody=C01+C10[BOUND_E+BARE]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP} | keo=C11+C05[BARE+BARE]{H95:COMP} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP} | daiiin=R:aiii[BARE]{H95:EXACT} | deeor=C11+C07[BOUND_E+BARE]{H95:COMP} | cheedy=C01[BOUND_D]{H95:COMP}		15	16
IT2a	f101v.25	f101v	P	A	1	+P0	P	CONFIRMED_PROSE	OPEN		20	daiin dair yteol chor qockhol daiin ckheey chey kchey dos iin okeey ckheo lcheody kcheol daiin eteeys ctheody ctheockhosho olchor	aii air e+ol H o+ckh aii ckh H H os ii ok ckh+o l+H+od H+ol aii e+tees cth+od cth+o+ckho+Ho ol+H	BARE BARE BARE+BARE FREE_R Q_BARE+FREE_L BARE BOUND_E BOUND_E BOUND_E BARE BARE BOUND_E BOUND_E+BARE BARE+BOUND_E+BARE BOUND_E+BARE BARE BARE+BARE BOUND_E+BARE BOUND_E+BARE+BARE+BARE BARE+FREE_R	daiin=C06[BARE]{H95:EXACT} | dair=C26[BARE]{H95:EXACT} | yteol=C11+C03[BARE+BARE]{H95:COMP} | chor=C01[FREE_R]{H95:COMP} | qockhol=C05+C21[Q_BARE+FREE_L]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | ckheey=C21[BOUND_E]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | kchey=C01[BOUND_E]{H95:COMP} | dos=C27[BARE]{H95:COMP} | iin=R:ii[BARE]{H95:OPEN} | okeey=C02[BOUND_E]{H95:COMP} | ckheo=C21+C05[BOUND_E+BARE]{H95:COMP} | lcheody=C09+C01+C10[BARE+BOUND_E+BARE]{H95:COMP} | kcheol=C01+C03[BOUND_E+BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | eteeys=C11+R:tees[BARE+BARE]{H95:OPEN} | ctheody=C17+C10[BOUND_E+BARE]{H95:COMP} | ctheockhosho=C17+C05+R:ckho+C15[BOUND_E+BARE+BARE+BARE]{H95:OPEN} | olchor=C03+C01[BARE+FREE_R]{H95:COMP}		17	17
