root	core_id	hybrid_class	present_all_readings	stable_dominant_role	ZL3b_all_count	ZL3b_prose_count	ZL3b_pages	ZL3b_sections	ZL3b_standalone_share	ZL3b_line_start_share	ZL3b_line_end_share	ZL3b_selector	ZL3b_dependent	ZL3b_dominant_role	ZL3b_role_counts	ZL3b_kind_counts	ZL3b_left_neighbors	ZL3b_right_neighbors	ZL3b_tuple_partners	IT2a_all_count	IT2a_prose_count	IT2a_pages	IT2a_sections	IT2a_standalone_share	IT2a_line_start_share	IT2a_line_end_share	IT2a_selector	IT2a_dependent	IT2a_dominant_role	IT2a_role_counts	IT2a_kind_counts	IT2a_left_neighbors	IT2a_right_neighbors	IT2a_tuple_partners	RF1b_all_count	RF1b_prose_count	RF1b_pages	RF1b_sections	RF1b_standalone_share	RF1b_line_start_share	RF1b_line_end_share	RF1b_selector	RF1b_dependent	RF1b_dominant_role	RF1b_role_counts	RF1b_kind_counts	RF1b_left_neighbors	RF1b_right_neighbors	RF1b_tuple_partners
ck		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	Hok:1		16	14	14	7	0.3125	0.0	0.07142857142857142	0	0	BARE	BARE:10;BOUND_E:3;REL_I:1	P:14;R:1;C:1	H:3;aii:2;ol:2;Hckh:1;Hk:1;o:1;Ho:1;k:1	H:5;ol:2;Hckh:2;t:1;d:1;Hod:1;ai:1;ar:1	H:4;or:1;oo:1;ai:1;a:1;d:1;e:1;ol:1	2	2	2	2	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	EMPTY:1;H:1	H:2	
ckh	C21	SUPPORTED_COMPONENT	1	BARE	482	458	148	8	0.2925311203319502	0.05895196506550218	0.08296943231441048	24	2	BARE	BARE:220;BOUND_E:136;FREE_L:42;BOUND_D:28;FREE_R:17;FREE_A:5;REL_I:4;Q_BOUND_D:2;Q_BARE:2;Q_BOUND_E:1;Q_FREE_A:1	P:463;C:12;L:5;R:2	H:141;ok:68;ol:49;aii:41;or:34;o:30;od:24;e:20	H:105;ok:95;ol:73;or:29;o:29;ot:29;k:26;l:25	H:152;o:137;Ho:47;ol:11;od:10;l:9;e:6;os:4	488	467	150	8	0.29918032786885246	0.05353319057815846	0.08137044967880086	27	2	BARE	BARE:223;BOUND_E:141;FREE_L:42;BOUND_D:28;FREE_R:18;FREE_A:4;REL_I:4;Q_BOUND_E:2;Q_BOUND_D:2;Q_BARE:2;Q_FREE_A:1	P:472;C:11;L:4;R:1	H:149;ok:65;ol:46;aii:41;o:36;or:35;od:27;ot:23	H:103;ok:100;ol:78;k:30;or:28;o:28;ot:28;aii:24	H:149;o:136;Ho:44;ol:18;od:11;l:8;or:5;os:4	491	466	152	8	0.3095723014256619	0.05150214592274678	0.0815450643776824	24	2	BARE	BARE:232;BOUND_E:140;FREE_L:43;BOUND_D:22;FREE_R:15;FREE_A:4;REL_I:4;Q_BOUND_D:2;Q_BARE:2;Q_BOUND_E:1;Q_FREE_A:1	P:471;C:13;L:5;R:2	H:147;ok:71;ol:48;aii:47;o:37;or:34;od:23;ot:20	H:108;ok:96;ol:74;o:30;ot:29;l:28;or:26;k:26	H:144;o:133;Ho:50;ol:14;e:11;od:8;l:8;os:4
ckhcfhh		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ho:1	or:1																
ckhch		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	o:1;H:1;k:1	Hd:1;o:1	Ho:1															
ckhchd		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	l:1;H:1	ok:1;H:1																
ckhd		NONCORE	1	BARE	13	12	13	5	0.38461538461538464	0.08333333333333333	0.16666666666666666	0	0	BARE	BARE:11;FREE_R:1	P:12;R:1	ok:3;H:2;e:2;k:1;ol:1;od:1;Hok:1;al:1	ok:2;l:2;Hd:2;Hot:1;a:1;al:1;ol:1;k:1	H:4;o:3;Ho:1	17	16	16	5	0.29411764705882354	0.125	0.1875	0	0	BARE	BARE:16	P:16;R:1	ok:3;ol:2;H:2;e:2;ai:1;ot:1;d:1;k:1	ot:2;H:2;ok:2;l:2;Hd:2;ol:2;od:1;Hot:1	H:5;o:4;Ho:2;oo:1;cs:1;e:1;or:1	12	11	12	5	0.25	0.09090909090909091	0.18181818181818182	0	0	BARE	BARE:10;FREE_R:1	P:11;R:1	H:3;ot:1;ol:1;d:1;e:1;Hok:1;ok:1;al:1	l:3;H:2;od:1;ot:1;Ht:1;ol:1;otar:1	o:3;H:3;oo:1;e:1;a:1
ckhddl		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1	aiir:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1	aii:1;s:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1	aiir:1	
ckhds		NONCORE	1	BARE	1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ai:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ai:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ai:1		
ckhh		NONCORE	0																	16	10	13	4	0.4375	0.0	0.2	0	1	BARE	BARE:9;Q_BARE:1	P:14;C:1;L:1	H:7;Ho:2;ol:2;ot:1;od:1;o:1;ckh:1;e:1	e:3;aii:3;ct:1;od:1;Hd:1;ol:1;k:1;ot:1	o:5;Ho:3;H:1;c:1;or:1															
ckhhd		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hd:1	o:1;Hd:1	o:1															
ckhi		NONCORE	0		1	0	1	1	0.0	0.0	0.0	0	0			L:1			Ho:1																														
ckho		NONCORE	1	BARE	11	11	11	3	0.36363636363636365	0.0	0.0	0	0	BARE	BARE:10;FREE_R:1	P:11	Ho:2;o:2;ckh:1;aii:1;ok:1;odl:1;ar:1;e:1	H:3;ol:3;ar:2;ckh:1;cth:1;al:1;s:1;l:1	H:3;ckh:1;Ho:1;o:1;cth:1	14	13	13	4	0.42857142857142855	0.0	0.0	0	0	BARE	BARE:12;FREE_R:1	P:13;C:1	H:3;od:3;Ho:2;ot:2;o:2;ckh:1;aii:1;ok:1	ol:4;ckh:2;H:2;al:2;ar:2;aii:2;cth:1;s:1	o:4;Ho:2;H:2;cth:2	15	14	13	4	0.6	0.07142857142857142	0.14285714285714285	0	0	BARE	BARE:12;FREE_R:1;BOUND_E:1	P:14;C:1	od:3;Ho:2;Hckh:1;ckh:1;H:1;aii:1;ok:1;odl:1	H:4;ar:2;aii:2;r:1;ckh:1;cth:1;al:1;s:1	H:2;o:2;ckh:1;Ho:1;ok:1;cth:1
ckhod		NONCORE	1	BARE	13	13	12	2	0.5384615384615384	0.15384615384615385	0.15384615384615385	0	0	BARE	BARE:11;REL_I:1;FREE_L:1	P:13	H:4;od:3;or:2;ckh:2;oii:1;Hod:1;ot:1;o:1	or:2;ok:2;H:2;ol:2;Hos:1;Hod:1;ot:1;d:1	o:5;H:1	12	11	12	3	0.5	0.09090909090909091	0.18181818181818182	0	0	BARE	BARE:11	P:11;R:1	od:3;H:3;or:2;ckh:2;Hok:2;oii:1;Hod:1;al:1	or:2;ok:2;H:2;Hos:1;Hod:1;ol:1;ar:1;aii:1	o:5;H:1	12	12	11	2	0.5	0.16666666666666666	0.16666666666666666	0	0	BARE	BARE:10;REL_I:1;FREE_L:1	P:12	H:4;od:2;or:2;ckh:2;oiir:1;Hod:1;ot:1;o:1	or:2;ok:2;ol:2;H:1;Hos:1;Hod:1;ot:1;d:1	o:5;H:1
ckhods		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			C:1	H:1;k:1	ol:2;ok:1;e:1																	1	0	1	1	0.0	0.0	0.0	0	0			C:1	H:1;k:1	ol:2;ok:1;e:1	e:1
ckhoees		NONCORE	1	BARE	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		oeees:1	o:1	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		oeees:1	o:1	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		oeees:1	o:1
ckhoii		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	aii:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	aii:1																
ckhor		NONCORE	0																																1	1	1	1	0.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	Hckh:1	ot:1	H:1
ckhos		NONCORE	1	BARE	6	5	5	2	0.5	0.2	0.2	0	0	BARE	BARE:5	P:5;L:1	or:2;H:2;e:1	H:3;od:2;Hoo:1;t:1;or:1;ok:1	o:2;H:1	6	5	5	2	0.5	0.2	0.2	0	0	BARE	BARE:5	P:5;L:1	or:2;H:2;e:1	H:3;od:2;Hoo:1;t:1;or:1;ok:1	o:2;H:1	6	5	5	2	0.5	0.2	0.2	0	0	BARE	BARE:5	P:5;L:1	or:2;H:2;e:1	H:3;od:2;Ho:1;t:1;or:1;ok:1	o:2;H:1
ckhs		NONCORE	1	BARE	3	3	3	3	0.6666666666666666	0.0	0.3333333333333333	0	1	BARE	BARE:2;Q_BARE:1	P:3	H:2;Hos:1	or:1;H:1;o:1;cth:1	Ho:1	3	3	3	3	0.6666666666666666	0.0	0.3333333333333333	0	1	BARE	BARE:2;Q_BARE:1	P:3	H:3	or:1;H:1;o:1	Ho:1	3	3	3	3	0.6666666666666666	0.0	0.3333333333333333	0	1	BARE	BARE:2;Q_BARE:1	P:3	H:2;Hos:1	or:1;H:1;o:1;cth:1	Ho:1
cph	C34	SPARSE_CORE_ATOM	1	BOUND_E	140	127	99	8	0.5071428571428571	0.023622047244094488	0.14960629921259844	4	0	BOUND_E	BOUND_E:43;BARE:28;FREE_L:21;FREE_R:13;BOUND_D:13;REL_I:7;Q_BOUND_E:1;FREE_A:1	P:131;L:6;C:2;R:1	H:55;od:17;ot:14;ol:11;o:11;aii:7;Ho:6;ok:6	H:40;o:14;ot:12;ol:10;aii:9;ok:9;or:7;s:6	o:31;H:13;Ho:11;od:7;ol:4;or:4;d:3;cth:2	140	128	95	8	0.5071428571428571	0.0234375	0.1328125	4	0	BOUND_E	BOUND_E:38;BARE:31;FREE_L:23;FREE_R:15;BOUND_D:12;REL_I:8;FREE_A:1	P:131;L:7;C:2	H:52;od:15;ot:14;ol:11;o:10;Ho:8;ok:7;cth:6	H:41;o:15;ol:14;ot:13;ok:9;aii:8;or:8;od:6	o:27;H:13;Ho:11;od:9;or:6;ol:5;d:3;ckh:3	151	136	105	8	0.47019867549668876	0.022058823529411766	0.11764705882352941	4	0	BOUND_E	BOUND_E:45;BARE:35;FREE_L:23;FREE_R:13;BOUND_D:11;REL_I:7;Q_BOUND_E:1;FREE_A:1	P:138;L:8;C:4;R:1	H:55;od:15;o:15;ot:13;ol:11;aii:9;ok:7;Ho:6	H:45;o:20;ot:14;ol:12;ok:9;aii:8;or:8;s:7	o:34;H:14;Ho:12;od:8;ol:5;or:5;k:4;d:3
cphch		NONCORE	1	FREE_R	1	1	1	1	1.0	0.0	1.0	0	0	FREE_R	FREE_R:1	P:1	aii:1			1	1	1	1	1.0	0.0	1.0	0	0	FREE_R	FREE_R:1	P:1	aii:1			1	1	1	1	1.0	0.0	1.0	0	0	FREE_R	FREE_R:1	P:1	aii:1		
cphd		NONCORE	1	BARE	4	4	4	4	0.25	0.25	0.25	0	0	BARE	BARE:4	P:4	H:3;Hok:1	H:1;o:1;otd:1;d:1	o:2;or:1	6	5	6	5	0.3333333333333333	0.4	0.2	0	0	BARE	BARE:4;REL_I:1	P:5;L:1	H:3;Hok:1	o:2;H:1;cfh:1;otd:1;d:1	o:2;or:1;th:1	4	4	4	3	0.5	0.5	0.25	0	0	BARE	BARE:3;FREE_A:1	P:4	H:2;Hok:1	H:1;o:1;cph:1;otd:1;d:1	or:1;o:1
cphees		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	aii:1;j:1	ok:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	aii:1;d:1	ok:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	aii:1;j:1	ok:1	
cpher		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	od:1	H:1																
cphes		NONCORE	1	REL_I	1	1	1	1	1.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	ai:1	ol:1;s:1		1	1	1	1	1.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	ai:1	ol:1		1	1	1	1	1.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	ai:1	ol:1;s:1	
cphh		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hshd:1	Hd:1	o:1	6	6	5	2	0.6666666666666666	0.0	0.3333333333333333	0	1	BARE	BARE:3;BOUND_E:1;Q_BARE:1;Q_BOUND_D:1	P:6	Hd:2;od:2;Hshd:1;aii:1;H:1;r:1;e:1	Hd:1;ar:1;td:1;H:1;t:1	o:1;Ho:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	o:1;Hshd:1	Hd:1	o:1
cphhd		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	or:1;k:1	ol:1;k:1	H:1															
cphk		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1;Hcfh:1	air:1	o:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1;Hcfh:1	air:1	o:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1;Hcfh:1	air:1	o:1
cpho		NONCORE	1	BARE	12	11	10	5	0.8333333333333334	0.18181818181818182	0.0	0	0	BARE	BARE:7;FREE_L:2;REL_I:1;FREE_R:1	P:11;L:1	H:3;aii:2;air:1;ot:1;ol:1;Hd:1;ok:1;Hcph:1	H:3;ar:2;od:1;or:1;cph:1;l:1;o:1;ot:1	cth:1;H:1	12	11	10	5	0.75	0.18181818181818182	0.0	0	0	BARE	BARE:6;FREE_L:2;REL_I:1;BOUND_D:1;FREE_R:1	P:11;L:1	H:4;air:1;ot:1;ol:1;od:1;ckh:1;aii:1;ok:1	H:3;ar:2;od:1;or:1;cph:1;ol:1;t:1;e:1	cth:1;ol:1;H:1	12	11	10	5	0.8333333333333334	0.18181818181818182	0.0	0	0	BARE	BARE:7;FREE_L:2;REL_I:1;FREE_R:1	P:11;L:1	H:4;Hd:2;jair:1;ot:1;ol:1;aii:1;ok:1;Hcph:1	H:3;ar:2;od:1;or:1;cph:1;ol:1;d:1;o:1	cth:1;H:1
cphod		NONCORE	1	BARE	7	7	7	3	0.7142857142857143	0.14285714285714285	0.14285714285714285	0	0	BARE	BARE:5;FREE_L:2	P:7	H:3;Ho:1;Hok:1;Hcthod:1;Hd:1;aiii:1;d:1;cfh:1	ol:2;es:1;Hot:1;d:1;s:1;od:1;okal:1	ol:1;o:1	8	8	8	3	0.625	0.125	0.25	0	0	BARE	BARE:5;FREE_L:2;FREE_R:1	P:8	H:3;Ho:1;Hok:1;Hcthod:1;Hd:1;aiii:1;d:1;cfh:1	ol:2;Hot:1;d:1;r:1;od:1;okal:1;Hod:1	es:1;ol:1;o:1	6	6	6	3	0.6666666666666666	0.16666666666666666	0.16666666666666666	0	0	BARE	BARE:4;FREE_L:2	P:6	H:2;Ho:1;Hok:1;Hcthod:1;aiii:1;d:1;cfh:1	es:1;Hot:1;ol:1;s:1;od:1;okal:1	ol:1;o:1
cphodaiil		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	cph:1	cth:1	s:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	cph:1	cth:1	s:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	cph:1	Ho:1	s:1
cphoi		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hd:1	H:1	th:1															
cphok		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	H:1	H:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	Hcfhh:1	H:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	H:1	H:1
cpholr		NONCORE	1	BARE	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	air:1;orl:1;H:1		or:1	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	air:1;orl:1;H:1		or:1	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	l:1;H:1		or:1
cphor		NONCORE	1	REL_I	1	1	1	1	0.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	o:1;Hod:1	o:1	o:1	1	1	1	1	0.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	o:1;Hod:1	ok:2;o:1	o:1	1	1	1	1	0.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	o:1;Hod:1	ok:2	o:1
cphos		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ho:1	H:1																	2	2	2	1	0.5	0.0	0.5	0	0	BARE	BARE:2	P:2	Ho:1;or:1;k:1;ol:1	H:1	Ho:1
cs		NONCORE	0																	40	28	30	8	0.1	0.25	0.10714285714285714	0	0	BARE	BARE:28	P:30;C:7;L:2;R:1	H:6;ok:4;or:3;air:2;Hd:2;ed:2;ol:2;ckh:2	ok:9;H:8;aii:5;ol:5;Hd:2;o:2;od:2;e:2	e:17;ed:11;ol:6;k:4;o:3;ees:1;a:1;es:1															
ct		NONCORE	0																	23	22	20	4	0.30434782608695654	0.0	0.22727272727272727	0	0	BARE	BARE:20;BOUND_E:2	P:23	H:10;Ho:3;or:3;ol:2;t:2;ot:1;o:1;Hos:1	H:5;Ho:2;od:2;o:2;ot:1;oii:1;aii:1;a:1	o:4;H:4;os:2;ol:2;oii:1;Hdl:1;otd:1;od:1															
cth	C17	SUPPORTED_COMPONENT	1	BARE	593	561	171	8	0.5834738617200674	0.05525846702317291	0.1622103386809269	20	2	BARE	BARE:227;BOUND_E:128;FREE_L:84;FREE_R:71;BOUND_D:23;REL_I:17;FREE_A:7;Q_BARE:2;Q_BOUND_D:1;Q_BOUND_E:1	P:571;C:15;L:6;R:1	H:212;aii:62;ok:62;ot:45;o:39;ol:33;or:27;od:24	H:119;ok:75;ol:69;ot:57;or:33;od:32;o:28;aii:27	o:84;H:80;Ho:51;ol:17;od:15;e:7;or:5;d:4	614	583	172	8	0.5928338762214984	0.06518010291595197	0.15608919382504288	22	3	BARE	BARE:232;BOUND_E:132;FREE_L:88;FREE_R:74;BOUND_D:23;REL_I:21;FREE_A:8;Q_BARE:2;Q_BOUND_E:2;Q_BOUND_D:1	P:593;C:13;L:7;R:1	H:214;aii:62;ok:62;ot:52;ol:41;o:38;or:30;cth:26	H:128;ok:75;ol:65;ot:61;or:37;od:31;o:30;aii:29	H:83;o:79;Ho:51;ol:19;od:18;e:8;or:6;d:4	601	569	172	8	0.5840266222961731	0.0632688927943761	0.15114235500878734	21	2	BARE	BARE:237;BOUND_E:128;FREE_L:85;FREE_R:70;REL_I:19;BOUND_D:19;FREE_A:7;Q_BARE:2;Q_BOUND_D:1;Q_BOUND_E:1	P:579;C:14;L:7;R:1	H:206;aii:62;ok:58;ot:45;o:41;ol:32;or:27;e:25	H:120;ok:74;ol:70;ot:61;or:34;o:31;od:29;aii:28	H:89;o:79;Ho:55;ol:17;od:12;s:4;d:4;ot:4
cthai		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	FREE_R	FREE_R:1	P:1	H:1	cth:1																															
cthail		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	od:1	H:1	d:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	od:1	H:1	d:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	od:1	H:1	d:1
cthair		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	aii:1	l:1;o:1	o:1															
cthar		NONCORE	1	FREE_A	2	1	2	2	0.5	0.0	0.0	0	0	FREE_A	FREE_A:1	L:1;P:1	Hos:1;cth:1	H:1	d:1	1	1	1	1	0.0	0.0	0.0	0	0	FREE_A	FREE_A:1	P:1	cth:1	H:1	d:1	1	1	1	1	0.0	0.0	0.0	0	0	FREE_A	FREE_A:1	P:1	cth:1	H:1	j:1
cthch		NONCORE	0																	3	2	3	3	0.6666666666666666	0.0	1.0	0	0	BARE	BARE:2	P:2;C:1	o:2;t:1;cth:1;od:1;ol:1	o:1;ok:1;ot:1	o:1	3	1	3	3	0.3333333333333333	1.0	0.0	0	0	BOUND_E	BOUND_E:1	C:2;P:1	o:1;t:1;Ho:1;Hs:1	s:1;r:1;os:1	o:2
cthck		NONCORE	0																	1	1	1	1	0.0	0.0	1.0	0	0	BOUND_E	BOUND_E:1	P:1	cth:1		o:1															
cthcth		NONCORE	0																	1	1	1	1	1.0	1.0	0.0	0	0	BOUND_E	BOUND_E:1	P:1		r:1;H:1;k:1																
cthd		NONCORE	1	BARE	18	17	18	5	0.6666666666666666	0.0	0.35294117647058826	0	0	BARE	BARE:16;FREE_L:1	P:17;L:1	H:7;ot:3;or:2;d:2;ol:2;r:2;cth:1;k:1	ot:6;H:2;s:2;ok:2;okees:1;aiiil:1	o:3;ol:1;e:1;H:1	20	19	19	6	0.6	0.05263157894736842	0.3157894736842105	0	0	BARE	BARE:17;FREE_L:1;FREE_A:1	P:19;L:1	H:8;Hod:3;ol:3;ot:2;or:2;aii:2;cth:1;d:1	ot:4;H:4;s:2;ok:2;okees:1;o:1;cph:1;aiiil:1	o:5;e:2;ot:1;cth:1;H:1	16	15	16	5	0.6875	0.0	0.3333333333333333	0	0	BARE	BARE:14;FREE_L:1	P:15;L:1	H:5;ot:3;or:2;ol:2;cth:1;d:1;k:1;Hod:1	ot:3;H:2;s:2;ok:2;okees:1;ed:1;aiiil:1;otedl:1	o:3;e:1;H:1
cthds		NONCORE	1	Q_BARE	1	1	1	1	1.0	0.0	1.0	0	1	Q_BARE	Q_BARE:1	P:1	H:1			1	1	1	1	1.0	0.0	1.0	0	1	Q_BARE	Q_BARE:1	P:1	H:1			1	1	1	1	1.0	0.0	1.0	0	1	Q_BARE	Q_BARE:1	P:1	H:1		
ctheees		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	os:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	os:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	os:1	
cthees		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	l:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	l:1;ol:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	l:1;ol:1;keees:1	
cther		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ai:1	ar:1;or:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ai:1	ar:1;or:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ai:1	ar:1;or:1	
cthes		NONCORE	1	BARE	3	3	3	3	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:3	P:3	ctho:1;H:1;Hch:1	ar:1;ok:1;aii:1	o:1	4	4	4	4	0.75	0.0	0.0	0	0	BARE	BARE:4	P:4	ctho:1;aii:1;H:1;Hch:1	ok:2;ar:1;ol:1;aii:1	o:1	3	3	3	3	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:3	P:3	ctho:1;H:1;Hch:1	ar:1;ok:1;aii:1	o:1
cthh		NONCORE	0																	13	10	12	5	0.38461538461538464	0.1	0.4	0	0	BARE	BARE:8;Q_BARE:2	P:11;L:1;C:1	H:6;e:2;ok:2;ckh:2;a:1;d:1;od:1;k:1	al:2;H:1;aii:1;cfh:1;ol:1;s:1;ot:1;k:1	o:2;Ho:2;e:1;H:1;al:1;a:1;ol:1															
cthi		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	FREE_R	FREE_R:1	P:1	r:1;ol:1;ot:1	aii:1																	1	0	1	1	0.0	0.0	0.0	0	0			C:1	ot:1;od:1	H:1;o:1	oe:1
cthl		NONCORE	1	BARE	2	2	2	1	0.5	0.5	0.0	0	0	BARE	BARE:2	P:2	od:1	s:1;od:1;Hees:1	o:1	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	od:1	s:1		1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	od:1		s:1
ctho		NONCORE	1	BARE	36	35	28	4	0.8333333333333334	0.0	0.22857142857142856	0	0	BARE	BARE:32;FREE_R:2;REL_I:1	P:35;L:1	H:16;Ho:5;ok:3;Hod:2;ar:2;aii:2;ot:2;Hcth:2	H:5;ot:3;l:2;d:2;ol:2;aii:2;o:2;cthes:1	H:3;o:2;cth:1	33	32	27	3	0.8484848484848485	0.03125	0.25	0	0	BARE	BARE:29;FREE_R:2;BOUND_E:1	P:32;L:1	H:13;aii:3;ok:3;Ho:3;od:3;Hod:2;ot:2;Hcth:2	H:6;ot:2;cth:2;ckh:2;aii:2;o:2;cthes:1;s:1	o:3;H:2	30	29	22	4	0.7333333333333333	0.0	0.3103448275862069	0	0	BARE	BARE:27;FREE_R:2	P:29;L:1	H:13;ok:3;Ho:3;ar:2;aii:2;Hcth:2;e:2;ot:2	H:6;ot:3;d:2;o:2;cthes:1;s:1;or:1;l:1	H:3;o:3;ckh:2
cthod		NONCORE	1	BARE	37	34	27	4	0.6756756756756757	0.029411764705882353	0.14705882352941177	0	0	BARE	BARE:27;FREE_L:3;REL_I:2;FREE_A:1;FREE_R:1	P:34;C:2;R:1	H:16;ot:8;o:6;ol:5;od:4;ckh:3;ok:2;or:2	H:9;o:6;ok:5;od:4;ot:4;e:4;ol:3;ar:2	o:8;Ho:2;H:2;ol:1	43	40	31	4	0.6976744186046512	0.075	0.175	0	0	BARE	BARE:31;REL_I:4;FREE_L:3;FREE_A:1;FREE_R:1	P:40;C:2;R:1	H:20;ot:7;o:6;ol:5;ckh:3;od:3;ok:2;or:2	H:10;o:7;ot:6;od:5;ok:5;ol:5;e:4;cth:3	o:8;ol:2;Ho:2;s:1	39	36	31	4	0.717948717948718	0.027777777777777776	0.19444444444444445	0	0	BARE	BARE:27;REL_I:4;FREE_L:3;FREE_A:1;FREE_R:1	P:36;C:2;R:1	H:18;ot:8;o:7;ol:4;ckh:3;ok:2;or:2;Hot:2	H:7;o:6;od:4;ok:4;ol:4;ot:4;e:3;Ho:2	o:7;ol:2;Ho:2
cthodaiir		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	H:1	
cthodd		NONCORE	1	BARE	1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	aii:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	aii:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	aii:1		
