event_id	edition	locus	page	surface_position_1based	residual_token	coverage_class	neutral_directions	replacement_directions	candidate_count	mapping_preserving_has_other_locus_witness	mapping_preserving_has_same_edition_witness	direct_same_locus_witness_directions	direct_sole_boundary_mapping_preserving_directions	candidate_json
IT2a|f11v.6|4	IT2a	f11v.6	f11v	4	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f11v.6|5	IT2a	f11v.6	f11v	5	ddy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f13r.1|4	IT2a	f13r.1	f13r	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""sholdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""shol"",""role"":""FREE_L+BARE"",""root"":""H+d""}]"
IT2a|f13r.2|11	IT2a	f13r.2	f13r	11	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f13r.3|2	IT2a	f13r.3	f13r	2	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f13r.5|9	IT2a	f13r.5	f13r	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cfholdy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""cfh[FREE_L]"",""neighbor_surface"":""cfhol"",""role"":""FREE_L+BARE"",""root"":""cfh+d""}]"
IT2a|f13r.7|4	IT2a	f13r.7	f13r	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""choldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""chol"",""role"":""FREE_L+BARE"",""root"":""H+d""}]"
IT2a|f13v.10|1	IT2a	f13v.10	f13v	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""yol"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""ol"",""role"":""BARE"",""root"":""ol""}]"
IT2a|f13v.6|4	IT2a	f13v.6	f13v	4	dy	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT	LEFT	2	1	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""sholdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""shol"",""role"":""FREE_L+BARE"",""root"":""H+d""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dyoty"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ot[BARE]"",""neighbor_surface"":""oty"",""role"":""BARE"",""root"":""ot""}]"
IT2a|f13v.8|3	IT2a	f13v.8	f13v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	RIGHT		"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daiiny"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE"",""root"":""aii""},{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydain"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ai[BARE]"",""neighbor_surface"":""dain"",""role"":""BARE"",""root"":""ai""}]"
IT2a|f13v.9|5	IT2a	f13v.9	f13v	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ytaly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""ytal"",""role"":""BARE"",""root"":""al""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ycho"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Ho[BARE]"",""neighbor_surface"":""cho"",""role"":""BARE"",""root"":""Ho""}]"
IT2a|f14r.10|6	IT2a	f14r.10	f14r	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""doldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""dol"",""role"":""BARE+BARE"",""root"":""ol+d""}]"
IT2a|f14r.10|7	IT2a	f14r.10	f14r	7	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f14r.10|9	IT2a	f14r.10	f14r	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okchydy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok+H[BARE+BARE]"",""neighbor_surface"":""okchy"",""role"":""BARE+BARE"",""root"":""ok+Hd""}]"
IT2a|f14r.11|3	IT2a	f14r.11	f14r	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f14r.11|8	IT2a	f14r.11	f14r	8	ky	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ykeeyky"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e[BOUND_E]"",""neighbor_surface"":""ykeey"",""role"":""BOUND_E+BARE"",""root"":""e+k""}]"
IT2a|f14r.12|6	IT2a	f14r.12	f14r	6	ky	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""tchyky"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""tchy"",""role"":""BARE"",""root"":""Hk""}]"
IT2a|f14r.9|6	IT2a	f14r.9	f14r	6	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f14r.9|8	IT2a	f14r.9	f14r	8	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f14v.1|4	IT2a	f14v.1	f14v	4	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f14v.2|8	IT2a	f14v.2	f14v	8	ty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f14v.3|2	IT2a	f14v.3	f14v	2	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ychydy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ychy"",""role"":""BARE"",""root"":""Hd""}]"
IT2a|f14v.3|8	IT2a	f14v.3	f14v	8	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f14v.3|9	IT2a	f14v.3	f14v	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f14v.4|5	IT2a	f14v.4	f14v	5	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f15r.11|4	IT2a	f15r.11	f15r	4	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f15r.5|7	IT2a	f15r.5	f15r	7	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f15r.9|7	IT2a	f15r.9	f15r	7	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f15v.1|6	IT2a	f15v.1	f15v	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""opchordy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""o+H[BARE+FREE_R]"",""neighbor_surface"":""opchor"",""role"":""BARE+FREE_R+BARE"",""root"":""o+H+d""}]"
IT2a|f16r.1|8	IT2a	f16r.1	f16r	8	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daiindy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE+BARE"",""root"":""aii+d""}]"
IT2a|f16r.13|3	IT2a	f16r.13	f16r	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16r.5|7	IT2a	f16r.5	f16r	7	ty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16r.5|8	IT2a	f16r.5	f16r	8	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16r.8|3	IT2a	f16r.8	f16r	3	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16v.12|2	IT2a	f16v.12	f16v	2	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16v.2|2	IT2a	f16v.2	f16v	2	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16v.2|3	IT2a	f16v.2	f16v	3	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16v.3|2	IT2a	f16v.3	f16v	2	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16v.7|5	IT2a	f16v.7	f16v	5	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f16v.8|3	IT2a	f16v.8	f16v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""choly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""chol"",""role"":""FREE_L"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE"",""root"":""aii""}]"
IT2a|f16v.9|7	IT2a	f16v.9	f16v	7	ty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f17r.10|5	IT2a	f17r.10	f17r	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ainy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ai[BARE]"",""neighbor_surface"":""ain"",""role"":""BARE"",""root"":""ai""}]"
IT2a|f17v.8|4	IT2a	f17v.8	f17v	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""oldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""ol"",""role"":""BARE+BARE"",""root"":""ol+d""}]"
IT2a|f17v.8|6	IT2a	f17v.8	f17v	6	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f18r.1|7	IT2a	f18r.1	f18r	7	m	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""om"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o[BARE]"",""neighbor_surface"":""o"",""role"":""BARE"",""root"":""o""}]"
IT2a|f18r.11|5	IT2a	f18r.11	f18r	5	g	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f18r.2|6	IT2a	f18r.2	f18r	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daiindy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE+BARE"",""root"":""aii+d""}]"
IT2a|f18r.3|6	IT2a	f18r.3	f18r	6	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f18r.3|8	IT2a	f18r.3	f18r	8	g	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ytcharg"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_R]"",""neighbor_surface"":""ytchar"",""role"":""FREE_R"",""root"":""H""}]"
IT2a|f18v.2|9	IT2a	f18v.2	f18v	9	g	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f18v.7|8	IT2a	f18v.7	f18v	8	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dardy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""dar"",""role"":""BARE+BARE"",""root"":""ar+d""}]"
IT2a|f18v.8|5	IT2a	f18v.8	f18v	5	ddy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f18v.9|6	IT2a	f18v.9	f18v	6	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f19r.1|4	IT2a	f19r.1	f19r	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		RIGHT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dytchy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""tchy"",""role"":""BARE+BARE"",""root"":""t+H""}]"
IT2a|f19r.2|3	IT2a	f19r.2	f19r	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chory"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_R]"",""neighbor_surface"":""chor"",""role"":""FREE_R"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ytchy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""tchy"",""role"":""BARE"",""root"":""H""}]"
IT2a|f19r.3|6	IT2a	f19r.3	f19r	6	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f19r.6|1	IT2a	f19r.6	f19r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""yshor"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_R]"",""neighbor_surface"":""shor"",""role"":""FREE_R"",""root"":""H""}]"
IT2a|f19r.7|2	IT2a	f19r.7	f19r	2	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f19r.9|2	IT2a	f19r.9	f19r	2	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f19r.9|4	IT2a	f19r.9	f19r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dory"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""dor"",""role"":""BARE"",""root"":""or""}]"
IT2a|f19v.1|5	IT2a	f19v.1	f19v	5	py	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""pykchy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""kchy"",""role"":""BARE"",""root"":""H""}]"
IT2a|f19v.10|5	IT2a	f19v.10	f19v	5	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f1r.1|8	IT2a	f1r.1	f1r	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykor"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""kor"",""role"":""BARE"",""root"":""or""}]"
IT2a|f1r.2|4	IT2a	f1r.2	f1r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ory"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""or"",""role"":""BARE"",""root"":""or""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykair"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""air[BARE]"",""neighbor_surface"":""kair"",""role"":""BARE"",""root"":""air""}]"
IT2a|f1r.5|2	IT2a	f1r.5	f1r	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dairy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""air[BARE]"",""neighbor_surface"":""dair"",""role"":""BARE"",""root"":""air""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychear"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""chear"",""role"":""BOUND_E"",""root"":""H""}]"
IT2a|f1r.7|3	IT2a	f1r.7	f1r	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""oy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o[BARE]"",""neighbor_surface"":""o"",""role"":""BARE"",""root"":""o""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshol"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""shol"",""role"":""FREE_L"",""root"":""H""}]"
IT2a|f1v.8|6	IT2a	f1v.8	f1v	6	ky	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cholky"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""chol"",""role"":""FREE_L+BARE"",""root"":""H+k""}]"
IT2a|f1v.9|5	IT2a	f1v.9	f1v	5	ky	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dolky"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""dol"",""role"":""BARE+BARE"",""root"":""ol+k""}]"
