source_group_id	edition	locus	source_group_index	source_group_count	left_separator	right_separator	sta_group_raw	primary_sta_codes	primary_sta_families	primary_sta_symbol_count	alternative_site_count	nearest_basic_eva_primary
ZL3b|f1r.22|G003	ZL3b	f1r.22	3	10	DEFINITE_SPACE	DEFINITE_SPACE	L1A1Q1K1K2A2	L1 A1 Q1 K1 K2 A2	LAQKKA	6	0	shokcheey
ZL3b|f1r.22|G004	ZL3b	f1r.22	4	10	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f1r.22|G005	ZL3b	f1r.22	5	10	DEFINITE_SPACE	DEFINITE_SPACE	Q2L1A1B1K2C2A2	Q2 L1 A1 B1 K2 C2 A2	QLABKCA	7	0	tshodeesy
ZL3b|f1r.22|G006	ZL3b	f1r.22	6	10	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A2	L1 J1 A2	LJA	3	0	shey
ZL3b|f1r.22|G007	ZL3b	f1r.22	7	10	DEFINITE_SPACE	DEFINITE_SPACE	P1A2B1K2A2	P1 A2 B1 K2 A2	PABKA	5	0	pydeey
ZL3b|f1r.22|G008	ZL3b	f1r.22	8	10	DEFINITE_SPACE	DEFINITE_SPACE	K1A3	K1 A3	KA	2	0	cha
ZL3b|f1r.22|G009	ZL3b	f1r.22	9	10	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	C1A1	C1 A1	CA	2	0	ro
ZL3b|f1r.22|G010	ZL3b	f1r.22	10	10	UNCERTAIN_SMALL_SPACE	LINE_END	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f1r.23|G001	ZL3b	f1r.23	1	10	LINE_START	DEFINITE_SPACE	A2B1A1F1	A2 B1 A1 F1	ABAF	4	0	ydoin
ZL3b|f1r.23|G002	ZL3b	f1r.23	2	10	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f1r.23|G003	ZL3b	f1r.23	3	10	DEFINITE_SPACE	DEFINITE_SPACE	B1A3F1	B1 A3 F1	BAF	3	0	dain
ZL3b|f1r.23|G004	ZL3b	f1r.23	4	10	DEFINITE_SPACE	DEFINITE_SPACE	U2A3B2	U2 A3 B2	UAB	3	0	cthal
ZL3b|f1r.23|G005	ZL3b	f1r.23	5	10	DEFINITE_SPACE	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f1r.23|G006	ZL3b	f1r.23	6	10	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A3C1	L1 J1 A3 C1	LJAC	4	0	shear
ZL3b|f1r.23|G007	ZL3b	f1r.23	7	10	DEFINITE_SPACE	DEFINITE_SPACE	Q1A3G1	Q1 A3 G1	QAG	3	0	kaiin
ZL3b|f1r.23|G008	ZL3b	f1r.23	8	10	DEFINITE_SPACE	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f1r.23|G009	ZL3b	f1r.23	9	10	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A2	L1 J1 A2	LJA	3	0	shey
ZL3b|f1r.23|G010	ZL3b	f1r.23	10	10	DEFINITE_SPACE	LINE_END	U2A3C1	U2 A3 C1	UAC	3	0	cthar
ZL3b|f1r.24|G001	ZL3b	f1r.24	1	10	LINE_START	DEFINITE_SPACE	K1A1	K1 A1	KA	2	0	cho
ZL3b|f1r.24|G002	ZL3b	f1r.24	2	10	DEFINITE_SPACE	DEFINITE_SPACE	Z1A1	Z1 A1	ZA	2	0	?o
ZL3b|f1r.24|G003	ZL3b	f1r.24	3	10	DEFINITE_SPACE	DEFINITE_SPACE	Q1A3G1	Q1 A3 G1	QAG	3	0	kaiin
ZL3b|f1r.24|G004	ZL3b	f1r.24	4	10	DEFINITE_SPACE	DEFINITE_SPACE	L1A1A3G1	L1 A1 A3 G1	LAAG	4	0	shoaiin
ZL3b|f1r.24|G005	ZL3b	f1r.24	5	10	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A1B2	A1 Q1 A1 B2	AQAB	4	0	okol
ZL3b|f1r.24|G006	ZL3b	f1r.24	6	10	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f1r.24|G007	ZL3b	f1r.24	7	10	DEFINITE_SPACE	DEFINITE_SPACE	P2A3C1	P2 A3 C1	PAC	3	0	far
ZL3b|f1r.24|G008	ZL3b	f1r.24	8	10	DEFINITE_SPACE	DEFINITE_SPACE	U2A1B2	U2 A1 B2	UAB	3	0	cthol
ZL3b|f1r.24|G009	ZL3b	f1r.24	9	10	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f1r.24|G010	ZL3b	f1r.24	10	10	DEFINITE_SPACE	LINE_END	U2A1B2B1A3C1	U2 A1 B2 B1 A3 C1	UABBAC	6	0	ctholdar
ZL3b|f1r.25|G001	ZL3b	f1r.25	1	9	LINE_START	DEFINITE_SPACE	A2K1K2A2	A2 K1 K2 A2	AKKA	4	0	ycheey
ZL3b|f1r.25|G002	ZL3b	f1r.25	2	9	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K2A2	A1 Q1 K2 A2	AQKA	4	0	okeey
ZL3b|f1r.25|G003	ZL3b	f1r.25	3	9	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A2	A1 Q1 A2	AQA	3	0	oky
ZL3b|f1r.25|G004	ZL3b	f1r.25	4	9	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f1r.25|G005	ZL3b	f1r.25	5	9	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K1J1A2	A1 Q1 K1 J1 A2	AQKJA	5	0	okchey
ZL3b|f1r.25|G006	ZL3b	f1r.25	6	9	DEFINITE_SPACE	DEFINITE_SPACE	Q1A1Q1A3G1	Q1 A1 Q1 A3 G1	QAQAG	5	0	kokaiin
ZL3b|f1r.25|G007	ZL3b	f1r.25	7	9	DEFINITE_SPACE	DEFINITE_SPACE	A1Z1K1A1B2	A1 Z1 K1 A1 B2	AZKAB	5	0	o?chol
ZL3b|f1r.25|G008	ZL3b	f1r.25	8	9	DEFINITE_SPACE	DEFINITE_SPACE	Q1Z1B1K1A2	Q1 Z1 B1 K1 A2	QZBKA	5	0	k?dchy
ZL3b|f1r.25|G009	ZL3b	f1r.25	9	9	DEFINITE_SPACE	LINE_END	B1A3B2	B1 A3 B2	BAB	3	0	dal
ZL3b|f1r.26|G001	ZL3b	f1r.26	1	10	LINE_START	DEFINITE_SPACE	B1K1J1A1	B1 K1 J1 A1	BKJA	4	0	dcheo
ZL3b|f1r.26|G002	ZL3b	f1r.26	2	10	DEFINITE_SPACE	DEFINITE_SPACE	L1A1B1A2	L1 A1 B1 A2	LABA	4	0	shody
ZL3b|f1r.26|G003	ZL3b	f1r.26	3	10	DEFINITE_SPACE	DEFINITE_SPACE	Q1A1L1J1A2	Q1 A1 L1 J1 A2	QALJA	5	0	koshey
ZL3b|f1r.26|G004	ZL3b	f1r.26	4	10	DEFINITE_SPACE	DEFINITE_SPACE	U2A2	U2 A2	UA	2	0	cthy
ZL3b|f1r.26|G005	ZL3b	f1r.26	5	10	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1Q1	A1 Q1	AQ	2	0	ok
ZL3b|f1r.26|G006	ZL3b	f1r.26	6	10	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	K1J1A2	K1 J1 A2	KJA	3	0	chey
ZL3b|f1r.26|G007	ZL3b	f1r.26	7	10	DEFINITE_SPACE	DEFINITE_SPACE	Q1K2A2	Q1 K2 A2	QKA	3	0	keey
ZL3b|f1r.26|G008	ZL3b	f1r.26	8	10	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	Q1K2A2	Q1 K2 A2	QKA	3	0	keey
ZL3b|f1r.26|G009	ZL3b	f1r.26	9	10	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	B1A3B2	B1 A3 B2	BAB	3	0	dal
ZL3b|f1r.26|G010	ZL3b	f1r.26	10	10	DEFINITE_SPACE	LINE_END	K1Q2A1C1	K1 Q2 A1 C1	KQAC	4	0	chtor
ZL3b|f1r.27|G001	ZL3b	f1r.27	1	5	LINE_START	DEFINITE_SPACE	Z1J1A1Z1	Z1 J1 A1 Z1	ZJAZ	4	0	?eo?
ZL3b|f1r.27|G002	ZL3b	f1r.27	2	5	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f1r.27|G003	ZL3b	f1r.27	3	5	DEFINITE_SPACE	DEFINITE_SPACE	K1A1Q1	K1 A1 Q1	KAQ	3	0	chok
ZL3b|f1r.27|G004	ZL3b	f1r.27	4	5	DEFINITE_SPACE	DEFINITE_SPACE	K1A1Q2A2	K1 A1 Q2 A2	KAQA	4	0	choty
ZL3b|f1r.27|G005	ZL3b	f1r.27	5	5	DEFINITE_SPACE	LINE_END	K1A1Q2J1A2	K1 A1 Q2 J1 A2	KAQJA	5	0	chotey
ZL3b|f1r.28|G001	ZL3b	f1r.28	1	1	LINE_START	LINE_END	B1K1A3G1	B1 K1 A3 G1	BKAG	4	0	dchaiin
ZL3b|f1v.1|G001	ZL3b	f1v.1	1	9	LINE_START	DEFINITE_SPACE	Q1K1C2A2	Q1 K1 C2 A2	QKCA	4	0	kchsy
ZL3b|f1v.1|G002	ZL3b	f1v.1	2	9	DEFINITE_SPACE	DEFINITE_SPACE	K1A2B1A3G1	K1 A2 B1 A3 G1	KABAG	5	0	chydaiin
ZL3b|f1v.1|G003	ZL3b	f1v.1	3	9	DEFINITE_SPACE	DRAWING_INTERRUPTION	A1B2	A1 B2	AB	2	0	ol
ZL3b|f1v.1|G004	ZL3b	f1v.1	4	9	DRAWING_INTERRUPTION	UNCERTAIN_SMALL_SPACE	A1	A1	A	1	0	o
ZL3b|f1v.1|G005	ZL3b	f1v.1	5	9	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	B2	B2	B	1	0	l
ZL3b|f1v.1|G006	ZL3b	f1v.1	6	9	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	Q2K1J1A2	Q2 K1 J1 A2	QKJA	4	0	tchey
ZL3b|f1v.1|G007	ZL3b	f1v.1	7	9	DEFINITE_SPACE	DEFINITE_SPACE	K1A3C1	K1 A3 C1	KAC	3	0	char
ZL3b|f1v.1|G008	ZL3b	f1v.1	8	9	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	T2A3C1	T2 A3 C1	TAC	3	0	cfhar
ZL3b|f1v.1|G009	ZL3b	f1v.1	9	9	UNCERTAIN_SMALL_SPACE	LINE_END	A3B3	A3 B3	AB	2	0	am
ZL3b|f1v.2|G001	ZL3b	f1v.2	1	8	LINE_START	DEFINITE_SPACE	A2Q2K2A2	A2 Q2 K2 A2	AQKA	4	0	yteey
ZL3b|f1v.2|G002	ZL3b	f1v.2	2	8	DEFINITE_SPACE	DEFINITE_SPACE	K1A3C1	K1 A3 C1	KAC	3	0	char
ZL3b|f1v.2|G003	ZL3b	f1v.2	3	8	DEFINITE_SPACE	DEFINITE_SPACE	A1C1	A1 C1	AC	2	0	or
ZL3b|f1v.2|G004	ZL3b	f1v.2	4	8	DEFINITE_SPACE	DRAWING_INTERRUPTION	A1K1A2	A1 K1 A2	AKA	3	0	ochy
ZL3b|f1v.2|G005	ZL3b	f1v.2	5	8	DRAWING_INTERRUPTION	DEFINITE_SPACE	B1K1A1	B1 K1 A1	BKA	3	0	dcho
ZL3b|f1v.2|G006	ZL3b	f1v.2	6	8	DEFINITE_SPACE	DEFINITE_SPACE	B2Q1A1B1A2	B2 Q1 A1 B1 A2	BQABA	5	0	lkody
ZL3b|f1v.2|G007	ZL3b	f1v.2	7	8	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A1B1A3C1	A1 Q1 A1 B1 A3 C1	AQABAC	6	0	okodar
ZL3b|f1v.2|G008	ZL3b	f1v.2	8	8	DEFINITE_SPACE	LINE_END	K1A1B1A2	K1 A1 B1 A2	KABA	4	0	chody
ZL3b|f1v.3|G001	ZL3b	f1v.3	1	8	LINE_START	UNCERTAIN_SMALL_SPACE	B1A3	B1 A3	BA	2	0	da
ZL3b|f1v.3|G002	ZL3b	f1v.3	2	8	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	U1A2	U1 A2	UA	2	0	ckhy
ZL3b|f1v.3|G003	ZL3b	f1v.3	3	8	DEFINITE_SPACE	DEFINITE_SPACE	U1A1U1A2	U1 A1 U1 A2	UAUA	4	0	ckhockhy
ZL3b|f1v.3|G004	ZL3b	f1v.3	4	8	DEFINITE_SPACE	DRAWING_INTERRUPTION	L1A2	L1 A2	LA	2	0	shy
ZL3b|f1v.3|G005	ZL3b	f1v.3	5	8	DRAWING_INTERRUPTION	DEFINITE_SPACE	B1Q1L1K2A2	B1 Q1 L1 K2 A2	BQLKA	5	0	dksheey
ZL3b|f1v.3|G006	ZL3b	f1v.3	6	8	DEFINITE_SPACE	DEFINITE_SPACE	U2A2	U2 A2	UA	2	0	cthy
ZL3b|f1v.3|G007	ZL3b	f1v.3	7	8	DEFINITE_SPACE	DEFINITE_SPACE	Q1A1Q2K1A1B1A2	Q1 A1 Q2 K1 A1 B1 A2	QAQKABA	7	0	kotchody
ZL3b|f1v.3|G008	ZL3b	f1v.3	8	8	DEFINITE_SPACE	LINE_END	B1A3B2	B1 A3 B2	BAB	3	0	dal
ZL3b|f1v.4|G001	ZL3b	f1v.4	1	6	LINE_START	DEFINITE_SPACE	B1A1B2	B1 A1 B2	BAB	3	0	dol
ZL3b|f1v.4|G002	ZL3b	f1v.4	2	6	DEFINITE_SPACE	DEFINITE_SPACE	K1A1Q1J1A1	K1 A1 Q1 J1 A1	KAQJA	5	0	chokeo
ZL3b|f1v.4|G003	ZL3b	f1v.4	3	6	DEFINITE_SPACE	DEFINITE_SPACE	B1A3F3	B1 A3 F3	BAF	3	0	dair
ZL3b|f1v.4|G004	ZL3b	f1v.4	4	6	DEFINITE_SPACE	DRAWING_INTERRUPTION	B1A3B3	B1 A3 B3	BAB	3	0	dam
ZL3b|f1v.4|G005	ZL3b	f1v.4	5	6	DRAWING_INTERRUPTION	DEFINITE_SPACE	C2A1K1J1A2	C2 A1 K1 J1 A2	CAKJA	5	0	sochey
ZL3b|f1v.4|G006	ZL3b	f1v.4	6	6	DEFINITE_SPACE	LINE_END	K1A1Q1A1B1A2	K1 A1 Q1 A1 B1 A2	KAQABA	6	0	chokody
ZL3b|f1v.5|G001	ZL3b	f1v.5	1	9	LINE_START	DEFINITE_SPACE	P1A1Q2A1A2	P1 A1 Q2 A1 A2	PAQAA	5	0	potoy
ZL3b|f1v.5|G002	ZL3b	f1v.5	2	9	DEFINITE_SPACE	DEFINITE_SPACE	L1A1B2	L1 A1 B2	LAB	3	0	shol
ZL3b|f1v.5|G003	ZL3b	f1v.5	3	9	DEFINITE_SPACE	DEFINITE_SPACE	B1A3F3	B1 A3 F3	BAF	3	0	dair
ZL3b|f1v.5|G004	ZL3b	f1v.5	4	9	DEFINITE_SPACE	DRAWING_INTERRUPTION	T1A1A3B2	T1 A1 A3 B2	TAAB	4	0	cphoal
ZL3b|f1v.5|G005	ZL3b	f1v.5	5	9	DRAWING_INTERRUPTION	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f1v.5|G006	ZL3b	f1v.5	6	9	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A2	K1 J1 A2	KJA	3	0	chey
ZL3b|f1v.5|G007	ZL3b	f1v.5	7	9	DEFINITE_SPACE	DEFINITE_SPACE	Q2A1B1A2	Q2 A1 B1 A2	QABA	4	0	tody
ZL3b|f1v.5|G008	ZL3b	f1v.5	8	9	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A1A3G1	A1 Q2 A1 A3 G1	AQAAG	5	0	otoaiin
ZL3b|f1v.5|G009	ZL3b	f1v.5	9	9	DEFINITE_SPACE	LINE_END	L1A1L1A2	L1 A1 L1 A2	LALA	4	0	shoshy
ZL3b|f1v.6|G001	ZL3b	f1v.6	1	11	LINE_START	DEFINITE_SPACE	K1A1Q1A2	K1 A1 Q1 A2	KAQA	4	0	choky
ZL3b|f1v.6|G002	ZL3b	f1v.6	2	11	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f1v.6|G003	ZL3b	f1v.6	3	11	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	U2A1	U2 A1	UA	2	0	ctho
ZL3b|f1v.6|G004	ZL3b	f1v.6	4	11	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	B2	B2	B	1	0	l
ZL3b|f1v.6|G005	ZL3b	f1v.6	5	11	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	L1A1B2	L1 A1 B2	LAB	3	0	shol
ZL3b|f1v.6|G006	ZL3b	f1v.6	6	11	DEFINITE_SPACE	DRAWING_INTERRUPTION	A1Q1A3B2	A1 Q1 A3 B2	AQAB	4	0	okal
ZL3b|f1v.6|G007	ZL3b	f1v.6	7	11	DRAWING_INTERRUPTION	DEFINITE_SPACE	B1A1B2K1J1A2	B1 A1 B2 K1 J1 A2	BABKJA	6	0	dolchey
ZL3b|f1v.6|G008	ZL3b	f1v.6	8	11	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B1A1	K1 A1 B1 A1	KABA	4	0	chodo
ZL3b|f1v.6|G009	ZL3b	f1v.6	9	11	DEFINITE_SPACE	DEFINITE_SPACE	B2A1B2	B2 A1 B2	BAB	3	0	lol
ZL3b|f1v.6|G010	ZL3b	f1v.6	10	11	DEFINITE_SPACE	DEFINITE_SPACE	K1A2	K1 A2	KA	2	0	chy
ZL3b|f1v.6|G011	ZL3b	f1v.6	11	11	DEFINITE_SPACE	LINE_END	U2A2	U2 A2	UA	2	0	cthy
ZL3b|f1v.7|G001	ZL3b	f1v.7	1	12	LINE_START	DEFINITE_SPACE	D1A1	D1 A1	DA	2	0	qo
ZL3b|f1v.7|G002	ZL3b	f1v.7	2	12	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1B2	A1 B2	AB	2	0	ol
ZL3b|f1v.7|G003	ZL3b	f1v.7	3	12	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	K1A1K2C2	K1 A1 K2 C2	KAKC	4	0	choees
ZL3b|f1v.7|G004	ZL3b	f1v.7	4	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B2	K1 J1 A1 B2	KJAB	4	0	cheol
ZL3b|f1v.7|G005	ZL3b	f1v.7	5	12	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2	B1 A1 B2	BAB	3	0	dol
ZL3b|f1v.7|G006	ZL3b	f1v.7	6	12	DEFINITE_SPACE	DRAWING_INTERRUPTION	U2J1A2	U2 J1 A2	UJA	3	0	cthey
ZL3b|f1v.7|G007	ZL3b	f1v.7	7	12	DRAWING_INTERRUPTION	DEFINITE_SPACE	A2Q1A1B2	A2 Q1 A1 B2	AQAB	4	0	ykol
ZL3b|f1v.7|G008	ZL3b	f1v.7	8	12	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2	B1 A1 B2	BAB	3	0	dol
ZL3b|f1v.7|G009	ZL3b	f1v.7	9	12	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2A1	B1 A1 B2 A1	BABA	4	0	dolo
ZL3b|f1v.7|G010	ZL3b	f1v.7	10	12	DEFINITE_SPACE	DEFINITE_SPACE	A2Q1A1B2	A2 Q1 A1 B2	AQAB	4	0	ykol
ZL3b|f1v.7|G011	ZL3b	f1v.7	11	12	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	B1A1	B1 A1	BA	2	0	do
ZL3b|f1v.7|G012	ZL3b	f1v.7	12	12	UNCERTAIN_SMALL_SPACE	LINE_END	B2K1E1A1B1A2	B2 K1 E1 A1 B1 A2	BKEABA	6	0	lchiody
ZL3b|f1v.8|G001	ZL3b	f1v.8	1	10	LINE_START	DEFINITE_SPACE	A1Q1A1B2L1A1B2	A1 Q1 A1 B2 L1 A1 B2	AQABLAB	7	0	okolshol
ZL3b|f1v.8|G002	ZL3b	f1v.8	2	10	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	Q1A1B2	Q1 A1 B2	QAB	3	0	kol
ZL3b|f1v.8|G003	ZL3b	f1v.8	3	10	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	Q1J1K1A2	Q1 J1 K1 A2	QJKA	4	0	kechy
ZL3b|f1v.8|G004	ZL3b	f1v.8	4	10	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f1v.8|G005	ZL3b	f1v.8	5	10	DEFINITE_SPACE	DRAWING_INTERRUPTION	Q1A2	Q1 A2	QA	2	0	ky
ZL3b|f1v.8|G006	ZL3b	f1v.8	6	10	DRAWING_INTERRUPTION	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f1v.8|G007	ZL3b	f1v.8	7	10	DEFINITE_SPACE	DEFINITE_SPACE	U2A1B2	U2 A1 B2	UAB	3	0	cthol
ZL3b|f1v.8|G008	ZL3b	f1v.8	8	10	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B1A2	K1 A1 B1 A2	KABA	4	0	chody
ZL3b|f1v.8|G009	ZL3b	f1v.8	9	10	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f1v.8|G010	ZL3b	f1v.8	10	10	DEFINITE_SPACE	LINE_END	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f1v.9|G001	ZL3b	f1v.9	1	12	LINE_START	DEFINITE_SPACE	L1A1C1	L1 A1 C1	LAC	3	0	shor
ZL3b|f1v.9|G002	ZL3b	f1v.9	2	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A1B2	A1 Q1 A1 B2	AQAB	4	0	okol
ZL3b|f1v.9|G003	ZL3b	f1v.9	3	12	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
ZL3b|f1v.9|G004	ZL3b	f1v.9	4	12	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	B1A1B2	B1 A1 B2	BAB	3	0	dol
ZL3b|f1v.9|G005	ZL3b	f1v.9	5	12	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	Q1A2	Q1 A2	QA	2	0	ky
ZL3b|f1v.9|G006	ZL3b	f1v.9	6	12	DEFINITE_SPACE	DRAWING_INTERRUPTION	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f1v.9|G007	ZL3b	f1v.9	7	12	DRAWING_INTERRUPTION	DEFINITE_SPACE	L1A1B2	L1 A1 B2	LAB	3	0	shol
ZL3b|f1v.9|G008	ZL3b	f1v.9	8	12	DEFINITE_SPACE	DEFINITE_SPACE	B1K1A1C1	B1 K1 A1 C1	BKAC	4	0	dchor
ZL3b|f1v.9|G009	ZL3b	f1v.9	9	12	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	A1	A1	A	1	0	o
ZL3b|f1v.9|G010	ZL3b	f1v.9	10	12	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	Q2K1A1	Q2 K1 A1	QKA	3	0	tcho
ZL3b|f1v.9|G011	ZL3b	f1v.9	11	12	DEFINITE_SPACE	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
ZL3b|f1v.9|G012	ZL3b	f1v.9	12	12	DEFINITE_SPACE	LINE_END	[L1:Lj]A1B1A2	L1 A1 B1 A2	LABA	4	1	shody
ZL3b|f1v.10|G001	ZL3b	f1v.10	1	7	LINE_START	DEFINITE_SPACE	Q2A3A1C1	Q2 A3 A1 C1	QAAC	4	0	taor
ZL3b|f1v.10|G002	ZL3b	f1v.10	2	7	DEFINITE_SPACE	DEFINITE_SPACE	K1A1Q2K1J1A2	K1 A1 Q2 K1 J1 A2	KAQKJA	6	0	chotchey
ZL3b|f1v.10|G003	ZL3b	f1v.10	3	7	DEFINITE_SPACE	DEFINITE_SPACE	B1A3B2	B1 A3 B2	BAB	3	0	dal
ZL3b|f1v.10|G004	ZL3b	f1v.10	4	7	DEFINITE_SPACE	DRAWING_INTERRUPTION	K1A1B1A2	K1 A1 B1 A2	KABA	4	0	chody
ZL3b|f1v.10|G005	ZL3b	f1v.10	5	7	DRAWING_INTERRUPTION	DEFINITE_SPACE	C2K1A1B1A2	C2 K1 A1 B1 A2	CKABA	5	0	schody
ZL3b|f1v.10|G006	ZL3b	f1v.10	6	7	DEFINITE_SPACE	DEFINITE_SPACE	P1A1B2	P1 A1 B2	PAB	3	0	pol
ZL3b|f1v.10|G007	ZL3b	f1v.10	7	7	DEFINITE_SPACE	LINE_END	K1A1B1A3C1	K1 A1 B1 A3 C1	KABAC	5	0	chodar
ZL3b|f2r.1|G001	ZL3b	f2r.1	1	6	LINE_START	DEFINITE_SPACE	Q1A2B1A3F1A2	Q1 A2 B1 A3 F1 A2	QABAFA	6	0	kydainy
ZL3b|f2r.1|G002	ZL3b	f2r.1	2	6	DEFINITE_SPACE	DEFINITE_SPACE	A2P1K1A1B2	A2 P1 K1 A1 B2	APKAB	5	0	ypchol
ZL3b|f2r.1|G003	ZL3b	f2r.1	3	6	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
ZL3b|f2r.1|G004	ZL3b	f2r.1	4	6	DEFINITE_SPACE	DRAWING_INTERRUPTION	A1Q2K1A3B2	A1 Q2 K1 A3 B2	AQKAB	5	0	otchal
ZL3b|f2r.1|G005	ZL3b	f2r.1	5	6	DRAWING_INTERRUPTION	DEFINITE_SPACE	A2P1K1A3G1	A2 P1 K1 A3 G1	APKAG	5	0	ypchaiin
ZL3b|f2r.1|G006	ZL3b	f2r.1	6	6	DEFINITE_SPACE	LINE_END	U1A1B2C2A2	U1 A1 B2 C2 A2	UABCA	5	0	ckholsy
ZL3b|f2r.2|G001	ZL3b	f2r.2	1	6	LINE_START	DRAWING_INTERRUPTION	B1A1C1K1A1C1A2	B1 A1 C1 K1 A1 C1 A2	BACKACA	7	0	dorchory
ZL3b|f2r.2|G002	ZL3b	f2r.2	2	6	DRAWING_INTERRUPTION	DEFINITE_SPACE	K1Q1A3C1	K1 Q1 A3 C1	KQAC	4	0	chkar
ZL3b|f2r.2|G003	ZL3b	f2r.2	3	6	DEFINITE_SPACE	DRAWING_INTERRUPTION	C2	C2	C	1	0	s
ZL3b|f2r.2|G004	ZL3b	f2r.2	4	6	DRAWING_INTERRUPTION	DEFINITE_SPACE	L1A1C1	L1 A1 C1	LAC	3	0	shor
ZL3b|f2r.2|G005	ZL3b	f2r.2	5	6	DEFINITE_SPACE	DEFINITE_SPACE	U2A2	U2 A2	UA	2	0	cthy
ZL3b|f2r.2|G006	ZL3b	f2r.2	6	6	DEFINITE_SPACE	LINE_END	U5	U5	U	1	0	cto
ZL3b|f2r.3|G001	ZL3b	f2r.3	1	7	LINE_START	DRAWING_INTERRUPTION	D1A1Q2A3G1	D1 A1 Q2 A3 G1	DAQAG	5	0	qotaiin
ZL3b|f2r.3|G002	ZL3b	f2r.3	2	7	DRAWING_INTERRUPTION	DEFINITE_SPACE	U2J1A2	U2 J1 A2	UJA	3	0	cthey
ZL3b|f2r.3|G003	ZL3b	f2r.3	3	7	DEFINITE_SPACE	DRAWING_INTERRUPTION	A2	A2	A	1	0	y
