source_group_id	edition	locus	page	section	currier	hand	code	kind	grammar_scope	source_row_index	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_interlinear_row_present	legacy_mapping_status
ZL3b|f1r.15|G007	ZL3b	f1r.15	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	15	7	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kol	kol	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.15|G008	ZL3b	f1r.15	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	15	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.15|G009	ZL3b	f1r.15	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	15	9	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.15|G010	ZL3b	f1r.15	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	15	10	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kor	kor	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.15|G011	ZL3b	f1r.15	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	15	11	11	0	0	DEFINITE_SPACE	LINE_END	chal	chal	1	11	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G001	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	1	10	0	0	LINE_START	DEFINITE_SPACE	sho	sho	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G002	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G003	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shodan	shodan	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G004	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kshy	kshy	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G005	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kchy	kchy	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G006	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	d	d	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G007	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or	or	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G008	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chodaiin	chodaiin	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G009	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	sho	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.16|G010	ZL3b	f1r.16	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	16	10	10	0	0	DEFINITE_SPACE	LINE_END	koeam	koeam	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.17|G001	ZL3b	f1r.17	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	17	1	8	0	0	LINE_START	DEFINITE_SPACE	ycho	ycho	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.17|G002	ZL3b	f1r.17	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	17	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tchey	tchey	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.17|G003	ZL3b	f1r.17	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	17	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chekain	chekain	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.17|G004	ZL3b	f1r.17	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	17	4	8	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	sheo	sheo	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.17|G005	ZL3b	f1r.17	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	17	5	8	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	pshol	pshol	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.17|G006	ZL3b	f1r.17	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	17	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dydyd	dydyd	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.17|G007	ZL3b	f1r.17	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	17	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	cthy	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.17|G008	ZL3b	f1r.17	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	17	8	8	0	0	DEFINITE_SPACE	LINE_END	dai[{cto}:@194;]y	daiy	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G001	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	1	9	0	0	LINE_START	DEFINITE_SPACE	yto	yto	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G002	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G003	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	she	she	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G004	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kodshey	kodshey	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G005	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cphealy	cphealy	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G006	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	6	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	dar	dar	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G007	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	7	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ain	ain	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G008	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dain	dain	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.18|G009	ZL3b	f1r.18	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	18	9	9	0	0	DEFINITE_SPACE	LINE_END	ckhyds	ckhyds	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.19|G001	ZL3b	f1r.19	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	19	1	8	0	0	LINE_START	DEFINITE_SPACE	dchar	dchar	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.19|G002	ZL3b	f1r.19	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	19	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shcthaiin	shcthaiin	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.19|G003	ZL3b	f1r.19	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	19	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiir	okaiir	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.19|G004	ZL3b	f1r.19	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	19	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	chey	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.19|G005	ZL3b	f1r.19	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	19	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	@192;chy	chy	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.19|G006	ZL3b	f1r.19	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	19	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	@130;tol	tol	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.19|G007	ZL3b	f1r.19	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	19	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthols	cthols	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.19|G008	ZL3b	f1r.19	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	19	8	8	0	0	DEFINITE_SPACE	LINE_END	dlo{ct}o	dloo	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.20|G001	ZL3b	f1r.20	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	20	1	5	0	0	LINE_START	DEFINITE_SPACE	shok	shok	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.20|G002	ZL3b	f1r.20	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	20	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.20|G003	ZL3b	f1r.20	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	20	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	chey	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.20|G004	ZL3b	f1r.20	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	20	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dain	dain	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.20|G005	ZL3b	f1r.20	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	20	5	5	0	0	DEFINITE_SPACE	LINE_END	ckhey	ckhey	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.21|G001	ZL3b	f1r.21	f1r	T	A	1	=Pt	P	CONFIRMED_PROSE	21	1	2	0	1	LINE_START	DEFINITE_SPACE	otol	otol	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.21|G002	ZL3b	f1r.21	f1r	T	A	1	=Pt	P	CONFIRMED_PROSE	21	2	2	0	1	DEFINITE_SPACE	LINE_END	daiiin	daiiin	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G001	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	1	10	1	0	LINE_START	DEFINITE_SPACE	cpho	cpho	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G002	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	2	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shaiin	shaiin	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G003	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	3	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shokcheey	shokcheey	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G004	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	4	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G005	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	5	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	tshodeesy	tshodeesy	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G006	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	6	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G007	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	7	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	pydeey	pydeey	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G008	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	8	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cha	cha	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G009	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	9	10	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ro	ro	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.22|G010	ZL3b	f1r.22	f1r	T	A	1	*P0	P	CONFIRMED_PROSE	22	10	10	1	0	UNCERTAIN_SMALL_SPACE	LINE_END	dar	dar	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G001	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	1	10	0	0	LINE_START	DEFINITE_SPACE	ydoin	ydoin	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G002	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G003	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dain	dain	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G004	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthal	cthal	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G005	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G006	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shear	shear	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G007	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kaiin	kaiin	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G008	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G009	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.23|G010	ZL3b	f1r.23	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	23	10	10	0	0	DEFINITE_SPACE	LINE_END	cthar	cthar	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G001	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	1	10	0	0	LINE_START	DEFINITE_SPACE	cho	cho	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G002	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	?o	o	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G003	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kaiin	kaiin	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G004	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shoaiin	shoaiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G005	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okol	okol	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G006	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G007	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	far	far	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G008	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthol	cthol	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G009	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.24|G010	ZL3b	f1r.24	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	24	10	10	0	0	DEFINITE_SPACE	LINE_END	ctholdar	ctholdar	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G001	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	1	9	0	0	LINE_START	DEFINITE_SPACE	ycheey	ycheey	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G002	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeey	okeey	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G003	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oky	oky	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G004	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G005	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okchey	okchey	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G006	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kokaiin	kokaiin	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G007	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	o?chol	ochol	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G008	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	k?dchy	kdchy	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.25|G009	ZL3b	f1r.25	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	25	9	9	0	0	DEFINITE_SPACE	LINE_END	dal	dal	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G001	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	1	10	0	0	LINE_START	DEFINITE_SPACE	dcheo	dcheo	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G002	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shody	shody	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G003	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	koshey	koshey	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G004	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	cthy	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G005	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	5	10	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ok	ok	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G006	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	6	10	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	chey	chey	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G007	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	keey	keey	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G008	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	8	10	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	keey	keey	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G009	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	9	10	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	dal	dal	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.26|G010	ZL3b	f1r.26	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	26	10	10	0	0	DEFINITE_SPACE	LINE_END	chtor	chtor	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.27|G001	ZL3b	f1r.27	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	27	1	5	0	0	LINE_START	DEFINITE_SPACE	?eo?	eo	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.27|G002	ZL3b	f1r.27	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	27	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.27|G003	ZL3b	f1r.27	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	27	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chok	chok	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.27|G004	ZL3b	f1r.27	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	27	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	choty	choty	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.27|G005	ZL3b	f1r.27	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	27	5	5	0	0	DEFINITE_SPACE	LINE_END	chotey	chotey	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1r.28|G001	ZL3b	f1r.28	f1r	T	A	1	=Pt	P	CONFIRMED_PROSE	28	1	1	0	1	LINE_START	LINE_END	dchaiin	dchaiin	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G001	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	1	9	1	0	LINE_START	DEFINITE_SPACE	kchsy	kchsy	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G002	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chydaiin	chydaiin	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G003	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	3	9	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	ol	ol	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G004	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	4	9	1	0	DRAWING_INTERRUPTION	UNCERTAIN_SMALL_SPACE	o	o	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G005	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	5	9	1	0	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	l	l	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G006	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	6	9	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	tchey	tchey	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G007	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	7	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	char	char	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G008	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	8	9	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	cfhar	cfhar	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.1|G009	ZL3b	f1v.1	f1v	H	A	1	@P0	P	CONFIRMED_PROSE	29	9	9	1	0	UNCERTAIN_SMALL_SPACE	LINE_END	am	am	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.2|G001	ZL3b	f1v.2	f1v	H	A	1	+P0	P	CONFIRMED_PROSE	30	1	8	0	0	LINE_START	DEFINITE_SPACE	yteey	yteey	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.2|G002	ZL3b	f1v.2	f1v	H	A	1	+P0	P	CONFIRMED_PROSE	30	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	char	char	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.2|G003	ZL3b	f1v.2	f1v	H	A	1	+P0	P	CONFIRMED_PROSE	30	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or	or	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f1v.2|G004	ZL3b	f1v.2	f1v	H	A	1	+P0	P	CONFIRMED_PROSE	30	4	8	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	ochy	ochy	1	4	1	ONE_ASCII_FRAGMENT
