query_id	edition	physical_query_key	locus	source_group_index	collapsed_page	panel_page	physical_folio	paragraph_id	line_quartile	masked_template	same_paragraph_training_groups	other_paragraph_training_groups	common_all_three
RF1b|f75r.29|G012	RF1b	f75r.29|G012|chXdy	f75r.29	12	f75r	f75r	f75	f75r|P002	2	chXdy	1	1	0
RF1b|f75r.30|G009	RF1b	f75r.30|G009|chXdy	f75r.30	9	f75r	f75r	f75	f75r|P002	2	chXdy	1	1	0
RF1b|f75r.30|G011	RF1b	f75r.30|G011|shXdy	f75r.30	11	f75r	f75r	f75	f75r|P002	2	shXdy	1	6	0
RF1b|f75r.31|G005	RF1b	f75r.31|G005|shXdy	f75r.31	5	f75r	f75r	f75	f75r|P002	2	shXdy	1	6	1
RF1b|f75r.32|G003	RF1b	f75r.32|G003|shXdy	f75r.32	3	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
RF1b|f75r.32|G007	RF1b	f75r.32|G007|shXdy	f75r.32	7	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
RF1b|f75r.32|G009	RF1b	f75r.32|G009|shXdy	f75r.32	9	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
RF1b|f75r.35|G006	RF1b	f75r.35|G006|shXdy	f75r.35	6	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
RF1b|f75r.40|G002	RF1b	f75r.40|G002|shXdy	f75r.40	2	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
RF1b|f75r.40|G004	RF1b	f75r.40|G004|shXdy	f75r.40	4	f75r	f75r	f75	f75r|P003	2	shXdy	5	2	1
RF1b|f76r.33|G004	RF1b	f76r.33|G004|shXdy	f76r.33	4	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
RF1b|f76r.33|G010	RF1b	f76r.33|G010|shXy	f76r.33	10	f76r	f76r	f76	f76r|P001	2	shXy	2	3	0
RF1b|f76r.34|G002	RF1b	f76r.34|G002|shXy	f76r.34	2	f76r	f76r	f76	f76r|P001	2	shXy	2	3	1
RF1b|f76r.34|G004	RF1b	f76r.34|G004|shXdy	f76r.34	4	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
RF1b|f76r.34|G005	RF1b	f76r.34|G005|shXdy	f76r.34	5	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
RF1b|f76r.34|G006	RF1b	f76r.34|G006|shXy	f76r.34	6	f76r	f76r	f76	f76r|P001	2	shXy	2	3	1
RF1b|f76r.34|G007	RF1b	f76r.34|G007|shXdy	f76r.34	7	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
RF1b|f76r.35|G002	RF1b	f76r.35|G002|shXdy	f76r.35	2	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
RF1b|f76r.36|G002	RF1b	f76r.36|G002|shXdy	f76r.36	2	f76r	f76r	f76	f76r|P001	2	shXdy	5	1	1
RF1b|f76r.41|G009	RF1b	f76r.41|G009|shXy	f76r.41	9	f76r	f76r	f76	f76r|P002	2	shXy	1	4	1
RF1b|f76r.42|G002	RF1b	f76r.42|G002|chXy	f76r.42	2	f76r	f76r	f76	f76r|P002	2	chXy	1	1	1
RF1b|f76r.42|G005	RF1b	f76r.42|G005|chXy	f76r.42	5	f76r	f76r	f76	f76r|P002	2	chXy	1	1	1
RF1b|f76r.43|G002	RF1b	f76r.43|G002|shXy	f76r.43	2	f76r	f76r	f76	f76r|P002	2	shXy	1	4	1
RF1b|f76r.46|G007	RF1b	f76r.46|G007|chXdy	f76r.46	7	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	1
RF1b|f76r.46|G009	RF1b	f76r.46|G009|chXdy	f76r.46	9	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	1
RF1b|f76r.47|G005	RF1b	f76r.47|G005|shXey	f76r.47	5	f76r	f76r	f76	f76r|P003	3	shXey	1	1	0
RF1b|f76r.47|G008	RF1b	f76r.47|G008|shXey	f76r.47	8	f76r	f76r	f76	f76r|P003	3	shXey	1	1	0
RF1b|f76r.49|G008	RF1b	f76r.49|G008|chXdy	f76r.49	8	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	0
RF1b|f76r.51|G002	RF1b	f76r.51|G002|shXdy	f76r.51	2	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
RF1b|f76r.51|G009	RF1b	f76r.51|G009|chXdy	f76r.51	9	f76r	f76r	f76	f76r|P004	3	chXdy	1	3	1
RF1b|f76r.52|G008	RF1b	f76r.52|G008|shXdy	f76r.52	8	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
RF1b|f76r.53|G003	RF1b	f76r.53|G003|shXdy	f76r.53	3	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
RF1b|f76r.54|G003	RF1b	f76r.54|G003|chXdy	f76r.54	3	f76r	f76r	f76	f76r|P004	3	chXdy	1	3	1
RF1b|f76r.56|G003	RF1b	f76r.56|G003|shXdy	f76r.56	3	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
RF1b|f76v.10|G005	RF1b	f76v.10|G005|shXdy	f76v.10	5	f76v	f76v	f76	f76v|P002	0	shXdy	1	1	1
RF1b|f76v.11|G008	RF1b	f76v.11|G008|shXdy	f76v.11	8	f76v	f76v	f76	f76v|P002	0	shXdy	1	1	1
RF1b|f76v.22|G009	RF1b	f76v.22|G009|chXdy	f76v.22	9	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
RF1b|f76v.22|G011	RF1b	f76v.22|G011|chXdy	f76v.22	11	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
RF1b|f76v.22|G012	RF1b	f76v.22|G012|lchXdy	f76v.22	12	f76v	f76v	f76	f76v|P003	2	lchXdy	1	1	1
RF1b|f76v.23|G007	RF1b	f76v.23|G007|chXdy	f76v.23	7	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
RF1b|f76v.24|G004	RF1b	f76v.24|G004|lchXdy	f76v.24	4	f76v	f76v	f76	f76v|P003	2	lchXdy	1	1	1
RF1b|f76v.32|G004	RF1b	f76v.32|G004|chXdy	f76v.32	4	f76v	f76v	f76	f76v|P004	3	chXdy	1	4	1
RF1b|f76v.32|G006	RF1b	f76v.32|G006|chXdy	f76v.32	6	f76v	f76v	f76	f76v|P004	3	chXdy	1	4	1
RF1b|f76v.38|G002	RF1b	f76v.38|G002|chXdy	f76v.38	2	f76v	f76v	f76	f76v|P006	3	chXdy	2	3	1
RF1b|f76v.41|G003	RF1b	f76v.41|G003|chXdy	f76v.41	3	f76v	f76v	f76	f76v|P006	3	chXdy	2	3	1
RF1b|f76v.41|G005	RF1b	f76v.41|G005|chXdy	f76v.41	5	f76v	f76v	f76	f76v|P006	3	chXdy	2	3	1
RF1b|f77r.21|G006	RF1b	f77r.21|G006|chXdy	f77r.21	6	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
RF1b|f77r.22|G003	RF1b	f77r.22|G003|lchXdy	f77r.22	3	f77r	f77r	f77	f77r|P001	1	lchXdy	1	1	1
RF1b|f77r.23|G003	RF1b	f77r.23|G003|chXdy	f77r.23	3	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
RF1b|f77r.23|G004	RF1b	f77r.23|G004|lchXdy	f77r.23	4	f77r	f77r	f77	f77r|P001	1	lchXdy	1	1	1
RF1b|f77r.23|G007	RF1b	f77r.23|G007|chXdy	f77r.23	7	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
RF1b|f77r.25|G003	RF1b	f77r.25|G003|shXdy	f77r.25	3	f77r	f77r	f77	f77r|P002	1	shXdy	1	1	1
RF1b|f77r.27|G004	RF1b	f77r.27|G004|shXdy	f77r.27	4	f77r	f77r	f77	f77r|P002	1	shXdy	1	1	1
RF1b|f77r.38|G002	RF1b	f77r.38|G002|shXdy	f77r.38	2	f77r	f77r	f77	f77r|P003	2	shXdy	1	1	1
RF1b|f77r.38|G008	RF1b	f77r.38|G008|shXdy	f77r.38	8	f77r	f77r	f77	f77r|P003	2	shXdy	1	1	1
RF1b|f77v.25|G003	RF1b	f77v.25|G003|shXdy	f77v.25	3	f77v	f77v	f77	f77v|P002	2	shXdy	1	1	1
RF1b|f77v.26|G002	RF1b	f77v.26|G002|shXdy	f77v.26	2	f77v	f77v	f77	f77v|P002	2	shXdy	1	1	1
RF1b|f77v.30|G009	RF1b	f77v.30|G009|chXdy	f77v.30	9	f77v	f77v	f77	f77v|P003	2	chXdy	2	1	1
RF1b|f77v.32|G004	RF1b	f77v.32|G004|chXdy	f77v.32	4	f77v	f77v	f77	f77v|P003	2	chXdy	2	1	0
RF1b|f77v.33|G004	RF1b	f77v.33|G004|chXdy	f77v.33	4	f77v	f77v	f77	f77v|P003	2	chXdy	2	1	1
RF1b|f78v.21|G001	RF1b	f78v.21|G001|chXdy	f78v.21	1	f78v	f78v	f78	f78v|P002	2	chXdy	2	1	1
RF1b|f78v.21|G007	RF1b	f78v.21|G007|shXdy	f78v.21	7	f78v	f78v	f78	f78v|P002	2	shXdy	3	1	1
RF1b|f78v.22|G004	RF1b	f78v.22|G004|shXdy	f78v.22	4	f78v	f78v	f78	f78v|P002	2	shXdy	3	1	1
RF1b|f78v.22|G009	RF1b	f78v.22|G009|chXdy	f78v.22	9	f78v	f78v	f78	f78v|P002	2	chXdy	2	1	0
RF1b|f78v.23|G002	RF1b	f78v.23|G002|chXdy	f78v.23	2	f78v	f78v	f78	f78v|P002	2	chXdy	2	1	1
RF1b|f78v.23|G007	RF1b	f78v.23|G007|shXdy	f78v.23	7	f78v	f78v	f78	f78v|P002	2	shXdy	3	1	0
RF1b|f78v.24|G002	RF1b	f78v.24|G002|shXdy	f78v.24	2	f78v	f78v	f78	f78v|P002	2	shXdy	3	1	1
RF1b|f79r.15|G002	RF1b	f79r.15|G002|shXy	f79r.15	2	f79r	f79r	f79	f79r|P003	1	shXy	2	1	1
RF1b|f79r.16|G008	RF1b	f79r.16|G008|shXy	f79r.16	8	f79r	f79r	f79	f79r|P003	1	shXy	2	1	1
RF1b|f79r.19|G007	RF1b	f79r.19|G007|shXy	f79r.19	7	f79r	f79r	f79	f79r|P003	1	shXy	2	1	0
RF1b|f79r.1|G008	RF1b	f79r.1|G008|shXdy	f79r.1	8	f79r	f79r	f79	f79r|P001	0	shXdy	2	1	0
RF1b|f79r.32|G009	RF1b	f79r.32|G009|chXy	f79r.32	9	f79r	f79r	f79	f79r|P006	2	chXy	1	1	0
RF1b|f79r.33|G006	RF1b	f79r.33|G006|chXy	f79r.33	6	f79r	f79r	f79	f79r|P006	2	chXy	1	1	0
RF1b|f79r.37|G004	RF1b	f79r.37|G004|shXey	f79r.37	4	f79r	f79r	f79	f79r|P007	3	shXey	1	1	0
RF1b|f79r.37|G006	RF1b	f79r.37|G006|shXey	f79r.37	6	f79r	f79r	f79	f79r|P007	3	shXey	1	1	0
RF1b|f79r.3|G003	RF1b	f79r.3|G003|shXdy	f79r.3	3	f79r	f79r	f79	f79r|P001	0	shXdy	2	1	0
RF1b|f79r.3|G007	RF1b	f79r.3|G007|chXy	f79r.3	7	f79r	f79r	f79	f79r|P001	0	chXy	2	1	0
RF1b|f79r.41|G008	RF1b	f79r.41|G008|chXdy	f79r.41	8	f79r	f79r	f79	f79r|P008	3	chXdy	1	1	0
RF1b|f79r.42|G003	RF1b	f79r.42|G003|chXdy	f79r.42	3	f79r	f79r	f79	f79r|P008	3	chXdy	1	1	0
RF1b|f79r.5|G002	RF1b	f79r.5|G002|shXdy	f79r.5	2	f79r	f79r	f79	f79r|P001	0	shXdy	2	1	1
RF1b|f79r.5|G009	RF1b	f79r.5|G009|chXy	f79r.5	9	f79r	f79r	f79	f79r|P001	0	chXy	2	1	1
RF1b|f79r.6|G010	RF1b	f79r.6|G010|chXy	f79r.6	10	f79r	f79r	f79	f79r|P001	0	chXy	2	1	0
RF1b|f80r.25|G008	RF1b	f80r.25|G008|chXcthy	f80r.25	8	f80r	f80r	f80	f80r|P001	1	chXcthy	1	1	1
RF1b|f80r.27|G009	RF1b	f80r.27|G009|chXcthy	f80r.27	9	f80r	f80r	f80	f80r|P001	1	chXcthy	1	1	1
RF1b|f80r.28|G009	RF1b	f80r.28|G009|shXdy	f80r.28	9	f80r	f80r	f80	f80r|P002	1	shXdy	2	1	0
RF1b|f80r.29|G005	RF1b	f80r.29|G005|shXdy	f80r.29	5	f80r	f80r	f80	f80r|P002	1	shXdy	2	1	1
RF1b|f80r.30|G005	RF1b	f80r.30|G005|shXdy	f80r.30	5	f80r	f80r	f80	f80r|P002	1	shXdy	2	1	1
RF1b|f80r.31|G004	RF1b	f80r.31|G004|chXy	f80r.31	4	f80r	f80r	f80	f80r|P002	1	chXy	1	1	0
RF1b|f80r.32|G002	RF1b	f80r.32|G002|chXy	f80r.32	2	f80r	f80r	f80	f80r|P002	1	chXy	1	1	0
RF1b|f80r.35|G004	RF1b	f80r.35|G004|shXdy	f80r.35	4	f80r	f80r	f80	f80r|P003	2	shXdy	2	1	0
RF1b|f80r.35|G006	RF1b	f80r.35|G006|shXdy	f80r.35	6	f80r	f80r	f80	f80r|P003	2	shXdy	2	1	0
RF1b|f80r.39|G005	RF1b	f80r.39|G005|shXdy	f80r.39	5	f80r	f80r	f80	f80r|P003	2	shXdy	2	1	1
RF1b|f80r.43|G002	RF1b	f80r.43|G002|shXckhy	f80r.43	2	f80r	f80r	f80	f80r|P004	2	shXckhy	1	1	1
RF1b|f80r.43|G006	RF1b	f80r.43|G006|shXckhy	f80r.43	6	f80r	f80r	f80	f80r|P004	2	shXckhy	1	1	1
RF1b|f80r.47|G005	RF1b	f80r.47|G005|chXey	f80r.47	5	f80r	f80r	f80	f80r|P005	3	chXey	2	1	1
RF1b|f80r.48|G004	RF1b	f80r.48|G004|chXey	f80r.48	4	f80r	f80r	f80	f80r|P005	3	chXey	2	1	1
RF1b|f80r.48|G009	RF1b	f80r.48|G009|chXey	f80r.48	9	f80r	f80r	f80	f80r|P005	3	chXey	2	1	1
RF1b|f80v.34|G003	RF1b	f80v.34|G003|shXy	f80v.34	3	f80v	f80v	f80	f80v|P007	3	shXy	2	1	0
RF1b|f80v.35|G011	RF1b	f80v.35|G011|shXy	f80v.35	11	f80v	f80v	f80	f80v|P007	3	shXy	2	1	0
RF1b|f80v.36|G005	RF1b	f80v.36|G005|shXy	f80v.36	5	f80v	f80v	f80	f80v|P007	3	shXy	2	1	0
RF1b|f80v.4|G004	RF1b	f80v.4|G004|chXdy	f80v.4	4	f80v	f80v	f80	f80v|P001	0	chXdy	2	1	1
RF1b|f80v.5|G002	RF1b	f80v.5|G002|chXdy	f80v.5	2	f80v	f80v	f80	f80v|P001	0	chXdy	2	1	1
RF1b|f80v.6|G009	RF1b	f80v.6|G009|chXdy	f80v.6	9	f80v	f80v	f80	f80v|P001	0	chXdy	2	1	1
RF1b|f80v.7|G004	RF1b	f80v.7|G004|shXdy	f80v.7	4	f80v	f80v	f80	f80v|P002	0	shXdy	1	1	1
RF1b|f80v.8|G003	RF1b	f80v.8|G003|shXdy	f80v.8	3	f80v	f80v	f80	f80v|P002	0	shXdy	1	1	1
RF1b|f82r.18|G003	RF1b	f82r.18|G003|shXdy	f82r.18	3	f82r	f82r	f82	f82r|P002	2	shXdy	1	2	1
RF1b|f82r.18|G004	RF1b	f82r.18|G004|shXdy	f82r.18	4	f82r	f82r	f82	f82r|P002	2	shXdy	1	2	1
RF1b|f82r.20|G004	RF1b	f82r.20|G004|shXdy	f82r.20	4	f82r	f82r	f82	f82r|P003	2	shXdy	1	2	1
RF1b|f82r.20|G007	RF1b	f82r.20|G007|shXdy	f82r.20	7	f82r	f82r	f82	f82r|P003	2	shXdy	1	2	0
RF1b|f82v.10|G005	RF1b	f82v.10|G005|chXdy	f82v.10	5	f82v	f82v	f82	f82v|P001	0	chXdy	5	1	1
RF1b|f82v.10|G007	RF1b	f82v.10|G007|chXdy	f82v.10	7	f82v	f82v	f82	f82v|P001	0	chXdy	5	1	0
RF1b|f82v.22|G005	RF1b	f82v.22|G005|shXy	f82v.22	5	f82v	f82v	f82	f82v|P004	2	shXy	1	1	1
RF1b|f82v.24|G005	RF1b	f82v.24|G005|shXdy	f82v.24	5	f82v	f82v	f82	f82v|P004	2	shXdy	2	2	1
RF1b|f82v.26|G002	RF1b	f82v.26|G002|shXy	f82v.26	2	f82v	f82v	f82	f82v|P004	2	shXy	1	1	1
RF1b|f82v.26|G008	RF1b	f82v.26|G008|shXdy	f82v.26	8	f82v	f82v	f82	f82v|P004	2	shXdy	2	2	1
RF1b|f82v.27|G006	RF1b	f82v.27|G006|shXdy	f82v.27	6	f82v	f82v	f82	f82v|P004	2	shXdy	2	2	1
RF1b|f82v.29|G004	RF1b	f82v.29|G004|shXdy	f82v.29	4	f82v	f82v	f82	f82v|P005	2	shXdy	1	3	1
RF1b|f82v.30|G005	RF1b	f82v.30|G005|shXdy	f82v.30	5	f82v	f82v	f82	f82v|P005	2	shXdy	1	3	1
RF1b|f82v.31|G004	RF1b	f82v.31|G004|chXy	f82v.31	4	f82v	f82v	f82	f82v|P005	3	chXy	1	2	0
RF1b|f82v.32|G005	RF1b	f82v.32|G005|chXy	f82v.32	5	f82v	f82v	f82	f82v|P005	3	chXy	1	2	0
RF1b|f82v.35|G002	RF1b	f82v.35|G002|chXy	f82v.35	2	f82v	f82v	f82	f82v|P006	3	chXy	1	2	1
RF1b|f82v.37|G002	RF1b	f82v.37|G002|chXy	f82v.37	2	f82v	f82v	f82	f82v|P006	3	chXy	1	2	1
RF1b|f82v.7|G003	RF1b	f82v.7|G003|chXdy	f82v.7	3	f82v	f82v	f82	f82v|P001	0	chXdy	5	1	0
RF1b|f82v.8|G004	RF1b	f82v.8|G004|chXdy	f82v.8	4	f82v	f82v	f82	f82v|P001	0	chXdy	5	1	1
RF1b|f82v.8|G008	RF1b	f82v.8|G008|chXdy	f82v.8	8	f82v	f82v	f82	f82v|P001	0	chXdy	5	1	1
RF1b|f82v.8|G009	RF1b	f82v.8|G009|chXdy	f82v.8	9	f82v	f82v	f82	f82v|P001	0	chXdy	5	1	1
RF1b|f83r.11|G002	RF1b	f83r.11|G002|shXdy	f83r.11	2	f83r	f83r	f83	f83r|P002	0	shXdy	1	3	1
RF1b|f83r.13|G003	RF1b	f83r.13|G003|shXdy	f83r.13	3	f83r	f83r	f83	f83r|P002	0	shXdy	1	3	1
RF1b|f83r.18|G004	RF1b	f83r.18|G004|shXdy	f83r.18	4	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	0
RF1b|f83r.19|G006	RF1b	f83r.19|G006|shXdy	f83r.19	6	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	1
RF1b|f83r.19|G009	RF1b	f83r.19|G009|shXdy	f83r.19	9	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	1
RF1b|f83r.19|G012	RF1b	f83r.19|G012|chXdy	f83r.19	12	f83r	f83r	f83	f83r|P003	1	chXdy	2	2	0
RF1b|f83r.1|G006	RF1b	f83r.1|G006|shXdy	f83r.1	6	f83r	f83r	f83	f83r|P001	0	shXdy	2	2	1
RF1b|f83r.22|G005	RF1b	f83r.22|G005|chXdy	f83r.22	5	f83r	f83r	f83	f83r|P003	1	chXdy	2	2	1
RF1b|f83r.23|G004	RF1b	f83r.23|G004|shXdy	f83r.23	4	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	1
RF1b|f83r.23|G009	RF1b	f83r.23|G009|chXdy	f83r.23	9	f83r	f83r	f83	f83r|P003	1	chXdy	2	2	1
RF1b|f83r.24|G006	RF1b	f83r.24|G006|shXdy	f83r.24	6	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	1
RF1b|f83r.3|G007	RF1b	f83r.3|G007|lchXdy	f83r.3	7	f83r	f83r	f83	f83r|P001	0	lchXdy	1	1	1
RF1b|f83r.40|G002	RF1b	f83r.40|G002|chXdy	f83r.40	2	f83r	f83r	f83	f83r|P005	3	chXdy	2	1	0
RF1b|f83r.42|G005	RF1b	f83r.42|G005|chXdy	f83r.42	5	f83r	f83r	f83	f83r|P005	3	chXdy	2	1	0
RF1b|f83r.43|G003	RF1b	f83r.43|G003|chXdy	f83r.43	3	f83r	f83r	f83	f83r|P005	3	chXdy	2	1	0
RF1b|f83r.4|G007	RF1b	f83r.4|G007|shXdy	f83r.4	7	f83r	f83r	f83	f83r|P001	0	shXdy	2	2	1
RF1b|f83r.5|G006	RF1b	f83r.5|G006|shXdy	f83r.5	6	f83r	f83r	f83	f83r|P001	0	shXdy	2	2	1
RF1b|f83r.6|G008	RF1b	f83r.6|G008|lchXdy	f83r.6	8	f83r	f83r	f83	f83r|P001	0	lchXdy	1	1	1
RF1b|f84r.14|G008	RF1b	f84r.14|G008|shXdy	f84r.14	8	f84r	f84r	f84	f84r|P001	0	shXdy	2	4	0
RF1b|f84r.15|G003	RF1b	f84r.15|G003|shXdy	f84r.15	3	f84r	f84r	f84	f84r|P001	0	shXdy	2	4	1
RF1b|f84r.16|G006	RF1b	f84r.16|G006|shXdy	f84r.16	6	f84r	f84r	f84	f84r|P001	0	shXdy	2	4	0
RF1b|f84r.18|G003	RF1b	f84r.18|G003|shXdy	f84r.18	3	f84r	f84r	f84	f84r|P002	0	shXdy	2	4	0
RF1b|f84r.18|G005	RF1b	f84r.18|G005|shXdy	f84r.18	5	f84r	f84r	f84	f84r|P002	0	shXdy	2	4	0
RF1b|f84r.19|G007	RF1b	f84r.19|G007|shXdy	f84r.19	7	f84r	f84r	f84	f84r|P002	0	shXdy	2	4	1
RF1b|f84r.22|G005	RF1b	f84r.22|G005|shXdy	f84r.22	5	f84r	f84r	f84	f84r|P004	1	shXdy	3	1	1
RF1b|f84r.22|G009	RF1b	f84r.22|G009|chXdy	f84r.22	9	f84r	f84r	f84	f84r|P004	1	chXdy	1	1	0
RF1b|f84r.23|G010	RF1b	f84r.23|G010|shXdy	f84r.23	10	f84r	f84r	f84	f84r|P004	1	shXdy	3	1	1
RF1b|f84r.24|G003	RF1b	f84r.24|G003|shXdy	f84r.24	3	f84r	f84r	f84	f84r|P004	1	shXdy	3	1	1
RF1b|f84r.24|G011	RF1b	f84r.24|G011|chXdy	f84r.24	11	f84r	f84r	f84	f84r|P004	1	chXdy	1	1	0
RF1b|f84r.25|G005	RF1b	f84r.25|G005|shXdy	f84r.25	5	f84r	f84r	f84	f84r|P004	1	shXdy	3	1	1
RF1b|f84r.30|G012	RF1b	f84r.30|G012|shXdy	f84r.30	12	f84r	f84r	f84	f84r|P005	2	shXdy	3	2	0
RF1b|f84r.31|G005	RF1b	f84r.31|G005|shXdy	f84r.31	5	f84r	f84r	f84	f84r|P005	2	shXdy	3	2	0
RF1b|f84r.31|G008	RF1b	f84r.31|G008|shXdy	f84r.31	8	f84r	f84r	f84	f84r|P005	2	shXdy	3	2	0
RF1b|f84r.34|G004	RF1b	f84r.34|G004|shXdy	f84r.34	4	f84r	f84r	f84	f84r|P005	2	shXdy	3	2	0
RF1b|f84r.36|G001	RF1b	f84r.36|G001|shXy	f84r.36	1	f84r	f84r	f84	f84r|P006	2	shXy	1	1	1
RF1b|f84r.36|G003	RF1b	f84r.36|G003|shXy	f84r.36	3	f84r	f84r	f84	f84r|P006	2	shXy	1	1	1
RF1b|f84r.36|G006	RF1b	f84r.36|G006|shXdy	f84r.36	6	f84r	f84r	f84	f84r|P006	2	shXdy	1	4	1
RF1b|f84r.37|G004	RF1b	f84r.37|G004|shXdy	f84r.37	4	f84r	f84r	f84	f84r|P006	2	shXdy	1	4	1
RF1b|f84v.11|G001	RF1b	f84v.11|G001|shXdy	f84v.11	1	f84v	f84v	f84	f84v|P003	0	shXdy	2	2	0
RF1b|f84v.12|G004	RF1b	f84v.12|G004|shXdy	f84v.12	4	f84v	f84v	f84	f84v|P003	0	shXdy	2	2	1
RF1b|f84v.14|G012	RF1b	f84v.14|G012|chXdy	f84v.14	12	f84v	f84v	f84	f84v|P003	1	chXdy	4	3	1
RF1b|f84v.15|G009	RF1b	f84v.15|G009|chXdy	f84v.15	9	f84v	f84v	f84	f84v|P003	1	chXdy	4	3	0
RF1b|f84v.16|G003	RF1b	f84v.16|G003|chXdy	f84v.16	3	f84v	f84v	f84	f84v|P003	1	chXdy	4	3	1
RF1b|f84v.16|G011	RF1b	f84v.16|G011|shXdy	f84v.16	11	f84v	f84v	f84	f84v|P003	1	shXdy	3	2	0
RF1b|f84v.17|G003	RF1b	f84v.17|G003|chXdy	f84v.17	3	f84v	f84v	f84	f84v|P003	1	chXdy	4	3	1
RF1b|f84v.17|G007	RF1b	f84v.17|G007|chXdy	f84v.17	7	f84v	f84v	f84	f84v|P003	1	chXdy	4	3	1
RF1b|f84v.18|G005	RF1b	f84v.18|G005|shXdy	f84v.18	5	f84v	f84v	f84	f84v|P003	1	shXdy	3	2	1
RF1b|f84v.19|G008	RF1b	f84v.19|G008|shXdy	f84v.19	8	f84v	f84v	f84	f84v|P003	1	shXdy	3	2	1
RF1b|f84v.20|G004	RF1b	f84v.20|G004|shXdy	f84v.20	4	f84v	f84v	f84	f84v|P003	1	shXdy	3	2	1
RF1b|f84v.23|G004	RF1b	f84v.23|G004|shXdy	f84v.23	4	f84v	f84v	f84	f84v|P004	1	shXdy	1	4	0
RF1b|f84v.25|G005	RF1b	f84v.25|G005|chXdy	f84v.25	5	f84v	f84v	f84	f84v|P004	1	chXdy	2	5	1
RF1b|f84v.25|G006	RF1b	f84v.25|G006|chXdy	f84v.25	6	f84v	f84v	f84	f84v|P004	1	chXdy	2	5	1
RF1b|f84v.26|G003	RF1b	f84v.26|G003|shXdy	f84v.26	3	f84v	f84v	f84	f84v|P004	1	shXdy	1	4	0
RF1b|f84v.26|G007	RF1b	f84v.26|G007|chXdy	f84v.26	7	f84v	f84v	f84	f84v|P004	1	chXdy	2	5	0
RF1b|f84v.3|G002	RF1b	f84v.3|G002|shXdy	f84v.3	2	f84v	f84v	f84	f84v|P002	0	shXdy	1	3	1
RF1b|f84v.5|G003	RF1b	f84v.5|G003|shXdy	f84v.5	3	f84v	f84v	f84	f84v|P002	0	shXdy	1	3	1
RF1b|f84v.8|G005	RF1b	f84v.8|G005|shXdy	f84v.8	5	f84v	f84v	f84	f84v|P003	0	shXdy	2	2	1
RF1b|f85r1.1|G009	RF1b	f85r1.1|G009|shXdy	f85r1.1	9	f85r	f85r1	f85	f85r1|P001	0	shXdy	1	1	1
RF1b|f85r1.21|G011	RF1b	f85r1.21|G011|chXdy	f85r1.21	11	f85r	f85r1	f85	f85r1|P005	1	chXdy	1	2	1
RF1b|f85r1.22|G003	RF1b	f85r1.22|G003|chXdy	f85r1.22	3	f85r	f85r1	f85	f85r1|P005	1	chXdy	1	2	1
RF1b|f85r1.6|G007	RF1b	f85r1.6|G007|shXdy	f85r1.6	7	f85r	f85r1	f85	f85r1|P001	0	shXdy	1	1	1
RF1b|f85r2.20|G008	RF1b	f85r2.20|G008|shXdy	f85r2.20	8	f85r	f85r2	f85	f85r2|P004	3	shXdy	2	1	1
RF1b|f85r2.21|G004	RF1b	f85r2.21|G004|shXdy	f85r2.21	4	f85r	f85r2	f85	f85r2|P004	3	shXdy	2	1	0
RF1b|f85r2.22|G003	RF1b	f85r2.22|G003|shXdy	f85r2.22	3	f85r	f85r2	f85	f85r2|P004	3	shXdy	2	1	1
RF1b|f86v3.11|G006	RF1b	f86v3.11|G006|shXdy	f86v3.11	6	f86v	f86v3	f86	f86v3|P002	3	shXdy	1	2	1
RF1b|f86v3.18|G005	RF1b	f86v3.18|G005|shXl	f86v3.18	5	f86v	f86v3	f86	f86v3|P004	3	shXl	1	1	0
RF1b|f86v3.22|G003	RF1b	f86v3.22|G003|shXl	f86v3.22	3	f86v	f86v3	f86	f86v3|P004	3	shXl	1	1	0
