source_group_id	edition	locus	page	grammar_scope	kind	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	retained_fragment_positions_1based	omitted_fragment_positions_1based	retained_fragments	omitted_fragments	legacy_mapping_status	formal_impact_class
IT2a|f57v.3|G027	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	27	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G030	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	30	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G031	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	31	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G034	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	34	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G044	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	44	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G047	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	47	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G048	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	48	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G051	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	51	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G061	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	61	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G064	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	64	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.3|G065	IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	65	69	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.4|G026	IT2a	f57v.4	f57v	DIAGNOSTIC_NONPROSE	C	26	31	DEFINITE_SPACE	DEFINITE_SPACE	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.5|G008	IT2a	f57v.5	f57v	DIAGNOSTIC_NONPROSE	C	8	33	DEFINITE_SPACE	DEFINITE_SPACE	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.5|G018	IT2a	f57v.5	f57v	DIAGNOSTIC_NONPROSE	C	18	33	DEFINITE_SPACE	DEFINITE_SPACE	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f57v.5|G022	IT2a	f57v.5	f57v	DIAGNOSTIC_NONPROSE	C	22	33	DEFINITE_SPACE	DEFINITE_SPACE	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f66r.24|G001	IT2a	f66r.24	f66r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f66r.42|G001	IT2a	f66r.42	f66r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
IT2a|f71v.1|G017	IT2a	f71v.1	f71v	DIAGNOSTIC_NONPROSE	C	17	38	DEFINITE_SPACE	DEFINITE_SPACE	???		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f100r.12|G005	RF1b	f100r.12	f100r	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	{c@132;h}da@168;oto	da oto	2	5,6	5,6		da oto		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f100r.13|G006	RF1b	f100r.13	f100r	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	s@221;rarydaiin	s rarydaiin	2	6,7	6,7		s rarydaiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f100r.15|G007	RF1b	f100r.15	f100r	CONFIRMED_PROSE	P	7	7	DEFINITE_SPACE	LINE_END	d@221;rea	d rea	2	7,8	7,8		d rea		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f100r.7|G001	RF1b	f100r.7	f100r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ee@221;lsain	ee lsain	2	1,2	1,2		ee lsain		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f100v.13|G002	RF1b	f100v.13	f100v	DIAGNOSTIC_NONPROSE	L	2	2	DEFINITE_SPACE	LINE_END	cth@221;ral	cth ral	2	2,3	2,3		cth ral		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f100v.20|G005	RF1b	f100v.20	f100v	CONFIRMED_PROSE	P	5	8	DEFINITE_SPACE	DEFINITE_SPACE	s@221;raloaly	s raloaly	2	5,6	5,6		s raloaly		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101r.1|G010	RF1b	f101r.1	f101r	CONFIRMED_PROSE	P	10	23	DEFINITE_SPACE	DEFINITE_SPACE	che@221;r	che r	2	10,11	10,11		che r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101r.2|G016	RF1b	f101r.2	f101r	CONFIRMED_PROSE	P	16	24	DEFINITE_SPACE	DEFINITE_SPACE	qokch@221;l	qokch l	2	16,17	16,17		qokch l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101r.3|G003	RF1b	f101r.3	f101r	CONFIRMED_PROSE	P	3	26	DEFINITE_SPACE	DEFINITE_SPACE	@243;		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f101r.3|G018	RF1b	f101r.3	f101r	CONFIRMED_PROSE	P	18	26	DEFINITE_SPACE	DEFINITE_SPACE	qot@221;iir	qot iir	2	17,18	17,18		qot iir		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101r.6|G007	RF1b	f101r.6	f101r	CONFIRMED_PROSE	P	7	17	DEFINITE_SPACE	DEFINITE_SPACE	che@221;s	che s	2	7,8	7,8		che s		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101r.7|G006	RF1b	f101r.7	f101r	CONFIRMED_PROSE	P	6	20	DEFINITE_SPACE	DEFINITE_SPACE	ot@221;iin	ot iin	2	6,7	6,7		ot iin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101r.7|G013	RF1b	f101r.7	f101r	CONFIRMED_PROSE	P	13	20	DEFINITE_SPACE	DEFINITE_SPACE	sheo@221;r	sheo r	2	14,15	14,15		sheo r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101r.9|G002	RF1b	f101r.9	f101r	CONFIRMED_PROSE	P	2	25	DEFINITE_SPACE	DEFINITE_SPACE	oke@221;l	oke l	2	2,3	2,3		oke l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101r.9|G021	RF1b	f101r.9	f101r	CONFIRMED_PROSE	P	21	25	DEFINITE_SPACE	DEFINITE_SPACE	@222;		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f101v.2|G001	RF1b	f101v.2	f101v	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	otal@152;y	otal y	2	1,2	1	2	otal	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f101v.20|G007	RF1b	f101v.20	f101v	CONFIRMED_PROSE	P	7	27	DEFINITE_SPACE	DEFINITE_SPACE	ch@221;r	ch r	2	7,8	7,8		ch r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101v.20|G023	RF1b	f101v.20	f101v	CONFIRMED_PROSE	P	23	27	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	okeeo@152;y	okeeo y	2	24,25	24	25	okeeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f101v.21|G005	RF1b	f101v.21	f101v	CONFIRMED_PROSE	P	5	15	DEFINITE_SPACE	DEFINITE_SPACE	{ykh}o@152;y	o y	2	5,6	5	6	o	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f101v.22|G015	RF1b	f101v.22	f101v	CONFIRMED_PROSE	P	15	26	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	???		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f101v.23|G017	RF1b	f101v.23	f101v	CONFIRMED_PROSE	P	17	26	DEFINITE_SPACE	DEFINITE_SPACE	ol@152;aiin	ol aiin	2	17,18	17,18		ol aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101v.23|G025	RF1b	f101v.23	f101v	CONFIRMED_PROSE	P	25	26	DEFINITE_SPACE	DEFINITE_SPACE	chol@152;y	chol y	2	26,27	26	27	chol	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f101v.24|G001	RF1b	f101v.24	f101v	CONFIRMED_PROSE	P	1	19	LINE_START	DEFINITE_SPACE	teee@221;l	teee l	2	1,2	1,2		teee l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101v.25|G018	RF1b	f101v.25	f101v	CONFIRMED_PROSE	P	18	22	DEFINITE_SPACE	DEFINITE_SPACE	etee@221;s	etee s	2	18,19	18,19		etee s		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101v.26|G011	RF1b	f101v.26	f101v	CONFIRMED_PROSE	P	11	25	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	???		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f101v.26|G019	RF1b	f101v.26	f101v	CONFIRMED_PROSE	P	19	25	DEFINITE_SPACE	DEFINITE_SPACE	o@152;y	o y	2	18,19	18	19	o	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f101v.27|G001	RF1b	f101v.27	f101v	CONFIRMED_PROSE	P	1	21	LINE_START	DEFINITE_SPACE	s@221;l	s l	2	1,2	1,2		s l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101v.28|G010	RF1b	f101v.28	f101v	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	qk@221;r	qk r	2	10,11	10,11		qk r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f101v.3|G001	RF1b	f101v.3	f101v	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ot@221;l	ot l	2	1,2	1,2		ot l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102r1.10|G002	RF1b	f102r1.10	f102r1	CONFIRMED_PROSE	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	shol@152;y	shol y	2	2,3	2	3	shol	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102r1.13|G006	RF1b	f102r1.13	f102r1	CONFIRMED_PROSE	P	6	7	DEFINITE_SPACE	DEFINITE_SPACE	qoke@221;l	qoke l	2	6,7	6,7		qoke l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102r1.14|G004	RF1b	f102r1.14	f102r1	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	d@221;or	d or	2	4,5	4,5		d or		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102r1.15|G006	RF1b	f102r1.15	f102r1	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	qokeo@152;y	qokeo y	2	6,7	6	7	qokeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102r1.17|G001	RF1b	f102r1.17	f102r1	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	y@152;ar	y ar	2	1,2	2	1	ar	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102r1.9|G006	RF1b	f102r1.9	f102r1	CONFIRMED_PROSE	P	6	7	DEFINITE_SPACE	DEFINITE_SPACE	qoksh@152;y	qoksh y	2	6,7	6	7	qoksh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102r2.12|G010	RF1b	f102r2.12	f102r2	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	okeo@152;y	okeo y	2	10,11	10	11	okeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102r2.13|G001	RF1b	f102r2.13	f102r2	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	doeekes@221;g	doeekes g	2	1,2	1	2	doeekes	g	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102r2.15|G001	RF1b	f102r2.15	f102r2	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ra???@152;ch	ra ch	2	1,2	1,2		ra ch		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102r2.19|G002	RF1b	f102r2.19	f102r2	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	oke@221;l	oke l	2	2,3	2,3		oke l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102r2.19|G007	RF1b	f102r2.19	f102r2	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	q@221;key	q key	2	8,9	8,9		q key		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102r2.19|G010	RF1b	f102r2.19	f102r2	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	cho@152;y	cho y	2	12,13	12	13	cho	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102r2.3|G006	RF1b	f102r2.3	f102r2	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;l	qok l	2	6,7	6,7		qok l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102r2.9|G007	RF1b	f102r2.9	f102r2	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	ckhe@221;l	ckhe l	2	7,8	7,8		ckhe l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v1.11|G008	RF1b	f102v1.11	f102v1	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	k@221;lcheey	k lcheey	2	8,9	8,9		k lcheey		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v1.21|G001	RF1b	f102v1.21	f102v1	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	qoeeo@152;y	qoeeo y	2	1,2	1	2	qoeeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102v1.21|G003	RF1b	f102v1.21	f102v1	CONFIRMED_PROSE	P	3	9	DEFINITE_SPACE	DEFINITE_SPACE	okeo@152;y	okeo y	2	4,5	4	5	okeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102v1.21|G007	RF1b	f102v1.21	f102v1	CONFIRMED_PROSE	P	7	9	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	d@221;iin	d iin	2	9,10	9,10		d iin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v1.5|G001	RF1b	f102v1.5	f102v1	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	yp@221;ry	yp ry	2	1,2	2	1	ry	yp	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102v1.7|G001	RF1b	f102v1.7	f102v1	CONFIRMED_PROSE	P	1	8	LINE_START	DEFINITE_SPACE	p@221;aiin	p aiin	2	1,2	2	1	aiin	p	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102v2.10|G001	RF1b	f102v2.10	f102v2	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oko@152;y	oko y	2	1,2	1	2	oko	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102v2.17|G001	RF1b	f102v2.17	f102v2	CONFIRMED_PROSE	P	1	7	LINE_START	DEFINITE_SPACE	po@152;eesheo	po eesheo	2	1,2	1,2		po eesheo		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v2.18|G008	RF1b	f102v2.18	f102v2	CONFIRMED_PROSE	P	8	8	DEFINITE_SPACE	LINE_END	@221;		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f102v2.20|G005	RF1b	f102v2.20	f102v2	CONFIRMED_PROSE	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	qokeo@152;y	qokeo y	2	5,6	5	6	qokeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102v2.20|G011	RF1b	f102v2.20	f102v2	CONFIRMED_PROSE	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	to@152;y	to y	2	12,13	12	13	to	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102v2.22|G001	RF1b	f102v2.22	f102v2	CONFIRMED_PROSE	P	1	14	LINE_START	DEFINITE_SPACE	d@221;in	d in	2	1,2	1,2		d in		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v2.30|G003	RF1b	f102v2.30	f102v2	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	pche@221;@152;y	pche y	2	3,4	3	4	pche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f102v2.30|G008	RF1b	f102v2.30	f102v2	CONFIRMED_PROSE	P	8	8	DEFINITE_SPACE	LINE_END	dee@221;r	dee r	2	9,10	9,10		dee r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v2.31|G006	RF1b	f102v2.31	f102v2	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	oee@221;r	oee r	2	6,7	6,7		oee r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v2.32|G003	RF1b	f102v2.32	f102v2	CONFIRMED_PROSE	P	3	12	DEFINITE_SPACE	DEFINITE_SPACE	sho@221;r	sho r	2	3,4	3,4		sho r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v2.35|G007	RF1b	f102v2.35	f102v2	CONFIRMED_PROSE	P	7	9	DEFINITE_SPACE	DEFINITE_SPACE	che@221;teody	che teody	2	7,8	7,8		che teody		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f102v2.36|G004	RF1b	f102v2.36	f102v2	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	s@221;r	s r	2	4,5	4,5		s r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f103r.12|G006	RF1b	f103r.12	f103r	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	kee@152;y	kee y	2	6,7	6	7	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.12|G009	RF1b	f103r.12	f103r	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	ote@152;y	ote y	2	10,11	10	11	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.13|G010	RF1b	f103r.13	f103r	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	tsh@152;y	tsh y	2	10,11	10	11	tsh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.14|G003	RF1b	f103r.14	f103r	CONFIRMED_PROSE	P	3	13	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	3,4	3	4	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.15|G001	RF1b	f103r.15	f103r	CONFIRMED_PROSE	P	1	5	LINE_START	DEFINITE_SPACE	qote@152;y	qote y	2	1,2	1	2	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.17|G003	RF1b	f103r.17	f103r	CONFIRMED_PROSE	P	3	9	DEFINITE_SPACE	DEFINITE_SPACE	qokeykee@152;y	qokeykee y	2	3,4	3	4	qokeykee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.18|G001	RF1b	f103r.18	f103r	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	polche@152;y	polche y	2	1,2	1	2	polche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.18|G005	RF1b	f103r.18	f103r	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	oteeylshe@152;y	oteeylshe y	2	6,7	6	7	oteeylshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.2|G005	RF1b	f103r.2	f103r	CONFIRMED_PROSE	P	5	15	DEFINITE_SPACE	DEFINITE_SPACE	opche@152;y	opche y	2	5,6	5	6	opche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.2|G015	RF1b	f103r.2	f103r	CONFIRMED_PROSE	P	15	15	DEFINITE_SPACE	LINE_END	che@152;y	che y	2	16,17	16	17	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.21|G002	RF1b	f103r.21	f103r	CONFIRMED_PROSE	P	2	12	DEFINITE_SPACE	DEFINITE_SPACE	soke@152;y	soke y	2	2,3	2	3	soke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.21|G009	RF1b	f103r.21	f103r	CONFIRMED_PROSE	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	pche@152;y	pche y	2	10,11	10	11	pche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.21|G011	RF1b	f103r.21	f103r	CONFIRMED_PROSE	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	13,14	13	14	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.22|G003	RF1b	f103r.22	f103r	CONFIRMED_PROSE	P	3	12	DEFINITE_SPACE	DEFINITE_SPACE	shckho@152;y	shckho y	2	3,4	3	4	shckho	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.22|G006	RF1b	f103r.22	f103r	CONFIRMED_PROSE	P	6	12	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	7,8	7	8	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.3|G005	RF1b	f103r.3	f103r	CONFIRMED_PROSE	P	5	14	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	5,6	5	6	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.32|G003	RF1b	f103r.32	f103r	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	3,4	3	4	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.32|G006	RF1b	f103r.32	f103r	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	7,8	7	8	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f103r.33|G008	RF1b	f103r.33	f103r	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	8,9	8	9	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
