edition	paragraph	grammar	model	operation	form	meaning	patient	patient_form	second	object	object_form	second_object	reference_changed	old_debts	remaining_non_type_debts	type_status	binary_self_relation	missing_reference	row_status
ZL3b	f6v|f6v.6-f6v.21	M	R	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		f6v.18:1	ytchocthol		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	P	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		f6v.18:1	ytchocthol		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	R	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		f6v.18:1	ytchocthol		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	P	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	R	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	P	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f6v|f6v.6-f6v.21	M	R	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	E	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	P	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	R	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	E	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	P	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	R	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	E	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	P	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	R	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	E	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	P	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	R	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	E	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	P	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	R	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	E	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	P	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	R	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	E	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	P	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	R	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	E	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	P	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	B	R	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	E	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	P	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	R	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	E	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	P	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	R	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	E	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	P	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	R	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	E	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	P	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	R	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	E	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	P	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	R	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	E	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	P	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	R	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	E	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	P	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	R	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	E	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	P	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	J	R	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	E	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	P	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	R	f9v.5:1	pchor	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	E	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	P	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	R	f9v.5:3	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	E	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	P	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	R	f9v.7:1	qo	nimm	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	E	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	P	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	R	f9v.7:2	chol	erhitze	f9v.6:4	chody		f9v.6:4	chody		False	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	E	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	P	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	R	f9v.7:3	chol	erhitze	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:4	UNREAD_BETWEEN:f9v.7:4	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	E	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	P	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	R	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		f9v.7:6	otal		False	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	E	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	P	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	R	f9v.10:3	chol	erhitze	f9v.10:2	kchol		f9v.10:2	kchol		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	E	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	P	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f9v|f9v.5-f9v.12	M	R	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		f9v.12:3	chor		False			NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	E	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	P	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	R	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	E	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	P	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	R	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	E	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	P	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
ZL3b	f17v|f17v.1-f17v.23	B	R	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
