bath_action_ordinal	primary_governor_key	action_slot_id	source_event_id	statement_id	physical_page	locus	paragraph_key	paragraph_locus_range	bath_segment_key	host_ordinal_in_statement	surface	component_recipe	carrier_slot_count	carrier_slot_ids	carrier_root_sequence	aiin_fill_present	body_blockers_present	state_before_object_class	state_before_source_event_id	reset_before	object_selection_route	gdt592_object_class	gdt592_object_lemma_de	gdt592_object_form_de	gdt592_object_source_event_id	gdt592_reference_origin_route	gdt592_reference_origin_event_id	carry_source_event_id	carry_source_action_slot_id	carry_source_primary_governor_key	carry_source_locus	carry_host_ordinal_distance	carry_intervening_host_count	carry_intervening_event_number_count	carry_locus_line_distance	carry_reference_class	carry_working_strength	handoff_donor_anchor_event_id	handoff_donor_carrier_source_event_id	handoff_source_action_slot_id	handoff_source_carrier_slot_ids	handoff_source_primary_governor_key	handoff_donor_host_ordinal_in_statement	handoff_source_root	handoff_source_locus	handoff_host_ordinal_distance	handoff_anchor_intervening_event_number_count	handoff_intervening_event_number_count	handoff_locus_line_distance	handoff_manual_visible_span	handoff_donor_clause_de	handoff_donor_phrase_provenance	retained_episode_alternative_de	gdt569_state_join_status	gdt569_state_edition_ordinal	gdt569_argument_carry	gdt569_action_carry	gdt569_argument_source_type	gdt569_inherited_argument_root	gdt569_explicit_argument_phrase_de	gdt569_carried_argument_phrase_de	gdt569_parallel_relation	gdt569_parallel_note_de	gdt590_current_clause_de	gdt592_completed_clause_de	clause_patch_required	retained_alternative_de	retained_generic_alternative_de	paragraph_boundary_after	guard
67	ACTION:G407-E2435@2:SH	RUNNING:G407-E2435@2	G407-E2435	G407-S324	f77r	f77r.13	f77r:P1	f77r.9–.24	G407-S324:BSEG01	2	lsheedy	L+SH+EE+D_ADDR+Y	1	RUNNING:G407-E2435@5	Y	NO	D_ADDR|L	NONE	NONE	NONE	WRITTEN_Y_GDT590	STATION	Stationsansatz	den Stationsansatz	G407-E2435	WRITTEN_Y_GDT590	G407-E2435	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte den Stationsansatz im Bad auf Grad II, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	Halte den Stationsansatz im Bad auf Grad II, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	NO	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
68	ACTION:G407-E2444@1:SH	RUNNING:G407-E2444@1	G407-E2444	G407-S326	f77r	f77r.14	f77r:P1	f77r.9–.24	G407-S326:BSEG01	2	shedy	SH+E+DY	0	NONE	NONE	NO	NONE	NONE	NONE	NONE	COLD_BATH_OBJECT_DEFAULT	BATH_OBJECT	Badegut	das zu badende Gut	G407-E2444	COLD_BATH_OBJECT_DEFAULT	G407-E2444	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MATCHED	725	YES	NO	CONTEXT_CARRY	AIIN	den Stationswert	denselben Stationswert	GDT569_CARRY_FILL_PARALLEL	AIIN bleibt Füllung/Wertspur und wird nicht mit dem Badegut gleichgesetzt.	Halte im Bad auf Grad I	Halte das zu badende Gut im Bad auf Grad I	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
69	ACTION:G407-E2448@1:SH	RUNNING:G407-E2448@1	G407-E2448	G407-S330	f77r	f77r.15	f77r:P1	f77r.9–.24	G407-S330:BSEG01	1	shedy	SH+E+DY	0	NONE	NONE	NO	NONE	NONE	NONE	STATEMENT_START	COLD_BATH_OBJECT_DEFAULT	BATH_OBJECT	Badegut	das zu badende Gut	G407-E2448	COLD_BATH_OBJECT_DEFAULT	G407-E2448	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MATCHED	729	YES	NO	CONTEXT_CARRY	AIIN	den Stationswert	denselben Stationswert	GDT569_CARRY_FILL_PARALLEL	AIIN bleibt Füllung/Wertspur und wird nicht mit dem Badegut gleichgesetzt.	Halte im Bad auf Grad I	Halte das zu badende Gut im Bad auf Grad I	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
70	ACTION:G407-E2450@1:SH	RUNNING:G407-E2450@1	G407-E2450	G407-S331	f77r	f77r.15	f77r:P1	f77r.9–.24	G407-S331:BSEG02	3	shedy	SH+E+DY	0	NONE	NONE	NO	NONE	NONE	NONE	NONE	COLD_BATH_OBJECT_DEFAULT	BATH_OBJECT	Badegut	das zu badende Gut	G407-E2450	COLD_BATH_OBJECT_DEFAULT	G407-E2450	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MATCHED	731	YES	NO	CONTEXT_CARRY	AIIN	den Stationswert	denselben Stationswert	GDT569_CARRY_FILL_PARALLEL	AIIN bleibt Füllung/Wertspur und wird nicht mit dem Badegut gleichgesetzt.	Halte im Bad auf Grad I	Halte das zu badende Gut im Bad auf Grad I	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
71	ACTION:G407-E2452@1:SH	RUNNING:G407-E2452@1	G407-E2452	G407-S332	f77r	f77r.15	f77r:P1	f77r.9–.24	G407-S332:BSEG01	2	sheety	SH+EE+T+Y	0	NONE	NONE	NO	NONE	NONE	NONE	NONE	COLD_BATH_OBJECT_DEFAULT	BATH_OBJECT	Badegut	das zu badende Gut	G407-E2452	COLD_BATH_OBJECT_DEFAULT	G407-E2452	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte im Bad auf Grad II	Halte das zu badende Gut im Bad auf Grad II	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
72	ACTION:G407-E2457@2:SH	RUNNING:G407-E2457@2	G407-E2457	G407-S333	f77r	f77r.16	f77r:P1	f77r.9–.24	G407-S333:BSEG01	3	sshedy	S+SH+E+DY	0	NONE	NONE	NO	NONE	NONE	NONE	NONE	COLD_BATH_OBJECT_DEFAULT	BATH_OBJECT	Badegut	das zu badende Gut	G407-E2457	COLD_BATH_OBJECT_DEFAULT	G407-E2457	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MATCHED	734	YES	NO	CONTEXT_CARRY	Y	den Stationsposten	denselben Stationsposten	GDT569_SPECIFIC_CANDIDATE_OVER_GENERIC_DEFAULT	Die ältere Wurzel ist ein konkreter Kandidat für das noch neutrale Badegut und wird für den nächsten Pass behalten.	Halte im Bad auf Grad I	Halte das zu badende Gut im Bad auf Grad I	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
73	ACTION:G407-E2461@1:SH	RUNNING:G407-E2461@1	G407-E2461	G407-S334	f77r	f77r.16	f77r:P1	f77r.9–.24	G407-S334:BSEG02	4	shedy	SH+E+DY	0	NONE	NONE	NO	NONE	NONE	NONE	NONE	COLD_BATH_OBJECT_DEFAULT	BATH_OBJECT	Badegut	das zu badende Gut	G407-E2461	COLD_BATH_OBJECT_DEFAULT	G407-E2461	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MATCHED	736	YES	NO	CONTEXT_CARRY	AIIN	den Stationswert	denselben Stationswert	GDT569_CARRY_FILL_PARALLEL	AIIN bleibt Füllung/Wertspur und wird nicht mit dem Badegut gleichgesetzt.	Halte im Bad auf Grad I	Halte das zu badende Gut im Bad auf Grad I	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
74	ACTION:G407-E2468@1:SH	RUNNING:G407-E2468@1	G407-E2468	G407-S340	f77r	f77r.17	f77r:P1	f77r.9–.24	G407-S340:BSEG01	1	sheed	SH+EE+D_ADDR	1	RUNNING:G407-E2469@3	Y	NO	CARRIER_Q|D_ADDR	NONE	NONE	STATEMENT_START	WRITTEN_Y_GDT590	STATION	Stationsansatz	den Stationsansatz	G407-E2468	WRITTEN_Y_GDT590	G407-E2468	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte den Stationsansatz im Bad auf Grad II, als neuer Bad- oder Stationsansatz und an der Stations-Arbeitsstelle	Halte den Stationsansatz im Bad auf Grad II, als neuer Bad- oder Stationsansatz und an der Stations-Arbeitsstelle	NO	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
75	ACTION:G407-E2471@1:SH	RUNNING:G407-E2471@1	G407-E2471	G407-S340	f77r	f77r.17	f77r:P1	f77r.9–.24	G407-S340:BSEG01	3	sheety	SH+EE+T+Y	0	NONE	NONE	NO	NONE	STATION	G407-E2468	NONE	EPISODE_CARRY	STATION	Stationsansatz	denselben Stationsansatz	G407-E2468	WRITTEN_Y_GDT590	G407-E2468	G407-E2468	RUNNING:G407-E2468@1	ACTION:G407-E2468@1:SH	f77r.17	2	1	2	0	TYPED_BATH_ACTION_CARRY	SHORT_VISIBLE_EVENT	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte im Bad auf Grad II	Halte denselben Stationsansatz im Bad auf Grad II	YES	NOT_APPLICABLE	Badegut	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
76	ACTION:G407-E2476@2:SH	RUNNING:G407-E2476@2	G407-E2476	G407-S341	f77r	f77r.18	f77r:P1	f77r.9–.24	G407-S341:BSEG01	4	lshey	L+SH+E+Y	2	RUNNING:G407-E2476@4|RUNNING:G407-E2479@1	Y|OR	NO	L	NONE	NONE	NONE	WRITTEN_Y_GDT590	STATION	Stationsansatz	den Stationsansatz	G407-E2476	WRITTEN_Y_GDT590	G407-E2476	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte den Stationsansatz und die Badeinheit im Bad auf Grad I und über den Stationskontakt oder die Leitung	Halte den Stationsansatz und die Badeinheit im Bad auf Grad I und über den Stationskontakt oder die Leitung	NO	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
77	ACTION:G407-E2480@1:SH	RUNNING:G407-E2480@1	G407-E2480	G407-S341	f77r	f77r.18	f77r:P1	f77r.9–.24	G407-S341:BSEG01	6	chees	SH+EE+S_ADDR	0	NONE	NONE	NO	S_ADDR	STATION	G407-E2476	NONE	BODY_BLOCKER_STATION	STATION	Stationsansatz	den Stationsansatz	G407-E2480	BODY_BLOCKER_STATION	G407-E2480	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte im Bad auf Grad II und an der Stations-Endstelle	Halte den Stationsansatz im Bad auf Grad II und an der Stations-Endstelle	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
78	ACTION:G407-E2481@1:SH	RUNNING:G407-E2481@1	G407-E2481	G407-S341	f77r	f77r.18	f77r:P1	f77r.9–.24	G407-S341:BSEG01	7	sheckhedy	SH+E+CH+K+E+DY	0	NONE	NONE	NO	NONE	STATION	G407-E2480	NONE	EPISODE_CARRY	STATION	Stationsansatz	denselben Stationsansatz	G407-E2480	BODY_BLOCKER_STATION	G407-E2480	G407-E2480	RUNNING:G407-E2480@1	ACTION:G407-E2480@1:SH	f77r.18	1	0	0	0	TYPED_BATH_ACTION_CARRY	ADJACENT_VISIBLE_EVENT	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MATCHED	745	YES	NO	CONTEXT_CARRY	OR	die Stationseinheit	dieselbe Stationseinheit	GDT569_CARRY_CLASS_DIVERGENCE_RETAINED	Episode und ältere Argumentspur wählen verschiedene Klassen; beide bleiben sichtbar.	Halte im Bad auf Grad I	Halte denselben Stationsansatz im Bad auf Grad I	YES	NOT_APPLICABLE	Badegut	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
79	ACTION:G407-E2487@2:SH	RUNNING:G407-E2487@2	G407-E2487	G407-S343	f77r	f77r.19	f77r:P1	f77r.9–.24	G407-S343:BSEG01	1	lsheey	L+SH+EE+Y	2	RUNNING:G407-E2486@2|RUNNING:G407-E2487@4	Y|Y	NO	L	NONE	NONE	STATEMENT_START	WRITTEN_Y_GDT590	STATION	Stationsansatz	den Stationsansatz	G407-E2487	WRITTEN_Y_GDT590	G407-E2487	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte den Stationsansatz im Bad auf Grad II und über den Stationskontakt oder die Leitung	Halte den Stationsansatz im Bad auf Grad II und über den Stationskontakt oder die Leitung	NO	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
80	ACTION:G407-E2495@1:SH	RUNNING:G407-E2495@1	G407-E2495	G407-S345	f77r	f77r.20	f77r:P1	f77r.9–.24	G407-S345:BSEG02	4	sheal	SH+E+AL	0	NONE	NONE	NO	AL	NONE	NONE	GDT584_PARAGRAPH_AFTER	BODY_BLOCKER_STATION	STATION	Stationsansatz	den Stationsansatz	G407-E2495	BODY_BLOCKER_STATION	G407-E2495	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte im Bad auf Grad I und zur Zielstation oder ins Zielbecken	Halte den Stationsansatz im Bad auf Grad I und zur Zielstation oder ins Zielbecken	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
81	ACTION:G407-E2499@1:SH	RUNNING:G407-E2499@1	G407-E2499	G407-S346	f77r	f77r.20	f77r:P1	f77r.9–.24	G407-S346:BSEG02	4	sheey	SH+EE+Y	1	RUNNING:G407-E2499@3	Y	NO	NONE	NONE	NONE	NONE	WRITTEN_Y_GDT590	BODY	Körper	den Körper	G407-E2499	WRITTEN_Y_GDT590	G407-E2499	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte den Körper im Bad auf Grad II	Halte den Körper im Bad auf Grad II	NO	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
82	ACTION:G407-E2503@1:SH	RUNNING:G407-E2503@1	G407-E2503	G407-S348	f77r	f77r.21	f77r:P1	f77r.9–.24	G407-S348:BSEG01	2	shedy	SH+E+DY	0	NONE	NONE	NO	NONE	NONE	NONE	NONE	COLD_BATH_OBJECT_DEFAULT	BATH_OBJECT	Badegut	das zu badende Gut	G407-E2503	COLD_BATH_OBJECT_DEFAULT	G407-E2503	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MATCHED	756	YES	NO	CONTEXT_CARRY	AIIN	den Stationswert	denselben Stationswert	GDT569_CARRY_FILL_PARALLEL	AIIN bleibt Füllung/Wertspur und wird nicht mit dem Badegut gleichgesetzt.	Halte im Bad auf Grad I	Halte das zu badende Gut im Bad auf Grad I	YES	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
83	ACTION:G407-E2508@1:SH	RUNNING:G407-E2508@1	G407-E2508	G407-S351	f77r	f77r.21	f77r:P1	f77r.9–.24	G407-S351:BSEG01	3	shear	SH+E+AR	2	RUNNING:G407-E2509@2|RUNNING:G407-E2509@3	AIIN|Y	YES	AR	NONE	NONE	NONE	WRITTEN_Y_GDT590	STATION	Stationsansatz	den Stationsansatz	G407-E2508	WRITTEN_Y_GDT590	G407-E2508	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NONE	NONE	NONE	NONE	NOT_APPLICABLE	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_STATE_ROW	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO_GDT569_STATE_ROW	Keine ältere GDT569-State-Zeile für dieses Event.	Halte den Stationsansatz im Bad bei der angegebenen Füllung auf Grad I und von der Ausgangsstation oder aus dem Ausgangsbecken	Halte den Stationsansatz im Bad bei der angegebenen Füllung auf Grad I und von der Ausgangsstation oder aus dem Ausgangsbecken	NO	NOT_APPLICABLE	NOT_APPLICABLE	NONE	WRITTEN_OBJECT_FIRST__BLOCKER_THEN_13_EXACT_LOCAL_HANDOFFS__THEN_SAME_SEGMENT_BATH_CARRY__THEN_NEUTRAL_DEFAULT
