reading	model	permission_paragraph	permission_witness	no_permission_paragraph	no_permission_witness	decision	all_shared_atom_conflicts	merged_prefix_conflicts
IT2a	M	f42r|f42r.6-f42r.6	15	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	15	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:ch!=c;OA:ar!=har	
IT2a	M	f42r|f42r.6-f42r.6	15	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor	
IT2a	M	f42r|f42r.6-f42r.6	15	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:ch!=cha;OA:ar!=r	
IT2a	M	f42r|f42r.6-f42r.6	16	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	16	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	16	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:cha!=c;OA:r!=har	
IT2a	M	f42r|f42r.6-f42r.6	16	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:cha!=ch;OA:r!=ar	
IT2a	M	f42r|f42r.6-f42r.6	16	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor	
IT2a	M	f42r|f42r.6-f42r.6	17	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	17	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	17	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	17	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=ch;OA:har!=ar;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	17	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=cha;OA:har!=r;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	18	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	18	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	18	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=c;OA:ar!=har;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	18	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	18	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=cha;OA:ar!=r;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	19	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:h!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	19	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:h!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	19	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=c;OA:ar!=har;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	19	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=ch;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	19	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=cha;OA:ar!=r;OB:r!=ain	
IT2a	M	f42r|f42r.6-f42r.6	20	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	20	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	20	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	20	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=ch;OA:har!=ar;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	20	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=cha;OA:har!=r;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	21	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	21	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	21	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=c;OA:ar!=har;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	21	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	21	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=cha;OA:ar!=r;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	22	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:h!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	22	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:h!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	22	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=c;OA:ar!=har;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	22	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=ch;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	22	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=cha;OA:ar!=r;OB:ra!=ain	
IT2a	M	f42r|f42r.6-f42r.6	23	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	23	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	23	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	23	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=ch;OA:har!=ar;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	23	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=cha;OA:har!=r;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	24	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	24	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	24	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=c;OA:ar!=har;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	24	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	24	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=cha;OA:ar!=r;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	25	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:h!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	25	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:h!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	25	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=c;OA:ar!=har;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	25	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=ch;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	25	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:h!=cha;OA:ar!=r;OB:rai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	26	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	26	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	26	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	26	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=ch;OA:har!=ar	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	26	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=cha;OA:har!=r	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	27	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	27	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	27	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=c;OA:ar!=har	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	27	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	27	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=cha;OA:ar!=r	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	28	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	28	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	28	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor	
IT2a	M	f42r|f42r.6-f42r.6	28	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=ch;OA:har!=ar	
IT2a	M	f42r|f42r.6-f42r.6	28	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=cha;OA:har!=r	
IT2a	M	f42r|f42r.6-f42r.6	29	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	29	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	29	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=c;OA:ar!=har	
IT2a	M	f42r|f42r.6-f42r.6	29	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor	
IT2a	M	f42r|f42r.6-f42r.6	29	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=cha;OA:ar!=r	
IT2a	M	f42r|f42r.6-f42r.6	30	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	30	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	30	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor	
IT2a	M	f42r|f42r.6-f42r.6	30	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=ch;OA:har!=ar	
IT2a	M	f42r|f42r.6-f42r.6	30	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:c!=cha;OA:har!=r	
IT2a	M	f42r|f42r.6-f42r.6	31	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:do!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	31	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:do!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	31	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=c;OA:ar!=har	
IT2a	M	f42r|f42r.6-f42r.6	31	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:do!=dor	
IT2a	M	f42r|f42r.6-f42r.6	31	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:do!=dor;S:ch!=cha;OA:ar!=r	
IT2a	M	f42r|f42r.6-f42r.6	35	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	35	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	35	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF		P/OB
IT2a	M	f42r|f42r.6-f42r.6	35	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:c!=ch;OA:har!=ar	P/OB
IT2a	M	f42r|f42r.6-f42r.6	35	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:c!=cha;OA:har!=r	P/OB
IT2a	M	f42r|f42r.6-f42r.6	36	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	36	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	36	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:cha!=c;OA:r!=har	P/OB
IT2a	M	f42r|f42r.6-f42r.6	36	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:cha!=ch;OA:r!=ar	P/OB
IT2a	M	f42r|f42r.6-f42r.6	36	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF		P/OB
IT2a	M	f42r|f42r.6-f42r.6	37	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	37	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	37	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF		P/OB
IT2a	M	f42r|f42r.6-f42r.6	37	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:c!=ch;OA:har!=ar	P/OB
IT2a	M	f42r|f42r.6-f42r.6	37	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:c!=cha;OA:har!=r	P/OB
IT2a	M	f42r|f42r.6-f42r.6	38	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	38	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	38	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:ch!=c;OA:ar!=har	P/OB
IT2a	M	f42r|f42r.6-f42r.6	38	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF		P/OB
IT2a	M	f42r|f42r.6-f42r.6	38	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:ch!=cha;OA:ar!=r	P/OB
IT2a	M	f42r|f42r.6-f42r.6	39	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	39	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	39	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:cha!=c;OA:r!=har	P/OB
IT2a	M	f42r|f42r.6-f42r.6	39	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:cha!=ch;OA:r!=ar	P/OB
IT2a	M	f42r|f42r.6-f42r.6	39	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF		P/OB
IT2a	M	f42r|f42r.6-f42r.6	40	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	40	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	40	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF		P/OB
IT2a	M	f42r|f42r.6-f42r.6	40	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:c!=ch;OA:har!=ar	P/OB
IT2a	M	f42r|f42r.6-f42r.6	40	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:c!=cha;OA:har!=r	P/OB
IT2a	M	f42r|f42r.6-f42r.6	41	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	41	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	41	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:ch!=c;OA:ar!=har	P/OB
IT2a	M	f42r|f42r.6-f42r.6	41	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF		P/OB
IT2a	M	f42r|f42r.6-f42r.6	41	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:ch!=cha;OA:ar!=r	P/OB
IT2a	M	f42r|f42r.6-f42r.6	42	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	42	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	42	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:cha!=c;OA:r!=har	P/OB
IT2a	M	f42r|f42r.6-f42r.6	42	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:cha!=ch;OA:r!=ar	P/OB
IT2a	M	f42r|f42r.6-f42r.6	42	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF		P/OB
IT2a	M	f42r|f42r.6-f42r.6	43	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:h!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	43	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:h!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	43	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:h!=c;OA:ar!=har	P/OB
IT2a	M	f42r|f42r.6-f42r.6	43	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:h!=ch	P/OB
IT2a	M	f42r|f42r.6-f42r.6	43	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:h!=cha;OA:ar!=r	P/OB
IT2a	M	f42r|f42r.6-f42r.6	44	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:ha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	44	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:ha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	44	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:ha!=c;OA:r!=har	P/OB
IT2a	M	f42r|f42r.6-f42r.6	44	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:ha!=ch;OA:r!=ar	P/OB
IT2a	M	f42r|f42r.6-f42r.6	44	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:ha!=cha	P/OB
IT2a	M	f42r|f42r.6-f42r.6	45	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:h!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	45	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:h!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	45	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:h!=c;OA:ar!=har	
IT2a	M	f42r|f42r.6-f42r.6	45	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:h!=ch	
IT2a	M	f42r|f42r.6-f42r.6	45	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:h!=cha;OA:ar!=r	
IT2a	M	f42r|f42r.6-f42r.6	46	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:ha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	46	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:ha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	46	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:ha!=c;OA:r!=har	
IT2a	M	f42r|f42r.6-f42r.6	46	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:ha!=ch;OA:r!=ar	
IT2a	M	f42r|f42r.6-f42r.6	46	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:ha!=cha	
IT2a	M	f42r|f42r.6-f42r.6	47	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	47	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	47	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	47	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:c!=ch;OA:har!=ar;OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	47	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:c!=cha;OA:har!=r;OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	48	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	48	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	48	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:cha!=c;OA:r!=har;OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	48	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:cha!=ch;OA:r!=ar;OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	48	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	49	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:ha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	49	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:ha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	49	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:ha!=c;OA:r!=har;OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	49	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:ha!=ch;OA:r!=ar;OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	49	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:ha!=cha;OB:a!=ain	
IT2a	M	f42r|f42r.6-f42r.6	50	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	50	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	50	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	50	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:c!=ch;OA:har!=ar;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	50	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:c!=cha;OA:har!=r;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	51	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:ch!=cho;OA:ar!=rly	
