source_group_id	unit_id	page	visible_surface	atom_sequence_recovered	clause_shape_recovered	source_slots_recovered	short_dictionary_readback_de	combined_reverse_readback_de	component_status	owner_status	rich_source_status	structural_readback_complete
E302	B3-S031	f83r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E303	B3-S032	f83r	chedain	CHD+AIN	C06	ACTION>QUANTITY_OR_STAGE	Portion umsetzen	C06 ACTION>QUANTITY_OR_STAGE: Portion umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E304	B3-S032	f83r	chedy	CHD+Y	C07	ACTION>REFERENT	laufenden Posten umsetzen	C07 ACTION>REFERENT: laufenden Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E305	B3-S032	f83r	qotedaiin	OT+E+AIIN	C02	ORDER>QUANTITY_OR_STAGE>GRADE	kurzes Folgemass	C02 ORDER>QUANTITY_OR_STAGE>GRADE: kurzes Folgemass	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E306	B3-S032	f83r	otaiin	OT+AIIN	C02	ORDER>QUANTITY_OR_STAGE	Folgemaß	C02 ORDER>QUANTITY_OR_STAGE: Folgemaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E307	B3-S032	f83r	otedy	OT+E+CLOSE	C02	ORDER>GRADE>CLOSE	kurze Folge; Schluss	C02 ORDER>GRADE>CLOSE: kurze Folge; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E308	B3-S033	f83r	ldy	L+CLOSE	C01	LEARNED_OR_LOCAL_BODY>CLOSE	abziehen; Ende	C01 LEARNED_OR_LOCAL_BODY>CLOSE: abziehen; Ende	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E309	B3-S034	f83r	soiiin	IIN	C10	QUANTITY_OR_STAGE	Sollstufe	C10 QUANTITY_OR_STAGE: Sollstufe	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E310	B3-S034	f83r	checthy	CTH+Y	C07	ACTION>REFERENT	bereit	C07 ACTION>REFERENT: bereit	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E311	B3-S034	f83r	chety	PARTITION+TY	C06	ACTION>QUANTITY_OR_STAGE	Teil abtrennen	C06 ACTION>QUANTITY_OR_STAGE: Teil abtrennen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E312	B3-S034	f83r	otaiin	OT+AIIN	C02	ORDER>QUANTITY_OR_STAGE	Folgemaß	C02 ORDER>QUANTITY_OR_STAGE: Folgemaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E313	B3-S034	f83r	olsaly	AL+Y	C11	TARGET>REFERENT	untere Zielstelle	C11 TARGET>REFERENT: untere Zielstelle	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E314	B3-S034	f83r	shedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E315	B4-S001	f83r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E316	B4-S002	f83r	qolchey	OL+Y	C02	ORDER>REFERENT	diesen Posten weiterfuehren	C02 ORDER>REFERENT: diesen Posten weiterfuehren	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E317	B4-S002	f83r	qokeey	OK+EE+Y	C03	ACTION>GRADE>REFERENT	länger ansetzen	C03 ACTION>GRADE>REFERENT: länger ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E318	B4-S002	f83r	qokedy	OK+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: kurz ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E319	B4-S003	f83r	chedy	CHD+Y	C07	ACTION>REFERENT	laufenden Posten umsetzen	C07 ACTION>REFERENT: laufenden Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E320	B4-S003	f83r	otal	OT+AL	C02	ORDER>TARGET	danach dorthin	C02 ORDER>TARGET: danach dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E321	B4-S003	f83r	otchey	OT+Y	C02	ORDER>REFERENT	nächster Teilposten	C02 ORDER>REFERENT: nächster Teilposten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E322	B4-S003	f83r	qokeey	OK+EE+Y	C03	ACTION>GRADE>REFERENT	länger ansetzen	C03 ACTION>GRADE>REFERENT: länger ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E323	B4-S003	f83r	qoky	OK+Y	C07	ACTION>REFERENT	aktuellen Posten ansetzen	C07 ACTION>REFERENT: aktuellen Posten ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E324	B4-S003	f83r	tol	OL	C02	ORDER	fortsetzen	C02 ORDER: fortsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E325	B4-S003	f83r	shedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E326	B4-S004	f83r	qokylddy	OK+Y+LDDY	C01	LEARNED_OR_LOCAL_BODY>ACTION>REFERENT	aktuellen Posten befestigen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>REFERENT: aktuellen Posten befestigen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E327	B4-S005	f83r	dain	DAIN	C01	LEARNED_OR_LOCAL_BODY	Tuch	C01 LEARNED_OR_LOCAL_BODY: Tuch	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E328	B4-S005	f83r	chedy	CHD+Y	C07	ACTION>REFERENT	laufenden Posten umsetzen	C07 ACTION>REFERENT: laufenden Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E329	B4-S005	f83r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E330	B4-S006	f83r	shckhedy	CKHE+CLOSE	C08	ACTION>CLOSE	seihen; Schluss	C08 ACTION>CLOSE: seihen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E331	B4-S007	f83r	shckhedy	CKHE+CLOSE	C08	ACTION>CLOSE	seihen; Schluss	C08 ACTION>CLOSE: seihen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E332	B4-S008	f83r	saiin	AIIN	C10	QUANTITY_OR_STAGE	Sollmaß	C10 QUANTITY_OR_STAGE: Sollmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E333	B4-S008	f83r	cheeky	CHK+EE+Y	C03	ACTION>GRADE>REFERENT	länger erwärmen und offen halten	C03 ACTION>GRADE>REFERENT: länger erwärmen und offen halten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E334	B4-S008	f83r	sheey	SH+EE+Y	C03	ACTION>GRADE>REFERENT	laenger ruhen	C03 ACTION>GRADE>REFERENT: laenger ruhen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E335	B4-S008	f83r	qokedy	OK+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: kurz ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E336	B4-S009	f83r	shedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E337	B4-S010	f83r	oldy	OL+CLOSE	C02	ORDER>CLOSE	Fortsetzung abschließen	C02 ORDER>CLOSE: Fortsetzung abschließen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E338	B4-S011	f83r	saiin	AIIN	C10	QUANTITY_OR_STAGE	Sollmaß	C10 QUANTITY_OR_STAGE: Sollmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E339	B4-S011	f83r	cheky	CHK+E+Y	C03	ACTION>GRADE>REFERENT	kurz wärmen	C03 ACTION>GRADE>REFERENT: kurz wärmen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E340	B4-S011	f83r	okeeol	OK+EE+OL	C02	ORDER>ACTION>GRADE	länger fortführen	C02 ORDER>ACTION>GRADE: länger fortführen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E341	B4-S011	f83r	okain	OK+AIN	C06	ACTION>QUANTITY_OR_STAGE	eine Portion zugeben	C06 ACTION>QUANTITY_OR_STAGE: eine Portion zugeben	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E342	B4-S011	f83r	chdy	CHD+Y	C07	ACTION>REFERENT	laufenden Posten umsetzen	C07 ACTION>REFERENT: laufenden Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E343	B4-S011	f83r	sol	OL	C02	ORDER	fortsetzen	C02 ORDER: fortsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E344	B4-S011	f83r	lkedy	L+E+CLOSE	C01	LEARNED_OR_LOCAL_BODY>GRADE>CLOSE	kurz abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>GRADE>CLOSE: kurz abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E345	B4-S012	f83r	lchedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E346	B4-S013	f83r	qokol	OK+OL	C02	ORDER>ACTION	Fortsetzung ansetzen	C02 ORDER>ACTION: Fortsetzung ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E347	B4-S013	f83r	shedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E348	B4-S014	f83r	or	OR	C09	SOURCE_OR_PREPARATION	Ansatz	C09 SOURCE_OR_PREPARATION: Ansatz	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E349	B4-S014	f83r	chey	Y	C12	REFERENT	dieser Posten	C12 REFERENT: dieser Posten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E350	B4-S014	f83r	qockhey	OK+CKH+E+Y	C03	ACTION>GRADE>REFERENT	kurzen Durchlauf ansetzen	C03 ACTION>GRADE>REFERENT: kurzen Durchlauf ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E351	B4-S014	f83r	dairydy	AIR+Y+CLOSE	C09	SOURCE_OR_PREPARATION>REFERENT>CLOSE	Wasserlauf schliessen; Schluss	C09 SOURCE_OR_PREPARATION>REFERENT>CLOSE: Wasserlauf schliessen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E352	B4-S015	f83r	qokain	OK+AIN	C06	ACTION>QUANTITY_OR_STAGE	eine Portion zugeben	C06 ACTION>QUANTITY_OR_STAGE: eine Portion zugeben	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E353	B4-S015	f83r	shey	CHEEY	C01	LEARNED_OR_LOCAL_BODY	klarer Auszug	C01 LEARNED_OR_LOCAL_BODY: klarer Auszug	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E354	B4-S015	f83r	kain	AIN	C10	QUANTITY_OR_STAGE	eine Portion	C10 QUANTITY_OR_STAGE: eine Portion	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E355	B4-S015	f83r	chckhal	CKH+AL	C04	ACTION>TARGET	zur Zielstelle durchleiten	C04 ACTION>TARGET: zur Zielstelle durchleiten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E356	B4-S015	f83r	solkey	SOLK+E+Y	C03	ACTION>GRADE>REFERENT	kurz sammeln	C03 ACTION>GRADE>REFERENT: kurz sammeln	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E357	B4-S015	f83r	lchedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E358	B4-S016	f83r	qolkain	OL+AIN	C02	ORDER>QUANTITY_OR_STAGE	weitere Portion	C02 ORDER>QUANTITY_OR_STAGE: weitere Portion	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E359	B4-S016	f83r	dal	AL	C11	TARGET	dorthin	C11 TARGET: dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E360	B4-S016	f83r	skar	SK+AR	C05	ACTION>SOURCE_OR_PREPARATION	vom Ausgang ausgießen	C05 ACTION>SOURCE_OR_PREPARATION: vom Ausgang ausgießen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E361	B4-S016	f83r	shedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E362	B5-S001	f83r	otchdy	OT+CHD+CLOSE	C02	ORDER>ACTION>CLOSE	Folgegang vollziehen; Schluss	C02 ORDER>ACTION>CLOSE: Folgegang vollziehen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E363	B5-S002	f83r	qokchdy	OK+CHD+CLOSE	C08	ACTION>CLOSE	Umsetzung ansetzen; Schluss	C08 ACTION>CLOSE: Umsetzung ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E364	B5-S003	f83r	shedal	SHED+AL	C04	ACTION>TARGET	dort absetzen	C04 ACTION>TARGET: dort absetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E365	B5-S003	f83r	dal	AL	C11	TARGET	dorthin	C11 TARGET: dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E366	B5-S003	f83r	cheol	OL	C02	ORDER	fortsetzen	C02 ORDER: fortsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E367	B5-S003	f83r	lol	L+OL	C01	LEARNED_OR_LOCAL_BODY>ORDER	von dort weiterfuehren	C01 LEARNED_OR_LOCAL_BODY>ORDER: von dort weiterfuehren	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E368	B5-S003	f83r	chdal	CHD+AL	C04	ACTION>TARGET	dort umsetzen	C04 ACTION>TARGET: dort umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E369	B5-S003	f83r	aiin	AIIN	C10	QUANTITY_OR_STAGE	Sollmaß	C10 QUANTITY_OR_STAGE: Sollmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E370	B5-S003	f83r	sol	OL	C02	ORDER	fortsetzen	C02 ORDER: fortsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E371	B5-S003	f83r	daiiin	IIN	C10	QUANTITY_OR_STAGE	Öffnungsstufe	C10 QUANTITY_OR_STAGE: Öffnungsstufe	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E372	B5-S003	f83r	chedy	CHD+Y	C07	ACTION>REFERENT	laufenden Posten umsetzen	C07 ACTION>REFERENT: laufenden Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E373	B6-S001	f83r	solkeey	SOLK+EE+Y	C03	ACTION>GRADE>REFERENT	länger sammeln	C03 ACTION>GRADE>REFERENT: länger sammeln	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E374	B6-S001	f83r	qekey	KCH+E+Y	C03	ACTION>GRADE>REFERENT	aktuellen Posten kurz bearbeiten	C03 ACTION>GRADE>REFERENT: aktuellen Posten kurz bearbeiten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E375	B6-S001	f83r	raly	AL+Y	C11	TARGET>REFERENT	diesen Posten dorthin	C11 TARGET>REFERENT: diesen Posten dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E376	B6-S001	f83r	ol	OL	C02	ORDER	fortsetzen	C02 ORDER: fortsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
